cliente_id,noleggio_id,personale_id,data_pagamento,pagamento_id,ammontare
235,1811,2,2005-06-16 21:06:20,6322,0.99
235,8120,1,2005-07-28 19:24:24,6331,0.99
235,13070,2,2005-08-19 09:56:23,6340,0.99
235,13469,1,2005-08-20 00:59:36,6341,0.99
236,2139,2,2005-06-17 21:29:34,6349,8.99
236,3645,1,2005-07-06 07:22:09,6355,0.99
236,5938,2,2005-07-10 22:17:42,6361,3.99
236,6281,2,2005-07-11 16:38:16,6363,4.99
236,7253,2,2005-07-27 10:46:37,6367,0.99
236,7792,1,2005-07-28 07:24:02,6369,4.99
236,7798,2,2005-07-28 07:41:59,6370,2.99
236,12975,1,2005-08-19 06:51:19,6379,2.99
236,13443,1,2005-08-19 23:53:42,6381,7.99
236,14321,2,2005-08-21 08:05:12,6382,4.99
237,182,1,2005-05-26 04:49:17,6387,4.99
237,7330,2,2005-07-27 13:56:46,6396,3.99
237,8748,2,2005-07-29 19:08:37,6400,2.99
237,9715,2,2005-07-31 08:16:58,6405,1.99
237,10056,2,2005-07-31 19:19:13,6406,0.99
237,10058,2,2005-07-31 19:20:21,6407,2.99
237,14453,2,2005-08-21 12:33:34,6415,3.99
237,15139,2,2005-08-22 13:38:11,6416,8.99
238,315,2,2005-05-26 23:12:55,6419,4.99
238,3181,1,2005-06-20 22:51:02,6423,2.99
238,6403,2,2005-07-11 22:46:25,6426,0.99
238,9065,1,2005-07-30 07:25:09,6431,4.99
238,14343,1,2005-08-21 08:40:21,6438,8.99
238,15455,1,2005-08-23 01:05:00,6439,0.99
239,636,1,2005-05-28 17:47:58,6443,6.99
239,1082,2,2005-05-31 11:02:01,6445,5.99
239,5651,2,2005-07-10 07:17:13,6454,4.99
239,9863,1,2005-07-31 13:05:29,6462,5.99
239,11487,1,2005-08-02 22:35:05,6465,2.99
239,11900,2,2005-08-17 15:30:44,6466,4.99
239,12340,1,2005-08-18 07:07:01,6468,4.99
239,13175,1,2005-08-19 13:54:53,6470,4.99
239,13999,2,2005-08-20 19:53:32,6472,3.99
240,460,1,2005-05-27 20:02:03,6475,2.99
240,4305,2,2005-07-07 17:07:11,6480,4.99
240,5262,2,2005-07-09 14:08:01,6481,4.99
240,6470,2,2005-07-12 01:29:41,6484,0.99
240,7001,1,2005-07-27 01:25:34,6486,4.99
240,8905,2,2005-07-30 01:11:11,6491,5.99
240,10308,1,2005-08-01 04:22:49,6492,7.99
240,11745,1,2005-08-17 09:00:01,6493,3.99
241,627,1,2005-05-28 17:04:43,6500,7.99
241,3258,2,2005-06-21 03:53:58,6506,0.99
241,4731,1,2005-07-08 13:08:18,6508,0.99
241,5525,2,2005-07-10 02:03:08,6512,3.99
241,10652,1,2005-08-01 16:24:08,6523,2.99
241,12956,1,2005-08-19 06:06:26,6526,4.99
242,1384,1,2005-06-15 15:22:03,6538,4.99
242,1483,1,2005-06-15 21:21:58,6539,4.99
242,9423,1,2005-07-30 21:10:14,6550,3.99
242,12855,1,2005-08-19 02:18:58,6560,4.99
242,13271,1,2005-08-19 17:42:06,6561,9.99
243,188,1,2005-05-26 05:47:12,6566,4.99
243,1405,1,2005-06-15 16:41:26,6567,5.99
243,2757,2,2005-06-19 17:01:14,6569,5.99
243,13291,1,2005-08-19 18:32:11,6584,2.99
244,2955,2,2005-06-20 06:46:35,6594,3.99
244,4814,1,2005-07-08 17:11:09,6595,4.99
244,5803,1,2005-07-10 15:05:42,6600,3.99
244,6683,2,2005-07-12 12:14:05,6603,2.99
244,8844,2,2005-07-29 23:05:08,6605,5.99
244,13928,1,2005-08-20 17:12:28,6616,0.99
245,79,2,2005-05-25 12:11:07,6622,4.99
245,519,1,2005-05-28 03:22:33,6624,7.99
245,5321,2,2005-07-09 16:26:33,6632,2.99
245,5764,1,2005-07-10 12:58:16,6633,4.99
245,6795,1,2005-07-12 16:41:00,6635,5.99
245,7233,2,2005-07-27 10:08:36,6638,5.99
245,9813,1,2005-07-31 11:29:23,6645,6.99
245,10087,1,2005-07-31 20:15:22,6646,3.99
245,11211,1,2005-08-02 12:16:48,6649,0.99
245,13286,1,2005-08-19 18:28:07,6651,0.99
245,15782,1,2005-08-23 13:43:26,6652,6.99
246,421,2,2005-05-27 15:30:13,6655,8.99
246,434,2,2005-05-27 16:54:27,6656,5.99
246,2704,2,2005-06-19 13:50:10,6661,1.99
246,2725,1,2005-06-19 15:01:23,6662,0.99
246,4092,1,2005-07-07 05:54:18,6664,7.99
246,13418,2,2005-08-19 22:53:56,6672,5.99
246,14360,1,2005-08-21 09:16:40,6675,6.99
247,2288,1,2005-06-18 07:23:17,6680,5.99
247,10279,1,2005-08-01 03:26:44,6688,1.99
247,12824,1,2005-08-19 01:18:00,6696,4.99
247,14041,1,2005-08-20 21:45:23,6697,4.99
247,15783,1,2005-08-23 13:45:44,6698,4.99
248,618,1,2005-05-28 15:50:07,6700,4.99
248,3910,1,2005-07-06 20:05:18,6703,0.99
248,4541,2,2005-07-08 04:04:19,6704,4.99
248,7778,2,2005-07-28 07:10:11,6708,5.99
248,14885,2,2005-08-22 03:58:29,6713,5.99
249,316,2,2005-05-26 23:22:55,6714,4.99
249,1204,1,2005-06-15 02:21:46,6718,0.99
249,3175,2,2005-06-20 22:30:23,6722,7.99
249,5011,1,2005-07-09 01:44:40,6724,4.99
249,11124,1,2005-08-02 08:55:25,6731,1.99
250,176,1,2005-05-26 03:47:39,6738,3.99
250,1146,1,2005-05-31 20:34:45,6741,2.99
250,3635,1,2005-07-06 06:55:36,6743,4.99
250,5479,1,2005-07-09 23:47:33,6745,2.99
250,10604,2,2005-08-01 14:35:08,6750,4.99
250,14587,1,2005-08-21 17:20:55,6754,5.99
251,309,1,2005-05-26 22:38:10,6758,1.99
251,2238,1,2005-06-18 04:22:06,6763,6.99
251,3464,1,2005-06-21 22:08:58,6765,2.99
251,5979,2,2005-07-11 00:17:09,6770,2.99
251,6413,2,2005-07-11 23:26:11,6771,6.99
251,7338,2,2005-07-27 14:13:34,6772,8.99
251,8982,2,2005-07-30 04:31:02,6774,0.99
251,9892,1,2005-07-31 14:06:25,6776,0.99
251,12666,2,2005-08-18 19:11:41,6780,4.99
251,13243,1,2005-08-19 16:33:16,6782,2.99
251,15647,2,2005-08-23 08:23:56,6785,2.99
252,707,1,2005-05-29 03:18:19,6788,4.99
252,1095,1,2005-05-31 13:15:41,6789,0.99
252,1395,1,2005-06-15 16:21:04,6790,5.99
252,2716,2,2005-06-19 14:40:17,6791,4.99
252,6369,2,2005-07-11 21:23:36,6796,0.99
252,8899,1,2005-07-30 01:05:30,6802,0.99
252,10314,2,2005-08-01 04:31:18,6803,0.99
252,11764,2,2005-08-17 09:51:54,6805,0.99
253,648,1,2005-05-28 19:25:54,6811,0.99
253,1606,2,2005-06-16 06:18:31,6814,6.99
253,3658,1,2005-07-06 08:01:08,6819,7.99
253,5505,1,2005-07-10 00:38:48,6820,2.99
253,5602,1,2005-07-10 05:02:22,6821,4.99
253,9606,2,2005-07-31 03:50:46,6826,0.99
253,10660,1,2005-08-01 16:48:01,6829,2.99
253,12572,1,2005-08-18 15:32:54,6831,0.99
254,2082,1,2005-06-17 17:13:32,6843,2.99
254,3882,1,2005-07-06 18:38:21,6846,4.99
254,5537,1,2005-07-10 02:35:41,6850,0.99
254,11190,1,2005-08-02 11:21:34,6860,0.99
254,15774,1,2005-08-23 13:25:08,6870,0.99
255,1681,2,2005-06-16 11:38:17,6873,2.99
255,3442,2,2005-06-21 20:06:51,6874,2.99
255,5943,1,2005-07-10 22:48:13,6877,0.99
255,14600,2,2005-08-21 17:45:21,6888,3.99
256,51,1,2005-05-25 06:49:10,6889,4.99
256,1116,1,2005-05-31 16:10:46,6893,0.99
256,2230,2,2005-06-18 03:50:49,6897,4.99
256,2380,1,2005-06-18 15:00:04,6898,6.99
256,11628,2,2005-08-17 04:27:18,6909,8.99
256,15609,2,2005-08-23 06:56:04,6916,2.99
257,8640,1,2005-07-29 14:34:17,6938,4.99
257,11860,2,2005-08-17 13:52:26,6945,1.99
257,13846,2,2005-08-20 14:32:31,6951,5.99
257,15967,1,2005-08-23 19:50:06,6954,2.99
258,10315,2,2005-08-01 04:34:45,6970,4.99
258,13897,2,2005-08-20 16:02:28,6978,2.99
259,1723,2,2005-06-16 15:14:18,6984,7.99
259,4489,2,2005-07-08 01:23:58,6988,4.99
259,6539,2,2005-07-12 04:50:49,6990,3.99
259,7817,1,2005-07-28 08:20:55,6993,4.99
259,13598,1,2005-08-20 05:59:17,7004,5.99
259,13649,2,2005-08-20 07:48:38,7005,4.99
260,1626,1,2005-06-16 07:49:47,7014,3.99
260,2001,2,2005-06-17 11:35:09,7015,2.99
260,2040,2,2005-06-17 14:18:37,7016,2.99
260,2091,1,2005-06-17 18:09:04,7017,10.99
260,3193,1,2005-06-20 23:52:30,7021,0.99
260,7072,2,2005-07-27 04:02:33,7026,0.99
260,8484,1,2005-07-29 08:51:59,7030,2.99
260,8933,1,2005-07-30 02:36:06,7032,0.99
260,10970,2,2005-08-02 04:06:46,7034,8.99
260,13440,2,2005-08-19 23:42:52,7036,2.99
260,14035,2,2005-08-20 21:31:58,7040,2.99
260,14610,1,2005-08-21 17:59:09,7043,6.99
261,1760,1,2005-06-16 17:48:37,7048,2.99
261,1877,1,2005-06-17 02:54:16,7049,5.99
261,1988,2,2005-06-17 10:42:34,7050,8.99
261,5122,1,2005-07-09 07:19:35,7054,3.99
261,6515,2,2005-07-12 03:50:32,7056,2.99
261,6743,1,2005-07-12 14:29:25,7057,0.99
261,9869,1,2005-07-31 13:21:54,7060,4.99
261,12327,1,2005-08-18 06:43:22,7064,6.99
261,13506,2,2005-08-20 02:07:06,7066,5.99
261,15397,2,2005-08-22 23:08:46,7069,4.99
262,984,2,2005-05-30 22:17:17,7070,4.99
262,1563,1,2005-06-16 02:46:28,7071,2.99
262,2850,2,2005-06-19 23:06:28,7073,8.99
262,6986,1,2005-07-27 00:59:05,7084,4.99
262,10770,2,2005-08-01 20:45:39,7087,0.99
262,14180,1,2005-08-21 03:16:15,7090,4.99
262,14834,2,2005-08-22 01:45:58,7092,6.99
263,4637,2,2005-07-08 08:49:54,7104,0.99
263,5254,2,2005-07-09 13:50:11,7107,1.99
263,7706,1,2005-07-28 04:03:17,7113,4.99
264,1165,2,2005-06-14 23:16:27,7127,3.99
264,1206,1,2005-06-15 02:27:07,7128,4.99
264,4328,1,2005-07-07 18:03:17,7132,4.99
264,4539,1,2005-07-08 04:01:02,7133,0.99
264,6340,1,2005-07-11 19:46:05,7134,8.99
264,9515,2,2005-07-31 00:35:05,7140,0.99
264,9861,1,2005-07-31 13:04:14,7141,5.99
264,10792,2,2005-08-01 21:44:24,7143,2.99
264,11533,2,2005-08-17 00:34:53,7145,0.99
264,13664,1,2005-08-20 08:18:36,7149,5.99
265,74,2,2005-05-25 11:09:48,7152,0.99
265,2027,2,2005-06-17 13:06:56,7153,7.99
265,3823,1,2005-07-06 15:41:27,7156,2.99
265,4797,1,2005-07-08 16:39:05,7158,2.99
265,5029,2,2005-07-09 02:35:32,7159,7.99
265,6371,2,2005-07-11 21:31:51,7163,4.99
265,6921,2,2005-07-12 22:39:03,7165,6.99
265,7414,2,2005-07-27 16:46:07,7166,1.99
265,8278,1,2005-07-29 01:42:55,7168,5.99
265,10592,2,2005-08-01 14:13:00,7172,3.99
265,12207,1,2005-08-18 02:24:07,7174,1.99
265,14125,2,2005-08-21 01:32:16,7177,4.99
265,14547,1,2005-08-21 15:51:38,7178,6.99
265,14556,2,2005-08-21 16:03:27,7179,6.99
266,3002,2,2005-06-20 09:56:12,7185,4.99
266,3585,2,2005-07-06 04:22:36,7187,0.99
266,5577,1,2005-07-10 03:58:40,7189,4.99
266,14492,1,2005-08-21 13:59:08,7205,2.99
266,14877,1,2005-08-22 03:39:56,7206,0.99
267,2265,2,2005-06-18 06:03:27,7214,2.99
267,2582,1,2005-06-19 04:56:27,7216,6.99
267,2877,1,2005-06-20 01:07:16,7219,1.99
267,3817,1,2005-07-06 15:31:45,7221,2.99
267,5340,1,2005-07-09 17:11:35,7222,6.99
267,6706,1,2005-07-12 12:59:16,7224,3.99
267,9059,2,2005-07-30 07:18:44,7227,3.99
267,9308,1,2005-07-30 16:53:21,7228,6.99
267,9807,2,2005-07-31 11:13:52,7230,2.99
267,14131,1,2005-08-21 01:43:40,7238,5.99
268,1551,2,2005-06-16 02:01:15,7247,3.99
268,2133,1,2005-06-17 21:10:05,7248,0.99
268,2858,2,2005-06-19 23:17:11,7250,2.99
268,4626,2,2005-07-08 08:18:21,7254,4.99
268,9436,2,2005-07-30 21:33:01,7262,7.99
268,12694,2,2005-08-18 20:10:39,7268,4.99
268,14249,2,2005-08-21 05:38:05,7270,4.99
269,7,2,2005-05-24 23:11:53,7274,1.99
269,1909,2,2005-06-17 05:11:04,7281,2.99
269,4880,2,2005-07-08 19:36:17,7285,6.99
269,10908,1,2005-08-02 01:53:06,7293,4.99
269,11915,1,2005-08-17 16:05:28,7295,3.99
269,13142,2,2005-08-19 12:42:28,7297,5.99
269,15788,2,2005-08-23 13:54:39,7301,2.99
270,5533,2,2005-07-10 02:19:28,7312,0.99
270,10069,1,2005-07-31 19:43:18,7316,3.99
270,11810,1,2005-08-17 11:56:48,7321,0.99
270,13945,2,2005-08-20 17:43:56,7326,1.99
271,9821,1,2005-07-31 11:47:54,7338,4.99
271,14234,2,2005-08-21 05:07:12,7344,0.99
271,15244,1,2005-08-22 17:48:42,7346,2.99
272,405,1,2005-05-27 13:32:39,7348,6.99
272,1041,1,2005-05-31 05:46:23,7349,6.99
272,2546,2,2005-06-19 02:39:39,7352,5.99
272,7300,2,2005-07-27 12:50:17,7356,7.99
272,10736,1,2005-08-01 19:30:21,7360,2.99
272,11003,2,2005-08-02 05:03:05,7361,2.99
272,11597,2,2005-08-17 03:02:56,7362,8.99
272,11881,1,2005-08-17 14:31:56,7363,0.99
272,12006,2,2005-08-17 19:09:12,7364,6.99
272,13903,1,2005-08-20 16:07:55,7366,2.99
273,980,2,2005-05-30 21:45:19,7368,0.99
273,1747,2,2005-06-16 16:53:33,7370,6.99
273,3556,2,2005-07-06 02:46:13,7374,2.99
273,4937,1,2005-07-08 22:29:59,7375,5.99
273,9186,1,2005-07-30 12:13:48,7384,4.99
273,9693,2,2005-07-31 07:11:50,7387,3.99
273,9729,2,2005-07-31 08:43:43,7388,0.99
273,10272,1,2005-08-01 03:14:34,7389,8.99
273,11509,2,2005-08-16 23:29:53,7393,4.99
273,14558,2,2005-08-21 16:10:50,7398,2.99
274,208,1,2005-05-26 08:10:22,7403,4.99
274,394,1,2005-05-27 11:26:11,7405,5.99
274,11363,2,2005-08-02 17:48:39,7423,2.99
274,12321,1,2005-08-18 06:27:05,7424,3.99
274,14388,1,2005-08-21 10:15:13,7431,4.99
274,15819,2,2005-08-23 15:01:54,7435,3.99
275,336,2,2005-05-27 03:15:23,7437,2.99
275,4634,1,2005-07-08 08:40:02,7443,0.99
275,6301,2,2005-07-11 17:54:09,7445,5.99
275,7596,2,2005-07-27 23:33:57,7448,4.99
275,11309,2,2005-08-02 15:50:55,7452,1.99
275,13860,2,2005-08-20 14:55:09,7457,2.99
275,15496,2,2005-08-23 02:30:23,7466,3.99
276,736,1,2005-05-29 08:10:07,7467,3.99
276,1352,1,2005-06-15 12:58:27,7469,0.99
276,7282,2,2005-07-27 12:00:19,7476,5.99
276,9080,1,2005-07-30 08:02:39,7479,1.99
276,10691,2,2005-08-01 18:09:53,7483,0.99
276,11085,2,2005-08-02 07:36:44,7485,2.99
276,11961,2,2005-08-17 17:28:01,7487,3.99
276,12178,2,2005-08-18 01:17:32,7488,5.99
276,15718,2,2005-08-23 11:05:17,7492,2.99
277,308,2,2005-05-26 22:01:39,7495,6.99
277,3274,2,2005-06-21 05:30:36,7501,4.99
277,3344,1,2005-06-21 10:57:27,7502,2.99
277,3740,2,2005-07-06 11:55:35,7503,5.99
277,5861,1,2005-07-10 18:14:22,7507,0.99
277,7423,2,2005-07-27 17:11:47,7511,4.99
277,9669,2,2005-07-31 06:31:36,7513,4.99
277,11074,2,2005-08-02 07:21:43,7515,3.99
277,11162,2,2005-08-02 10:07:54,7516,4.99
277,12149,2,2005-08-18 00:13:51,7518,3.99
277,12458,1,2005-08-18 11:22:53,7519,5.99
277,13526,2,2005-08-20 02:58:42,7521,4.99
277,15345,1,2005-08-22 21:05:50,7526,5.99
278,2078,2,2005-06-17 16:48:55,7530,4.99
278,10849,2,2005-08-01 23:51:00,7543,3.99
278,11095,1,2005-08-02 08:03:20,7544,5.99
278,13896,1,2005-08-20 15:59:56,7547,0.99
278,14803,2,2005-08-22 00:49:10,7550,0.99
279,1178,1,2005-06-15 00:36:40,7555,2.99
279,3374,1,2005-06-21 13:36:30,7558,2.99
279,3375,1,2005-06-21 13:37:18,7559,4.99
279,12949,1,2005-08-19 05:55:52,7573,4.99
279,13105,1,2005-08-19 11:06:16,7574,7.99
279,14789,1,2005-08-22 00:29:39,7580,4.99
279,13538,2,2006-02-14 15:16:03,7583,4.99
280,8319,2,2005-07-29 03:44:52,7592,0.99
280,12849,1,2005-08-19 02:05:37,7603,5.99
280,13231,2,2005-08-19 16:12:49,7604,9.99
280,15554,2,2005-08-23 04:48:12,7609,5.99
281,2254,1,2005-06-18 05:15:14,7614,5.99
281,5410,2,2005-07-09 20:21:10,7617,5.99
281,8180,2,2005-07-28 22:05:24,7622,4.99
282,48,2,2005-05-25 06:20:46,7625,1.99
282,564,2,2005-05-28 09:12:09,7627,0.99
282,2176,2,2005-06-18 00:29:51,7629,2.99
282,5113,1,2005-07-09 07:06:18,7636,0.99
282,5319,2,2005-07-09 16:17:44,7637,8.99
282,5926,1,2005-07-10 21:53:42,7638,6.99
282,11226,2,2005-08-02 12:47:30,7647,2.99
283,3672,2,2005-07-06 09:01:56,7660,0.99
283,5989,2,2005-07-11 00:57:53,7663,2.99
283,11846,2,2005-08-17 13:18:29,7675,2.99
284,791,2,2005-05-29 16:30:42,7681,0.99
284,4081,2,2005-07-07 05:10:08,7687,2.99
284,7716,2,2005-07-28 04:33:15,7695,8.99
284,8888,1,2005-07-30 00:39:36,7696,2.99
284,14007,1,2005-08-20 20:22:47,7701,5.99
285,1161,2,2005-06-14 23:07:08,7708,7.99
285,4007,2,2005-07-07 00:26:05,7711,6.99
285,6333,2,2005-07-11 19:20:16,7717,4.99
285,6644,2,2005-07-12 10:39:39,7718,0.99
285,7452,1,2005-07-27 18:26:39,7720,9.99
285,10641,1,2005-08-01 15:44:57,7726,4.99
285,12444,1,2005-08-18 10:53:12,7728,0.99
285,15489,1,2005-08-23 02:06:41,7733,4.99
286,3592,2,2005-07-06 04:38:50,7737,4.99
286,4707,1,2005-07-08 11:57:28,7741,4.99
286,5796,1,2005-07-10 14:42:54,7743,4.99
286,6611,2,2005-07-12 08:20:23,7744,2.99
286,7299,1,2005-07-27 12:49:56,7746,2.99
286,9280,2,2005-07-30 15:15:38,7751,6.99
286,11670,2,2005-08-17 05:48:59,7754,0.99
286,12595,2,2005-08-18 16:27:08,7755,0.99
287,1642,2,2005-06-16 08:54:15,7765,2.99
287,4877,2,2005-07-08 19:31:02,7768,4.99
287,5346,2,2005-07-09 17:29:01,7769,1.99
287,5761,2,2005-07-10 12:45:36,7771,0.99
287,6397,1,2005-07-11 22:34:02,7773,2.99
287,14715,2,2005-08-21 21:28:18,7784,6.99
288,565,2,2005-05-28 09:26:31,7793,5.99
288,4692,1,2005-07-08 11:07:06,7796,2.99
288,4758,2,2005-07-08 14:38:02,7797,0.99
288,6518,2,2005-07-12 03:59:42,7799,3.99
288,7855,2,2005-07-28 09:43:02,7801,2.99
288,9429,2,2005-07-30 21:19:26,7802,2.99
288,11952,2,2005-08-17 17:14:57,7805,2.99
288,13227,1,2005-08-19 16:05:38,7808,0.99
288,14756,2,2005-08-21 23:21:23,7811,0.99
289,1880,2,2005-06-17 03:08:59,7814,4.99
289,5724,2,2005-07-10 11:18:12,7825,0.99
289,6536,2,2005-07-12 04:44:25,7827,7.99
289,10297,2,2005-08-01 04:05:04,7832,7.99
289,12558,2,2005-08-18 14:52:35,7835,7.99
289,13211,2,2005-08-19 15:23:41,7837,0.99
289,13891,2,2005-08-20 15:42:05,7840,6.99
290,1220,1,2005-06-15 03:26:15,7845,6.99
290,1496,2,2005-06-15 21:55:58,7847,4.99
290,7265,2,2005-07-27 11:19:01,7858,2.99
290,8639,1,2005-07-29 14:30:31,7860,4.99
290,10096,2,2005-07-31 20:38:58,7863,3.99
291,1191,1,2005-06-15 01:10:35,7875,2.99
291,3042,2,2005-06-20 12:38:27,7877,2.99
291,4862,2,2005-07-08 19:02:46,7879,3.99
291,5754,2,2005-07-10 12:32:43,7880,2.99
291,15663,2,2005-08-23 08:54:26,7894,3.99
292,324,1,2005-05-27 01:00:04,7895,0.99
292,2258,2,2005-06-18 05:30:36,7897,3.99
292,3557,2,2005-07-06 02:48:39,7900,0.99
292,5095,2,2005-07-09 06:08:22,7902,4.99
292,7199,2,2005-07-27 08:53:23,7907,5.99
292,7766,1,2005-07-28 06:41:57,7910,4.99
292,8842,2,2005-07-29 23:03:40,7912,4.99
292,8990,1,2005-07-30 04:41:42,7913,8.99
292,9792,1,2005-07-31 10:43:41,7914,5.99
292,9819,2,2005-07-31 11:39:13,7915,1.99
292,11193,1,2005-08-02 11:31:33,7916,4.99
293,1034,2,2005-05-31 04:53:40,7924,8.99
293,2386,1,2005-06-18 15:22:51,7928,4.99
293,4542,2,2005-07-08 04:06:30,7934,4.99
293,13013,2,2005-08-19 07:55:51,7944,6.99
293,13029,1,2005-08-19 08:28:04,7945,2.99
293,13817,1,2005-08-20 13:15:30,7947,4.99
293,15258,1,2005-08-22 18:22:44,7949,4.99
293,15675,2,2005-08-23 09:18:52,7952,5.99
294,4019,2,2005-07-07 01:27:44,7957,4.99
294,10186,2,2005-08-01 00:12:36,7966,0.99
295,4164,1,2005-07-07 09:20:11,7991,1.99
295,5283,2,2005-07-09 15:07:17,7995,2.99
295,6252,1,2005-07-11 15:06:29,7997,2.99
295,10349,1,2005-08-01 05:27:13,8008,3.99
295,12041,2,2005-08-17 20:34:33,8011,4.99
295,14514,1,2005-08-21 14:51:52,8015,6.99
295,15735,2,2006-02-14 15:16:03,8016,0.99
296,1659,2,2005-06-16 10:11:46,8021,4.99
296,3034,1,2005-06-20 12:15:50,8022,0.99
296,5589,1,2005-07-10 04:22:58,8028,4.99
296,6398,1,2005-07-11 22:34:49,8030,5.99
296,6967,1,2005-07-27 00:16:31,8031,6.99
296,12689,2,2005-08-18 20:06:34,8038,3.99
296,13471,2,2005-08-20 01:02:26,8039,2.99
296,13702,1,2005-08-20 09:27:20,8040,2.99
296,14571,2,2005-08-21 16:40:26,8043,7.99
296,15866,2,2005-08-23 16:19:02,8045,7.99
297,143,2,2005-05-25 23:45:52,8047,0.99
297,6036,2,2005-07-11 03:02:28,8058,2.99
297,10153,1,2005-07-31 22:30:10,8066,0.99
297,13721,2,2005-08-20 10:02:59,8075,4.99
297,13888,1,2005-08-20 15:39:42,8076,1.99
297,15711,1,2005-08-23 10:43:00,8079,4.99
298,11070,1,2005-08-02 07:10:39,8096,0.99
298,14473,2,2005-08-21 13:19:03,8102,0.99
299,1650,1,2005-06-16 09:23:20,8108,8.99
299,2774,1,2005-06-19 18:05:11,8110,2.99
299,2791,2,2005-06-19 18:51:27,8111,4.99
299,3497,2,2005-07-06 00:00:03,8115,0.99
299,6732,2,2005-07-12 13:58:51,8120,0.99
299,6853,1,2005-07-12 19:38:11,8121,7.99
299,7862,2,2005-07-28 10:02:25,8124,9.99
299,10201,1,2005-08-01 00:42:18,8126,0.99
299,10440,2,2005-08-01 08:54:32,8127,2.99
299,14898,2,2005-08-22 04:26:34,8135,6.99
300,3177,1,2005-06-20 22:32:44,8140,2.99
300,6111,2,2005-07-11 07:26:57,8145,4.99
300,6822,1,2005-07-12 18:23:39,8146,5.99
300,8210,1,2005-07-28 23:31:05,8150,6.99
300,8283,1,2005-07-29 01:52:22,8151,3.99
300,13499,2,2005-08-20 01:52:30,8160,6.99
300,15051,2,2005-08-22 10:08:50,8164,2.99
301,4834,2,2005-07-08 18:07:45,8174,3.99
301,5730,2,2005-07-10 11:28:32,8177,2.99
301,6833,2,2005-07-12 18:53:34,8179,6.99
302,5498,2,2005-07-10 00:27:21,8192,0.99
302,5709,2,2005-07-10 10:31:52,8194,0.99
302,6623,2,2005-07-12 09:05:34,8196,7.99
302,7183,1,2005-07-27 08:18:38,8197,0.99
302,8795,1,2005-07-29 21:04:14,8201,2.99
302,14247,2,2005-08-21 05:35:17,8212,3.99
302,15987,2,2005-08-23 20:22:17,8216,6.99
303,7023,1,2005-07-27 02:32:44,8228,4.99
303,14750,1,2005-08-21 23:09:32,8240,5.99
304,135,1,2005-05-25 21:58:58,8243,10.99
304,1414,1,2005-06-15 17:26:32,8246,6.99
304,4466,1,2005-07-08 00:12:53,8250,6.99
304,5795,2,2005-07-10 14:36:29,8255,0.99
304,8055,2,2005-07-28 17:02:32,8259,4.99
304,9930,1,2005-07-31 15:18:03,8260,0.99
304,13911,2,2005-08-20 16:31:33,8265,3.99
305,69,2,2005-05-25 10:10:14,8269,2.99
305,1884,2,2005-06-17 03:19:20,8271,0.99
305,2166,1,2005-06-17 23:51:21,8272,11.99
305,4260,2,2005-07-07 14:22:45,8274,4.99
305,5041,2,2005-07-09 03:18:51,8276,0.99
305,5052,1,2005-07-09 03:59:43,8277,2.99
305,5582,2,2005-07-10 04:08:25,8278,4.99
305,8865,2,2005-07-29 23:54:54,8282,4.99
305,10426,2,2005-08-01 08:26:08,8284,4.99
305,10981,1,2005-08-02 04:17:53,8286,2.99
305,15417,2,2005-08-22 23:54:04,8292,2.99
306,375,2,2005-05-27 08:49:21,8294,3.99
306,5581,2,2005-07-10 04:06:06,8301,2.99
306,8702,1,2005-07-29 17:04:37,8308,0.99
306,9242,2,2005-07-30 14:03:58,8309,4.99
306,11142,2,2005-08-02 09:30:11,8314,4.99
306,11674,2,2005-08-17 05:56:27,8316,6.99
306,11776,2,2005-08-17 10:27:19,8317,0.99
306,12989,1,2005-08-19 07:19:04,8319,2.99
307,970,1,2005-05-30 19:50:28,8329,6.99
307,2881,1,2005-06-20 01:26:18,8333,2.99
307,3057,2,2005-06-20 13:22:48,8334,5.99
307,3209,1,2005-06-21 00:51:06,8335,4.99
307,4522,1,2005-07-08 03:03:12,8338,2.99
307,6991,1,2005-07-27 01:03:06,8343,10.99
307,10135,1,2005-07-31 21:57:32,8348,4.99
308,2168,2,2005-06-17 23:53:24,8359,4.99
308,2346,1,2005-06-18 12:08:16,8360,7.99
308,8869,2,2005-07-30 00:06:32,8365,0.99
308,11765,1,2005-08-17 09:55:28,8371,2.99
308,11972,1,2005-08-17 17:55:46,8372,4.99
308,12838,2,2005-08-19 01:51:50,8375,6.99
308,15243,1,2005-08-22 17:48:28,8378,4.99
308,15493,2,2005-08-23 02:20:53,8379,4.99
309,218,2,2005-05-26 09:27:09,8381,6.99
309,723,2,2005-05-29 05:34:44,8382,0.99
309,7846,1,2005-07-28 09:21:18,8396,5.99
309,8917,1,2005-07-30 01:47:02,8400,2.99
309,10818,1,2005-08-01 22:52:45,8405,2.99
309,14846,2,2005-08-22 02:13:48,8410,5.99
309,15422,2,2005-08-22 23:58:09,8411,4.99
310,4072,1,2005-07-07 04:48:02,8420,0.99
310,5621,1,2005-07-10 05:34:10,8421,5.99
310,5836,2,2005-07-10 16:49:02,8422,0.99
310,12500,2,2005-08-18 13:05:51,8428,4.99
310,12929,1,2005-08-19 05:05:23,8430,4.99
311,274,2,2005-05-26 16:48:51,8432,5.99
311,952,1,2005-05-30 16:28:07,8434,2.99
