assays_VARI,assays_CONSC,assays_BFOR,assays_ASTET,assays_ASSORGA,assays_ASSTI,assays_TISI,assays_CURAB,assays_DOI,assays_ASSSUBFRA,assays_T,assays_ASSSTR,assays_Descr,assays_RELATT,assays_SRASSI,assays_CHEI,assays_ASSCAT,assays_AST,assays_ASTAI,assays_SI,assays_ASCET,assays_CI,assays_ASI
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (d)/biood,U,,CHEMBL627220,,A,,1,,,14309
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (d)/muscle,U,,CHEMBL627221,,A,,1,,,14310
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v),U,,CHEMBL627222,,A,,1,,,14311
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v)/blood,U,,CHEMBL627223,,A,,1,,,14312
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v)/muscle,U,,CHEMBL632062,,A,,1,,,14313
,0,BAO_0000218,In vivo,,Spleen,2106.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in spleen,U,,CHEMBL632063,,A,,1,,,14314
,0,BAO_0000218,In vivo,,Urinary bladder,1255.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in bladder,U,,CHEMBL632064,,A,,1,,,14315
,0,BAO_0000218,In vivo,,Blood,178.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in blood,U,,CHEMBL632065,,A,,1,,,14316
,0,BAO_0000218,In vivo,,Bone element,1474.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in bone,U,,CHEMBL632066,,A,,1,,,14317
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in fat,U,,CHEMBL632067,,A,,1,,,14318
,0,BAO_0000218,In vivo,,Kidney,2113.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in kidney,U,,CHEMBL629188,,A,,1,,,14319
,0,BAO_0000218,In vivo,,Liver,2107.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in liver,U,,CHEMBL629189,,A,,1,,,14320
,0,BAO_0000218,In vivo,,Lung,2048.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in lung,U,,CHEMBL629190,,A,,1,,,14321
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in muscle,U,,CHEMBL629191,,A,,1,,,14322
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (d),U,,CHEMBL629192,,A,,1,,,14323
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (d)/muscle,U,,CHEMBL629193,,A,,1,,,14324
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v),U,,CHEMBL629194,,A,,1,,,14325
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v)/blood,U,,CHEMBL629195,,A,,1,,,14326
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v)/muscle,U,,CHEMBL629373,,A,,1,,,14327
,0,BAO_0000218,In vivo,,Spleen,2106.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in spleen,U,,CHEMBL629374,,A,,1,,,14328
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked)i n prostate (d)/biood,U,,CHEMBL629375,,A,,1,,,14329
,0,BAO_0000218,In vivo,,Urinary bladder,1255.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in bladder,U,,CHEMBL629376,,A,,1,,,14330
,0,BAO_0000218,In vivo,,Blood,178.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in blood,U,,CHEMBL629377,,A,,1,,,14331
,0,BAO_0000218,In vivo,,Bone element,1474.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in bone,U,,CHEMBL629378,,A,,1,,,14332
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in fat,U,,CHEMBL629379,,A,,1,,,14333
,0,BAO_0000218,In vivo,,Kidney,2113.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in kidney,U,,CHEMBL629151,,A,,1,,,14334
,0,BAO_0000218,In vivo,,Liver,2107.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in liver,U,,CHEMBL629152,,A,,1,,,14335
,0,BAO_0000218,In vivo,,Lung,2048.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in lung,U,,CHEMBL629153,,A,,1,,,14336
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in muscle,U,,CHEMBL629154,,A,,1,,,14337
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (d),U,,CHEMBL629155,,A,,1,,,14338
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (d)/biood,U,,CHEMBL629156,,A,,1,,,14339
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (d)/muscle,U,,CHEMBL629157,,A,,1,,,14340
,0,BAO_0000218,In vivo,,Prostate gland,2367.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (v),U,,CHEMBL629158,,A,,1,,,14341
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (v)/blood,U,,CHEMBL629159,,A,,1,,,14342
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (v)/muscle,U,,CHEMBL629160,,A,,1,,,14343
,0,BAO_0000218,In vivo,,Spleen,2106.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in spleen,U,,CHEMBL629161,,A,,1,,,14344
,0,BAO_0000218,In vivo,,Urinary bladder,1255.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in bladder,U,,CHEMBL629162,,A,,1,,,14345
,0,BAO_0000218,In vivo,,Blood,178.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in blood,U,,CHEMBL629163,,A,,1,,,14346
,0,BAO_0000218,In vivo,,Bone element,1474.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in bone,U,,CHEMBL629164,,A,,1,,,14347
,0,BAO_0000218,In vivo,,,,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in fat,U,,CHEMBL629165,,A,,1,,,14348
,0,BAO_0000218,In vivo,,Liver,2107.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in liver,U,,CHEMBL629166,,A,,1,,,14349
,0,BAO_0000218,In vivo,,Lung,2048.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in lung,U,,CHEMBL629167,,A,,1,,,14350
,0,BAO_0000218,In vivo,,Muscle tissue,2385.0,Autocuration,13257,,22224,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in muscle,U,,CHEMBL629168,,A,,1,,,14351
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 100 uM,U,,CHEMBL629169,,A,,1,,,14352
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 100 uM; no inhibition is observed at this concentration,U,,CHEMBL629170,,A,,1,,,14353
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 10 uM,U,,CHEMBL631153,,A,,1,,,14354
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 10 uM; too active and complete inhibition is observed,U,,CHEMBL875121,,A,,1,,,14355
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 1 uM,U,,CHEMBL631154,,A,,1,,,14356
,0,BAO_0000019,,,,,Autocuration,2193,,22224,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 1 uM; too active and complete inhibition is observed,U,,CHEMBL631155,,A,,1,,,14357
,0,BAO_0000019,,,,,Autocuration,568,,22224,,Hydrolysis rate constant was determined,U,,CHEMBL631156,,A,,1,,,14358
,0,BAO_0000019,,,,,Autocuration,9680,,22224,,"K2, The intrinsic biomolecular reactivation rate constant on VX at 25 degree Centigrade",U,,CHEMBL631157,,A,,1,,,14359
,0,BAO_0000019,,,,,Autocuration,9680,,22224,,"K2, The intrinsic biomolecular reactivation rate constant on paraxon at 25 degree Centigrade",U,,CHEMBL631158,,A,,1,,,14360
,0,BAO_0000019,,,,,Autocuration,9680,,22224,,"K2, The intrinsic biomolecular reactivation rate constant on sarin at 25 degree Centigrade",U,,CHEMBL631159,,A,,1,,,14361
,0,BAO_0000019,,,,,Autocuration,10026,,22224,,Observed second order rate constant,U,,CHEMBL631160,,A,,1,,,14362
,0,BAO_0000019,,,,,Autocuration,10281,,22224,,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,U,,CHEMBL631161,,A,,1,,,14363
,0,BAO_0000019,,,,,Autocuration,10014,,22224,,Rate constant for decay of compound was determined in 50 mM phosphate buffer (pH 7.4) at 24 degree celsius,U,,CHEMBL631162,,A,,1,,,14364
,0,BAO_0000019,,,,,Autocuration,10014,,22224,,Rate constant for decay of compound was determined in 50 mM phosphate buffer (pH 7.4) at 37 degree celsius,U,,CHEMBL630313,,A,,1,,,14365
,0,BAO_0000019,,,,,Autocuration,9680,,22224,,"k2, The intrinsic biomolecular reactivation rate constant on paraxon at 25 degree Centigrade",U,,CHEMBL630314,,A,,1,,,14366
,0,BAO_0000019,,,,,Autocuration,9680,,22224,,"k2, The intrinsic biomolecular reactivation rate constant on sarin at 25 degree Centigrade",U,,CHEMBL630315,,A,,1,,,14367
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630316,,A,,1,,,14368
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630986,,A,,1,,,14369
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630987,,A,,1,,,14370
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0(or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630988,,A,,1,,,14371
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630989,,A,,1,,,14372
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630990,,A,,1,,,14373
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630991,,A,,1,,,14374
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630992,,A,,1,,,14375
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630993,,A,,1,,,14376
,0,BAO_0000019,,,,,Autocuration,13028,,22224,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,U,,CHEMBL630994,,A,,1,,,14377
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10014,,50597,,Rate constants of compound was determined at muscarinic receptor in the rat cerebral cortex,N,,CHEMBL630995,,A,10116.0,1,,,14378
,0,BAO_0000019,,,,,Autocuration,9962,,22224,,Association constant for compound at 31 degree C was determined,U,,CHEMBL629252,,A,,1,,,14379
,0,BAO_0000019,,,,,Autocuration,12029,,22224,,Calculated antagonist equilibrium dissociation constant of the compound,U,,CHEMBL629253,,A,,1,,,14380
,0,BAO_0000019,,,,,Autocuration,12029,,22224,,Calculated antagonist equilibrium dissociation constant of the compound; No statistically significant antagonism observed,U,,CHEMBL629944,,A,,1,,,14381
,1,BAO_0000218,,Cavia porcellus,Trachea,3126.0,Intermediate,10583,,50512,,Dissociation constants vs LTE4 on guinea pig trachea,N,,CHEMBL629945,,A,10141.0,1,,,14382
,0,BAO_0000019,,,,,Autocuration,568,,22224,,"Tested for hydrolysis in presence of boric acid by UV spectrophotometry, dissociation constant was evaluated at the pH < 8",U,,CHEMBL629946,,A,,1,,,14383
,0,BAO_0000019,,,,,Autocuration,568,,22224,,"Tested for hydrolysis in presence of boric acid, rate constant was evaluated at the pH 8.5",U,,CHEMBL629947,,A,,1,,,14384
,0,BAO_0000019,,,,,Autocuration,568,,22224,,"Tested for hydrolysis in presence of boric acid, rate constant was evaluated at the pH 9.5",U,,CHEMBL629948,,A,,1,,,14385
,0,BAO_0000019,,,,,Autocuration,568,,22224,,"Tested for hydrolysis in presence of phenylboronic acid, rate constant was evaluated at the pH 9.5",U,,CHEMBL856024,,A,,1,,,14386
,0,BAO_0000019,,,,,Autocuration,7493,,22224,,Affinity constant KD value was derived from TMP,U,,CHEMBL629949,,A,,1,,,14387
,0,BAO_0000019,,,,,Autocuration,8371,,22224,,Apparent dissociation (binding) rate constant was evaluated,U,,CHEMBL629950,,A,,1,,,14388
,0,BAO_0000100,,,,,Autocuration,13114,,22224,,Dissociation constant (KD) of the compound,U,,CHEMBL630127,,P,,1,,,14389
,0,BAO_0000100,,,,,Autocuration,15515,,22224,,Dissociation constant determined by heteronuclear 1H/15N correlation NMR spectroscopy,U,,CHEMBL630128,,P,,1,,,14390
,0,BAO_0000100,,,,,Autocuration,522,,22224,,Dissociation constant from ESR titration experiments,U,,CHEMBL630129,,P,,1,,,14391
,0,BAO_0000019,,,,,Autocuration,13888,,22224,,Dissociation constant was evaluated which is similar to Ki (inhibitory constant),U,,CHEMBL630130,,,,1,,,14392
,0,BAO_0000100,,,,,Autocuration,2616,,22224,,Dissociation constant was evaluated.,U,,CHEMBL875234,,P,,1,,,14393
,0,BAO_0000100,,,,,Autocuration,3798,,22224,,Dissociation constant was reported,U,,CHEMBL630131,,P,,1,,,14394
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,8731,,50597,,Dissociation constant was determined in rat pituitary cells.,N,,CHEMBL630132,,A,10116.0,1,,,14395
,0,BAO_0000019,,,,,Autocuration,11892,,22224,,Equilibrium dissociation constant of CA complex for enantiomer 1 of compound,U,,CHEMBL630133,,A,,1,,,14396
,0,BAO_0000019,,,,,Autocuration,11892,,22224,,Equilibrium dissociation constant of CA complex for enantiomer 2 of compound,U,,CHEMBL630134,,A,,1,,,14397
,0,BAO_0000019,,,,,Autocuration,2582,,22224,,Equilibrium dissociation constant of the compound,U,,CHEMBL630135,,A,,1,,,14398
,0,BAO_0000019,,,,,Autocuration,11892,,22224,,Equilibrium dissociation constant was determined,U,,CHEMBL630136,,A,,1,,,14399
,0,BAO_0000019,,,,,Autocuration,13396,,22224,,Kinetic constant KD was evaluated,U,,CHEMBL630137,,A,,1,,,14400
,0,BAO_0000019,,,,,Autocuration,603,,22224,,Tested for dissociation constant of the compound; Value ranges from 0.1-0.3,U,,CHEMBL630138,,A,,1,,,14401
,0,BAO_0000019,,,,,Autocuration,15673,,22224,,Equilibrium association constant interacting with unilamellar vesicles of electroneutral in PBS buffer at pH 7.4,U,,CHEMBL630139,,A,,1,,,14402
,0,BAO_0000019,,,,,Autocuration,10368,,22224,,Rate constant for hydrolysis in aqueous acetone.,U,,CHEMBL630140,,A,,1,,,14403
,0,BAO_0000019,,,,,Autocuration,14228,,22224,,Disassociation constant (KI) was obtained from Cheng and Prusoff equation for quercetin trypsin complex,U,,CHEMBL875235,,A,,1,,,14404
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.43/2.86,N,,CHEMBL876439,,A,10116.0,1,,,14405
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.44/2.68,N,,CHEMBL630605,,A,10116.0,1,,,14406
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.45/1.55,N,,CHEMBL630606,,A,10116.0,1,,,14407
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.48/0.95,N,,CHEMBL630607,,A,10116.0,1,,,14408
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.5/1.79,N,,CHEMBL630608,,A,10116.0,1,,,14409
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.51/0.66,N,,CHEMBL630609,,A,10116.0,1,,,14410
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.52/2.02,N,,CHEMBL630610,,A,10116.0,1,,,14411
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.61//0.37,N,,CHEMBL630611,,A,10116.0,1,,,14412
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.71/0.36,N,,CHEMBL629552,,A,10116.0,1,,,14413
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,N,,CHEMBL629733,,A,10116.0,1,,,14414
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,N,,CHEMBL629734,,A,10116.0,1,,,14415
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,N,,CHEMBL629735,,A,10116.0,1,,,14416
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,N,,CHEMBL629736,,A,10116.0,1,,,14417
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,N,,CHEMBL629737,,A,10116.0,1,,,14418
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,N,,CHEMBL629738,,A,10116.0,1,,,14419
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,N,,CHEMBL629739,,A,10116.0,1,,,14420
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,N,,CHEMBL629740,,A,10116.0,1,,,14421
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,N,,CHEMBL629741,,A,10116.0,1,,,14422
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,N,,CHEMBL629742,,A,10116.0,1,,,14423
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,N,,CHEMBL629743,,A,10116.0,1,,,14424
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,N,,CHEMBL629744,,A,10116.0,1,,,14425
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,N,,CHEMBL629745,,A,10116.0,1,,,14426
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,N,,CHEMBL629746,,A,10116.0,1,,,14427
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,N,,CHEMBL629747,,A,10116.0,1,,,14428
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,N,,CHEMBL629748,,A,10116.0,1,,,14429
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,N,,CHEMBL629749,,A,10116.0,1,,,14430
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,N,,CHEMBL629750,,A,10116.0,1,,,14431
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,N,,CHEMBL629751,,A,10116.0,1,,,14432
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,N,,CHEMBL629752,,A,10116.0,1,,,14433
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,N,,CHEMBL629753,,A,10116.0,1,,,14434
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,N,,CHEMBL629754,,A,10116.0,1,,,14435
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,N,,CHEMBL629755,,A,10116.0,1,,,14436
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,N,,CHEMBL629756,,A,10116.0,1,,,14437
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,N,,CHEMBL629757,,A,10116.0,1,,,14438
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,N,,CHEMBL629758,,A,10116.0,1,,,14439
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,N,,CHEMBL629759,,A,10116.0,1,,,14440
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11510,,50597,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,N,,CHEMBL629760,,A,10116.0,1,,,14441
