assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
1739,,,104802,,,,449.0,H,,Autocuration,CHO,,4,1,CHEMBL616944,BAO_0000219
1740,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616945,BAO_0000019
1741,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616946,BAO_0000357
1742,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616947,BAO_0000019
1743,,,105,,,,485.0,H,,Expert,CHO-K1,,8,1,CHEMBL616948,BAO_0000219
1744,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616851,BAO_0000357
1745,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616852,BAO_0000357
1746,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616853,BAO_0000357
1747,,,105,,,,,D,,Expert,,,9,1,CHEMBL616854,BAO_0000357
1748,,,105,,,,449.0,D,,Expert,CHO,,9,1,CHEMBL616855,BAO_0000219
1749,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616856,BAO_0000219
1750,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616857,BAO_0000219
1751,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616858,BAO_0000357
1752,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616859,BAO_0000219
1753,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616860,BAO_0000219
1754,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL616861,BAO_0000219
1755,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL616541,BAO_0000219
1756,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL616542,BAO_0000219
1757,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616543,BAO_0000219
1758,,,105,,,,,D,,Expert,,,9,1,CHEMBL616544,BAO_0000357
1759,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616545,BAO_0000219
1760,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616546,BAO_0000357
1761,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616547,BAO_0000219
1762,,,105,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616548,BAO_0000219
1763,,,105,,,,,H,,Expert,,,8,1,CHEMBL616549,BAO_0000019
1764,,,105,,,,,H,,Expert,,,8,1,CHEMBL616550,BAO_0000019
1765,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL857066,BAO_0000357
1766,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616551,BAO_0000357
1767,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616552,BAO_0000357
1768,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL832876,BAO_0000019
1769,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616553,BAO_0000019
1770,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616554,BAO_0000357
1771,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616555,BAO_0000019
1772,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616556,BAO_0000019
1773,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616557,BAO_0000019
1774,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616558,BAO_0000019
1775,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616749,BAO_0000019
1776,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616750,BAO_0000357
1777,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616751,BAO_0000357
1778,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616752,BAO_0000249
1779,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616753,BAO_0000019
1780,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616754,BAO_0000357
1781,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616755,BAO_0000019
1782,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616756,BAO_0000019
1783,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616757,BAO_0000019
1784,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616758,BAO_0000357
1785,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616759,BAO_0000249
1786,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616760,BAO_0000357
1787,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616761,BAO_0000019
1788,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616762,BAO_0000019
1789,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616763,BAO_0000019
1790,,,10577,,,,,H,,Expert,,,8,1,CHEMBL872909,BAO_0000357
1791,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616764,BAO_0000357
1792,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616765,BAO_0000357
1793,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616766,BAO_0000357
1794,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616767,BAO_0000357
1795,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616768,BAO_0000357
1796,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616769,BAO_0000357
1797,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616770,BAO_0000019
1798,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616771,BAO_0000019
1799,,Striatum,10577,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL616772,BAO_0000019
1800,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616773,BAO_0000019
1801,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616774,BAO_0000019
1802,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616775,BAO_0000357
1803,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616776,BAO_0000249
1804,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616777,BAO_0000357
1805,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616778,BAO_0000357
1806,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616779,BAO_0000249
1807,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616780,BAO_0000357
1808,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616781,BAO_0000019
1809,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616782,BAO_0000357
1810,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616783,BAO_0000357
1811,,Striatum,10577,2435.0,,,,H,,Expert,,,8,1,CHEMBL616784,BAO_0000019
1812,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616785,BAO_0000357
1813,,Brain,10577,955.0,,,,H,,Autocuration,,,8,1,CHEMBL857067,BAO_0000249
1814,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616786,BAO_0000019
1815,,Brain,10577,955.0,,,,H,,Autocuration,,,8,1,CHEMBL616787,BAO_0000249
1816,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616788,BAO_0000357
1817,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616789,BAO_0000357
1818,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616790,BAO_0000019
1819,,,10577,,,,,H,,Expert,,,8,1,CHEMBL616791,BAO_0000357
1820,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616792,BAO_0000019
1821,,,10577,,,,,D,,Expert,,,9,1,CHEMBL616793,BAO_0000249
1822,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616794,BAO_0000357
1823,,,10577,,,,,H,,Autocuration,,,8,1,CHEMBL616795,BAO_0000357
1824,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616796,BAO_0000019
1825,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616797,BAO_0000357
1826,,,106,,,,,H,,Autocuration,,Brain membranes,8,1,CHEMBL616798,BAO_0000249
1827,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616799,BAO_0000357
1828,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616800,BAO_0000357
1829,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616801,BAO_0000357
1830,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616802,BAO_0000357
1831,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616803,BAO_0000357
1832,,,106,,,,,H,,Expert,,,8,1,CHEMBL857068,BAO_0000357
1833,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616804,BAO_0000357
1834,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616805,BAO_0000357
1835,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616806,BAO_0000357
1836,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616807,BAO_0000357
1837,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616808,BAO_0000357
1838,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616809,BAO_0000357
1839,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616810,BAO_0000357
1840,,,104802,,,,,H,,Autocuration,,,4,1,CHEMBL616811,BAO_0000224
1841,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616812,BAO_0000357
1842,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616813,BAO_0000357
1843,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616814,BAO_0000357
1844,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616815,BAO_0000357
1845,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616816,BAO_0000357
1846,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616817,BAO_0000357
1847,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616818,BAO_0000357
1848,,,108,,,,,H,,Expert,,,8,1,CHEMBL616819,BAO_0000357
1849,,,108,,,,,H,,Expert,,,8,1,CHEMBL616820,BAO_0000357
1850,,,108,,,,,H,,Expert,,,8,1,CHEMBL616821,BAO_0000019
1851,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616822,BAO_0000357
1852,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616823,BAO_0000019
1853,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616824,BAO_0000357
1854,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616825,BAO_0000357
1855,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616826,BAO_0000357
1856,,,12689,,,,,D,,Expert,,,9,1,CHEMBL616827,BAO_0000019
1857,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616828,BAO_0000357
1858,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616829,BAO_0000357
1859,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616830,BAO_0000019
1860,,,12689,,,,,D,,Expert,,,9,1,CHEMBL616831,BAO_0000357
1861,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616832,BAO_0000019
1862,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616833,BAO_0000019
1863,,,12689,,,,,D,,Expert,,,9,1,CHEMBL616834,BAO_0000019
1864,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL829595,BAO_0000019
1865,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616835,BAO_0000357
1866,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL872910,BAO_0000249
1867,,,12689,,,,,H,,Expert,,,8,1,CHEMBL616836,BAO_0000357
1868,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616837,BAO_0000357
1869,,,12689,,,,,D,,Autocuration,,,9,1,CHEMBL616466,BAO_0000019
1870,,,12689,,,,722.0,D,,Autocuration,HEK293,,9,1,CHEMBL616467,BAO_0000219
1871,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616468,BAO_0000357
1872,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616469,BAO_0000357
1873,,,108,,,,,H,,Autocuration,,,8,1,CHEMBL616470,BAO_0000357
1874,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616471,BAO_0000357
1875,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616472,BAO_0000357
1876,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616473,BAO_0000357
1877,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616474,BAO_0000357
1878,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616475,BAO_0000357
1879,,,12689,,,,,H,,Autocuration,,,8,1,CHEMBL616476,BAO_0000357
1880,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616477,BAO_0000019
1881,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616478,BAO_0000224
1882,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616479,BAO_0000224
1883,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616480,BAO_0000019
1884,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL616481,BAO_0000019
1885,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL616482,BAO_0000249
1886,,Brain,104686,955.0,,,,D,,Autocuration,,,5,1,CHEMBL884713,BAO_0000221
1887,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616483,BAO_0000224
1888,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616484,BAO_0000224
1889,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616485,BAO_0000019
1890,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616486,BAO_0000224
1891,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616487,BAO_0000224
1892,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616488,BAO_0000224
1893,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616489,BAO_0000019
1894,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616490,BAO_0000019
1895,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616491,BAO_0000019
1896,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616492,BAO_0000019
1897,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616493,BAO_0000019
1898,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616494,BAO_0000019
1899,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616495,BAO_0000019
1900,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616496,BAO_0000019
1901,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616497,BAO_0000019
1902,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616498,BAO_0000019
1903,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616499,BAO_0000019
1904,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616500,BAO_0000019
1905,,Brain,104686,955.0,,,,D,,Autocuration,,,5,1,CHEMBL616501,BAO_0000221
1906,,Brain,104686,955.0,,,,H,,Autocuration,,,4,1,CHEMBL616502,BAO_0000221
1907,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL884529,BAO_0000249
1908,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL616503,BAO_0000249
1909,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616964,BAO_0000224
1910,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL616965,BAO_0000249
1911,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616966,BAO_0000224
1912,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616967,BAO_0000224
1913,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL616968,BAO_0000224
1914,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616969,BAO_0000224
1915,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL884530,BAO_0000019
1916,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616970,BAO_0000224
1917,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616971,BAO_0000224
1918,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616972,BAO_0000224
1919,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616973,BAO_0000224
1920,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616974,BAO_0000224
1921,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616975,BAO_0000019
1922,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616976,BAO_0000019
1923,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616977,BAO_0000224
1924,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616978,BAO_0000224
1925,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616979,BAO_0000224
1926,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616980,BAO_0000224
1927,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL616981,BAO_0000249
1928,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL616982,BAO_0000249
1929,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616983,BAO_0000224
1930,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616984,BAO_0000019
1931,,,104686,,,,,D,,Autocuration,,,5,1,CHEMBL616985,BAO_0000224
1932,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616986,BAO_0000224
1933,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616987,BAO_0000224
1934,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL616988,BAO_0000019
1935,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617243,BAO_0000019
1936,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617244,BAO_0000019
1937,,,104686,,,,485.0,D,,Autocuration,CHO-K1,,5,1,CHEMBL617245,BAO_0000219
1938,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL617246,BAO_0000249
1939,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617546,BAO_0000224
1940,,,104686,,,,,H,,Autocuration,,Brain membranes,4,1,CHEMBL617547,BAO_0000249
1941,,,104686,,,,,H,In vitro,Autocuration,,,4,1,CHEMBL617548,BAO_0000219
1942,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617549,BAO_0000224
1943,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617550,BAO_0000224
1944,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617551,BAO_0000224
1945,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL617552,BAO_0000249
1946,,,104686,,,,,H,,Autocuration,,Membranes,4,1,CHEMBL617553,BAO_0000249
1947,,Thoracic aorta,104686,1515.0,,,,H,,Autocuration,,,4,1,CHEMBL617554,BAO_0000019
1948,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617555,BAO_0000019
1949,,,104686,,,,,H,,Autocuration,,,4,1,CHEMBL617556,BAO_0000224
1950,,,10624,,,,,H,,Autocuration,,,8,1,CHEMBL617557,BAO_0000357
1951,,,10624,,,,,H,,Autocuration,,,8,1,CHEMBL617558,BAO_0000357
1952,,,17106,,,,,H,,Expert,,,8,1,CHEMBL617559,BAO_0000357
1953,,,17106,,,,,D,,Expert,,,9,1,CHEMBL617560,BAO_0000357
1954,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617561,BAO_0000249
1955,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617562,BAO_0000249
1956,,Striatum,17106,2435.0,,,,H,,Autocuration,,,8,1,CHEMBL617563,BAO_0000357
1957,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617564,BAO_0000019
1958,,,17106,,,,,H,,Expert,,,8,1,CHEMBL617565,BAO_0000019
1959,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL856076,BAO_0000357
1960,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617566,BAO_0000019
1961,,,17106,,,,,H,,Expert,,,8,1,CHEMBL875911,BAO_0000019
1962,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617567,BAO_0000019
1963,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617568,BAO_0000249
1964,,,17106,,,,,H,,Expert,,,8,1,CHEMBL617569,BAO_0000019
1965,,,17106,,,,,H,,Expert,,,8,1,CHEMBL617570,BAO_0000249
1966,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617571,BAO_0000357
1967,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617572,BAO_0000357
1968,,,105,,,,,H,,Expert,,,8,1,CHEMBL617573,BAO_0000357
1969,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617574,BAO_0000019
1970,,,105,,,,,H,,Expert,,,8,1,CHEMBL617575,BAO_0000357
1971,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617576,BAO_0000357
1972,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617577,BAO_0000019
1973,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617578,BAO_0000019
1974,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617579,BAO_0000357
1975,,,10578,,,,,H,,Expert,,,8,1,CHEMBL617580,BAO_0000019
1976,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617581,BAO_0000249
1977,,,10578,,,,,H,,Autocuration,,,8,1,CHEMBL617582,BAO_0000357
1978,,,10578,,,,,H,,Expert,,,8,1,CHEMBL617583,BAO_0000019
1979,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617584,BAO_0000357
1980,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617585,BAO_0000357
1981,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL875912,BAO_0000357
1982,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617586,BAO_0000357
1983,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617587,BAO_0000357
1984,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617588,BAO_0000357
1985,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL857980,BAO_0000357
1986,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617589,BAO_0000357
1987,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617590,BAO_0000357
1988,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617591,BAO_0000219
1989,,,105,,,,,D,,Expert,,,9,1,CHEMBL617592,BAO_0000357
1990,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617593,BAO_0000357
1991,,,106,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL617594,BAO_0000219
1992,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL617595,BAO_0000219
1993,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617596,BAO_0000219
1994,,,105,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617597,BAO_0000219
1995,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617598,BAO_0000019
1996,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL872916,BAO_0000357
1997,,,105,,,,,H,,Expert,,,8,1,CHEMBL617599,BAO_0000357
1998,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617091,BAO_0000357
1999,,,105,,,,485.0,H,,Expert,CHO-K1,,8,1,CHEMBL617092,BAO_0000219
2000,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL617093,BAO_0000219
2001,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617094,BAO_0000019
2002,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617095,BAO_0000019
2003,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617096,BAO_0000019
2004,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617097,BAO_0000019
2005,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617098,BAO_0000019
2006,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617301,BAO_0000357
2007,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617302,BAO_0000357
2008,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617303,BAO_0000357
2009,,,105,,,,,H,,Expert,,,8,1,CHEMBL617304,BAO_0000357
2010,,,105,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL617305,BAO_0000219
2011,,,105,,,,,D,,Autocuration,,,9,1,CHEMBL617306,BAO_0000219
2012,,,17106,,,,,H,,Autocuration,,,8,1,CHEMBL617307,BAO_0000357
2013,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617308,BAO_0000019
2014,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617309,BAO_0000357
2015,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617310,BAO_0000357
2016,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617311,BAO_0000357
2017,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617312,BAO_0000357
2018,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL617313,BAO_0000357
2019,,,105,,,,,H,,Expert,,,8,1,CHEMBL617314,BAO_0000357
2020,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL617315,BAO_0000019
2021,,,106,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617316,BAO_0000219
2022,,,106,,,,722.0,H,,Autocuration,HEK293,,8,1,CHEMBL617317,BAO_0000219
2023,,,106,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL617318,BAO_0000219
2024,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL617319,BAO_0000019
2025,,,106,,,,,D,,Expert,,,9,1,CHEMBL617320,BAO_0000357
2026,,,106,,,,,D,,Expert,,,9,1,CHEMBL617321,BAO_0000357
2027,,,106,,,,,D,,Expert,,,9,1,CHEMBL617322,BAO_0000357
2028,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616862,BAO_0000357
2029,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616863,BAO_0000357
2030,,,106,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616864,BAO_0000219
2031,,,106,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616865,BAO_0000219
2032,,,106,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616866,BAO_0000219
2033,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616867,BAO_0000019
2034,,,106,,,,485.0,H,,Expert,CHO-K1,,8,1,CHEMBL616868,BAO_0000219
2035,,,105,,,,,H,,Expert,,,8,1,CHEMBL616869,BAO_0000357
2036,,,106,,,,449.0,H,,Expert,CHO,,8,1,CHEMBL616870,BAO_0000219
2037,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616871,BAO_0000219
2038,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616872,BAO_0000219
2039,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616873,BAO_0000219
2040,,,105,,,,485.0,H,,Autocuration,CHO-K1,,8,1,CHEMBL616838,BAO_0000219
2041,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616839,BAO_0000357
2042,,,106,,,,,H,,Autocuration,,,8,1,CHEMBL616840,BAO_0000019
2043,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616841,BAO_0000357
2044,,,105,,,,,H,,Autocuration,,,8,1,CHEMBL616842,BAO_0000357
2045,,,105,,,,,H,,Expert,,,8,1,CHEMBL857976,BAO_0000357
2046,,,10618,,,,449.0,H,,Autocuration,CHO,,8,1,CHEMBL616843,BAO_0000219
2047,,,10618,,,,,D,,Expert,,,9,1,CHEMBL616844,BAO_0000357
2048,,,10618,,,,,H,,Autocuration,,,8,1,CHEMBL616845,BAO_0000357
2049,,,10618,,,,,D,,Expert,,,9,1,CHEMBL616846,BAO_0000357
