noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
805,3.99,232,6246,2005-05-29 18:18:18,1
7653,4.99,232,6252,2005-07-28 01:58:30,2
7707,0.99,232,6253,2005-07-28 04:07:47,2
9365,2.99,232,6261,2005-07-30 18:46:02,2
10157,2.99,232,6262,2005-07-31 22:38:48,2
11861,0.99,232,6264,2005-08-17 13:53:47,2
14857,0.99,232,6268,2005-08-22 02:42:39,2
15553,2.99,232,6269,2005-08-23 04:33:39,2
3832,2.99,233,6274,2005-07-06 16:12:23,1
6794,2.99,233,6280,2005-07-12 16:38:23,1
8596,0.99,233,6285,2005-07-29 12:48:54,2
10582,4.99,233,6287,2005-08-01 13:54:22,1
14357,2.99,233,6289,2005-08-21 09:13:09,2
1125,4.99,234,6293,2005-05-31 17:23:44,2
1245,3.99,234,6294,2005-06-15 05:09:01,2
1645,0.99,234,6295,2005-06-16 09:10:06,2
2511,5.99,234,6299,2005-06-18 23:45:30,2
3185,6.99,234,6300,2005-06-20 22:58:01,2
10541,0.99,234,6305,2005-08-01 12:24:54,2
11481,3.99,234,6310,2005-08-02 22:18:41,1
807,2.99,235,6319,2005-05-29 18:50:50,2
1493,4.99,235,6321,2005-06-15 21:50:32,1
3581,2.99,235,6323,2005-07-06 03:57:35,2
3752,6.99,235,6324,2005-07-06 12:30:12,1
6047,2.99,235,6328,2005-07-11 03:27:01,1
6352,4.99,235,6329,2005-07-11 20:34:13,2
8120,0.99,235,6331,2005-07-28 19:24:24,1
8781,0.99,235,6333,2005-07-29 20:20:16,2
9519,6.99,235,6335,2005-07-31 00:45:57,2
262,2.99,236,6344,2005-05-26 15:46:56,2
1262,0.99,236,6347,2005-06-15 06:54:53,1
2840,3.99,236,6352,2005-06-19 22:17:44,2
6996,4.99,236,6365,2005-07-27 01:13:45,2
9011,5.99,236,6372,2005-07-30 05:16:29,1
10137,4.99,236,6374,2005-07-31 22:01:41,2
11895,4.99,236,6378,2005-08-17 15:15:07,1
13443,7.99,236,6381,2005-08-19 23:53:42,1
14364,7.99,236,6383,2005-08-21 09:25:11,1
14722,4.99,236,6384,2005-08-21 21:50:53,2
4844,4.99,237,6393,2005-07-08 18:28:13,1
9661,4.99,237,6404,2005-07-31 06:06:37,1
9715,1.99,237,6405,2005-07-31 08:16:58,2
10056,0.99,237,6406,2005-07-31 19:19:13,2
15337,0.99,237,6417,2005-08-22 20:49:51,1
842,2.99,238,6420,2005-05-30 00:32:04,1
1660,4.99,238,6422,2005-06-16 10:12:55,1
1082,5.99,239,6445,2005-05-31 11:02:01,2
3383,5.99,239,6450,2005-06-21 14:07:19,1
4920,7.99,239,6453,2005-07-08 21:42:10,2
6573,0.99,239,6456,2005-07-12 06:03:40,1
11968,0.99,239,6467,2005-08-17 17:47:34,1
13175,4.99,239,6470,2005-08-19 13:54:53,1
643,4.99,240,6476,2005-05-28 18:52:11,1
2264,4.99,240,6478,2005-06-18 05:58:45,1
4305,4.99,240,6480,2005-07-07 17:07:11,2
5262,4.99,240,6481,2005-07-09 14:08:01,2
6272,0.99,240,6483,2005-07-11 16:03:49,1
7870,4.99,240,6489,2005-07-28 10:16:03,1
10308,7.99,240,6492,2005-08-01 04:22:49,1
11745,3.99,240,6493,2005-08-17 09:00:01,1
2428,0.99,241,6502,2005-06-18 17:47:34,2
2478,5.99,241,6504,2005-06-18 21:01:21,2
6090,6.99,241,6514,2005-07-11 05:47:08,2
6245,2.99,241,6515,2005-07-11 14:56:57,2
9528,3.99,241,6520,2005-07-31 01:05:04,1
9944,5.99,241,6521,2005-07-31 15:44:43,1
10447,3.99,241,6522,2005-08-01 09:04:58,2
15429,2.99,241,6532,2005-08-23 00:20:31,1
881,4.99,242,6536,2005-05-30 06:15:36,2
1384,4.99,242,6538,2005-06-15 15:22:03,1
1702,4.99,242,6540,2005-06-16 13:21:05,2
2691,4.99,242,6541,2005-06-19 13:06:50,1
2942,4.99,242,6542,2005-06-20 05:27:31,2
11258,4.99,242,6556,2005-08-02 13:45:39,1
8834,4.99,243,6578,2005-07-29 22:41:48,1
9035,2.99,243,6579,2005-07-30 06:16:07,2
5692,0.99,244,6598,2005-07-10 09:32:22,2
5803,3.99,244,6600,2005-07-10 15:05:42,1
8844,5.99,244,6605,2005-07-29 23:05:08,2
10001,4.99,244,6606,2005-07-31 17:46:18,1
10047,4.99,244,6607,2005-07-31 19:07:43,2
14919,1.99,244,6619,2005-08-22 05:07:17,1
14975,3.99,244,6620,2005-08-22 07:07:50,1
12736,4.99,244,6621,2006-02-14 15:16:03,2
79,4.99,245,6622,2005-05-25 12:11:07,2
519,7.99,245,6624,2005-05-28 03:22:33,1
719,2.99,245,6625,2005-05-29 05:16:05,1
3157,2.99,245,6630,2005-06-20 21:07:54,1
5321,2.99,245,6632,2005-07-09 16:26:33,2
5764,4.99,245,6633,2005-07-10 12:58:16,1
6795,5.99,245,6635,2005-07-12 16:41:00,1
7358,0.99,245,6639,2005-07-27 14:49:44,1
11061,0.99,245,6647,2005-08-02 06:50:18,2
2725,0.99,246,6662,2005-06-19 15:01:23,1
5347,0.99,246,6667,2005-07-09 17:31:32,2
6688,4.99,246,6668,2005-07-12 12:22:12,1
15746,2.99,246,6676,2005-08-23 12:26:19,1
189,4.99,247,6677,2005-05-26 06:01:41,1
448,3.99,247,6678,2005-05-27 19:03:08,2
7963,5.99,247,6687,2005-07-28 13:48:38,1
11306,2.99,247,6691,2005-08-02 15:45:10,2
14041,4.99,247,6697,2005-08-20 21:45:23,1
15783,4.99,247,6698,2005-08-23 13:45:44,1
330,7.99,248,6699,2005-05-27 02:15:30,2
618,4.99,248,6700,2005-05-28 15:50:07,1
2371,0.99,248,6702,2005-06-18 14:35:29,2
6617,2.99,248,6707,2005-07-12 08:39:56,2
7778,5.99,248,6708,2005-07-28 07:10:11,2
10418,4.99,248,6709,2005-08-01 08:11:07,2
438,6.99,249,6716,2005-05-27 17:52:34,1
5275,4.99,249,6725,2005-07-09 14:34:18,1
5639,3.99,249,6726,2005-07-10 06:33:39,2
11124,1.99,249,6731,2005-08-02 08:55:25,1
61,5.99,250,6737,2005-05-25 09:01:57,1
687,0.99,250,6740,2005-05-29 00:32:09,2
3951,3.99,250,6744,2005-07-06 21:50:41,1
12361,0.99,250,6751,2005-08-18 07:47:31,1
14814,4.99,250,6755,2005-08-22 01:12:14,2
264,2.99,251,6757,2005-05-26 16:00:49,1
393,2.99,251,6759,2005-05-27 11:18:25,2
3422,7.99,251,6764,2005-06-21 17:24:40,2
3799,4.99,251,6766,2005-07-06 15:00:14,1
5012,2.99,251,6769,2005-07-09 01:45:04,2
6413,6.99,251,6771,2005-07-11 23:26:11,2
7338,8.99,251,6772,2005-07-27 14:13:34,2
8443,2.99,251,6773,2005-07-29 07:33:12,2
13121,2.99,251,6781,2005-08-19 11:51:39,2
1395,5.99,252,6790,2005-06-15 16:21:04,1
6357,0.99,252,6795,2005-07-11 20:58:51,1
8636,5.99,252,6801,2005-07-29 14:24:13,1
8899,0.99,252,6802,2005-07-30 01:05:30,1
648,0.99,253,6811,2005-05-28 19:25:54,1
1606,6.99,253,6814,2005-06-16 06:18:31,2
2081,5.99,253,6815,2005-06-17 17:05:02,2
7887,2.99,253,6824,2005-07-28 10:40:12,2
9606,0.99,253,6826,2005-07-31 03:50:46,2
12572,0.99,253,6831,2005-08-18 15:32:54,1
14283,4.99,253,6835,2005-08-21 06:44:14,2
183,2.99,254,6839,2005-05-26 05:01:18,1
1285,2.99,254,6841,2005-06-15 08:33:06,1
1390,0.99,254,6842,2005-06-15 16:06:29,2
2082,2.99,254,6843,2005-06-17 17:13:32,1
2138,2.99,254,6844,2005-06-17 21:28:14,1
5072,3.99,254,6848,2005-07-09 05:01:58,1
5826,7.99,254,6852,2005-07-10 16:21:02,1
7011,0.99,254,6854,2005-07-27 01:58:34,2
11190,0.99,254,6860,2005-08-02 11:21:34,1
11665,6.99,254,6861,2005-08-17 05:36:57,1
1681,2.99,255,6873,2005-06-16 11:38:17,2
5943,0.99,255,6877,2005-07-10 22:48:13,1
7475,8.99,255,6878,2005-07-27 19:07:43,2
8562,0.99,255,6880,2005-07-29 11:32:13,1
11979,4.99,255,6882,2005-08-17 18:07:13,2
12176,7.99,255,6883,2005-08-18 01:10:33,2
13154,2.99,255,6884,2005-08-19 13:09:54,2
13268,0.99,255,6885,2005-08-19 17:33:50,1
232,0.99,256,6890,2005-05-26 11:38:05,1
1965,0.99,256,6895,2005-06-17 09:17:39,2
2380,6.99,256,6898,2005-06-18 15:00:04,1
4182,0.99,256,6902,2005-07-07 10:28:00,2
15861,4.99,256,6917,2005-08-23 16:15:45,2
705,2.99,257,6921,2005-05-29 02:48:52,2
4574,4.99,257,6925,2005-07-08 05:39:42,2
5495,6.99,257,6926,2005-07-10 00:16:54,1
5858,4.99,257,6927,2005-07-10 18:00:07,1
6711,5.99,257,6929,2005-07-12 13:23:40,2
11230,4.99,257,6942,2005-08-02 12:59:08,1
13846,5.99,257,6951,2005-08-20 14:32:31,2
1743,2.99,258,6956,2005-06-16 16:38:10,1
5312,5.99,258,6962,2005-07-09 16:03:09,2
6012,4.99,258,6965,2005-07-11 02:00:12,2
7814,2.99,258,6966,2005-07-28 08:09:48,1
10293,1.99,258,6969,2005-08-01 03:44:26,2
12296,3.99,258,6975,2005-08-18 05:16:28,2
13491,4.99,258,6976,2005-08-20 01:30:56,1
13897,2.99,258,6978,2005-08-20 16:02:28,2
14901,6.99,258,6979,2005-08-22 04:31:37,2
901,2.99,259,6981,2005-05-30 09:40:40,2
1147,5.99,259,6982,2005-05-31 20:37:52,1
6074,0.99,259,6989,2005-07-11 04:59:56,1
6539,3.99,259,6990,2005-07-12 04:50:49,2
11184,3.99,259,6999,2005-08-02 11:01:26,1
12680,6.99,259,7000,2005-08-18 19:43:46,2
13649,4.99,259,7005,2005-08-20 07:48:38,2
14170,4.99,259,7007,2005-08-21 03:00:39,2
2178,0.99,260,7018,2005-06-18 00:38:35,1
4054,0.99,260,7022,2005-07-07 03:42:07,2
6328,2.99,260,7025,2005-07-11 19:09:33,2
12852,0.99,260,7035,2005-08-19 02:12:40,1
13966,2.99,260,7038,2005-08-20 18:28:28,1
14579,7.99,260,7042,2005-08-21 16:54:47,1
14610,6.99,260,7043,2005-08-21 17:59:09,1
12,4.99,261,7044,2005-05-25 00:19:27,1
1760,2.99,261,7048,2005-06-16 17:48:37,1
2072,3.99,261,7051,2005-06-17 16:33:32,2
10246,1.99,261,7061,2005-08-01 02:29:50,2
984,4.99,262,7070,2005-05-30 22:17:17,2
2915,1.99,262,7074,2005-06-20 03:57:17,1
5503,0.99,262,7078,2005-07-10 00:35:37,2
6291,0.99,262,7079,2005-07-11 17:16:40,1
6547,7.99,262,7080,2005-07-12 04:57:46,2
6724,3.99,262,7081,2005-07-12 13:45:15,1
9105,6.99,262,7085,2005-07-30 08:50:25,1
15456,0.99,262,7094,2005-08-23 01:07:01,1
15640,4.99,262,7095,2005-08-23 08:04:40,1
3257,1.99,263,7101,2005-06-21 03:47:19,2
3578,4.99,263,7102,2005-07-06 03:47:05,1
5254,1.99,263,7107,2005-07-09 13:50:11,2
7833,1.99,263,7114,2005-07-28 08:46:14,2
11339,2.99,263,7117,2005-08-02 17:02:06,1
11822,0.99,263,7118,2005-08-17 12:32:39,1
12432,5.99,263,7120,2005-08-18 10:35:13,2
3028,0.99,264,7129,2005-06-20 11:50:52,1
3403,3.99,264,7130,2005-06-21 15:55:06,1
4328,4.99,264,7132,2005-07-07 18:03:17,1
6391,0.99,264,7135,2005-07-11 22:23:09,2
6543,0.99,264,7137,2005-07-12 04:54:32,1
9380,2.99,264,7139,2005-07-30 19:17:31,2
9932,5.99,264,7142,2005-07-31 15:19:48,1
14243,2.99,264,7151,2006-02-14 15:16:03,2
2562,4.99,265,7154,2005-06-19 03:15:05,2
5029,7.99,265,7159,2005-07-09 02:35:32,2
5417,4.99,265,7160,2005-07-09 20:34:09,1
6068,4.99,265,7162,2005-07-11 04:41:09,1
8665,0.99,265,7170,2005-07-29 15:39:29,2
13700,8.99,265,7176,2005-08-20 09:26:17,2
14547,6.99,265,7178,2005-08-21 15:51:38,1
2065,4.99,266,7184,2005-06-17 16:03:46,2
10747,4.99,266,7192,2005-08-01 19:59:41,2
11321,4.99,266,7195,2005-08-02 16:15:07,1
12715,4.99,266,7201,2005-08-18 21:09:38,1
15181,2.99,266,7207,2005-08-22 15:46:20,1
1030,4.99,267,7211,2005-05-31 04:06:47,2
2265,2.99,267,7214,2005-06-18 06:03:27,2
2578,7.99,267,7215,2005-06-19 04:40:06,2
2582,6.99,267,7216,2005-06-19 04:56:27,1
2754,4.99,267,7218,2005-06-19 16:55:59,2
6070,0.99,267,7223,2005-07-11 04:47:42,1
9403,4.99,267,7229,2005-07-30 20:18:53,2
10048,4.99,267,7231,2005-07-31 19:08:56,2
11373,0.99,267,7233,2005-08-02 18:14:12,2
12979,4.99,267,7236,2005-08-19 07:00:35,1
15020,3.99,267,7239,2005-08-22 08:54:12,2
15208,3.99,267,7240,2005-08-22 16:35:47,1
1450,4.99,268,7246,2005-06-15 19:22:08,2
1551,3.99,268,7247,2005-06-16 02:01:15,2
2324,4.99,268,7249,2005-06-18 10:00:33,2
5793,2.99,268,7257,2005-07-10 14:33:00,2
6120,3.99,268,7259,2005-07-11 07:49:53,1
9436,7.99,268,7262,2005-07-30 21:33:01,2
11462,7.99,268,7265,2005-08-02 21:36:46,2
12007,2.99,268,7267,2005-08-17 19:10:34,2
14249,4.99,268,7270,2005-08-21 05:38:05,2
703,0.99,269,7277,2005-05-29 02:29:36,2
1909,2.99,269,7281,2005-06-17 05:11:04,2
4880,6.99,269,7285,2005-07-08 19:36:17,2
7972,2.99,269,7291,2005-07-28 14:07:46,1
13142,5.99,269,7297,2005-08-19 12:42:28,2
14693,6.99,269,7300,2005-08-21 20:44:19,2
3164,5.99,270,7309,2005-06-20 21:29:00,2
5533,0.99,270,7312,2005-07-10 02:19:28,2
10069,3.99,270,7316,2005-07-31 19:43:18,1
11810,0.99,270,7321,2005-08-17 11:56:48,1
5922,2.99,271,7334,2005-07-10 21:36:53,1
6024,2.99,271,7335,2005-07-11 02:16:47,1
9821,4.99,271,7338,2005-07-31 11:47:54,1
10143,7.99,271,7339,2005-07-31 22:11:43,2
10599,3.99,271,7341,2005-08-01 14:23:58,1
405,6.99,272,7348,2005-05-27 13:32:39,1
9787,10.99,272,7359,2005-07-31 10:26:19,2
12006,6.99,272,7364,2005-08-17 19:09:12,2
980,0.99,273,7368,2005-05-30 21:45:19,2
1391,6.99,273,7369,2005-06-15 16:11:21,2
5435,7.99,273,7377,2005-07-09 21:28:07,2
9186,4.99,273,7384,2005-07-30 12:13:48,1
9285,5.99,273,7385,2005-07-30 15:26:08,2
10768,6.99,273,7391,2005-08-01 20:39:32,1
11509,4.99,273,7393,2005-08-16 23:29:53,2
13738,4.99,273,7395,2005-08-20 10:42:42,2
208,4.99,274,7403,2005-05-26 08:10:22,1
3291,9.99,274,7409,2005-06-21 06:55:36,2
4147,2.99,274,7411,2005-07-07 08:32:12,1
4582,2.99,274,7412,2005-07-08 06:09:09,2
8259,0.99,274,7414,2005-07-29 01:05:16,2
10059,4.99,274,7419,2005-07-31 19:20:49,2
10790,1.99,274,7420,2005-08-01 21:38:37,1
12321,3.99,274,7424,2005-08-18 06:27:05,1
14066,7.99,274,7429,2005-08-20 22:45:58,1
14164,7.99,274,7430,2005-08-21 02:58:02,2
15143,2.99,274,7432,2005-08-22 13:46:24,2
15328,2.99,274,7434,2005-08-22 20:31:38,2
13486,0.99,274,7436,2006-02-14 15:16:03,1
2414,0.99,275,7439,2005-06-18 17:01:55,2
3355,2.99,275,7441,2005-06-21 11:30:47,1
6301,5.99,275,7445,2005-07-11 17:54:09,2
7596,4.99,275,7448,2005-07-27 23:33:57,2
15496,3.99,275,7466,2005-08-23 02:30:23,2
860,10.99,276,7468,2005-05-30 02:45:16,1
9070,0.99,276,7478,2005-07-30 07:40:39,1
9080,1.99,276,7479,2005-07-30 08:02:39,1
11085,2.99,276,7485,2005-08-02 07:36:44,2
308,6.99,277,7495,2005-05-26 22:01:39,2
1331,2.99,277,7496,2005-06-15 11:34:33,1
1717,2.99,277,7497,2005-06-16 14:47:16,2
2723,4.99,277,7499,2005-06-19 14:55:23,2
3247,5.99,277,7500,2005-06-21 03:12:15,1
4987,5.99,277,7506,2005-07-09 00:45:41,2
11074,3.99,277,7515,2005-08-02 07:21:43,2
11574,0.99,277,7517,2005-08-17 01:38:19,2
12149,3.99,277,7518,2005-08-18 00:13:51,2
1092,4.99,278,7527,2005-05-31 12:15:57,1
7239,0.99,278,7536,2005-07-27 10:20:27,1
8222,5.99,278,7538,2005-07-28 23:51:53,2
12787,0.99,278,7546,2005-08-19 00:07:58,1
979,2.99,279,7553,2005-05-30 21:37:11,1
2147,4.99,279,7556,2005-06-17 22:28:13,1
4476,4.99,279,7560,2005-07-08 00:34:25,1
7947,2.99,279,7565,2005-07-28 13:05:50,1
8559,3.99,279,7566,2005-07-29 11:25:54,2
9820,5.99,279,7567,2005-07-31 11:46:57,2
10177,2.99,279,7568,2005-07-31 23:42:33,2
13105,7.99,279,7574,2005-08-19 11:06:16,1
14206,2.99,279,7577,2005-08-21 03:59:26,2
1014,4.99,280,7584,2005-05-31 02:39:16,1
2656,3.99,280,7585,2005-06-19 10:42:33,1
4616,4.99,280,7588,2005-07-08 07:48:12,1
6851,0.99,280,7589,2005-07-12 19:32:14,2
7901,0.99,280,7591,2005-07-28 11:12:12,2
8695,6.99,280,7595,2005-07-29 16:44:55,2
8912,0.99,280,7597,2005-07-30 01:31:25,1
9103,0.99,280,7598,2005-07-30 08:49:26,2
12053,4.99,280,7602,2005-08-17 20:57:27,1
15554,5.99,280,7609,2005-08-23 04:48:12,2
2016,2.99,282,7628,2005-06-17 12:18:36,1
3408,4.99,282,7630,2005-06-21 16:15:11,2
3675,2.99,282,7632,2005-07-06 09:09:19,2
3885,2.99,282,7633,2005-07-06 18:43:43,1
8743,0.99,282,7644,2005-07-29 18:57:01,2
9658,9.99,282,7646,2005-07-31 06:00:52,2
13749,2.99,282,7649,2005-08-20 11:00:37,2
1796,2.99,283,7653,2005-06-16 20:10:43,2
4683,2.99,283,7661,2005-07-08 10:38:28,2
6075,0.99,283,7664,2005-07-11 05:03:03,1
6827,4.99,283,7667,2005-07-12 18:33:45,1
7816,0.99,283,7669,2005-07-28 08:14:12,1
9918,2.99,283,7673,2005-07-31 14:55:22,2
11846,2.99,283,7675,2005-08-17 13:18:29,2
1171,0.99,284,7683,2005-06-14 23:50:11,1
4759,7.99,284,7688,2005-07-08 14:39:22,1
7164,6.99,284,7693,2005-07-27 07:36:34,1
7716,8.99,284,7695,2005-07-28 04:33:15,2
8888,2.99,284,7696,2005-07-30 00:39:36,1
10396,7.99,284,7698,2005-08-01 07:08:46,1
12162,3.99,284,7700,2005-08-18 00:44:30,2
14921,4.99,284,7704,2005-08-22 05:12:24,1
12959,0.0,284,7707,2006-02-14 15:16:03,2
1302,3.99,285,7709,2005-06-15 09:48:37,2
5683,9.99,285,7713,2005-07-10 08:52:13,1
6333,4.99,285,7717,2005-07-11 19:20:16,2
6644,0.99,285,7718,2005-07-12 10:39:39,2
8466,0.99,285,7723,2005-07-29 08:24:47,2
10628,2.99,285,7725,2005-08-01 15:33:19,2
10641,4.99,285,7726,2005-08-01 15:44:57,1
12687,9.99,285,7730,2005-08-18 19:57:39,2
81,6.99,286,7734,2005-05-25 12:15:19,2
5796,4.99,286,7743,2005-07-10 14:42:54,1
7422,2.99,286,7748,2005-07-27 17:10:42,1
15629,4.99,286,7760,2005-08-23 07:28:22,2
498,0.99,287,7761,2005-05-28 01:01:21,2
964,2.99,287,7763,2005-05-30 18:53:21,2
5593,3.99,287,7770,2005-07-10 04:33:13,1
6379,3.99,287,7772,2005-07-11 21:51:25,2
7402,2.99,287,7774,2005-07-27 16:19:40,2
11106,4.99,287,7781,2005-08-02 08:17:38,2
15076,1.99,287,7785,2005-08-22 11:05:34,2
15127,0.99,287,7787,2005-08-22 12:56:29,2
14204,0.99,287,7789,2006-02-14 15:16:03,2
427,6.99,288,7791,2005-05-27 16:10:04,2
4692,2.99,288,7796,2005-07-08 11:07:06,1
6399,2.99,288,7798,2005-07-11 22:39:05,1
7855,2.99,288,7801,2005-07-28 09:43:02,2
9732,0.99,288,7803,2005-07-31 08:56:08,1
11952,2.99,288,7805,2005-08-17 17:14:57,2
13227,0.99,288,7808,2005-08-19 16:05:38,1
14113,0.99,288,7810,2005-08-21 01:03:30,2
15058,2.99,288,7812,2005-08-22 10:20:55,2
2387,6.99,289,7816,2005-06-18 15:24:19,1
2784,10.99,289,7817,2005-06-19 18:40:29,1
2948,6.99,289,7818,2005-06-20 06:02:35,2
7151,4.99,289,7828,2005-07-27 07:14:31,1
13891,6.99,289,7840,2005-08-20 15:42:05,2
14729,4.99,289,7842,2005-08-21 22:16:57,2
14917,4.99,289,7843,2005-08-22 05:03:59,2
1532,0.99,290,7848,2005-06-16 00:41:31,2
4039,4.99,290,7850,2005-07-07 02:57:59,2
5105,2.99,290,7853,2005-07-09 06:38:59,1
5827,2.99,290,7855,2005-07-10 16:22:20,2
7650,1.99,290,7859,2005-07-28 01:47:20,1
10096,3.99,290,7863,2005-07-31 20:38:58,2
12193,3.99,290,7867,2005-08-18 02:03:59,2
13190,1.99,290,7869,2005-08-19 14:27:59,2
6516,4.99,291,7881,2005-07-12 03:51:54,2
7564,0.99,291,7884,2005-07-27 22:31:17,2
9201,5.99,291,7888,2005-07-30 12:42:21,2
5940,4.99,292,7904,2005-07-10 22:31:01,1
6270,8.99,292,7905,2005-07-11 15:59:10,1
6900,6.99,292,7906,2005-07-12 21:45:25,1
7199,5.99,292,7907,2005-07-27 08:53:23,2
7216,2.99,292,7908,2005-07-27 09:27:45,1
7545,2.99,292,7909,2005-07-27 21:48:03,1
9819,1.99,292,7915,2005-07-31 11:39:13,2
13715,2.99,292,7918,2005-08-20 09:43:06,1
15117,2.99,292,7921,2005-08-22 12:38:20,1
445,0.99,293,7922,2005-05-27 18:42:57,2
924,4.99,293,7923,2005-05-30 12:10:59,1
1589,9.99,293,7925,2005-06-16 04:58:03,1
1829,5.99,293,7926,2005-06-16 22:14:21,1
2386,4.99,293,7928,2005-06-18 15:22:51,1
3290,1.99,293,7930,2005-06-21 06:45:34,1
3452,4.99,293,7931,2005-06-21 21:11:27,2
7607,4.99,293,7938,2005-07-28 00:05:53,2
8589,4.99,293,7939,2005-07-29 12:28:17,1
8745,2.99,293,7940,2005-07-29 19:03:05,1
9123,2.99,293,7941,2005-07-30 09:39:15,2
13029,2.99,293,7945,2005-08-19 08:28:04,1
15258,4.99,293,7949,2005-08-22 18:22:44,1
15402,8.99,293,7950,2005-08-22 23:17:41,1
15508,7.99,293,7951,2005-08-23 02:49:04,1
2900,2.99,294,7954,2005-06-20 02:40:04,1
7415,6.99,294,7960,2005-07-27 16:50:59,2
7765,4.99,294,7961,2005-07-28 06:40:33,1
11390,2.99,294,7972,2005-08-02 18:39:16,1
14474,2.99,294,7976,2005-08-21 13:22:48,1
2431,1.99,295,7984,2005-06-18 17:53:03,1
2638,1.99,295,7985,2005-06-19 09:23:30,1
3198,1.99,295,7987,2005-06-21 00:08:54,1
4164,1.99,295,7991,2005-07-07 09:20:11,1
8087,0.99,295,7999,2005-07-28 18:21:16,2
8108,7.99,295,8000,2005-07-28 19:07:38,1
9425,7.99,295,8003,2005-07-30 21:11:21,1
9249,5.99,296,8034,2005-07-30 14:15:02,1
13702,2.99,296,8040,2005-08-20 09:27:20,1
2067,2.99,297,8050,2005-06-17 16:11:08,1
4929,5.99,297,8056,2005-07-08 22:06:18,1
5743,8.99,297,8057,2005-07-10 11:57:38,1
6064,6.99,297,8059,2005-07-11 04:23:18,1
6156,4.99,297,8060,2005-07-11 09:45:48,1
7933,0.99,297,8063,2005-07-28 12:27:27,1
10153,0.99,297,8066,2005-07-31 22:30:10,1
11269,0.99,297,8068,2005-08-02 14:11:41,2
11413,0.99,297,8069,2005-08-02 19:35:19,2
11784,0.99,297,8072,2005-08-17 10:48:05,1
15582,2.99,297,8078,2005-08-23 05:45:44,2
3400,4.99,298,8084,2005-06-21 15:50:30,2
5247,2.99,298,8090,2005-07-09 13:26:28,1
6802,0.99,298,8091,2005-07-12 17:14:17,2
606,8.99,299,8107,2005-05-28 14:48:39,2
1650,8.99,299,8108,2005-06-16 09:23:20,1
2791,4.99,299,8111,2005-06-19 18:51:27,2
3223,2.99,299,8113,2005-06-21 02:06:45,2
4153,5.99,299,8116,2005-07-07 08:53:08,2
4350,2.99,299,8117,2005-07-07 19:02:41,1
6732,0.99,299,8120,2005-07-12 13:58:51,2
10440,2.99,299,8127,2005-08-01 08:54:32,2
11629,6.99,299,8128,2005-08-17 04:27:24,1
780,3.99,300,8137,2005-05-29 14:18:32,1
1381,0.99,300,8139,2005-06-15 15:17:21,2
4030,0.99,300,8142,2005-07-07 02:25:42,1
5562,2.99,300,8143,2005-07-10 03:17:42,2
9078,0.99,300,8152,2005-07-30 08:01:00,1
12484,2.99,300,8156,2005-08-18 12:39:37,2
13257,3.99,300,8158,2005-08-19 17:01:20,2
14674,7.99,300,8162,2005-08-21 20:01:34,1
15051,2.99,300,8164,2005-08-22 10:08:50,2
2925,2.99,301,8172,2005-06-20 04:23:49,2
5119,6.99,301,8175,2005-07-09 07:14:18,1
5730,2.99,301,8177,2005-07-10 11:28:32,2
6833,6.99,301,8179,2005-07-12 18:53:34,2
7318,4.99,301,8180,2005-07-27 13:25:31,2
9435,4.99,301,8182,2005-07-30 21:31:02,2
38,4.99,302,8188,2005-05-25 04:47:44,2
5709,0.99,302,8194,2005-07-10 10:31:52,2
7183,0.99,302,8197,2005-07-27 08:18:38,1
8646,0.99,302,8200,2005-07-29 14:48:48,2
8795,2.99,302,8201,2005-07-29 21:04:14,1
9146,7.99,302,8202,2005-07-30 10:32:08,1
9358,2.99,302,8203,2005-07-30 18:37:24,2
12126,7.99,302,8207,2005-08-17 23:25:21,1
14120,4.99,302,8211,2005-08-21 01:25:00,1
15622,5.99,302,8214,2005-08-23 07:22:02,1
2223,8.99,303,8221,2005-06-18 03:27:03,1
3077,3.99,303,8222,2005-06-20 15:05:18,1
5140,4.99,303,8224,2005-07-09 08:04:59,1
6205,4.99,303,8225,2005-07-11 12:31:24,1
8764,0.99,303,8232,2005-07-29 19:39:04,2
11673,2.99,303,8235,2005-08-17 05:54:15,2
14795,4.99,303,8241,2005-08-22 00:40:22,2
415,0.99,304,8244,2005-05-27 14:51:45,1
937,2.99,304,8245,2005-05-30 14:47:31,2
5712,4.99,304,8253,2005-07-10 10:40:32,1
6107,0.99,304,8256,2005-07-11 07:07:09,2
10631,0.99,304,8262,2005-08-01 15:35:14,1
14899,4.99,304,8267,2005-08-22 04:26:38,1
8865,4.99,305,8282,2005-07-29 23:54:54,2
10929,4.99,305,8285,2005-08-02 02:35:44,2
12846,0.99,305,8290,2005-08-19 02:03:26,2
375,3.99,306,8294,2005-05-27 08:49:21,2
6868,2.99,306,8302,2005-07-12 20:10:17,2
7225,6.99,306,8304,2005-07-27 09:47:12,1
7232,4.99,306,8305,2005-07-27 10:04:19,1
9242,4.99,306,8309,2005-07-30 14:03:58,2
9774,0.99,306,8311,2005-07-31 09:57:51,1
13686,4.99,306,8320,2005-08-20 08:57:28,1
15457,2.99,306,8324,2005-08-23 01:07:37,1
15868,7.99,306,8325,2005-08-23 16:19:14,2
614,1.99,307,8328,2005-05-28 15:33:28,1
6991,10.99,307,8343,2005-07-27 01:03:06,1
8647,6.99,307,8347,2005-07-29 14:52:59,1
