assays_assay_id,assays_src_id,assays_relationship_type,assays_assay_test_type,assays_assay_tax_id,assays_src_assay_id,assays_curated_by,assays_chembl_id,assays_doc_id,assays_assay_organism,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_confidence_score,assays_cell_id,assays_bao_format,assays_tissue_id
12604,1,U,In vivo,,,Autocuration,CHEMBL628576,11954,,,,22224,0,,BAO_0000218,
12605,1,U,In vivo,,,Autocuration,CHEMBL628577,11954,,,,22224,0,,BAO_0000218,
12606,1,U,In vivo,,,Autocuration,CHEMBL628578,11954,,,,22224,0,,BAO_0000218,
12607,1,N,In vivo,9615.0,,Intermediate,CHEMBL874466,12768,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12608,1,N,In vivo,10116.0,,Intermediate,CHEMBL628579,12768,Rattus norvegicus,,,50597,1,,BAO_0000218,
12609,1,N,In vivo,10116.0,,Intermediate,CHEMBL628580,12780,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12610,1,N,In vivo,9615.0,,Intermediate,CHEMBL628581,15592,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12611,1,N,In vivo,9615.0,,Intermediate,CHEMBL628582,15592,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12612,1,N,,9615.0,,Intermediate,CHEMBL628583,17025,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12613,1,U,,314293.0,,Autocuration,CHEMBL625782,17025,Simiiformes,,,22224,0,,BAO_0000218,
12614,1,N,,9986.0,,Intermediate,CHEMBL625783,17025,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12615,1,N,,10116.0,,Intermediate,CHEMBL625784,17025,Rattus norvegicus,,,50597,1,,BAO_0000218,
12616,1,N,,9544.0,,Intermediate,CHEMBL625785,4236,Macaca mulatta,,,50797,1,,BAO_0000218,1969.0
12617,1,N,,10116.0,,Intermediate,CHEMBL625786,15791,Rattus norvegicus,,,50597,1,,BAO_0000218,
12618,1,U,,,,Autocuration,CHEMBL874467,11149,,,,22224,0,,BAO_0000019,
12619,1,N,,9615.0,,Intermediate,CHEMBL625787,15592,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12620,1,N,,12721.0,,Intermediate,CHEMBL625964,15778,Human immunodeficiency virus,,,50677,1,,BAO_0000218,
12621,1,N,,10090.0,,Intermediate,CHEMBL625965,12745,Mus musculus,,,50594,1,,BAO_0000218,
12622,1,N,,10090.0,,Intermediate,CHEMBL625966,12745,Mus musculus,,,50594,1,,BAO_0000218,
12623,1,N,In vivo,9615.0,,Intermediate,CHEMBL625967,13941,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12624,1,N,In vivo,10116.0,,Intermediate,CHEMBL625968,13941,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12625,1,N,In vivo,10116.0,,Intermediate,CHEMBL625969,16449,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12626,1,N,In vivo,9541.0,,Intermediate,CHEMBL625970,16449,Macaca fascicularis,,,100710,1,,BAO_0000218,1969.0
12627,1,N,In vivo,9615.0,,Intermediate,CHEMBL625971,14224,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12628,1,N,In vivo,9615.0,,Intermediate,CHEMBL625972,14224,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12629,1,N,In vivo,9606.0,,Intermediate,CHEMBL625973,14224,Homo sapiens,,,50587,1,,BAO_0000218,1969.0
12630,1,N,In vivo,9615.0,,Intermediate,CHEMBL625974,14317,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12631,1,N,In vivo,9615.0,,Intermediate,CHEMBL625975,14317,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12632,1,N,In vivo,9615.0,,Intermediate,CHEMBL625976,14224,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12633,1,N,In vivo,9615.0,,Intermediate,CHEMBL625977,17237,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12634,1,N,In vivo,10141.0,,Intermediate,CHEMBL625978,17237,Cavia porcellus,,,50512,1,,BAO_0000218,
12635,1,N,In vivo,10116.0,,Intermediate,CHEMBL874468,14187,Rattus norvegicus,,,50597,1,,BAO_0000218,
12636,1,U,In vivo,,,Autocuration,CHEMBL625421,4806,,,,22224,0,,BAO_0000218,1969.0
12637,1,N,In vivo,9986.0,,Intermediate,CHEMBL625422,15025,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12638,1,N,In vivo,10116.0,,Intermediate,CHEMBL625423,13197,Rattus norvegicus,,,50597,1,,BAO_0000218,
12639,1,U,In vivo,9520.0,,Autocuration,CHEMBL625424,13197,Saimiri,,,22224,0,,BAO_0000218,
12640,1,N,In vivo,10116.0,,Intermediate,CHEMBL625425,13960,Rattus norvegicus,,,50597,1,,BAO_0000218,
12641,1,U,In vivo,,,Autocuration,CHEMBL625426,17820,,,,22224,0,,BAO_0000218,
12642,1,N,In vivo,10141.0,,Intermediate,CHEMBL625427,14706,Cavia porcellus,,,50512,1,,BAO_0000218,
12643,1,N,In vivo,10141.0,,Intermediate,CHEMBL625428,14706,Cavia porcellus,,,50512,1,,BAO_0000218,
12644,1,U,In vivo,,,Autocuration,CHEMBL625429,6504,,,,22224,0,,BAO_0000218,
12645,1,N,In vivo,9615.0,,Intermediate,CHEMBL625430,14925,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12646,1,N,In vivo,10116.0,,Intermediate,CHEMBL625431,13197,Rattus norvegicus,,,50597,1,,BAO_0000218,
12647,1,U,In vivo,9520.0,,Autocuration,CHEMBL627307,13197,Saimiri,,,22224,0,,BAO_0000218,
12648,1,U,In vivo,,,Autocuration,CHEMBL627308,3437,,,,22224,0,,BAO_0000218,
12649,1,U,,,,Autocuration,CHEMBL627309,9196,,,,22224,0,,BAO_0000218,
12650,1,U,,,,Autocuration,CHEMBL627310,9196,,,,22224,0,,BAO_0000218,
12651,1,U,,,,Autocuration,CHEMBL627311,9196,,,,22224,0,,BAO_0000218,
12652,1,U,,,,Autocuration,CHEMBL627312,9196,,,,22224,0,,BAO_0000218,
12653,1,U,,,,Autocuration,CHEMBL627313,9196,,,,22224,0,,BAO_0000218,
12654,1,U,,,,Autocuration,CHEMBL627314,9196,,,,22224,0,,BAO_0000218,
12655,1,U,,,,Autocuration,CHEMBL627315,9196,,,,22224,0,,BAO_0000218,
12656,1,U,,,,Autocuration,CHEMBL627316,9196,,,,22224,0,,BAO_0000218,
12657,1,U,,,,Autocuration,CHEMBL627317,9196,,,,22224,0,,BAO_0000218,
12658,1,U,,,,Autocuration,CHEMBL627318,9196,,,,22224,0,,BAO_0000218,
12659,1,U,,,,Autocuration,CHEMBL627999,9196,,,,22224,0,,BAO_0000218,
12660,1,U,,,,Autocuration,CHEMBL628000,9196,,,,22224,0,,BAO_0000218,
12661,1,U,,,,Autocuration,CHEMBL628001,9196,,,,22224,0,,BAO_0000218,
12662,1,U,,,,Autocuration,CHEMBL628002,9196,,,,22224,0,,BAO_0000218,
12663,1,U,,,,Autocuration,CHEMBL625610,9196,,,,22224,0,,BAO_0000218,
12664,1,U,,,,Autocuration,CHEMBL625611,9196,,,,22224,0,,BAO_0000218,
12665,1,U,,,,Autocuration,CHEMBL625612,9196,,,,22224,0,,BAO_0000218,
12666,1,U,,,,Autocuration,CHEMBL625613,9196,,,,22224,0,,BAO_0000218,
12667,1,U,,,,Autocuration,CHEMBL875479,9196,,,,22224,0,,BAO_0000218,
12668,1,U,,,,Autocuration,CHEMBL625614,9196,,,,22224,0,,BAO_0000218,
12669,1,U,,,,Autocuration,CHEMBL625615,9196,,,,22224,0,,BAO_0000218,
12670,1,U,,,,Autocuration,CHEMBL626302,9196,,,,22224,0,,BAO_0000218,
12671,1,N,,10116.0,,Intermediate,CHEMBL626303,8374,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
12672,1,N,,10116.0,,Intermediate,CHEMBL627420,8374,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
12673,1,N,,10116.0,,Intermediate,CHEMBL627421,13477,Rattus norvegicus,,,50597,1,,BAO_0000218,
12674,1,N,,10116.0,,Intermediate,CHEMBL625695,13477,Rattus norvegicus,,,50597,1,,BAO_0000218,
12675,1,N,,10116.0,,Intermediate,CHEMBL625696,13477,Rattus norvegicus,,,50597,1,,BAO_0000218,
12676,1,N,,10090.0,,Intermediate,CHEMBL875606,10009,Mus musculus,,,50594,1,,BAO_0000218,955.0
12677,1,N,,10090.0,,Intermediate,CHEMBL625697,10009,Mus musculus,,,50594,1,,BAO_0000218,955.0
12678,1,N,,10090.0,,Intermediate,CHEMBL625698,10009,Mus musculus,,,50594,1,,BAO_0000218,955.0
12679,1,N,,10090.0,,Intermediate,CHEMBL625699,10009,Mus musculus,,,50594,1,,BAO_0000218,955.0
12680,1,N,,10090.0,,Intermediate,CHEMBL625700,10009,Mus musculus,,,50594,1,,BAO_0000218,955.0
12681,1,N,,10090.0,,Intermediate,CHEMBL625701,10009,Mus musculus,,,50594,1,,BAO_0000218,
12682,1,N,,10090.0,,Intermediate,CHEMBL625702,10009,Mus musculus,,,50594,1,,BAO_0000218,
12683,1,N,,10090.0,,Intermediate,CHEMBL625703,10009,Mus musculus,,,50594,1,,BAO_0000218,
12684,1,N,,10090.0,,Intermediate,CHEMBL625704,10009,Mus musculus,,,50594,1,,BAO_0000218,
12685,1,N,,10090.0,,Intermediate,CHEMBL625705,10009,Mus musculus,,,50594,1,,BAO_0000218,
12686,1,N,,9615.0,,Intermediate,CHEMBL625706,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,1236.0
12687,1,N,,9615.0,,Intermediate,CHEMBL625707,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,1236.0
12688,1,N,,9615.0,,Intermediate,CHEMBL625708,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12689,1,N,,9615.0,,Intermediate,CHEMBL625709,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12690,1,N,,9615.0,,Intermediate,CHEMBL624180,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12691,1,N,,9615.0,,Intermediate,CHEMBL624181,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12692,1,N,,9615.0,,Intermediate,CHEMBL624182,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,1235.0
12693,1,N,,9615.0,,Intermediate,CHEMBL624183,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,1235.0
12694,1,N,,10116.0,,Intermediate,CHEMBL624184,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12695,1,N,,10116.0,,Intermediate,CHEMBL877489,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12696,1,N,,10116.0,,Intermediate,CHEMBL624185,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12697,1,N,,10116.0,,Intermediate,CHEMBL624186,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12698,1,N,,10116.0,,Intermediate,CHEMBL624187,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12699,1,N,,10116.0,,Intermediate,CHEMBL624188,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
12700,1,N,,10116.0,,Intermediate,CHEMBL624189,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12701,1,N,,10116.0,,Intermediate,CHEMBL624190,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12702,1,N,,10116.0,,Intermediate,CHEMBL624191,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12703,1,N,,10116.0,,Intermediate,CHEMBL624192,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12704,1,N,,10116.0,,Intermediate,CHEMBL624193,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12705,1,N,,10116.0,,Intermediate,CHEMBL624194,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12706,1,N,,10116.0,,Intermediate,CHEMBL624891,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12707,1,N,,10116.0,,Intermediate,CHEMBL624892,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12708,1,N,,10116.0,,Intermediate,CHEMBL624893,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12709,1,N,,10116.0,,Intermediate,CHEMBL627632,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
12710,1,N,,10116.0,,Intermediate,CHEMBL627633,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12711,1,N,,10116.0,,Intermediate,CHEMBL627634,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12712,1,N,,10116.0,,Intermediate,CHEMBL627635,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12713,1,N,,10116.0,,Intermediate,CHEMBL627636,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12714,1,N,,10116.0,,Intermediate,CHEMBL626816,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12715,1,N,,10116.0,,Intermediate,CHEMBL626817,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12716,1,N,,10116.0,,Intermediate,CHEMBL626818,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12717,1,N,,10116.0,,Intermediate,CHEMBL626819,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12718,1,N,,10116.0,,Intermediate,CHEMBL626820,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12719,1,N,,10116.0,,Intermediate,CHEMBL626821,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12720,1,N,,10116.0,,Intermediate,CHEMBL626822,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12721,1,N,,10116.0,,Intermediate,CHEMBL626823,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12722,1,N,,10116.0,,Intermediate,CHEMBL626824,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12723,1,N,,10116.0,,Intermediate,CHEMBL626825,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12724,1,N,,10116.0,,Intermediate,CHEMBL626826,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12725,1,N,,10116.0,,Intermediate,CHEMBL626827,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12726,1,N,,10116.0,,Intermediate,CHEMBL626828,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12727,1,N,,10116.0,,Intermediate,CHEMBL626829,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12728,1,N,,10116.0,,Intermediate,CHEMBL626830,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
12729,1,N,,10116.0,,Intermediate,CHEMBL627150,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12730,1,N,,10116.0,,Intermediate,CHEMBL627151,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12731,1,N,,10116.0,,Intermediate,CHEMBL627152,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12732,1,N,,10116.0,,Intermediate,CHEMBL627153,8594,Rattus norvegicus,,,50597,1,,BAO_0000218,
12733,1,U,,,,Autocuration,CHEMBL627154,12904,,,,22224,0,,BAO_0000019,
12734,1,U,,,,Autocuration,CHEMBL627155,12904,,,,22224,0,,BAO_0000019,
12735,1,U,,,,Autocuration,CHEMBL627156,3730,,,,22224,0,,BAO_0000019,
12736,1,U,,,,Autocuration,CHEMBL627157,3627,,,,22224,0,,BAO_0000019,
12737,1,N,,9986.0,,Intermediate,CHEMBL627158,13799,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12738,1,N,,9986.0,,Intermediate,CHEMBL627159,13799,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1969.0
12739,1,N,,10090.0,,Intermediate,CHEMBL627160,13799,Mus musculus,,,50594,1,,BAO_0000218,
12740,1,N,,10116.0,,Intermediate,CHEMBL628540,13799,Rattus norvegicus,,,50597,1,,BAO_0000218,
12741,1,N,,10116.0,,Intermediate,CHEMBL628541,13799,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12742,1,N,,10116.0,,Intermediate,CHEMBL628542,13799,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12743,1,U,,,,Autocuration,CHEMBL628543,6629,,,,22229,0,,BAO_0000100,
12744,1,U,,,,Autocuration,CHEMBL628544,6629,,,,22229,0,,BAO_0000100,
12745,1,U,,,,Autocuration,CHEMBL628545,6629,,,,22229,0,,BAO_0000100,
12746,1,U,,,,Autocuration,CHEMBL628546,14000,,,,22224,0,,BAO_0000019,
12747,1,U,,,,Autocuration,CHEMBL874455,8267,,,,22224,0,,BAO_0000019,
12748,1,N,,10116.0,,Intermediate,CHEMBL628547,13799,Rattus norvegicus,,,50597,1,,BAO_0000218,
12749,1,N,,10116.0,,Intermediate,CHEMBL628548,13799,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12750,1,N,,9986.0,,Intermediate,CHEMBL628549,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12751,1,N,,9986.0,,Intermediate,CHEMBL628550,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12752,1,N,,9986.0,,Intermediate,CHEMBL628551,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12753,1,N,,9986.0,,Intermediate,CHEMBL628552,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12754,1,N,,9986.0,,Intermediate,CHEMBL628553,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12755,1,N,,9986.0,,Intermediate,CHEMBL628554,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12756,1,N,,9986.0,,Intermediate,CHEMBL628555,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12757,1,N,,9986.0,,Intermediate,CHEMBL628556,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12758,1,N,,9986.0,,Intermediate,CHEMBL628557,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,2113.0
12759,1,N,,9986.0,,Intermediate,CHEMBL628558,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12760,1,N,,9986.0,,Intermediate,CHEMBL628559,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12761,1,N,,9986.0,,Intermediate,CHEMBL628560,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12762,1,N,,9986.0,,Intermediate,CHEMBL874456,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12763,1,N,,9986.0,,Intermediate,CHEMBL628561,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12764,1,N,,9986.0,,Intermediate,CHEMBL628562,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12765,1,N,,9986.0,,Intermediate,CHEMBL628563,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12766,1,N,,9986.0,,Intermediate,CHEMBL628564,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12767,1,N,,9986.0,,Intermediate,CHEMBL628565,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12768,1,N,,9986.0,,Intermediate,CHEMBL631248,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12769,1,N,,9986.0,,Intermediate,CHEMBL631249,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1088.0
12770,1,N,,9986.0,,Intermediate,CHEMBL627214,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,2113.0
12771,1,N,,9986.0,,Intermediate,CHEMBL874591,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12772,1,N,,9986.0,,Intermediate,CHEMBL627215,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12773,1,N,,9986.0,,Intermediate,CHEMBL625471,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,1988.0
12774,1,N,,9986.0,,Intermediate,CHEMBL625472,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12775,1,N,,9986.0,,Intermediate,CHEMBL625473,7132,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12776,1,N,In vivo,9615.0,,Intermediate,CHEMBL625474,13317,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12777,1,N,In vivo,9615.0,,Intermediate,CHEMBL625475,15341,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12778,1,N,In vivo,10116.0,,Intermediate,CHEMBL625476,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
12779,1,N,In vivo,10116.0,,Intermediate,CHEMBL625477,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
12780,1,N,In vivo,10116.0,,Intermediate,CHEMBL625478,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
12781,1,N,In vitro,10116.0,,Intermediate,CHEMBL625479,12801,Rattus norvegicus,,,50597,1,,BAO_0000218,
12782,1,N,In vitro,10116.0,,Intermediate,CHEMBL625480,12801,Rattus norvegicus,,,50597,1,,BAO_0000218,
12783,1,N,In vivo,10116.0,,Intermediate,CHEMBL625481,14856,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12784,1,N,In vivo,10116.0,,Intermediate,CHEMBL625482,14062,Rattus norvegicus,,,50597,1,,BAO_0000218,
12785,1,N,In vivo,10116.0,,Intermediate,CHEMBL625483,14062,Rattus norvegicus,,,50597,1,,BAO_0000218,
12786,1,N,In vivo,10116.0,,Intermediate,CHEMBL625484,14062,Rattus norvegicus,,,50597,1,,BAO_0000218,
12787,1,N,In vivo,10116.0,,Intermediate,CHEMBL625485,14062,Rattus norvegicus,,,50597,1,,BAO_0000218,
12788,1,N,In vivo,9615.0,,Intermediate,CHEMBL625486,14346,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12789,1,N,In vivo,10116.0,,Intermediate,CHEMBL625487,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12790,1,N,In vivo,10116.0,,Intermediate,CHEMBL625488,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12791,1,N,In vivo,10116.0,,Intermediate,CHEMBL625489,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12792,1,N,In vivo,10116.0,,Intermediate,CHEMBL625490,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12793,1,N,In vivo,9615.0,,Intermediate,CHEMBL625491,14346,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
12794,1,N,In vivo,10116.0,,Intermediate,CHEMBL625492,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
12795,1,N,In vivo,9606.0,,Intermediate,CHEMBL625493,15711,Homo sapiens,,,50587,1,,BAO_0000218,1969.0
12796,1,N,In vivo,10116.0,,Intermediate,CHEMBL625494,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
12797,1,N,In vivo,10116.0,,Intermediate,CHEMBL625495,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
12798,1,N,In vivo,10116.0,,Intermediate,CHEMBL625496,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
12799,1,U,,,,Autocuration,CHEMBL625497,4115,,,,22229,0,,BAO_0000100,
12800,1,U,,,,Autocuration,CHEMBL625498,13733,,,,22229,0,,BAO_0000100,
12801,1,U,,,,Autocuration,CHEMBL625499,12102,,,,22224,0,,BAO_0000019,
12802,1,U,,,,Autocuration,CHEMBL625500,12676,,,,22229,0,,BAO_0000100,
12803,1,U,,,,Autocuration,CHEMBL625501,13733,,,,22229,0,,BAO_0000100,
12804,1,U,,,,Autocuration,CHEMBL625502,13740,,,,22229,0,,BAO_0000100,
12805,1,U,,,,Autocuration,CHEMBL625503,12766,,,,22229,0,,BAO_0000100,
12806,1,U,,,,Autocuration,CHEMBL625504,2764,,,,22229,0,,BAO_0000100,
12807,1,U,,,,Autocuration,CHEMBL625505,12355,,,,22229,0,,BAO_0000100,
12808,1,U,,,,Autocuration,CHEMBL625506,11314,,,,22229,0,,BAO_0000100,
12809,1,U,,,,Autocuration,CHEMBL625507,12706,,,,22224,0,,BAO_0000019,
12810,1,U,,,,Autocuration,CHEMBL625508,12645,,,,22229,0,,BAO_0000100,
12811,1,U,,,,Autocuration,CHEMBL625509,13668,,,,22229,0,,BAO_0000100,
12812,1,U,,,,Autocuration,CHEMBL625510,12819,,,,22229,0,,BAO_0000100,
12813,1,U,,,,Autocuration,CHEMBL883125,13668,,,,22229,0,,BAO_0000100,
12814,1,U,,,,Autocuration,CHEMBL625511,13017,,,,22229,0,,BAO_0000100,
12815,1,U,,,,Autocuration,CHEMBL874650,2448,,,,22224,0,,BAO_0000019,
12816,1,U,,,,Autocuration,CHEMBL625512,11526,,,,22224,0,,BAO_0000019,
12817,1,U,,,,Autocuration,CHEMBL625513,12426,,,,22224,0,,BAO_0000019,
12818,1,U,,,,Autocuration,CHEMBL625514,2448,,,,22224,0,,BAO_0000019,
12819,1,U,,,,Autocuration,CHEMBL625515,12001,,,,22229,0,,BAO_0000100,
12820,1,U,,,,Autocuration,CHEMBL625516,12426,,,,22229,0,,BAO_0000100,
12821,1,N,In vivo,9615.0,,Intermediate,CHEMBL625517,13204,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12822,1,N,In vivo,10116.0,,Intermediate,CHEMBL625518,13204,Rattus norvegicus,,,50597,1,,BAO_0000218,
12823,1,N,,10090.0,,Intermediate,CHEMBL625519,13889,Mus musculus,,,50594,1,,BAO_0000218,
12824,1,U,,,,Autocuration,CHEMBL625520,13889,,,,22224,0,,BAO_0000019,
12825,1,N,In vivo,9615.0,,Intermediate,CHEMBL874651,17025,Canis lupus familiaris,,,50588,1,,BAO_0000218,
12826,1,U,In vivo,314293.0,,Autocuration,CHEMBL625521,17025,Simiiformes,,,22224,0,,BAO_0000218,
12827,1,N,In vivo,9986.0,,Intermediate,CHEMBL623171,17025,Oryctolagus cuniculus,,,50592,1,,BAO_0000218,
12828,1,N,In vivo,10116.0,,Intermediate,CHEMBL623853,17025,Rattus norvegicus,,,50597,1,,BAO_0000218,
12829,1,U,,,,Autocuration,CHEMBL623854,15067,,,,22224,0,,BAO_0000019,
12830,1,U,,,,Autocuration,CHEMBL874405,3091,,,,22224,0,,BAO_0000100,
12831,1,U,,,,Autocuration,CHEMBL623855,15592,,,,22229,0,,BAO_0000100,
12832,1,U,,,,Autocuration,CHEMBL623856,14738,,,,22229,0,,BAO_0000100,
12833,1,U,,,,Autocuration,CHEMBL623857,14738,,,,22224,0,,BAO_0000100,
12834,1,U,,,,Autocuration,CHEMBL623858,14738,,,,22224,0,,BAO_0000100,
12835,1,U,,,,Autocuration,CHEMBL623859,6076,,,,22224,0,,BAO_0000100,
12836,1,U,,,,Autocuration,CHEMBL839829,17840,,,,22229,0,,BAO_0000100,
12837,1,U,,,,Autocuration,CHEMBL623860,13589,,,,22224,0,,BAO_0000019,
12838,1,U,,,,Autocuration,CHEMBL623861,17655,,,,22224,0,,BAO_0000019,
12839,1,U,,,,Autocuration,CHEMBL623862,5867,,,,22224,0,,BAO_0000019,
12840,1,U,,,,Autocuration,CHEMBL874406,5867,,,,22229,0,,BAO_0000100,
12841,1,U,,,,Autocuration,CHEMBL623863,10783,,,,22229,0,,BAO_0000100,
12842,1,U,,,,Autocuration,CHEMBL624021,14849,,,,22229,0,,BAO_0000100,
12843,1,N,,9615.0,,Intermediate,CHEMBL624022,8170,Canis lupus familiaris,,,50588,1,,BAO_0000218,1236.0
