assays_assay_id,assays_assay_test_type,assays_src_id,assays_confidence_score,assays_cell_id,assays_assay_cell_type,assays_assay_tissue,assays_chembl_id,assays_variant_id,assays_tid,assays_tissue_id,assays_assay_strain,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_bao_format,assays_assay_organism,assays_assay_tax_id,assays_assay_subcellular_fraction,assays_curated_by
13502,,1,1,,,Urine,CHEMBL628011,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13503,,1,1,,,Urine,CHEMBL628012,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13504,,1,1,,,Urine,CHEMBL628013,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13505,,1,1,,,Urine,CHEMBL628014,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13506,,1,1,,,Urine,CHEMBL628015,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13507,,1,1,,,Urine,CHEMBL628016,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13508,,1,1,,,Urine,CHEMBL874461,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13509,,1,1,,,Urine,CHEMBL628017,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13510,,1,1,,,Urine,CHEMBL628018,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13511,,1,1,,,Urine,CHEMBL628019,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13512,,1,1,,,Urine,CHEMBL628020,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13513,,1,1,,,Urine,CHEMBL628021,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13514,,1,1,,,Urine,CHEMBL628022,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13515,,1,1,,,Urine,CHEMBL628023,,50588,1088.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13516,,1,0,,,Urine,CHEMBL628024,,22224,1088.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13517,,1,0,,,Urine,CHEMBL628025,,22224,1088.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13518,,1,0,,,Urine,CHEMBL628026,,22224,1088.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13519,,1,0,,,Urine,CHEMBL628027,,22224,1088.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13520,,1,0,,,Urine,CHEMBL628028,,22224,1088.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13521,,1,1,,,Urine,CHEMBL628029,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13522,,1,1,,,Urine,CHEMBL628030,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13523,,1,1,,,Urine,CHEMBL628031,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13524,,1,1,,,Urine,CHEMBL628032,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13525,,1,1,,,Urine,CHEMBL628033,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13526,,1,1,,,Urine,CHEMBL628034,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13527,,1,1,,,Urine,CHEMBL628035,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13528,,1,1,,,Urine,CHEMBL628036,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13529,,1,1,,,Urine,CHEMBL874462,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13530,In vivo,1,1,,,,CHEMBL628037,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13531,In vivo,1,1,,,,CHEMBL628123,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13532,In vivo,1,1,,,,CHEMBL628124,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13533,In vivo,1,1,,,,CHEMBL628125,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13534,In vivo,1,1,,,,CHEMBL628126,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13535,In vivo,1,1,,,,CHEMBL628127,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13536,In vivo,1,1,,,,CHEMBL628128,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13537,In vivo,1,1,,,,CHEMBL628129,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13538,In vivo,1,1,,,,CHEMBL628130,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13539,In vivo,1,1,,,,CHEMBL628131,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13540,In vivo,1,1,,,,CHEMBL628132,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13541,In vivo,1,1,,,,CHEMBL628133,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13542,In vivo,1,1,,,,CHEMBL628134,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13543,In vivo,1,1,,,,CHEMBL628135,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13544,In vivo,1,1,,,,CHEMBL628136,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13545,In vivo,1,1,,,,CHEMBL628137,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13546,In vivo,1,1,,,,CHEMBL628138,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13547,In vivo,1,1,,,,CHEMBL628139,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13548,In vivo,1,1,,,,CHEMBL628140,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13549,In vivo,1,1,,,,CHEMBL628141,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13550,In vivo,1,1,,,,CHEMBL628142,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13551,In vivo,1,1,,,,CHEMBL628143,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13552,In vivo,1,1,,,,CHEMBL628144,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13553,In vivo,1,1,,,,CHEMBL628145,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13554,In vivo,1,1,,,,CHEMBL628146,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13555,In vivo,1,1,,,,CHEMBL625355,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13556,In vivo,1,1,,,,CHEMBL625356,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13557,In vivo,1,1,,,,CHEMBL625357,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13558,In vivo,1,1,,,,CHEMBL625527,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13559,In vivo,1,1,,,,CHEMBL875473,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13560,In vivo,1,1,,,,CHEMBL625528,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13561,In vivo,1,1,,,,CHEMBL626304,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13562,In vivo,1,1,,,Artery,CHEMBL624138,,50588,1637.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13563,,1,0,,,,CHEMBL624139,,22229,,,,,U,BAO_0000100,,,,Autocuration
13564,,1,0,,,,CHEMBL624140,,22229,,,,,U,BAO_0000100,,,,Autocuration
13565,,1,0,,,,CHEMBL624141,,22229,,,,,U,BAO_0000100,,,,Autocuration
13566,,1,0,,,,CHEMBL624142,,22229,,,,,U,BAO_0000100,,,,Autocuration
13567,,1,0,,,,CHEMBL624143,,22229,,,,,U,BAO_0000100,,,,Autocuration
13568,,1,0,,,,CHEMBL624144,,22229,,,,,U,BAO_0000100,,,,Autocuration
13569,,1,0,,,,CHEMBL624145,,22229,,,,,U,BAO_0000100,,,,Autocuration
13570,,1,0,,,,CHEMBL624146,,22229,,,,,U,BAO_0000100,,,,Autocuration
13571,,1,0,,,,CHEMBL624147,,22229,,,,,U,BAO_0000100,,,,Autocuration
13572,,1,0,,,,CHEMBL883123,,22229,,,,,U,BAO_0000100,,,,Autocuration
13573,,1,0,,,,CHEMBL624148,,22224,,,,,U,BAO_0000019,,,,Autocuration
13574,,1,0,,,,CHEMBL874416,,22224,,,,,U,BAO_0000019,,,,Autocuration
13575,,1,0,,,,CHEMBL624149,,22229,,,,,U,BAO_0000100,,,,Autocuration
13576,,1,0,,,,CHEMBL624150,,22229,,,,,U,BAO_0000100,,,,Autocuration
13577,,1,0,,,,CHEMBL624151,,22224,,,,,U,BAO_0000100,,,,Autocuration
13578,,1,0,,,,CHEMBL624152,,22224,,,,,U,BAO_0000100,,,,Autocuration
13579,,1,0,,,,CHEMBL622139,,22224,,,,,U,BAO_0000100,,,,Autocuration
13580,,1,0,,,,CHEMBL622140,,22229,,,,,U,BAO_0000100,,,,Autocuration
13581,,1,0,,,,CHEMBL622141,,22224,,,,,U,BAO_0000100,,,,Autocuration
13582,,1,0,,,,CHEMBL622142,,22224,,,,,U,BAO_0000100,,,,Autocuration
13583,,1,0,,,,CHEMBL622143,,22229,,,,,U,BAO_0000100,,,,Autocuration
13584,,1,0,,,,CHEMBL622144,,22229,,,,,U,BAO_0000100,,,,Autocuration
13585,,1,0,,,,CHEMBL877473,,22224,,,,,U,BAO_0000019,,,,Autocuration
13586,,1,0,,,,CHEMBL622145,,22229,,,,,U,BAO_0000100,,,,Autocuration
13587,,1,0,,,,CHEMBL622146,,22224,,,,,U,BAO_0000019,,,,Autocuration
13588,,1,0,,,,CHEMBL622147,,22229,,,,,U,BAO_0000100,,,,Autocuration
13589,,1,0,,,,CHEMBL622148,,22224,,,,,U,BAO_0000019,,,,Autocuration
13590,,1,0,,,,CHEMBL883124,,22224,,,,,U,BAO_0000019,,,,Autocuration
13591,,1,0,,,,CHEMBL622149,,22229,,,,,U,BAO_0000100,,,,Autocuration
13592,,1,0,,,,CHEMBL622150,,22224,,,,,U,BAO_0000019,,,,Autocuration
13593,,1,0,,,,CHEMBL622151,,22224,,,,,U,BAO_0000100,,,,Autocuration
13594,,1,0,,,,CHEMBL622152,,22229,,,,,U,BAO_0000100,,,,Autocuration
13595,,1,0,,,,CHEMBL622153,,22224,,,,,U,BAO_0000019,,,,Autocuration
13596,In vivo,1,0,,,,CHEMBL877474,,22224,,,,,U,BAO_0000218,,,,Autocuration
13597,In vivo,1,0,,,,CHEMBL622154,,22224,,,,,U,BAO_0000218,,,,Autocuration
13598,In vivo,1,0,,,Plasma,CHEMBL622155,,22224,1969.0,,,,U,BAO_0000218,,,,Autocuration
13599,In vivo,1,0,,,Plasma,CHEMBL622156,,22224,1969.0,,,,U,BAO_0000218,,,,Autocuration
13600,In vivo,1,1,,,Plasma,CHEMBL622157,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13601,In vivo,1,1,,,Plasma,CHEMBL622158,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13602,In vivo,1,1,,,,CHEMBL622807,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13603,In vivo,1,1,,,,CHEMBL622808,,50797,,,,,N,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
13604,In vivo,1,0,,,,CHEMBL622809,,22224,,,,,U,BAO_0000218,,,,Autocuration
13605,In vivo,1,0,,,,CHEMBL622810,,22224,,,,,U,BAO_0000218,,,,Autocuration
13606,In vivo,1,1,,,,CHEMBL876653,,100712,,,,,N,BAO_0000218,Cricetinae,10026.0,,Intermediate
13607,In vivo,1,1,,,,CHEMBL622811,,100712,,,,,N,BAO_0000218,Cricetinae,10026.0,,Intermediate
13608,In vivo,1,1,,,,CHEMBL622986,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13609,In vivo,1,1,,,Plasma,CHEMBL622987,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13610,In vivo,1,1,,,Plasma,CHEMBL622988,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13611,In vivo,1,1,,,Plasma,CHEMBL622989,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13612,In vivo,1,1,,,Plasma,CHEMBL622990,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13613,In vivo,1,0,,,Plasma,CHEMBL622991,,22224,1969.0,,,,U,BAO_0000218,Simiiformes,314293.0,,Autocuration
13614,In vivo,1,1,,,Plasma,CHEMBL622227,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13615,In vivo,1,1,,,Plasma,CHEMBL622228,,50588,1969.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13616,In vivo,1,1,,,,CHEMBL622229,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13617,In vivo,1,1,,,,CHEMBL622230,,50512,,,,,N,BAO_0000218,Cavia porcellus,10141.0,,Intermediate
13618,In vivo,1,1,,,,CHEMBL622231,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13619,In vivo,1,1,,,,CHEMBL622232,,100710,,,,,N,BAO_0000218,Macaca fascicularis,9541.0,,Intermediate
13620,In vivo,1,0,,,,CHEMBL622233,,22224,,,,,U,BAO_0000218,,,,Autocuration
13621,In vivo,1,0,,,,CHEMBL622234,,22224,,,,,U,BAO_0000218,,,,Autocuration
13622,In vivo,1,0,,,,CHEMBL622235,,22224,,,,,U,BAO_0000218,,,,Autocuration
13623,In vivo,1,0,,,,CHEMBL622236,,22224,,,,,U,BAO_0000218,,,,Autocuration
13624,In vivo,1,0,,,,CHEMBL622237,,22224,,,,,U,BAO_0000218,,,,Autocuration
13625,In vivo,1,0,,,,CHEMBL877482,,22224,,,,,U,BAO_0000218,,,,Autocuration
13626,In vivo,1,0,,,,CHEMBL622238,,22224,,,,,U,BAO_0000218,,,,Autocuration
13627,In vivo,1,0,,,,CHEMBL622239,,22224,,,,,U,BAO_0000218,,,,Autocuration
13628,In vivo,1,0,,,Blood,CHEMBL622240,,22224,178.0,,,,U,BAO_0000218,,,,Autocuration
13629,In vivo,1,0,,,Blood,CHEMBL622241,,22224,178.0,,,,U,BAO_0000218,,,,Autocuration
13630,In vivo,1,1,,,,CHEMBL631013,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13631,In vivo,1,1,,,,CHEMBL631014,,50797,,,,,N,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
13632,In vivo,1,1,,,,CHEMBL631015,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13633,In vivo,1,1,,,,CHEMBL631016,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13634,In vivo,1,1,,,,CHEMBL631017,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13635,In vivo,1,1,,,,CHEMBL631018,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13636,In vivo,1,0,,,,CHEMBL631019,,22224,,,,,U,BAO_0000218,,,,Autocuration
13637,,1,1,,,Brain,CHEMBL875761,,50594,955.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13638,,1,1,,,Brain,CHEMBL631020,,50594,955.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13639,,1,1,,,Brain,CHEMBL631669,,50594,955.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13640,,1,1,,,Brain,CHEMBL631670,,50594,955.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13641,,1,1,,,Striatum,CHEMBL631671,,50594,2435.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13642,,1,1,,,Blood,CHEMBL631672,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13643,,1,1,,,Blood,CHEMBL631673,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13644,,1,1,,,Blood,CHEMBL631856,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13645,,1,1,,,Blood,CHEMBL631857,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13646,,1,1,,,Blood,CHEMBL631858,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13647,,1,1,,,Blood,CHEMBL631859,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13648,,1,1,,,Blood,CHEMBL631860,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13649,,1,1,,,Blood,CHEMBL631861,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13650,,1,1,,,Blood,CHEMBL631862,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13651,,1,1,,,Blood,CHEMBL631863,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13652,,1,1,,,Blood,CHEMBL631864,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13653,,1,1,,,Blood,CHEMBL631865,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13654,,1,1,,,Blood,CHEMBL631866,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13655,,1,1,,,Blood,CHEMBL629360,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13656,,1,1,,,Blood,CHEMBL629361,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13657,,1,1,,,Blood,CHEMBL629362,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13658,,1,1,,,Blood,CHEMBL630740,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13659,,1,1,,,Blood,CHEMBL630741,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13660,,1,1,,,Blood,CHEMBL630742,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13661,,1,1,,,,CHEMBL630743,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13662,,1,1,,,,CHEMBL630744,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13663,,1,1,,,,CHEMBL630745,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13664,,1,1,,,,CHEMBL630746,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13665,,1,1,,,,CHEMBL630747,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13666,,1,1,,,,CHEMBL630748,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13667,,1,1,,,,CHEMBL632056,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13668,,1,1,,,,CHEMBL632057,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13669,,1,1,,,,CHEMBL632058,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13670,,1,1,,,,CHEMBL632059,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13671,,1,1,,,,CHEMBL632060,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13672,,1,1,,,,CHEMBL632061,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13673,,1,1,,,,CHEMBL629207,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13674,,1,1,,,,CHEMBL629208,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13675,,1,1,,,,CHEMBL629209,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13676,,1,1,,,,CHEMBL629210,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13677,,1,1,,,,CHEMBL629211,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13678,,1,1,,,,CHEMBL629212,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13679,,1,1,,,,CHEMBL629213,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13680,,1,1,,,Urine,CHEMBL629214,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13681,,1,1,,,Urine,CHEMBL629215,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13682,,1,1,,,Urine,CHEMBL635154,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13683,,1,1,,,,CHEMBL629216,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13684,,1,1,,,,CHEMBL629217,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13685,,1,1,,,,CHEMBL629218,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13686,,1,1,,,,CHEMBL629219,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13687,,1,1,,,,CHEMBL629220,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13688,,1,1,,,,CHEMBL629221,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13689,,1,1,,,,CHEMBL631127,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13690,,1,1,,,,CHEMBL631128,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13691,,1,1,,,,CHEMBL631129,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13692,,1,1,,,,CHEMBL631130,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13693,,1,1,,,,CHEMBL631131,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13694,,1,1,,,,CHEMBL631132,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13695,,1,1,,,,CHEMBL631133,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13696,,1,1,,,,CHEMBL631134,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13697,,1,1,,,,CHEMBL875120,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13698,,1,1,,,,CHEMBL631135,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13699,,1,1,,,,CHEMBL631136,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13700,,1,1,,,,CHEMBL631137,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13701,,1,1,,,,CHEMBL631138,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13702,,1,1,,,,CHEMBL631139,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13703,,1,1,,,,CHEMBL631140,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13704,,1,1,,,,CHEMBL631141,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13705,,1,1,,,,CHEMBL631142,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13706,,1,1,,,,CHEMBL631143,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13707,,1,1,,,,CHEMBL631144,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
13708,,1,1,,,,CHEMBL631145,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13709,,1,1,,,,CHEMBL631146,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13710,,1,1,,,,CHEMBL631147,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13711,,1,1,,,,CHEMBL631148,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13712,,1,1,,,,CHEMBL631149,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13713,,1,1,,,,CHEMBL631150,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13714,,1,1,,,,CHEMBL631151,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13715,,1,1,,,,CHEMBL631152,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13716,,1,1,,,,CHEMBL631443,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13717,,1,1,,,,CHEMBL631444,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13718,,1,1,,,,CHEMBL631445,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13719,,1,1,,,,CHEMBL631446,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13720,,1,1,,,,CHEMBL631447,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13721,,1,1,,,,CHEMBL631448,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13722,,1,1,,,,CHEMBL631449,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13723,,1,1,,,,CHEMBL631450,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13724,,1,1,,,,CHEMBL629724,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
13725,In vivo,1,1,,,Zone of skin,CHEMBL629725,,50594,14.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13726,In vivo,1,1,,,Zone of skin,CHEMBL629726,,50594,14.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13727,In vivo,1,1,,,Spleen,CHEMBL629727,,50594,2106.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
13728,In vivo,1,1,,,Spleen,CHEMBL630404,,50594,2106.0,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
