pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
5985,221,2,5920,5.99,2005-07-10 21:33:58
3644,135,1,6117,3.99,2005-07-11 07:39:38
1293,47,1,1882,4.99,2005-06-17 03:17:21
15832,591,2,8666,5.99,2005-07-29 15:39:38
9421,348,1,11262,2.99,2005-08-02 13:58:55
5126,188,1,14503,2.99,2006-02-14 15:16:03
6242,231,1,14478,4.99,2005-08-21 13:33:28
402,15,1,11922,7.99,2005-08-17 16:20:37
131,5,1,9888,3.99,2005-07-31 14:00:53
5467,201,1,14973,2.99,2005-08-22 06:59:28
15140,565,1,9628,2.99,2005-07-31 04:51:11
14304,531,1,12923,2.99,2005-08-19 04:50:20
15579,581,1,9449,1.99,2005-07-30 22:02:34
13317,494,1,9799,2.99,2005-07-31 10:58:32
6011,222,1,5266,3.99,2005-07-09 14:17:40
14253,529,1,13797,2.99,2005-08-20 12:33:36
15051,562,1,1998,3.99,2005-06-17 11:24:57
6438,238,1,14343,8.99,2005-08-21 08:40:21
10718,396,1,5059,1.99,2005-07-09 04:28:01
5142,189,1,9506,4.99,2005-07-31 00:19:01
15190,567,1,3010,2.99,2005-06-20 10:29:59
10784,398,1,15189,3.99,2005-08-22 15:56:42
11509,426,1,2204,2.99,2005-06-18 02:11:38
9527,352,2,11986,0.99,2005-08-17 18:21:58
15841,591,2,13104,2.99,2005-08-19 11:06:06
13111,485,2,12261,8.99,2005-08-18 04:16:06
9332,345,1,12485,4.99,2005-08-18 12:41:41
6445,239,2,1082,5.99,2005-05-31 11:02:01
4282,157,2,11249,4.99,2005-08-02 13:35:40
8346,307,1,7929,0.99,2005-07-28 12:16:40
12748,471,1,15654,1.99,2005-08-23 08:34:53
10795,399,2,6674,4.99,2005-07-12 11:51:54
6032,223,2,8362,3.99,2005-07-29 05:09:11
11972,444,2,1397,3.99,2005-06-15 16:25:26
13467,500,2,2189,3.99,2005-06-18 01:20:26
15945,595,2,9542,4.99,2005-07-31 01:41:48
5471,202,1,1535,4.99,2005-06-16 00:52:04
9768,361,2,14031,0.99,2005-08-20 21:24:24
8226,303,2,6219,4.99,2005-07-11 13:18:37
3885,144,1,3145,2.99,2005-06-20 20:21:17
3811,141,2,9073,7.99,2005-07-30 07:49:56
3011,112,2,9321,6.99,2005-07-30 17:19:44
13852,514,1,12302,4.99,2005-08-18 05:41:39
3407,126,2,12991,2.99,2005-08-19 07:21:24
13186,488,1,15350,2.99,2005-08-22 21:15:29
2984,111,2,4286,0.99,2005-07-07 15:36:44
911,33,1,5421,0.99,2005-07-09 20:49:12
9904,366,1,10384,4.99,2005-08-01 06:39:14
15298,571,2,5789,4.99,2005-07-10 14:11:26
4812,177,2,10321,4.99,2005-08-01 04:40:02
5690,210,2,2856,0.99,2005-06-19 23:13:04
12494,462,1,12802,8.99,2005-08-19 00:27:41
11266,416,1,15235,1.99,2005-08-22 17:43:12
4815,177,1,11195,0.99,2005-08-02 11:42:23
11919,442,2,1358,0.99,2005-06-15 13:28:48
11470,424,2,10369,4.99,2005-08-01 06:13:44
314,12,2,5111,0.99,2005-07-09 07:02:19
10858,402,2,2490,4.99,2005-06-18 22:00:50
14365,533,1,11918,2.99,2005-08-17 16:08:42
13728,509,2,14045,4.99,2005-08-20 21:50:11
7932,293,1,3906,3.99,2005-07-06 19:35:55
12144,450,1,6028,4.99,2005-07-11 02:31:44
11248,416,1,3868,2.99,2005-07-06 17:54:13
9888,366,2,5364,0.99,2005-07-09 18:24:48
801,29,1,10543,5.99,2005-08-01 12:36:09
4261,157,2,352,0.99,2005-05-27 05:48:19
4416,162,2,10093,5.99,2005-07-31 20:30:32
10390,383,2,14678,4.99,2005-08-21 20:12:43
12183,451,2,12371,2.99,2005-08-18 08:02:46
6201,230,2,7333,4.99,2005-07-27 13:59:11
3983,147,2,3011,5.99,2005-06-20 10:39:10
6275,233,1,4015,5.99,2005-07-07 00:59:46
3843,142,1,9020,7.99,2005-07-30 05:31:27
12824,474,1,6499,7.99,2005-07-12 03:11:18
7633,282,1,3885,2.99,2005-07-06 18:43:43
1253,45,1,14576,6.99,2005-08-21 16:52:03
15375,574,2,4890,2.99,2005-07-08 20:05:38
3920,144,1,15753,7.99,2005-08-23 12:43:30
13641,506,2,5985,0.99,2005-07-11 00:51:58
826,30,1,5108,9.99,2005-07-09 06:44:30
1518,55,1,2904,2.99,2005-06-20 02:54:06
3330,123,1,12402,3.99,2005-08-18 09:27:34
2940,109,2,1581,2.99,2005-06-16 04:28:45
10236,378,1,5578,1.99,2005-07-10 04:00:31
9457,349,2,14200,6.99,2005-08-21 03:51:27
11828,438,2,12524,0.99,2006-02-14 15:16:03
13579,504,1,838,4.99,2005-05-30 00:27:57
2147,79,2,3096,4.99,2005-06-20 16:17:56
3033,113,1,2783,2.99,2005-06-19 18:29:10
2596,96,2,1437,0.99,2005-06-15 18:37:04
678,25,1,10916,2.99,2005-08-02 02:05:59
3914,144,2,12733,2.99,2005-08-18 21:59:00
8340,307,1,5871,3.99,2005-07-10 18:46:08
1046,38,1,6864,5.99,2005-07-12 19:59:25
11088,410,2,2400,5.99,2005-06-18 16:10:46
6061,224,1,15225,0.99,2005-08-22 17:18:32
11996,444,1,15249,4.99,2005-08-22 17:58:27
66,3,1,4180,4.99,2005-07-07 10:23:25
4002,147,2,13670,3.99,2005-08-20 08:27:01
7185,266,2,3002,4.99,2005-06-20 09:56:12
11314,418,1,11650,4.99,2005-08-17 05:00:03
7327,270,1,14618,0.99,2005-08-21 18:09:51
4936,181,2,11224,4.99,2005-08-02 12:40:38
11112,410,1,13460,4.99,2005-08-20 00:48:24
1096,39,2,15124,5.99,2005-08-22 12:51:38
3242,120,2,10161,0.99,2005-07-31 23:09:41
13896,516,2,5780,3.99,2005-07-10 13:46:23
670,25,2,8667,2.99,2005-07-29 15:40:57
15027,561,1,2357,5.99,2005-06-18 12:59:41
6235,231,1,11202,7.99,2005-08-02 11:51:57
11125,411,1,1985,0.99,2005-06-17 10:31:37
11818,438,2,9782,0.99,2005-07-31 10:14:26
2943,109,2,2679,5.99,2005-06-19 12:12:30
8803,326,2,1149,3.99,2005-05-31 21:03:17
9189,340,1,2653,5.99,2005-06-19 10:36:53
2709,100,1,15163,0.99,2005-08-22 14:43:13
7410,274,2,3532,5.99,2005-07-06 01:24:38
1958,72,1,11679,4.99,2005-08-17 06:08:54
9073,336,2,3204,4.99,2005-06-21 00:37:50
14886,555,2,12182,2.99,2005-08-18 01:30:19
4929,181,1,9357,8.99,2005-07-30 18:37:00
871,31,2,7178,2.99,2005-07-27 08:09:25
15701,586,1,11763,0.99,2005-08-17 09:51:39
9236,341,2,15030,0.99,2005-08-22 09:10:21
14427,535,1,16017,0.99,2005-08-23 21:27:11
8948,331,1,9401,5.99,2005-07-30 20:18:19
2493,91,2,11418,0.99,2005-08-02 19:45:33
3865,143,2,4221,0.99,2005-07-07 12:18:57
1935,71,1,14228,3.99,2005-08-21 04:57:08
14505,538,1,14591,0.99,2005-08-21 17:30:09
10496,387,2,13772,4.99,2005-08-20 11:47:52
6144,228,1,4217,3.99,2005-07-07 12:08:59
5822,214,2,13138,2.99,2005-08-19 12:30:01
14389,534,2,11180,5.99,2005-08-02 10:54:30
3796,140,2,13053,10.99,2005-08-19 09:31:48
10227,377,1,15995,0.99,2005-08-23 20:29:56
1504,54,1,12526,2.99,2005-08-18 13:48:43
13580,504,1,2720,1.99,2005-06-19 14:51:55
5043,186,1,581,1.99,2005-05-28 11:20:29
1182,43,2,3683,1.99,2005-07-06 09:25:56
11885,440,1,15925,4.99,2005-08-23 18:15:06
2941,109,2,1891,3.99,2005-06-17 04:16:44
10965,405,1,13304,1.99,2005-08-19 18:56:32
8751,323,1,14957,3.99,2005-08-22 06:29:34
5,1,2,1476,9.99,2005-06-15 21:08:46
2188,80,1,13352,4.99,2005-08-19 20:51:40
13258,491,1,14780,0.99,2005-08-22 00:06:33
660,25,2,1754,6.99,2005-06-16 17:13:23
11475,424,2,12729,0.99,2005-08-18 21:52:59
6082,225,2,10138,2.99,2005-07-31 22:02:09
14641,545,1,2123,2.99,2005-06-17 20:48:30
9843,364,1,4047,0.99,2005-07-07 03:28:49
840,30,1,9998,2.99,2005-07-31 17:40:35
14215,528,1,4593,5.99,2005-07-08 06:38:12
10845,401,2,9701,4.99,2005-07-31 07:32:21
8087,298,2,4291,2.99,2005-07-07 15:47:47
15740,588,1,2453,2.99,2005-06-18 19:30:53
8349,307,1,10374,0.99,2005-08-01 06:25:27
3006,112,1,5385,2.99,2005-07-09 19:18:11
10490,387,2,11682,2.99,2005-08-17 06:13:40
13795,512,2,11818,9.99,2005-08-17 12:22:04
15267,570,2,2031,6.99,2005-06-17 13:14:03
12639,468,2,13221,3.99,2005-08-19 15:45:47
12041,446,1,7005,5.99,2005-07-27 01:38:36
14734,549,2,3892,4.99,2005-07-06 18:58:58
1128,41,1,4543,4.99,2005-07-08 04:06:55
11868,440,2,5423,2.99,2005-07-09 20:56:48
8064,297,2,9014,2.99,2005-07-30 05:19:27
13770,511,1,8026,4.99,2005-07-28 16:05:38
11595,429,1,12259,2.99,2005-08-18 04:14:35
9231,341,1,11723,2.99,2005-08-17 07:56:22
12706,470,2,8476,8.99,2005-07-29 08:39:12
9591,355,1,3730,6.99,2005-07-06 11:31:24
10930,404,1,10651,2.99,2005-08-01 16:20:22
11628,431,1,4144,3.99,2005-07-07 08:25:44
8738,323,2,7937,4.99,2005-07-28 12:38:22
13243,491,1,4392,2.99,2005-07-07 21:11:02
14650,545,2,9942,4.99,2005-07-31 15:35:43
9718,360,1,5834,1.99,2005-07-10 16:44:12
668,25,1,6653,4.99,2005-07-12 11:06:17
4983,183,2,5756,0.99,2005-07-10 12:39:28
1803,66,2,5915,0.99,2005-07-10 21:12:16
8466,312,1,6866,2.99,2005-07-12 20:03:44
6870,254,1,15774,0.99,2005-08-23 13:25:08
9288,343,1,10822,0.99,2005-08-01 22:54:28
7091,262,2,14465,3.99,2005-08-21 12:54:22
8294,306,2,375,3.99,2005-05-27 08:49:21
2339,86,2,6872,7.99,2005-07-12 20:15:04
6623,245,1,241,0.99,2005-05-26 12:49:01
4777,176,2,3931,6.99,2005-07-06 21:03:46
8965,332,2,5381,2.99,2005-07-09 19:11:11
2516,92,2,5919,2.99,2005-07-10 21:32:14
12140,450,1,2626,2.99,2005-06-19 08:28:44
1008,36,1,13674,4.99,2005-08-20 08:30:54
2209,81,2,13820,5.99,2005-08-20 13:26:37
14548,540,2,12201,4.99,2005-08-18 02:14:06
6265,232,2,12853,2.99,2005-08-19 02:15:32
4000,147,1,12757,4.99,2005-08-18 22:57:45
7301,269,2,15788,2.99,2005-08-23 13:54:39
9848,364,1,10092,0.99,2005-07-31 20:28:09
3310,122,1,13812,4.99,2005-08-20 13:01:43
11271,417,2,630,8.99,2005-05-28 17:24:51
11801,438,2,2206,0.99,2005-06-18 02:14:45
9741,360,1,14700,4.99,2005-08-21 20:53:40
15247,569,2,11255,4.99,2005-08-02 13:44:30
15281,570,1,9766,4.99,2005-07-31 09:46:29
3663,135,2,14136,5.99,2005-08-21 01:57:26
1521,55,1,4671,4.99,2005-07-08 10:15:32
15571,581,1,4815,8.99,2005-07-08 17:12:51
2264,83,2,12985,5.99,2005-08-19 07:08:05
9113,337,2,9051,5.99,2005-07-30 07:05:54
13573,503,1,15588,3.99,2005-08-23 06:02:35
13567,503,1,13332,2.99,2005-08-19 20:00:51
7350,272,1,1072,0.99,2005-05-31 09:52:50
2888,107,1,6811,5.99,2005-07-12 17:54:33
5312,196,1,13799,8.99,2005-08-20 12:36:42
12194,452,2,714,2.99,2005-05-29 04:15:21
4014,148,2,1517,6.99,2005-06-15 23:20:26
5018,184,1,14801,5.99,2005-08-22 00:46:54
7150,264,1,15595,4.99,2005-08-23 06:19:12
10780,398,1,10230,2.99,2005-08-01 01:49:36
7010,259,1,15473,2.99,2005-08-23 01:39:10
3120,115,2,13056,2.99,2006-02-14 15:16:03
12503,463,2,2527,4.99,2005-06-19 01:10:31
6252,232,2,7653,4.99,2005-07-28 01:58:30
5261,194,2,15937,4.99,2005-08-23 18:43:22
12649,468,2,16044,0.99,2005-08-23 22:24:39
1892,70,2,1044,4.99,2005-05-31 06:24:44
4469,165,2,3195,2.99,2005-06-21 00:02:10
5750,211,2,15538,6.99,2005-08-23 04:07:37
2549,93,1,14195,0.99,2005-08-21 03:40:35
13868,515,2,3782,0.99,2005-07-06 13:57:03
3102,115,2,6113,2.99,2005-07-11 07:31:08
839,30,1,9641,0.99,2005-07-31 05:33:48
2466,90,2,15061,0.99,2005-08-22 10:29:44
2666,99,1,2368,2.99,2005-06-18 14:10:27
2790,103,2,12942,7.99,2005-08-19 05:40:36
13626,506,1,114,3.99,2005-05-25 19:12:42
12953,479,2,12401,0.99,2005-08-18 09:20:51
1785,65,1,12688,6.99,2005-08-18 19:59:54
15418,575,2,13408,4.99,2005-08-19 22:34:51
15561,581,1,976,4.99,2005-05-30 21:11:19
13518,502,2,3614,2.99,2005-07-06 05:46:05
1790,66,1,1236,2.99,2005-06-15 04:34:27
11122,410,1,12665,2.99,2006-02-14 15:16:03
3916,144,2,12980,6.99,2005-08-19 07:03:14
4738,174,1,15975,4.99,2005-08-23 20:06:23
10199,376,1,13141,0.99,2005-08-19 12:41:41
7764,287,1,1247,7.99,2005-06-15 05:16:40
7169,265,2,8489,2.99,2005-07-29 08:58:03
10899,403,1,11038,7.99,2005-08-02 05:59:42
2556,94,2,629,4.99,2005-05-28 17:19:15
8128,299,1,11629,6.99,2005-08-17 04:27:24
2148,79,2,3178,2.99,2005-06-20 22:35:12
616,23,1,8015,2.99,2005-07-28 15:33:03
9178,339,1,12631,0.99,2005-08-18 17:52:51
15264,570,2,1417,4.99,2005-06-15 17:45:51
8983,332,2,13673,2.99,2005-08-20 08:27:30
3557,131,1,16042,2.99,2005-08-23 22:20:40
11015,407,1,8109,4.99,2005-07-28 19:07:44
3989,147,1,5844,0.99,2005-07-10 17:14:43
14334,532,1,13908,4.99,2005-08-20 16:21:40
10616,391,1,13980,2.99,2005-08-20 19:04:40
14228,528,2,14148,2.99,2005-08-21 02:17:49
15147,565,1,11588,3.99,2005-08-17 02:26:23
14500,538,1,10962,4.99,2005-08-02 03:48:13
13018,482,2,5880,2.99,2005-07-10 19:14:58
4804,177,2,2467,2.99,2005-06-18 20:20:05
4672,172,1,7638,4.99,2005-07-28 01:13:26
6130,227,2,13379,4.99,2005-08-19 21:33:39
1870,69,1,3358,4.99,2005-06-21 11:56:40
8338,307,1,4522,2.99,2005-07-08 03:03:12
2708,100,1,12657,0.99,2005-08-18 19:02:16
11424,423,1,1504,3.99,2005-06-15 22:08:06
429,16,2,4263,3.99,2005-07-07 14:24:44
1769,65,1,2173,7.99,2005-06-18 00:08:20
11367,420,1,10766,4.99,2005-08-01 20:36:29
39,2,2,7459,5.99,2005-07-27 18:40:20
9735,360,2,12088,5.99,2005-08-17 22:20:16
14723,548,1,13691,3.99,2005-08-20 09:07:39
2520,92,1,7832,1.99,2005-07-28 08:46:11
1991,73,1,15667,0.99,2005-08-23 09:02:03
9908,366,1,12608,4.99,2005-08-18 17:05:15
13383,497,2,4218,7.99,2005-07-07 12:10:24
12679,469,2,11185,0.99,2005-08-02 11:04:35
12884,476,1,13941,0.99,2006-02-14 15:16:03
34,2,1,2128,2.99,2005-06-17 20:54:58
13068,484,2,6296,2.99,2005-07-11 17:34:04
14270,530,1,8736,0.99,2005-07-29 18:31:15
1346,49,2,7742,8.99,2005-07-28 05:33:16
1483,53,1,14137,0.0,2006-02-14 15:16:03
11779,437,1,3747,4.99,2005-07-06 12:11:14
4229,155,1,14324,8.99,2005-08-21 08:10:56
15379,574,1,5640,2.99,2005-07-10 06:38:00
11364,420,1,9362,0.99,2005-07-30 18:44:16
13508,501,2,13889,0.99,2005-08-20 15:40:06
14254,529,2,13946,9.99,2005-08-20 17:44:32
1468,53,2,7466,2.99,2005-07-27 18:51:17
14295,531,2,8359,5.99,2005-07-29 05:02:12
7213,267,2,1349,4.99,2005-06-15 12:49:02
4671,172,2,7261,2.99,2005-07-27 11:15:01
5321,197,2,730,3.99,2005-05-29 07:00:59
13165,487,2,15665,2.99,2005-08-23 08:59:12
9892,366,2,6738,5.99,2005-07-12 14:17:55
5574,206,1,3847,4.99,2005-07-06 16:44:41
3662,135,1,14005,0.99,2005-08-20 20:19:05
14791,551,2,7095,9.99,2005-07-27 04:51:15
4497,166,1,5184,4.99,2005-07-09 10:14:34
13178,488,1,9537,0.99,2005-07-31 01:23:00
8510,314,1,3808,0.99,2005-07-06 15:15:35
11059,408,1,15628,2.99,2005-08-23 07:28:04
15167,566,2,7941,0.99,2005-07-28 12:47:20
2042,75,2,8202,1.99,2005-07-28 23:11:45
12093,448,2,3992,6.99,2005-07-06 23:36:56
7313,270,2,6520,4.99,2005-07-12 04:05:16
4716,173,1,15775,8.99,2005-08-23 13:25:44
10391,383,1,15416,1.99,2005-08-22 23:51:23
7635,282,2,4412,4.99,2005-07-07 21:56:53
1447,52,2,12520,0.99,2005-08-18 13:42:45
12024,445,2,15906,2.99,2005-08-23 17:36:00
13989,520,1,1411,0.99,2005-06-15 17:05:36
1235,45,1,4843,0.99,2005-07-08 18:27:28
1026,37,2,13444,0.99,2005-08-20 00:00:24
5943,219,2,14029,0.99,2005-08-20 21:23:11
7846,290,2,1336,8.99,2005-06-15 12:01:34
2382,87,1,13906,0.99,2005-08-20 16:16:03
4042,148,1,12029,2.99,2005-08-17 20:07:01
11026,407,2,12931,2.99,2005-08-19 05:11:47
11201,414,1,7009,0.99,2005-07-27 01:45:44
3114,115,2,10919,0.99,2005-08-02 02:11:03
8187,301,1,15268,1.99,2005-08-22 18:39:11
3031,113,2,2077,4.99,2005-06-17 16:46:11
3698,137,2,8954,2.99,2005-07-30 03:25:51
8056,297,1,4929,5.99,2005-07-08 22:06:18
12892,477,2,4956,7.99,2005-07-08 23:17:10
11591,429,2,8136,1.99,2005-07-28 20:05:48
2627,97,2,4312,4.99,2005-07-07 17:34:59
451,17,1,2684,8.99,2005-06-19 12:29:08
8054,297,1,3582,0.99,2005-07-06 04:10:35
3327,123,1,10066,4.99,2005-07-31 19:30:01
823,30,2,4471,2.99,2005-07-08 00:21:29
10634,392,1,12368,6.99,2005-08-18 07:57:38
11952,443,2,6983,2.99,2005-07-27 00:55:03
11968,443,1,15519,0.99,2005-08-23 03:23:32
2958,109,2,15677,2.99,2005-08-23 09:23:36
5700,210,1,4989,3.99,2005-07-09 00:46:56
9562,354,1,5354,4.99,2005-07-09 18:04:33
6337,235,2,10155,0.99,2005-07-31 22:31:43
8758,324,1,4197,0.99,2005-07-07 11:07:52
11987,444,2,11353,0.99,2005-08-02 17:34:45
6469,239,1,12721,1.99,2005-08-18 21:30:12
15529,579,1,14543,1.99,2005-08-21 15:39:01
8998,333,2,7076,6.99,2005-07-27 04:12:14
13422,498,1,7285,4.99,2005-07-27 12:14:06
9955,368,1,6154,5.99,2005-07-11 09:32:19
11540,427,2,5476,2.99,2005-07-09 23:37:09
10337,381,1,13614,0.99,2005-08-20 06:28:37
8391,309,2,5305,8.99,2005-07-09 15:55:36
1943,72,2,2294,4.99,2005-06-18 07:46:34
5996,221,1,12324,0.99,2005-08-18 06:38:20
11937,442,1,10034,2.99,2005-07-31 18:45:30
2197,81,1,2714,1.99,2005-06-19 14:26:09
6654,246,1,124,6.99,2005-05-25 20:46:11
489,18,2,13490,0.99,2005-08-20 01:29:29
8728,323,1,2933,4.99,2005-06-20 04:52:23
5203,192,2,7147,2.99,2005-07-27 07:02:34
2553,93,1,15696,0.99,2005-08-23 10:04:17
375,14,1,9592,2.99,2005-07-31 03:21:16
3968,146,2,11392,5.99,2005-08-02 18:41:11
8425,310,1,8981,7.99,2005-07-30 04:25:30
15157,566,1,1635,5.99,2005-06-16 08:26:56
9795,362,2,10546,3.99,2005-08-01 12:44:17
1462,53,1,2903,2.99,2005-06-20 02:49:01
960,35,2,3597,2.99,2005-07-06 05:03:59
8108,299,1,1650,8.99,2005-06-16 09:23:20
6842,254,2,1390,0.99,2005-06-15 16:06:29
14911,557,2,467,4.99,2005-05-27 21:10:03
11621,431,2,1561,2.99,2005-06-16 02:41:30
12956,479,1,12101,0.99,2006-02-14 15:16:03
13132,486,1,10079,2.99,2005-07-31 20:05:45
5814,214,2,7417,4.99,2005-07-27 16:58:33
7880,291,2,5754,2.99,2005-07-10 12:32:43
12789,473,1,4873,0.99,2005-07-08 19:23:32
9605,355,2,15531,2.99,2005-08-23 03:52:36
1407,51,1,8880,0.99,2005-07-30 00:16:55
4979,183,1,3869,2.99,2005-07-06 17:56:46
3760,139,2,5092,2.99,2005-07-09 05:57:39
6994,259,2,9205,6.99,2005-07-30 12:46:40
3844,142,1,9131,2.99,2005-07-30 09:55:57
12835,474,1,14728,0.99,2005-08-21 22:15:36
8962,332,1,4302,6.99,2005-07-07 16:47:53
12413,459,2,15342,2.99,2005-08-22 20:56:41
5429,200,2,6167,2.99,2005-07-11 10:21:21
7750,286,2,8399,0.99,2005-07-29 06:20:18
4572,168,1,12545,6.99,2005-08-18 14:28:00
9320,345,1,4425,2.99,2005-07-07 22:22:44
1466,53,2,3898,4.99,2005-07-06 19:12:37
6875,255,1,4547,0.99,2005-07-08 04:20:19
7125,263,2,15922,7.99,2005-08-23 18:07:31
12445,461,1,5650,0.99,2005-07-10 07:17:01
327,12,2,13519,0.99,2005-08-20 02:37:07
10265,379,2,14152,2.99,2005-08-21 02:23:50
12974,480,2,13092,0.99,2005-08-19 10:41:09
11615,430,1,13007,0.99,2005-08-19 07:47:43
13289,493,1,10777,6.99,2005-08-01 21:03:50
15034,561,1,6621,0.99,2005-07-12 08:57:30
3157,117,2,10556,2.99,2005-08-01 12:58:42
10454,386,1,6037,4.99,2005-07-11 03:06:54
11486,425,1,4659,2.99,2005-07-08 09:53:28
4132,151,2,14922,3.99,2005-08-22 05:13:05
5774,213,1,1489,0.99,2005-06-15 21:41:38
362,14,2,815,0.99,2005-05-29 20:24:28
2670,99,1,4589,0.99,2005-07-08 06:26:04
11039,408,2,5073,0.99,2005-07-09 05:02:35
3301,122,2,8177,0.99,2005-07-28 21:43:54
11038,408,2,4330,3.99,2005-07-07 18:09:41
12,1,1,5244,4.99,2005-07-09 13:24:07
12214,452,1,8898,1.99,2005-07-30 01:02:20
5072,186,1,15596,0.99,2005-08-23 06:19:51
4943,181,2,13415,2.99,2005-08-19 22:48:09
3121,116,1,1058,4.99,2005-05-31 08:04:17
1970,73,1,70,2.99,2005-05-25 10:15:23
3198,119,2,6330,0.99,2005-07-11 19:15:42
15936,595,1,6704,6.99,2005-07-12 12:50:24
5085,187,1,5738,8.99,2005-07-10 11:50:51
4343,159,2,14575,8.99,2005-08-21 16:51:34
6529,241,2,14485,2.99,2005-08-21 13:52:07
4392,161,1,10637,2.99,2005-08-01 15:44:09
14066,522,2,10223,0.99,2005-08-01 01:23:15
12712,470,2,10944,4.99,2005-08-02 03:20:03
1581,57,1,9086,0.99,2005-07-30 08:18:46
3699,137,1,9002,4.99,2005-07-30 05:02:21
11047,408,2,8902,6.99,2005-07-30 01:08:06
12821,474,1,4809,2.99,2005-07-08 17:03:22
9276,343,2,2461,6.99,2005-06-18 19:58:12
3722,138,2,1316,0.99,2005-06-15 10:26:23
4751,175,2,9941,4.99,2005-07-31 15:31:25
6888,255,2,14600,3.99,2005-08-21 17:45:21
10280,380,1,3637,2.99,2005-07-06 07:06:31
7405,274,1,394,5.99,2005-05-27 11:26:11
9413,348,1,7482,6.99,2005-07-27 19:24:16
1260,46,2,1214,4.99,2005-06-15 03:18:40
12523,463,1,14689,0.99,2005-08-21 20:33:00
8322,306,1,13873,0.99,2005-08-20 15:11:11
11196,414,1,3957,10.99,2005-07-06 22:05:47
11473,424,2,11562,6.99,2005-08-17 01:23:39
15694,586,2,3487,6.99,2005-07-05 23:30:36
7587,280,2,3097,0.99,2005-06-20 16:26:14
5002,184,1,4314,0.99,2005-07-07 17:38:31
5769,212,1,14563,2.99,2005-08-21 16:23:53
9334,345,1,14702,10.99,2005-08-21 21:00:03
11912,441,2,14796,4.99,2005-08-22 00:40:49
2443,90,2,3132,0.99,2005-06-20 19:09:46
8904,329,1,14900,4.99,2005-08-22 04:27:48
13854,514,1,12752,2.99,2005-08-18 22:33:36
11619,430,1,15031,4.99,2005-08-22 09:11:48
11429,423,2,4105,0.99,2005-07-07 06:31:00
9175,339,1,11550,2.99,2005-08-17 01:02:06
12091,448,2,3347,5.99,2005-06-21 11:08:32
1754,64,2,8602,4.99,2005-07-29 13:04:27
15287,570,1,12716,0.99,2006-02-14 15:16:03
4907,180,1,13283,2.99,2005-08-19 18:10:19
10812,400,2,1923,6.99,2005-06-17 06:06:10
11711,434,2,12146,2.99,2005-08-18 00:10:04
6386,237,2,133,0.99,2005-05-25 21:48:30
8086,298,1,3728,2.99,2005-07-06 11:29:00
11527,426,2,12548,5.99,2005-08-18 14:35:26
2838,105,2,9124,3.99,2005-07-30 09:43:12
5016,184,1,13303,4.99,2005-08-19 18:55:21
354,13,1,13456,0.99,2005-08-20 00:33:19
8301,306,2,5581,2.99,2005-07-10 04:06:06
15859,592,1,8730,2.99,2005-07-29 18:23:34
11579,429,2,601,7.99,2005-05-28 14:08:22
5729,211,2,5785,4.99,2005-07-10 14:06:03
10911,404,2,1081,5.99,2005-05-31 10:56:32
13331,495,2,741,4.99,2005-05-29 08:35:49
13644,506,2,8096,9.99,2005-07-28 18:32:46
820,30,2,2154,4.99,2005-06-17 22:59:42
14815,552,2,8614,5.99,2005-07-29 13:32:05
10937,404,2,14838,4.99,2005-08-22 01:57:34
4393,161,1,10863,6.99,2005-08-02 00:18:07
4208,154,1,14918,6.99,2005-08-22 05:06:38
365,14,1,4952,0.99,2005-07-08 23:00:07
1893,70,1,2472,4.99,2005-06-18 20:32:40
1927,71,1,8293,2.99,2005-07-29 02:30:50
14014,520,2,13746,5.99,2005-08-20 10:55:28
14387,534,2,10725,6.99,2005-08-01 19:11:04
5966,220,1,11153,3.99,2005-08-02 09:54:19
7577,279,2,14206,2.99,2005-08-21 03:59:26
9248,342,1,9164,2.99,2005-07-30 11:24:14
1177,42,1,13351,5.98,2006-02-14 15:16:03
5264,195,1,5228,4.99,2005-07-09 12:26:01
1415,51,1,12184,0.99,2005-08-18 01:36:00
1071,39,2,2439,4.99,2005-06-18 18:35:04
7619,281,2,7034,2.99,2005-07-27 03:03:37
2296,84,2,11960,4.99,2005-08-17 17:24:30
732,27,2,6115,0.99,2005-07-11 07:36:50
846,30,1,13682,4.99,2005-08-20 08:50:39
7460,275,2,14063,0.99,2005-08-20 22:36:40
11823,438,2,12654,0.99,2005-08-18 18:56:40
3013,112,1,9830,5.99,2005-07-31 11:59:05
5130,189,2,2905,1.99,2005-06-20 02:56:16
14804,551,1,15377,4.99,2005-08-22 22:22:33
12621,468,1,2831,0.99,2005-06-19 21:17:06
8992,333,2,5032,0.99,2005-07-09 02:39:47
8589,317,2,4700,0.99,2005-07-08 11:37:21
5502,203,2,5579,5.99,2005-07-10 04:04:29
14668,546,1,4734,0.99,2005-07-08 13:12:12
7481,276,1,9229,8.99,2005-07-30 13:38:17
13525,502,2,6924,8.99,2005-07-26 22:51:53
14934,557,1,14278,4.99,2006-02-14 15:16:03
3481,129,1,4896,2.99,2005-07-08 20:23:15
6663,246,1,3152,4.99,2005-06-20 20:42:41
15940,595,2,7490,3.99,2005-07-27 19:48:12
13393,497,2,8867,4.99,2005-07-30 00:02:18
15572,581,1,4833,1.99,2005-07-08 18:07:35
10271,380,1,847,3.99,2005-05-30 01:18:15
12536,464,2,11275,1.99,2005-08-02 14:25:58
13239,491,2,2391,4.99,2005-06-18 15:33:30
