assay_subcellular_fraction,chembl_id,assay_tax_id,relationship_type,bao_format,assay_organism,assay_category,src_assay_id,assay_tissue,assay_id,tissue_id,doc_id,assay_strain,src_id,cell_id,description,assay_type,assay_test_type,assay_cell_type,curated_by,confidence_score,variant_id,tid
,CHEMBL625536,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10904,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),A,,,Intermediate,1,,50597
,CHEMBL625537,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10905,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),A,,,Intermediate,1,,50597
,CHEMBL625538,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10906,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),A,,,Intermediate,1,,50597
,CHEMBL625539,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10907,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration,A,,,Intermediate,1,,50597
,CHEMBL625540,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10908,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),A,,,Intermediate,1,,50597
,CHEMBL625541,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10909,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),A,,,Intermediate,1,,50597
,CHEMBL625542,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10910,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),A,,,Intermediate,1,,50597
,CHEMBL625543,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10911,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),A,,,Intermediate,1,,50597
,CHEMBL625544,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10912,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),A,,,Intermediate,1,,50597
,CHEMBL625545,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10913,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.312 mg/kg after ip administration,A,,,Intermediate,1,,50588
,CHEMBL625546,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10914,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625547,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10915,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.625 mg/kg after ip administration,A,,,Intermediate,1,,50588
,CHEMBL625548,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10916,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625549,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10917,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625550,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10918,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration (0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625551,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10919,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL875475,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10920,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625552,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10921,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625553,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10922,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration (0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL625554,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10923,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),A,,,Intermediate,1,,50588
,CHEMBL625555,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10924,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),A,,,Intermediate,1,,50588
,CHEMBL625556,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10925,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL624986,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10926,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration,A,,,Intermediate,1,,50588
,CHEMBL624987,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10927,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration (0-6 hr),A,,,Intermediate,1,,50588
,CHEMBL624988,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10928,,6996,,1,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),A,,,Intermediate,1,,50588
,CHEMBL624989,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10929,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -2/-14,A,In vivo,,Intermediate,1,,50588
,CHEMBL624990,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10930,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -4/-4,A,In vivo,,Intermediate,1,,50588
,CHEMBL874391,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10931,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; 4/7,A,In vivo,,Intermediate,1,,50588
,CHEMBL624991,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10932,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3/10 range; -3/0/4,A,In vivo,,Intermediate,1,,50588
,CHEMBL624992,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10933,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; -6/0,A,In vivo,,Intermediate,1,,50588
,CHEMBL624993,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10934,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 10/31,A,In vivo,,Intermediate,1,,50588
,CHEMBL624994,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10935,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 11/-19,A,In vivo,,Intermediate,1,,50588
,CHEMBL624995,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10936,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 14/6,A,In vivo,,Intermediate,1,,50588
,CHEMBL624996,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10937,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/25,A,In vivo,,Intermediate,1,,50588
,CHEMBL624997,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10938,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/3,A,In vivo,,Intermediate,1,,50588
,CHEMBL624998,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10939,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 2/16,A,In vivo,,Intermediate,1,,50588
,CHEMBL624999,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10940,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 6/2,A,In vivo,,Intermediate,1,,50588
,CHEMBL882955,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10941,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 7/26,A,In vivo,,Intermediate,1,,50588
,CHEMBL625000,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10942,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/49,A,In vivo,,Intermediate,1,,50588
,CHEMBL625001,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10943,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/8,A,In vivo,,Intermediate,1,,50588
,CHEMBL625089,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10944,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 9/-18,A,In vivo,,Intermediate,1,,50588
,CHEMBL625090,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10945,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/60 range; 13/23,A,In vivo,,Intermediate,1,,50588
,CHEMBL625091,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10946,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3 range,A,In vivo,,Intermediate,1,,50588
,CHEMBL625092,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10947,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3/10 range; -7/-11,A,In vivo,,Intermediate,1,,50588
,CHEMBL625093,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10948,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 1/3 dose range; 6/-7,A,In vivo,,Intermediate,1,,50588
,CHEMBL625094,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10949,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 10/30 dose range; -13/19,A,In vivo,,Intermediate,1,,50588
,CHEMBL625095,9615.0,N,BAO_0000218,Canis lupus familiaris,,,Artery,10950,1637.0,9025,,1,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 3/10 dose range; 30/47,A,In vivo,,Intermediate,1,,50588
,CHEMBL625096,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10951,,2249,,1,,Compound was evaluated for its bioavailability in the dogs,A,In vivo,,Intermediate,1,,50588
,CHEMBL625097,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10952,,2249,,1,,Compound was evaluated for its bioavailability in the rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL882956,,U,BAO_0000218,,,,,10953,,17515,,1,,Compound was evaluated for oral bioavailability,A,In vivo,,Autocuration,0,,22224
,CHEMBL625098,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10954,,14541,,1,,Compound was evaluated for percentage of Oral bioavailability in rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL625099,10141.0,U,BAO_0000218,Cavia porcellus,,,,10955,,12797,,1,,Bioavailability in guinea pig,A,In vivo,,Autocuration,0,,22224
,CHEMBL625100,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10956,,12797,,1,,Compound was evaluated for the oral bioavailability in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL625101,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10957,,12797,,1,,Compound was evaluated for the oral bioavailability in dog,A,In vivo,,Intermediate,1,,50588
,CHEMBL874396,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10958,,12797,,1,,Compound was evaluated for the oral bioavailability in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL625102,9615.0,U,BAO_0000218,Canis lupus familiaris,,,,10959,,11727,,1,,Bioavailability in dog (dosed i.v.),F,In vivo,,Autocuration,0,,22224
,CHEMBL625103,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,10960,,13249,,1,,Compound was tested for in vivo bioavailability in dog,A,In vivo,,Intermediate,1,,50588
,CHEMBL625104,10026.0,N,BAO_0000218,Cricetinae,,,,10961,,13249,,1,,Compound was tested for in vivo bioavailability in hamsters,A,In vivo,,Intermediate,1,,100712
,CHEMBL625105,314293.0,U,BAO_0000218,Simiiformes,,,,10962,,13249,,1,,Compound was tested for in vivo bioavailability in monkey,A,In vivo,,Autocuration,0,,22224
,CHEMBL625106,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10963,,13249,,1,,Compound was tested for in vivo bioavailability in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL625107,10090.0,U,BAO_0000218,Mus musculus,,,,10964,,9552,,1,,Oral bioavailability in mouse,A,In vivo,,Autocuration,0,,22224
,CHEMBL625108,10090.0,N,BAO_0000218,Mus musculus,,,,10965,,9552,,1,,Compound was tested for percent of oral bioavailability in mice; 56-74,A,In vivo,,Intermediate,1,,50594
,CHEMBL625109,10090.0,U,BAO_0000218,Mus musculus,,,,10966,,14839,,1,,Oral bioavailability in mouse (nude) (dose of 25 mg/kg),A,In vivo,,Autocuration,0,,22224
,CHEMBL625110,9541.0,U,BAO_0000218,Macaca fascicularis,,,,10967,,14839,,1,,Bioavailability in cynomolgus monkey (dose 25 mg/kg i.v.),A,In vivo,,Autocuration,0,,22224
,CHEMBL625111,9541.0,U,BAO_0000218,Macaca fascicularis,,,,10968,,14839,,1,,Bioavailability in cynomolgus monkey (dose 5 mg/kg i.v.),A,In vivo,,Autocuration,0,,22224
,CHEMBL625112,10090.0,N,BAO_0000218,Mus musculus,,,,10969,,14839,,1,,Oral bioavailability in mouse (nude) (dose 25 mg/kg i.v.),A,In vivo,,Intermediate,1,,50594
,CHEMBL875334,10090.0,N,BAO_0000218,Mus musculus,,,,10970,,14839,,1,,Oral bioavailability in nude mice,A,In vivo,,Intermediate,1,,50594
,CHEMBL628617,9443.0,U,BAO_0000218,Primates,,,,10971,,11219,,1,,Bioavailability in monkey (i.d. dosing),A,In vivo,,Autocuration,0,,22224
,CHEMBL628618,10116.0,U,BAO_0000218,Rattus norvegicus,,,,10972,,9552,,1,,Bioavailability in rat,A,In vivo,,Autocuration,0,,22224
,CHEMBL628619,,U,BAO_0000218,,,,,10973,,11732,,1,,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 10%,A,In vivo,,Autocuration,0,,22224
,CHEMBL628620,,U,BAO_0000218,,,,,10974,,11732,,1,,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 20%,A,In vivo,,Autocuration,0,,22224
,CHEMBL628621,9541.0,N,BAO_0000218,Macaca fascicularis,,,,10975,,14839,,1,,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 10 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Intermediate,1,,100710
,CHEMBL628622,9541.0,N,BAO_0000218,Macaca fascicularis,,,,10976,,14839,,1,,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 25 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Intermediate,1,,100710
,CHEMBL628623,9541.0,N,BAO_0000218,Macaca fascicularis,,,,10977,,14839,,1,,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 5 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,Intermediate,1,,100710
,CHEMBL628624,9541.0,N,BAO_0000218,Macaca fascicularis,,,Plasma,10978,1969.0,14839,,1,,Maximal plasma concentration in cynomolgus monkeys after 10 mg/kg oral dose,A,In vivo,,Intermediate,1,,100710
,CHEMBL628625,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,10979,1969.0,14839,,1,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Intermediate,1,,50594
,CHEMBL628626,9541.0,N,BAO_0000218,Macaca fascicularis,,,Plasma,10980,1969.0,14839,,1,,Maximal plasma concentration in cynomolgus monkeys after 5 mg/kg oral dose,A,In vivo,,Intermediate,1,,100710
,CHEMBL627041,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,10981,1969.0,14839,,1,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Intermediate,1,,50594
,CHEMBL627042,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,10982,1969.0,14839,,1,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Intermediate,1,,50594
,CHEMBL627043,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,10983,1969.0,14839,,1,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,Intermediate,1,,50594
,CHEMBL627044,,U,BAO_0000218,,,,Plasma,10984,1969.0,13932,,1,,In vivo evaluation of maximum plasma concentration at a dose of 10 mg/kg,A,In vivo,,Autocuration,0,,22224
,CHEMBL627045,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,10985,1969.0,11637,,1,,Cmax in mouse plasma,A,In vivo,,Intermediate,1,,50594
,CHEMBL627046,,U,BAO_0000218,,,,Plasma,10986,1969.0,11637,,1,,Max plasma concentration was measured by 40 mg/kg dose of peroral administration.,A,In vivo,,Autocuration,0,,22224
,CHEMBL627047,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,10987,1969.0,13960,,1,,Maximal plasma concentration in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627048,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,10988,1969.0,15905,,1,,Maximal plasma level when administered 1 mg/kg perorally (po) in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627049,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10989,,14062,,1,,Maximum concentration at an intraduodenal dose of 5.2 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627050,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10990,,14062,,1,,Maximum concentration at an intraduodenal dose of 6.6 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627051,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10991,,14062,,1,,Maximum concentration at an intravenous dose of 5.5 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627052,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10992,,14062,,1,,Maximum concentration at an intravenous dose of 6.5 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627053,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10993,,14062,,1,,Maximum concentration at an peroral dose of 6.2 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627054,10116.0,N,BAO_0000218,Rattus norvegicus,,,,10994,,14062,,1,,Maximum concentration at an peroral dose of 6.3 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627055,10090.0,N,BAO_0000218,Mus musculus,,,,10995,,15011,,1,,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL627056,10090.0,N,BAO_0000218,Mus musculus,,,,10996,,15011,,1,,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL627057,10090.0,N,BAO_0000218,Mus musculus,,,,10997,,15011,,1,,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),A,In vivo,,Intermediate,1,,50594
,CHEMBL627058,10090.0,N,BAO_0000218,Mus musculus,,,,10998,,15011,,1,,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL626211,10090.0,N,BAO_0000218,Mus musculus,,,,10999,,15011,,1,,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL626212,,U,BAO_0000218,,,,,11000,,10291,,1,,Maximum Concentration of the compound.,A,In vivo,,Autocuration,0,,22224
,CHEMBL626213,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,11001,,14599,,1,,Maximum Concentration was measured after iv administration into Beagle dog,A,In vivo,,Intermediate,1,,50588
,CHEMBL626214,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,11002,,14599,,1,,Maximum Concentration was measured after iv administration into Beagle dog.,A,In vivo,,Intermediate,1,,50588
,CHEMBL626215,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,11003,,14599,,1,,Maximum Concentration was measured after po administration into Beagle dog,A,In vivo,,Intermediate,1,,50588
,CHEMBL626216,9615.0,N,BAO_0000218,Canis lupus familiaris,,,,11004,,14599,,1,,Maximum Concentration was measured after po administration into Beagle dog.,A,In vivo,,Intermediate,1,,50588
,CHEMBL626217,,U,BAO_0000218,,,,Blood,11005,178.0,12767,,1,,Maximum blood level reached after an dose of 10.6 uM/kg intravenously,A,In vivo,,Autocuration,0,,22224
,CHEMBL626218,,U,BAO_0000218,,,,Blood,11006,178.0,12767,,1,,Maximum blood level reached after an iv dose of 12.2 uM/kg,A,In vivo,,Autocuration,0,,22224
,CHEMBL626219,,U,BAO_0000218,,,,Blood,11007,178.0,12767,,1,,Maximum blood level reached after an oral dose 14.7 uM/kg oral route,A,In vivo,,Autocuration,0,,22224
,CHEMBL626220,,U,BAO_0000218,,,,Blood,11008,178.0,12767,,1,,Maximum blood level reached after an oral dose of 14.7 uM/kg intravenous route,A,In vivo,,Autocuration,0,,22224
,CHEMBL626221,,U,BAO_0000218,,,,Blood,11009,178.0,12767,,1,,Maximum blood level reached after an oral dose of 5.0 mg/kg,A,In vivo,,Autocuration,0,,22224
,CHEMBL626222,,U,BAO_0000218,,,,Blood,11010,178.0,12767,,1,,Maximum blood level reached at dose of 10.6 uM/kg orally,A,In vivo,,Autocuration,0,,22224
,CHEMBL626223,10141.0,N,BAO_0000218,Cavia porcellus,,,,11011,,14706,,1,,Maximum concentration (Cmax) in guinea pigs at 2 mg/kg after oral administration,A,In vivo,,Intermediate,1,,50512
,CHEMBL626224,10141.0,N,BAO_0000218,Cavia porcellus,,,,11012,,14706,,1,,Maximum concentration (Cmax) in guinea pigs at 3 mg/kg after oral administration,A,In vivo,,Intermediate,1,,50512
,CHEMBL626225,10116.0,N,BAO_0000218,Rattus norvegicus,,,Brain,11013,955.0,14793,,1,,Maximum concentration achieved in rat brain when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL626226,10116.0,N,BAO_0000218,Rattus norvegicus,,,Brain,11014,955.0,14793,,1,,Maximum concentration achieved in rat brain when administered intravenously at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL626227,10116.0,N,BAO_0000218,Rattus norvegicus,,,Brain,11015,955.0,14793,,1,,Maximum concentration achieved in rat brain when administered perorally at a dose of 100 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL626228,10116.0,N,BAO_0000218,Rattus norvegicus,,,Brain,11016,955.0,14793,,1,,Maximum concentration achieved in rat brain when administered perorally at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL626229,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11017,,14793,,1,,Maximum concentration achieved in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL626921,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11018,,14793,,1,,Maximum concentration achieved in rat plasma when administered intravenously at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL876793,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11019,,14793,,1,,Maximum concentration achieved in rat plasma when administered perorally at a dose of 100 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL625309,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11020,,14793,,1,,Maximum concentration achieved in rat plasma when administered perorally at a dose of 10 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL625310,1423.0,N,BAO_0000218,Bacillus subtilis,,,,11021,,10524,,1,,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),A,In vivo,,Intermediate,1,,50278
,CHEMBL625311,314293.0,U,BAO_0000218,Simiiformes,,,,11022,,11871,,1,,Maximum concentration determined in monkeys dosed intravenously with 30 mg/kg,A,In vivo,,Autocuration,0,,22224
,CHEMBL625312,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11023,,11871,,1,,Maximum concentration determined in rats dosed intravenously with 20 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL625313,,U,BAO_0000218,,,,,11024,,3437,,1,,Maximum concentration for the bioavailability at a dose of 20 mg/kg administered orally,A,In vivo,,Autocuration,0,,22224
,CHEMBL625314,10090.0,N,BAO_0000218,Mus musculus,,,,11025,,12038,,1,,Maximum concentration in male CD-1 mice after sc administration of 20 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL625315,10116.0,N,BAO_0000218,Rattus norvegicus,,,,11026,,12038,,1,,Maximum concentration in male rats after iv administration of 20 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL625316,10116.0,N,BAO_0000218,Rattus norvegicus,,,Liver,11027,2107.0,8418,,1,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.06-1.29,A,,,Intermediate,1,,50597
,CHEMBL625317,10116.0,N,BAO_0000218,Rattus norvegicus,,,Liver,11028,2107.0,8418,,1,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.77-2.08,A,,,Intermediate,1,,50597
,CHEMBL625318,10116.0,N,BAO_0000218,Rattus norvegicus,,,Liver,11029,2107.0,8418,,1,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.54-0.89,A,,,Intermediate,1,,50597
