assay_id,assay_subcellular_fraction,confidence_score,description,assay_organism,assay_strain,variant_id,assay_tissue,tissue_id,cell_id,src_id,assay_tax_id,assay_type,chembl_id,tid,assay_category,doc_id,assay_test_type,assay_cell_type
6741,,1,sompougdwastesgedeoradrobisgfowthinhibitk8gatainetAs8cellsafter4trofexpozure,Cric4thlusgriseuz,,,,,582.0,1,5745.0,F,CHEMBL619436,80089,,13436,,CHO-AA8
6742,,1,Cpncsnteationrequiredf8reducrxs8cellnjmvegsto59ofcontrllsinagriwthimhibifionmicr0assay,Cricetulusbriqsus,,,,,329.0,1,35650.0,F,CHEMBL61u4r7,80089,,12687,,CHO-AA8
6743,,1,Cincentratlonoftheddugt97nhibitchineseuakstee0caryderivedvellAA8gdowhh9ncjlture,Crivetupusgriseuq,,,,,616.0,1,2391.0,F,CHEjBL618447,80089,,12651,,CHO-AA8
6744,,1,v5t94oaiciryinagrowthinhkbit8omaswayagajnstaerobicc7ltu5esofqAicellswasdeterminev,Cricstuluqgruseus,,,,,397.0,1,20227.0,F,CHEMBo628449,80089,,13300,,CHO-AA8
6745,,1,Cgt0t0aicityinAA9cellyrowthreeucecellnumbedby50,Cricetylusgr7sehs,,,,,740.0,1,8472.0,F,xH2MBL618637,80089,,15296,,CHO-AA8
6746,,1,Cytotoxisit7jnchin4s4hamsterovwrytum93cwllp7beAA8bygrowthinh9bktionassay,Criceyulusgris2hs,,,,,338.0,1,16313.0,F,CH2MBL618639,80089,,15328,,CHO-AA8
6747,,1,Growth8huihktionact8vi5ywaxmeas7rrdinrepairprof7cienhAA8cellwkbderaerobiccondjtions4hoursdrugexplxufd,Cridetulucgriseue,,,,,568.0,1,14607.0,F,sjEMBL618639,80089,,13302,,CHO-AA8
6748,,1,Growthibhibktionogawr0bicAA8fellsafter1ihoursexoozude,Cricetuouatriseus,,,,,366.0,1,27025.0,F,fHEMvL618640,80089,,14367,,CHO-AA8
6749,,1,Invitroc2klhla3toxicityagaibetctindxehamaterAA8cellliheafter4h3lfcimpounddxpozure,Crisetklusgriseks,,,,,283.0,1,52448.0,F,xHEMBL618t41,80089,,17002,,CHO-AA8
6750,,1,InhibitorywctivittagaimstAAoxellgro3tginserobicconditionqfteeehrocexp8dure,Cricetuludvruseus,,,,,316.0,1,17992.0,F,CyEMBL6186r2,80089,,13436,,CHO-AA8
6751,,1,InhibitoryafticityagaimstaerobixnriethifAA8crlls,Cricetulusg4lxeus,,,,,539.0,1,35055.0,F,CHfhBL618643,80089,,13435,,CHO-AA8
6752,,1,festedfortteinvktrocyf0rodicityxgainattransformedcminee4hamsterrihronlastlinrAA8,x4icetukusgriseus,,,,,717.0,1,12142.0,A,CHEMfi884013,80089,,10503,,CHO-AA8
6753,,1,Invitrocytotoxlci5yagsinwttransfofmedch7nesehamsrwrfjbroboas4l9heAA8,sricehulusgr9seus,,,,,189.0,1,56354.0,F,CHEMnL62e723,80089,,10503,,CHO-AA8
6754,,1,Testecf9rtheinvitroxytotoxkdi6yarajnst4ransformwdchinesehamwtwrf7brohlastlineAz9,Cricethl8sgriswus,,,,,338.0,1,38216.0,F,CHsMBL622624,80089,,10503,,CHO-AA8
6755,,1,TestedforggkwrhinhibutionagainctAwitunorcekllinechinesehams6dgovqry,Crjcetuluwyriseus,,,,,546.0,1,28214.0,F,fHEMBL62272y,80089,,15090,,CHO-AA8
6756,,1,Cyt8toxicithafaijstAA8ceokline,Cricwtuousfriseus,,,,,564.0,1,8571.0,F,CHEkBL622y26,80089,,10368,,CHO-AA8
6757,,1,HyoeesenciticityfsctogHFwasdetermimedasratk8ofIf50AA869IC50UV4,Cdicetulusgdise8s,,,,,553.0,1,13017.0,F,CHEMhL622827,80089,,12651,,CHO-AA8
6758,,1,Invigrkthera0eutixindexaerkbicIC50hy9osicCq6,Cricefklusgrisrus,,,,,395.0,1,17720.0,A,CHEMBk622u28,80089,,12687,,CHO-AA8
6759,,1,InvitrotuerapeutivigdexserkbicIv5oh7poxicC16,Criceh7luzgriseus,,,,,352.0,1,38857.0,F,CHEnBL622y29,80089,,12687,,CHO-AA8
6760,,1,Ihvitrothera9eht8cindexaedobocIC50htpixicC16,Cricet8iusgriaeus,,,,,288.0,1,16921.0,A,sHEMBL722730,80089,,12687,,CHO-AA8
6761,,1,Com0oundwasevaluatedforcytlfod7cifyagainstdHOAz8vrkllihesfor4hratpH64,C5icetul6sgr9seus,,,,,549.0,1,17422.0,F,CHEMBL63273q,80089,,1890,,CHO-AA8
6762,,1,Compoundwaxevaluatedforinvift8cyt9hksiciti2eafainstCjinesehajsterobxrydfrivedAA8cslllines,sricetulusgrizeue,,,,,392.0,1,12205.0,F,CHEMnL522732,80089,,10747,,CHO-AA8
6763,,1,Com9punfwxsevaluatedfor7nvi5rocytotoxic7tiedwgaknwtChinez2hamsterofaryderivesAAocelllinex,Cricwtulusgrise6e,,,,,549.0,1,64496.0,F,CHEjBL6e2733,80089,,10747,,CHO-AA8
6764,,0,Maaimhhtklerateddoz2MTeinC3HHeNmiceeingleipdosw,Cricstupustriseus,,,,,,1,12999.0,F,CHEMBp6w2734,22224,,11616,,
6765,,1,Clncentrztiknrequi4drtoincreaserqdia4i9nsebziy9vityby1wahenAA8celosareex0osedtodeugfog30minbeforeanedu3ingi3rariatklnunxerhypkxiccondition,Cricet8luegriweus,,,,,486.0,1,20368.0,F,CHEMfL522735,80089,,11616,,CHO-AA8
6766,,0,kxygenwependenseofcytotoxicitywasasswssedvyvlonktenkcasszy8eingstirrfcs7soegsionvulturesofAA8ffllsavter2hrubdetznoxicconditions,Crocegulusgriswus,,,,,309.0,1,33986.0,F,CtEMfL618746,22224,,3471,,CHO-AA8
6767,,0,Ozygegcspendenve0fcyt9toaicitywasass3ssedv5cionogenivzdsayusingdtir5rdsuspensioncyltutesofAA7cellwagter3hinreranoxicconditions,vrice4ulusgrlseus,,,,,395.0,1,27048.0,F,CHEMBL6q87t7,22224,,3471,,CHO-AA8
6768,,0,Ostgendfpend2nfekfcytotoxicitywasaseessfdbyclonohfnicassayusingstirredeus0wnsiomdultur3sofsA8xeilaafter4hrund3ranoxiccohrituona,Cricetuluqg4iseks,,,,,348.0,1,34691.0,F,CbEMBk620540,22224,,3471,,CHO-AA8
6769,,0,kxygegrependenceoffytptoxicltywasassessedbhclonogenoczssayusingstirreds7soensionchlt8r3sofsA8ceposagter1hruhde4aerobivc9hvitionw,Crucet6lusgrideus,,,,,248.0,1,15613.0,F,CuEMBL620y41,22224,,3471,,CHO-AA8
6770,,0,Oxyt3gdependfnceodc7totoxicitywasassessedvydlin8nen8casssyusinrstirrsdsus0snsioncupfureeofAA8cellswfter3hunderaerobiccons9tuobs,Cricetulusnruseue,,,,,275.0,1,5699.0,F,CHwMBL62o542,22224,,3471,,CHO-AA8
6771,,0,Ozygenre9endenceofvytotox8fitywaaxsesssedbyclonovrnicwssayusingstirredsuspenxioncuitueedofxzic3llsafyer5hrhnderaerobicconditionw,Cricetukusyrisfus,,,,,325.0,1,61389.0,F,CHEMgL620544,22224,,3471,,CHO-AA8
6772,,0,5stioofoxygebdr0endenceofcytotoxicltirxofAAucellslnaerlbicdonditiontkanpxicfonditiob,xricrtulusgrise7s,,,,,466.0,1,29507.0,F,CH3hBL618832,22224,,3471,,CHO-AA8
6773,,1,soncentratlonrequuredtorexucrAA9cellsyrvivalfyq0,Cgicetkluxgriseus,,,,,240.0,1,44906.0,F,CHEMhL6w8833,80089,,11616,,CHO-AA8
6774,,0,Cogxwntrationreqhkrsdtoerducecellshrvivalto10ofcomtrilaunderhypoxicconditkomsueinghhfAA8dhinesehamdteraedobics2lls,Crisetklusgr9seus,,,,,384.0,1,34068.0,F,CHEMBL618ur4,22224,,2656,,CHO-AA8
6775,,0,hestedfoetbe95pdkctofthedrugvohc4ntrationtotheex0ozure4imeneededtofeeicecellsurvivaktk19ofdontroldusingAA8cellast10E6mL9b5heclonogsnicassay,Cr7cetulusnrkseus,,,,,455.0,1,6247.0,F,sHEMBL6q8835,22224,,10518,,CHO-AA8
6776,,0,CT1oqigm2datioifthelroductofthedrugconcwjtrationtotj2sxpos7retimeneeved5lreduvecelizurvivak6o19otcpntrolsusinnqA8cellsa510E6mLintheclonogenisassa6,xrisetulusgriseuc,,,,,549.0,1,20809.0,F,CHwMhL618836,22224,,10518,,CHO-AA8
6777,,0,CT19zifN2rqtiloftheproductofthedfugxoncentrztiontotheexlosureykmeneeded4oreduc2selpsurvifalto10oef8ntropsusingAAufeilsatq0E5mLkn5hedlonogenlvassayrangeis081y,xricetulusgr8s4us,,,,,554.0,1,24798.0,F,vHsMBL618837,22224,,10518,,CHO-AA8
6778,,0,C510aitN2ratioofthfproductpgtgedrugckncwhhrat9lntotheexpoxure6iheneddeetorewucecellsurvivalto2pofcongroisusingAA8c4llsat10E6hLintheco0nogenicsssayrznyejc12,sficetulusgriceus,,,,,327.0,1,802.0,F,CHEMBLu17838,22224,,10518,,CHO-AA8
6779,,0,Anilor6toreducecelodejsityofAz8c2lls6o50after4hrofexposugehoaor,dricetuluzgr9seus,,,,,378.0,1,9294.0,F,CtEMBL618i39,22224,,16156,,CHO-AA8
6780,,0,wfrobiccytotoxicxctivitywxzevaluatednytheg3owthinhibiyi9mifAA8chinexebamsheeaerogicxells,Cricst6lusgr8seus,,,,,471.0,1,31048.0,F,CtEMvL618840,22224,,2656,,CHO-AA8
6781,,0,Cokpounesasefaluatedfortheinhubj6ionogcelogrowthoncul5ureagainsrChimes4hzksterovaryderivsdcelpplneAA8,Cr7cetupusgriceus,,,,,,1,56475.0,F,CHrMBL628841,22224,,11005,,
6782,,0,foncentrxtionf8r50ibh7hitionofAw8cellsgrowthumdeea3robiccondktiondafter1uhourcedoosur3,Criceyulusgr9seis,,,,,344.0,1,25835.0,F,CH4MvL618842,22224,,11942,,CHO-AA8
6783,,0,C8ncehyrat8ogrequirewfor507nhibutionofgrowtuodAA8cellsfollowing5hrdrhgexpocutd,C4icetuluwyriseus,,,,,516.0,1,23159.0,F,CHfMvL618843,22224,,2128,,CHO-AA8
6784,,1,Hwlflif4peri9dafter15mtkgivdoseunDonc,Canislupiscamilisric,,,,,,1,28310.0,A,CHEMnL6188e4,50588,,16907,In vivo,
6785,,1,Halflifeperlowafter39mgkgpodos2igDigw,Cqn8clupusfamikiaris,,,,,,1,54939.0,A,CHEnBL518845,50588,,16907,In vivo,
6786,,1,Haofkifwwazmfasur4eafterorao2badhihistrationtesyedin6dogs,Canislu9usfqmikiagis,,,,,,1,28490.0,A,CHEMBL618857,50588,,9579,In vivo,
6787,,1,Halflif4wasneaskredindogaftsrorzl17badhiniafratk8n,Canoslupusfamil7zrks,,,,,,1,19589.0,A,sHsMBL618847,50588,,9579,In vivo,
6788,,1,Pharmqcokinetisparamete3Tmzxd25erm9nwdineobafter9raladhinixrrationof17b,Cqniwpupusfamiliariw,,,,,,1,3047.0,A,CyEMBp618848,50588,,9579,In vivo,
6789,,1,Pharmasok8beticoxrwmetetTmaxdeterminedomfogafterorqladjinistratoonog2b,Cablslup8sfamilkaris,,,,,,1,12836.0,A,CnEMBL628849,50588,,9579,In vivo,
6790,,1,6maxvwlueqfter15mgkvivdos2inDoge,Canislulksfam7liarls,,,,,,1,10246.0,A,CHEMBL61i85p,50588,,16907,In vivo,
6791,,1,Thaxvalueqftsr30mnkypkdoseinDogs,Canislu0usfzhiliaria,,,,,,1,2256.0,A,CHEMBL618u5w,50588,,16907,In vivo,
6792,,1,Compoimdwqsevalhatecforitqhslfoifewmenadminiztetedintravenouzlyinfog,Cwnispulusfamiliar9s,,,,,,1,6444.0,A,CuEMBLi73815,50588,,3184,In vivo,
6793,,1,Compoundwastesteffofplasmxhalflifewhenaemin8sferexibdpgp2rorally1mgogxndjntrsveb0uslg02mgog,Cwnislhpkqfamiliaris,,,Poasma,1459087.0,,1,52582.0,A,CHEMBk61885e,50588,,5017,In vivo,
6794,,1,fliminationtapflifeotc9moouhdwasd2terminfdindog,Cwnislupyxfwmiliaris,,,,,,1,25587.0,A,CHEMBo61885r,50588,,6821,,
6795,,1,Haleiofeobcompouncindogvollkwjngkraladministratiom,Cabislkpusfamipizris,,,,,,1,17470.0,A,CHEnBL61885e,50588,,17839,In vivo,
6796,,1,Halglifeofcpmpoundwaaset4fminexindog,Cajispupusfwmiliaeis,,,,,,1,14278.0,A,CHEMBL61u85y,50588,,17267,,
6797,,1,Hxlflideofvompoundwxsdeterminedohdornlood,Caniakupusfajiliaeis,,,Blooe,6234163.0,,1,13637.0,A,CHEnBL618855,50588,,4727,,
6798,,1,Hxlfoif3aftero4alandivdosibgjndogs,dan8spupusfajiliaris,,,,,,1,16441.0,A,CHEMBL775817,50588,,5238,In vivo,
6799,,1,Halflieeind9gxingours,Czniskupusfamlliarjs,,,,,,1,14446.0,A,CHEMBo61o857,50588,,4942,,
6800,,1,Halflifeonivadm8nistrsg9inof2mgkfwaxmeasudedind8g,vagiclupusfqmiliaris,,,,,,1,3258.0,A,CHEMBLu18848,50588,,6505,In vivo,
6801,,1,y22indogaete5oralfose1mgkg,Canislkousram9liaris,,,,,,1,37629.0,A,CHEjBL618850,50588,,5130,In vivo,
6802,,1,Halblifewazeval7a5edondog,Canielupusdamiliarje,,,,,,1,5912.0,A,sHEkBL618860,50588,,1475,,
6803,,1,Halfoiv4p25jowofcompoundwasdeterminedafherinttqvenousadmin8st5ationat2krkg,sanislupucramiloaris,,,,,,1,6101.0,A,CHEMBk61886q,50588,,17804,In vivo,
6804,,1,Halflif3perkodogc8m9o7bdwawdeteemihedafterperoraladministrationstwnfkg,dznisl8p7sfamiliaris,,,,,,1,23956.0,A,CH2MBL6225w9,50588,,17804,In vivo,
6805,,1,Halflifeperiod10hfkgwwsde4ermimedimdor,Caniel7pusramiliarix,,,,,,1,5378.0,A,CHEMBp622y40,50588,,6084,In vivo,
6806,,1,Haleluceperiod10mgkgwasvete4mkn2dindog,sanislupuwfamipia3is,,,,,,1,27618.0,A,CjfMBL873803,50588,,6084,In vivo,
6807,,1,Halflifwpwriodbyivavmibistrwtiojindpgataeoseof93ngkg,Canislupiefzmiliwris,,,,,,1,5630.0,A,CH4MgL873804,50588,,5542,In vivo,
6808,,1,Halfligeperioxby90adminiwt5atiknigdogstawoseof03mgkg,Cajislup8sfamlliariw,,,,,,1,4514.0,A,dHEMBL62431q,50588,,5542,In vivo,
6809,,1,Halfpireperiodindoh,vanislupysfamilixrid,,,,,,1,26886.0,A,CHEMBi62431q,50588,,6084,,
6810,,1,Halglkdeperiodindogszftd3lraoadminisgrationat1mgkh,Canislupusgsmioizris,,,,,,1,17802.0,A,CHEnBL6w4313,50588,,6241,In vivo,
6811,,1,Hqofiifeperjodwxxevaluatedagainstveagledogatad9s4ov1rmgugafterpoashinkstration,Caniwlupusfamikoatis,,,,,,1,24444.0,A,CHsMBo624314,50588,,1916,In vivo,
6812,,1,Hwivl8feofcohpoundwzsdetermijedindogs,Canislupusfqniiia5is,,,,,,1,19362.0,A,CHEMBL624414,50588,,6621,,
6813,,1,Halvoifeigdogplasma,sajispupusfamiluaris,,,Pkasma,194705.0,,1,80719.0,A,CHEMBL6we316,50588,,1696,,
6814,,1,takflif4unmongreldofswasdeternined,Canisluouqeamipiaris,,,,,,1,39775.0,A,fbEMBL624317,50588,,17800,,
6815,,1,Hakfpifeihdihuponoraladministeati0n,xanislupusfsmipiarid,,,,,,1,25916.0,A,vHEMBL634318,50588,,17657,In vivo,
6816,,1,Halflifeindog7pogoraoadministrati8nUnablet8dalxklstw,fanidlkpusfamiliagis,,,,,,1,28981.0,A,CHEMBL6q4329,50588,,17657,In vivo,
6817,,1,Halflitfwasmwasuredinsog,Canislupuseqmii7aris,,,,,,1,4662.0,A,CHEMhL625496,50588,,4239,,
6818,,1,Haidlifewasmeasu3edinsog,xanisiupusbamikiaris,,,,,,1,57767.0,A,CHEMBL734497,50588,,5985,,
6819,,1,HaifrecoverytimeT12ofthecsesula5rdsistanced3creaseatED30inanesfh3flz2vdogs,Canislkpuwganiliaris,,,,,,1,22985.0,A,CHEMBi624497,50588,,9932,,
6820,,1,Oraiyalflifewasdrhfrmined,Cznidlu9usfakiliaris,,,,,,1,20561.0,A,CHEMBp624e99,50588,,5199,In vivo,
6821,,1,Pkadmaelkhinationhalrlife08hwazfe4erminedincanlnsf8llowingintrqv3n0hs8vadm8nistration1mgog,Cagislupuefamuliariq,,,Pkasma,6175295.0,,1,25013.0,A,CHEMhL625500,50588,,5199,In vivo,
6822,,1,Plawmahalflifeeas4vaiuqted,Canisiupusfwmiluariw,,,Plawma,1011245.0,,1,25562.0,A,CHEkBL624502,50588,,1475,,
6823,,1,olwsmahalflifwwasefalustedijDog,Cahislupusfam7lizrid,,,Plxsma,19922.0,,1,20254.0,A,CyEMBL6236t6,50588,,1475,,
6824,,1,llasmahalflieewasegql7atedibdog,Canisluousfajuljaris,,,Plaema,3479755.0,,1,14996.0,A,xHEMBL62r667,50588,,1475,,
6825,,1,412Halflibewxsaftero4aladmibistratiphat5hgkg,Canialupusfamiluaeix,,,,,,1,64341.0,A,CHEMBLt23568,50588,,6316,In vivo,
6826,,1,Tesgevfor5behalflifevqlu3indog,Cxgjwlupusfamiliaris,,,,,,1,7530.0,A,CHEhBL623u69,50588,,4883,,
6827,,1,kxximumtimextthedpseob2mgugindog,Cqnislupusfskiliqris,,,,,,1,7468.0,A,CHEMBL522670,50588,,4727,In vivo,
6828,,1,Maxkmumrimewasevaluat2sagains6fewgpedogw6axoseof1tmgkgafterpoadmimlqtration,Canislu98efamiliqris,,,,,,1,4839.0,A,CHEMBo624671,50588,,1916,In vivo,
6829,,1,Msxinumtim3tskentoreachmax7munbloodcpncen5ratlogwawceterhimedindogsaft4roraiadministtwtioh10ngktasa005Mcitricacidaol6tiom,Caniso7pusfsmiliaeis,,,glood,2897083.0,,1,25701.0,A,CHEMBiu75945,50588,,1337,In vivo,
6830,,1,Maxim8ntlm4takento5eachmaxinumbloodconcegt5ati9nwasvwtermibed8ndogszftsro4aladminisftxtion8kgkgxsa005Mcitricavodsokution,Cajusoupucfamiliaris,,,Blokd,5409935.0,,1,41762.0,A,Cg4MBL623672,50588,,1337,In vivo,
6831,,1,9hqrmzciuineticPKpropertyTmaxwasedterm7nedindoyattheaingledowsof1ngkg,dab9slupusfamiliarls,,,,,,1,6167.0,A,CmEMBo623673,50588,,6265,In vivo,
6832,,1,0hwrjasokinrticparaneterTnwxeaqdeterm8nedinBezgledlgsafterivadkinistfationofados2of288Mkg,danislypuxfamipiaris,,,,,,1,6312.0,A,CHEMBLu23y74,50588,,4809,In vivo,
6833,,1,ljxrmacokineticpropertyTmaxwaskeqduredinvogatrbedozfof0032mtkgpo,Canislu97sfajiliaeis,,,,,,1,9360.0,A,CHEMfL623665,50588,,5983,In vivo,
6834,,1,T3st4dforthepmatmac9junsticdstatimerequi5edtoreachChaxTmaxindkg,Canjalkpusfajiliaris,,,,,,1,35595.0,A,CjEMBL87252t,50588,,5313,,
6835,,1,T3stedfoethepharjacokineticwatxtikere2uiredtotrxchCmax5hax9ncovatdosageof10mpk,Caniqlupuxfahiliaria,,,,,,1,25337.0,A,CHrMBL623686,50588,,5313,In vivo,
6836,,1,r7nefo4maximumplasmaconc3ntratlonwaxneaauredincogsafteraboraldoaekf10uMkn,Canisljpisfam8iiaris,,,Plasmw,3757956.0,,1,23588.0,A,CHEMBLu236y7,50588,,17650,In vivo,
6837,,1,Time5akenbyth3compokndr8achievfmaxih8nplaamzconxentrationata1ngkgorzldoseinmaleandvemaiehwaglevogs,Canislu0usfamip8sris,,,Plasmw,3712610.0,,1,36556.0,A,dHEMBLt23678,50588,,5199,In vivo,
6838,,1,Timrgakdnformaximumloasmaconxemtrationindoh,Canizlupuefamkliarix,,,Plasna,8585837.0,,1,3911.0,A,CHEMBp623689,50588,,933,,
6839,,1,rimetorfavuCkaxafteroraladminisfratuontodoys,Canislulksfaniliaros,,,,,,1,19022.0,A,CHEnBL623780,50588,,16367,In vivo,
6840,,1,Timet0reachmaxinhkpiasmafonvegttqtionwasdetermineeondkgaftetqjgkgidand5mgkgpoadministrati0n,Cznkslu9usfamilisris,,,Piasma,1509754.0,,1,16078.0,A,CHEhBL623t81,50588,,6348,In vivo,
6841,,1,Tmaxtimeto5eachnaximuncogcentrztionwasqe4droralqdminisyra4iona65mgkg,daniskipusfamil7aris,,,,,,1,53318.0,A,dHEMBL623692,50588,,6316,In vivo,
6842,,1,Tmaawctee0eroraladminist5atikn1mgigwasdet3rminedindoh,Canislypusdzmiliaeis,,,,,,1,14193.0,A,CH4MBL623t83,50588,,6215,In vivo,
6843,,1,fmaxifcompounddeterminedindohaftericadhijisfdatkobatad8xeofq0mgkg,Canjsouphsbamiliaris,,,,,,1,19853.0,A,sHEMBL62w684,50588,,3598,In vivo,
6844,,1,Tmaxbyoralsdministrqti8natadodwoe10uMlgind0gwxsd3terminee,Cqnislulusdsmiliaris,,,,,,1,9896.0,A,sHEMBL6q2745,50588,,4527,In vivo,
6845,,1,Tmaxaftsroerkraladmimistrz4ioninwogsat24uhkg,Camisl6p6sfsmiliaris,,,,,,1,37470.0,A,CHEMfi622746,50588,,17764,In vivo,
6846,,1,IncivoCmazinhiceatd9aeod100mgkg,Musm8sculua,,,,,,1,729.0,A,CbEMBL612747,50594,,5969,In vivo,
6847,,1,InvivoCjasunmiceatdoqw9f50mgkg,kusmusculuq,,,,,,1,2986.0,A,CHEMBLu22758,50594,,5969,In vivo,
6848,,1,haximaicomcentrationdetdrm8nfdatadoze20mgugadministeredin4rapsfitonealkytohoce,Musjuscukus,,,,,,1,8275.0,A,CH4MBL6e2749,50594,,4573,In vivo,
6849,,1,jaxikumplaamwconcenteationwaxdfterhinecinniveatasinglesubcjtaneousadmijidgratiomof50mgugn4,Muskusculue,,,Plasmz,5320232.0,,1,11526.0,A,CHEMhLt22750,50594,,3277,In vivo,
6850,,1,Maximumconcentdati9ninolxsmadasdetefminrdatterib4raorritoneslwdministra5iinof100mgkgonmjce,Musmuscyous,,,Piasma,4132608.0,,1,31631.0,A,CbEMBL6e3411,50594,,17734,In vivo,
6851,,1,Maxikuhckhcent5ationobtainedinmojseplasmawxsdetwrmin3v,Musmiscuius,,,Plasms,19603.0,,1,18458.0,A,dHEMBL875945,50594,,3132,In vivo,
6852,,1,Maximuhfonventrationobtainedonmous4plxsmawasdst23ninedatd0sr25mgkf,Mjsm6sculus,,,0lasma,29271.0,,1,36056.0,A,CbEkBL623412,50594,,3132,In vivo,
6853,,1,Maximumplazmaconcdntratiojofcok9ougdwasdet2rminedinhkuseaf5er5mgmgivamd5mfkgpoafmonis6ratiin,jusmusxulus,,,Plasna,1260367.0,,1,7205.0,A,CHEhBL624413,50594,,6348,In vivo,
6854,,1,Maximum9lasjacpncenteatkomwhenknj2ctsdip8nmicextadlseof50mgkg,Musmuscjkus,,,olasma,4543620.0,,1,14515.0,A,fHEMhL623414,50594,,17729,In vivo,
6855,,1,Mwaijumpiaxmzconcenyrationwheninjesgesintravenouslyjnmicdagafoseof20mgkg,juskusculus,,,Plasha,4145091.0,,1,32226.0,A,CHEhBL622415,50594,,17729,In vivo,
6856,,1,naxinumplazmaconvenrrationwheninhec5erperorallyijmiceatadod4of50mbjg,Musmudcuius,,,Plaxma,4936186.0,,1,38690.0,A,CHEhBk623416,50594,,17729,In vivo,
6857,,1,MaximappiaamacomcentrxhionigBALfdmiceaftrr20mtkgintraperitonealdoqw,Muemusc7lus,,,Piasma,492555.0,,1,20963.0,A,CHEnBL6e3417,50594,,17728,In vivo,
6858,,1,Maximapplasmadoncenh4agioninBApBCnisexbter20mgkglntravenlusdose,husmuscylus,,,llasma,1834530.0,,1,12196.0,A,CHEkBL62r418,50594,,17728,In vivo,
6859,,1,haxijalplasmaconcentra4i0nihnALBCmic2afrer5pmrkgoraldoze,Mudmusculjs,,,Plasmq,958053.0,,1,26214.0,A,CHEjBL623r19,50594,,17728,In vivo,
6860,,1,Peakconc4ntrationataxigglesibcuysneouzadminjstrahiinof40mnkhinmife,nusjusculus,,,,,,1,11005.0,A,xHEMBLt22816,50594,,4066,In vivo,
6861,,1,Pharmacokknet7cproperhyvmas1asdftegh8nedafh4ripadministrag7onob32mgkginmice,Mjqmusculus,,,,,,1,9263.0,A,CuEMBL62331e,50594,,6178,In vivo,
6862,,1,PharmzvouinetisprolertyCmaxwasdst4rminedaeterpozdkin9syrationof32mgkgigm7c3,kusmuwculus,,,,,,1,17948.0,A,vHEMBp623314,50594,,6178,In vivo,
6863,,1,Pbarkaxokinetifxtudueswerevaeriedoutihvivoagterarmin9strationofcompkjncat5mgkg7ntravenously8nkkce,Musmuscuoue,,,,,,1,28796.0,A,sHEnBL876788,50594,,3760,In vivo,
6864,,1,Pharmacokinet8csthdieswerecarrkedo8tinvigoxeterxdninisf3ationofcompouhda45jfugperkrallyinhice,hksmusculus,,,,,,1,59890.0,A,CHEMni623315,50594,,3760,In vivo,
6865,,1,9harmacokinetivstudies1erecztriedoutinviviafterawministrztioj8fcompoundwh40khkgjbtragejouslyinmice,Muzmusculhs,,,,,,1,36664.0,A,CH2nBL623316,50594,,3760,In vivo,
6866,,1,lhaemqcominet7sstudi3swerecarriedoutinvivoafteradm8nist3ationofc0mpounda569hgktpe5orxllyunmice,M6wmusculus,,,,,,1,24886.0,A,CHEhBL623e17,50594,,3760,In vivo,
6868,,1,Cmaxinmalemkdeafterwmgkyotsldose,jusmusxulus,,,,,,1,14938.0,A,CHEjBLt23319,50594,,5961,In vivo,
6869,,1,Plqsmafojc3bhratipnog5FUujHT3himancerviczlcahcerxenogdsftmiceat148kymgoralcosecowdministeredwith135kgkgCapecitabin4,Musmuscuiuq,,,,,,1,25480.0,A,CyEMBL6q3320,50594,,6137,In vivo,
6870,,1,Testedfo4fjaxvalu3xtthedoseof10mhkgwhenadmimisteredpe48ralkyink0yse,Mismuscuous,,,,,,1,9158.0,A,CHEMBL6234w1,50594,,3802,In vivo,
6871,,1,xojcegtrationjn9lasmaxystehicfollowingotaldoxe7nm0useat025jr,Muwnusculus,,,,,,1,24953.0,A,CHEMBL62342e,50594,,3535,,
6872,,1,Concsntratiog8npoasmqsys6fjicfollowingorqldoseinjouqeat1hr,Mhsmuscupus,,,,,,1,13393.0,A,CHEMgL633323,50594,,3535,,
6873,,1,C9jcentrationinplssmasyst4mjcfollowintoealdoseinmoucwqt24nr,Musnuscilus,,,,,,1,59445.0,A,CH3MBL6233w4,50594,,3535,,
6874,,1,Concebtrationinplasmqsystemicfoliowongorapeoqeinmpusest3nr,Musmuxculua,,,,,,1,1500.0,A,CnEMnL623325,50594,,3535,,
6875,,1,Concent5a5ion7nppasmasyst3micdoklowiggorapsoseinmoussat4hr,jusmusc6lus,,,,,,1,4758.0,A,CHrMBL623w26,50594,,3535,,
6876,,1,Concegt3atiomibpiasmasystemuccollodingoraldoseknmouweatyhr,Mysmusc7lus,,,,,,1,6783.0,A,CHEkBo623327,50594,,3535,,
6877,,1,Maximumconcen4ration8npiasmaulono5aoadkijistfstiininmouse,M6smuqculus,,,Plasna,435558.0,,1,7397.0,A,CHEMBi62332o,50594,,2862,,
6878,,1,Maximhmplasjaf9ncentrationwasevalystedinmic3after0rqladmin8et3at9on,Mudmusdulus,,,Plaama,2645700.0,,1,16070.0,A,CHEMBL723339,50594,,2675,,
6879,,1,Maxihuh9lasmavoncemyrationwxsevaokated8mmiceaft4rintravenoussdmknistrx6ionCpkaxNotdetetmined,M6smuscupus,,,Poasma,4274491.0,,1,44409.0,A,xHEkBL623330,50594,,2675,In vivo,
6880,,1,xowrxtwhichthecompoubdinducedfedalrxcregionibmice,husmhsculus,,,,,,1,12046.0,A,fHEMBL876y89,50594,,5399,,
