assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL625419,1,A,Compound at the dose 10 mg/kg administered intraperitoneally was evaluated for the excretion rate in rats in 7 days through urine,Intermediate,,1088.0,1,13885,BAO_0000218,7415
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL625420,1,A,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 1 mg/kg,Intermediate,,,1,13886,BAO_0000218,7415
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626996,1,A,Compound was evaluated for the biliary excretion in the anesthetized rats in 6 hours after intravenous doses 10 mg/kg,Intermediate,,,1,13887,BAO_0000218,7415
,10116.0,,Rattus norvegicus,Feces,,,,N,,,50597,CHEMBL626997,1,A,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through feces",Intermediate,,1988.0,1,13888,BAO_0000218,7415
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL626998,1,A,"Compound was evaluated for the cumulative excretion rate in rats at the dose 10 mg/kg, intraperitoneally for 18 days through urine",Intermediate,,1088.0,1,13889,BAO_0000218,7415
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626999,1,A,"Compound was evaluated for the in rats after the dose of 5 mg/kg intravenously, at the dose 4 hour biliary excretion",Intermediate,,,1,13890,BAO_0000218,7415
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL627000,1,A,faecal levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-30h,Intermediate,,,1,13891,BAO_0000218,8050
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL627001,1,A,fecal levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-30h,Intermediate,,,1,13892,BAO_0000218,8050
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL627002,1,A,fecal levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-30h,Intermediate,,,1,13893,BAO_0000218,8050
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL627003,1,A,fecal levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-30h,Intermediate,,,1,13894,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627004,1,A,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-24 hr,Intermediate,,1088.0,1,13895,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627005,1,A,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 0-6 hr,Intermediate,,1088.0,1,13896,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL874594,1,A,urine levels excreted after administration of 2-(3-bromophenyl)thiazolidine(500 mg/kg) to mice measured at 24-30 hr,Intermediate,,1088.0,1,13897,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627006,1,A,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-24 hr,Intermediate,,1088.0,1,13898,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627007,1,A,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 0-6 hr,Intermediate,,1088.0,1,13899,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627884,1,A,urine levels excreted after administration of 2-phenylthiazolidine (500 mg/kg) to mice measured at 24-30 hr,Intermediate,,1088.0,1,13900,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627885,1,A,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-24 hr,Intermediate,,1088.0,1,13901,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627886,1,A,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 0-6 hr,Intermediate,,1088.0,1,13902,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627887,1,A,urine levels excreted after administration of benzaldehyde (250 mg/kg) to mice measured at 24-30 hr,Intermediate,,1088.0,1,13903,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627888,1,A,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-24 hr,Intermediate,,1088.0,1,13904,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL628057,1,A,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 0-6 hr,Intermediate,,1088.0,1,13905,BAO_0000218,8050
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL627405,1,A,urine levels excreted after administration of cysteamine (175 mg/kg) to mice measured at 24-30 hr,Intermediate,,1088.0,1,13906,BAO_0000218,8050
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627406,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,Intermediate,,1088.0,1,13907,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627407,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,Intermediate,,1088.0,1,13908,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627408,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,Intermediate,,1088.0,1,13909,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627409,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,Intermediate,,1088.0,1,13910,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL875486,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,Intermediate,,1088.0,1,13911,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627410,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,Intermediate,,1088.0,1,13912,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627411,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,Intermediate,,1088.0,1,13913,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627412,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,Intermediate,,1088.0,1,13914,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627413,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,Intermediate,,1088.0,1,13915,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627414,1,A,Total electrolytic excretion of chlorine in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,Intermediate,,1088.0,1,13916,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627415,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 10.1 uM/Kg of drug,Intermediate,,1088.0,1,13917,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627416,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 102 uM/Kg of drug,Intermediate,,1088.0,1,13918,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627417,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.40 uM/Kg of drug,Intermediate,,1088.0,1,13919,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627418,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 3.76 uM/Kg of drug,Intermediate,,1088.0,1,13920,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627419,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 34.1 uM/Kg of drug,Intermediate,,1088.0,1,13921,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627320,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 50.8 uM/Kg of drug,Intermediate,,1088.0,1,13922,BAO_0000218,12582
,9615.0,,Canis lupus familiaris,Urine,,,,N,,,50588,CHEMBL627321,1,A,Total electrolytic excretion of chlorine in urine of dogs after peroral administration of 68.1 uM/Kg of drug,Intermediate,,1088.0,1,13923,BAO_0000218,12582
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627322,1,A,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2113.0,1,13924,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627323,1,A,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2113.0,1,13925,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627491,1,A,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2113.0,1,13926,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627492,1,A,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2113.0,1,13927,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627493,1,A,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2113.0,1,13928,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627494,1,A,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2107.0,1,13929,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627495,1,A,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2107.0,1,13930,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627496,1,A,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2107.0,1,13931,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627497,1,A,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2107.0,1,13932,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627498,1,A,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2107.0,1,13933,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL627499,1,A,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2048.0,1,13934,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL627500,1,A,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2048.0,1,13935,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL627501,1,A,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2048.0,1,13936,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL625616,1,A,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2048.0,1,13937,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL625617,1,A,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2048.0,1,13938,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL625618,1,A,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2385.0,1,13939,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL625619,1,A,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2385.0,1,13940,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL625620,1,A,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2385.0,1,13941,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL625621,1,A,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2385.0,1,13942,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL625622,1,A,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2385.0,1,13943,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625788,1,A,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2106.0,1,13944,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625789,1,A,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2106.0,1,13945,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625790,1,A,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2106.0,1,13946,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625791,1,A,Biodistribution in spleen of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2106.0,1,13947,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL622334,1,A,Biodistribution in spleen of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2106.0,1,13948,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL622335,1,A,Biodistribution in thyroid of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2046.0,1,13949,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL622336,1,A,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2046.0,1,13950,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL622337,1,A,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,2046.0,1,13951,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL622338,1,A,Biodistribution in thyroid of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2046.0,1,13952,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL622339,1,A,Biodistribution in thyroid of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,2046.0,1,13953,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624153,1,A,Biodistribution in uterus / blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,,1,13954,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628430,1,A,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,,1,13955,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628431,1,A,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Intermediate,In vivo,,1,13956,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628432,1,A,Biodistribution in uterus / blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,,1,13957,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628433,1,A,Biodistribution in uterus / blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Intermediate,In vivo,,1,13958,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL628434,1,A,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Intermediate,In vivo,2106.0,1,13959,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL626789,1,A,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Intermediate,In vivo,2106.0,1,13960,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL626790,1,A,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2)",Intermediate,In vivo,2106.0,1,13961,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL626791,1,A,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Intermediate,In vivo,2106.0,1,13962,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL626792,1,A,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Intermediate,In vivo,2106.0,1,13963,BAO_0000218,12017
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL626793,1,A,"Biodistribution in uterus / spleen, muscle, lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Intermediate,In vivo,2106.0,1,13964,BAO_0000218,12017
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627436,1,A,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,Intermediate,,,1,13965,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627437,1,A,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,Intermediate,,,1,13966,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627438,1,A,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,Intermediate,,,1,13967,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627439,1,A,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,Intermediate,,,1,13968,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627440,1,A,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,Intermediate,,,1,13969,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627602,1,A,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,Intermediate,,,1,13970,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627603,1,A,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,Intermediate,,,1,13971,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627604,1,A,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,Intermediate,,,1,13972,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627605,1,A,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,Intermediate,,,1,13973,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627606,1,A,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,Intermediate,,,1,13974,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627607,1,A,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,Intermediate,,,1,13975,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627608,1,A,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,Intermediate,,,1,13976,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627609,1,A,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,Intermediate,,,1,13977,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627610,1,A,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,Intermediate,,,1,13978,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627611,1,A,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,Intermediate,,,1,13979,BAO_0000218,11510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627612,1,A,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,Intermediate,,,1,13980,BAO_0000218,11510
,,,,,,,,U,,,22229,CHEMBL627613,1,P,Octanol:water partition coefficient is evaluated,Autocuration,,,0,13981,BAO_0000100,8362
,,,,,,,,U,,,22224,CHEMBL627614,1,P,Partition coefficient in 1-octanol/water system,Autocuration,,,0,13982,BAO_0000100,8257
,,,,,,,,U,,,22224,CHEMBL627615,1,P,Partition coefficient in 1-octanol/water system measured using radio active compounds,Autocuration,,,0,13983,BAO_0000100,8257
,,,,,,,,U,,,22224,CHEMBL627616,1,P,Partition coefficient in octanol/water system was determined,Autocuration,,,0,13984,BAO_0000100,9468
,,,,,,,,U,,,22224,CHEMBL627617,1,P,Partition coefficient in octanol/water system was determined using [14C]-labeled compounds.,Autocuration,,,0,13985,BAO_0000100,9468
,,,,,,,,U,,,22224,CHEMBL627618,1,A,Pseudo-first-order rate constant at pH 10 and 35 degrees Centigrade,Autocuration,,,0,13986,BAO_0000019,10568
,,,,,,,,U,,,22224,CHEMBL627619,1,A,"Pseudo-first-order rate constant at pH 10, micro=0.5, 35 degrees Centigrade",Autocuration,,,0,13987,BAO_0000019,10568
,,,,,,,,U,,,22224,CHEMBL627620,1,A,Pseudo-first-order rate constant of the compound,Autocuration,,,0,13988,BAO_0000019,15359
,,,,,,,,U,,,22224,CHEMBL627621,1,A,Pseudo-first-order rate constant with 1-min time point,Autocuration,,,0,13989,BAO_0000019,15359
,,,,,,,,U,,,22224,CHEMBL627622,1,A,Pseudo-first-order rate constant without 1-min time point,Autocuration,,,0,13990,BAO_0000019,15359
,,,,,,,,U,,,22224,CHEMBL627623,1,A,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 0.5 mM EDTA,Autocuration,,,0,13991,BAO_0000019,10431
,,,,,,,,U,,,22224,CHEMBL627624,1,A,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 50 mM EDTA,Autocuration,,,0,13992,BAO_0000019,10431
,,,,,,,,U,,,22224,CHEMBL627625,1,A,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 70 mM EDTA,Autocuration,,,0,13993,BAO_0000019,10431
,,,,,,,,U,,,22224,CHEMBL628523,1,A,Rate constants determined using 31P NMR Kinetics experiments at 37 degrees Centigrade,Autocuration,,,0,13994,BAO_0000019,15704
,,,,,,,,U,,,22224,CHEMBL628524,1,A,The alkaline hydrolysis second order rate constant(K OH) of the compound,Autocuration,,,0,13995,BAO_0000019,15287
,,,,,,,,U,,,22224,CHEMBL628525,1,A,The efflux rate constant of the compound,Autocuration,,,0,13996,BAO_0000019,7516
,,,,,,,,U,,,22224,CHEMBL625732,1,A,The reaction rate constant (K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,Autocuration,,,0,13997,BAO_0000019,12973
,,,,,,,,U,,,22224,CHEMBL625733,1,A,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,Autocuration,,,0,13998,BAO_0000019,12973
,,,,,,,,U,,,22224,CHEMBL625734,1,F,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,Autocuration,,,0,13999,BAO_0000019,12973
,,,,,,,,U,,,22224,CHEMBL625913,1,A,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine; ND= not determined,Autocuration,,,0,14000,BAO_0000019,12973
,,,,,,,,U,,,22224,CHEMBL625914,1,A,Association constant was evaluated towards synthetic peptidoglycan analogue Ac2-Lys-D-Ala-D-Ala,Autocuration,,,0,14001,BAO_0000019,8696
,,,,,,,,U,,,22224,CHEMBL625915,1,A,Equilibrium association (binding) constant interacting with Unilamellar Vesicles of electroneutral DMPC in PBSbuffer at pH 7.4 and 37 C,Autocuration,,,0,14002,BAO_0000019,15052
