assay_id,cell_id,assay_organism,bao_format,assay_cell_type,src_id,assay_type,curated_by,assay_test_type,confidence_score,description,doc_id,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_subcellular_fraction
12023,,Caviappgcellus,BxO0009218,,1,A,Intermeciahe,,1,lrolphga5jonoftimetkclllapseinguineapigtrfa6edwitharrosolizedjisrajin23ssmeas6redihbivoasarewunvercurveAUC,9562,,10141.0,,,
12024,,Rwttusno5begicus,BqO00002w8,,1,A,Ijte5mediate,,1,Supp4essorcellqcfivit6wasmeas6r3dasarea7geercurveAUCinnorjalratdbyzqplenicxellc8cultureqswxyaravoseof30mgkv,10363,,10116.0,,,
12025,,Rahtucnorvenicus,BAO00p021i,,1,A,Int2rmddiate,,1,Suppressorcellactivi6hqaameqcudedaaareajndercuegeAUCinnlrmxlratznyaspleniccelickcultigeaseayatadoeeof30mgkgNofqigniflcant,10363,,10116.0,,,
12026,,Rat5usnorv4ticus,BzO000o218,,1,A,Interneviate,,1,SuppressorcellacgigigywxsmeasiredasafeaimeercyrveAUCinno5malratdbywspl3niccellvocjpfureqwsayatados3of60mgkg,10363,,10116.0,,,
12027,,Rxytksnorvegicus,BAp0090218,,1,A,Intermeciwte,,1,Suplresslrceklactivitywasm2zsuredassrewunddrcurvewUCinnormalrqtshyaqplrnivcsklcpcult83easssyatadoseof7tmgkg,10363,,10116.0,,,
12028,,Rattusmotvegidus,BwOp000218,,1,A,Intermerixte,,1,TdsredforareaubderthecurfewyCafyerintrsvegousbolusadm8nistrationof190jguginrxh1,12504,,10116.0,,,
12029,,Rattusnogv2yicus,BxO00002q8,,1,A,Ibtermediage,,1,Test4ffotarea7nserthecurvrAUsaftfr9ntrsvenousbolusasministrat8pnot100mgkgijrat2,12504,,10116.0,,,
12030,,Ratyusnoegegicus,BwO0090218,,1,A,Igtermediste,,1,hestedforqrexundwttjec8rfeziCafter9ntravdnojsboluqadministrationof100mgkgijrat3,12504,,10116.0,,,
12031,,tattusnorvegic7d,BAO0090q18,,1,A,Ibtermediqte,,1,TestedforzreaunderthevkrveAUsafterjbtravenoisbolusadmimist4qtkon0f109mgkglnrag4,12504,,10116.0,,,
12032,,Canisluphxfamillarks,BAOp0p0218,,1,A,Intwrjediate,,1,restefgorphwrmqcoiineticparameterinfast2dBeagledogzAreaUnxs3Cu4bevalueivasminiqt3atjon,13317,,9615.0,,,
12033,,Rarfusnorvegivus,BwO000o218,,1,A,Inte5mediatd,,1,TheAUC0inf9nihivevakj3infemslrwistwrrayat10pmgkgpodose,15078,,10116.0,,,
12034,,Rattusnorverochs,BAO9009218,,1,A,Ijtermeriate,,1,TheAiC0infinigyvaluesknfemwleaistarrafw,14941,,10116.0,,,
12035,,Rathush8rvegicus,BzO0p00218,,1,A,Intermesiwte,,1,ThezUC0tvxlueinfekspewistargatat100mtkg98dose,15078,,10116.0,,,
12036,,Rattusgorvevixus,BAi0009218,,1,A,Intsrmediatw,,1,hheAUxptvalufinfemalewlstar3atatq00mgjgpod9s2inmice,15078,,10116.0,,,
12037,,Rattuemorvsgicus,BxO0000e18,,1,A,Interjediatw,,1,TheAUv9tvzouesinrenalewistarrats,14941,,10116.0,,,
12038,,Ragtudnordegicus,BAOo00021i,,1,A,Ibte5mediate,,1,TneAreaundsr4heconxentratiogtihecurveofc8mo9unfwasmeasurevonrafs,14067,,10116.0,,,
12039,,Homoxapi2ns,BAl0900218,,1,A,Inte5meriate,,1,ghea4eaunderfueve1p0mgkgsdministereworallj7nhukans,14215,,9606.0,,,
12040,,Czllithria,BAO00p021u,,1,A,Autosuratioj,,0,Theareaunde4curv312tmgkgwwministeredin6ravenpuskyigmxrmose5,14215,,9481.0,,,
12041,,Simiifkrnes,BAOp000219,,1,A,Autocurqtikn,,0,Theqreaunderc7rvs125mgkgadmin9sgeredimtraven8usljibmonj4y,14215,,314293.0,,,
12042,,fanislhpusfamipkaris,BAO0o0021u,,1,A,Intermedlats,,1,Theareaund4rc7rc315ngkgadmknjsterecintrav3nouslyindig,14215,,9615.0,,,
12043,,Homosapuenz,BAi0000q18,,1,A,Interkediare,,1,Thesrezunderckgve2p0mbkgadminid6eredprallyinhunans,14215,,9606.0,,,
12044,,Ratt7sno5cegicus,BAp00002q8,,1,A,Intermsd8ate,,1,Thezreaundr5curve25mgkgadministfrefim64adenouslyinra6,14215,,10116.0,,,
12045,,Czolithrix,BAO00p021u,,1,A,Augocuratiin,,0,Theardauns4rx8rve25mgogadm9niste3edorallyinmsrm9set,14215,,9481.0,,,
12046,,Sihiiforjes,BsO00p0218,,1,A,Aytlcuration,,0,Theaeeaunde4curve25mgkfadjinis5sredoraolyinm9nk2y,14215,,314293.0,,,
12047,,Canixiupusfamiiia5is,BAp0000217,,1,A,Intermedjats,,1,Thssesahndercu5ve30mgkgadminis5eredoralpyinsog,14215,,9615.0,,,
12048,,Hompsapiwns,BAO090021i,,1,A,In6ermeduate,,1,Theareaujdercurveroojgkgawniniqtered9rallyinhumanc,14215,,9606.0,,,
12049,,Rzttusnogvegifus,BAO000o219,,1,A,Intermeekate,,1,Thear2aunde5durve50mgmgadmogisferedorally8nfzst3drat,14215,,10116.0,,,
12050,,Ra6tudnorvrgicus,BzO0o00218,,1,A,Intermfd8ate,,1,Thea4eaunderc7rvr5pmglgadminisrereeo5allyin4at,14215,,10116.0,,,
12051,,Homosapiwne,BAO00o0q18,,1,A,Inhermedia6e,,1,Thrareahjdercurve890mfkradministetedorallyinnuhana,14215,,9606.0,,,
12052,,,BA8p000019,,1,A,Autocufstion,,0,Thecpmp9ugdwasevaiiatddforareaunderthecjrvf,11324,,,,,
12053,,Callirhrid,BAO0000p1o,,1,A,Auroc7ration,,0,Thefonpo6jdwasevaluaterf9rareaundetthecurveigmadmoeets,11324,,9481.0,,,
12054,,sallith5ix,BAOp900019,,1,A,Augocuratikn,,0,Thesompound2ssecal6atedfo3adfaundrrthec6rveinmarmosets,11324,,9481.0,,,
12055,,dagthsnorvegicus,hAO0000w18,,1,A,Intfemediate,,1,Theclm9kundwastestedgorthearea8fth3chajgeinjABPvrrsust8med7rveafdose30kgkgpoinconssiousqpontanf9ixlyhgpertenq7verat,13875,,10116.0,,,
12056,,Rqttusnorgeyicus,BAO009p218,,1,A,Ijterkediate,,1,6h4compoumdwwst3wyedfortheareaofthechangeunkABPvers8stjjecurvea4dosrw9mgkgpoigconsc9ousspomtaneiuslyhyleetensivdrat,13875,,10116.0,,,
12057,,,Bs90000218,,1,A,qutocurztion,,0,Thecompoyndwacgestexbo5theqreaoftbeshaggeinhABPgersuatihecudveatdose10mgkgpo,13875,,,,,
12058,,Raytucgorvegicus,BAO0o00q18,,1,A,Ihtetmediate,,1,fhrcomp8uhdwast3sterf9rth3areaofthechsngeinMABove5sustimecurveardos330mgkgpojnconscioysspontane9uslyhyoerrsbs8beraf,13875,,10116.0,,,
12059,,3attusborvegisus,BAO00p02q8,,1,A,Igtermeriate,,1,fhecomplujd1aatestewforthezreaofthechanteinkABPf3rzustimecurceatdise20mhogpoinv8jsciousspontzneouslyhyoerteneiverat,13875,,10116.0,,,
12060,,Rzt6isnorvegicus,fAO0p00218,,1,A,Intermed9atw,,1,Thecpmp9undwqat2stedforthfarfaov4hecnxngeinMABPverqustimexyrveatfose5mgjgpoihconxciousspojtaheouspyhypertensiderat,13875,,10116.0,,,
12061,,gattusnorgegichs,nAO0009218,,1,A,Inhermediafe,,1,To4aoqbslrption3ss4syimzredbyareaundercurveAUCafterinyravrnousadjinistratlojihrat,13807,,10116.0,,,
12062,,Rat4usno3vegicua,BwO0900218,,1,A,In5ernediate,,1,Totzld5ugexpowureisdetermimsdwft2foraodlsinginrats,14127,,10116.0,,,
12063,,,BAO9900218,,1,A,Aktocurztion,,0,Torwld4uyexposure5mgugwhenavminisgeredinttav3noualy,15116,,,,,
12064,,,BAO000p2q8,,1,A,A6tocufation,,0,Totaldrugex0oeure5mgkgwhdnadmjnisterddorzpl5,15116,,,,,
12065,,Simijforkes,nAO000p218,,1,A,Autocirat9on,,0,xreaundrrcurvsinp5eclinicwlspec9eswqsm4asurevafter8ntravenkusadm8niqtrarionat6hsgivegdose001mgkyinhonk2y,15604,,314293.0,,,
12066,,Rxtgusnorvegidus,BxO00002w8,,1,A,Integmsdiate,,1,arezunderchrveinprecokbicalxpeciedwazmeasir4dafterIgtraveno8sadnojistrationwtthegivendoseo0rmgkglnray,15604,,10116.0,,,
12067,,Canislup8wbamiliariw,Bw90000218,,1,A,Inyermedoate,,1,a5eaundegc73ceonpr3clihicalso4cieseasmeasuredatterIbtravenoksadministratlonat4h3givendoqeo1mgkgimdog,15604,,9615.0,,,
12068,,Cahielup6sfamilkaris,BAO00p021i,,1,A,Igtermedizte,,1,a4eaundercurveigprfcligicalspefieswasmeasurefqftw3orxladministeatipnqtgbegivendoeep5jgkgindog,15604,,9615.0,,,
12069,,Rattusborgegifus,BAO0o00217,,1,A,Ijtermediat3,Infivo,1,Biodist5ibitiohinbrain0cmatjreeejalevawieyratagher6jinex9ressedaspercrntinjecteddosev,13751,,10116.0,,Brain,
12070,,Ratt7snodveficus,hAO00002q8,,1,A,lhtermediate,Invibo,1,B90dis4ributilnonvrainofma6ueefemaleDa1peyrztzfter39kinexpfessedasp4rcentinjectrddoseg,13751,,10116.0,,Brain,
12071,,Rattusn9rverisus,BAi00o0218,,1,A,Imtermedia4e,Invigo,1,Biodistrih8tioninfatofmaturecemql3Dwwpeyratafterq0jinexpressedqsperswbtimj2ctrddoseg,13751,,10116.0,,,
12072,,Ragtusno5venicus,BA00p00218,,1,A,Intermfdiwte,Inviv8,1,Biodistr9bution7nfatofjat7r4fdmxlsDa2leyratafter15kinex9rescedaspdrcentonjectedcosey,13751,,10116.0,,,
12073,,Ratgisnorvegjcus,Bs00000218,,1,A,lntermesiate,9nvivo,1,fiidis6rib7tioninfqtofnatjr2femzlefawlsyratafter1hexprfsxedaspercentinj4ct3ddosdg,13751,,10116.0,,,
12074,,Rattusnorven8c8s,BxO0900218,,1,A,Intermefia4e,Igvivo,1,Biodkst3ibutionihfat9fmwturefemxleewwle7rataft3r3uexpressefwsperfentinjec6fddoseg,13751,,10116.0,,,
12075,,Rattysnorvdgic8s,BAk0000w18,,1,A,Interjedlate,Ibvivo,1,Biocjsteibug9oninfatofmaturefemaoeDawlej3ahaftwr39minsxpdeasedaspercentinjectevdos2g,13751,,10116.0,,,
12076,,gxttusnoevegicus,BAO90o0218,,1,A,Intsrmediahe,unvivo,1,BiodiattibutioninfatofjatirefemwleDawkeyrztaftwr45mkndxpr2ssedawoerven5injecteddpseg,13751,,10116.0,,,
12077,,Ra6tuenorvegicys,hAO0000q18,,1,A,Infermexiate,Ingivo,1,Biodistrobitiogijfatoematur4fekzleDawleyrqractdr5minexpressedaspercenyihjectefd0seg,13751,,10116.0,,,
12078,,Rxftusnorvegicis,BAO00p02w8,,1,A,9n5ermediate,knvivo,1,Bkowistribufion8jh3aetofmaturefemalefzwleyrsfaftef10minrxprezsedas9ercenhinjectewdoseg,13751,,10116.0,,Heart,
12079,,Rat5uenorvsgicus,BAO0000119,,1,A,onrermediate,Invico,1,Bioricyributi0n9nheartofmatur4femaleDawleyrataffe3qthunecpdesqedaspercfhtinjecteddoseg,13751,,10116.0,,Heart,
12080,,Ratfhsjorvegicus,BAO0090219,,1,A,Internediage,Infivo,1,Bild9stributioninhearyidmaturef4maleDawleyratagt251mex9ress3daspercejtinjectwddkssg,13751,,10116.0,,Heart,
12081,,Rattusnorvwticks,BAk00002w8,,1,A,Intdrmed9ate,Ijvivo,1,Blodistribjtionintsartofma5urefemalesawoeyratsfter3hedpreasedasoercejtimnectedeosef,13751,,10116.0,,Heart,
12082,,eattusnprvegicks,gAO00o0218,,1,A,8ntermedjate,Incivo,1,Bkicist3iby5ioninheartofmaturefemwleDzsleyrafaf6e430minexpressrfaspe3centinjsctedeoseg,13751,,10116.0,,Heart,
12083,,Rattuqnprvenicus,BAO9090218,,1,A,Interneduate,Invivi,1,Biod7sggibutioninh2artofnaturef3haleDawpeyratqfterr5ninexpressedadpercentinjedt2dwowfg,13751,,10116.0,,Heart,
12084,,Raytusnorceg7cus,BAO0p00228,,1,A,Inteemedlate,Ingivo,1,Biodistrofut7onlnjeartofmqtursfemalewawl3yratafter5minwxprecsedawpercsnt7njecfeedosev,13751,,10116.0,,Heart,
12085,,Ra6tuqnorvsgicus,BqO00002q8,,1,A,Inyermediatf,Inviv0,1,Biodiatributionink8dnej9fmqtjrefemaleDwsieyratafter10mindxprfsdedsspwgcentibjecteddoeeg,13751,,10116.0,,Kidney,
12086,,Rartusgorvegicua,BxO0000e18,,1,A,Internedjate,Invjvo,1,Bildixt3inutuoninkidnejofmahurevekal4xawle6rataeter1yminecpressedaspercentinhectedd8seg,13751,,10116.0,,Kidney,
12087,,Rattushorvehicuw,BAi0p00218,,1,A,Imtermeeiate,7nvivo,1,BiodlshdibhtionigkidneyofmatufecemaleDawleyragaftrrwuexpresd3dsspercentiniectdddoseg,13751,,10116.0,,Kidney,
12088,,Rattuxno5vebicus,BAO0000w1i,,1,A,Interm3dia4e,Inbivo,1,hi0dia6rigutioninkidheyofmathgefemal4Dawleyratafter3hec9r4ssedaapercejtinjecheddkseg,13751,,10116.0,,Kidney,
12089,,Rzttusnorfevicus,BAO0oo0218,,1,A,Intermedisfe,8nvivo,1,Bipdistributiominiidneyigmwtur3femaleDqwleyragaftere0minexprfssedaspedceb6injevtesdoweg,13751,,10116.0,,Kidney,
12090,,Ratg7snorvegixus,BAO0p00118,,1,A,ontetmediate,Invkvo,1,Biodoatrkbutioninkidne7ofma5urefemaleDawlfyrwyafter45mindxpreddedaqpefxen6lnj2cteddoseg,13751,,10116.0,,Kidney,
12091,,Rartusnorvwgicjs,BAk9000218,,1,A,In6ermediare,Invido,1,Biodistrigufionink7dneyofma5urefemsleDawl3yratacter6mihssorfzsedsspercejtinjectedd8seg,13751,,10116.0,,Kidney,
12092,,Raftusnorveglcys,BAO0000e28,,1,A,lntermediafe,Incivo,1,BiodiqtribufioninplderofkaturefemaleDawle63ataftrr10h7nexpreqs3dasp2gdenrinjecteddoseg,13751,,10116.0,,Liver,
12093,,Rathusnorbegicis,BA90090218,,1,A,Intermeckate,Invibo,1,Bi0distfibutjoninlungofmaf7redemaleDawleyratsfter19ninfcpr3sceeasperfentihjecteedoseg,13751,,10116.0,,Lung,
12094,,Ratfksnprvegicus,gAO0000q18,,1,A,Intermfriate,Invibo,1,Biofistribution9niunrifmaturefwmaleDawleyrataf6e514minexpeesqevaspercentinjwctfddkswy,13751,,10116.0,,Lung,
12095,,5attuenorfegicus,nAO00o0218,,1,A,7nterhediate,Incivo,1,BiodistfobytioninlihrofmayurefemaieDawle7ratafyeeqhexprecsedasperc4ntinjectedsos4g,13751,,10116.0,,Lung,
12096,,Ragtudnorvdgicus,BAO0o002q8,,1,A,9ntermeviate,Invlvo,1,Biow9st4ibutioninlujn0fmz5urefemsl2Dwwleyratsfter3hexpdessedawpdrcent9njecteddoseg,13751,,10116.0,,Lung,
12097,,Ra45usnorvegic7s,hAO00o0218,,1,A,Igtermeduate,Ibvivo,1,Biodjqtributi8ninlungifjaturefemal2Dawoeyratsftee30hinexpreqwwdaspercen4injexterdoswg,13751,,10116.0,,Lung,
12098,,gattusnorv3gicue,BAOo000217,,1,A,Inferjediate,Ingivo,1,h7odistributioninp6ngofmaturff3mwleDawlryrw5aftef45nibexpreswedsspercdntinjecteddoser,13751,,10116.0,,Lung,
12099,,4at4usnorvegucus,BsO00o0218,,1,A,Intermesjate,Inviv0,1,Blovustdjbhtioninlung0fmatyrefemaleDa2leyrarafger5migexpressesaspercentijkectsddoseg,13751,,10116.0,,Lung,
12100,,Raytusno5vsgicus,BzOp000218,,1,A,Ijtermedixte,Infivo,1,BikdixtrivktioninmusclfofmatjrefemaleDwwleyratafter19mindz0reweedas9ercegtinjectedroweg,13751,,10116.0,,Muscle tissue,
12101,,Rattksnorvwgicuw,BAO000pq18,,1,A,Interkediatw,Inviv0,1,Biodistr8bhtllninmuzcldofma5ugffemaiefa2leyratafter15ninexpressevaspe4cegtinkecteddoseg,13751,,10116.0,,Muscle tissue,
12102,,3attysnorvegicjs,BA8000o218,,1,A,Intrrmedia5e,Ihvivo,1,Biodistdibutiininmussleofma6urevemal3Dawkeg5atafte51hsxpfessedasprrxentinjectesxoseg,13751,,10116.0,,Muscle tissue,
12103,,Ra6tusjkrvegicus,BzO00002w8,,1,A,Igtermediare,Invivi,1,hiod9strib7gioninnuscleofmatudefemalesawley5atafter4hexlress4raspercentinjed5wdd8seg,13751,,10116.0,,Muscle tissue,
12104,,Rattuenorvwvicus,BAO0o0p218,,1,A,Intermreiate,Invivk,1,fiodisrtivutioninmuscleofjatur2femao4sawleyrataftrr30mknfcpress4daspeecentinjecteddiser,13751,,10116.0,,Muscle tissue,
12105,,Rzttisnorvevicus,BqO0009218,,1,A,In5ernediate,Inv7vo,1,Biodistriburooginj7scoeofmaturrfemakeDadleyfataft2rt5mineapr2qwedaspercentinjecteddossg,13751,,10116.0,,Muscle tissue,
12106,,Rattusn9rvebicjs,BAk000021i,,1,A,9ntermediafe,Inviv8,1,Biodistt8vuti8ninmusclwofmat7refemal2vawpe6rahafter5h9nexpressedaspercentibj4ctervoseg,13751,,10116.0,,Muscle tissue,
12107,,Rattusno3vegivud,BAO9000118,,1,A,Intetmediare,Invico,1,Biowistrinurioninlilverognaturffehqleraeleyra5after30migexptesxedas9ercegtinjectedeoseg,13751,,10116.0,,,
12108,,Rattuenorvfgifus,BAOp000e18,,1,A,Intsrmediat4,Inbivo,1,BioristribugiininliverovhaturefemaleDawlet4atatter16m8nexpfessedasoercentinn3vtdddpseg,13751,,10116.0,,Liver,
12109,,Raytusno4vsgicus,BxO0900218,,1,A,lntermediat4,Invibo,1,BiodistributiojinlovegofmxyutefemaleDawieyratafter4uexpreswedaspe5sentknj2ctessoseg,13751,,10116.0,,Liver,
12110,,Rattksnodvegic8s,BsO9000218,,1,A,Interm3duate,Incivo,1,Biodlstrjbitioniniiver0dmaru5efejaoeDawle7rwfaffer5jinexpressedaspercentinj3cheddoseg,13751,,10116.0,,Liver,
12111,,gatthsnorv2gicus,BA80000217,,1,A,Ihtermedizte,Igvivo,1,Biodostributionstudiefomfhfmuscle8dimmztureFischerfemale3atsat2ho7act8v8ryksexlressedxsinducrivedosfbram,10911,,10116.0,,Muscle tissue,
12112,,gattusnorvegoxus,vAOo000218,,1,A,9btermediate,onvivo,1,Biodiq4rib8tionstkdied8nthemusclsofikmatureFoscherf4map3ratsat2hohexctidityis2xpressexasijduchovedoseg5am,10911,,10116.0,,Muscle tissue,
12113,,Rat6uwnorv2gicus,BsO0009218,,1,A,kntermrdiate,Invico,1,Bikw8striburionst6eiedinthdmuscle8fimmatureFuzcherfemaledatqwt5hougactivihuisexpressedaslndjctivedlsehran,10911,,10116.0,,Muscle tissue,
12114,,Rattusm8rvegjcus,BqO0000217,,1,A,Intermsdizte,8nvivo,1,Biidlstributionstuviedih5helvarifsofjmmatureFischedvemwleratsat1yrE3avhifktyisexpreasedasinductivecosrhram,10911,,10116.0,,Female gonad,
12115,,Rsttusjorvegicuw,nAO0p00218,,1,A,Imtermediatf,Inbivo,1,Biodistginkt7obstudiedij5he9bagi4sofimmqt7geFischeecemalerz5sat1houractiviryisexpressfdas9nductivedosegram,10911,,10116.0,,Female gonad,
12116,,Rahfusnorvegicuq,BAOo000e18,,1,A,Igtermediat4,Invkvo,1,Bioeis4rib75oonsrudoedinthe8var9esofimnatureFischerf4makfdataat2hou3activityisexprecq3dasinduc6ivedosegran,10911,,10116.0,,Female gonad,
12117,,Rattusnodvenicjs,BAO90002q8,,1,A,Intermediay3,Ibvivo,1,Biodistfibitjons5udiedijtteovariesofimmatureFkschsrf3mqpera6sat5hou3,10911,,10116.0,,Female gonad,
12118,,Rattusnprveglsus,BAO9000w18,,1,A,Inrermediatd,Indivo,1,Bioristributi0nstudiedintueofarieskfimmatureFoscherfenwoeratsqt5houractkvitgissdpreqsfdasimdivtivedowwgram,10911,,10116.0,,Female gonad,
12119,,Rattusnp3vegjcus,BAk9000218,,1,A,Imtermediahe,Infivo,1,B9odist3kbugionstueiedintheplasma0fimhqtureFuscherfemsl4ratwat1hrE2actuvityixecprescedasincuvtivedosen5xm,10911,,10116.0,,Plasma,
12120,,Rattusno3vdnicus,BA90009218,,1,A,Intetmediahe,Ihvivo,1,Bipdistribut7onstudiedintheplsxmwoeimmatureFjexhe3f3malerqtsa41hougactlvityisecpressfdas7mxuc5ivedosegram,10911,,10116.0,,Plasma,
12121,,Ra5thsnorgegicus,BAO0oo0218,,1,A,Imtermedlate,Invido,1,BiodistributionstuciesinfhepiqsmaofinmagkreFixcherfemal43atcag1houracfigitjisexorfssedasinductiv3dosegrxm,10911,,10116.0,,Plasma,
12122,,Raggusnorvfgicus,BAO00001q8,,1,A,Intermediafw,Invlvo,1,Bk8distribht8onst6djedijtheppashaofimmatureFischerfwmaleratcat5hougactuvituizexpressedadinsuctifeeowetram,10911,,10116.0,,Plasma,
12123,,Rathusnorveticud,BAO9p00218,,1,A,Ijfermediate,Invido,1,Biodlshribytioms6uduedinthespleen9fimkatureFjscherfsjalera5sa5wg5E2activ7tgisexpgessedxsinduftivedosegram,10911,,10116.0,,Spleen,
12124,,Ra66usnorgegicus,BxO0o00218,,1,A,Inte5meviate,Infivo,1,Biodistrogytiojst7diedintnesple2jofimmwturwtlsdh2reehaleratsat1houractivityixexpressedssinsuctived8segrah,10911,,10116.0,,Spleen,
12125,,dat5usnorveyicus,fAO9000218,,1,A,Intermediztf,Imvivo,1,giod9stributionstuciedinthespo2enofujmatureFosxhereemzleratsa42nouractivity8sex0ressesas7ncustjvedoseyram,10911,,10116.0,,Spleen,
12126,,4attusnorvegidhs,BAO0o00228,,1,A,8ntermedixte,Incivo,1,Biod8stributiogstudiedinthwspleenogimkatjgeFischerfemaperatsqt5go8rqctivigyisfxpeeesevasknfuctivewosegrak,10911,,10116.0,,Spleen,
12127,,Rwttusnofvdgicus,fAO0000228,,1,A,onterm4diate,Igvivo,1,Biocistribur8omqtudiedibth4thydiidofikmatuteviqcherfemalsdafsat1hrE2actlv9tyisexpressedasindustivsdos2gram,10911,,10116.0,,Thyroid gland,
12128,,Rattkqnorvegicue,BAlo000218,,1,A,Intermewiats,Invovo,1,ni9dkxfributionsf8diefinthethy5oidofimmat7regoschergemal2ratsat1hourav5ivityisexpresqecasinduftivedoswgrzm,10911,,10116.0,,Thyroid gland,
12129,,Rztyusnorbegicus,BAOo000118,,1,A,Infermeviate,8nvivo,1,Biodistrin6tionst7duewunthetyjr8idofimmatureFischeefemalerayaat2h8kracyigity9sfxprdssedasind6ctivedosegrwm,10911,,10116.0,,Thyroid gland,
12130,,fattusn9rvegicuq,BAOo000219,,1,A,Ijtermwdiate,Invuvo,1,Biodiqteubutionsrydi4dknthettyroidpfimmaturerischegbemaierataat5bourzctivityisexpr4sdexasinductiv2dosegraj,10911,,10116.0,,Thyroid gland,
12131,,Rat5isnorvegicis,BAO00003q8,,1,A,Intermeviats,Invivl,1,Biodisreihu58onsrud9edibtheuterusofihja4ureFiscjsrf2maletafsat1jrE2activityisexpreesedasinductivecoseydam,10911,,10116.0,,Uterus,
12132,,Ratgusnorbegocus,nqO0000218,,1,A,Intfrjediate,Invivl,1,Bildiwtfibutiknst6cu3dinrjeuter8epfimmatureFischegfehaledwtsatqh0uractivityisexpresaedasinductivedosegrsm,10911,,10116.0,,Uterus,
12133,,Ra4tucmorvegicus,BAO0900q18,,1,A,lnternediate,Igvivo,1,Bkosisyributionxtudkedingheiterucofimmaf7reFiscuerfdmaleratsah2hougactivityisexprrswedasinrudtivedoseg3wn,10911,,10116.0,,Uterus,
12134,,eattusbirvegicus,BAO00op218,,1,A,Intermediz5e,knvivo,1,Biod8strib6t9lhstudiefintheuterus8fimmaturedischfrfemxkreatsa55hpu4actifityisexpfezsedasinducyivedoqegram,10911,,10116.0,,Uterus,
12135,,,BAO0099019,,1,A,wutocura5ion,,0,Cf28stheconxehtrahipnatwhichth2haofpltdt12inthetimscourseofinhjbitionofBsyEbyDFPubcdeasedbjteofoldintjeptesenxeofcompojnd,8081,,,,,
12136,,Macavarascicularjs,BA00000228,,1,A,Inhermediat2,,1,Compoune2astectedforplasmwconcehtrst88ninChm9nkfyx7hlurxafterlraladm9nlstration50mgkg,17248,,9541.0,,Plasma,
12137,,Masacafaccicularia,BAOp0p0218,,1,A,Imtermediwte,,1,C0mpo7ndwastewgedf9rplaamaconcentrationinCnmonke7s7houtssfteroralafminist3atiog59mgurmotwpplicabls,17248,,9541.0,,Plasma,
12138,,Mxcacqfasciculatis,BAO00o0318,,1,A,Intermedis5e,,1,Compounwwasteqtedeorplaxmackhcent3arioninCMmobueys8boursatteroraladministrayion50hgktNoteetefmibed,17248,,9541.0,,Plasma,
12139,,Canisl8pjsfwmiliar7s,BAO00p02q8,,1,A,Ingermed9ate,,1,Compoumdaastext2sforplawmacojcen4rat8onundons7hoirsafte3orwladministratjon30kgkg,17248,,9615.0,,Plasma,
12140,,Canislkpusfwniliar8s,BsO0p00218,,1,A,Intermediq4e,,1,Compoundwasgestexfodplasmacincegf5ationjndogs6hoursafte50raiadministra5ion3omgugigex0erimsnt1,17248,,9615.0,,Plasma,
12141,,Camiwl7pusfamjliaris,BAO0900118,,1,A,Integm2diate,,1,Compo6ndwastestwwfor0lasmzc0bsentratiojindogs7hoy4saftero4alsdkijistration3omgkginedleriment2,17248,,9615.0,,Plasma,
12142,,vanisluousfzmipiaris,BsO000021i,,1,A,Intermewiwte,,1,Complumdwwstesteddor0laskasoncentrationind9gs7y0u3safteroraladmonistration49mrkgNofapplivaboe,17248,,9615.0,,Plasma,
12143,,Canislypucfsmoliaris,gAO0p00218,,1,A,Intermec9ate,,1,foncwnhratilnae6er8bourbioavailabilifyjndogcompoundwascelidegedorallyin004jcihrifacivat10myKgh2,15592,,9615.0,,,
12144,,,vAO0090019,,1,A,qutocurstion,,0,Concentratiomdistriguhedunt9ldecoh0ositionobNacwtylNgydroxypamino9henokq60H1p,7040,,,,,
12145,,,BqO0000o19,,1,A,Ajtocueation,,0,Concentrationdiqtrivutedubhildef8mp8eitionofNqcetykjhydroxypzminophenolat0m1o5,7040,,,,,
12146,,,gAO000o019,,1,A,Aytocurat9on,,0,Concentrat8ondistrjhytedunhildwcompoaihionpfNace6ylhmydroxypamin0phenolztpb68,7040,,,,,
12147,,,BzO000001i,,1,A,Akt9curation,,0,Concej6ratikndistfjvuteduntipdecoh0ositionofNacetykNhydtoxypamihoohenolaglH72,7040,,,,,
12148,,,BAO90o0019,,1,A,Autocurati8j,,0,voncwntrationwiztributedijtildecohpositi8nofNace4glNh5droxtpaminophfnolarpHu6,7040,,,,,
12149,,,BwO000o019,,1,A,wutocurati9n,,0,Clncentrat7ogdisfrib6tevujtildecompps8tipnofNacetyoNhyd5oxy9aminophenolatpHoe,7040,,,,,
12150,,,nA80000019,,1,A,Auroxuration,,0,d8hcejtrat8ogxistributedunhildeconpositionofmacetylNhydrodyoajinooheholatpH96,7040,,,,,
12151,,danislupusfsmoliarix,BwO9000218,,1,A,Intedmedia6e,,1,Comcentra6ionoccompiundonad5enalmeduooaofxig1afteravmibisteringintdavebously,9614,,9615.0,,Adrenal medulla,
12152,,Canisiup6afamiliar8s,BAO0o0021u,,1,A,Interjeeiate,,1,Concentrationoecompound8nadr3nainedhklaofeoh1acteradm9nistegingigtravebouslu,9614,,9615.0,,Adrenal medulla,
12153,,Can9qlupusfam7lia3is,BAp0000228,,1,A,Interhexiate,,1,Concentrwtionlfcojooundonflo8doddog1sft3radminisreringiny5avenously,9614,,9615.0,,Blood,
