assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,4521.0,,9615.0,CHEMBL624525,1.0,,1.0,,,,,,5833.0,Plasma clearance in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5374.0,,9615.0,CHEMBL624526,1.0,,1.0,,,,,,5834.0,Plasma clearance in dog was determined
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6057.0,,9615.0,CHEMBL624527,1.0,,1.0,,,,,,5835.0,Plasma clearance was calculated in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,4727.0,,9615.0,CHEMBL624528,1.0,,1.0,,,,,,5836.0,Plasma clearance at the dose of 2 mg/kg in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5145.0,,9615.0,CHEMBL624529,1.0,,1.0,,,,,,5837.0,Plasma clearance in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,17657.0,,9615.0,CHEMBL624530,1.0,,1.0,,,,,,5838.0,Plasma clearance in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,17657.0,,9615.0,CHEMBL624531,1.0,,1.0,,,,,,5839.0,Plasma clearance in dog; Unable to calculate
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5145.0,,9615.0,CHEMBL624532,1.0,,1.0,,,,,,5840.0,Plasma clearance in rhesus monkey
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6642.0,,9615.0,CHEMBL624533,1.0,,1.0,,,,,,5841.0,Plasma clearance in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only)
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6641.0,,9615.0,CHEMBL624534,1.0,,1.0,,,,,,5842.0,Plasma clearance in dog (dosed at 0.5 mpk iv and 2.0 mpk orally)
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6642.0,,9615.0,CHEMBL624535,1.0,,1.0,,,,,,5843.0,Plasma clearance in dog (dosed at 0.5 mpk iv and 2.0 mpk orally)
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5472.0,,9615.0,CHEMBL624536,1.0,,1.0,,,,,,5844.0,Plasma clearance was evaluated in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5472.0,,9615.0,CHEMBL624537,1.0,,1.0,,,,,,5845.0,Plasma clearance was evaluated in dog; Not tested
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5472.0,,9615.0,CHEMBL624538,1.0,,1.0,,,,,,5846.0,Plasma clearance was evaluated in rhesus
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5472.0,,9615.0,CHEMBL624539,1.0,,1.0,,,,,,5847.0,Plasma clearance was evaluated in rhesus; Not tested
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,4257.0,,9615.0,CHEMBL624540,1.0,,1.0,,,,,,5848.0,Plasma clearance value was determined in dog after a 3 mg/kg of iv dose
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6679.0,,9615.0,CHEMBL624541,1.0,,1.0,,,,,,5849.0,Plasma clearance was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5546.0,,9615.0,CHEMBL624542,1.0,,1.0,,,,,,5850.0,Plasma clearance was determined in Beagle dog at a dose of 1 mg/kg by iv administration
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6348.0,,9615.0,CHEMBL624543,1.0,,1.0,,,,,,5851.0,Plasma clearance was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5474.0,,9615.0,CHEMBL624544,1.0,,1.0,,,,,,5852.0,Clearance value at a dose of 0.2 mg/kg i.v.
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6316.0,,9615.0,CHEMBL624545,1.0,,1.0,Plasma,,,1969.0,,5853.0,Cmax (Maximum (Peak) plasma drug concentration) was after oral administration at 5 mg/kg
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,17594.0,,9615.0,CHEMBL624546,1.0,,1.0,,,,,,5854.0,Cmax after oral dose of compound at 3 mg/kg in dogs
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,17594.0,,9615.0,CHEMBL875957,1.0,,1.0,,,,,,5855.0,Cmax after single intravenous bolus of 1 mg/kg in dogs
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5802.0,,9615.0,CHEMBL624547,1.0,,1.0,,,,,,5856.0,Cmax of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6535.0,,9615.0,CHEMBL624548,1.0,,1.0,,,,,,5857.0,Cmax in dog after administration of 0.25 mg/kg iv; ND = not determined
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6535.0,,9615.0,CHEMBL624549,1.0,,1.0,,,,,,5858.0,Cmax in dog after administration of 1 mg/kg iv
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,1466.0,,9615.0,CHEMBL624550,1.0,,1.0,Plasma,,,1969.0,,5859.0,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6505.0,,9615.0,CHEMBL621613,1.0,,1.0,,,,,,5860.0,Cmax on p.o. administration of 10 mg/kg was measured in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5668.0,,9615.0,CHEMBL621614,1.0,,1.0,,,,,,5861.0,Cmax was determine after peroral administration at 10 mpk in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5668.0,,9615.0,CHEMBL623431,1.0,,1.0,,,,,,5862.0,Cmax was determine after peroral administration at 5 mpk in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5668.0,,9615.0,CHEMBL623432,1.0,,1.0,,,,,,5863.0,Cmax was determine after peroral administration at 5 mg/kg in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,5600.0,,9615.0,CHEMBL623433,1.0,,1.0,,,,,,5864.0,Cmax after 0.3 mg/kg po administration in dog
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,17764.0,,9615.0,CHEMBL623434,1.0,,1.0,,,,,,5865.0,Cmax after peroral administration in dogs at 2.4 uM/kg
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6123.0,,9615.0,CHEMBL623435,1.0,,1.0,,,,,,5866.0,Cmax in dog after oral administration at 1 mg/kg
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6123.0,,9615.0,CHEMBL623436,1.0,,1.0,,,,,,5867.0,Cmax in dog after oral administration at 1 mg/kg; Below the level of quantitation
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,6757.0,,9615.0,CHEMBL875958,1.0,,1.0,,,,,,5868.0,Cmax upon oral administration in male Beagle dog at 10 mg/kg
,BAO_0000218,A,In vivo,,50588.0,N,Canis lupus familiaris,Intermediate,16907.0,,9615.0,CHEMBL623437,1.0,,1.0,,,,,,5869.0,Cmax value after 15 mg/kg iv dose in Dogs
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623438,1.0,,1.0,Blood,,,178.0,,5870.0,Biodistribution in blood was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623439,1.0,,1.0,Blood,,,178.0,,5871.0,Biodistribution in blood was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623440,1.0,,1.0,Bone,,,10000001.0,,5872.0,Biodistribution in bone was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623441,1.0,,1.0,Bone,,,10000001.0,,5873.0,Biodistribution in bone was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623442,1.0,,1.0,Bone,,,10000001.0,,5874.0,Biodistribution in bone was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623469,1.0,,1.0,,,,,,5875.0,Biodistribution in fat and fur was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623470,1.0,,1.0,,,,,,5876.0,Biodistribution in fat and fur was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623471,1.0,,1.0,,,,,,5877.0,Biodistribution in fat and fur was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623472,1.0,,1.0,Heart,,,948.0,,5878.0,Biodistribution in heart was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623473,1.0,,1.0,Heart,,,948.0,,5879.0,Biodistribution in heart was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623474,1.0,,1.0,Heart,,,948.0,,5880.0,Biodistribution in heart was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623475,1.0,,1.0,Kidney,,,2113.0,,5881.0,Biodistribution in kidney was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623476,1.0,,1.0,Kidney,,,2113.0,,5882.0,Biodistribution in kidney was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL623477,1.0,,1.0,Kidney,,,2113.0,,5883.0,Biodistribution in kidney was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621896,1.0,,1.0,Intestine,,,160.0,,5884.0,Biodistribution in large intestine after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621897,1.0,,1.0,Intestine,,,160.0,,5885.0,Biodistribution in large intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621898,1.0,,1.0,Intestine,,,160.0,,5886.0,Biodistribution in large intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621899,1.0,,1.0,Liver,,,2107.0,,5887.0,Biodistribution in liver was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621900,1.0,,1.0,Liver,,,2107.0,,5888.0,Biodistribution in liver was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621901,1.0,,1.0,Liver,,,2107.0,,5889.0,Biodistribution in liver was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621902,1.0,,1.0,Lung,,,2048.0,,5890.0,Biodistribution in lung was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL621903,1.0,,1.0,Lung,,,2048.0,,5891.0,Biodistribution in lung was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL622587,1.0,,1.0,Lung,,,2048.0,,5892.0,Biodistribution in lung was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620285,1.0,,1.0,Muscle tissue,,,2385.0,,5893.0,Biodistribution in muscle was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL875285,1.0,,1.0,Muscle tissue,,,2385.0,,5894.0,Biodistribution in muscle was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620286,1.0,,1.0,Muscle tissue,,,2385.0,,5895.0,Biodistribution in muscle was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620287,1.0,,1.0,,,,,,5896.0,Biodistribution in pancreatic tissue was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620288,1.0,,1.0,,,,,,5897.0,Biodistribution in pancreatic tissue was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620289,1.0,,1.0,,,,,,5898.0,Biodistribution in pancreatic tissue was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620290,1.0,,1.0,Intestine,,,160.0,,5899.0,Biodistribution in small intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620291,1.0,,1.0,Intestine,,,160.0,,5900.0,Biodistribution in small intestine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620292,1.0,,1.0,Intestine,,,160.0,,5901.0,Biodistribution in small intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620293,1.0,,1.0,Spleen,,,2106.0,,5902.0,Biodistribution in spleen was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL620294,1.0,,1.0,Spleen,,,2106.0,,5903.0,Biodistribution in spleen was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL618614,1.0,,1.0,Spleen,,,2106.0,,5904.0,Biodistribution in spleen was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL618615,1.0,,1.0,Stomach,,,945.0,,5905.0,Biodistribution in stomach was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram
,BAO_0000218,A,In vivo,,50594.0,N,Mus musculus,Intermediate,7767.0,,10090.0,CHEMBL618616,1.0,,1.0,Stomach,,,945.0,,5906.0,Biodistribution in stomach was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram
,BAO_0000219,F,,A 172,80012.0,N,Homo sapiens,Expert,2036.0,,9606.0,CHEMBL618617,1.0,,1.0,,,,,622.0,5907.0,Cytotoxicity against A-172 human tumor cell lines
,BAO_0000219,F,,A 172,80012.0,N,Homo sapiens,Intermediate,2357.0,,9606.0,CHEMBL618618,1.0,,1.0,,,,,622.0,5908.0,Compound was evaluated for the in vitro cytotoxicity against A-172 human glioblastoma cell line
,BAO_0000219,F,,A204,80014.0,N,Homo sapiens,Intermediate,1457.0,,9606.0,CHEMBL618619,1.0,,1.0,,,,,623.0,5909.0,Antiproliferative activity of compound was tested against rhabdomyosarcoma (A-204) human tumor cells
,BAO_0000219,F,,A2780,81034.0,N,Homo sapiens,Intermediate,4379.0,,9606.0,CHEMBL618620,1.0,,1.0,,,,,478.0,5910.0,Tested for antiproliferative activity against A-2780 tumoral cell line
,BAO_0000219,F,,A-375,80018.0,N,Homo sapiens,Intermediate,1093.0,,9606.0,CHEMBL618621,1.0,,1.0,,,,,455.0,5911.0,Inhibitory concentration against melanoma A-375 cell line for cytotoxicity was determined
,BAO_0000219,F,,A-375,80018.0,N,Homo sapiens,Intermediate,12152.0,,9606.0,CHEMBL618622,1.0,,1.0,,,,,455.0,5912.0,Tested in vitro against A-375 cell line human melanoma
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Expert,16464.0,,9606.0,CHEMBL618623,1.0,,1.0,,,,,797.0,5913.0,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,16464.0,,9606.0,CHEMBL618624,1.0,,1.0,,,,,797.0,5914.0,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Expert,16582.0,,9606.0,CHEMBL618625,1.0,,1.0,,,,,797.0,5915.0,In vitro cytotoxicity against human non small-cell-lung cell line A-427.
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,16464.0,,9606.0,CHEMBL618626,1.0,,1.0,,,,,797.0,5916.0,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,10413.0,,9606.0,CHEMBL618627,1.0,,1.0,,,,,797.0,5917.0,Antitumor activity on A-427 lung carcinoma cell lines
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,6418.0,,9606.0,CHEMBL618628,1.0,,1.0,,,,,797.0,5918.0,Cytotoxic activity against human A-427 lung tumor cell line
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Expert,17134.0,,9606.0,CHEMBL618629,1.0,,1.0,,,,,797.0,5919.0,In vitro antitumor effects against human A-427 cell lines.
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Expert,16132.0,,9606.0,CHEMBL618630,1.0,,1.0,,,,,797.0,5920.0,In vitro inhibition of A-427 (human lung cancer) cell growth.
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,16132.0,,9606.0,CHEMBL618631,1.0,,1.0,,,,,797.0,5921.0,Cytotoxic related antitumor activity against human cancer cell lines A-427; No data available
,BAO_0000219,F,,A-427,80019.0,N,Homo sapiens,Intermediate,16780.0,,9606.0,CHEMBL618632,1.0,,1.0,,,,,797.0,5922.0,Cytotoxic activity of compound against A-427 lung human tumor cell line
,BAO_0000219,F,,A-431,80852.0,N,Homo sapiens,Expert,4085.0,,9606.0,CHEMBL618633,1.0,,1.0,,,,,500.0,5923.0,Cytotoxicity measured for the growth inhibition of A-431 Human epidermoid carcinoma cell line
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,1276.0,,9606.0,CHEMBL619315,1.0,,1.0,,,,,624.0,5924.0,Cytotoxic activity was tested against human A-498 (Kidney carcinoma) cell line
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Expert,3498.0,,9606.0,CHEMBL619316,1.0,,1.0,,,,,624.0,5925.0,Cytotoxicity against A-498 cell line in the purdue cell culture screen was determined
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,1169.0,,9606.0,CHEMBL619317,1.0,,1.0,,,,,624.0,5926.0,Cytotoxicity against human kidney carcinoma A-498cell lines
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,4450.0,,9606.0,CHEMBL619318,1.0,,1.0,,,,,624.0,5927.0,In vitro cytotoxic activity against A-498 (human kidney carcinoma) cell line
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,3311.0,,9606.0,CHEMBL619319,1.0,,1.0,,,,,624.0,5928.0,In vitro cytotoxicity against Renal A-498 human tumors following a 6 day exposure.
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,4461.0,,9606.0,CHEMBL619739,1.0,,1.0,,,,,624.0,5929.0,Antitumor cytotoxic activity against A-498 cell line was determined
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,3311.0,,9606.0,CHEMBL619740,1.0,,1.0,,,,,624.0,5930.0,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure.
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,3311.0,,9606.0,CHEMBL883158,1.0,,1.0,,,,,624.0,5931.0,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure; ND is no data
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,1457.0,,9606.0,CHEMBL884012,1.0,,1.0,,,,,624.0,5932.0,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,3664.0,,9606.0,CHEMBL619741,1.0,,1.0,,,,,624.0,5933.0,In vitro inhibitory activity against A-498 ovarian cancer cell lines
,BAO_0000219,F,,A498,80021.0,N,Homo sapiens,Intermediate,15895.0,,9606.0,CHEMBL619742,1.0,,1.0,,,,,624.0,5934.0,"Cytotoxicity against NCI tumor panel, A-498 renal cancer cell line"
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,11843.0,,9606.0,CHEMBL876610,1.0,,1.0,,,,,646.0,5935.0,Inhibition of growth lung non-small cell carcinoma A-549 cell line
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,11843.0,,9606.0,CHEMBL619743,1.0,,1.0,,,,,646.0,5936.0,Inhibition of growth of lung non-small cell carcinoma A-549 cell line
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,17705.0,,9606.0,CHEMBL619744,1.0,,1.0,,,,,646.0,5937.0,In vitro antiproliferative activity against human A-549 NSCL cell line
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,17705.0,,9606.0,CHEMBL619745,1.0,,1.0,,,,,646.0,5938.0,In vitro antiproliferative activity against human A-549 NSCL cell line; NS = Not significant
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL619746,1.0,,1.0,,,,,646.0,5939.0,Growth inhibition of A-549 human lung adenocarcinoma at 0.01 uM compound concentration in standard MTT assay
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL619747,1.0,,1.0,,,,,646.0,5940.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL619748,1.0,,1.0,,,,,646.0,5941.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay; ND means No data
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL619749,1.0,,1.0,,,,,646.0,5942.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL619750,1.0,,1.0,,,,,646.0,5943.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay; ND means No data
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL624014,1.0,,1.0,,,,,646.0,5944.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4369.0,,9606.0,CHEMBL624015,1.0,,1.0,,,,,646.0,5945.0,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay; ND means No data
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Expert,4787.0,,9606.0,CHEMBL885344,1.0,,1.0,,,,,646.0,5946.0,In vitro effective concentration required to reduce the number of human lung carcinoma (A-549) after 3-day incubation
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,4787.0,,9606.0,CHEMBL623224,1.0,,1.0,,,,,646.0,5947.0,In vitro effective concentration required to reduce the number of human lung carcinoma cells (A-549) after 3-day incubation
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,6513.0,,9606.0,CHEMBL623225,1.0,,1.0,,,,,646.0,5948.0,Cytotoxic activity against A-549 cell line
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,6690.0,,9606.0,CHEMBL622698,1.0,,1.0,,,,,646.0,5949.0,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 0.01 to 0.03
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,6690.0,,9606.0,CHEMBL622699,1.0,,1.0,,,,,646.0,5950.0,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 10.4 to 118.1
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Expert,12263.0,,9606.0,CHEMBL622700,1.0,,1.0,,,,,646.0,5951.0,"Cytotoxicity in vitro expressed as 50% reduction in cell number after a 3-day incubation, in human lung carcinoma A-549 cell line"
,BAO_0000219,F,,A549,80682.0,N,Homo sapiens,Intermediate,1054.0,,9606.0,CHEMBL622701,1.0,,1.0,,,,,646.0,5952.0,Compound was tested for cytotoxic activity against human lung carcinoma (A-549)
