payment_id,staff_id,customer_id,rental_id,amount,payment_date
6146,1,228,4909,0.99,2005-07-08 21:07:24
6151,1,228,6948,2.99,2005-07-26 23:43:49
6154,1,228,8147,2.99,2005-07-28 20:37:56
6159,2,228,12672,3.98,2006-02-14 15:16:03
6165,2,229,3933,4.99,2005-07-06 21:06:37
6168,2,229,4694,0.99,2005-07-08 11:07:37
6172,1,229,6880,2.99,2005-07-12 20:41:35
6174,2,229,7308,5.99,2005-07-27 13:00:25
6176,2,229,7640,7.99,2005-07-28 01:14:49
6178,1,229,11521,4.99,2005-08-17 00:04:54
6179,1,229,12866,2.99,2005-08-19 02:39:47
6191,2,230,2450,8.99,2005-06-18 19:25:47
6196,1,230,5045,4.99,2005-07-09 03:33:32
6198,2,230,5269,2.99,2005-07-09 14:23:05
6202,2,230,7390,4.99,2005-07-27 15:59:19
6206,2,230,9778,3.99,2005-07-31 10:02:04
6208,1,230,10057,9.99,2005-07-31 19:20:18
6210,2,230,11148,5.99,2005-08-02 09:47:08
6216,2,230,14017,0.99,2005-08-20 20:55:32
6218,1,230,14340,2.99,2005-08-21 08:38:21
6219,1,231,329,5.99,2005-05-27 01:57:14
6220,1,231,479,6.99,2005-05-27 22:39:10
6234,2,231,11113,2.99,2005-08-02 08:26:24
6243,2,231,14806,2.99,2005-08-22 00:53:08
6249,2,232,6234,5.99,2005-07-11 14:16:10
6251,1,232,7123,5.99,2005-07-27 06:08:48
6252,2,232,7653,4.99,2005-07-28 01:58:30
6257,2,232,8401,4.99,2005-07-29 06:25:08
6258,2,232,8655,4.99,2005-07-29 15:04:42
6263,1,232,10539,6.99,2005-08-01 12:23:00
6266,2,232,13707,2.99,2005-08-20 09:33:58
6267,2,232,14527,0.99,2005-08-21 15:07:42
6269,2,232,15553,2.99,2005-08-23 04:33:39
6271,2,233,2244,2.99,2005-06-18 04:46:33
6279,1,233,6319,4.99,2005-07-11 18:50:45
6287,1,233,10582,4.99,2005-08-01 13:54:22
6290,2,233,15285,2.99,2005-08-22 19:17:24
6295,2,234,1645,0.99,2005-06-16 09:10:06
6296,1,234,1674,2.99,2005-06-16 10:57:00
6302,2,234,4686,0.99,2005-07-08 10:53:39
6307,2,234,10968,7.99,2005-08-02 04:03:13
6310,1,234,11481,3.99,2005-08-02 22:18:41
6312,1,234,12226,0.99,2005-08-18 03:00:48
6317,1,234,15129,2.99,2005-08-22 13:03:52
6323,2,235,3581,2.99,2005-07-06 03:57:35
6324,1,235,3752,6.99,2005-07-06 12:30:12
6329,2,235,6352,4.99,2005-07-11 20:34:13
6330,2,235,6466,4.99,2005-07-12 01:21:03
6333,2,235,8781,0.99,2005-07-29 20:20:16
6336,1,235,9587,3.99,2005-07-31 03:10:30
6339,1,235,12502,4.99,2005-08-18 13:16:31
6342,2,235,14749,3.99,2005-08-21 23:08:33
6344,2,236,262,2.99,2005-05-26 15:46:56
6350,2,236,2311,6.99,2005-06-18 08:51:29
6353,1,236,3353,4.99,2005-06-21 11:29:23
6365,2,236,6996,4.99,2005-07-27 01:13:45
6366,2,236,7047,4.99,2005-07-27 03:31:11
6372,1,236,9011,5.99,2005-07-30 05:16:29
6373,1,236,9934,2.99,2005-07-31 15:25:26
6376,2,236,11486,3.99,2005-08-02 22:34:06
6384,2,236,14722,4.99,2005-08-21 21:50:53
6390,1,237,2156,4.99,2005-06-17 23:08:12
6393,1,237,4844,4.99,2005-07-08 18:28:13
6394,2,237,6053,4.99,2005-07-11 03:51:59
6397,1,237,7812,4.99,2005-07-28 08:06:52
6401,2,237,8799,6.99,2005-07-29 21:16:47
6402,1,237,8835,3.99,2005-07-29 22:44:35
6411,1,237,12469,0.99,2005-08-18 11:53:07
6413,2,237,13922,6.99,2005-08-20 17:02:37
6418,2,237,15931,1.99,2005-08-23 18:28:09
6420,1,238,842,2.99,2005-05-30 00:32:04
6422,1,238,1660,4.99,2005-06-16 10:12:55
6424,1,238,4143,0.99,2005-07-07 08:22:07
6432,2,238,9841,7.99,2005-07-31 12:24:19
6434,2,238,11543,5.99,2005-08-17 00:54:28
6436,1,238,11897,2.99,2005-08-17 15:24:06
6437,1,238,14312,4.99,2005-08-21 07:48:34
6447,2,239,1560,4.99,2005-06-16 02:36:43
6453,2,239,4920,7.99,2005-07-08 21:42:10
6455,1,239,5960,0.99,2005-07-10 23:38:34
6456,1,239,6573,0.99,2005-07-12 06:03:40
6461,2,239,9676,0.99,2005-07-31 06:39:13
6463,1,239,10755,0.99,2005-08-01 20:14:14
6471,2,239,13427,4.99,2005-08-19 23:19:02
6477,2,240,2196,3.99,2005-06-18 01:47:07
6483,1,240,6272,0.99,2005-07-11 16:03:49
6499,2,240,15641,0.99,2005-08-23 08:06:49
6501,1,241,1059,3.99,2005-05-31 08:20:43
6507,2,241,3822,0.99,2005-07-06 15:41:15
6513,1,241,5981,4.99,2005-07-11 00:19:04
6517,1,241,7434,2.99,2005-07-27 17:34:40
6518,1,241,7860,2.99,2005-07-28 09:58:02
6521,1,241,9944,5.99,2005-07-31 15:44:43
6540,2,242,1702,4.99,2005-06-16 13:21:05
6541,1,242,2691,4.99,2005-06-19 13:06:50
6546,2,242,4895,1.99,2005-07-08 20:22:05
6552,2,242,10367,0.99,2005-08-01 06:12:19
6555,2,242,11020,0.99,2005-08-02 05:29:48
6556,1,242,11258,4.99,2005-08-02 13:45:39
6557,2,242,11607,0.99,2005-08-17 03:36:06
6568,1,243,1452,0.99,2005-06-15 19:32:52
6571,1,243,3965,4.99,2005-07-06 22:36:20
6572,1,243,4831,0.99,2005-07-08 18:00:14
6576,2,243,7022,2.99,2005-07-27 02:31:15
6579,2,243,9035,2.99,2005-07-30 06:16:07
6585,1,243,14033,2.99,2005-08-20 21:30:53
6587,1,243,14272,3.99,2005-08-21 06:24:55
6589,2,243,14705,2.99,2005-08-21 21:02:55
6590,2,244,592,4.99,2005-05-28 13:21:08
6592,2,244,1189,6.99,2005-06-15 01:04:22
6597,2,244,5461,0.99,2005-07-09 22:48:04
6598,2,244,5692,0.99,2005-07-10 09:32:22
6601,2,244,6374,4.99,2005-07-11 21:36:10
6607,2,244,10047,4.99,2005-07-31 19:07:43
6609,2,244,10684,6.99,2005-08-01 17:47:00
6611,2,244,11157,0.99,2005-08-02 09:58:15
6612,1,244,11267,9.99,2005-08-02 14:09:08
6613,1,244,11762,9.99,2005-08-17 09:48:06
6617,1,244,14367,0.99,2005-08-21 09:31:44
6619,1,244,14919,1.99,2005-08-22 05:07:17
6625,1,245,719,2.99,2005-05-29 05:16:05
6627,2,245,948,8.99,2005-05-30 15:44:27
6637,1,245,7230,4.99,2005-07-27 10:01:41
6643,2,245,9088,0.99,2005-07-30 08:21:02
6648,1,245,11105,0.99,2005-08-02 08:13:31
6650,1,245,12303,7.99,2005-08-18 05:43:22
6653,2,245,12682,2.99,2006-02-14 15:16:03
6657,1,246,699,3.99,2005-05-29 02:11:44
6666,2,246,4994,2.99,2005-07-09 00:54:13
6671,2,246,10683,2.99,2005-08-01 17:33:03
6682,2,247,4198,6.99,2005-07-07 11:08:11
6684,2,247,4995,2.99,2005-07-09 00:57:46
6693,2,247,12265,4.99,2005-08-18 04:22:01
6694,1,247,12482,7.99,2005-08-18 12:37:36
6705,1,248,4841,0.99,2005-07-08 18:18:23
6711,1,248,13918,0.99,2005-08-20 16:47:32
6717,1,249,597,3.99,2005-05-28 14:01:02
6727,2,249,6670,7.99,2005-07-12 11:44:33
6728,1,249,7544,7.99,2005-07-27 21:47:37
6730,2,249,7881,4.99,2005-07-28 10:33:22
6733,2,249,11668,0.99,2005-08-17 05:47:32
6739,1,250,637,4.99,2005-05-28 18:14:29
6740,2,250,687,0.99,2005-05-29 00:32:09
6751,1,250,12361,0.99,2005-08-18 07:47:31
6755,2,250,14814,4.99,2005-08-22 01:12:14
6756,2,250,15247,6.99,2005-08-22 17:52:05
6759,2,251,393,2.99,2005-05-27 11:18:25
6766,1,251,3799,4.99,2005-07-06 15:00:14
6777,1,251,10575,7.99,2005-08-01 13:41:41
6781,2,251,13121,2.99,2005-08-19 11:51:39
6783,2,251,13260,6.99,2005-08-19 17:09:22
6784,1,251,14292,0.99,2005-08-21 07:06:20
6792,1,252,2968,0.99,2005-06-20 07:41:47
6793,2,252,4372,0.99,2005-07-07 20:09:01
6798,2,252,7121,0.99,2005-07-27 05:58:32
6806,1,252,13385,4.99,2005-08-19 21:39:35
6808,1,252,14774,4.99,2005-08-21 23:52:32
6816,1,253,2142,4.99,2005-06-17 21:55:43
6817,1,253,2454,4.99,2005-06-18 19:32:51
6838,2,253,15221,2.99,2005-08-22 17:12:29
6839,1,254,183,2.99,2005-05-26 05:01:18
6840,1,254,1108,5.99,2005-05-31 15:05:12
6844,1,254,2138,2.99,2005-06-17 21:28:14
6847,2,254,5042,2.99,2005-07-09 03:20:30
6854,2,254,7011,0.99,2005-07-27 01:58:34
6856,2,254,8216,7.99,2005-07-28 23:43:59
6858,2,254,9494,1.99,2005-07-30 23:52:46
6859,1,254,10522,4.99,2005-08-01 11:48:51
6861,1,254,11665,6.99,2005-08-17 05:36:57
6862,2,254,12148,0.99,2005-08-18 00:13:15
6863,1,254,12206,0.99,2005-08-18 02:22:20
6868,2,254,13130,2.99,2005-08-19 12:06:42
6869,2,254,14497,4.99,2005-08-21 14:09:47
6875,1,255,4547,0.99,2005-07-08 04:20:19
6880,1,255,8562,0.99,2005-07-29 11:32:13
6884,2,255,13154,2.99,2005-08-19 13:09:54
6885,1,255,13268,0.99,2005-08-19 17:33:50
6894,1,256,1555,2.99,2005-06-16 02:17:07
6896,2,256,1973,4.99,2005-06-17 09:26:15
6900,1,256,2839,4.99,2005-06-19 22:07:24
6905,1,256,7661,3.99,2005-07-28 02:10:27
6908,2,256,11011,2.99,2005-08-02 05:07:07
6910,2,256,13457,0.99,2005-08-20 00:33:22
6912,1,256,14003,6.99,2005-08-20 20:16:06
6914,2,256,14445,2.99,2005-08-21 12:07:42
6917,2,256,15861,4.99,2005-08-23 16:15:45
6918,1,256,15864,7.99,2005-08-23 16:18:12
6924,2,257,4462,6.99,2005-07-08 00:02:49
6926,1,257,5495,6.99,2005-07-10 00:16:54
6927,1,257,5858,4.99,2005-07-10 18:00:07
6928,1,257,6422,5.99,2005-07-11 23:46:19
6929,2,257,6711,5.99,2005-07-12 13:23:40
6935,2,257,8156,3.99,2005-07-28 20:59:04
6942,1,257,11230,4.99,2005-08-02 12:59:08
6943,1,257,11394,0.99,2005-08-02 18:44:45
6946,2,257,12841,2.99,2005-08-19 01:55:55
6948,2,257,13203,7.99,2005-08-19 15:00:58
6952,2,257,14115,0.99,2005-08-21 01:10:29
6958,2,258,2931,8.99,2005-06-20 04:50:45
6960,1,258,4677,5.99,2005-07-08 10:30:36
6961,2,258,4897,0.99,2005-07-08 20:25:11
6966,1,258,7814,2.99,2005-07-28 08:09:48
6971,1,258,10325,5.99,2005-08-01 04:52:12
6972,2,258,10332,6.99,2005-08-01 04:57:32
6975,2,258,12296,3.99,2005-08-18 05:16:28
6977,1,258,13695,6.99,2005-08-20 09:13:25
6979,2,258,14901,6.99,2005-08-22 04:31:37
6980,2,259,722,6.99,2005-05-29 05:30:31
6995,1,259,9282,6.99,2005-07-30 15:17:31
6999,1,259,11184,3.99,2005-08-02 11:01:26
7000,2,259,12680,6.99,2005-08-18 19:43:46
7009,1,259,15425,10.99,2005-08-23 00:05:57
7013,1,260,1101,8.99,2005-05-31 14:13:59
7019,1,260,2823,7.99,2005-06-19 20:30:21
7022,2,260,4054,0.99,2005-07-07 03:42:07
7023,2,260,4741,6.99,2005-07-08 13:31:23
7024,1,260,4870,2.99,2005-07-08 19:14:45
7025,2,260,6328,2.99,2005-07-11 19:09:33
7033,2,260,9176,4.99,2005-07-30 11:50:54
7035,1,260,12852,0.99,2005-08-19 02:12:40
7038,1,260,13966,2.99,2005-08-20 18:28:28
7042,1,260,14579,7.99,2005-08-21 16:54:47
7061,2,261,10246,1.99,2005-08-01 02:29:50
7062,1,261,11834,1.99,2005-08-17 13:00:40
7063,2,261,11928,2.99,2005-08-17 16:28:24
7074,1,262,2915,1.99,2005-06-20 03:57:17
7079,1,262,6291,0.99,2005-07-11 17:16:40
7083,1,262,6805,6.99,2005-07-12 17:23:01
7085,1,262,9105,6.99,2005-07-30 08:50:25
7086,2,262,10421,0.99,2005-08-01 08:14:10
7088,2,262,13466,2.99,2005-08-20 00:55:16
7089,1,262,13808,5.99,2005-08-20 12:55:43
7093,2,262,15270,3.99,2005-08-22 18:48:42
7094,1,262,15456,0.99,2005-08-23 01:07:01
7095,1,262,15640,4.99,2005-08-23 08:04:40
7100,2,263,2126,8.99,2005-06-17 20:54:36
7106,2,263,5125,2.99,2005-07-09 07:25:28
7108,2,263,6376,4.99,2005-07-11 21:40:23
7110,1,263,6808,1.99,2005-07-12 17:36:42
7117,1,263,11339,2.99,2005-08-02 17:02:06
7121,2,263,12919,6.99,2005-08-19 04:32:15
7122,1,263,14335,3.99,2005-08-21 08:33:07
7123,2,263,14448,6.99,2005-08-21 12:13:10
7126,1,263,15293,0.99,2006-02-14 15:16:03
7136,1,264,6395,2.99,2005-07-11 22:29:29
7138,1,264,7006,8.99,2005-07-27 01:42:20
7142,1,264,9932,5.99,2005-07-31 15:19:48
7147,1,264,12518,4.99,2005-08-18 13:41:32
7148,2,264,13590,2.99,2005-08-20 05:48:59
7150,1,264,15595,4.99,2005-08-23 06:19:12
7155,1,265,2598,2.99,2005-06-19 05:59:57
7161,1,265,5710,9.99,2005-07-10 10:32:52
7188,2,266,5362,5.99,2005-07-09 18:16:08
7190,1,266,8492,2.99,2005-07-29 09:04:17
7191,2,266,9109,5.99,2005-07-30 08:58:24
7193,2,266,10910,5.99,2005-08-02 01:54:34
7195,1,266,11321,4.99,2005-08-02 16:15:07
7203,1,266,13556,6.99,2005-08-20 04:10:26
7209,2,267,91,6.99,2005-05-25 14:57:22
7210,1,267,436,4.99,2005-05-27 17:21:04
7215,2,267,2578,7.99,2005-06-19 04:40:06
7218,2,267,2754,4.99,2005-06-19 16:55:59
7225,1,267,8190,4.99,2005-07-28 22:47:06
7226,1,267,8572,1.99,2005-07-29 11:51:24
7240,1,267,15208,3.99,2005-08-22 16:35:47
7244,2,267,13713,0.0,2006-02-14 15:16:03
7245,1,268,1394,2.99,2005-06-15 16:17:21
7249,2,268,2324,4.99,2005-06-18 10:00:33
7257,2,268,5793,2.99,2005-07-10 14:33:00
7261,1,268,8931,2.99,2005-07-30 02:30:07
7282,2,269,2493,6.99,2005-06-18 22:12:09
7283,1,269,4125,9.99,2005-07-07 07:20:29
7286,1,269,6440,2.99,2005-07-12 00:25:04
7288,2,269,6804,4.99,2005-07-12 17:22:06
7290,1,269,7537,6.99,2005-07-27 21:36:09
7294,1,269,11014,4.99,2005-08-02 05:12:22
7303,2,269,12610,0.0,2006-02-14 15:16:03
7307,1,270,1896,6.99,2005-06-17 04:25:46
7313,2,270,6520,4.99,2005-07-12 04:05:16
7314,1,270,8355,2.99,2005-07-29 04:57:43
7315,2,270,8618,3.99,2005-07-29 13:48:20
7323,1,270,11917,2.99,2005-08-17 16:08:17
7327,1,270,14618,0.99,2005-08-21 18:09:51
7328,2,270,15620,6.99,2005-08-23 07:10:22
7332,2,271,4545,2.99,2005-07-08 04:17:47
7336,1,271,7618,3.99,2005-07-28 00:24:14
7341,1,271,10599,3.99,2005-08-01 14:23:58
7345,2,271,14355,4.99,2005-08-21 09:08:29
7347,1,272,33,0.99,2005-05-25 04:18:51
7350,1,272,1072,0.99,2005-05-31 09:52:50
7353,1,272,3323,5.99,2005-06-21 08:45:33
7358,1,272,8248,7.99,2005-07-29 00:41:56
7369,2,273,1391,6.99,2005-06-15 16:11:21
7371,2,273,1765,4.99,2005-06-16 17:56:10
7373,1,273,3202,0.99,2005-06-21 00:33:47
7376,1,273,5256,7.99,2005-07-09 13:55:45
7377,2,273,5435,7.99,2005-07-09 21:28:07
7380,1,273,6635,1.99,2005-07-12 09:47:58
7385,2,273,9285,5.99,2005-07-30 15:26:08
7386,2,273,9391,0.99,2005-07-30 19:48:41
7392,1,273,11282,4.99,2005-08-02 14:35:03
7394,1,273,12692,0.99,2005-08-18 20:09:19
7400,2,273,15372,2.99,2005-08-22 21:59:51
7402,1,274,147,2.99,2005-05-26 00:17:50
7409,2,274,3291,9.99,2005-06-21 06:55:36
7412,2,274,4582,2.99,2005-07-08 06:09:09
7413,2,274,6389,3.99,2005-07-11 22:18:20
7416,2,274,8517,7.99,2005-07-29 10:00:48
7426,2,274,13129,8.99,2005-08-19 12:05:04
7427,1,274,13549,8.99,2005-08-20 03:58:41
7428,1,274,14012,0.99,2005-08-20 20:42:12
7430,2,274,14164,7.99,2005-08-21 02:58:02
7433,1,274,15260,2.99,2005-08-22 18:24:16
7440,1,275,2646,4.99,2005-06-19 09:56:01
7442,2,275,4396,0.99,2005-07-07 21:14:19
7450,2,275,9258,2.99,2005-07-30 14:31:31
7456,1,275,13037,3.99,2005-08-19 08:53:57
7460,2,275,14063,0.99,2005-08-20 22:36:40
7461,1,275,14187,5.99,2005-08-21 03:32:03
7462,1,275,14296,2.99,2005-08-21 07:13:23
7468,1,276,860,10.99,2005-05-30 02:45:16
7470,2,276,2763,4.99,2005-06-19 17:23:34
7475,2,276,5246,4.99,2005-07-09 13:25:18
7477,2,276,7842,2.99,2005-07-28 09:10:06
7482,2,276,10149,5.99,2005-07-31 22:20:46
7491,1,276,14000,4.99,2005-08-20 20:06:05
7504,2,277,3897,2.99,2005-07-06 19:11:43
7508,1,277,5913,2.99,2005-07-10 20:58:55
7509,2,277,6455,2.99,2005-07-12 01:01:58
7510,1,277,6487,5.99,2005-07-12 02:17:00
7517,2,277,11574,0.99,2005-08-17 01:38:19
7523,2,277,14227,4.99,2005-08-21 04:56:31
7527,1,278,1092,4.99,2005-05-31 12:15:57
7528,2,278,1387,0.99,2005-06-15 15:40:56
7534,2,278,4866,8.99,2005-07-08 19:09:59
7536,1,278,7239,0.99,2005-07-27 10:20:27
7538,2,278,8222,5.99,2005-07-28 23:51:53
7541,1,278,10649,2.99,2005-08-01 16:11:40
7545,2,278,11531,0.99,2005-08-17 00:30:04
7546,1,278,12787,0.99,2005-08-19 00:07:58
7549,1,278,14268,2.99,2005-08-21 06:21:24
7551,1,278,14986,4.99,2005-08-22 07:37:24
7552,1,278,16019,4.99,2005-08-23 21:30:45
7553,1,279,979,2.99,2005-05-30 21:37:11
7556,1,279,2147,4.99,2005-06-17 22:28:13
7560,1,279,4476,4.99,2005-07-08 00:34:25
7561,1,279,4978,7.99,2005-07-09 00:22:02
7563,1,279,5361,9.99,2005-07-09 18:15:32
7564,1,279,6176,0.99,2005-07-11 10:48:21
7570,1,279,11515,2.99,2005-08-16 23:54:34
7571,1,279,11703,4.99,2005-08-17 07:19:29
7572,2,279,12935,2.99,2005-08-19 05:20:25
7578,1,279,14714,3.99,2005-08-21 21:27:43
7579,1,279,14779,5.99,2005-08-22 00:00:56
7584,1,280,1014,4.99,2005-05-31 02:39:16
7591,2,280,7901,0.99,2005-07-28 11:12:12
7593,1,280,8365,0.99,2005-07-29 05:11:00
7594,1,280,8565,7.99,2005-07-29 11:35:23
7598,2,280,9103,0.99,2005-07-30 08:49:26
7599,1,280,10847,9.99,2005-08-01 23:49:33
7607,2,280,15036,2.99,2005-08-22 09:36:00
7610,2,280,15950,5.99,2005-08-23 19:09:39
7612,2,281,754,2.99,2005-05-29 10:18:59
7615,1,281,4607,0.99,2005-07-08 07:15:14
7618,2,281,6825,0.99,2005-07-12 18:28:12
7624,1,281,14196,1.99,2005-08-21 03:40:40
7628,1,282,2016,2.99,2005-06-17 12:18:36
7631,1,282,3417,2.99,2005-06-21 17:06:20
7635,2,282,4412,4.99,2005-07-07 21:56:53
7641,1,282,8223,6.99,2005-07-28 23:56:01
7643,2,282,8468,1.99,2005-07-29 08:26:04
7644,2,282,8743,0.99,2005-07-29 18:57:01
7645,2,282,8973,1.99,2005-07-30 04:09:13
7655,1,283,2685,2.99,2005-06-19 12:35:21
7668,1,283,7504,0.99,2005-07-27 20:24:31
7669,1,283,7816,0.99,2005-07-28 08:14:12
7670,2,283,9353,4.99,2005-07-30 18:30:37
7671,2,283,9478,2.99,2005-07-30 23:12:53
7676,2,283,11966,0.99,2005-08-17 17:40:04
7684,2,284,2813,6.99,2005-06-19 20:01:47
7685,2,284,3296,0.99,2005-06-21 07:04:53
7689,2,284,4931,7.99,2005-07-08 22:16:18
7690,1,284,5161,6.99,2005-07-09 08:57:56
7691,1,284,6276,5.99,2005-07-11 16:15:50
7693,1,284,7164,6.99,2005-07-27 07:36:34
7694,1,284,7463,4.99,2005-07-27 18:48:32
7704,1,284,14921,4.99,2005-08-22 05:12:24
7706,1,284,12064,5.98,2006-02-14 15:16:03
7712,2,285,5112,2.99,2005-07-09 07:04:04
7721,1,285,7745,9.99,2005-07-28 05:46:28
7723,2,285,8466,0.99,2005-07-29 08:24:47
7725,2,285,10628,2.99,2005-08-01 15:33:19
7730,2,285,12687,9.99,2005-08-18 19:57:39
7731,2,285,13102,7.99,2005-08-19 11:02:03
7732,2,285,15251,0.99,2005-08-22 18:03:57
7742,1,286,4894,2.99,2005-07-08 20:21:31
7748,1,286,7422,2.99,2005-07-27 17:10:42
7753,2,286,10105,5.99,2005-07-31 20:54:20
7759,1,286,14905,0.99,2005-08-22 04:34:22
7763,2,287,964,2.99,2005-05-30 18:53:21
7764,1,287,1247,7.99,2005-06-15 05:16:40
7767,2,287,2612,6.99,2005-06-19 07:19:41
7772,2,287,6379,3.99,2005-07-11 21:51:25
7775,2,287,7777,2.99,2005-07-28 07:04:42
7782,1,287,11716,4.99,2005-08-17 07:40:55
7785,2,287,15076,1.99,2005-08-22 11:05:34
7787,2,287,15127,0.99,2005-08-22 12:56:29
7791,2,288,427,6.99,2005-05-27 16:10:04
7792,1,288,503,4.99,2005-05-28 01:35:25
7794,1,288,1466,5.99,2005-06-15 20:46:04
7798,1,288,6399,2.99,2005-07-11 22:39:05
7800,2,288,7744,0.99,2005-07-28 05:38:20
7803,1,288,9732,0.99,2005-07-31 08:56:08
7806,1,288,12134,1.99,2005-08-17 23:49:43
7813,1,288,15119,2.99,2005-08-22 12:41:33
7816,1,289,2387,6.99,2005-06-18 15:24:19
7818,2,289,2948,6.99,2005-06-20 06:02:35
7820,1,289,3588,2.99,2005-07-06 04:29:13
7821,2,289,4622,0.99,2005-07-08 08:02:42
7822,1,289,5089,4.99,2005-07-09 05:45:40
7826,2,289,6007,3.99,2005-07-11 01:43:06
7839,2,289,13336,5.99,2005-08-19 20:03:22
7841,1,289,14087,0.99,2005-08-20 23:53:40
7842,2,289,14729,4.99,2005-08-21 22:16:57
7849,1,290,3013,3.99,2005-06-20 10:45:09
7853,1,290,5105,2.99,2005-07-09 06:38:59
7854,2,290,5214,5.99,2005-07-09 11:43:08
7855,2,290,5827,2.99,2005-07-10 16:22:20
7859,1,290,7650,1.99,2005-07-28 01:47:20
7864,1,290,10194,1.99,2005-08-01 00:33:52
7866,1,290,11596,6.99,2005-08-17 02:53:55
7867,2,290,12193,3.99,2005-08-18 02:03:59
7868,2,290,12778,4.99,2005-08-18 23:40:23
7870,1,290,13367,2.99,2005-08-19 21:19:27
7873,2,291,747,4.99,2005-05-29 09:26:34
7882,1,291,6796,2.99,2005-07-12 16:44:16
7883,1,291,7561,5.99,2005-07-27 22:21:05
7884,2,291,7564,0.99,2005-07-27 22:31:17
7888,2,291,9201,5.99,2005-07-30 12:42:21
7889,2,291,9919,7.99,2005-07-31 14:55:46
7892,1,291,13665,5.99,2005-08-20 08:19:20
7903,2,292,5257,0.99,2005-07-09 13:56:43
7904,1,292,5940,4.99,2005-07-10 22:31:01
7905,1,292,6270,8.99,2005-07-11 15:59:10
7906,1,292,6900,6.99,2005-07-12 21:45:25
7921,1,292,15117,2.99,2005-08-22 12:38:20
7926,1,293,1829,5.99,2005-06-16 22:14:21
7931,2,293,3452,4.99,2005-06-21 21:11:27
7932,1,293,3906,3.99,2005-07-06 19:35:55
7935,2,293,4944,6.99,2005-07-08 22:44:28
7939,1,293,8589,4.99,2005-07-29 12:28:17
7940,1,293,8745,2.99,2005-07-29 19:03:05
7942,2,293,11131,1.99,2005-08-02 09:10:04
7951,1,293,15508,7.99,2005-08-23 02:49:04
7953,1,294,595,1.99,2005-05-28 13:59:54
7954,1,294,2900,2.99,2005-06-20 02:40:04
7956,1,294,3681,4.99,2005-07-06 09:19:30
7964,1,294,9522,2.99,2005-07-31 00:55:11
7967,2,294,10220,4.99,2005-08-01 01:13:22
7968,1,294,10551,6.99,2005-08-01 12:48:55
7969,2,294,10600,2.99,2005-08-01 14:25:21
7974,2,294,11981,2.99,2005-08-17 18:10:40
7976,1,294,14474,2.99,2005-08-21 13:22:48
7979,2,295,371,3.99,2005-05-27 08:08:18
7981,1,295,1328,2.99,2005-06-15 11:23:27
7983,1,295,2054,2.99,2005-06-17 15:26:37
7990,1,295,3876,9.99,2005-07-06 18:21:13
7992,1,295,4432,1.99,2005-07-07 22:40:02
7993,1,295,5019,2.99,2005-07-09 02:04:32
7998,2,295,6331,3.99,2005-07-11 19:17:21
8004,2,295,9692,8.99,2005-07-31 07:11:04
8013,1,295,14264,0.99,2005-08-21 06:18:22
8017,2,296,162,4.99,2005-05-26 02:02:05
8018,1,296,511,5.99,2005-05-28 03:04:04
8019,1,296,869,4.99,2005-05-30 04:22:06
8032,2,296,7568,4.99,2005-07-27 22:38:53
8033,2,296,8171,0.99,2005-07-28 21:32:57
8035,1,296,9304,2.99,2005-07-30 16:41:34
8036,2,296,11571,4.99,2005-08-17 01:37:51
8037,2,296,11825,4.99,2005-08-17 12:43:30
8046,1,296,12009,2.99,2006-02-14 15:16:03
8055,2,297,4621,2.99,2005-07-08 08:02:18
8059,1,297,6064,6.99,2005-07-11 04:23:18
8061,1,297,6984,2.99,2005-07-27 00:56:30
8062,2,297,7867,0.99,2005-07-28 10:08:54
8064,2,297,9014,2.99,2005-07-30 05:19:27
8070,2,297,11585,4.99,2005-08-17 02:14:36
8077,1,297,14403,5.99,2005-08-21 10:40:34
8083,2,298,3095,4.99,2005-06-20 16:16:53
8084,2,298,3400,4.99,2005-06-21 15:50:30
8087,2,298,4291,2.99,2005-07-07 15:47:47
8090,1,298,5247,2.99,2005-07-09 13:26:28
8091,2,298,6802,0.99,2005-07-12 17:14:17
8095,2,298,10248,6.99,2005-08-01 02:35:28
8100,1,298,13172,0.99,2005-08-19 13:49:07
8106,1,299,332,5.99,2005-05-27 02:27:10
8109,2,299,2664,4.99,2005-06-19 11:11:23
8114,1,299,3288,5.99,2005-06-21 06:36:59
8123,1,299,7746,2.99,2005-07-28 05:48:56
8128,1,299,11629,6.99,2005-08-17 04:27:24
8134,2,299,14889,4.99,2005-08-22 04:10:10
8139,2,300,1381,0.99,2005-06-15 15:17:21
8144,1,300,5705,10.99,2005-07-10 10:09:17
8147,1,300,6998,4.99,2005-07-27 01:16:29
8149,1,300,8117,6.99,2005-07-28 19:20:16
8156,2,300,12484,2.99,2005-08-18 12:39:37
8159,1,300,13296,0.99,2005-08-19 18:43:53
8161,1,300,13717,5.99,2005-08-20 09:50:52
8162,1,300,14674,7.99,2005-08-21 20:01:34
8169,1,301,955,0.99,2005-05-30 16:59:03
8170,1,301,1853,0.99,2005-06-17 00:39:54
8175,1,301,5119,6.99,2005-07-09 07:14:18
8181,2,301,7818,4.99,2005-07-28 08:25:00
8185,2,301,13633,2.99,2005-08-20 07:13:47
8187,1,301,15268,1.99,2005-08-22 18:39:11
8189,2,302,92,5.99,2005-05-25 15:38:46
8191,2,302,4676,4.99,2005-07-08 10:26:02
8199,1,302,8363,6.99,2005-07-29 05:10:08
