assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
13345,1,,1,12793,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628522,,BAO_0000218,
13346,1,,1,12793,Cricetinae,,100712,N,Intermediate,,CHEMBL625432,,BAO_0000218,
13347,1,,0,12793,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625433,,BAO_0000218,
13348,1,1969.0,1,14793,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625434,,BAO_0000218,
13349,1,1969.0,1,14793,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625435,,BAO_0000218,
13350,1,,0,14793,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625436,,BAO_0000218,
13351,1,,1,14731,Macaca fascicularis,,100710,N,Intermediate,,CHEMBL874588,,BAO_0000218,
13352,1,,1,14731,Mus musculus,,50594,N,Intermediate,,CHEMBL625437,,BAO_0000218,
13353,1,,0,12187,Mustela putorius furo,,22224,U,Autocuration,,CHEMBL625438,,BAO_0000218,
13354,1,,0,12187,Simiiformes,,22224,U,Autocuration,,CHEMBL625439,,BAO_0000218,
13355,1,,0,12187,Simiiformes,,22224,U,Autocuration,,CHEMBL625440,,BAO_0000218,
13356,1,,0,12187,Simiiformes,,22224,U,Autocuration,,CHEMBL625441,,BAO_0000218,
13357,1,,0,12187,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625442,,BAO_0000218,
13358,1,,1,12187,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625443,,BAO_0000218,
13359,1,,0,17431,,,22224,U,Autocuration,,CHEMBL625444,,BAO_0000218,
13360,1,,1,13318,Mus musculus,,50594,N,Intermediate,,CHEMBL625445,,BAO_0000218,
13361,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625446,,BAO_0000218,
13362,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL882960,,BAO_0000218,
13363,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625447,,BAO_0000218,
13364,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625448,,BAO_0000218,
13365,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625449,,BAO_0000218,
13366,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL874589,,BAO_0000218,
13367,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625450,,BAO_0000218,
13368,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625451,,BAO_0000218,
13369,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626584,,BAO_0000218,
13370,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626585,,BAO_0000218,
13371,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626586,,BAO_0000218,
13372,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626587,,BAO_0000218,
13373,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626588,,BAO_0000218,
13374,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626589,,BAO_0000218,
13375,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626590,,BAO_0000218,
13376,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626591,,BAO_0000218,
13377,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL627181,,BAO_0000218,
13378,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628083,,BAO_0000218,
13379,1,,0,15173,,,22224,U,Autocuration,,CHEMBL628084,,BAO_0000218,
13380,1,,1,7732,Hymenolepis nana,,50064,N,Expert,,CHEMBL628085,,BAO_0000218,
13381,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Expert,,CHEMBL628086,,BAO_0000218,
13382,1,,0,7732,,,22224,U,Autocuration,,CHEMBL628087,,BAO_0000218,
13383,1,,1,7732,Mus musculus,,50594,N,Intermediate,,CHEMBL628088,,BAO_0000218,
13384,1,,0,7732,,,22224,U,Autocuration,,CHEMBL628089,,BAO_0000218,
13385,1,,0,8328,,,22224,U,Autocuration,,CHEMBL628090,,BAO_0000218,
13386,1,,0,8328,,,22224,U,Autocuration,,CHEMBL628091,,BAO_0000218,
13387,1,,0,8328,,,22224,U,Autocuration,,CHEMBL628092,,BAO_0000218,
13388,1,,0,8328,,,22224,U,Autocuration,,CHEMBL628093,,BAO_0000218,
13389,1,,0,8328,,,22224,U,Autocuration,,CHEMBL875607,,BAO_0000218,
13390,1,,0,8328,,,22224,U,Autocuration,,CHEMBL625710,,BAO_0000218,
13391,1,,0,8328,,,22224,U,Autocuration,,CHEMBL625711,,BAO_0000218,
13392,1,,0,8328,,,22224,U,Autocuration,,CHEMBL625712,,BAO_0000218,
13393,1,,0,8328,,,22224,U,Autocuration,,CHEMBL625713,,BAO_0000218,
13394,1,,1,13376,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625714,,BAO_0000218,
13395,1,,1,13477,Macaca mulatta,,50797,N,Intermediate,,CHEMBL625715,,BAO_0000218,
13396,1,,1,13477,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625716,,BAO_0000218,
13397,1,,1,13477,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625717,,BAO_0000218,
13398,1,,1,13313,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625718,,BAO_0000218,
13399,1,,1,12504,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625719,,BAO_0000218,
13400,1,,1,12504,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625720,,BAO_0000218,
13401,1,,1,12504,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625721,,BAO_0000218,
13402,1,,1,12504,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625722,,BAO_0000218,
13403,1,,1,13129,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625723,,BAO_0000218,
13404,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Intermediate,,CHEMBL625724,,BAO_0000218,
13405,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Intermediate,,CHEMBL625725,,BAO_0000218,
13406,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Intermediate,,CHEMBL625726,,BAO_0000218,
13407,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Intermediate,,CHEMBL875608,,BAO_0000218,
13408,1,,1,7732,Heligmosomoides polygyrus,,50545,N,Intermediate,,CHEMBL625727,,BAO_0000218,
13409,1,1088.0,0,9278,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625728,,BAO_0000218,
13410,1,,0,9278,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625729,,BAO_0000218,
13411,1,,0,9278,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625730,,BAO_0000218,
13412,1,1088.0,0,9278,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL625731,,BAO_0000218,
13413,1,1088.0,0,9278,Rattus norvegicus,,22224,U,Autocuration,,CHEMBL626417,,BAO_0000218,
13414,1,1088.0,1,9278,Homo sapiens,,50587,N,Intermediate,,CHEMBL626418,,BAO_0000218,
13415,1,1088.0,1,9278,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626419,,BAO_0000218,
13416,1,1969.0,1,5932,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL626592,,BAO_0000218,
13417,1,1969.0,1,5932,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626593,,BAO_0000218,
13418,1,,1,5182,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626594,,BAO_0000218,
13419,1,,1,10499,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625035,,BAO_0000218,
13420,1,,0,6051,,,22224,U,Autocuration,,CHEMBL625036,,BAO_0000019,
13421,1,,0,17508,,,22229,U,Autocuration,,CHEMBL625037,,BAO_0000100,
13422,1,,0,6228,,,22229,U,Autocuration,,CHEMBL625038,,BAO_0000100,
13423,1,,0,6231,,,22229,U,Autocuration,,CHEMBL625039,,BAO_0000100,
13424,1,,0,17740,,,22229,U,Autocuration,,CHEMBL625040,,BAO_0000100,
13425,1,,0,6495,,,22229,U,Autocuration,,CHEMBL625041,,BAO_0000100,
13426,1,,0,2171,,,22229,U,Autocuration,,CHEMBL625042,,BAO_0000100,
13427,1,,0,3255,,,22224,U,Autocuration,,CHEMBL874411,,BAO_0000019,
13428,1,,0,6821,,,22224,U,Autocuration,,CHEMBL625043,,BAO_0000019,
13429,1,,0,2685,,,22229,U,Autocuration,,CHEMBL625044,,BAO_0000100,
13430,1,,0,17584,,,22224,U,Autocuration,,CHEMBL625045,,BAO_0000019,
13431,1,,0,13824,,,22229,U,Autocuration,,CHEMBL625046,,BAO_0000100,
13432,1,,0,13824,,,22229,U,Autocuration,,CHEMBL625047,,BAO_0000100,
13433,1,,0,16479,,,22229,U,Autocuration,,CHEMBL625048,,BAO_0000100,
13434,1,,0,11997,,,22229,U,Autocuration,,CHEMBL625049,,BAO_0000100,
13435,1,,0,2988,,,22229,U,Autocuration,,CHEMBL625050,,BAO_0000100,
13436,1,,0,931,,,22229,U,Autocuration,,CHEMBL625051,,BAO_0000100,
13437,1,,0,4381,,,22229,U,Autocuration,,CHEMBL874412,,BAO_0000100,
13438,1,,0,4397,,,22229,U,Autocuration,,CHEMBL625052,,BAO_0000100,
13439,1,,0,5889,,,22229,U,Autocuration,,CHEMBL625053,,BAO_0000100,
13440,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623250,,BAO_0000019,
13441,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623251,,BAO_0000019,
13442,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623252,,BAO_0000019,
13443,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623253,,BAO_0000019,
13444,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623254,,BAO_0000019,
13445,1,,0,6154,,,22224,U,Autocuration,,CHEMBL623255,,BAO_0000019,
13446,1,,0,6887,,,22224,U,Autocuration,,CHEMBL626831,,BAO_0000019,
13447,1,,0,6887,,,22224,U,Autocuration,,CHEMBL877494,,BAO_0000019,
13448,1,,0,14116,,,22224,U,Autocuration,,CHEMBL626832,,BAO_0000019,
13449,1,,0,11137,,,22224,U,Autocuration,,CHEMBL626833,,BAO_0000019,
13450,1,,0,7230,,,22224,U,Autocuration,,CHEMBL626834,,BAO_0000100,
13451,1,,0,15741,,,22224,U,Autocuration,,CHEMBL626835,,BAO_0000019,
13452,1,,0,9663,,,22224,U,Autocuration,,CHEMBL626836,,BAO_0000019,
13453,1,,0,9663,,,22229,U,Autocuration,,CHEMBL626837,,BAO_0000100,
13454,1,,0,13807,,,22224,U,Autocuration,,CHEMBL626838,,BAO_0000019,
13455,1,,0,13807,,,22224,U,Autocuration,,CHEMBL626839,,BAO_0000100,
13456,1,,0,17425,,,22224,U,Autocuration,,CHEMBL626840,,BAO_0000019,
13457,1,,0,12143,,,22224,U,Autocuration,,CHEMBL626841,,BAO_0000019,
13458,1,,0,12608,,,22224,U,Autocuration,,CHEMBL626842,,BAO_0000219,
13459,1,,0,12608,,,22224,U,Autocuration,,CHEMBL626843,,BAO_0000219,
13460,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626844,,BAO_0000218,
13461,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877495,,BAO_0000218,
13462,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626845,,BAO_0000218,
13463,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626846,,BAO_0000218,
13464,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626847,,BAO_0000218,
13465,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628677,,BAO_0000218,
13466,1,,1,8649,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628678,,BAO_0000218,
13467,1,,0,9659,,,22224,U,Autocuration,,CHEMBL628679,,BAO_0000019,
13468,1,,0,9659,,,22224,U,Autocuration,,CHEMBL628680,,BAO_0000019,
13469,1,,0,9659,,,22224,U,Autocuration,,CHEMBL628681,,BAO_0000019,
13470,1,,0,9659,,,22224,U,Autocuration,,CHEMBL628682,,BAO_0000019,
13471,1,,0,9659,,,22224,U,Autocuration,,CHEMBL628683,,BAO_0000019,
13472,1,,1,9607,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628684,,BAO_0000218,
13473,1,,0,7057,,,22229,U,Autocuration,,CHEMBL877501,,BAO_0000100,
13474,1,,0,7057,,,22224,U,Autocuration,,CHEMBL628685,,BAO_0000100,
13475,1,178.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628686,,BAO_0000218,
13476,1,178.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628687,,BAO_0000218,
13477,1,,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628688,,BAO_0000218,
13478,1,,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628689,,BAO_0000218,
13479,1,2107.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628690,,BAO_0000218,
13480,1,2107.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629363,,BAO_0000218,
13481,1,2106.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629364,,BAO_0000218,
13482,1,2106.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629365,,BAO_0000218,
13483,1,,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629366,,BAO_0000218,
13484,1,1088.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629367,,BAO_0000218,
13485,1,1988.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL629368,,BAO_0000218,
13486,1,1088.0,1,7911,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877502,,BAO_0000218,
13487,1,2037.0,1,13792,Mus musculus,,50594,N,Intermediate,,CHEMBL629369,,BAO_0000218,
13488,1,955.0,1,13792,Mus musculus,,50594,N,Intermediate,,CHEMBL629370,,BAO_0000218,
13489,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL629371,,BAO_0000218,
13490,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL626276,,BAO_0000218,
13491,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL626277,,BAO_0000218,
13492,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL631250,,BAO_0000218,
13493,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631251,,BAO_0000218,
13494,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631252,,BAO_0000218,
13495,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631253,,BAO_0000218,
13496,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631254,,BAO_0000218,
13497,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631255,,BAO_0000218,
13498,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631256,,BAO_0000218,
13499,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631257,,BAO_0000218,
13500,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628009,,BAO_0000218,
13501,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628010,,BAO_0000218,
13502,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628011,,BAO_0000218,
13503,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628012,,BAO_0000218,
13504,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628013,,BAO_0000218,
13505,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628014,,BAO_0000218,
13506,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628015,,BAO_0000218,
13507,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628016,,BAO_0000218,
13508,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL874461,,BAO_0000218,
13509,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628017,,BAO_0000218,
13510,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628018,,BAO_0000218,
13511,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628019,,BAO_0000218,
13512,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628020,,BAO_0000218,
13513,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628021,,BAO_0000218,
13514,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628022,,BAO_0000218,
13515,1,1088.0,1,8133,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628023,,BAO_0000218,
13516,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL628024,,BAO_0000218,
13517,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL628025,,BAO_0000218,
13518,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL628026,,BAO_0000218,
13519,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL628027,,BAO_0000218,
13520,1,1088.0,0,8133,Simiiformes,,22224,U,Autocuration,,CHEMBL628028,,BAO_0000218,
13521,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628029,,BAO_0000218,
13522,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628030,,BAO_0000218,
13523,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628031,,BAO_0000218,
13524,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628032,,BAO_0000218,
13525,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628033,,BAO_0000218,
13526,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628034,,BAO_0000218,
13527,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628035,,BAO_0000218,
13528,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628036,,BAO_0000218,
13529,1,1088.0,1,8133,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874462,,BAO_0000218,
13530,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628037,,BAO_0000218,
13531,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628123,,BAO_0000218,
13532,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628124,,BAO_0000218,
13533,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628125,,BAO_0000218,
13534,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628126,,BAO_0000218,
13535,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628127,,BAO_0000218,
13536,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628128,,BAO_0000218,
13537,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628129,,BAO_0000218,
13538,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628130,,BAO_0000218,
13539,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628131,,BAO_0000218,
13540,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628132,,BAO_0000218,
13541,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628133,,BAO_0000218,
13542,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628134,,BAO_0000218,
13543,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628135,,BAO_0000218,
13544,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628136,,BAO_0000218,
13545,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628137,,BAO_0000218,
13546,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628138,,BAO_0000218,
13547,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628139,,BAO_0000218,
13548,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628140,,BAO_0000218,
13549,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628141,,BAO_0000218,
13550,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628142,,BAO_0000218,
13551,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628143,,BAO_0000218,
13552,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628144,,BAO_0000218,
13553,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628145,,BAO_0000218,
13554,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL628146,,BAO_0000218,
13555,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625355,,BAO_0000218,
13556,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625356,,BAO_0000218,
13557,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625357,,BAO_0000218,
13558,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625527,,BAO_0000218,
13559,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL875473,,BAO_0000218,
13560,1,,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL625528,,BAO_0000218,
13561,1,,1,9025,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626304,,BAO_0000218,
13562,1,1637.0,1,9025,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL624138,,BAO_0000218,
13563,1,,0,6448,,,22229,U,Autocuration,,CHEMBL624139,,BAO_0000100,
13564,1,,0,17221,,,22229,U,Autocuration,,CHEMBL624140,,BAO_0000100,
13565,1,,0,6545,,,22229,U,Autocuration,,CHEMBL624141,,BAO_0000100,
13566,1,,0,577,,,22229,U,Autocuration,,CHEMBL624142,,BAO_0000100,
13567,1,,0,6285,,,22229,U,Autocuration,,CHEMBL624143,,BAO_0000100,
13568,1,,0,6500,,,22229,U,Autocuration,,CHEMBL624144,,BAO_0000100,
13569,1,,0,6716,,,22229,U,Autocuration,,CHEMBL624145,,BAO_0000100,
13570,1,,0,13658,,,22229,U,Autocuration,,CHEMBL624146,,BAO_0000100,
13571,1,,0,6549,,,22229,U,Autocuration,,CHEMBL624147,,BAO_0000100,
13572,1,,0,14685,,,22229,U,Autocuration,,CHEMBL883123,,BAO_0000100,
13573,1,,0,6893,,,22224,U,Autocuration,,CHEMBL624148,,BAO_0000019,
13574,1,,0,3687,,,22224,U,Autocuration,,CHEMBL874416,,BAO_0000019,
13575,1,,0,4207,,,22229,U,Autocuration,,CHEMBL624149,,BAO_0000100,
13576,1,,0,4626,,,22229,U,Autocuration,,CHEMBL624150,,BAO_0000100,
13577,1,,0,1021,,,22224,U,Autocuration,,CHEMBL624151,,BAO_0000100,
13578,1,,0,3777,,,22224,U,Autocuration,,CHEMBL624152,,BAO_0000100,
13579,1,,0,17533,,,22224,U,Autocuration,,CHEMBL622139,,BAO_0000100,
13580,1,,0,6524,,,22229,U,Autocuration,,CHEMBL622140,,BAO_0000100,
13581,1,,0,17533,,,22224,U,Autocuration,,CHEMBL622141,,BAO_0000100,
13582,1,,0,6480,,,22224,U,Autocuration,,CHEMBL622142,,BAO_0000100,
13583,1,,0,17606,,,22229,U,Autocuration,,CHEMBL622143,,BAO_0000100,
13584,1,,0,6863,,,22229,U,Autocuration,,CHEMBL622144,,BAO_0000100,
13585,1,,0,1356,,,22224,U,Autocuration,,CHEMBL877473,,BAO_0000019,
13586,1,,0,3326,,,22229,U,Autocuration,,CHEMBL622145,,BAO_0000100,
13587,1,,0,1356,,,22224,U,Autocuration,,CHEMBL622146,,BAO_0000019,
13588,1,,0,12984,,,22229,U,Autocuration,,CHEMBL622147,,BAO_0000100,
13589,1,,0,17363,,,22224,U,Autocuration,,CHEMBL622148,,BAO_0000019,
13590,1,,0,6827,,,22224,U,Autocuration,,CHEMBL883124,,BAO_0000019,
13591,1,,0,261,,,22229,U,Autocuration,,CHEMBL622149,,BAO_0000100,
13592,1,,0,2685,,,22224,U,Autocuration,,CHEMBL622150,,BAO_0000019,
13593,1,,0,414,,,22224,U,Autocuration,,CHEMBL622151,,BAO_0000100,
13594,1,,0,15769,,,22229,U,Autocuration,,CHEMBL622152,,BAO_0000100,
13595,1,,0,17248,,,22224,U,Autocuration,,CHEMBL622153,,BAO_0000019,
13596,1,,0,16935,,,22224,U,Autocuration,,CHEMBL877474,,BAO_0000218,
13597,1,,0,16935,,,22224,U,Autocuration,,CHEMBL622154,,BAO_0000218,
13598,1,1969.0,0,14832,,,22224,U,Autocuration,,CHEMBL622155,,BAO_0000218,
13599,1,1969.0,0,14832,,,22224,U,Autocuration,,CHEMBL622156,,BAO_0000218,
13600,1,1969.0,1,2399,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622157,,BAO_0000218,
13601,1,1969.0,1,2399,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622158,,BAO_0000218,
13602,1,,1,6227,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622807,,BAO_0000218,
13603,1,,1,6227,Macaca mulatta,,50797,N,Intermediate,,CHEMBL622808,,BAO_0000218,
13604,1,,0,5623,,,22224,U,Autocuration,,CHEMBL622809,,BAO_0000218,
13605,1,,0,4854,,,22224,U,Autocuration,,CHEMBL622810,,BAO_0000218,
13606,1,,1,4493,Cricetinae,,100712,N,Intermediate,,CHEMBL876653,,BAO_0000218,
13607,1,,1,4493,Cricetinae,,100712,N,Intermediate,,CHEMBL622811,,BAO_0000218,
13608,1,,1,14956,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622986,,BAO_0000218,
13609,1,1969.0,1,15372,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622987,,BAO_0000218,
13610,1,1969.0,1,15372,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622988,,BAO_0000218,
13611,1,1969.0,1,15372,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622989,,BAO_0000218,
13612,1,1969.0,1,15372,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622990,,BAO_0000218,
13613,1,1969.0,0,15604,Simiiformes,,22224,U,Autocuration,,CHEMBL622991,,BAO_0000218,
13614,1,1969.0,1,15604,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622227,,BAO_0000218,
13615,1,1969.0,1,15604,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL622228,,BAO_0000218,
13616,1,,1,14964,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622229,,BAO_0000218,
