amount,payment_id,payment_date,rental_id,staff_id,customer_id
0.99,6358,2005-07-08 23:22:23,4959,1,236
3.99,6360,2005-07-10 02:50:29,5545,1,236
4.99,6363,2005-07-11 16:38:16,6281,2,236
2.99,6371,2005-07-29 15:09:25,8657,1,236
3.99,6376,2005-08-02 22:34:06,11486,2,236
2.99,6380,2005-08-19 21:09:30,13364,1,236
4.99,6382,2005-08-21 08:05:12,14321,2,236
4.99,6387,2005-05-26 04:49:17,182,1,237
0.99,6388,2005-06-15 22:00:45,1500,1,237
4.99,6397,2005-07-28 08:06:52,7812,1,237
2.99,6399,2005-07-28 18:49:43,8102,2,237
6.99,6401,2005-07-29 21:16:47,8799,2,237
11.99,6409,2005-08-02 22:18:13,11479,2,237
6.99,6412,2005-08-20 16:38:57,13914,2,237
6.99,6413,2005-08-20 17:02:37,13922,2,237
1.99,6418,2005-08-23 18:28:09,15931,2,237
0.99,6426,2005-07-11 22:46:25,6403,2,238
4.99,6427,2005-07-27 10:26:11,7243,2,238
5.99,6433,2005-08-01 16:40:34,10659,1,238
5.99,6434,2005-08-17 00:54:28,11543,2,238
8.99,6438,2005-08-21 08:40:21,14343,1,238
4.99,6440,2005-05-24 23:31:46,8,2,239
4.99,6446,2005-06-14 23:00:34,1160,1,239
2.99,6448,2005-06-18 02:48:21,2215,2,239
4.99,6449,2005-06-18 15:29:26,2390,1,239
0.99,6455,2005-07-10 23:38:34,5960,1,239
0.99,6458,2005-07-27 17:19:46,7426,1,239
2.99,6459,2005-07-27 19:53:23,7491,2,239
0.99,6461,2005-07-31 06:39:13,9676,2,239
0.99,6463,2005-08-01 20:14:14,10755,1,239
2.99,6464,2005-08-02 02:15:01,10923,2,239
2.99,6465,2005-08-02 22:35:05,11487,1,239
3.99,6477,2005-06-18 01:47:07,2196,2,240
0.99,6484,2005-07-12 01:29:41,6470,2,240
4.99,6485,2005-07-26 23:55:57,6956,1,240
4.99,6486,2005-07-27 01:25:34,7001,1,240
8.99,6487,2005-07-27 18:51:54,7467,1,240
5.99,6491,2005-07-30 01:11:11,8905,2,240
6.99,6494,2005-08-18 04:54:25,12283,2,240
8.99,6497,2005-08-20 08:12:33,13663,1,240
3.99,6501,2005-05-31 08:20:43,1059,1,241
2.99,6505,2005-06-19 12:27:19,2683,2,241
0.99,6507,2005-07-06 15:41:15,3822,2,241
0.99,6508,2005-07-08 13:08:18,4731,1,241
2.99,6509,2005-07-09 02:00:16,5017,2,241
0.99,6510,2005-07-09 11:26:50,5211,1,241
6.99,6519,2005-07-30 23:58:36,9500,1,241
4.99,6525,2005-08-18 09:59:36,12418,2,241
4.99,6526,2005-08-19 06:06:26,12956,1,241
7.99,6528,2005-08-21 06:22:07,14269,2,241
2.99,6529,2005-08-21 13:52:07,14485,2,241
0.99,6530,2005-08-22 05:51:26,14936,1,241
3.99,6535,2005-05-26 19:05:05,283,2,242
0.99,6544,2005-07-06 05:25:22,3604,2,242
4.99,6545,2005-07-07 22:28:32,4426,1,242
0.99,6555,2005-08-02 05:29:48,11020,2,242
0.99,6557,2005-08-17 03:36:06,11607,2,242
7.99,6559,2005-08-18 21:37:20,12724,2,242
9.99,6561,2005-08-19 17:42:06,13271,1,242
0.99,6562,2005-08-20 04:49:21,13567,2,242
0.99,6564,2005-08-21 14:52:14,14515,1,242
4.99,6566,2005-05-26 05:47:12,188,1,243
5.99,6569,2005-06-19 17:01:14,2757,2,243
5.99,6570,2005-07-06 17:02:33,3854,2,243
3.99,6574,2005-07-11 03:10:37,6038,2,243
2.99,6575,2005-07-12 18:21:30,6820,2,243
0.99,6577,2005-07-27 07:36:46,7165,2,243
5.99,6582,2005-07-31 17:22:36,9988,2,243
2.99,6584,2005-08-19 18:32:11,13291,1,243
3.99,6587,2005-08-21 06:24:55,14272,1,243
1.99,6591,2005-05-29 17:12:17,797,1,244
6.99,6592,2005-06-15 01:04:22,1189,2,244
0.99,6597,2005-07-09 22:48:04,5461,2,244
2.99,6603,2005-07-12 12:14:05,6683,2,244
2.99,6610,2005-08-02 04:04:32,10969,2,244
0.99,6618,2005-08-21 19:39:43,14657,2,244
0.99,6623,2005-05-26 12:49:01,241,1,245
2.99,6626,2005-05-29 06:03:41,725,2,245
2.99,6629,2005-06-17 20:48:27,2122,1,245
0.99,6636,2005-07-27 00:10:58,6962,2,245
10.99,6642,2005-07-29 21:46:21,8811,1,245
0.99,6643,2005-07-30 08:21:02,9088,2,245
4.99,6644,2005-07-30 11:35:00,9169,2,245
6.99,6645,2005-07-31 11:29:23,9813,1,245
7.99,6650,2005-08-18 05:43:22,12303,1,245
0.99,6651,2005-08-19 18:28:07,13286,1,245
2.99,6653,2006-02-14 15:16:03,12682,2,245
2.99,6660,2005-06-17 09:20:36,1968,1,246
6.99,6675,2005-08-21 09:16:40,14360,1,246
2.99,6681,2005-07-06 21:58:08,3955,2,247
2.99,6684,2005-07-09 00:57:46,4995,2,247
4.99,6686,2005-07-10 17:11:37,5842,1,247
1.99,6688,2005-08-01 03:26:44,10279,1,247
6.99,6689,2005-08-01 07:53:29,10410,1,247
4.99,6695,2005-08-18 12:48:45,12491,1,247
4.99,6696,2005-08-19 01:18:00,12824,1,247
3.99,6701,2005-06-17 16:07:08,2066,1,248
0.99,6703,2005-07-06 20:05:18,3910,1,248
2.99,6706,2005-07-09 18:43:19,5370,1,248
2.99,6715,2005-05-27 12:51:44,400,2,249
3.99,6717,2005-05-28 14:01:02,597,1,249
0.99,6718,2005-06-15 02:21:46,1204,1,249
5.99,6719,2005-06-15 20:55:20,1473,1,249
2.99,6720,2005-06-16 17:08:17,1753,2,249
1.99,6721,2005-06-17 20:58:32,2129,2,249
2.99,6729,2005-07-28 07:56:00,7804,1,249
0.99,6735,2005-08-21 06:50:48,14285,2,249
3.99,6738,2005-05-26 03:47:39,176,1,250
4.99,6739,2005-05-28 18:14:29,637,1,250
4.99,6742,2005-06-18 17:59:18,2432,1,250
2.99,6747,2005-07-11 01:20:46,5998,1,250
0.99,6749,2005-07-30 08:45:48,9099,2,250
6.99,6756,2005-08-22 17:52:05,15247,2,250
6.99,6763,2005-06-18 04:22:06,2238,1,251
2.99,6765,2005-06-21 22:08:58,3464,1,251
3.99,6767,2005-07-07 02:15:48,4026,2,251
2.99,6775,2005-07-30 12:30:19,9196,1,251
0.99,6778,2005-08-17 08:31:03,11733,1,251
3.99,6779,2005-08-17 20:48:32,12047,2,251
4.99,6780,2005-08-18 19:11:41,12666,2,251
6.99,6783,2005-08-19 17:09:22,13260,2,251
0.99,6784,2005-08-21 07:06:20,14292,1,251
2.99,6785,2005-08-23 08:23:56,15647,2,251
0.99,6792,2005-06-20 07:41:47,2968,1,252
0.99,6803,2005-08-01 04:31:18,10314,2,252
2.99,6804,2005-08-01 23:28:00,10834,2,252
4.99,6808,2005-08-21 23:52:32,14774,1,252
6.99,6810,2005-05-28 09:51:39,566,1,253
4.99,6817,2005-06-18 19:32:51,2454,1,253
2.99,6820,2005-07-10 00:38:48,5505,1,253
2.99,6822,2005-07-28 03:21:24,7689,2,253
0.99,6823,2005-07-28 09:31:58,7851,2,253
6.99,6830,2005-08-02 00:38:14,10881,2,253
5.99,6833,2005-08-19 12:00:28,13126,1,253
3.99,6834,2005-08-20 23:47:54,14086,2,253
7.99,6836,2005-08-21 19:03:19,14640,1,253
2.99,6847,2005-07-09 03:20:30,5042,2,254
0.99,6850,2005-07-10 02:35:41,5537,1,254
4.99,6853,2005-07-10 21:59:32,5930,2,254
7.99,6856,2005-07-28 23:43:59,8216,2,254
1.99,6858,2005-07-30 23:52:46,9494,2,254
2.99,6864,2005-08-18 03:51:51,12247,1,254
4.99,6869,2005-08-21 14:09:47,14497,2,254
0.99,6870,2005-08-23 13:25:08,15774,1,254
2.99,6874,2005-06-21 20:06:51,3442,2,255
0.99,6875,2005-07-08 04:20:19,4547,1,255
8.99,6887,2005-08-20 11:21:26,13758,1,255
4.99,6891,2005-05-29 08:20:08,738,2,256
2.99,6894,2005-06-16 02:17:07,1555,1,256
4.99,6896,2005-06-17 09:26:15,1973,2,256
4.99,6897,2005-06-18 03:50:49,2230,2,256
0.99,6901,2005-07-07 07:51:53,4130,1,256
2.99,6903,2005-07-09 10:00:44,5179,1,256
3.99,6905,2005-07-28 02:10:27,7661,1,256
2.99,6906,2005-07-30 21:10:56,9424,2,256
0.99,6911,2005-08-20 07:50:08,13651,1,256
7.99,6918,2005-08-23 16:18:12,15864,1,256
2.99,6919,2005-05-25 23:00:21,139,2,257
6.99,6924,2005-07-08 00:02:49,4462,2,257
4.99,6937,2005-07-29 04:45:25,8344,1,257
0.99,6943,2005-08-02 18:44:45,11394,1,257
2.99,6946,2005-08-19 01:55:55,12841,2,257
2.99,6954,2005-08-23 19:50:06,15967,1,257
0.99,6957,2005-06-19 12:12:23,2678,2,258
8.99,6958,2005-06-20 04:50:45,2931,2,258
0.99,6963,2005-07-10 08:26:26,5674,1,258
9.99,6964,2005-07-10 22:11:04,5935,1,258
2.99,6985,2005-06-16 21:11:00,1813,2,259
4.99,7001,2005-08-19 11:23:20,13109,1,259
2.99,7002,2005-08-19 11:27:10,13112,2,259
4.99,7003,2005-08-19 21:14:45,13366,2,259
5.99,7004,2005-08-20 05:59:17,13598,1,259
2.99,7008,2005-08-22 06:45:57,14966,2,259
10.99,7009,2005-08-23 00:05:57,15425,1,259
8.99,7013,2005-05-31 14:13:59,1101,1,260
3.99,7014,2005-06-16 07:49:47,1626,1,260
3.99,7020,2005-06-20 06:56:20,2958,2,260
1.99,7027,2005-07-27 11:23:09,7268,1,260
0.99,7031,2005-07-29 17:40:45,8717,1,260
0.99,7032,2005-07-30 02:36:06,8933,1,260
3.99,7037,2005-08-20 08:57:11,13685,1,260
0.99,7039,2005-08-20 19:03:25,13978,2,260
2.99,7041,2005-08-21 11:59:38,14441,2,260
6.99,7046,2005-05-28 06:42:13,542,2,261
5.99,7049,2005-06-17 02:54:16,1877,1,261
0.99,7052,2005-06-18 15:34:18,2392,2,261
4.99,7059,2005-07-31 12:24:58,9842,1,261
5.99,7066,2005-08-20 02:07:06,13506,2,261
2.99,7067,2005-08-20 08:26:32,13669,1,261
4.99,7069,2005-08-22 23:08:46,15397,2,261
4.99,7084,2005-07-27 00:59:05,6986,1,262
0.99,7086,2005-08-01 08:14:10,10421,2,262
5.99,7089,2005-08-20 12:55:43,13808,1,262
3.99,7097,2005-08-23 17:57:35,15918,1,262
4.99,7098,2005-05-25 16:34:24,97,1,263
8.99,7100,2005-06-17 20:54:36,2126,2,263
2.99,7105,2005-07-08 10:38:27,4682,2,263
1.99,7110,2005-07-12 17:36:42,6808,1,263
6.99,7115,2005-08-01 10:03:20,10476,1,263
6.99,7121,2005-08-19 04:32:15,12919,2,263
3.99,7122,2005-08-21 08:33:07,14335,1,263
3.99,7127,2005-06-14 23:16:27,1165,2,264
0.99,7133,2005-07-08 04:01:02,4539,1,264
2.99,7143,2005-08-01 21:44:24,10792,2,264
0.99,7145,2005-08-17 00:34:53,11533,2,264
2.99,7148,2005-08-20 05:48:59,13590,2,264
2.99,7156,2005-07-06 15:41:27,3823,1,265
0.99,7157,2005-07-08 07:28:05,4610,1,265
9.99,7161,2005-07-10 10:32:52,5710,1,265
1.99,7166,2005-07-27 16:46:07,7414,2,265
2.99,7169,2005-07-29 08:58:03,8489,2,265
2.99,7171,2005-07-30 20:52:45,9416,1,265
4.99,7177,2005-08-21 01:32:16,14125,2,265
6.99,7179,2005-08-21 16:03:27,14556,2,265
2.99,7182,2005-05-28 19:46:50,651,2,266
5.99,7188,2005-07-09 18:16:08,5362,2,266
2.99,7190,2005-07-29 09:04:17,8492,1,266
4.99,7198,2005-08-18 04:07:20,12255,1,266
0.99,7199,2005-08-18 08:26:13,12378,2,266
2.99,7205,2005-08-21 13:59:08,14492,1,266
0.99,7206,2005-08-22 03:39:56,14877,1,266
4.99,7210,2005-05-27 17:21:04,436,1,267
1.99,7219,2005-06-20 01:07:16,2877,1,267
0.99,7220,2005-06-20 16:00:19,3090,2,267
1.99,7226,2005-07-29 11:51:24,8572,1,267
6.99,7228,2005-07-30 16:53:21,9308,1,267
2.99,7230,2005-07-31 11:13:52,9807,2,267
4.99,7235,2005-08-18 06:26:51,12320,1,267
5.99,7238,2005-08-21 01:43:40,14131,1,267
3.99,7242,2005-08-23 17:30:40,15903,1,267
4.99,7253,2005-07-06 08:56:43,3670,2,268
4.99,7271,2005-08-21 09:44:53,14373,2,268
6.99,7276,2005-05-28 23:15:48,678,2,269
4.99,7278,2005-05-29 09:41:40,750,1,269
3.99,7280,2005-06-15 11:43:09,1334,1,269
2.99,7286,2005-07-12 00:25:04,6440,1,269
4.99,7294,2005-08-02 05:12:22,11014,1,269
2.99,7298,2005-08-20 11:24:48,13759,2,269
4.99,7306,2005-06-15 12:32:13,1345,1,270
6.99,7307,2005-06-17 04:25:46,1896,1,270
3.99,7315,2005-07-29 13:48:20,8618,2,270
7.99,7317,2005-08-01 09:32:53,10461,1,270
4.99,7319,2005-08-01 16:08:52,10648,2,270
2.99,7322,2005-08-17 13:12:20,11841,2,270
1.99,7331,2005-07-06 07:12:26,3640,1,271
2.99,7342,2005-08-02 20:05:16,11431,1,271
5.99,7352,2005-06-19 02:39:39,2546,2,272
5.99,7353,2005-06-21 08:45:33,3323,1,272
3.99,7354,2005-07-09 03:44:15,5047,2,272
2.99,7355,2005-07-09 08:53:09,5158,2,272
2.99,7357,2005-07-28 02:09:12,7658,2,272
0.99,7363,2005-08-17 14:31:56,11881,1,272
2.99,7365,2005-08-19 17:50:03,13274,2,272
6.99,7370,2005-06-16 16:53:33,1747,2,273
7.99,7376,2005-07-09 13:55:45,5256,1,273
2.99,7378,2005-07-10 05:06:45,5605,1,273
8.99,7379,2005-07-12 07:19:35,6592,1,273
0.99,7388,2005-07-31 08:43:43,9729,2,273
8.99,7389,2005-08-01 03:14:34,10272,1,273
3.99,7390,2005-08-01 20:09:24,10753,1,273
4.99,7392,2005-08-02 14:35:03,11282,1,273
0.99,7394,2005-08-18 20:09:19,12692,1,273
5.99,7396,2005-08-20 18:05:12,13955,1,273
2.99,7398,2005-08-21 16:10:50,14558,2,273
2.99,7399,2005-08-22 04:51:42,14911,2,273
2.99,7404,2005-05-26 21:06:14,301,2,274
2.99,7406,2005-05-27 22:11:56,474,2,274
4.99,7407,2005-05-30 08:02:56,892,1,274
4.99,7418,2005-07-31 06:39:45,9677,1,274
0.99,7421,2005-08-02 00:06:37,10855,2,274
2.99,7425,2005-08-19 11:05:51,13103,1,274
8.99,7426,2005-08-19 12:05:04,13129,2,274
0.99,7428,2005-08-20 20:42:12,14012,1,274
2.99,7433,2005-08-22 18:24:16,15260,1,274
2.99,7447,2005-07-27 22:11:36,7553,1,275
2.99,7449,2005-07-29 19:03:15,8746,1,275
6.99,7451,2005-08-01 10:11:25,10479,1,275
1.99,7455,2005-08-18 17:02:21,12606,1,275
3.99,7456,2005-08-19 08:53:57,13037,1,275
2.99,7457,2005-08-20 14:55:09,13860,2,275
0.99,7460,2005-08-20 22:36:40,14063,2,275
2.99,7465,2005-08-22 18:39:44,15269,2,275
0.99,7469,2005-06-15 12:58:27,1352,1,276
0.99,7473,2005-07-08 12:15:37,4715,1,276
5.99,7476,2005-07-27 12:00:19,7282,2,276
5.99,7482,2005-07-31 22:20:46,10149,2,276
2.99,7484,2005-08-01 20:32:27,10763,1,276
4.99,7489,2005-08-18 03:59:02,12251,2,276
4.99,7490,2005-08-18 18:33:20,12650,1,276
4.99,7491,2005-08-20 20:06:05,14000,1,276
2.99,7492,2005-08-23 11:05:17,15718,2,276
3.99,7493,2005-08-23 13:16:15,15769,1,276
4.99,7494,2005-08-23 18:08:19,15923,2,276
3.99,7498,2005-06-17 23:45:47,2162,2,277
4.99,7501,2005-06-21 05:30:36,3274,2,277
2.99,7504,2005-07-06 19:11:43,3897,2,277
5.99,7510,2005-07-12 02:17:00,6487,1,277
4.99,7511,2005-07-27 17:11:47,7423,2,277
4.99,7516,2005-08-02 10:07:54,11162,2,277
10.99,7525,2005-08-22 08:24:32,15008,1,277
5.99,7526,2005-08-22 21:05:50,15345,1,277
0.99,7528,2005-06-15 15:40:56,1387,2,278
4.99,7530,2005-06-17 16:48:55,2078,2,278
4.99,7535,2005-07-12 20:12:06,6869,2,278
3.99,7543,2005-08-01 23:51:00,10849,2,278
0.99,7547,2005-08-20 15:59:56,13896,1,278
2.99,7549,2005-08-21 06:21:24,14268,1,278
4.99,7551,2005-08-22 07:37:24,14986,1,278
4.99,7552,2005-08-23 21:30:45,16019,1,278
0.99,7564,2005-07-11 10:48:21,6176,1,279
2.99,7572,2005-08-19 05:20:25,12935,2,279
4.99,7576,2005-08-20 05:47:11,13588,2,279
3.99,7578,2005-08-21 21:27:43,14714,1,279
4.99,7580,2005-08-22 00:29:39,14789,1,279
4.99,7583,2006-02-14 15:16:03,13538,2,279
0.99,7592,2005-07-29 03:44:52,8319,2,280
0.99,7593,2005-07-29 05:11:00,8365,1,280
3.99,7596,2005-07-29 18:58:24,8744,2,280
9.99,7599,2005-08-01 23:49:33,10847,1,280
4.99,7600,2005-08-02 18:01:25,11366,1,280
5.99,7603,2005-08-19 02:05:37,12849,1,280
9.99,7604,2005-08-19 16:12:49,13231,2,280
4.99,7605,2005-08-19 19:40:37,13321,1,280
2.99,7607,2005-08-22 09:36:00,15036,2,280
0.99,7615,2005-07-08 07:15:14,4607,1,281
6.99,7616,2005-07-08 19:05:34,4864,2,281
2.99,7623,2005-08-20 07:34:42,13641,1,281
1.99,7625,2005-05-25 06:20:46,48,2,282
6.99,7638,2005-07-10 21:53:42,5926,1,282
1.99,7643,2005-07-29 08:26:04,8468,2,282
0.99,7652,2005-06-16 16:56:00,1749,1,283
2.99,7654,2005-06-18 10:55:54,2333,2,283
4.99,7657,2005-07-06 01:32:27,3534,1,283
6.99,7658,2005-07-06 03:11:57,3568,1,283
4.99,7659,2005-07-06 04:35:12,3590,2,283
1.99,7662,2005-07-08 19:27:50,4876,2,283
0.99,7666,2005-07-11 18:29:52,6313,2,283
0.99,7676,2005-08-17 17:40:04,11966,2,283
6.99,7677,2005-08-18 05:08:03,12290,1,283
2.99,7679,2005-08-23 15:29:41,15837,1,283
0.99,7680,2005-05-27 15:32:57,423,2,284
6.99,7684,2005-06-19 20:01:47,2813,2,284
0.99,7686,2005-07-06 03:33:23,3572,1,284
6.99,7690,2005-07-09 08:57:56,5161,1,284
4.99,7716,2005-07-11 05:54:42,6094,1,285
0.99,7732,2005-08-22 18:03:57,15251,2,285
4.99,7733,2005-08-23 02:06:41,15489,1,285
3.99,7738,2005-07-06 09:54:12,3692,2,286
9.99,7740,2005-07-07 23:59:43,4461,2,286
0.99,7747,2005-07-27 15:06:05,7368,1,286
0.99,7750,2005-07-29 06:20:18,8399,2,286
5.99,7757,2005-08-20 07:17:35,13635,2,286
4.99,7758,2005-08-20 18:58:23,13975,1,286
7.99,7764,2005-06-15 05:16:40,1247,1,287
2.99,7765,2005-06-16 08:54:15,1642,2,287
4.99,7768,2005-07-08 19:31:02,4877,2,287
0.99,7771,2005-07-10 12:45:36,5761,2,287
2.99,7773,2005-07-11 22:34:02,6397,1,287
1.99,7777,2005-07-31 08:23:53,9716,2,287
6.99,7778,2005-07-31 18:33:51,10027,1,287
2.99,7779,2005-08-01 13:36:51,10574,2,287
4.99,7786,2005-08-22 11:17:59,15084,1,287
2.99,7788,2005-08-23 07:05:15,15614,1,287
3.99,7795,2005-07-06 22:07:33,3958,1,288
0.99,7797,2005-07-08 14:38:02,4758,2,288
3.99,7799,2005-07-12 03:59:42,6518,2,288
9.99,7804,2005-08-02 02:31:15,10927,1,288
1.99,7806,2005-08-17 23:49:43,12134,1,288
0.99,7811,2005-08-21 23:21:23,14756,2,288
2.99,7813,2005-08-22 12:41:33,15119,1,288
0.99,7821,2005-07-08 08:02:42,4622,2,289
8.99,7823,2005-07-09 17:20:03,5342,2,289
3.99,7826,2005-07-11 01:43:06,6007,2,289
7.99,7827,2005-07-12 04:44:25,6536,2,289
4.99,7829,2005-07-27 07:32:45,7162,1,289
2.99,7831,2005-07-30 23:56:55,9498,1,289
7.99,7832,2005-08-01 04:05:04,10297,2,289
1.99,7833,2005-08-18 00:34:20,12158,1,289
0.99,7834,2005-08-18 01:06:10,12170,1,289
7.99,7835,2005-08-18 14:52:35,12558,2,289
0.99,7836,2005-08-19 13:34:10,13165,2,289
2.99,7844,2005-05-26 01:46:20,160,1,290
8.99,7846,2005-06-15 12:01:34,1336,2,290
4.99,7847,2005-06-15 21:55:58,1496,2,290
5.99,7854,2005-07-09 11:43:08,5214,2,290
4.99,7856,2005-07-12 18:18:50,6816,2,290
0.99,7862,2005-07-30 20:44:39,9413,1,290
1.99,7864,2005-08-01 00:33:52,10194,1,290
4.99,7872,2005-05-25 07:23:25,54,1,291
4.99,7873,2005-05-29 09:26:34,747,2,291
3.99,7879,2005-07-08 19:02:46,4862,2,291
2.99,7880,2005-07-10 12:32:43,5754,2,291
5.99,7883,2005-07-27 22:21:05,7561,1,291
4.99,7886,2005-07-29 16:46:07,8697,2,291
5.99,7892,2005-08-20 08:19:20,13665,1,291
3.99,7897,2005-06-18 05:30:36,2258,2,292
4.99,7910,2005-07-28 06:41:57,7766,1,292
5.99,7914,2005-07-31 10:43:41,9792,1,292
2.99,7929,2005-06-20 11:46:48,3025,2,293
4.99,7934,2005-07-08 04:06:30,4542,2,293
3.99,7936,2005-07-10 13:03:02,5765,2,293
5.99,7946,2005-08-20 02:01:48,13504,2,293
4.99,7947,2005-08-20 13:15:30,13817,1,293
1.99,7953,2005-05-28 13:59:54,595,1,294
4.99,7956,2005-07-06 09:19:30,3681,1,294
5.99,7959,2005-07-11 11:25:09,6185,2,294
4.99,7962,2005-07-29 23:04:25,8843,2,294
2.99,7964,2005-07-31 00:55:11,9522,1,294
0.99,7965,2005-07-31 03:51:06,9607,2,294
4.99,7967,2005-08-01 01:13:22,10220,2,294
4.99,7970,2005-08-01 15:45:11,10642,2,294
2.99,7974,2005-08-17 18:10:40,11981,2,294
5.99,7978,2005-08-23 15:34:46,15839,1,294
2.99,7982,2005-06-17 07:14:15,1935,2,295
1.99,7989,2005-07-05 23:59:15,3496,2,295
9.99,7990,2005-07-06 18:21:13,3876,1,295
4.99,7994,2005-07-09 03:59:46,5053,2,295
3.99,7998,2005-07-11 19:17:21,6331,2,295
8.99,8004,2005-07-31 07:11:04,9692,2,295
3.99,8008,2005-08-01 05:27:13,10349,1,295
4.99,8011,2005-08-17 20:34:33,12041,2,295
6.99,8014,2005-08-21 10:10:01,14387,1,295
5.99,8018,2005-05-28 03:04:04,511,1,296
4.99,8019,2005-05-30 04:22:06,869,1,296
4.99,8026,2005-07-08 00:56:30,4480,1,296
6.99,8031,2005-07-27 00:16:31,6967,1,296
4.99,8032,2005-07-27 22:38:53,7568,2,296
0.99,8033,2005-07-28 21:32:57,8171,2,296
2.99,8035,2005-07-30 16:41:34,9304,1,296
4.99,8036,2005-08-17 01:37:51,11571,2,296
4.99,8037,2005-08-17 12:43:30,11825,2,296
3.99,8038,2005-08-18 20:06:34,12689,2,296
2.99,8039,2005-08-20 01:02:26,13471,2,296
1.99,8042,2005-08-20 19:29:44,13991,1,296
7.99,8043,2005-08-21 16:40:26,14571,2,296
2.99,8044,2005-08-22 08:56:48,15023,2,296
7.99,8045,2005-08-23 16:19:02,15866,2,296
0.99,8047,2005-05-25 23:45:52,143,2,297
3.99,8048,2005-05-30 16:57:29,954,1,297
3.99,8049,2005-06-15 16:58:12,1409,1,297
2.99,8052,2005-06-18 05:38:36,2260,1,297
4.99,8053,2005-06-18 11:29:22,2339,2,297
0.99,8062,2005-07-28 10:08:54,7867,2,297
2.99,8064,2005-07-30 05:19:27,9014,2,297
4.99,8067,2005-08-01 03:03:12,10264,2,297
2.99,8071,2005-08-17 10:34:24,11780,1,297
2.99,8074,2005-08-19 19:59:21,13330,1,297
3.99,8080,2005-05-27 10:12:20,383,1,298
4.99,8081,2005-06-15 19:49:41,1454,2,298
2.99,8086,2005-07-06 11:29:00,3728,1,298
6.99,8097,2005-08-02 14:54:08,11288,2,298
0.99,8098,2005-08-17 21:58:19,12076,2,298
8.99,8099,2005-08-18 23:21:50,12765,1,298
5.99,8106,2005-05-27 02:27:10,332,1,299
2.99,8110,2005-06-19 18:05:11,2774,1,299
1.99,8118,2005-07-09 02:42:01,5033,2,299
7.99,8121,2005-07-12 19:38:11,6853,1,299
9.99,8124,2005-07-28 10:02:25,7862,2,299
0.99,8126,2005-08-01 00:42:18,10201,1,299
5.99,8129,2005-08-17 09:03:24,11746,1,299
4.99,8131,2005-08-19 09:55:20,13069,1,299
3.99,8133,2005-08-21 15:53:52,14548,1,299
0.99,8136,2005-05-27 19:52:29,457,2,300
2.99,8140,2005-06-20 22:32:44,3177,1,300
4.99,8145,2005-07-11 07:26:57,6111,2,300
5.99,8146,2005-07-12 18:23:39,6822,1,300
6.99,8149,2005-07-28 19:20:16,8117,1,300
6.99,8150,2005-07-28 23:31:05,8210,1,300
3.99,8151,2005-07-29 01:52:22,8283,1,300
2.99,8153,2005-07-30 09:46:36,9127,2,300
0.99,8154,2005-07-31 10:35:22,9791,2,300
6.99,8160,2005-08-20 01:52:30,13499,2,300
0.99,8169,2005-05-30 16:59:03,955,1,301
4.99,8173,2005-07-07 17:44:22,4316,2,301
4.99,8181,2005-07-28 08:25:00,7818,2,301
2.99,8185,2005-08-20 07:13:47,13633,2,301
10.99,8186,2005-08-22 16:24:42,15201,1,301
4.99,8208,2005-08-18 13:39:53,12516,2,302
2.99,8210,2005-08-20 16:43:02,13916,1,302
2.99,8213,2005-08-23 05:37:13,15578,2,302
2.99,8218,2005-05-30 05:01:30,871,1,303
2.99,8223,2005-06-20 17:26:05,3107,1,303
4.99,8226,2005-07-11 13:18:37,6219,2,303
6.99,8231,2005-07-29 18:28:15,8734,2,303
4.99,8234,2005-08-02 13:42:44,11253,1,303
0.99,8237,2005-08-17 23:11:12,12117,2,303
4.99,8247,2005-06-16 00:26:07,1525,2,304
3.99,8248,2005-06-17 14:03:43,2039,1,304
2.99,8252,2005-07-09 20:23:38,5411,1,304
4.99,8257,2005-07-12 14:16:52,6737,1,304
5.99,8264,2005-08-18 14:17:30,12540,1,304
4.99,8268,2005-08-22 06:05:38,14945,1,304
11.99,8272,2005-06-17 23:51:21,2166,1,305
0.99,8273,2005-06-21 14:21:49,3387,1,305
4.99,8278,2005-07-10 04:08:25,5582,2,305
2.99,8286,2005-08-02 04:17:53,10981,1,305
5.99,8287,2005-08-02 05:55:39,11035,2,305
3.99,8289,2005-08-18 16:17:50,12592,2,305
2.99,8292,2005-08-22 23:54:04,15417,2,305
6.99,8295,2005-05-28 22:05:29,672,2,306
0.99,8296,2005-06-14 23:54:34,1172,2,306
6.99,8298,2005-07-06 15:23:56,3814,1,306
2.99,8306,2005-07-28 03:54:28,7701,2,306
0.99,8307,2005-07-29 13:51:20,8620,2,306
4.99,8310,2005-07-30 20:07:06,9395,2,306
6.99,8312,2005-08-01 00:43:18,10202,1,306
5.99,8313,2005-08-02 01:12:13,10893,2,306
0.99,8315,2005-08-02 20:24:02,11440,1,306
6.99,8316,2005-08-17 05:56:27,11674,2,306
0.99,8317,2005-08-17 10:27:19,11776,2,306
7.99,8318,2005-08-18 03:00:11,12225,1,306
0.99,8322,2005-08-20 15:11:11,13873,1,306
4.99,8323,2005-08-20 19:45:43,13996,1,306
0.99,8331,2005-06-17 23:51:28,2167,1,307
0.99,8346,2005-07-28 12:16:40,7929,1,307
7.99,8351,2005-08-02 22:44:50,11491,1,307
4.99,8355,2005-08-23 03:03:53,15515,2,307
3.99,8356,2005-05-28 12:27:50,589,2,308
