Time,Artist_Name,Song_Name,Released,Genre,CopyRight,id,Album_Name,Price
3:59,Luke Bryan,Do I,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6235,Doin ' My Thing,$ 1.29
3:14,Luke Bryan,What Country Is,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6236,Doin ' My Thing,$ 1.29
3:49,Luke Bryan,Someone Else Calling You Baby,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6237,Doin ' My Thing,$ 1.29
4:27,Luke Bryan,Welcome to the Farm,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6238,Doin ' My Thing,$ 1.29
2:52,Luke Bryan,Apologize,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6239,Doin ' My Thing,$ 1.29
4:05,Luke Bryan,Every Time I See You,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6240,Doin ' My Thing,$ 1.29
2:59,Luke Bryan,Chuggin ' Along,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6241,Doin ' My Thing,$ 1.29
4:49,Luke Bryan,I Did It Again,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6242,Doin ' My Thing,$ 1.29
4:19,Luke Bryan,Drinkin ' Beer and Wastin ' Bullets,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6243,Doin ' My Thing,$ 1.29
3:31,Luke Bryan,Ya 'll Can Have This Town,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6244,Doin ' My Thing,Album Only
4:40,Luke Bryan,Favorite Flowers,2-Oct-09,"Country , Music , Contemporary Country","‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6245,Doin ' My Thing,$ 1.29
3:45,Luke Bryan,Country Girl ( Shake It for Me ),5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6246,Tailgates & Tanlines,$ 1.29
3:23,Luke Bryan,Kiss Tomorrow Goodbye,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6247,Tailgates & Tanlines,$ 1.29
3:33,Luke Bryan,Drunk On You,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6248,Tailgates & Tanlines,$ 1.29
3:36,Luke Bryan,Too Damn Young,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6249,Tailgates & Tanlines,$ 1.29
3:39,Luke Bryan,I Do n't Want This Night to End,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6250,Tailgates & Tanlines,$ 1.29
3:16,Luke Bryan,You Do n't Know Jack,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6251,Tailgates & Tanlines,$ 1.29
3:27,Luke Bryan,Harvest Time,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6252,Tailgates & Tanlines,$ 1.29
3:36,Luke Bryan,I Know You 're Gon na Be There,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6253,Tailgates & Tanlines,$ 1.29
3:56,Luke Bryan,Muckalee Creek Water,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6254,Tailgates & Tanlines,$ 1.29
3:43,Luke Bryan,Tailgate Blues,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6255,Tailgates & Tanlines,$ 1.29
4:29,Luke Bryan,"Been There , Done That",5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6256,Tailgates & Tanlines,$ 1.29
3:48,Luke Bryan,Faded Away,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6257,Tailgates & Tanlines,$ 1.29
3:32,Luke Bryan,I Knew You That Way,5-Aug-11,"Country , Music , Contemporary Country","‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",6258,Tailgates & Tanlines,$ 1.29
3:02,Randy Houser,Misery and Gin,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6259,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:13,Joe Nichols,Footlights,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6260,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:56,Jason Aldean,Going Where the Lonely Go,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6261,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
2:53,Kristy Lee Cook,Today I Started Loving You Again,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6262,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
2:35,Toby Keith,Carolyn,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6263,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:57,Luke Bryan & Dierks Bentley,Pancho and Lefty,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6264,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:35,Thompson Square,You Take Me For Granted,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6265,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
2:16,Ben Haggard,Mama Tried,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6266,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:09,Dustin Lynch,That 's the Way Love Goes,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6267,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:17,Jake Owen,Make Up and Faded Blue Jeans,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6268,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:10,James Wesley,I 'm a Lonesome Fugitive,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6269,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
2:42,Parmalee,Workin ' Man Blues,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6270,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:33,Jason Aldean,Are the Good Times Really Over,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6271,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:10,Thompson Square,Let 's Chase Each Other Around the Room,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6272,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:37,Dustin Lynch,I Think I 'll Just Stay Here and Drink,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6273,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:01,James Wesley,The Fightin ' Side of Me,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6274,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
3:13,Joe Nichols,My Favorite Memory,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6275,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:40,Randy Houser,Ramblin ' Fever,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6276,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
2:55,Ben Haggard,Sing Me Back Home,1-Apr-14,"Country , Music",‰ ãÑ 2014 Broken Bow Records,6277,Working Man 's Poet - A Tribute To Merle Haggard,$ 1.29
4:09,Macklemore & Ryan Lewis,Ten Thousand Hours,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6278,The Heist ( Deluxe Edition ),$ 1.29
4:18,Macklemore & Ryan Lewis,Ca n't Hold Us ( feat . Ray Dalton ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6279,The Heist ( Deluxe Edition ),$ 1.29
3:55,Macklemore & Ryan Lewis,Thrift Shop ( feat . Wanz ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6280,The Heist ( Deluxe Edition ),$ 1.29
4:16,Macklemore & Ryan Lewis,Thin Line ( feat . Buffalo Madonna ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6281,The Heist ( Deluxe Edition ),$ 1.29
5:20,Macklemore & Ryan Lewis,Same Love ( feat . Mary Lambert ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6282,The Heist ( Deluxe Edition ),$ 1.29
3:44,Macklemore & Ryan Lewis,Make the Money,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6283,The Heist ( Deluxe Edition ),$ 1.29
4:34,Macklemore & Ryan Lewis,Neon Cathedral ( feat . Allen Stone ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6284,The Heist ( Deluxe Edition ),$ 1.29
4:55,Macklemore & Ryan Lewis,BomBom ( feat . The Teaching ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6285,The Heist ( Deluxe Edition ),$ 1.29
3:40,Macklemore & Ryan Lewis,White Walls ( feat . ScHoolboy Q & Hollis ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6286,The Heist ( Deluxe Edition ),$ 1.29
3:53,Macklemore & Ryan Lewis,Jimmy Iovine ( feat . Ab-Soul ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6287,The Heist ( Deluxe Edition ),$ 1.29
4:59,Macklemore & Ryan Lewis,Wing $,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6288,The Heist ( Deluxe Edition ),$ 1.29
3:46,Macklemore & Ryan Lewis,A Wake ( feat . Evan Roman ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6289,The Heist ( Deluxe Edition ),$ 1.29
4:11,Macklemore & Ryan Lewis,Gold ( feat . Eighty4 Fly ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6290,The Heist ( Deluxe Edition ),$ 1.29
4:11,Macklemore & Ryan Lewis,Starting Over ( feat . Ben Bridwell ),1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6291,The Heist ( Deluxe Edition ),$ 1.29
4:17,Macklemore & Ryan Lewis,Cowboy Boots,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6292,The Heist ( Deluxe Edition ),$ 1.29
4:17,Macklemore & Ryan Lewis,Castle,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6293,The Heist ( Deluxe Edition ),$ 1.29
4:17,Macklemore & Ryan Lewis,My Oh My,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6294,The Heist ( Deluxe Edition ),$ 1.29
3:33,Macklemore & Ryan Lewis,Victory Lap,1-Aug-12,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","‰ ãÑ 2012 Macklemore , LLC .",6295,The Heist ( Deluxe Edition ),$ 1.29
3:25,Maddie & Tae,Waitin ‰ Ûª on a Plane,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6296,Start Here,$ 1.29
3:38,Maddie & Tae,Girl in a Country Song,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6297,Start Here,$ 1.29
3:03,Maddie & Tae,Smoke,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6298,Start Here,$ 1.29
3:19,Maddie & Tae,Shut Up and Fish,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6299,Start Here,$ 1.29
3:38,Maddie & Tae,Fly,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6300,Start Here,$ 1.29
2:46,Maddie & Tae,Sierra,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6301,Start Here,$ 1.29
3:03,Maddie & Tae,Your Side of Town,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6302,Start Here,$ 1.29
3:39,Maddie & Tae,"Right Here , Right Now",28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6303,Start Here,$ 1.29
3:20,Maddie & Tae,No Place Like You,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6304,Start Here,$ 1.29
3:43,Maddie & Tae,After the Storm Blows Through,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6305,Start Here,$ 1.29
3:30,Maddie & Tae,Downside of Growing Up,28-Aug-15,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk","‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",6306,Start Here,$ 1.29
3:02,Major Lazer,Aerosol Can ( feat . Pharrell Williams ),25-Feb-14,"Electronic,Music,Dance,Rock,Hip-Hop / Rap , Rap , Reggae , Modern Dancehall",‰ ãÑ 2014 Secretly Canadian,6307,Apocalypse Soon - EP,$ 1.29
3:33,Major Lazer,Come On To Me ( feat . Sean Paul ),25-Feb-14,"Electronic,Music,Dance,Rock,Hip-Hop / Rap , Rap , Reggae , Modern Dancehall",‰ ãÑ 2014 Secretly Canadian,6308,Apocalypse Soon - EP,$ 1.29
3:54,Major Lazer,Sound Bang ( feat . Machel Montano ),25-Feb-14,"Electronic,Music,Dance,Rock,Hip-Hop / Rap , Rap , Reggae , Modern Dancehall",‰ ãÑ 2014 Secretly Canadian,6309,Apocalypse Soon - EP,$ 1.29
3:16,Major Lazer,Lose Yourself ( feat . RDX & Moska ),25-Feb-14,"Electronic,Music,Dance,Rock,Hip-Hop / Rap , Rap , Reggae , Modern Dancehall",‰ ãÑ 2014 Secretly Canadian,6310,Apocalypse Soon - EP,$ 1.29
3:41,Major Lazer,Dale Asi ( feat . Mr. Fox ),25-Feb-14,"Electronic,Music,Dance,Rock,Hip-Hop / Rap , Rap , Reggae , Modern Dancehall",‰ ãÑ 2014 Secretly Canadian,6311,Apocalypse Soon - EP,$ 1.29
3:38,Major Lazer,Hold the Line ( feat . Mr. Lex & Santigold ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6312,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:18,Major Lazer,When You Hear the Bassline ( feat . Ms. Thing ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6313,Guns Do n't Kill People ... Lazers Do,$ 1.29
4:03,Major Lazer,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6314,Guns Do n't Kill People ... Lazers Do,$ 1.29
2:31,Major Lazer,Lazer Theme ( feat . Future Trouble ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6315,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:13,Major Lazer,Anything Goes ( feat . Turbulence ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6316,Guns Do n't Kill People ... Lazers Do,$ 1.29
4:06,Major Lazer,Cash Flow ( feat . Jah Dan ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6317,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:27,Major Lazer,Mary Jane ( feat . Mapei and Mr. Evil ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6318,Guns Do n't Kill People ... Lazers Do,$ 1.29
2:54,Major Lazer,Bruk Out ( feat . Ms. Thing and T.O.K. ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6319,Guns Do n't Kill People ... Lazers Do,$ 1.29
2:25,Major Lazer,What U Like ( feat . Amanda Blank and Einstein ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6320,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:46,Major Lazer,Keep It Goin ' Louder ( feat . Nina Sky and Ricky Blaze ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6321,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:33,Major Lazer,Pon de Floor ( feat . VYBZ Kartel ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6322,Guns Do n't Kill People ... Lazers Do,$ 1.29
1:17,Major Lazer,Baby ( feat . Prince Zimboo ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6323,Guns Do n't Kill People ... Lazers Do,$ 1.29
3:43,Major Lazer,Jump Up ( feat . Leftside and Supahype ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","‰ ãÑ 2009 Downtown Music , LLC .",6324,Guns Do n't Kill People ... Lazers Do,$ 1.29
4:00,Major Lazer,Zumbie ( feat . Andy Milonakis ),2009,"Electronic,Music,Hip-Hop / Rap , Rap , Rock , Alternative , Reggae , Dance , Modern Dancehall","‰ ãÑ 2009 Downtown Music , LLC .",6325,Guns Do n't Kill People ... Lazers Do ( Bonus Track Version ),$ 1.29
6:48,Major Lazer,When You Hear the Bassline ( Dance Area Remix ) [ feat . Ms. Thing ],2009,"Electronic,Music,Hip-Hop / Rap , Rap , Rock , Alternative , Reggae , Dance , Modern Dancehall","‰ ãÑ 2009 Downtown Music , LLC .",6326,Guns Do n't Kill People ... Lazers Do ( Bonus Track Version ),$ 1.29
5:51,Major Lazer,When You Hear the Bassline ( Dance Area Remix Dub Version ) [ feat . Ms. Thing ],2009,"Electronic,Music,Hip-Hop / Rap , Rap , Rock , Alternative , Reggae , Dance , Modern Dancehall","‰ ãÑ 2009 Downtown Music , LLC .",6327,Guns Do n't Kill People ... Lazers Do ( Bonus Track Version ),$ 1.29
2:53,Major Lazer,Hold the Line ( Toadally Krossed Out Remix ) [ feat . Santigold and Mr. Lex ],2009,"Electronic,Music,Hip-Hop / Rap , Rap , Rock , Alternative , Reggae , Dance , Modern Dancehall","‰ ãÑ 2009 Downtown Music , LLC .",6328,Guns Do n't Kill People ... Lazers Do ( Bonus Track Version ),$ 1.29
4:03,Major Lazer,"You 're No Good ( feat . Santigold , Vybz Kartel , Danielle Haim & Yasmin )",18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6329,Free the Universe ( Extended Version ),$ 1.29
3:19,Major Lazer,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy )",18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6330,Free the Universe ( Extended Version ),$ 1.29
4:49,Major Lazer,Get Free ( feat . Amber of Dirty Projectors ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6331,Free the Universe ( Extended Version ),$ 1.29
4:12,Major Lazer,Jah No Partial ( feat . Flux Pavilion ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6332,Free the Universe ( Extended Version ),$ 1.29
4:27,Major Lazer,Wind Up ( feat . Elephant Man & Opal ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6333,Free the Universe ( Extended Version ),$ 1.29
3:00,Major Lazer,Scare Me ( feat . Peaches & Timberlee ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6334,Free the Universe ( Extended Version ),$ 1.29
4:13,Major Lazer,Jessica ( feat . Ezra Koenig ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6335,Free the Universe ( Extended Version ),$ 1.29
4:29,Major Lazer,"Watch Out For This ( Bumaye ) [ feat . Busy Signal , The Flexican & FS Green ]",18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6336,Free the Universe ( Extended Version ),$ 1.29
4:22,Major Lazer,Keep Cool ( feat . Shaggy & Wynter Gordon ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6337,Free the Universe ( Extended Version ),$ 1.29
4:29,Major Lazer,Sweat ( feat . Laidback Luke & Ms. Dynamite ),18-Jun-13,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",‰ ãÑ 2013 Secretly Canadian / Mad Decent,6338,Free the Universe ( Extended Version ),$ 1.29
