assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
5338,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H2: MSR-26),80641,,,1,11831,BAO_0000219,,791T cell line,
5339,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H3: MSR-28); <20% inhibition achieved,80641,,,1,11831,BAO_0000219,,791T cell line,
5340,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H1: MSR-33),80641,,,1,11831,BAO_0000219,,791T cell line,
5341,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26),80641,,,1,11831,BAO_0000219,,791T cell line,
5342,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26) (less than 20% inhibition achieved),80641,,,1,11831,BAO_0000219,,791T cell line,
5343,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H3: MSR-28); <20% inhibition achieved,80641,,,1,11831,BAO_0000219,,791T cell line,
5344,,Homo sapiens,,F,N,Intermediate,,9606.0,Growth inhibitory concentration against tumor cells in culture renal cancer 796-0 cell line,80640,,,1,12782,BAO_0000219,,786-0,
5345,,,,F,U,Intermediate,,,In vitro anticancer activity against 8 NCI CNS cancer cell lines; inactive,22226,,,1,1229,BAO_0000019,,,
5346,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of cell growth in drug resistant 8226 myeloma cell line,80433,,,1,15313,BAO_0000219,,RPMI-8226,
5347,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of cell growth in drug sensitive 8226 myeloma cell line,80433,,,1,15313,BAO_0000219,,RPMI-8226,
5348,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro inhibition of tumor cell growth in the human myeloma 8226 system.,80433,,,1,11544,BAO_0000219,,RPMI-8226,
5349,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.01 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5350,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL,80433,,,1,9424,BAO_0000219,,RPMI-8226,
5351,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5352,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.3 ug/mL (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5353,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.5 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5354,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5355,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5356,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >50% cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5357,,Homo sapiens,,F,N,Intermediate,,9606.0,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >1 log cell kill),80433,,,1,9424,BAO_0000219,,RPMI-8226,
5358,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),80021,,,1,14769,BAO_0000219,,A498,
5359,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for the growth inhibition of A498 renal tumor cell line,80021,,,1,15354,BAO_0000219,,A498,
5360,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxicity against human tumor A498 cell line (renal cancer),80021,,,1,17445,BAO_0000219,,A498,
5361,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro inhibitory concentration against renal cancer cell line A498,80021,,,1,4337,BAO_0000219,,A498,
5362,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity against A 498 tumor cell line,80021,,,1,15277,BAO_0000219,,A498,
5363,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antitumor activity against A498 human cancer cell line,80021,,,1,4812,BAO_0000219,,A498,
5364,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antitumor activity against A498 human cancer cell line (Data from NCI-screening),80021,,,1,4812,BAO_0000219,,A498,
5365,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitory dose required against A498 human tumor cell lines,80021,,,1,4995,BAO_0000219,,A498,
5366,,Homo sapiens,,F,N,Intermediate,,9606.0,Anticancer activity against one renal cancer (A498 cell line),80021,,,1,5847,BAO_0000219,,A498,
5367,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxicity against melanoma A498 cell line,80021,,,1,6557,BAO_0000219,,A498,
5368,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for growth inhibitory activity against A498 cell line,80021,,,1,2597,BAO_0000219,,A498,
5369,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound tested for growth inhibition of renal cancer cell line A498,80021,,,1,6058,BAO_0000219,,A498,
5370,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for 50% growth inhibition against human renal cancer A498 cell line,80021,,,1,17708,BAO_0000219,,A498,
5371,,Homo sapiens,,F,N,Intermediate,,9606.0,Growth inhibition of the A498 Renal cancer cell line for 2-day in vitro assay.,80021,,,1,15176,BAO_0000219,,A498,
5372,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro antitumor activity against Renal cancer A498 cell lines by 6-day assay,80021,,,1,15300,BAO_0000219,,A498,
5373,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested for cytotoxicity against A498 cell lines in renal cancer,80021,,,1,11970,BAO_0000219,,A498,
5374,,Homo sapiens,,F,N,Intermediate,,9606.0,Tested in vitro for cytotoxicity in A498 cell line of Renal cancer,80021,,,1,12400,BAO_0000219,,A498,
5375,,Homo sapiens,,F,N,Expert,,9606.0,Cytotoxic effect on renal cancer lines A498,80021,,,1,12888,BAO_0000219,,A498,
5376,,Homo sapiens,,F,N,Intermediate,,9606.0,Antitumor activity was evaluated for reduction of growth of renal cancer (A498) cells at a concentration of 100 uM,80021,,,1,3030,BAO_0000219,,A498,
5377,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),80021,,,1,14769,BAO_0000219,,A498,
5378,,Homo sapiens,,F,N,Intermediate,,9606.0,Concentration of compound that cause 50% cytotoxicity of A498 renal cancer cell line,80021,,,1,17376,BAO_0000219,,A498,
5379,,Homo sapiens,,F,N,Intermediate,,9606.0,Growth inhibitory activity against A498-2LM human solid tumor cell line using MTT assay,80021,,,1,16558,BAO_0000219,,A498,
5380,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity against human kidney carcinoma cell lines A4982LM,80021,,,1,5194,BAO_0000219,,A498,
5381,,Homo sapiens,,F,N,Intermediate,,9606.0,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,80021,,,1,10708,BAO_0000219,,A498,
5382,,Homo sapiens,,F,N,Expert,,9606.0,Antiproliferative activity in vitro against A549 (human non-small lung carcinoma) cell line.,80682,,,1,16880,BAO_0000219,,A549,
5383,,Homo sapiens,,F,N,Intermediate,,9606.0,Antitumor activity against A549 human lung carcinoma cell line,80682,,,1,10196,BAO_0000219,,A549,
5384,,Homo sapiens,,F,N,Intermediate,,9606.0,Antitumor activity against A549 human lung carcinoma cell line in experiment 1,80682,,,1,10196,BAO_0000219,,A549,
5385,,Homo sapiens,,F,N,Intermediate,,9606.0,Antitumor activity against A549 human lung carcinoma cell line in experiment 2,80682,,,1,10196,BAO_0000219,,A549,
5386,,Homo sapiens,,F,N,Intermediate,,9606.0,"Concentration required to inhibit tumor growth in A549, human lung carcinoma (NSCLC) cell line",80682,,,1,12083,BAO_0000219,,A549,
5387,,Homo sapiens,,F,N,Expert,,9606.0,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay,80682,,,1,16464,BAO_0000219,,A549,
5388,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,80682,,,1,16464,BAO_0000219,,A549,
5389,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxic activity against human lung A549 cell line,80682,,,1,16470,BAO_0000219,,A549,
5390,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxic activity against human lung A549 cell line ( standard deviation in parenthesis),80682,,,1,16470,BAO_0000219,,A549,
5391,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxic activity against human lung A549 cell line),80682,,,1,16470,BAO_0000219,,A549,
5392,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro cytotoxic activity against human lung A549 cell line;NT is not tested,80682,,,1,16470,BAO_0000219,,A549,
5393,,Homo sapiens,,F,N,Expert,,9606.0,In vitro cytotoxicity against human non small-cell-lung cell line A549.,80682,,,1,16582,BAO_0000219,,A549,
5394,,Homo sapiens,,F,N,Intermediate,,9606.0,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors",80682,,,1,15935,BAO_0000219,,A549,
5395,,Homo sapiens,,F,N,Intermediate,,9606.0,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors in folate deficient medium",80682,,,1,15935,BAO_0000219,,A549,
5396,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of A549 human lung carcinoma cell proliferation,80682,,,1,16597,BAO_0000219,,A549,
5397,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitory activity against A549 lung adenocarcinoma cell line,80682,,,1,17376,BAO_0000219,,A549,
5398,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibitory concentration required to reduce A549 tumor cell growth by 50% in MTT assay,80682,,,1,16496,BAO_0000219,,A549,
5399,,Homo sapiens,,F,N,Intermediate,,9606.0,in vitro anticancer activity against cultured A549 human tumor(lung) cell line,80682,,,1,16152,BAO_0000219,,A549,
5400,,Homo sapiens,,F,N,Intermediate,,9606.0,in vitro inhibition of tumor cell growth in cultured A549 human tumor cell line,80682,,,1,16152,BAO_0000219,,A549,
5401,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,80682,,,1,16464,BAO_0000219,,A549,
5402,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity was evaluated against A549 non-small cell lung carcinoma human cancer cell line,80682,,,1,2288,BAO_0000219,,A549,
5403,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,80682,,,1,17350,BAO_0000219,,A549,
5404,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of A549 cancer cell proliferation,80682,,,1,4090,BAO_0000219,,A549,
5405,,Homo sapiens,,F,N,Expert,,9606.0,Inhibition of A549 cancer cell proliferation (Not tested),80682,,,1,4090,BAO_0000219,,A549,
5406,,Homo sapiens,,F,N,Intermediate,,9606.0,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,80682,,,1,17350,BAO_0000219,,A549,
5407,,Homo sapiens,,F,N,Intermediate,,9606.0,In vitro inhibitory concentration required against human lung A549 carcinoma cells proliferation,80682,,,1,4197,BAO_0000219,,A549,
5408,,Homo sapiens,,F,N,Intermediate,,9606.0,Antiproliferative potency determined as inhibitory concentration against A549 cells,80682,,,1,17072,BAO_0000219,,A549,
5409,,Homo sapiens,,F,N,Intermediate,,9606.0,Percent assembly of bovine brain tubulin induced by compound at 10 uM versus that caused by 10 uM paclitaxel,80682,,,1,17072,BAO_0000219,,A549,
5410,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxicity against Renal cell lines A549 was determined,80682,,,1,5194,BAO_0000219,,A549,
5411,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under curve was determined in dog after a 3 mg/kg of oral dose,50588,,,1,4257,BAO_0000218,,,
5412,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under curve was determined in dog after oral administration at 1 mg/kg,50588,,,1,6123,BAO_0000218,,,
5413,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under curve was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,50588,,,1,1337,BAO_0000218,,,
5414,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under curve was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,50588,,,1,1337,BAO_0000218,,,
5415,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-2 mins),50588,,,1,8833,BAO_0000218,,,
5416,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-5 mins),50588,,,1,8833,BAO_0000218,,,
5417,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of (0-15 mins),50588,,,1,8833,BAO_0000218,,,
5418,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of( 0-120 mins),50588,,,1,8833,BAO_0000218,,,
5419,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Area under plasma concentration time curve in dog upon oral administration,50588,,,1,17657,BAO_0000218,,,
5420,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Area under plasma concentration time curve was measured in dogs after an oral dose of 10 uM/kg,50588,,,1,17650,BAO_0000218,,,
5421,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve for compound was evaluated in dog at a dose of 10 mg/kg.,50588,,,1,1977,BAO_0000218,,,
5422,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve for compound was evaluated in dog at a dose of 20 mg/kg.,50588,,,1,1977,BAO_0000218,,,
5423,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve for the compound was obtained when tested in dog,50588,,,1,3132,BAO_0000218,,,
5424,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve at a dose of 1 mg/kg,50588,,,1,5473,BAO_0000218,,,
5425,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve at a dose of 1 mg/kg (oral),50588,,,1,5474,BAO_0000218,,,
5426,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve at i.v. dose of 0.2 mg/kg,50588,,,1,5474,BAO_0000218,,,
5427,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under the curve was measured in dog after an iv dose of 1 mg/kg,50588,,,1,6062,BAO_0000218,,,
5428,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in dog,50588,,,1,4709,BAO_0000218,,,
5429,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 1 mpk perorally,50588,,,1,2652,BAO_0000218,,,
5430,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was evaluated for area under curve (total concentration) in dogs at a dose of 5 mpk perorally,50588,,,1,2652,BAO_0000218,,,
5431,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was evaluated for area under the curve in dog blood.,50588,,,1,2877,BAO_0000218,,,
5432,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,In vivo area under curve was calculated by peroral administration at 1 mg/kg in fasted dog,50588,,,1,5444,BAO_0000218,,,
5433,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,AUC in dog after oral dose (1 mg/kg),50588,,,1,5130,BAO_0000218,,,
5434,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic (PK) property (AUC) was determined in dog at the single oral dose of 1 mg/kg,50588,,,1,6265,BAO_0000218,,,
5435,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,"Pharmacokinetic data in dogs at dose of 1 mg/kg perorally, and the area under curve (AUC) was reported.",50588,,,1,4657,BAO_0000218,,,
5436,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic parameter AUC after intravenous administration to dogs,50588,,,1,16367,BAO_0000218,,,
5437,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic parameter AUC after oral administration to dogs,50588,,,1,16367,BAO_0000218,,,
5438,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic parameter AUC was determined in dog after oral administration of 17b,50588,,,1,9579,BAO_0000218,,,
5439,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic parameter AUC was determined in dog after oral administration of 2b,50588,,,1,9579,BAO_0000218,,,
5440,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic property (AUC) was measured in dog at the dose of 0.032 mg/kg p.o.,50588,,,1,5983,BAO_0000218,,,
5441,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Pharmacokinetic property in dogs after oral administration at 1 mg/kg,50588,,,1,6241,BAO_0000218,,,
5442,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,"Tested for the pharmacokinetic data, area under the curve of concentration versus time in dog",50588,,,1,5313,BAO_0000218,,,
5443,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,"Tested for the pharmacokinetic data, area under the curve of concentration versus time in dog at dosage of 10 mpk",50588,,,1,5313,BAO_0000218,,,
5444,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral AUCN in dog ( (dosed as a mixture of five compounds at 0.5 mpk each via iv only),50588,,,1,6642,BAO_0000218,,,
5445,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral AUCN in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),50588,,,1,6642,BAO_0000218,,,
5446,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral AUCN in dog (dosed at 0.5 mpk iv ),50588,,,1,6641,BAO_0000218,,,
5447,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral AUCN in dog (dosed at 0.5 mpk iv ),50588,,,1,6642,BAO_0000218,,,
5448,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was evaluated for oral bioavailability in dog; 90-100,50588,,,1,17791,BAO_0000218,,,
5449,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was tested for its cell permeability in the Madin-Darby canine kidney cell monolayer transport assay,50588,,,1,17655,BAO_0000218,,,
5450,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Compound was tested for its cell permeability in the Madin-Darby canine kidney cell monolayer transport assay; Not determined,50588,,,1,17655,BAO_0000218,,,
5451,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,PAPP (membrane permeability) in dog kidney cell monolayer assay,50588,,,1,6596,BAO_0000218,,,
5452,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral bioavailability in dog,50588,,,1,3880,BAO_0000218,,,
5453,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability administered orally at a dose of 10 mg/kg to dogs,50588,,,1,16367,BAO_0000218,,,
5454,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Plasma protein binding towards dog plasma at 10 uM,50588,,,1,17409,BAO_0000218,,,
5455,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Plasma protein binding towards dog plasma at 100 uM,50588,,,1,17409,BAO_0000218,,,
5456,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability in dog (dose 4 mg/kg p.o.),50588,,,1,2959,BAO_0000218,,,
5457,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability was determined after oral administration of compound 18 at a dose of 2 mg/kg to dog,50588,,,1,13501,BAO_0000218,,,
5458,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability by oral administration at a dose of 10 uM/kg in dog was determined,50588,,,1,4527,BAO_0000218,,,
5459,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability in dogs,50588,,,1,15145,BAO_0000218,,,
5460,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability,50588,,,1,4219,BAO_0000218,,,
5461,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Oral bioavailability in dog (dose 10 mg/kg),50588,,,1,17538,BAO_0000218,,,
5462,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability in dog after po administration at a dose of 10 mg/kg; nd is not determined,50588,,,1,17538,BAO_0000218,,,
5463,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability in dog (dose 10.0 mg/kg p.o.),50588,,,1,1466,BAO_0000218,,,
5464,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability was measured in dogs after an oral dose of 10 uM/kg,50588,,,1,17650,BAO_0000218,,,
5465,In vivo,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Bioavailability was obtained by the comparison of AUC of intravenous dosing and AUC of oral dosing in dog,50588,,,1,3132,BAO_0000218,,,
5466,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5467,,Mus sp.,,A,U,Autocuration,Liver,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 1 hour,22224,,,1,2413,BAO_0000218,,,
5468,,Mus sp.,,A,U,Autocuration,Liver,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 24 hour,22224,,,1,2413,BAO_0000218,,,
5469,,Mus sp.,,A,U,Autocuration,Liver,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice liver upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5470,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice lungs upon intraveneous administration at 2.6 gmol/mice after 1 hour,22224,,,1,2413,BAO_0000218,,,
5471,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice lungs upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5472,,Mus sp.,,A,U,Autocuration,Muscle tissue,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 1 hour,22224,,,1,2413,BAO_0000218,,,
5473,,Mus sp.,,A,U,Autocuration,Muscle tissue,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 24 hour,22224,,,1,2413,BAO_0000218,,,
5474,,Mus sp.,,A,U,Autocuration,Muscle tissue,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice muscle upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5475,,Mus sp.,,A,U,Autocuration,Spleen,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice spleen upon intraveneous administration at 2.6 gmol/mice after 1 hour,22224,,,1,2413,BAO_0000218,,,
5476,,Mus sp.,,A,U,Autocuration,Spleen,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice spleen upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5477,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 1 hour,22224,,,1,2413,BAO_0000218,,,
5478,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 24 hour,22224,,,1,2413,BAO_0000218,,,
5479,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5480,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice uvea upon intraveneous administration at 2.6 gmol/mice after 24 hour,22224,,,1,2413,BAO_0000218,,,
5481,,Mus sp.,,A,U,Autocuration,,10095.0,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice uvea upon intraveneous administration at 2.6 gmol/mice after 3 hour,22224,,,1,2413,BAO_0000218,,,
5482,,Cercopithecidae,,A,U,Autocuration,,9527.0,Compound (i.v.) was evaluated for elimination rate constants in brainstem of rhesus monkeys (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5483,,Cercopithecidae,,A,U,Autocuration,Cerebellum,9527.0,Compound (i.v.) was evaluated for elimination rate constants in cerebellum of rhesus monkeys (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5484,,Cercopithecidae,,A,U,Autocuration,Frontal cortex,9527.0,Compound (i.v.) was evaluated for elimination rate constants in frontal cortex of rhesus monkey (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5485,,Cercopithecidae,,A,U,Autocuration,,9527.0,Compound (i.v.) was evaluated for elimination rate constants in jaw bone of rhesus monkeys; NA = not active (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5486,,Cercopithecidae,,A,U,Autocuration,Striatum,9527.0,Compound (i.v.) was evaluated for elimination rate constants in striatum of rhesus monkey (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5487,,Cercopithecidae,,A,U,Autocuration,,9527.0,Compound (i.v.) was evaluated for uptake rate constants in brainstem of rhesus monkeys (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
5488,,Cercopithecidae,,A,U,Autocuration,Cerebellum,9527.0,Compound (i.v.) was evaluated for uptake rate constants in cerebellum of rhesus monkeys (Radiolabeled compound),22224,,,1,17827,BAO_0000019,,,
