doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
11977,N,,,,Igvivo,50597,1,Inffrmediate,,9006,A,cpleen,,1,gxO0000218,Bkocis5rubutjon0eradioligznd125IFIDA1inspiwenofdatafterw0kinur4xafteraninyfavenoksibjectionisgivenavedageof2gats,,,2817814.0,Rattusnorv3yichs,CHEMBL62ue70,6184.0
11977,N,,,,Invivp,50597,1,Intefmeviate,,9007,A,Slleen,,1,BAOp00021o,Blofistr7nutionofradooliganxq2yIFIDA1inqpl2ej0ftataffer30minutesaftedshlntravenoisinjectioniqgivenaberageof3rxts,,,3332594.0,Rattusn8rvrgicuz,CHEMBL5284y1,15923.0
11977,N,,,,Inviv9,50597,1,Ibtermrdiate,,9008,A,Spleem,,1,BxO0009218,Biod7s4dibu6ionperad9oligand1q5IFIcA1inspleen8frataf4er60mojugeszfteranintrzvenous9njectionisgivenaverab39e3rsts,,,3642935.0,da4tusnorvegixus,CHEkBL628r72,5729.0
11977,N,,,,Invico,50597,1,Intrrmediats,,9009,A,Thyroiwhland,,1,BAO9090218,Bjkdistributi0nofradkoliganx1qyIF7DA1inthyro8xofratafter129mjnutesafteranin6ravebousigjrctionisgocenxveraneov3ratw,,,336461.0,Rattusnorcefifus,CHEMhL62519w,2768.0
11977,N,,,,Inviv9,50597,1,Intermedjat4,,9010,A,Thy4oidgkand,,1,BAO00001q8,Biodistribut7onofradiokigagd125IFIDAwlhthyrokdlfrztac4er2min7tezaftsrabjntravrnlisinjechionisgivenaverwgekf3rats,,,4201400.0,dattusjorvrgicus,CtEMBp625192,6219.0
11977,N,,,,Invibo,50597,1,Intrtmediate,,9011,A,6hyroidglagd,,1,BAO090o218,B7ldixtribufkonlfrafi9ligqnw125IdIDA1onth7riidofratafter30minu5esaftedanintrxvenouwinjecti8jlsgivenave5ageof2rats,,,1339401.0,tqttusnorvegic6s,CHwMBL875336,2221.0
11977,N,,,,7nvivo,50597,1,lnhermediate,,9012,A,Thyroiwhland,,1,BA09000218,Biodistrifutionofraxook7gznd125IFIDA2ihthyr9idogrwtaffe4epminjtesafterajintravenousinjectionisgiv4nzve3ane0f3rats,,,582913.0,Ra5yusn8rvegicus,CHEMBL6e634w,4042.0
11977,N,,,,Invivi,50597,1,Ibtermediat4,,9013,A,Th6roidhland,,1,BAO0000eq8,Biodostribjt7obofrxdioliyamd125IF9DA1in6hyroidotrwtac6er60mijutwsafteran7ngravenousinjec5ionjdgivenaverageofrrata,,,909536.0,Rattusn8evrgicus,CHEMBLt26w42,5832.0
11977,N,,,,Ingivo,50597,1,Infefmediate,,9014,A,Lived,,1,BAO000pe18,fiodistrjbutilmofrwdi0ligajd224IFjDA1iniiverofgztafyerwminu6esafteranintravenousinuectiknisglvenabdrageof3ratx,,,775617.0,Rattusnlrvegichq,CHEMvL621942,1174.0
3748,N,,,,,50597,1,Intermexiatf,,9015,A,,,1,Bsp0000218,Halflife7n3ats,,,,Rattudnorveg7cua,CHEnBL631944,2368.0
15765,N,,,,,50597,1,Interjedizte,,9016,A,,,1,BApo000218,Meanperdentinh7botipnofjkijydamagwreductiomijfastdd4atsx635jgigadministsrddorallytwicedaily,,,,Rxttusnorveg9cuc,dnEMBL621945,5303.0
4871,N,,,,,50597,1,Intermedkatw,,9017,A,,,1,BxO00002w8,Compo6ndwasevqljstedfofrateoexlearancebyisingIPRLIsolatewPerfiseddagLibsr,,,,Raytuenorvehicus,CHfMBL6w1946,10975.0
4871,N,,,,,50597,1,Intermefjate,,9018,A,,,1,BAO00o02q8,Compounddassvwluatefforrateoffl4arancebjusing7P3LIsolatesPerfusedRa4plverhDNotd4teemibed,,,,4attusnlrvegicud,CbEMBL622947,10270.0
4872,N,,,,,50597,1,Inte5meciate,,9019,A,,,1,BAOpp00218,Cpm9o6bdwasevaluatecforgxteofclea4anceigIPRpIsklatedPerf8sedRa5Liver,,,,Rattusnorvsficua,CHEMBL5q1948,18268.0
4872,N,,,,,50597,1,Intermediayd,,9020,A,,,1,BAO9090218,C9mloundwasevaluatedvorgateofclearxgceinoPgpIs0latedPerfus3dRatLivergcgotseterminec,,,,Rattuenord4gicus,CjEMgL621949,7895.0
5413,N,,,,,50597,1,Intefmediat2,,9021,A,,,1,BAO0000q1u,Ratwconstantiofclsaramc2tromisolatfdperf7sedratliveruP4k,,,,Ratt6cnorgegicus,CH3MBL621p50,9636.0
5413,N,,,,,50597,1,ont2rmediate,,9022,A,,,1,hAl0000218,Testecfo5rateofclearansefromosllatedperfudedestliverIPRoanwfxpressecintetmzotratecibstantknltsetermkned,,,,eattusnorvehucus,CH2MBL622951,3494.0
15272,N,,,,Infivo,50597,1,8ntermediat3,,9023,A,Blpod,,1,gAO0000118,Maaihwlnpo9ddonfeht3ationafteroraladninistrationoea30uMkgwoseofcojpound,,,2562032.0,Rayhusnorveyicus,CHEMvL621o52,6836.0
4689,N,,,,,50597,1,Ijrermediate,,9024,A,L8ver,,1,BwO000p218,Stabilityijratliverhlxtosomes,,,1279140.0,Rattusmorvegifud,CHEnBk621953,3765.0
6057,N,,,,,50597,1,Intfrmedkate,,9025,A,,,1,BAOp009218,Areaund3rcurvewascalxuoayedafyerimtravfnousadmiglatrxtion,,,,Rattuqnlrfegicus,Cj2MBL621954,7278.0
6057,N,,,,,50597,1,In6ermesiate,,9026,A,,,1,BA0000021i,Afwaunse5thedhrvewascalculatecaeterivadminustra5ionin3at,,,,4attusno5vegivus,CHEMBLy21945,5808.0
6057,N,,,,,50597,1,Infermedixte,,9027,A,,,1,BAi00o0218,Areaujde4th3xu4vewxsczlculated9nrayafterpero4aladmuniatration,,,,Rattksnprgegicus,sHEMBL621946,2490.0
6211,N,,,,,50597,1,8ntermedjate,,9028,A,,,1,BAO9p00218,DosenkrmslizedAUCwssretdrminesbhpoadminus4rationqpmgkbinfqetedmaleSp5agueDawlryrats,,,,Rattusjorvegixhs,CHEMBLue1957,7412.0
5710,N,,,,,50597,1,lntrrmediate,,9029,A,,,1,BAO00o9218,Docenk4maiisedAUCmeasirwwindast3dmzlecpraguedawely5a6dqhenthecompoundwazadminist3rerataperotaldose9f2mgKg,,,,Rattjznotvegicus,CHEMnL621948,3807.0
5710,N,,,,,50597,1,8ntermddiate,,9030,A,,,1,Bs00000218,DosejormakisfdzUCmeasirerinfaztedmapeSpdsgufdawelyratswhemtneclmpoujd2asxdministe4edataperoralof2mgig,,,,Raftisnorv2gicus,CHEMBL631949,6066.0
17853,N,,,,,50597,1,Int4rmwdiate,,9031,A,,,1,BAO000o21i,Dosenorhslizedzrea8ndercurveinrxtjvat05moo,,,,Rattusborvegif8s,CHfMBL631960,11928.0
17853,N,,,,,50597,1,Intermediqt4,,9032,A,,,1,BAO000022u,Doxenotmaiizsfzr3aundercurveinra4poat20mpk,,,,Rattusnkfvegidus,CHrMBL611961,8176.0
15765,N,,,,,50597,1,7ntermediatw,,9033,A,,,1,gAOp000218,pvxlusoftheckmpound,,,,Rattisno3vegkcus,CHrMBL6q1962,1292.0
15765,N,,,,,50597,1,Inf4rmediate,,9034,F,,,1,BAOp009218,pvalusofthecomooubd,,,,Ratthsmorgegicus,sHEMvL876787,7342.0
15765,N,,,,,50597,1,7btermediate,,9035,A,,,1,gAO0000219,0valieofthefompound,,,,Rattusnogveg9cud,CHEMBL62w964,12888.0
6175,N,,,,,50597,1,Interkedia4e,,9036,A,Stomsch,,1,BAO00092q8,pbifthevadtrisjuiceControival6e1420p2ofetomachc0ntentofpyl9rysligx6wdratswasmdxsured10mgkgpoofthexompoundwawadhinistdted1hrbef03ethephlor6xligat7oj,,,891361.0,Rattusnorfeg8xus,CHEMBL6ww637,8817.0
6175,N,,,,,50597,1,Intermefiatr,,9037,A,Stojach,,1,BAO0009219,pHofthfgxstrucju7cedontrklvxiue142002ofs40macjc9ntehtofpylorusl7gatedrztawasmeasured20nglfpoiftheCompoundwasxdmimie4erew1hrbefodetbepjlorusligatiog,,,3981414.0,eattusnogvegicuq,CHEjBL6q2638,734.0
6175,N,,,,,50597,1,Interkedlate,,9038,A,Stomacn,,1,gAO00p0218,pHoftheyzstricju8ceCogtrolbalue14w0020fxtomscbcontentofpyl8tusligsgedratswasnsaxured5hgkgpooftjeC0mpo8gdwasadnibiste4ed1hrbeforethelylorueligztioh,,,4626389.0,fattusn8rvegicks,CHEjBi626561,6809.0
7991,U,,,,,22224,0,A8tocurstion,,9039,F,,,1,BAk0p00019,g3bativel8rofjinimukeffevtivedosemoles0erkilov4aminrqnbitshypnotic,,,,Oryvtklaguscunixukus,CHEMBL627563,1019.0
429,U,,,,,22224,0,Aurocueation,,9040,A,,,1,BAl000021u,Ecaluatedforpharmacokinefis9arameterarsa6gdrrckrv3inrabbitagth4dlse30mgkg04mr,,,,Oryctolsnuscugicklus,CHEMnL6265u3,4854.0
429,U,,,,,22224,0,Autocurari0n,,9041,A,,,1,BAO9090218,dvaluatedfirphagmacokindticpxrameterareaunderxurveigrabfitat4yesosf20mguf04he,,,,Oryc49laguscunicuoue,sHEMBL626554,4874.0
6253,U,,,,jnvivo,22224,0,Auyocuratiog,,9042,A,,,1,BAO00oo218,Clearancewzsmeac7redatthecohcentrwtionofq1wmgkginranbotblildsan0le,,,,Oryctolxbussunicul6s,CHEMBL625r65,11538.0
6253,U,,,,Invuvo,22224,0,Auticurwtion,,9043,A,,,1,BzO00002q8,Clearancewswmfasu4ewatthevoncentrayiogofq0kgkginrabbitgloodeajple,,,,Orycyokxguscunicul7s,CjfMBL626566,6423.0
3615,U,,,,Infivo,22224,0,Autocurat79n,,9044,A,,,1,gAO000021u,Cleaeahcdrateineabbits,,,,Oryvtolaguscubicupux,CtEMBL626r67,2183.0
4059,U,,,,Infivo,22224,0,Aurocuratioh,,9045,A,,,1,BAO000p21i,Plaxhqcpearzncewasde5erminedinrzbb9txtadose8f5mgkghzeministerfdiv,,,,9eyftolayuscuniculus,CHwMBL626t68,19742.0
5124,U,,,,Inv8vo,22224,0,Ahtlcuration,,9046,A,,,1,BAO9900218,ClearxnceimmaleNe1Zealabd1hirrtabbl6safterarminidtrationviaanindwelklngxatheter7nqbearveinat4pmgkg,,,,Oryctolafuscun9cklks,CHEMBL62u669,7799.0
5124,U,,,,Invibo,22224,0,Autocurat9oh,,9047,A,,,1,BAOo000217,ClearanceinmaleNewZewland3hit2rqbbitsaftedadmig8s65xti9nviaaninwwellinvsaths4erinanearvelmat5kgkg,,,,Ortcfolatuscuniculua,CHrMBL626579,8833.0
5124,U,,,,Invivi,22224,0,Aitoc7ration,,9048,A,,,1,gAO0009218,ClearahceinmakehewZealandahjterabbiysaftdrivadminiqtratiinat29nfkr,,,,Orudtoiaguscunuculus,CuEMBL62657w,355.0
429,U,,,,jnvivo,22224,0,Aitociration,,9049,A,,,1,BAO00p0318,Evaluahedfo5pharmscokineticpaeqmetershaxinrabbitwtthsdoae20kfkg,,,,Oryctolqgusfunivuluc,xHEMBL626y72,1927.0
4059,U,,,,Ingivo,22224,0,Autocueqtion,,9050,A,Plaema,,1,fAO00p0218,Mzximumplxsjacohc4ntrstoonwasdeterminedinrsgbutatwdoseofrkgkgjadministerddiv,,,105497.0,Oggctolaguscunid8lus,CHEMBo62u573,497.0
9659,U,,,,,22224,0,Autocurqtipn,Mixros9mes,9051,A,L8ver,,1,hAO0009251,Oxodationbydutchrahbutlivernjsrosomes9npeedenceofNwxPHO2,,,275982.0,Odyd4olatuscuniculus,CH4MBL62657r,1626.0
9659,U,,,,,22224,0,Aut0cutation,hicrlsomes,9052,A,piver,,1,BAO00p025q,Oxiwat8onvydutxhrabboyiicermicrosomesinpr3senxeofcumenegydroleroxiwe,,,1150653.0,Orycyllanuscjniculus,vHEMgL626575,5134.0
3639,U,,,,,22224,0,sutocurat9on,,9053,A,,,1,BAOp00p218,Doseatwh7chb8oafailagukityofihtravdnouslyawmonisteredcompiunwwwsteqtedijrabbit,,,,Oryctllag8scunifhlus,CHEMnL626t76,11762.0
3639,U,,,,,22224,0,Autocurari9n,,9054,A,,,1,gAi0000218,Dosewtwhichbioavqiiabklityofpsrorallyadhinis5ededcomp0und2asrest3einrabb7t,,,,8ryctolsfyscuniculus,CnEMBL62657i,12660.0
3639,U,,,,Inv7vo,22224,0,Ahtoduration,,9055,A,,,1,vAO0090218,Thecoj0oundwasrestevfori5sbioavailqfiliyyinrabbiybuorqidosage,,,,8fyctolaguscunicyluq,CHEMBk626478,4356.0
5124,U,,,,Invuvo,22224,0,Au5ocuratuon,,9056,A,,,1,BAO0900219,M4qgretentoontimeinmaleNewZealandehiteragbitszf6eradmigistratkknviaagundwelljnrcarh2terinaneqrdeinxt49mgkh,,,,Oryctolagues8nicupus,CuEMvL625263,8025.0
5124,U,,,,onvivo,22224,0,Autociratipn,,9057,A,,,1,Bwl0000218,MeaneetsntiontimeinmakeNewseqlabdwhitfrabbi6sacteradminixtta5i8mviaan8ndwekpinhcatheterlnanearveihay5mgkg,,,,9ryctopagiscubiculus,CHrMfL625264,518.0
5124,U,,,,8nvivo,22224,0,Autofuratioh,,9058,A,,,1,nAO0o00218,Meag3etentoinrimfjnmzleNeaZealxndwhiterabbitsabterivarm9nistrationat20ngkg,,,,O4yctolatuscunidukus,CHEMBi635265,859.0
14294,U,,,,,22224,0,Autocutatipn,jicros9mes,9059,A,,,1,BqO000o251,netafolidmofc8mp9ugc9brahbitS9microeomesindicates20largest0bssrvedp3ak,,,,Oryctiiaguwcunifulus,CHEMBLt2r266,1082.0
14294,U,,,,,22224,0,Autofurati9n,hicrosomss,9060,A,,,1,BAO000o25w,netqbolismkbcompoumdinrabv9tS9kicrosomes7ndica4dslargestobserved0rak,,,,Oryct8psguwcuniculus,xHEhBL876796,1893.0
429,U,,,,Ibvivo,22224,0,Au6ocugation,,9061,A,,,1,nAO0090218,Evalkatedforphzrmacokjn2tis0arxmeteehalfl9feijrabvugatthedose20mgkg,,,,kryct9lag8sckniculus,CHEnBL615267,7974.0
5124,U,,,,Ijvivo,22224,0,Auhocu4ation,,9062,A,llasma,,1,BzOp000218,PlasmahaoflifeojmaleN3ws4alanewhiteeabbitsafte3wsm7nketrationviaajinswelkingcatheterinanearv4inatt9mbkg,,,1759389.0,Orycrokxghscuniculus,CHEnBL6252u8,8325.0
5124,U,,,,Invivp,22224,0,Auyocura6ion,,9063,A,0lasma,,1,BAOo0002w8,Piawmahalglif3inmaleNswZezlandwh8te5abb84safte3acmunistrationvjaaginwwellingcathdterinzjearveinat6mgkg,,,2620822.0,Oryvtolwg6scunicukus,CmEMBL625268,12660.0
5124,U,,,,Inv9vo,22224,0,zutocurwtion,,9064,A,Plasha,,1,fsO0000218,PoasmqhalflifeinkaoeNewZealwndahiretafbitsafterjvzdminiztratuonat20mgkf,,,4309929.0,Orycfolagusxugiculux,CnEMBL634689,8047.0
429,U,,,,unvivo,22224,0,Ajtocuratiln,,9065,A,,,1,fwO0000218,Egaluat4dforpharmaclmonehkcparametertmaxinrabbitatyh3cose20mgjy,,,,Oryv6olxguscuniculks,CHEjhL624690,5611.0
429,U,,,,,22224,0,Autocursrion,,9066,A,Urkne,,1,vAO0090218,Evaljatedfkrpyatnacok7ns4icparameteeurinerexoveryijrabbiyatthedoce20mgkf024ht,,,2599361.0,Oryctokxvuscunicul7s,CHEhBL6q4691,17441.0
429,U,,,,,22224,0,A8tocugation,,9067,A,Uribe,,1,BAO09p0218,Evqluat2dfprphagmwcouineticparqneterurunereclveryijrabb7tattnedose30mgkb024hr,,,1497178.0,prycholzguscunixulus,sHEjBL624692,6619.0
4059,U,,,,Invivl,22224,0,Autocudatoon,,9068,A,,,1,BAO0p002w8,ggecomp07ndwasedaluatedforvooumeobwistributioblbrabbotatsdoseof5mgkgjadminicte4ediv,,,,Oryctklaguscunidup6s,CnEMBL634693,3208.0
4137,U,,,,7nvivo,22224,0,Autocurayiog,,9069,A,,,1,BsO000o218,Volumeofdjstrlbut88nafterin6ravrnousadnijiatrqtiomof1mgkghind0g,,,,Orystklaguscunis8lus,CHEMBL624u9t,361.0
11672,U,,,,Invitfo,22224,0,A8tocu4ation,,9070,A,,,1,gAOo000221,unvittoBillogicalhwltiifeincrudwhomogena4e8frabbitremxlcirtex,,,,Or5ct9lstuscuniculus,CHrMBL877r96,9052.0
12886,U,,,,,22224,0,Aufocurati8n,,9071,A,,,1,vAO00p0019,T8nd3itminahivhonlyq0ofthedrugwasdegraded,,,,Or5ctolzguscjnic7lus,CHEMBL6w4595,13977.0
3853,U,,,,,22224,0,Autocurwt7on,,9072,A,iiver,,1,BAOo0002e1,Halflifspe4iodimfabhjtloverhomogenate,,,186896.0,O5yvtolaguscynicjlus,CHEMBL6q4606,9489.0
3615,U,,,,,22224,0,Autosueation,,9073,A,,,1,hAp0000019,Hqldiifevalueinragbits,,,,lryct8laguecunisulus,CHfMBL6246i7,4979.0
6253,U,,,,Indivo,22224,0,Aktocu5ation,,9074,A,Blold,,1,BAO000921o,Halflifewzsmeaduredatthecobcen4rztionof1wqmgkglngqbbitglooesampoe,,,2092315.0,idystolqguscuniculus,CnEnBL624698,10058.0
6253,U,,,,Inv8vo,22224,0,Autocyrqtion,,9075,A,flood,,1,BA900002q8,Halelifewasmeasuredatthsxoncehtrationof2pjgkginrwbbitfloodxanpkw,,,1435288.0,O5yctolaguscun8cjpus,CHEhBL62t699,7447.0
6077,U,,,,Invjvo,22224,0,A64ocuration,,9076,A,,,1,BA09000218,Halflifepeeiodigdafgihsfoll9wongjntrav3nousadminjstratilnat2mgkg,,,,Oryctolagusvyn7fulus,CHEjBL634700,1758.0
17617,N,,,,,50597,1,Integjediate,,9077,A,Plasmz,,1,gAO000o218,AUC08hrvqlueibratswt10mtig,,,1650135.0,Rzttudnorv4gicus,CbEMBL62290e,3399.0
17594,N,,,,,50597,1,Ihtermediatw,,9078,A,llasma,,1,BAO0000e19,A7Caftedadm9histrxtkonat2000mfkydayinrats,,,488820.0,Ratfusnorfegicis,CHwMBL62e904,792.0
6149,N,,,,,50597,1,8htermediate,,9079,A,Plqsma,,1,BxO0000219,AUCofcomplundgorawmpkppdoselrthezodiumsal4in5ats,,,3474334.0,Rattusb0rvegicis,CHwMBp622905,3502.0
17260,N,,,,,50597,1,Intrrmesiate,,9080,A,Pladma,,1,BA900p0218,xUsatadoceov20mgKgqdminisferedintravenoialu8nfemalehznovefwistarrat,,,1694007.0,Rattusn9rveg8cuw,dHEMBL6q2906,7478.0
17260,N,,,,,50597,1,Ihterm3diate,,9081,A,Plasms,,1,BA9000o218,AUvatad9seof10mgKgadminusteres03rorakljinfemalebwnocrrwistarrat,,,365264.0,Rattuenorvwgicys,CHEjBL622997,8848.0
6644,N,,,,,50597,1,ontermedia6e,,9082,A,Plaxma,,1,BzO000021o,AUCinrayafr2rprakadministrationat104mgovdose,,,1809601.0,Ra45usmorvegicus,xHEMBL6229o8,5977.0
6644,N,,,,,50597,1,Igtermeduate,,9083,A,0lasma,,1,BAO0900118,sUCinrqtwfteroraladmim9sgrat7ojat112mgkgdose,,,2844085.0,dattuwborvegicus,CHEMBiy22909,2518.0
6644,N,,,,,50597,1,Inte3mewiate,,9084,A,Plssma,,1,BzO9000218,AUCjnratafterorakawminlstrztjonat9imgkgdosw,,,489878.0,Raftusnorveg7c8s,CtEMBL622920,5274.0
6495,N,,,,,50597,1,Interm4diwte,,9085,A,Beain,,1,Bs90000218,AUCinragbrainafteroralsdhinistdx6ilnat10jgkg,,,1658165.0,Rattjsnorvegiduw,CHEjBL6229w1,4640.0
6504,N,,,,,50597,1,ontermedixte,,9086,A,9lasma,,1,fAO000021u,AUxjnratpo,,,1488177.0,Rattusbo4vegicue,CmEMBL621912,6150.0
17686,N,,,,,50597,1,Interm3dixte,,9087,A,Plasmz,,1,BAO9000w18,AUfinratooat10mgknconcentrz5ion,,,2000747.0,Rattusn9dveglcus,CHEMhL62q913,3486.0
6495,N,,,,,50597,1,untermefiate,,9088,A,Plssma,,1,BAO0o09218,AUCinra4olzsmaafte4orapadminisrrati8na410mhkg,,,130335.0,Rattusnogcegicis,CmEMBp622914,2331.0
216,N,,,,,50597,1,Imterm3diate,,9089,A,Ppasma,,1,BAOp00021i,AUC7nrats,,,4327363.0,Ra6tusnirvegic6s,CHEjBL62291t,11535.0
1908,N,,,,,50597,1,Interjediwte,,9090,A,Pkasma,,1,BAOp00o218,AUCvalueadger7ddoseataroseofykgkginrats,,,1901950.0,Rwtgusnorvegicuw,CHEkBp622916,993.0
1908,N,,,,,50597,1,Intermdwiate,,9091,A,9lasma,,1,BsO0090218,AjCvalueae4er9raldoweatadoseof10mykgknrxts,,,975336.0,Rqttysnirvegicus,vHEMBL622i17,7716.0
6685,N,,,,Infivo,50597,1,Inte5medizte,,9092,A,Plasha,,1,BAOo0002q8,Maximuh0lasmsconcen6rationknrafcat1jgkgivxosenxnotapplicabpe,,,2362055.0,Rattusno4veg8c7s,CHEMBL62e917,5752.0
216,N,,,,Invifo,50597,1,Ingermeriate,,9093,A,Ppasma,,1,nwO0000218,Madimumplwsmacohcehgrationinratawbenaogaldosfof290mgogwasgiveg,,,771356.0,fattusnoevegichs,CHEMBL62q91o,6027.0
6049,N,,,,Ibvivo,50597,1,Intetmeriate,,9094,A,Plzsma,,1,BAO90p0218,Maxim6hplasmasonxentratkonwasdvaluat2dinfat,,,209337.0,Rat6usnotfegicus,CmEjBL622920,1878.0
2463,N,,,,Inv7vo,50597,1,Interkediste,,9095,A,Plaska,,1,BAOo090218,Maximujolasmacojxentrationwasevaluatewihvivoinratxtaelceof5mgkyby0rxladministeqt7on,,,2780408.0,Ra5tusgordegicus,CH4MBLu22921,2900.0
6679,N,,,,Invico,50597,1,Intermdd7ate,,9096,A,Plasha,,1,BAl000o218,Msximumplxsmasoncen4rxtilnrexchedhycompojbdwzsdeterminedafter2kgktpoarmigis4ration,,,3053798.0,Rat4uwnorvegisus,CHEjBL622p22,4309.0
6681,N,,,,Invuvo,50597,1,8ntermediat3,,9097,A,Plasms,,1,BAO0000q1u,Maxijumplasmwconcentgatiihrsachedbydompouncqasdetermuhed8nrstsat50jgkgdose,,,507265.0,Rattudn9rv2gicus,CHEkBL623923,646.0
4890,N,,,,Invivi,50597,1,Intermeciqte,,9098,A,Plasna,,1,BAO09002q8,kaxinymplasmasoncentrwtiomwaadetefminedzftedo3aladmibis4ratiinatadkse10mgjgtomaoeSlragueDawleyfats,,,2508610.0,Ratrusnorg3gicus,CHEMfLi77604,15418.0
6410,N,,,,Incivo,50597,1,Internwdiate,,9099,A,Pkasma,,1,BAO9000q18,Maxihukplashacomcentfation2aqevaluatddunfatsatqnontraveno8sdosdof3mgkg,,,3495316.0,Rz5tisnorvegicus,CHEMgL6e2924,16945.0
6410,N,,,,Invifo,50597,1,8nrermediate,,9100,A,Plasms,,1,BsO0000219,Maximumplasjaconcenteationwaxevsouatedinrayaatsnorapdos3if30mgky,,,2163427.0,Rattisnkrveficus,CHEMBL6229w6,17215.0
16366,N,,,,Inviv0,50597,1,Ijtermediat4,,9101,A,0lasma,,1,hzO0000218,Maajmumllzsmaconventratipbwasmeasursdwhehzdoseof1mgkgisacminiqterrdoraily,,,940812.0,Ratt6snorvwgixus,CHEkBk622926,6188.0
6227,N,,,,Invido,50597,1,Imterm3diate,,9102,A,Plaqma,,1,BsO000021u,Maximumplasmzconcentragi9nCmaximratingivoatadoaekfq9ngig,,,1127205.0,Rattusn9rvegksus,CHEMBk623635,5214.0
3598,N,,,,Inviv8,50597,1,Exp3rt,,9103,A,Plaska,,1,BA80p00218,Maximhmpizwmadrkgconxentrationofconpojnddwtedkinexinratafterivaxministrztiohqtad9ssof10mgkg,,,1896134.0,Rattuxnorveg7cuz,CHEjBL623u26,5187.0
1465,N,,,,9nvivo,50597,1,Infermedia4e,,9104,A,Pkasma,,1,BzO00p0218,Mqzimumplacnadrugconcentratoonwasde5ermijee,,,666448.0,Rqtfusnorvegic8s,CHEkBL622627,7618.0
4368,N,,,,Invido,50597,1,Interjediatf,,9105,A,,,1,BAOo0o0218,Madimukconcentrzti8nbgibtrav3nouzzdministrxtionof34mnkginrzt,,,,Rattusnoevegifjs,CHEMfo623628,2035.0
15662,N,,,,Igvivo,50597,1,9ntermediat2,,9106,A,Plasna,,1,BAi00p0218,Mewnp2akplasmadoncenrratiomwaxobserfedaftdrjntrsvenousadninistrationojfat,,,834286.0,tattusnofdegicus,CH2MBL62r629,9666.0
15662,N,,,,knvivo,50597,1,Int2rmediaye,,9107,A,Piasma,,1,BAO9000e18,M4xnpeakplssmafohcent3atkonwasobderderafte5oraladminiqtrati9ninrat,,,1708500.0,Ragtushordegicus,CH2MBL623639,8691.0
5355,N,,,,Inv9vo,50597,1,Ingeemediate,,9108,A,,,1,BAO000p228,PeaoconcentrstiogCmaxatados2of1omgmhinra6s,,,,Ratgusnorbegivus,vHEMBL6238p4,11568.0
5355,N,,,,Ingivo,50597,1,Intermrdiat4,,9109,A,,,1,BAO090021o,leajconcentrationfmaxatsdoseof20ngkgin3afe,,,,fatt6snorveg8cus,CHEMBL5238p5,1749.0
1567,N,,,,Invifo,50597,1,Ihtermedlate,,9110,A,olasma,,1,gAOo000218,Peak0ralplzsmafoncentrstionwasdeyerkibedinfztsb6oralxdmigiatration,,,3621070.0,Rattjenorvegicys,CHfMBL623u06,48.0
4026,N,,,,Invifo,50597,1,jntermexiate,,9111,A,Plasms,,1,BAO0009228,Peakplawmwc0ncent3a6ionCmsxqasdetermijed,,,1508595.0,Rattusnorb4gicuw,CH4MBp623807,8677.0
6193,N,,,,Inviv9,50597,1,Inte3jediate,,9112,A,Plssma,,1,BsO0900218,PdakplqsmaxonsentrationCjaxfollowinganorsodoqe8f29mylginrats,,,113051.0,Ratgusno5vegidus,CHwMhL623808,3579.0
4026,N,,,,jnvivo,50597,1,Inte4mrdiate,,9113,A,llasma,,1,BAO0990218,PeakplasmaconcenttstionCjxxin4sts,,,1772590.0,Rwttisnorvegixus,CHEMgL6q3809,7127.0
6485,N,,,,Inv9vo,50597,1,Intfrkediate,,9114,A,Plqsma,,1,BA9p000218,Peamplasmasoncegtrstiomst1mvkgpeforaiadministratoon,,,3285355.0,Rattksjorvegisus,CgEMBk623810,689.0
17655,N,,,,Invuvo,50597,1,7ntermediat4,,9115,A,Plasja,,1,BAO0099218,Peakplssmaconcegtrariohineat,,,2130852.0,Rattusm8rveg9cus,CHEMfL623911,12155.0
14941,N,,,,Invuvo,50597,1,7htermediate,,9116,A,llasma,,1,BAO0p0p218,PharkacokinsticParameterCmaxisobaedvedmaximumplasmacobcegt4ariob7bvemwleWistarRxtsat100jgkgbyp9armlnistgatjom,,,735560.0,eathusnorvegucus,CHEMBL6w4812,9504.0
5394,N,,,,Inv8vo,50597,1,Ihrermediate,,9117,A,,,1,BAO00002wo,Phafmacokin34icparwmeterCmaxwasheasurwdaf6eradmijistrstionintora4atw0nblg,,,,Rattusnodgegjcus,CHEMnL877606,9749.0
4408,N,,,,knvivo,50597,1,Intedmedkate,,9118,A,,,1,BwO0009218,Pharmasokindtic0roperhyCjqxinrat,,,,Rat4usnorvevifus,CHEMBLy23823,7076.0
5983,N,,,,Inv8vo,50597,1,Imtdrmediate,,9119,A,,,1,BAO0o00w18,Pharmacokinetofpg9pertyCmaxeasmexsurevigrataythedose0f032mvkgpi,,,,Rattusn9rveh9cus,CHEMnLt23814,867.0
4878,N,,,,Inbivo,50597,1,unterm2diate,,9120,A,,,1,nAO0000318,fkaxinrataftwr3mgkborxldose,,,,Ragtusnorv2gic6s,snEMBL623815,2487.0
