assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 120 minutes in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL623394,,11326,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 120 minutes in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL618885,,11327,In vivo,,50594,13256,,
Liver,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 120 minutes in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,2107.0,1,Intermediate,CHEMBL618886,,11328,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 120 minutes in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL618887,,11329,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in Striatum (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL619535,,11330,In vivo,,50594,13256,,
Blood,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in blood (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL619536,,11331,In vivo,,50594,13256,,
Cerebellum,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in cerebellum (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,2037.0,1,Intermediate,CHEMBL619537,,11332,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in cortex (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL619705,,11333,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in femur (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL619706,,11334,In vivo,,50594,13256,,
Liver,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in liver (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,2107.0,1,Intermediate,CHEMBL619707,,11335,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 30 minutes in lung (expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL619708,,11336,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625219,,11337,In vivo,,50594,13256,,
Blood,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL625220,,11338,In vivo,,50594,13256,,
Cerebellum,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,2037.0,1,Intermediate,CHEMBL625221,,11339,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625222,,11340,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625223,,11341,In vivo,,50594,13256,,
Liver,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,2107.0,1,Intermediate,CHEMBL625224,,11342,In vivo,,50594,13256,,
,BAO_0000218,,N,,Biodistribution in CD-1 mice was determined after 5 minute in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625225,,11343,In vivo,,50594,13256,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 24 hours of iv administration,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL625226,,11344,In vivo,,50597,8829,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 24 hours of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL625227,,11345,In vivo,,50597,8829,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 30 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL625228,,11346,In vivo,,50597,8829,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 30 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL875354,,11347,In vivo,,50597,8829,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 5 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL625229,,11348,In vivo,,50597,8829,,
Blood,BAO_0000218,,N,,Biodistribution in Rat blood after 5 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL625230,,11349,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 24 hours of iv administration,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625231,,11350,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 24 hours of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625900,,11351,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 30 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625901,,11352,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 30 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625902,,11353,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 5 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625903,,11354,In vivo,,50597,8829,,
Heart,BAO_0000218,,N,,Biodistribution in Rat heart after 5 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL625904,,11355,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 24 hours of iv administration,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL625905,,11356,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 24 hours of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL627861,,11357,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 30 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL627862,,11358,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL627863,,11359,In vivo,,50597,8829,,
Liver,BAO_0000218,,N,,Biodistribution in Rat liver after 30 minutes of iv administration,1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL627769,,11360,In vivo,,50597,8829,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration in Beagle dogs at oral dose of 20 mg/kg and an intravenous dose of 5 mg/kg was administered,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL627770,,11361,In vivo,,50588,13249,,
,BAO_0000218,,N,,Cmax in cynomolgus monkey (PO dose),1,,9541.0,A,Macaca fascicularis,,1,Intermediate,CHEMBL627771,,11362,In vivo,,100710,13622,,
,BAO_0000218,,N,,Cmax in rat (PO dose),1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627772,,11363,In vivo,,50597,13622,,
,BAO_0000218,,N,,Cmax in rat (PO dose),1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627773,,11364,In vivo,,50597,13622,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration in rats after an oral dose of 5 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621922,,11365,In vivo,,50597,13494,,
Plasma,BAO_0000218,,N,,Cmax in rat plasma after oral dose (10 mg/kg),1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621923,,11366,In vivo,,50597,12170,,
Plasma,BAO_0000218,,U,,Cmax in plasma after oral dose (10 mg/kg),1,,,A,,1969.0,0,Autocuration,CHEMBL621924,,11367,In vivo,,22224,12170,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration of compound was determined in dog at 25 mg/kg orally,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL621925,,11368,In vivo,,50588,17025,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration of compound was determined in monkey at 25 mg/kg orally,1,,314293.0,A,Simiiformes,1969.0,0,Autocuration,CHEMBL621926,,11369,In vivo,,22224,17025,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration of compound was determined in rabbit at 25 mg/kg orally,1,,9986.0,A,Oryctolagus cuniculus,1969.0,1,Intermediate,CHEMBL621927,,11370,In vivo,,50592,17025,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration of compound was determined in rat at 25 mg/kg orally,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621928,,11371,In vivo,,50597,17025,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration after p.o. (10 mpk) administration in rats.,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621929,,11372,In vivo,,50597,14187,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration (Cmax) after p.o. administration of 200 mg/kg in mice,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL621930,,11373,In vivo,,50594,14816,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration after oral dosing in rat,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621931,,11374,In vivo,,50597,17820,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration evaluated in 100% PEG solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621932,,11375,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621933,,11376,In vivo,,22224,14380,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration in dogs at 0.5 mg/kg dose upon oral administration,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL621934,,11377,In vivo,,50588,14691,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration in dogs at 1 mg/kg dose upon oral administration,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL621935,,11378,In vivo,,50588,14691,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration in rat upon oral administration of 40 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL621936,,11379,In vivo,,50597,13375,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was determined,1,,,A,,1969.0,0,Autocuration,CHEMBL621937,,11380,In vivo,,22224,6236,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621938,,11381,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621939,,11382,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in 10% of PEG suspension at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621940,,11383,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in 100% of PEG solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621941,,11384,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in DMA:H2O solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL621942,,11385,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL626178,,11386,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in Hp-beta-CD solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL626179,,11387,In vivo,,22224,14380,,
Plasma,BAO_0000218,,U,,Maximum plasma concentration was evaluated in saline solution at a dose of 20 mg/kg orally,1,,,A,,1969.0,0,Autocuration,CHEMBL626180,,11388,In vivo,,22224,14380,,
Plasma,BAO_0000218,,N,,Plasma Cmax in rat (PO dose),1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL626181,,11389,In vivo,,50597,13622,,
,BAO_0000218,,N,,Maximum serum concentration after po dose of 5.22 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626182,,11390,In vivo,,50597,15372,,
,BAO_0000218,,N,,Maximum serum concentration after po dose of 5.46 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626183,,11391,In vivo,,50597,15372,,
,BAO_0000218,,N,,Maximum serum concentration was determined for the compound after po dose of 5.01 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626184,,11392,In vivo,,50597,15372,,
,BAO_0000218,,N,,Maximum serum concentration was determined for the compound after po dose of 5.03 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626185,,11393,In vivo,,50597,15372,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration (Cmax) was determined in dogs fed after oral administration of 25 mg/kg of the compound.,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL626186,,11394,In vivo,,50588,14925,,
Plasma,BAO_0000218,,N,,Maximum plasma concentration (Cmax) was determined in fasted dogs after oral administration of 25 mg/kg of the compound.,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL877589,,11395,In vivo,,50588,14925,,
,BAO_0000218,,U,,Maximum concentration of the drug at 1 uM/dg administered intravenously,1,,,A,,,0,Autocuration,CHEMBL626187,,11396,In vivo,,22224,11883,,
,BAO_0000218,,U,,Maximum concentration of the drug at 20 uM/dg administered perorally,1,,,A,,,0,Autocuration,CHEMBL626188,,11397,In vivo,,22224,11883,,
,BAO_0000218,,U,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg,1,,,A,,,0,Autocuration,CHEMBL626189,,11398,In vivo,,22224,13391,,
Blood,BAO_0000218,,U,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,1,,,A,,178.0,0,Autocuration,CHEMBL626855,,11399,In vivo,,22224,13391,,
Blood,BAO_0000218,,U,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,1,,,A,,178.0,0,Autocuration,CHEMBL623781,,11400,In vivo,,22224,13391,,
Blood,BAO_0000218,,U,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,1,,,A,,178.0,0,Autocuration,CHEMBL623782,,11401,In vivo,,22224,13391,,
Plasma,BAO_0000218,,N,,Oral absorption expressed as peak plasma conc (Cmax) after oral dosing of 50 mg/kg in rat,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623783,,11402,In vivo,,50597,16360,,
Plasma,BAO_0000218,,N,,Cmax in dog plasma after 1mg/kg oral dose,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL623784,,11403,In vivo,,50588,3673,,
Plasma,BAO_0000218,,N,,Bioavailability as maximal plasma concentration in dogs after 2.5 mg/kg oral dose,1,,9615.0,A,Canis lupus familiaris,1969.0,1,Intermediate,CHEMBL623785,,11404,In vivo,,50588,14431,,
Plasma,BAO_0000218,,N,,Bioavailability as maximal plasma concentration in rats after 10 mg/kg oral dose,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623786,,11405,In vivo,,50597,14431,,
,BAO_0000218,,N,,Oral maximum concentration in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623787,,11406,In vivo,,50597,14964,,
,BAO_0000218,,N,,Oral maximum concentration in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623788,,11407,In vivo,,50597,14964,,
Plasma,BAO_0000218,,N,,Oral plasma concentration in mice at 100 mg/kg dosage within 4-hr time frame.,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL623789,,11408,In vivo,,50594,14209,,
Blood,BAO_0000218,,N,,Peak concentration in blood after intravenous administration to mice,1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL623790,,11409,In vivo,,50594,11355,,
Blood,BAO_0000218,,N,,Peak concentration in blood after peroral administration to mice,1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL623791,,11410,In vivo,,50594,11355,,
Plasma,BAO_0000218,,N,,Peak concentration in rat plasma was determined,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623792,,11411,In vivo,,50597,11966,,
Plasma,BAO_0000218,,U,,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of monkey after oral administration of 0.05 mmol/kg,1,,314293.0,A,Simiiformes,1969.0,0,Autocuration,CHEMBL623793,,11412,In vivo,,22224,8918,,
Plasma,BAO_0000218,,N,,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of mouse after oral administration of 0.05 mmol/kg,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL623794,,11413,In vivo,,50594,8918,,
Plasma,BAO_0000218,,N,,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of rat after oral administration of 0.05 mmol/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623795,,11414,In vivo,,50597,8918,,
,BAO_0000218,,N,,"Distribution in rat heart 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623796,,11415,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat heart 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623797,,11416,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat heart 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623798,,11417,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat heart 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623799,,11418,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624490,,11419,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624491,,11420,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624492,,11421,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624493,,11422,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL877595,,11423,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624494,,11424,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624495,,11425,,,50597,8684,,
Intestine,BAO_0000218,,N,,"Distribution in rat intestine 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,160.0,1,Intermediate,CHEMBL624681,,11426,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624682,,11427,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624683,,11428,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624684,,11429,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624685,,11430,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624686,,11431,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624687,,11432,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624688,,11433,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat kidney, 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627161,,11434,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL622127,,11435,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL622128,,11436,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL874384,,11437,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624898,,11438,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624899,,11439,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624900,,11440,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624901,,11441,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat liver 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624902,,11442,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624903,,11443,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624904,,11444,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624905,,11445,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624906,,11446,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624907,,11447,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624908,,11448,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 6 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624909,,11449,,,50597,8684,,
,BAO_0000218,,N,,"Distribution in rat lungs 8 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624910,,11450,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 15 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL624911,,11451,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 1 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL874388,,11452,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 2 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL624912,,11453,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 30 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL622930,,11454,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 4 hr after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL623121,,11455,,,50597,8684,,
Muscle tissue,BAO_0000218,,N,,"Distribution in rat muscle 5 min after intravenous administration, injected dose/gm",1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL623122,,11456,,,50597,8684,,
