payment_id,customer_id,staff_id,rental_id,amount,payment_date
1345,49,2,7209,4.99,2005-07-27 09:16:53
8652,319,2,15396,5.99,2005-08-22 23:07:57
9562,354,1,5354,4.99,2005-07-09 18:04:33
8966,332,2,5388,0.99,2005-07-09 19:25:25
12964,480,1,6191,2.99,2005-07-11 11:37:52
14930,557,2,13794,2.99,2005-08-20 12:25:32
3809,141,2,7878,2.99,2005-07-28 10:27:10
7155,265,1,2598,2.99,2005-06-19 05:59:57
5749,211,1,15404,7.99,2005-08-22 23:19:44
14835,553,2,3891,4.99,2005-07-06 18:58:25
7971,294,2,11071,2.99,2005-08-02 07:10:53
15953,595,2,15576,2.99,2005-08-23 05:32:03
8107,299,2,606,8.99,2005-05-28 14:48:39
14323,532,1,9843,2.99,2005-07-31 12:25:28
16048,599,2,15719,2.99,2005-08-23 11:08:46
2400,88,1,8296,2.99,2005-07-29 02:43:25
12464,461,1,15336,6.99,2005-08-22 20:47:48
8120,299,2,6732,0.99,2005-07-12 13:58:51
4480,165,2,9182,7.99,2005-07-30 12:06:58
11154,412,2,3888,0.99,2005-07-06 18:54:20
3600,133,1,7400,0.99,2005-07-27 16:16:37
13396,497,2,10760,7.99,2005-08-01 20:25:20
11678,433,1,8414,5.99,2005-07-29 06:48:35
6307,234,2,10968,7.99,2005-08-02 04:03:13
3886,144,1,3321,2.99,2005-06-21 08:33:26
622,23,1,10898,2.99,2005-08-02 01:29:57
10327,381,1,9822,2.99,2005-07-31 11:48:25
15851,592,1,4129,1.99,2005-07-07 07:37:03
16033,599,2,3043,6.99,2005-06-20 12:38:35
5712,210,2,12909,2.99,2005-08-19 04:20:25
11773,437,1,192,2.99,2005-05-26 06:20:37
15480,577,2,13200,3.99,2005-08-19 14:55:58
11742,435,1,15136,2.99,2005-08-22 13:19:25
5267,195,1,7349,2.99,2005-07-27 14:33:00
8523,314,2,8644,4.99,2005-07-29 14:45:45
5102,188,2,1527,2.99,2005-06-16 00:31:40
1534,55,1,15296,4.99,2005-08-22 19:37:20
8467,312,1,8137,4.99,2005-07-28 20:07:18
2689,100,2,1216,4.99,2005-06-15 03:23:48
12595,467,1,8010,7.99,2005-07-28 15:26:20
7046,261,2,542,6.99,2005-05-28 06:42:13
5668,209,2,5170,3.99,2005-07-09 09:24:19
13462,500,1,112,8.99,2005-05-25 18:57:24
7884,291,2,7564,0.99,2005-07-27 22:31:17
14668,546,1,4734,0.99,2005-07-08 13:12:12
598,22,1,15658,4.99,2005-08-23 08:48:43
13676,507,2,7770,5.99,2005-07-28 06:49:35
10316,381,2,3970,2.99,2005-07-06 22:48:17
11492,425,1,6603,2.99,2005-07-12 07:52:55
14566,541,1,12306,4.99,2005-08-18 05:47:55
10624,392,2,6406,2.99,2005-07-11 22:55:27
2403,88,1,10424,0.99,2005-08-01 08:22:54
13174,488,2,8050,0.99,2005-07-28 16:55:47
1049,38,2,7163,5.99,2005-07-27 07:36:11
4652,171,2,13433,0.99,2005-08-19 23:30:53
11555,427,1,14287,3.99,2005-08-21 06:53:59
15111,564,2,9063,3.99,2005-07-30 07:24:34
10481,387,2,2981,5.99,2005-06-20 08:35:17
10392,383,1,15881,6.99,2005-08-23 16:44:25
15865,592,2,10634,2.99,2005-08-01 15:37:48
15714,587,1,2329,4.99,2005-06-18 10:22:52
10932,404,1,12554,8.99,2005-08-18 14:47:28
14786,551,1,2776,3.99,2005-06-19 18:16:24
8915,330,2,3659,2.99,2005-07-06 08:03:14
483,18,2,9114,4.99,2005-07-30 09:13:21
2740,102,2,2419,8.99,2005-06-18 17:21:24
10559,390,2,1893,2.99,2005-06-17 04:18:37
11381,421,2,6960,3.99,2005-07-27 00:08:33
2364,87,2,3122,9.99,2005-06-20 18:25:57
15131,565,2,3470,0.99,2005-07-05 22:49:24
3294,122,2,6231,0.99,2005-07-11 14:02:36
15291,571,2,1400,3.99,2005-06-15 16:29:56
1951,72,1,9027,2.99,2005-07-30 05:58:27
4058,149,1,764,4.99,2005-05-29 11:37:35
11246,416,2,1771,0.99,2005-06-16 18:12:17
7086,262,2,10421,0.99,2005-08-01 08:14:10
15911,594,2,3960,2.99,2005-07-06 22:08:53
9801,362,2,14336,4.99,2005-08-21 08:33:42
8029,296,2,6016,4.99,2005-07-11 02:04:45
8614,318,2,3337,0.99,2005-06-21 10:24:35
3524,130,1,12777,6.99,2005-08-18 23:39:22
9270,343,2,102,3.99,2005-05-25 17:22:10
11455,424,2,4512,0.99,2005-07-08 02:38:56
10254,379,2,4740,2.99,2005-07-08 13:30:35
4234,155,2,11496,7.98,2006-02-14 15:16:03
13877,515,1,11451,3.99,2005-08-02 20:45:56
14028,521,1,7478,1.99,2005-07-27 19:16:02
14496,538,2,9897,4.99,2005-07-31 14:11:57
12252,454,1,1938,4.99,2005-06-17 07:18:36
12440,461,1,684,6.99,2005-05-29 00:13:15
6519,241,1,9500,6.99,2005-07-30 23:58:36
606,23,1,3015,5.99,2005-06-20 10:48:56
12344,457,2,8373,4.99,2005-07-29 05:19:53
585,22,1,5815,2.99,2005-07-10 15:48:19
14889,555,2,15102,6.99,2005-08-22 11:58:58
1763,64,1,13971,0.99,2005-08-20 18:44:53
3963,146,1,6990,0.99,2005-07-27 01:02:46
2212,81,2,14748,7.99,2005-08-21 23:02:02
13719,509,1,6591,5.99,2005-07-12 07:13:46
9939,367,1,14481,10.99,2005-08-21 13:41:14
5332,197,1,4486,8.99,2005-07-08 01:09:09
15302,571,1,8638,4.99,2005-07-29 14:30:23
15341,573,1,3295,7.99,2005-06-21 07:04:17
11153,412,1,3292,2.99,2005-06-21 06:59:11
902,32,2,12414,9.99,2005-08-18 09:50:40
4730,174,1,9847,2.99,2005-07-31 12:33:43
9570,354,2,7235,2.99,2005-07-27 10:09:30
12678,469,1,10741,2.99,2005-08-01 19:52:52
10063,372,2,5914,7.99,2005-07-10 21:01:12
9256,342,1,11568,0.99,2005-08-17 01:30:01
5462,201,2,13076,4.99,2005-08-19 10:10:26
3616,134,2,1124,4.99,2005-05-31 16:49:34
3731,138,1,7208,2.99,2005-07-27 09:16:28
9432,348,2,15817,0.99,2005-08-23 14:59:51
2979,111,2,3333,2.99,2005-06-21 10:01:36
14943,558,1,4192,5.99,2005-07-07 10:57:06
3423,127,1,7912,4.99,2005-07-28 11:46:58
5499,203,2,2939,7.99,2005-06-20 05:18:16
4552,168,1,4308,5.99,2005-07-07 17:29:16
5895,217,1,10581,5.99,2005-08-01 13:52:30
1543,56,1,3718,7.99,2005-07-06 10:57:56
11385,421,1,8725,4.99,2005-07-29 18:08:42
12597,467,2,8224,2.99,2005-07-28 23:59:02
7771,287,2,5761,0.99,2005-07-10 12:45:36
15054,562,2,3242,4.99,2005-06-21 02:56:24
4869,179,1,4618,2.99,2005-07-08 08:00:20
10502,388,1,2145,0.99,2005-06-17 22:10:36
8558,316,2,1350,4.99,2005-06-15 12:50:25
3453,128,2,9234,2.99,2005-07-30 13:45:54
5174,190,2,14650,0.99,2005-08-21 19:24:51
394,15,1,8193,0.99,2005-07-28 22:50:50
11630,431,1,4863,0.99,2005-07-08 19:03:15
10448,386,1,2732,0.99,2005-06-19 15:19:39
6659,246,2,1448,1.99,2005-06-15 19:17:16
538,20,2,13317,2.99,2005-08-19 19:25:42
1607,58,1,10068,4.99,2005-07-31 19:39:38
6505,241,2,2683,2.99,2005-06-19 12:27:19
1744,64,1,5114,3.99,2005-07-09 07:07:05
2069,76,2,3416,0.99,2005-06-21 17:05:29
5274,195,1,11201,7.99,2005-08-02 11:49:16
786,29,1,2735,2.99,2005-06-19 15:42:07
4294,158,1,1380,0.99,2005-06-15 15:13:10
13979,519,2,9886,7.99,2005-07-31 14:00:13
10150,374,2,15966,2.99,2006-02-14 15:16:03
13805,512,2,15990,4.99,2005-08-23 20:25:11
858,31,1,2530,0.99,2005-06-19 01:20:00
7003,259,2,13366,4.99,2005-08-19 21:14:45
4375,161,2,539,0.99,2005-05-28 06:26:16
3952,146,2,1724,1.99,2005-06-16 15:15:43
10255,379,1,5402,4.99,2005-07-09 20:01:58
554,21,1,5961,2.99,2005-07-10 23:43:23
10004,370,2,7152,7.99,2005-07-27 07:15:01
8061,297,1,6984,2.99,2005-07-27 00:56:30
8670,320,2,11560,2.99,2005-08-17 01:20:30
12197,452,1,1512,5.99,2005-06-15 22:53:03
9539,353,1,6610,3.99,2005-07-12 08:20:02
1754,64,2,8602,4.99,2005-07-29 13:04:27
467,17,2,15752,5.99,2005-08-23 12:41:38
7892,291,1,13665,5.99,2005-08-20 08:19:20
2758,102,1,9192,2.99,2005-07-30 12:26:26
4144,152,1,9010,5.99,2005-07-30 05:12:04
6248,232,1,2833,8.99,2005-06-19 21:34:54
12706,470,2,8476,8.99,2005-07-29 08:39:12
2116,78,1,3593,4.99,2005-07-06 04:39:52
4916,181,1,2645,5.99,2005-06-19 09:50:35
1378,50,1,9615,4.99,2005-07-31 03:59:56
8724,323,2,729,2.99,2005-05-29 06:35:13
11541,427,2,5586,5.99,2005-07-10 04:17:06
12430,460,2,11554,2.99,2005-08-17 01:05:17
1211,44,2,2866,4.99,2005-06-20 00:01:36
9296,344,2,813,5.99,2005-05-29 20:14:34
3194,119,2,4840,8.99,2005-07-08 18:18:16
13143,487,1,5634,3.99,2005-07-10 06:25:48
14200,527,1,12513,6.99,2005-08-18 13:31:45
7784,287,2,14715,6.99,2005-08-21 21:28:18
1681,61,1,12072,9.99,2005-08-17 21:50:25
3408,126,2,13015,7.99,2005-08-19 07:56:51
11254,416,2,8588,2.99,2005-07-29 12:22:20
4980,183,2,4134,0.99,2005-07-07 08:14:24
10592,391,1,891,7.99,2005-05-30 07:43:12
2767,102,1,15049,1.99,2005-08-22 10:06:28
9306,344,2,11116,5.99,2005-08-02 08:34:40
14631,544,2,11766,2.99,2005-08-17 09:58:40
5777,213,1,2509,0.99,2005-06-18 23:44:08
10482,387,2,3378,4.99,2005-06-21 13:51:28
2929,108,2,14635,3.99,2005-08-21 18:51:43
10701,395,1,4185,5.99,2005-07-07 10:31:05
5687,209,2,15510,9.99,2005-08-23 02:51:27
5549,204,1,15364,4.99,2005-08-22 21:41:41
7987,295,1,3198,1.99,2005-06-21 00:08:54
10451,386,1,4189,8.99,2005-07-07 10:51:07
12947,479,2,9697,2.99,2005-07-31 07:23:11
5890,217,2,8332,4.99,2005-07-29 04:16:00
9775,362,1,1429,2.99,2005-06-15 18:24:10
5648,208,1,9838,4.99,2005-07-31 12:18:49
14975,559,1,8631,1.99,2005-07-29 14:08:06
1817,66,2,14123,2.99,2005-08-21 01:31:25
130,5,1,9493,4.99,2005-07-30 23:52:30
12734,471,1,9077,2.99,2005-07-30 08:00:19
5671,209,1,7116,6.99,2005-07-27 05:46:43
14723,548,1,13691,3.99,2005-08-20 09:07:39
15417,575,2,12770,5.99,2005-08-18 23:29:00
8507,314,1,1624,2.99,2005-06-16 07:48:57
8046,296,1,12009,2.99,2006-02-14 15:16:03
13533,502,2,10390,4.99,2005-08-01 06:46:48
11025,407,2,12566,0.99,2005-08-18 15:13:04
5441,200,2,15691,4.99,2005-08-23 09:53:54
8195,302,2,5821,4.99,2005-07-10 16:07:16
12189,451,1,13666,2.99,2005-08-20 08:20:19
10627,392,1,8254,0.99,2005-07-29 00:59:31
7144,264,1,11527,3.99,2005-08-17 00:25:06
3640,135,2,2941,2.99,2005-06-20 05:22:18
911,33,1,5421,0.99,2005-07-09 20:49:12
9608,356,1,1410,0.99,2005-06-15 16:59:46
5392,198,1,15433,4.99,2005-08-23 00:27:18
14020,521,1,1761,0.99,2005-06-16 17:49:57
13575,503,1,15726,2.99,2005-08-23 11:28:26
9740,360,2,13894,7.99,2005-08-20 15:55:20
53,2,2,11256,2.99,2005-08-02 13:44:53
10277,380,2,2998,1.99,2005-06-20 09:30:22
14707,547,1,14510,9.99,2005-08-21 14:44:41
1320,48,2,6498,3.99,2005-07-12 03:05:38
10787,399,2,883,4.99,2005-05-30 06:21:05
10658,393,2,8448,0.99,2005-07-29 07:41:54
4453,164,2,2589,2.99,2005-06-19 05:21:27
3265,121,2,8969,8.99,2005-07-30 04:00:19
14406,535,1,5588,0.99,2005-07-10 04:21:10
7171,265,1,9416,2.99,2005-07-30 20:52:45
9387,347,1,9582,4.99,2005-07-31 03:05:19
8772,324,2,12543,2.99,2005-08-18 14:23:55
539,20,2,14613,2.99,2005-08-21 18:03:20
242,9,2,7616,0.99,2005-07-28 00:15:26
15297,571,1,4162,4.99,2005-07-07 09:17:26
4401,161,1,15420,5.99,2005-08-22 23:55:51
10576,390,1,12105,5.99,2005-08-17 22:54:45
2860,106,1,7483,4.99,2005-07-27 19:25:00
7120,263,2,12432,5.99,2005-08-18 10:35:13
12155,450,1,14282,4.99,2005-08-21 06:41:29
4513,166,1,15213,5.99,2005-08-22 16:49:02
3367,125,2,8375,2.99,2005-07-29 05:25:30
13295,493,1,15355,0.99,2005-08-22 21:19:24
15210,568,2,2382,4.99,2005-06-18 15:03:52
6110,227,1,111,4.99,2005-05-25 18:45:19
10423,385,2,3878,8.99,2005-07-06 18:27:09
5771,212,1,15872,4.99,2005-08-23 16:27:24
13721,509,1,8114,8.99,2005-07-28 19:14:06
3950,146,1,1073,4.99,2005-05-31 09:55:04
14287,531,2,5850,0.99,2005-07-10 17:36:27
15327,572,2,10204,4.99,2005-08-01 00:47:39
10377,383,1,6775,4.99,2005-07-12 16:01:44
682,25,1,14236,4.99,2005-08-21 05:13:16
8661,320,2,7057,4.99,2005-07-27 03:50:03
3350,124,1,12835,4.99,2005-08-19 01:47:45
9909,366,2,13563,0.99,2005-08-20 04:33:31
493,19,1,337,2.99,2005-05-27 03:22:30
5673,209,1,7505,4.99,2005-07-27 20:28:03
13144,487,1,6928,2.99,2005-07-26 22:56:21
10647,393,2,3001,2.99,2005-06-20 09:50:16
4420,162,1,15332,4.99,2005-08-22 20:41:53
2896,107,1,10226,4.99,2005-08-01 01:40:04
9906,366,2,11340,5.99,2005-08-02 17:05:43
13501,501,2,8529,2.99,2005-07-29 10:24:31
14451,536,1,15978,8.99,2005-08-23 20:08:18
15679,585,2,8353,2.99,2005-07-29 04:52:10
6389,237,2,1518,0.99,2005-06-15 23:36:37
2733,101,2,14542,3.99,2005-08-21 15:36:34
9528,352,2,12234,5.99,2005-08-18 03:17:33
14214,528,2,4050,9.99,2005-07-07 03:35:33
8419,310,2,3830,10.99,2005-07-06 16:01:16
12339,457,2,3184,2.99,2005-06-20 22:57:44
12929,479,2,1947,3.99,2005-06-17 08:02:20
6709,248,2,10418,4.99,2005-08-01 08:11:07
4777,176,2,3931,6.99,2005-07-06 21:03:46
278,10,1,15370,5.99,2005-08-22 21:59:29
15301,571,1,8084,5.99,2005-07-28 18:11:58
31,1,2,15298,2.99,2005-08-22 19:41:37
9770,361,1,15759,6.99,2005-08-23 12:47:37
545,21,2,463,3.99,2005-05-27 20:11:47
11625,431,2,2761,2.99,2005-06-19 17:22:17
3783,140,2,2332,6.99,2005-06-18 10:53:51
3307,122,2,12476,4.99,2005-08-18 12:22:40
4817,177,2,11662,6.99,2005-08-17 05:27:37
8463,312,1,4647,3.99,2005-07-08 09:27:36
12503,463,2,2527,4.99,2005-06-19 01:10:31
4985,183,1,6569,4.99,2005-07-12 05:47:40
5669,209,2,5219,5.99,2005-07-09 11:57:55
6692,247,1,11495,0.99,2005-08-16 22:51:20
6740,250,2,687,0.99,2005-05-29 00:32:09
9068,336,2,2212,2.99,2005-06-18 02:36:10
125,5,2,7293,0.99,2005-07-27 12:37:28
1475,53,1,13049,5.99,2005-08-19 09:25:40
13261,492,2,1691,1.99,2005-06-16 12:24:28
6524,241,1,11423,1.99,2005-08-02 19:57:13
12785,473,2,2748,4.99,2005-06-19 16:22:26
5071,186,2,15295,3.99,2005-08-22 19:36:21
5720,211,2,2812,8.99,2005-06-19 19:58:16
5546,204,2,13899,2.99,2005-08-20 16:05:11
5598,207,1,659,0.99,2005-05-28 20:27:53
10515,388,2,9940,0.99,2005-07-31 15:29:06
1466,53,2,3898,4.99,2005-07-06 19:12:37
8783,325,1,5470,5.99,2005-07-09 23:10:49
8074,297,1,13330,2.99,2005-08-19 19:59:21
8957,331,2,15447,3.99,2005-08-23 00:53:57
12223,452,1,15909,0.99,2005-08-23 17:42:42
3392,126,1,3804,7.99,2005-07-06 15:08:08
7051,261,2,2072,3.99,2005-06-17 16:33:32
2844,105,1,13057,6.99,2005-08-19 09:40:05
7129,264,1,3028,0.99,2005-06-20 11:50:52
6124,227,1,8384,0.99,2005-07-29 05:38:43
5178,191,2,1173,2.99,2005-06-14 23:54:46
12543,465,1,1337,2.99,2005-06-15 12:12:42
12657,469,2,3522,4.99,2005-07-06 01:00:21
9806,363,1,733,3.99,2005-05-29 07:35:21
14190,527,2,6975,1.99,2005-07-27 00:39:54
5925,219,2,4678,0.99,2005-07-08 10:30:40
9203,340,2,10674,3.99,2005-08-01 17:11:52
1789,66,2,933,4.99,2005-05-30 13:08:45
1787,65,2,14140,6.99,2005-08-21 02:04:57
2126,78,2,7926,3.99,2005-07-28 12:13:02
5596,207,1,39,0.99,2005-05-25 04:51:46
5327,197,2,1605,8.99,2005-06-16 06:17:55
5695,210,1,4334,0.99,2005-07-07 18:32:04
174,7,2,46,5.99,2005-05-25 06:04:08
2005,74,1,7304,6.99,2005-07-27 12:56:56
478,18,2,6128,2.99,2005-07-11 08:15:08
9122,337,2,14118,5.99,2005-08-21 01:13:37
7240,267,1,15208,3.99,2005-08-22 16:35:47
3200,119,1,8183,5.99,2005-07-28 22:21:07
6386,237,2,133,0.99,2005-05-25 21:48:30
11664,432,1,15523,4.99,2005-08-23 03:32:36
15345,573,1,4085,0.99,2005-07-07 05:25:39
11187,413,2,13824,4.99,2005-08-20 13:43:12
8962,332,1,4302,6.99,2005-07-07 16:47:53
1005,36,1,11813,4.99,2005-08-17 12:06:54
11892,441,1,4084,8.99,2005-07-07 05:16:00
10449,386,1,3351,2.99,2005-06-21 11:21:39
1555,56,1,11358,5.99,2005-08-02 17:45:02
9136,338,2,4104,5.99,2005-07-07 06:25:41
9529,352,1,12751,2.99,2005-08-18 22:33:22
3722,138,2,1316,0.99,2005-06-15 10:26:23
241,9,1,6165,5.99,2005-07-11 10:17:29
13416,498,1,4311,4.99,2005-07-07 17:31:14
12493,462,2,12582,0.99,2005-08-18 15:51:12
15112,564,2,9929,2.99,2005-07-31 15:17:24
7611,281,2,650,2.99,2005-05-28 19:45:40
11806,438,2,4446,2.99,2005-07-07 23:12:16
15153,565,1,13925,8.99,2005-08-20 17:05:34
4095,150,2,11789,6.99,2005-08-17 10:59:24
15772,589,2,4986,2.99,2005-07-09 00:44:33
14370,533,2,16006,0.99,2005-08-23 21:01:09
15394,575,1,17,2.99,2005-05-25 01:06:36
1391,50,1,16015,4.99,2005-08-23 21:25:03
3298,122,1,7267,2.99,2005-07-27 11:22:55
9843,364,1,4047,0.99,2005-07-07 03:28:49
15596,582,2,7412,5.99,2005-07-27 16:44:34
4244,156,1,5828,2.99,2005-07-10 16:27:25
13810,513,2,2737,1.99,2005-06-19 15:48:33
4317,158,2,13212,1.99,2005-08-19 15:24:07
11061,408,1,15765,6.99,2005-08-23 13:06:19
5455,201,1,7106,0.99,2005-07-27 05:21:24
11573,428,2,9982,2.99,2005-07-31 17:09:02
6298,234,1,2005,4.99,2005-06-17 11:44:54
9493,351,2,4761,5.99,2005-07-08 14:51:45
14716,548,2,3777,2.99,2005-07-06 13:36:48
6133,227,2,13374,4.99,2006-02-14 15:16:03
10266,379,1,14470,0.99,2005-08-21 13:09:41
9157,339,2,1629,4.99,2005-06-16 07:53:47
11601,430,1,1274,2.99,2005-06-15 07:52:52
2064,76,2,1487,0.99,2005-06-15 21:27:42
6201,230,2,7333,4.99,2005-07-27 13:59:11
8177,301,2,5730,2.99,2005-07-10 11:28:32
7452,275,2,11309,1.99,2005-08-02 15:50:55
1727,63,2,12515,0.99,2005-08-18 13:39:26
1544,56,2,3771,2.99,2005-07-06 13:19:34
4190,154,1,4252,2.99,2005-07-07 14:13:05
6320,235,1,1148,0.99,2005-05-31 20:38:40
5896,217,1,10836,6.99,2005-08-01 23:29:58
6587,243,1,14272,3.99,2005-08-21 06:24:55
13958,518,2,12681,2.99,2005-08-18 19:48:06
7492,276,2,15718,2.99,2005-08-23 11:05:17
7438,275,2,1797,3.99,2005-06-16 20:13:03
14941,558,1,3954,0.99,2005-07-06 21:57:44
11735,435,1,11796,0.99,2005-08-17 11:16:47
10097,373,1,6944,4.99,2005-07-26 23:34:02
14002,520,1,8294,2.99,2005-07-29 02:32:41
6436,238,1,11897,2.99,2005-08-17 15:24:06
15606,582,1,14376,4.99,2005-08-21 09:48:56
12780,473,2,942,2.99,2005-05-30 15:05:47
4193,154,2,5760,2.99,2005-07-10 12:44:48
14270,530,1,8736,0.99,2005-07-29 18:31:15
2870,106,2,14431,2.99,2005-08-21 11:31:15
1048,38,2,7158,4.99,2005-07-27 07:23:58
8605,317,2,14385,0.99,2005-08-21 10:02:55
1055,38,1,9621,4.99,2005-07-31 04:21:08
4793,176,1,12718,2.99,2005-08-18 21:21:44
16017,598,2,6575,0.99,2005-07-12 06:12:53
1830,67,2,5399,2.99,2005-07-09 19:52:44
14210,528,2,1875,2.99,2005-06-17 02:45:10
13267,492,2,4258,6.99,2005-07-07 14:20:59
13666,507,1,3660,4.99,2005-07-06 08:07:29
8231,303,2,8734,6.99,2005-07-29 18:28:15
6743,250,1,3635,4.99,2005-07-06 06:55:36
97,4,2,11069,0.99,2005-08-02 07:09:34
11346,419,1,12460,7.99,2005-08-18 11:25:13
8689,321,1,12033,6.99,2005-08-17 20:14:34
10839,401,2,5923,0.99,2005-07-10 21:40:06
12258,454,1,3362,4.99,2005-06-21 12:19:54
9546,353,2,13604,0.99,2005-08-20 06:03:33
9937,367,2,13235,4.99,2005-08-19 16:17:53
1144,41,2,12173,3.99,2005-08-18 01:08:34
7834,289,1,12170,0.99,2005-08-18 01:06:10
13503,501,1,10817,4.99,2005-08-01 22:51:08
5864,216,2,4161,2.99,2005-07-07 09:15:11
2732,101,1,14476,0.99,2005-08-21 13:31:07
6865,254,1,12874,0.99,2005-08-19 03:07:57
6757,251,1,264,2.99,2005-05-26 16:00:49
2318,85,1,10328,4.99,2005-08-01 04:56:10
11874,440,1,7806,9.99,2005-07-28 07:58:17
11703,434,2,6972,0.99,2005-07-27 00:31:25
2652,98,2,8622,4.99,2005-07-29 13:53:28
9179,339,1,13199,3.99,2005-08-19 14:53:22
10134,374,2,5945,2.99,2005-07-10 22:52:42
5029,185,2,6106,2.99,2005-07-11 07:05:06
941,34,1,10615,4.99,2005-08-01 14:58:14
1590,57,2,13929,9.99,2005-08-20 17:13:48
13037,483,2,742,6.99,2005-05-29 08:36:30
8328,307,1,614,1.99,2005-05-28 15:33:28
14250,529,1,12622,3.99,2005-08-18 17:34:11
9668,358,1,2749,2.99,2005-06-19 16:27:35
8449,311,1,12997,2.99,2005-08-19 07:31:46
5394,199,1,1406,4.99,2005-06-15 16:44:00
11694,434,2,2415,7.99,2005-06-18 17:02:42
4158,153,1,2649,0.99,2005-06-19 10:20:09
9363,346,2,15459,2.99,2005-08-23 01:09:48
1496,54,2,6560,2.99,2005-07-12 05:22:06
9696,359,1,7115,0.99,2005-07-27 05:42:58
8970,332,2,7577,8.99,2005-07-27 22:56:07
8244,304,1,415,0.99,2005-05-27 14:51:45
6514,241,2,6090,6.99,2005-07-11 05:47:08
10585,390,2,15222,4.99,2005-08-22 17:12:30
8761,324,1,5778,0.99,2005-07-10 13:41:37
998,36,1,9369,2.99,2005-07-30 18:52:19
14986,559,1,13845,5.99,2005-08-20 14:31:21
11104,410,1,9263,2.99,2005-07-30 14:48:24
2216,81,1,15858,2.99,2005-08-23 16:07:15
15718,587,1,6639,0.99,2005-07-12 10:00:44
6422,238,1,1660,4.99,2005-06-16 10:12:55
14349,533,1,4788,4.99,2005-07-08 16:17:35
9114,337,1,10664,0.99,2005-08-01 16:51:15
8974,332,1,9324,1.99,2005-07-30 17:28:52
6079,225,2,8110,4.99,2005-07-28 19:07:45
13226,490,1,10786,7.99,2005-08-01 21:29:34
7298,269,2,13759,2.99,2005-08-20 11:24:48
5122,188,2,14809,2.99,2005-08-22 01:00:42
2905,108,2,1372,4.99,2005-06-15 14:45:48
4863,179,1,759,6.99,2005-05-29 10:57:57
4218,155,1,6066,5.99,2005-07-11 04:32:42
9051,335,1,5252,0.99,2005-07-09 13:40:44
7887,291,1,9165,5.99,2005-07-30 11:24:28
15533,579,2,15794,0.99,2006-02-14 15:16:03
14972,559,1,6915,2.99,2005-07-12 22:28:09
13904,516,2,9243,4.99,2005-07-30 14:06:27
14354,533,1,8093,8.99,2005-07-28 18:29:16
3918,144,2,14159,2.99,2005-08-21 02:45:58
12226,453,1,2853,7.99,2005-06-19 23:09:41
13456,499,1,12436,3.99,2005-08-18 10:41:05
15735,588,1,576,2.99,2005-05-28 10:56:10
7905,292,1,6270,8.99,2005-07-11 15:59:10
12672,469,2,8791,0.99,2005-07-29 20:53:23
1455,53,1,378,2.99,2005-05-27 09:23:22
12532,464,2,5455,6.99,2005-07-09 22:28:45
11905,441,2,9854,2.99,2005-07-31 12:59:34
14672,546,2,6910,6.99,2005-07-12 22:11:21
1199,43,2,15800,6.99,2005-08-23 14:23:44
7203,266,1,13556,6.99,2005-08-20 04:10:26
992,36,1,7205,6.99,2005-07-27 09:06:13
6169,229,1,5623,2.99,2005-07-10 05:41:38
12345,457,1,8502,2.99,2005-07-29 09:15:41
2900,107,1,15560,3.99,2005-08-23 05:01:13
13104,485,1,9535,2.99,2005-07-31 01:18:53
3570,132,1,5391,2.99,2005-07-09 19:28:34
5074,187,1,252,7.99,2005-05-26 14:39:53
7660,283,2,3672,0.99,2005-07-06 09:01:56
6986,259,2,2375,5.99,2005-06-18 14:47:29
9964,368,1,11844,0.99,2005-08-17 13:16:04
3084,114,2,14158,5.99,2005-08-21 02:43:20
2764,102,1,11183,4.99,2005-08-02 11:00:32
7468,276,1,860,10.99,2005-05-30 02:45:16
14798,551,2,12868,0.99,2005-08-19 02:47:19
9059,335,1,9428,0.99,2005-07-30 21:18:37
2856,106,1,4665,3.99,2005-07-08 10:04:24
5523,204,2,1894,7.99,2005-06-17 04:18:48
6943,257,1,11394,0.99,2005-08-02 18:44:45
3483,129,1,5127,0.99,2005-07-09 07:25:47
7164,265,2,6553,5.99,2005-07-12 05:06:39
4595,169,2,9203,0.99,2005-07-30 12:43:40
13764,511,1,3852,0.99,2005-07-06 16:57:49
788,29,2,2923,2.99,2005-06-20 04:16:07
7142,264,1,9932,5.99,2005-07-31 15:19:48
2013,74,2,13520,0.99,2005-08-20 02:41:46
16045,599,1,14599,4.99,2005-08-21 17:43:42
54,2,1,11614,2.99,2005-08-17 03:52:18
12175,451,2,5518,8.99,2005-07-10 01:15:11
14465,537,1,7179,2.99,2005-07-27 08:10:29
2749,102,2,5509,5.99,2005-07-10 00:54:46
261,10,2,4042,4.99,2005-07-07 03:06:40
8900,329,2,11169,3.99,2005-08-02 10:19:42
798,29,2,8673,2.99,2005-07-29 15:50:14
4236,156,2,899,6.99,2005-05-30 09:29:30
9698,359,1,9898,4.99,2005-07-31 14:12:03
10517,388,2,11604,0.99,2005-08-17 03:28:27
7419,274,2,10059,4.99,2005-07-31 19:20:49
14956,558,1,11268,0.99,2005-08-02 14:10:39
7462,275,1,14296,2.99,2005-08-21 07:13:23
5484,202,2,9057,2.99,2005-07-30 07:14:18
847,30,1,14339,0.99,2005-08-21 08:37:15
10940,404,2,15290,10.99,2005-08-22 19:28:02
7400,273,2,15372,2.99,2005-08-22 21:59:51
6139,228,2,3433,3.99,2005-06-21 19:07:19
5574,206,1,3847,4.99,2005-07-06 16:44:41
