assay_id,assay_tissue,relationship_type,assay_tax_id,tissue_id,variant_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
12003,,N,3191.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 11.7-14.6",A,,,Rattus norvegicus,,
12004,,N,22249.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 14.4-20.1",A,,,Rattus norvegicus,,
12005,,N,9321.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 4.78-9.72",A,,,Rattus norvegicus,,
12006,,N,3088.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 9.87-11.9",A,,,Rattus norvegicus,,
12007,,N,9247.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 0.17-0.25",A,,,Rattus norvegicus,,
12008,,N,7107.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 3.33-4.68",A,,,Rattus norvegicus,,
12009,,N,7287.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 4.59-8.81",A,,,Rattus norvegicus,,
12010,,N,17119.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 4.62-5.60",A,,,Rattus norvegicus,,
12011,,N,21369.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 5.02-6.57",A,,,Rattus norvegicus,,
12012,,N,9092.0,,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 5.67-8.41",A,,,Rattus norvegicus,,
12013,,U,,,,16359,Pharmacokinetic parameter was evaluated which is represented as AUC when administered orally a dose of 5 mg/kg; range (4.2-8.8),A,,,,,
12014,,N,18976.0,,,13701,Pharmacokinetic parameters was measured at 55 mg/kg dose by oral administration in mice serum.; AUC 0-r (mM.h),A,,,Mus musculus,,
12015,,N,12133.0,,,14554,Pharmacokinetic profile AUC was evaluated in rats,A,,,Rattus norvegicus,,
12016,,U,,,,6241,Pharmacokinetic property (Area under curve),A,,,,,
12017,,N,2519.0,,,11537,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in dog (25 mg/kg).",A,,,Canis lupus familiaris,,
12018,,N,16433.0,,,11537,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in mice (50 mg/kg).",A,,,Mus musculus,,
12019,,N,29196.0,,,11537,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to dog (25 mg/kg).",A,,,Canis lupus familiaris,,
12020,,N,31717.0,,,11537,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to mice (50 mg/kg).",A,,,Mus musculus,,
12021,,U,,,,13118,Plasma concentration (AUC) was determined,A,,,,,
12022,,U,,,,13118,Plasma concentration (AUC) was determined; Not detectable,A,,,,,
12023,,N,27131.0,,,9562,Prolongation of time to collapse in guinea pig treated with aerosolized histamine was measured in vivo as area under curve (AUC),A,,,Cavia porcellus,,
12024,,N,10191.0,,,10363,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg,A,,,Rattus norvegicus,,
12025,,N,25495.0,,,10363,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,A,,,Rattus norvegicus,,
12026,,N,2841.0,,,10363,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 60 mg/kg,A,,,Rattus norvegicus,,
12027,,N,24476.0,,,10363,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 7.5 mg/kg,A,,,Rattus norvegicus,,
12028,,N,4812.0,,,12504,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 1,A,,,Rattus norvegicus,,
12029,,N,4856.0,,,12504,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 2,A,,,Rattus norvegicus,,
12030,,N,2409.0,,,12504,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 3,A,,,Rattus norvegicus,,
12031,,N,10576.0,,,12504,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 4,A,,,Rattus norvegicus,,
12032,,N,20765.0,,,13317,Tested for pharmacokinetic parameter in fasted Beagle dogs (Area Under Curve value) iv administration.,A,,,Canis lupus familiaris,,
12033,,N,13783.0,,,15078,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",A,,,Rattus norvegicus,,
12034,,N,10559.0,,,14941,The AUC(0-infinity) values in female wistar rats.,A,,,Rattus norvegicus,,
12035,,N,18585.0,,,15078,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",A,,,Rattus norvegicus,,
12036,,N,34801.0,,,15078,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose in mice",A,,,Rattus norvegicus,,
12037,,N,12734.0,,,14941,The AUC(0-t)values in female wistar rats.,A,,,Rattus norvegicus,,
12038,,N,27390.0,,,14067,The Area under the concentration time curve of compound was measured on rats,A,,,Rattus norvegicus,,
12039,,N,9162.0,,,14215,The area under curve (100 mg/kg) administered orally in humans,A,,,Homo sapiens,,
12040,,U,3819.0,,,14215,The area under curve (12.5 mg/kg) administered intravenously in marmoset,A,,,Callithrix,,
12041,,U,18474.0,,,14215,The area under curve (12.5 mg/kg) administered intravenously in monkey,A,,,Simiiformes,,
12042,,N,16610.0,,,14215,The area under curve (15 mg/kg) administered intravenously in dog,A,,,Canis lupus familiaris,,
12043,,N,34617.0,,,14215,The area under curve (200 mg/kg) administered orally in humans,A,,,Homo sapiens,,
12044,,N,11708.0,,,14215,The area under curve (25 mg/kg) administered intravenously in rat,A,,,Rattus norvegicus,,
12045,,U,31336.0,,,14215,The area under curve (25 mg/kg) administered orally in marmoset,A,,,Callithrix,,
12046,,U,4657.0,,,14215,The area under curve (25 mg/kg) administered orally in monkey,A,,,Simiiformes,,
12047,,N,16537.0,,,14215,The area under curve (30 mg/kg) administered orally in dog,A,,,Canis lupus familiaris,,
12048,,N,265.0,,,14215,The area under curve (400 mg/kg) administered orally in humans,A,,,Homo sapiens,,
12049,,N,4489.0,,,14215,The area under curve (50 mg/kg) administered orally in fasted rat,A,,,Rattus norvegicus,,
12050,,N,10208.0,,,14215,The area under curve (50 mg/kg) administered orally in rat,A,,,Rattus norvegicus,,
12051,,N,27039.0,,,14215,The area under curve (800 mg/kg) administered orally in humans,A,,,Homo sapiens,,
12052,,U,,,,11324,The compound was evaluated for area under the curve,A,,,,,
12053,,U,34041.0,,,11324,The compound was evaluated for area under the curve in marmosets,A,,,Callithrix,,
12054,,U,14728.0,,,11324,The compound was evaluated for area under the curve in marmosets,A,,,Callithrix,,
12055,,N,20587.0,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,A,,,Rattus norvegicus,,
12056,,N,41273.0,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po) in conscious spontaneously hypertensive rat,A,,,Rattus norvegicus,,
12057,,U,,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po),A,,,,,
12058,,N,3471.0,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,A,,,Rattus norvegicus,,
12059,,N,47171.0,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,A,,,Rattus norvegicus,,
12060,,N,79343.0,,,13875,The compound was tested for the area of the change in MABP versus time curve at dose 5 mg/kg (po) in conscious spontaneously hypertensive rat,A,,,Rattus norvegicus,,
12061,,N,11844.0,,,13807,Total absorption was estimated by area under curve (AUC) after intravenous administration in rat,A,,,Rattus norvegicus,,
12062,,N,22442.0,,,14127,Total drug exposure is determined after oral dosing in rats.,A,,,Rattus norvegicus,,
12063,,U,,,,15116,Total drug exposure (5 mg/kg) when administered intravenously,A,,,,,
12064,,U,,,,15116,Total drug exposure (5 mg/kg) when administered orally,A,,,,,
12065,,U,25758.0,,,15604,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,A,,,Simiiformes,,
12066,,N,16839.0,,,15604,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,A,,,Rattus norvegicus,,
12067,,N,40223.0,,,15604,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,A,,,Canis lupus familiaris,,
12068,,N,3759.0,,,15604,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in dog,A,,,Canis lupus familiaris,,
12069,Braon,N,6939.0,1404855.0,,13751,"Biodistribution in brain of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12070,Braij,N,13798.0,3237285.0,,13751,"Biodistribution in brain of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12071,,N,49041.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12072,,N,17001.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12073,,N,15912.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12074,,N,3658.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12075,,N,34457.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12076,,N,5270.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12077,,N,29775.0,,,13751,"Biodistribution in fat of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12078,Hesrt,N,25659.0,2567219.0,,13751,"Biodistribution in heart of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12079,Hsart,N,9341.0,3230987.0,,13751,"Biodistribution in heart of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12080,neart,N,47757.0,5994824.0,,13751,"Biodistribution in heart of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12081,Hea3t,N,21972.0,5470754.0,,13751,"Biodistribution in heart of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12082,neart,N,22266.0,131923.0,,13751,"Biodistribution in heart of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12083,Hezrt,N,18425.0,1454905.0,,13751,"Biodistribution in heart of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12084,H4art,N,31031.0,691908.0,,13751,"Biodistribution in heart of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12085,Kidn2y,N,17928.0,1249241.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12086,lidney,N,24237.0,10505306.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12087,Kidne6,N,7290.0,754890.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12088,oidney,N,33204.0,1979894.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12089,Kidn2y,N,1743.0,2676091.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12090,Kirney,N,2451.0,1369000.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12091,K8dney,N,38780.0,3660566.0,,13751,"Biodistribution in kidney of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12092,Live5,N,8741.0,7206019.0,,13751,"Biodistribution in liver of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12093,Lung,N,10705.0,50065.0,,13751,"Biodistribution in lung of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12094,Lung,N,5042.0,2647179.0,,13751,"Biodistribution in lung of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12095,Lung,N,12576.0,6926816.0,,13751,"Biodistribution in lung of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12096,Lung,N,30423.0,4006671.0,,13751,"Biodistribution in lung of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12097,Lung,N,10845.0,3627471.0,,13751,"Biodistribution in lung of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12098,Lung,N,10481.0,361134.0,,13751,"Biodistribution in lung of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12099,Lung,N,2281.0,3685294.0,,13751,"Biodistribution in lung of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12100,jusvletissue,N,32783.0,2772930.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 10min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12101,Muscletjwsue,N,7616.0,9032665.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12102,Musclehisaue,N,16919.0,5351186.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12103,M6scle4issue,N,11118.0,1245473.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12104,Muscldtissuf,N,41062.0,4485100.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12105,kusclerissue,N,5933.0,3476923.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 45min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12106,Muscpetiss8e,N,5341.0,5849582.0,,13751,"Biodistribution in muscle of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12107,,N,6747.0,,,13751,"Biodistribution inl ilver of mature female Dawley rat after 30min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12108,Lkver,N,2613.0,3114936.0,,13751,"Biodistribution inl iver of mature female Dawley rat after 15min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12109,Livef,N,21699.0,2451997.0,,13751,"Biodistribution inl iver of mature female Dawley rat after 3 h, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12110,iiver,N,47434.0,2289014.0,,13751,"Biodistribution inl iver of mature female Dawley rat after 5min, expressed as percent injected dose/g",A,In vivo,,Rattus norvegicus,,
12111,jussletissue,N,9998.0,3302980.0,,10911,Biodistribution studied in the muscle of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12112,Mhxcletissue,N,2576.0,1031286.0,,10911,Biodistribution studied in the muscle of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12113,kuscletisque,N,10083.0,5052192.0,,10911,Biodistribution studied in the muscle of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12114,Fdmaoegonad,N,34126.0,4624127.0,,10911,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12115,remqlegonad,N,38415.0,1642397.0,,10911,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12116,Femal2gonav,N,30884.0,1830178.0,,10911,Biodistribution studied in the ovaries of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12117,Femaletknad,N,14657.0,8108995.0,,10911,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour,A,In vivo,,Rattus norvegicus,,
12118,Femaiegonsd,N,8767.0,698248.0,,10911,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12119,Plazma,N,8876.0,3718036.0,,10911,Biodistribution studied in the plasma of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12120,9lasma,N,2548.0,817701.0,,10911,Biodistribution studied in the plasma of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12121,olasma,N,5420.0,7076697.0,,10911,Biodistribution studied in the plasma of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12122,Plasja,N,56784.0,639419.0,,10911,Biodistribution studied in the plasma of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12123,Spleeg,N,17385.0,5147990.0,,10911,Biodistribution studied in the spleen of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12124,Spl2en,N,27398.0,2131664.0,,10911,Biodistribution studied in the spleen of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12125,Splren,N,9843.0,2115674.0,,10911,Biodistribution studied in the spleen of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12126,Spoeen,N,44872.0,1182674.0,,10911,Biodistribution studied in the spleen of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12127,Thtroidglanw,N,26720.0,1854148.0,,10911,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12128,Th5roiwgland,N,79809.0,1139850.0,,10911,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12129,Th7rokdgland,N,13092.0,553993.0,,10911,Biodistribution studied in the thyroid of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12130,Thyroidglxbd,N,4488.0,3697429.0,,10911,Biodistribution studied in the thyroid of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12131,Utwrus,N,10086.0,1923374.0,,10911,Biodistribution studied in the uterus of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12132,Uyerus,N,19027.0,989390.0,,10911,Biodistribution studied in the uterus of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12133,Uteruz,N,54591.0,169723.0,,10911,Biodistribution studied in the uterus of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12134,Uter6s,N,31254.0,7530012.0,,10911,Biodistribution studied in the uterus of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,A,In vivo,,Rattus norvegicus,,
12135,,U,,,,8081,C(f=2) is the concentration at which the half life (t1/2) in the time course of inhibition of BChE by DFP increased by twofold in the presence of compound,A,,,,,
12136,Plaska,N,2027.0,3797588.0,,17248,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg),A,,,Macaca fascicularis,,
12137,olasma,N,776.0,2492549.0,,17248,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not applicable,A,,,Macaca fascicularis,,
12138,0lasma,N,34841.0,211785.0,,17248,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not determined,A,,,Macaca fascicularis,,
12139,Plasmx,N,16892.0,86789.0,,17248,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg),A,,,Canis lupus familiaris,,
12140,Plwsma,N,24456.0,1030235.0,,17248,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 1,A,,,Canis lupus familiaris,,
12141,Plaska,N,3199.0,4314149.0,,17248,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 2,A,,,Canis lupus familiaris,,
12142,Plawma,N,35934.0,3742864.0,,17248,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg); Not applicable,A,,,Canis lupus familiaris,,
12143,,N,34754.0,,,15592,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 )",A,,,Canis lupus familiaris,,
12144,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10,A,,,,,
12145,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10.5,A,,,,,
12146,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 6.8,A,,,,,
12147,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.2,A,,,,,
12148,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.6,A,,,,,
12149,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 8.2,A,,,,,
12150,,U,,,,7040,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 9.6,A,,,,,
12151,Adrenqlmedulls,N,17921.0,6553935.0,,9614,"Concentration of compound in adrenal medulla of dog 2, after administering intravenously",A,,,Canis lupus familiaris,,
12152,Adrenalmedukoa,N,21492.0,8659384.0,,9614,"Concentration of compound in adrenal medulla of dog1, after administering intravenously",A,,,Canis lupus familiaris,,
12153,hlood,N,17002.0,6123709.0,,9614,"Concentration of compound in blood of dog 1, after administering intravenously",A,,,Canis lupus familiaris,,
12154,Liv3r,N,7489.0,2880488.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration.; dose/g, range 0.23-0.29",A,,,Rattus norvegicus,,
12155,L8ver,N,13930.0,3272306.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.22-0.30",A,,,Rattus norvegicus,,
12156,Ljver,N,9440.0,2204532.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.55-0.71",A,,,Rattus norvegicus,,
12157,Luver,N,41159.0,2551402.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.57-0.72",A,,,Rattus norvegicus,,
12158,piver,N,8245.0,2743681.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 1.51-2.23",A,,,Rattus norvegicus,,
12159,piver,N,2102.0,4690331.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 2.30-3.12",A,,,Rattus norvegicus,,
12160,Liv4r,N,16207.0,766372.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",A,,,Rattus norvegicus,,
12161,Live4,N,9204.0,3321133.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",A,,,Rattus norvegicus,,
12162,kiver,N,15738.0,1669520.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",A,,,Rattus norvegicus,,
12163,oiver,N,16293.0,4625691.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",A,,,Rattus norvegicus,,
12164,Livsr,N,11914.0,2151794.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",A,,,Rattus norvegicus,,
12165,Lider,N,27634.0,1767209.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",A,,,Rattus norvegicus,,
12166,Liber,N,11527.0,2039838.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",A,,,Rattus norvegicus,,
12167,piver,N,5300.0,940618.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",A,,,Rattus norvegicus,,
12168,Licer,N,17482.0,5794599.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",A,,,Rattus norvegicus,,
12169,L8ver,N,19900.0,5717805.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",A,,,Rattus norvegicus,,
12170,L7ver,N,1894.0,984868.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",A,,,Rattus norvegicus,,
12171,L7ver,N,11447.0,987514.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",A,,,Rattus norvegicus,,
12172,Lung,N,6697.0,2519189.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",A,,,Rattus norvegicus,,
12173,Lung,N,3371.0,24888.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",A,,,Rattus norvegicus,,
12174,Lung,N,37740.0,1214997.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",A,,,Rattus norvegicus,,
12175,Lung,N,18239.0,1454817.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",A,,,Rattus norvegicus,,
12176,Lung,N,2977.0,588942.0,,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",A,,,Rattus norvegicus,,
