variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL624190,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,N,12701,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624191,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,N,12702,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624192,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,N,12703,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624193,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,N,12704,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624194,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,N,12705,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624891,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,N,12706,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624892,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,N,12707,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL624893,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,N,12708,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL627632,2048.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,N,12709,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL627633,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,1,N,12710,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627634,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,N,12711,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627635,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,N,12712,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627636,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,N,12713,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626816,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,N,12714,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626817,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,N,12715,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626818,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,N,12716,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626819,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,N,12717,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626820,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,N,12718,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626821,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,N,12719,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626822,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,1,N,12720,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626823,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,N,12721,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626824,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,N,12722,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626825,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,N,12723,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626826,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,N,12724,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626827,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,N,12725,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626828,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,N,12726,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626829,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,N,12727,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL626830,2046.0,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,N,12728,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL627150,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,N,12729,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627151,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,N,12730,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627152,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,N,12731,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627153,,BAO_0000218,,,,A,8594,10116.0,50597,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,N,12732,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627154,,BAO_0000019,,,,A,12904,,22224,Rate of acetate production by the compound was determined,1,U,12733,,,,0,,Autocuration
,,,CHEMBL627155,,BAO_0000019,,,,A,12904,,22224,Rate of acetate production by the compound was determined; Not determined,1,U,12734,,,,0,,Autocuration
,,,CHEMBL627156,,BAO_0000019,,,,A,3730,,22224,Rate of hydrolysis of nitrocefin by compound was evaluated in water,1,U,12735,,,,0,,Autocuration
,,,CHEMBL627157,,BAO_0000019,,,,A,3627,,22224,Reductive elimination of leaving group was determined at pH 7.4; expressed as loss of parent,1,U,12736,,,,0,,Autocuration
,,,CHEMBL627158,,BAO_0000218,,,,A,13799,9986.0,50592,Relative concentration of compound (70 mg/Kg) in brain compared to concentration in plasma (160 ug/mL) at the time of tissue collection from rabbit; relative concentration,1,N,12737,,Oryctolagus cuniculus,,1,,Intermediate
,,,CHEMBL627159,1969.0,BAO_0000218,,,,A,13799,9986.0,50592,Relative concentration of compound (70 mg/Kg) in lung compared to concentration in plasma (160 ug/mL) at the time of tissue collection from rabbit; relative concentration,1,N,12738,,Oryctolagus cuniculus,Plasma,1,,Intermediate
,,,CHEMBL627160,,BAO_0000218,,,,A,13799,10090.0,50594,Relative concentration of compound in brain compared to concentration in plasma (0.4 ug/mL) at the time of tissue collection from mice; relative concentration,1,N,12739,,Mus musculus,,1,,Intermediate
,,,CHEMBL628540,,BAO_0000218,,,,A,13799,10116.0,50597,Relative concentration of compound in brain compared to concentration in plasma (3.5 ug/mL) at the time of tissue collection from mice; relative concentration,1,N,12740,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628541,1969.0,BAO_0000218,,,,A,13799,10116.0,50597,Relative concentration of compound in lung compared to concentration in plasma (0.4 ug/mL) at the time of tissue collection from mice; relative concentration,1,N,12741,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL628542,1969.0,BAO_0000218,,,,A,13799,10116.0,50597,Relative concentration of compound in lung compared to concentration in plasma (3.5 ug/mL) at the time of tissue collection from mice; relative concentration,1,N,12742,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL628543,,BAO_0000100,,,,P,6629,,22229,Solubility after at a pH 1.2,1,U,12743,,,,0,,Autocuration
,,,CHEMBL628544,,BAO_0000100,,,,P,6629,,22229,Solubility after at pH 1.2,1,U,12744,,,,0,,Autocuration
,,,CHEMBL628545,,BAO_0000100,,,,P,6629,,22229,Solubility after injection of water,1,U,12745,,,,0,,Autocuration
,,,CHEMBL628546,,BAO_0000019,,,,A,14000,,22224,Statistical significance of IC 50 values; Expressed as R value,1,U,12746,,,,0,,Autocuration
,,,CHEMBL874455,,BAO_0000019,,,,A,8267,,22224,Systemic availability with respect to methyldopa was determined,1,U,12747,,,,0,,Autocuration
,,,CHEMBL628547,,BAO_0000218,,,,A,13799,10116.0,50597,Tissue distribution of the in rat brain relative to plasma concentration of 1 ug/kg; relative concentration,1,N,12748,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL628548,1969.0,BAO_0000218,,,,A,13799,10116.0,50597,Tissue distribution of the in rat lung relative to plasma concentration of 1 ug/kg; relative concentration,1,N,12749,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL628549,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit 1 lung, and radioactivity content in feces was estimated",1,N,12750,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628550,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit 1 liver, and radioactivity content in feces was estimated",1,N,12751,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628551,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit3, and radioactivity content in feces was estimated at total hours",1,N,12752,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628552,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit1, and radioactivity content in urine was estimated at 0-2 hr",1,N,12753,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628553,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 0-24 hr",1,N,12754,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628554,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 0-48 hr",1,N,12755,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628555,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 24-48 h",1,N,12756,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628556,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 48-72 h",1,N,12757,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628557,2113.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit kidney, and radioactivity content in feces was estimated",1,N,12758,,Oryctolagus cuniculus,Kidney,1,,Intermediate
,,,CHEMBL628558,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated",1,N,12759,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628559,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 1 lung, and radioactivity content in feces was estimated at",1,N,12760,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628560,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit1plasma, and radioactivity content in feces was estimated",1,N,12761,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL874456,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at total hours",1,N,12762,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628561,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit4, and radioactivity content in feces was estimated at 0-48 hr",1,N,12763,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628562,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit4, and radioactivity content in feces was estimated at total hours",1,N,12764,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL628563,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit2, and radioactivity content in urine was estimated at 0-4 hr",1,N,12765,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628564,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit4, and radioactivity content in urine was estimated at",1,N,12766,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL628565,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit4, and radioactivity content in urine was estimated at 24-48 h",1,N,12767,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL631248,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit4, and radioactivity content in urine was estimated at 48-72 h",1,N,12768,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL631249,1088.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit4, and radioactivity content in urine was estimated at total hours",1,N,12769,,Oryctolagus cuniculus,Urine,1,,Intermediate
,,,CHEMBL627214,2113.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 2 kidney, and radioactivity content in feces was estimated",1,N,12770,,Oryctolagus cuniculus,Kidney,1,,Intermediate
,,,CHEMBL874591,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 2 liver, and radioactivity content in feces was estimated",1,N,12771,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL627215,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,"200 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 2 lung, and radioactivity content in feces was estimated",1,N,12772,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL625471,1988.0,BAO_0000218,,,,A,7132,9986.0,50592,200 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 2 plasma and radioactivity content in feces was estimated,1,N,12773,,Oryctolagus cuniculus,Feces,1,,Intermediate
,,,CHEMBL625472,,BAO_0000218,,,,A,7132,9986.0,50592,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 1,1,N,12774,,Oryctolagus cuniculus,,1,,Intermediate
,,,CHEMBL625473,,BAO_0000218,,,,A,7132,9986.0,50592,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 3 by Gas-liquid chromatographic analysis,1,N,12775,,Oryctolagus cuniculus,,1,,Intermediate
,,,CHEMBL625474,,BAO_0000218,,,,A,13317,9615.0,50588,Tested for pharmacokinetic parameter in fasted Beagle dogs (Clearance value of the compound) iv administration.,1,N,12776,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL625475,,BAO_0000218,,,,A,15341,9615.0,50588,The clearance was measured in dog at dose 5 mg/kg after intravenous administration.,1,N,12777,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL625476,,BAO_0000218,,,,A,15341,10116.0,50597,The clearance was measured in rat at dose 12 mg/kg after intravenous administration.,1,N,12778,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625477,,BAO_0000218,,,,A,15341,10116.0,50597,The clearance was measured in rat at dose 1 mg/kg after intravenous administration.,1,N,12779,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625478,,BAO_0000218,,,,A,15341,10116.0,50597,The clearance was measured in rat at dose 30 mg/kg after intravenous administration.,1,N,12780,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625479,,BAO_0000218,,,,A,12801,10116.0,50597,The compound was evaluated for clearance value in rat isolated esophageal tunica muscularis mucose,1,N,12781,In vitro,Rattus norvegicus,esophageal tunica muscularis mucosae,1,,Intermediate
,,,CHEMBL625480,,BAO_0000218,,,,A,12801,10116.0,50597,The compound was evaluated for the value in rat isolated esophageal tunica muscularis mucose,1,N,12782,In vitro,Rattus norvegicus,esophageal tunica muscularis mucosae,1,,Intermediate
,,,CHEMBL625481,1969.0,BAO_0000218,,,,A,14856,10116.0,50597,The compound was tested for systemic plasma clearance(CL) in rats and is expressed in mL/min/kg.,1,N,12783,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625482,,BAO_0000218,,,,A,14062,10116.0,50597,Total body clearance at an intravenous dose of 5.2 mg/kg in rat,1,N,12784,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625483,,BAO_0000218,,,,A,14062,10116.0,50597,Total body clearance at an intravenous dose of 5.5 mg/kg in rat,1,N,12785,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625484,,BAO_0000218,,,,A,14062,10116.0,50597,Total body clearance at an intravenous dose of 6.3 mg/kg in rat,1,N,12786,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625485,,BAO_0000218,,,,A,14062,10116.0,50597,Total body clearance at an intravenous dose of 6.5 mg/kg in rat,1,N,12787,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625486,1969.0,BAO_0000218,,,,A,14346,9615.0,50588,Total plasma clearance value was obtained after intravenous administration of 1.8 mg/kg of drug in male Beagle dogs,1,N,12788,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL625487,1969.0,BAO_0000218,,,,A,14346,10116.0,50597,Total plasma clearance value was obtained after intravenous administration of 2.5 mg/kg of drug in male Dawley rats,1,N,12789,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625488,1969.0,BAO_0000218,,,,A,14346,10116.0,50597,Total plasma clearance value was obtained after intravenous administration of 2.6 mg/kg of drug in male Dawley rats,1,N,12790,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625489,1969.0,BAO_0000218,,,,A,14346,10116.0,50597,Total plasma clearance value was obtained after intravenous administration of 2.7 mg/kg of drug in male Dawley rats,1,N,12791,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625490,1969.0,BAO_0000218,,,,A,14346,10116.0,50597,Total plasma clearance value was obtained after intravenous administration of 2.8 mg/kg of drug in male Dawley rats,1,N,12792,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625491,1969.0,BAO_0000218,,,,A,14346,9615.0,50588,Total plasma clearance value was obtained after intravenous administration of 4.9 mg/kg of drug in male Beagle dogs,1,N,12793,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL625492,1969.0,BAO_0000218,,,,A,14346,10116.0,50597,Total plasma clearance value was obtained after intravenous administration of 5.1 mg/kg of drug in male Dawley rats,1,N,12794,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL625493,1969.0,BAO_0000218,,,,A,15711,9606.0,50587,plasma clearance in human,1,N,12795,In vivo,Homo sapiens,Plasma,1,,Intermediate
,,,CHEMBL625494,,BAO_0000218,,,,A,14886,10116.0,50597,Pharmacokinetic parameter (CL/F ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,1,N,12796,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625495,,BAO_0000218,,,,A,14886,10116.0,50597,Pharmacokinetic parameter (CL/F ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,1,N,12797,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625496,,BAO_0000218,,,,A,14886,10116.0,50597,Pharmacokinetic parameter (CL/F) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,1,N,12798,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625497,,BAO_0000100,,,,P,4115,,22229,1-Octanol/water partition coefficient measured at 7.4,1,U,12799,,,,0,,Autocuration
,,,CHEMBL625498,,BAO_0000100,,,,P,13733,,22229,Calculated partition coefficient (clogP),1,U,12800,,,,0,,Autocuration
,,,CHEMBL625499,,BAO_0000019,,,,A,12102,,22224,Partition coefficient (logP),1,U,12801,,,,0,,Autocuration
,,,CHEMBL625500,,BAO_0000100,,,,P,12676,,22229,Calculated partition coefficient (clogP),1,U,12802,,,,0,,Autocuration
,,,CHEMBL625501,,BAO_0000100,,,,P,13733,,22229,Calculated partition coefficient (clogP),1,U,12803,,,,0,,Autocuration
,,,CHEMBL625502,,BAO_0000100,,,,P,13740,,22229,Calculated partition coefficient (clogP),1,U,12804,,,,0,,Autocuration
,,,CHEMBL625503,,BAO_0000100,,,,P,12766,,22229,Calculated partition coefficient (clogP) (relative to BAY K 8644),1,U,12805,,,,0,,Autocuration
,,,CHEMBL625504,,BAO_0000100,,,,P,2764,,22229,Calculated partition coefficient (clogP),1,U,12806,,,,0,,Autocuration
,,,CHEMBL625505,,BAO_0000100,,,,P,12355,,22229,Calculated partition coefficient (clogP),1,U,12807,,,,0,,Autocuration
,,,CHEMBL625506,,BAO_0000100,,,,P,11314,,22229,Calculated partition coefficient of the compound,1,U,12808,,,,0,,Autocuration
,,,CHEMBL625507,,BAO_0000019,,,,A,12706,,22224,Partition coefficient (logP),1,U,12809,,,,0,,Autocuration
,,,CHEMBL625508,,BAO_0000100,,,,P,12645,,22229,Calculated partition coefficient (clogP),1,U,12810,,,,0,,Autocuration
,,,CHEMBL625509,,BAO_0000100,,,,P,13668,,22229,Calculated partition coefficient (clogP),1,U,12811,,,,0,,Autocuration
,,,CHEMBL625510,,BAO_0000100,,,,P,12819,,22229,Calculated partition coefficient (clogP),1,U,12812,,,,0,,Autocuration
,,,CHEMBL883125,,BAO_0000100,,,,P,13668,,22229,Calculated partition coefficient (clogP),1,U,12813,,,,0,,Autocuration
,,,CHEMBL625511,,BAO_0000100,,,,P,13017,,22229,Calculated partition coefficient (clogP),1,U,12814,,,,0,,Autocuration
,,,CHEMBL874650,,BAO_0000019,,,,A,2448,,22224,Partition coefficient of the compound,1,U,12815,,,,0,,Autocuration
,,,CHEMBL625512,,BAO_0000019,,,,A,11526,,22224,Partition coefficient of the compound,1,U,12816,,,,0,,Autocuration
,,,CHEMBL625513,,BAO_0000019,,,,A,12426,,22224,Partition coefficient of compound was determined,1,U,12817,,,,0,,Autocuration
,,,CHEMBL625514,,BAO_0000019,,,,A,2448,,22224,Partition coefficient was determined,1,U,12818,,,,0,,Autocuration
,,,CHEMBL625515,,BAO_0000100,,,,P,12001,,22229,Calculated partition coefficient (clogP),1,U,12819,,,,0,,Autocuration
,,,CHEMBL625516,,BAO_0000100,,,,P,12426,,22229,partition coefficient of compound was determined,1,U,12820,,,,0,,Autocuration
,,,CHEMBL625517,,BAO_0000218,,,,A,13204,9615.0,50588,The total body administered intravenously in dog,1,N,12821,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL625518,,BAO_0000218,,,,A,13204,10116.0,50597,The total body administered intravenously in rats,1,N,12822,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625519,,BAO_0000218,,,,A,13889,10090.0,50594,Time taken for the administration to female NIH mice weighing 25-30 g.,1,N,12823,,Mus musculus,,1,,Intermediate
,,,CHEMBL625520,,BAO_0000019,,,,A,13889,,22224,Time taken for the administration,1,U,12824,,,,0,,Autocuration
,,,CHEMBL874651,,BAO_0000218,,,,A,17025,9615.0,50588,Total clearance of compound was determined in dog at 5 mg/kg intravenously admn.,1,N,12825,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL625521,,BAO_0000218,,,,A,17025,314293.0,22224,Total clearance of compound was determined in monkey at 5 mg/kg intravenously admn.,1,U,12826,In vivo,Simiiformes,,0,,Autocuration
,,,CHEMBL623171,,BAO_0000218,,,,A,17025,9986.0,50592,Total clearance of compound was determined in rabbit at 5 mg/kg intravenously admn.,1,N,12827,In vivo,Oryctolagus cuniculus,,1,,Intermediate
,,,CHEMBL623853,,BAO_0000218,,,,A,17025,10116.0,50597,Total clearance of compound was determined in rat at 5 mg/kg intravenously admn.,1,N,12828,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623854,,BAO_0000019,,,,A,15067,,22224,Plasma clearance for the compound was determined.,1,U,12829,,,,0,,Autocuration
