actor_id,film_id,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,first_name,last_name
173,496,KICK SAVANNAH,A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans,2006,English,,3,0.99,179,10.99,PG-13,ALAN,DREYFUSS
173,235,DIVIDE MONSTER,A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery,2006,English,,6,2.99,68,13.99,PG-13,ALAN,DREYFUSS
173,857,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,English,,3,2.99,144,24.99,PG-13,ALAN,DREYFUSS
173,757,SAGEBRUSH CLUELESS,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,2006,English,,4,2.99,106,28.99,G,ALAN,DREYFUSS
173,933,VAMPIRE WHALE,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,2006,English,,4,4.99,126,11.99,NC-17,ALAN,DREYFUSS
32,312,FIDDLER LOST,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,English,,4,4.99,75,20.99,R,TIM,HACKMAN
32,431,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,English,,3,2.99,176,12.99,G,TIM,HACKMAN
32,103,BUCKET BROTHERHOOD,A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory,2006,English,,7,4.99,133,27.99,PG,TIM,HACKMAN
32,136,CHAPLIN LICENSE,A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India,2006,English,,7,2.99,146,26.99,NC-17,TIM,HACKMAN
16,438,HUMAN GRAFFITI,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,2006,English,,3,2.99,68,22.99,NC-17,FRED,COSTNER
16,455,IMPOSSIBLE PREJUDICE,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,2006,English,,7,4.99,103,11.99,NC-17,FRED,COSTNER
16,456,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,English,,6,4.99,167,18.99,NC-17,FRED,COSTNER
16,80,BLANKET BEVERLY,A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria,2006,English,,7,2.99,148,21.99,G,FRED,COSTNER
16,287,ENTRAPMENT SATISFACTION,A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat,2006,English,,5,0.99,176,19.99,R,FRED,COSTNER
16,271,EASY GLADIATOR,A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India,2006,English,,5,4.99,148,12.99,G,FRED,COSTNER
27,682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,2006,English,,4,4.99,134,17.99,PG-13,JULIA,MCQUEEN
27,415,HIGH ENCINO,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,2006,English,,3,2.99,84,23.99,R,JULIA,MCQUEEN
27,880,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,English,,6,2.99,152,9.99,PG-13,JULIA,MCQUEEN
27,150,CIDER DESIRE,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,2006,English,,7,2.99,101,9.99,PG,JULIA,MCQUEEN
27,398,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,English,,5,4.99,47,21.99,NC-17,JULIA,MCQUEEN
27,503,KRAMER CHOCOLATE,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,2006,English,,3,2.99,171,24.99,R,JULIA,MCQUEEN
27,904,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,2006,English,,3,4.99,71,26.99,R,JULIA,MCQUEEN
27,805,SLEEPLESS MONSOON,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,2006,English,,5,4.99,64,12.99,G,JULIA,MCQUEEN
192,682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,2006,English,,4,4.99,134,17.99,PG-13,JOHN,SUVARI
192,470,ISHTAR ROCKETEER,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House,2006,English,,4,4.99,79,24.99,R,JOHN,SUVARI
192,475,JAPANESE RUN,A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback,2006,English,,6,0.99,135,29.99,G,JOHN,SUVARI
94,320,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,English,,4,4.99,80,28.99,PG-13,KENNETH,TORN
94,337,FRIDA SLIPPER,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,English,,6,2.99,73,11.99,R,KENNETH,TORN
94,521,LIES TREATMENT,A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station,2006,English,,7,4.99,147,28.99,NC-17,KENNETH,TORN
94,788,SHIP WONDERLAND,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,2006,English,,5,2.99,104,15.99,R,KENNETH,TORN
94,475,JAPANESE RUN,A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback,2006,English,,6,0.99,135,29.99,G,KENNETH,TORN
94,989,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R,KENNETH,TORN
94,275,EGYPT TENENBAUMS,A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park,2006,English,,3,0.99,85,11.99,PG,KENNETH,TORN
94,533,LOST BIRD,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse,2006,English,,4,2.99,98,21.99,PG-13,KENNETH,TORN
55,320,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,English,,4,4.99,80,28.99,PG-13,FAY,KILMER
55,603,MOVIE SHAKESPEARE,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin,2006,English,,6,4.99,53,27.99,PG,FAY,KILMER
55,8,AIRPORT POLLOCK,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,2006,English,,6,4.99,54,15.99,R,FAY,KILMER
55,485,JERSEY SASSY,A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan,2006,English,,6,4.99,60,16.99,PG,FAY,KILMER
55,75,BIRD INDEPENDENCE,A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies,2006,English,,6,4.99,163,14.99,G,FAY,KILMER
55,486,JET NEIGHBORS,A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat,2006,English,,7,4.99,59,14.99,R,FAY,KILMER
126,193,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,2006,English,,5,2.99,153,20.99,G,FRANCES,TOMEI
126,263,DURHAM PANKY,A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft,2006,English,,6,4.99,154,14.99,R,FRANCES,TOMEI
126,43,ATLANTIS CAUSE,A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank,2006,English,,6,2.99,170,15.99,G,FRANCES,TOMEI
126,85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,2006,English,,4,0.99,63,29.99,G,FRANCES,TOMEI
126,58,BEACH HEARTBREAKERS,A Fateful Display of a Womanizer And a Mad Scientist who must Outgun a A Shark in Soviet Georgia,2006,English,,6,2.99,122,16.99,G,FRANCES,TOMEI
126,545,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13,FRANCES,TOMEI
126,468,INVASION CYCLONE,A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery,2006,English,,5,2.99,97,12.99,PG,FRANCES,TOMEI
126,836,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,English,,3,2.99,136,14.99,PG,FRANCES,TOMEI
88,193,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,2006,English,,5,2.99,153,20.99,G,KENNETH,PESCI
88,839,STALLION SUNDANCE,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,2006,English,,5,0.99,130,23.99,PG-13,KENNETH,PESCI
88,170,COMMAND DARLING,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,2006,English,,5,4.99,120,28.99,PG-13,KENNETH,PESCI
88,968,WEREWOLF LOLA,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,2006,English,,6,4.99,79,19.99,G,KENNETH,PESCI
88,128,CATCH AMISTAD,A Boring Reflection of a Lumberjack And a Feminist who must Discover a Woman in Nigeria,2006,English,,7,0.99,183,10.99,G,KENNETH,PESCI
174,622,NEWSIES STORY,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,2006,English,,4,0.99,159,25.99,G,MICHAEL,BENING
174,705,PURPLE MOVIE,A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park,2006,English,,4,2.99,88,9.99,R,MICHAEL,BENING
174,168,COMANCHEROS ENEMY,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,2006,English,,5,0.99,67,23.99,R,MICHAEL,BENING
174,61,BEAUTY GREASE,A Fast-Paced Display of a Composer And a Moose who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,4.99,175,28.99,G,MICHAEL,BENING
174,610,MUSIC BOONDOCK,A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station,2006,English,,7,0.99,129,17.99,R,MICHAEL,BENING
174,677,PIANIST OUTFIELD,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,2006,English,,6,0.99,136,25.99,NC-17,MICHAEL,BENING
174,442,HUNTING MUSKETEERS,A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft,2006,English,,6,2.99,65,24.99,NC-17,MICHAEL,BENING
174,797,SILENCE KANE,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,2006,English,,7,0.99,67,23.99,R,MICHAEL,BENING
174,982,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R,MICHAEL,BENING
8,936,VANISHING ROCKY,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,2006,English,,3,2.99,123,21.99,NC-17,MATTHEW,JOHANSSON
8,532,LOSER HUSTLER,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria,2006,English,,5,4.99,80,28.99,PG,MATTHEW,JOHANSSON
8,255,DRIVING POLISH,A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft,2006,English,,6,4.99,175,21.99,NC-17,MATTHEW,JOHANSSON
8,396,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,,5,4.99,62,18.99,G,MATTHEW,JOHANSSON
8,554,MALKOVICH PET,A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback,2006,English,,6,2.99,159,22.99,G,MATTHEW,JOHANSSON
25,179,CONQUERER NUTS,A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft,2006,English,,4,4.99,173,14.99,G,KEVIN,BLOOM
25,688,POLISH BROOKLYN,A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback,2006,English,,6,0.99,61,12.99,PG,KEVIN,BLOOM
25,226,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,,4,4.99,56,20.99,G,KEVIN,BLOOM
25,86,BOOGIE AMELIE,A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico,2006,English,,6,4.99,121,11.99,R,KEVIN,BLOOM
25,204,DALMATIONS SWEDEN,A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse,2006,English,,4,0.99,106,25.99,PG,KEVIN,BLOOM
52,879,TELEGRAPH VOYAGE,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,2006,English,,3,4.99,148,20.99,PG,CARMEN,HUNT
52,376,GRAPES FURY,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,2006,English,,4,0.99,155,20.99,G,CARMEN,HUNT
52,388,GUNFIGHT MOON,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,2006,English,,5,0.99,70,16.99,NC-17,CARMEN,HUNT
52,341,FROST HEAD,A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention,2006,English,,5,0.99,82,13.99,PG,CARMEN,HUNT
46,980,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,English,,4,4.99,75,12.99,PG,PARKER,GOLDBERG
46,538,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13,PARKER,GOLDBERG
46,820,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,2006,English,,3,2.99,184,11.99,NC-17,PARKER,GOLDBERG
46,829,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,English,,7,2.99,138,12.99,PG-13,PARKER,GOLDBERG
46,319,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,English,,4,2.99,125,22.99,R,PARKER,GOLDBERG
46,889,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R,PARKER,GOLDBERG
152,578,MILLION ACE,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert,2006,English,,4,4.99,142,16.99,PG-13,BEN,HARRIS
152,248,DOZEN LION,A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies,2006,English,,6,4.99,177,20.99,NC-17,BEN,HARRIS
152,607,MUPPET MILE,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico,2006,English,,5,4.99,50,18.99,PG,BEN,HARRIS
81,453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,,3,2.99,178,17.99,PG-13,SCARLETT,DAMON
81,267,EAGLES PANKY,A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert,2006,English,,4,4.99,140,14.99,NC-17,SCARLETT,DAMON
81,215,DAWN POND,A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin,2006,English,,4,4.99,57,27.99,PG,SCARLETT,DAMON
81,579,MINDS TRUMAN,A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery,2006,English,,3,4.99,149,22.99,PG-13,SCARLETT,DAMON
81,89,BORROWERS BEDAZZLED,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,2006,English,,7,0.99,63,22.99,G,SCARLETT,DAMON
81,194,CROW GREASE,A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station,2006,English,,6,0.99,104,22.99,PG,SCARLETT,DAMON
81,398,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,English,,5,4.99,47,21.99,NC-17,SCARLETT,DAMON
81,619,NEIGHBORS CHARADE,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,2006,English,,3,0.99,161,20.99,R,SCARLETT,DAMON
81,827,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17,SCARLETT,DAMON
81,527,LOLA AGENT,A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan,2006,English,,4,4.99,85,24.99,PG,SCARLETT,DAMON
81,4,AFFAIR PREJUDICE,A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank,2006,English,,5,2.99,117,26.99,G,SCARLETT,DAMON
138,453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,,3,2.99,178,17.99,PG-13,LUCILLE,DEE
138,258,DRUMS DYNAMITE,A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park,2006,English,,6,0.99,96,11.99,PG,LUCILLE,DEE
138,747,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,2006,English,,5,0.99,171,9.99,R,LUCILLE,DEE
138,695,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,English,,6,4.99,144,12.99,PG,LUCILLE,DEE
138,627,NORTH TEQUILA,A Beautiful Character Study of a Mad Cow And a Robot who must Reach a Womanizer in New Orleans,2006,English,,4,4.99,67,9.99,NC-17,LUCILLE,DEE
138,157,CLOCKWORK PARADISE,A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon,2006,English,,7,0.99,143,29.99,PG-13,LUCILLE,DEE
100,979,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,2006,English,,6,4.99,100,10.99,NC-17,SPENCER,DEPP
100,850,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,English,,7,0.99,163,27.99,R,SPENCER,DEPP
100,779,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R,SPENCER,DEPP
100,909,TREASURE COMMAND,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,2006,English,,3,0.99,102,28.99,PG-13,SPENCER,DEPP
100,714,RANDOM GO,A Fateful Drama of a Frisbee And a Student who must Confront a Cat in A Shark Tank,2006,English,,6,2.99,73,29.99,NC-17,SPENCER,DEPP
100,414,HELLFIGHTERS SIERRA,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,2006,English,,3,2.99,75,23.99,PG,SPENCER,DEPP
43,462,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,English,,5,2.99,78,17.99,NC-17,KIRK,JOVOVICH
43,958,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,English,,6,2.99,178,19.99,G,KIRK,JOVOVICH
43,42,ARTIST COLDBLOODED,A Stunning Reflection of a Robot And a Moose who must Challenge a Woman in California,2006,English,,5,2.99,170,10.99,NC-17,KIRK,JOVOVICH
43,621,NETWORK PEAK,A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California,2006,English,,5,2.99,75,23.99,PG-13,KIRK,JOVOVICH
43,239,DOGMA FAMILY,A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans,2006,English,,5,4.99,122,16.99,G,KIRK,JOVOVICH
43,180,CONSPIRACY SPIRIT,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,2006,English,,4,2.99,184,27.99,PG-13,KIRK,JOVOVICH
183,850,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,English,,7,0.99,163,27.99,R,RUSSELL,CLOSE
183,914,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,English,,6,2.99,61,13.99,PG,RUSSELL,CLOSE
188,770,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,English,,5,2.99,147,13.99,G,ROCK,DUKAKIS
188,146,CHITTY LOCK,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,2006,English,,6,2.99,107,24.99,G,ROCK,DUKAKIS
188,593,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,English,,6,0.99,158,13.99,G,ROCK,DUKAKIS
188,396,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,,5,4.99,62,18.99,G,ROCK,DUKAKIS
188,606,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17,ROCK,DUKAKIS
188,815,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,English,,4,2.99,74,14.99,PG-13,ROCK,DUKAKIS
188,322,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,2.99,100,29.99,G,ROCK,DUKAKIS
188,14,ALICE FANTASIA,A Emotional Drama of a A Shark And a Database Administrator who must Vanquish a Pioneer in Soviet Georgia,2006,English,,6,0.99,94,23.99,NC-17,ROCK,DUKAKIS
188,311,FICTION CHRISTMAS,A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft,2006,English,,4,0.99,72,14.99,PG,ROCK,DUKAKIS
47,770,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,English,,5,2.99,147,13.99,G,JULIA,BARRYMORE
47,924,UNFORGIVEN ZOOLANDER,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,2006,English,,7,0.99,129,15.99,PG,JULIA,BARRYMORE
47,385,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13,JULIA,BARRYMORE
91,807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,2006,English,,4,0.99,87,25.99,NC-17,CHRISTOPHER,BERRY
91,176,CONGENIALITY QUEST,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,2006,English,,6,0.99,87,21.99,PG-13,CHRISTOPHER,BERRY
91,829,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,English,,7,2.99,138,12.99,PG-13,CHRISTOPHER,BERRY
91,509,LANGUAGE COWBOY,A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park,2006,English,,5,0.99,78,26.99,NC-17,CHRISTOPHER,BERRY
109,694,PREJUDICE OLEANDER,A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat,2006,English,,6,4.99,98,15.99,PG-13,SYLVESTER,DERN
109,463,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,,4,2.99,116,21.99,PG,SYLVESTER,DERN
109,174,CONFIDENTIAL INTERVIEW,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,2006,English,,6,4.99,180,13.99,NC-17,SYLVESTER,DERN
109,48,BACKLASH UNDEFEATED,A Stunning Character Study of a Mad Scientist And a Mad Cow who must Kill a Car in A Monastery,2006,English,,3,4.99,118,24.99,PG-13,SYLVESTER,DERN
109,281,ENCINO ELF,A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon,2006,English,,6,0.99,143,9.99,G,SYLVESTER,DERN
109,967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,English,,5,2.99,134,26.99,R,SYLVESTER,DERN
198,892,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R,MARY,KEITEL
198,541,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,English,,5,2.99,74,21.99,NC-17,MARY,KEITEL
198,125,CASSIDY WYOMING,A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans,2006,English,,5,2.99,61,19.99,NC-17,MARY,KEITEL
198,347,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,English,,7,4.99,119,17.99,PG-13,MARY,KEITEL
198,109,BUTTERFLY CHOCOLAT,A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank,2006,English,,3,0.99,89,17.99,G,MARY,KEITEL
198,406,HAUNTING PIANIST,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park,2006,English,,5,0.99,181,22.99,R,MARY,KEITEL
198,597,MOONWALKER FOOL,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,2006,English,,5,4.99,184,12.99,G,MARY,KEITEL
198,309,FEUD FROGMEN,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies,2006,English,,6,0.99,98,29.99,R,MARY,KEITEL
198,871,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG,MARY,KEITEL
198,482,JEOPARDY ENCINO,A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India,2006,English,,3,0.99,102,12.99,R,MARY,KEITEL
198,1,ACADEMY DINOSAUR,A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies,2006,English,,6,0.99,86,20.99,PG,MARY,KEITEL
198,450,IDOLS SNATCHERS,A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery,2006,English,,5,2.99,84,29.99,NC-17,MARY,KEITEL
69,529,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,2006,English,,3,2.99,67,12.99,G,KENNETH,PALTROW
69,292,EXCITEMENT EVE,A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank,2006,English,,3,0.99,51,20.99,G,KENNETH,PALTROW
69,202,DADDY PITTSBURGH,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,2006,English,,5,4.99,161,26.99,G,KENNETH,PALTROW
