payment_id,amount,payment_date,rental_id,staff_id,customer_id
6358,0.99,2005-07-08 23:22:23,4959,1,236
6360,3.99,2005-07-10 02:50:29,5545,1,236
6363,4.99,2005-07-11 16:38:16,6281,2,236
6371,2.99,2005-07-29 15:09:25,8657,1,236
6376,3.99,2005-08-02 22:34:06,11486,2,236
6380,2.99,2005-08-19 21:09:30,13364,1,236
6382,4.99,2005-08-21 08:05:12,14321,2,236
6387,4.99,2005-05-26 04:49:17,182,1,237
6388,0.99,2005-06-15 22:00:45,1500,1,237
6397,4.99,2005-07-28 08:06:52,7812,1,237
6399,2.99,2005-07-28 18:49:43,8102,2,237
6401,6.99,2005-07-29 21:16:47,8799,2,237
6409,11.99,2005-08-02 22:18:13,11479,2,237
6412,6.99,2005-08-20 16:38:57,13914,2,237
6413,6.99,2005-08-20 17:02:37,13922,2,237
6418,1.99,2005-08-23 18:28:09,15931,2,237
6426,0.99,2005-07-11 22:46:25,6403,2,238
6427,4.99,2005-07-27 10:26:11,7243,2,238
6433,5.99,2005-08-01 16:40:34,10659,1,238
6434,5.99,2005-08-17 00:54:28,11543,2,238
6438,8.99,2005-08-21 08:40:21,14343,1,238
6440,4.99,2005-05-24 23:31:46,8,2,239
6446,4.99,2005-06-14 23:00:34,1160,1,239
6448,2.99,2005-06-18 02:48:21,2215,2,239
6449,4.99,2005-06-18 15:29:26,2390,1,239
6455,0.99,2005-07-10 23:38:34,5960,1,239
6458,0.99,2005-07-27 17:19:46,7426,1,239
6459,2.99,2005-07-27 19:53:23,7491,2,239
6461,0.99,2005-07-31 06:39:13,9676,2,239
6463,0.99,2005-08-01 20:14:14,10755,1,239
6464,2.99,2005-08-02 02:15:01,10923,2,239
6465,2.99,2005-08-02 22:35:05,11487,1,239
6477,3.99,2005-06-18 01:47:07,2196,2,240
6484,0.99,2005-07-12 01:29:41,6470,2,240
6485,4.99,2005-07-26 23:55:57,6956,1,240
6486,4.99,2005-07-27 01:25:34,7001,1,240
6487,8.99,2005-07-27 18:51:54,7467,1,240
6491,5.99,2005-07-30 01:11:11,8905,2,240
6494,6.99,2005-08-18 04:54:25,12283,2,240
6497,8.99,2005-08-20 08:12:33,13663,1,240
6501,3.99,2005-05-31 08:20:43,1059,1,241
6505,2.99,2005-06-19 12:27:19,2683,2,241
6507,0.99,2005-07-06 15:41:15,3822,2,241
6508,0.99,2005-07-08 13:08:18,4731,1,241
6509,2.99,2005-07-09 02:00:16,5017,2,241
6510,0.99,2005-07-09 11:26:50,5211,1,241
6519,6.99,2005-07-30 23:58:36,9500,1,241
6525,4.99,2005-08-18 09:59:36,12418,2,241
6526,4.99,2005-08-19 06:06:26,12956,1,241
6528,7.99,2005-08-21 06:22:07,14269,2,241
6529,2.99,2005-08-21 13:52:07,14485,2,241
6530,0.99,2005-08-22 05:51:26,14936,1,241
6535,3.99,2005-05-26 19:05:05,283,2,242
6544,0.99,2005-07-06 05:25:22,3604,2,242
6545,4.99,2005-07-07 22:28:32,4426,1,242
6555,0.99,2005-08-02 05:29:48,11020,2,242
6557,0.99,2005-08-17 03:36:06,11607,2,242
6559,7.99,2005-08-18 21:37:20,12724,2,242
6561,9.99,2005-08-19 17:42:06,13271,1,242
6562,0.99,2005-08-20 04:49:21,13567,2,242
6564,0.99,2005-08-21 14:52:14,14515,1,242
6566,4.99,2005-05-26 05:47:12,188,1,243
6569,5.99,2005-06-19 17:01:14,2757,2,243
6570,5.99,2005-07-06 17:02:33,3854,2,243
6574,3.99,2005-07-11 03:10:37,6038,2,243
6575,2.99,2005-07-12 18:21:30,6820,2,243
6577,0.99,2005-07-27 07:36:46,7165,2,243
6582,5.99,2005-07-31 17:22:36,9988,2,243
6584,2.99,2005-08-19 18:32:11,13291,1,243
6587,3.99,2005-08-21 06:24:55,14272,1,243
6591,1.99,2005-05-29 17:12:17,797,1,244
6592,6.99,2005-06-15 01:04:22,1189,2,244
6597,0.99,2005-07-09 22:48:04,5461,2,244
6603,2.99,2005-07-12 12:14:05,6683,2,244
6610,2.99,2005-08-02 04:04:32,10969,2,244
6618,0.99,2005-08-21 19:39:43,14657,2,244
6623,0.99,2005-05-26 12:49:01,241,1,245
6626,2.99,2005-05-29 06:03:41,725,2,245
6629,2.99,2005-06-17 20:48:27,2122,1,245
6636,0.99,2005-07-27 00:10:58,6962,2,245
6642,10.99,2005-07-29 21:46:21,8811,1,245
6643,0.99,2005-07-30 08:21:02,9088,2,245
6644,4.99,2005-07-30 11:35:00,9169,2,245
6645,6.99,2005-07-31 11:29:23,9813,1,245
6650,7.99,2005-08-18 05:43:22,12303,1,245
6651,0.99,2005-08-19 18:28:07,13286,1,245
6653,2.99,2006-02-14 15:16:03,12682,2,245
6660,2.99,2005-06-17 09:20:36,1968,1,246
6675,6.99,2005-08-21 09:16:40,14360,1,246
6681,2.99,2005-07-06 21:58:08,3955,2,247
6684,2.99,2005-07-09 00:57:46,4995,2,247
6686,4.99,2005-07-10 17:11:37,5842,1,247
6688,1.99,2005-08-01 03:26:44,10279,1,247
6689,6.99,2005-08-01 07:53:29,10410,1,247
6695,4.99,2005-08-18 12:48:45,12491,1,247
6696,4.99,2005-08-19 01:18:00,12824,1,247
6701,3.99,2005-06-17 16:07:08,2066,1,248
6703,0.99,2005-07-06 20:05:18,3910,1,248
6706,2.99,2005-07-09 18:43:19,5370,1,248
6715,2.99,2005-05-27 12:51:44,400,2,249
6717,3.99,2005-05-28 14:01:02,597,1,249
6718,0.99,2005-06-15 02:21:46,1204,1,249
6719,5.99,2005-06-15 20:55:20,1473,1,249
6720,2.99,2005-06-16 17:08:17,1753,2,249
6721,1.99,2005-06-17 20:58:32,2129,2,249
6729,2.99,2005-07-28 07:56:00,7804,1,249
6735,0.99,2005-08-21 06:50:48,14285,2,249
6738,3.99,2005-05-26 03:47:39,176,1,250
6739,4.99,2005-05-28 18:14:29,637,1,250
6742,4.99,2005-06-18 17:59:18,2432,1,250
6747,2.99,2005-07-11 01:20:46,5998,1,250
6749,0.99,2005-07-30 08:45:48,9099,2,250
6756,6.99,2005-08-22 17:52:05,15247,2,250
6763,6.99,2005-06-18 04:22:06,2238,1,251
6765,2.99,2005-06-21 22:08:58,3464,1,251
6767,3.99,2005-07-07 02:15:48,4026,2,251
6775,2.99,2005-07-30 12:30:19,9196,1,251
6778,0.99,2005-08-17 08:31:03,11733,1,251
6779,3.99,2005-08-17 20:48:32,12047,2,251
6780,4.99,2005-08-18 19:11:41,12666,2,251
6783,6.99,2005-08-19 17:09:22,13260,2,251
6784,0.99,2005-08-21 07:06:20,14292,1,251
6785,2.99,2005-08-23 08:23:56,15647,2,251
6792,0.99,2005-06-20 07:41:47,2968,1,252
6803,0.99,2005-08-01 04:31:18,10314,2,252
6804,2.99,2005-08-01 23:28:00,10834,2,252
6808,4.99,2005-08-21 23:52:32,14774,1,252
6810,6.99,2005-05-28 09:51:39,566,1,253
6817,4.99,2005-06-18 19:32:51,2454,1,253
6820,2.99,2005-07-10 00:38:48,5505,1,253
6822,2.99,2005-07-28 03:21:24,7689,2,253
6823,0.99,2005-07-28 09:31:58,7851,2,253
6830,6.99,2005-08-02 00:38:14,10881,2,253
6833,5.99,2005-08-19 12:00:28,13126,1,253
6834,3.99,2005-08-20 23:47:54,14086,2,253
6836,7.99,2005-08-21 19:03:19,14640,1,253
6847,2.99,2005-07-09 03:20:30,5042,2,254
6850,0.99,2005-07-10 02:35:41,5537,1,254
6853,4.99,2005-07-10 21:59:32,5930,2,254
6856,7.99,2005-07-28 23:43:59,8216,2,254
6858,1.99,2005-07-30 23:52:46,9494,2,254
6864,2.99,2005-08-18 03:51:51,12247,1,254
6869,4.99,2005-08-21 14:09:47,14497,2,254
6870,0.99,2005-08-23 13:25:08,15774,1,254
6874,2.99,2005-06-21 20:06:51,3442,2,255
6875,0.99,2005-07-08 04:20:19,4547,1,255
6887,8.99,2005-08-20 11:21:26,13758,1,255
6891,4.99,2005-05-29 08:20:08,738,2,256
6894,2.99,2005-06-16 02:17:07,1555,1,256
6896,4.99,2005-06-17 09:26:15,1973,2,256
6897,4.99,2005-06-18 03:50:49,2230,2,256
6901,0.99,2005-07-07 07:51:53,4130,1,256
6903,2.99,2005-07-09 10:00:44,5179,1,256
6905,3.99,2005-07-28 02:10:27,7661,1,256
6906,2.99,2005-07-30 21:10:56,9424,2,256
6911,0.99,2005-08-20 07:50:08,13651,1,256
6918,7.99,2005-08-23 16:18:12,15864,1,256
6919,2.99,2005-05-25 23:00:21,139,2,257
6924,6.99,2005-07-08 00:02:49,4462,2,257
6937,4.99,2005-07-29 04:45:25,8344,1,257
6943,0.99,2005-08-02 18:44:45,11394,1,257
6946,2.99,2005-08-19 01:55:55,12841,2,257
6954,2.99,2005-08-23 19:50:06,15967,1,257
6957,0.99,2005-06-19 12:12:23,2678,2,258
6958,8.99,2005-06-20 04:50:45,2931,2,258
6963,0.99,2005-07-10 08:26:26,5674,1,258
6964,9.99,2005-07-10 22:11:04,5935,1,258
6985,2.99,2005-06-16 21:11:00,1813,2,259
7001,4.99,2005-08-19 11:23:20,13109,1,259
7002,2.99,2005-08-19 11:27:10,13112,2,259
7003,4.99,2005-08-19 21:14:45,13366,2,259
7004,5.99,2005-08-20 05:59:17,13598,1,259
7008,2.99,2005-08-22 06:45:57,14966,2,259
7009,10.99,2005-08-23 00:05:57,15425,1,259
7013,8.99,2005-05-31 14:13:59,1101,1,260
7014,3.99,2005-06-16 07:49:47,1626,1,260
7020,3.99,2005-06-20 06:56:20,2958,2,260
7027,1.99,2005-07-27 11:23:09,7268,1,260
7031,0.99,2005-07-29 17:40:45,8717,1,260
7032,0.99,2005-07-30 02:36:06,8933,1,260
7037,3.99,2005-08-20 08:57:11,13685,1,260
7039,0.99,2005-08-20 19:03:25,13978,2,260
7041,2.99,2005-08-21 11:59:38,14441,2,260
7046,6.99,2005-05-28 06:42:13,542,2,261
7049,5.99,2005-06-17 02:54:16,1877,1,261
7052,0.99,2005-06-18 15:34:18,2392,2,261
7059,4.99,2005-07-31 12:24:58,9842,1,261
7066,5.99,2005-08-20 02:07:06,13506,2,261
7067,2.99,2005-08-20 08:26:32,13669,1,261
7069,4.99,2005-08-22 23:08:46,15397,2,261
7084,4.99,2005-07-27 00:59:05,6986,1,262
7086,0.99,2005-08-01 08:14:10,10421,2,262
7089,5.99,2005-08-20 12:55:43,13808,1,262
7097,3.99,2005-08-23 17:57:35,15918,1,262
7098,4.99,2005-05-25 16:34:24,97,1,263
7100,8.99,2005-06-17 20:54:36,2126,2,263
7105,2.99,2005-07-08 10:38:27,4682,2,263
7110,1.99,2005-07-12 17:36:42,6808,1,263
7115,6.99,2005-08-01 10:03:20,10476,1,263
7121,6.99,2005-08-19 04:32:15,12919,2,263
7122,3.99,2005-08-21 08:33:07,14335,1,263
7127,3.99,2005-06-14 23:16:27,1165,2,264
7133,0.99,2005-07-08 04:01:02,4539,1,264
7143,2.99,2005-08-01 21:44:24,10792,2,264
7145,0.99,2005-08-17 00:34:53,11533,2,264
7148,2.99,2005-08-20 05:48:59,13590,2,264
7156,2.99,2005-07-06 15:41:27,3823,1,265
7157,0.99,2005-07-08 07:28:05,4610,1,265
7161,9.99,2005-07-10 10:32:52,5710,1,265
7166,1.99,2005-07-27 16:46:07,7414,2,265
7169,2.99,2005-07-29 08:58:03,8489,2,265
7171,2.99,2005-07-30 20:52:45,9416,1,265
7177,4.99,2005-08-21 01:32:16,14125,2,265
7179,6.99,2005-08-21 16:03:27,14556,2,265
7182,2.99,2005-05-28 19:46:50,651,2,266
7188,5.99,2005-07-09 18:16:08,5362,2,266
7190,2.99,2005-07-29 09:04:17,8492,1,266
7198,4.99,2005-08-18 04:07:20,12255,1,266
7199,0.99,2005-08-18 08:26:13,12378,2,266
7205,2.99,2005-08-21 13:59:08,14492,1,266
7206,0.99,2005-08-22 03:39:56,14877,1,266
7210,4.99,2005-05-27 17:21:04,436,1,267
7219,1.99,2005-06-20 01:07:16,2877,1,267
7220,0.99,2005-06-20 16:00:19,3090,2,267
7226,1.99,2005-07-29 11:51:24,8572,1,267
7228,6.99,2005-07-30 16:53:21,9308,1,267
7230,2.99,2005-07-31 11:13:52,9807,2,267
7235,4.99,2005-08-18 06:26:51,12320,1,267
7238,5.99,2005-08-21 01:43:40,14131,1,267
7242,3.99,2005-08-23 17:30:40,15903,1,267
7253,4.99,2005-07-06 08:56:43,3670,2,268
7271,4.99,2005-08-21 09:44:53,14373,2,268
7276,6.99,2005-05-28 23:15:48,678,2,269
7278,4.99,2005-05-29 09:41:40,750,1,269
7280,3.99,2005-06-15 11:43:09,1334,1,269
7286,2.99,2005-07-12 00:25:04,6440,1,269
7294,4.99,2005-08-02 05:12:22,11014,1,269
7298,2.99,2005-08-20 11:24:48,13759,2,269
7306,4.99,2005-06-15 12:32:13,1345,1,270
7307,6.99,2005-06-17 04:25:46,1896,1,270
7315,3.99,2005-07-29 13:48:20,8618,2,270
7317,7.99,2005-08-01 09:32:53,10461,1,270
7319,4.99,2005-08-01 16:08:52,10648,2,270
7322,2.99,2005-08-17 13:12:20,11841,2,270
7331,1.99,2005-07-06 07:12:26,3640,1,271
7342,2.99,2005-08-02 20:05:16,11431,1,271
7352,5.99,2005-06-19 02:39:39,2546,2,272
7353,5.99,2005-06-21 08:45:33,3323,1,272
7354,3.99,2005-07-09 03:44:15,5047,2,272
7355,2.99,2005-07-09 08:53:09,5158,2,272
7357,2.99,2005-07-28 02:09:12,7658,2,272
7363,0.99,2005-08-17 14:31:56,11881,1,272
7365,2.99,2005-08-19 17:50:03,13274,2,272
7370,6.99,2005-06-16 16:53:33,1747,2,273
7376,7.99,2005-07-09 13:55:45,5256,1,273
7378,2.99,2005-07-10 05:06:45,5605,1,273
7379,8.99,2005-07-12 07:19:35,6592,1,273
7388,0.99,2005-07-31 08:43:43,9729,2,273
7389,8.99,2005-08-01 03:14:34,10272,1,273
7390,3.99,2005-08-01 20:09:24,10753,1,273
7392,4.99,2005-08-02 14:35:03,11282,1,273
7394,0.99,2005-08-18 20:09:19,12692,1,273
7396,5.99,2005-08-20 18:05:12,13955,1,273
7398,2.99,2005-08-21 16:10:50,14558,2,273
7399,2.99,2005-08-22 04:51:42,14911,2,273
7404,2.99,2005-05-26 21:06:14,301,2,274
7406,2.99,2005-05-27 22:11:56,474,2,274
7407,4.99,2005-05-30 08:02:56,892,1,274
7418,4.99,2005-07-31 06:39:45,9677,1,274
7421,0.99,2005-08-02 00:06:37,10855,2,274
7425,2.99,2005-08-19 11:05:51,13103,1,274
7426,8.99,2005-08-19 12:05:04,13129,2,274
7428,0.99,2005-08-20 20:42:12,14012,1,274
7433,2.99,2005-08-22 18:24:16,15260,1,274
7447,2.99,2005-07-27 22:11:36,7553,1,275
7449,2.99,2005-07-29 19:03:15,8746,1,275
7451,6.99,2005-08-01 10:11:25,10479,1,275
7455,1.99,2005-08-18 17:02:21,12606,1,275
7456,3.99,2005-08-19 08:53:57,13037,1,275
7457,2.99,2005-08-20 14:55:09,13860,2,275
7460,0.99,2005-08-20 22:36:40,14063,2,275
7465,2.99,2005-08-22 18:39:44,15269,2,275
7469,0.99,2005-06-15 12:58:27,1352,1,276
7473,0.99,2005-07-08 12:15:37,4715,1,276
7476,5.99,2005-07-27 12:00:19,7282,2,276
7482,5.99,2005-07-31 22:20:46,10149,2,276
7484,2.99,2005-08-01 20:32:27,10763,1,276
7489,4.99,2005-08-18 03:59:02,12251,2,276
7490,4.99,2005-08-18 18:33:20,12650,1,276
7491,4.99,2005-08-20 20:06:05,14000,1,276
7492,2.99,2005-08-23 11:05:17,15718,2,276
7493,3.99,2005-08-23 13:16:15,15769,1,276
7494,4.99,2005-08-23 18:08:19,15923,2,276
7498,3.99,2005-06-17 23:45:47,2162,2,277
7501,4.99,2005-06-21 05:30:36,3274,2,277
7504,2.99,2005-07-06 19:11:43,3897,2,277
7510,5.99,2005-07-12 02:17:00,6487,1,277
7511,4.99,2005-07-27 17:11:47,7423,2,277
7516,4.99,2005-08-02 10:07:54,11162,2,277
7525,10.99,2005-08-22 08:24:32,15008,1,277
7526,5.99,2005-08-22 21:05:50,15345,1,277
7528,0.99,2005-06-15 15:40:56,1387,2,278
7530,4.99,2005-06-17 16:48:55,2078,2,278
7535,4.99,2005-07-12 20:12:06,6869,2,278
7543,3.99,2005-08-01 23:51:00,10849,2,278
7547,0.99,2005-08-20 15:59:56,13896,1,278
7549,2.99,2005-08-21 06:21:24,14268,1,278
7551,4.99,2005-08-22 07:37:24,14986,1,278
7552,4.99,2005-08-23 21:30:45,16019,1,278
7564,0.99,2005-07-11 10:48:21,6176,1,279
7572,2.99,2005-08-19 05:20:25,12935,2,279
7576,4.99,2005-08-20 05:47:11,13588,2,279
7578,3.99,2005-08-21 21:27:43,14714,1,279
7580,4.99,2005-08-22 00:29:39,14789,1,279
7583,4.99,2006-02-14 15:16:03,13538,2,279
7592,0.99,2005-07-29 03:44:52,8319,2,280
7593,0.99,2005-07-29 05:11:00,8365,1,280
7596,3.99,2005-07-29 18:58:24,8744,2,280
7599,9.99,2005-08-01 23:49:33,10847,1,280
7600,4.99,2005-08-02 18:01:25,11366,1,280
7603,5.99,2005-08-19 02:05:37,12849,1,280
7604,9.99,2005-08-19 16:12:49,13231,2,280
7605,4.99,2005-08-19 19:40:37,13321,1,280
7607,2.99,2005-08-22 09:36:00,15036,2,280
7615,0.99,2005-07-08 07:15:14,4607,1,281
7616,6.99,2005-07-08 19:05:34,4864,2,281
7623,2.99,2005-08-20 07:34:42,13641,1,281
7625,1.99,2005-05-25 06:20:46,48,2,282
7638,6.99,2005-07-10 21:53:42,5926,1,282
7643,1.99,2005-07-29 08:26:04,8468,2,282
7652,0.99,2005-06-16 16:56:00,1749,1,283
7654,2.99,2005-06-18 10:55:54,2333,2,283
7657,4.99,2005-07-06 01:32:27,3534,1,283
7658,6.99,2005-07-06 03:11:57,3568,1,283
7659,4.99,2005-07-06 04:35:12,3590,2,283
7662,1.99,2005-07-08 19:27:50,4876,2,283
7666,0.99,2005-07-11 18:29:52,6313,2,283
7676,0.99,2005-08-17 17:40:04,11966,2,283
7677,6.99,2005-08-18 05:08:03,12290,1,283
7679,2.99,2005-08-23 15:29:41,15837,1,283
7680,0.99,2005-05-27 15:32:57,423,2,284
7684,6.99,2005-06-19 20:01:47,2813,2,284
7686,0.99,2005-07-06 03:33:23,3572,1,284
7690,6.99,2005-07-09 08:57:56,5161,1,284
7716,4.99,2005-07-11 05:54:42,6094,1,285
7732,0.99,2005-08-22 18:03:57,15251,2,285
7733,4.99,2005-08-23 02:06:41,15489,1,285
7738,3.99,2005-07-06 09:54:12,3692,2,286
7740,9.99,2005-07-07 23:59:43,4461,2,286
7747,0.99,2005-07-27 15:06:05,7368,1,286
7750,0.99,2005-07-29 06:20:18,8399,2,286
7757,5.99,2005-08-20 07:17:35,13635,2,286
7758,4.99,2005-08-20 18:58:23,13975,1,286
7764,7.99,2005-06-15 05:16:40,1247,1,287
7765,2.99,2005-06-16 08:54:15,1642,2,287
7768,4.99,2005-07-08 19:31:02,4877,2,287
7771,0.99,2005-07-10 12:45:36,5761,2,287
7773,2.99,2005-07-11 22:34:02,6397,1,287
7777,1.99,2005-07-31 08:23:53,9716,2,287
7778,6.99,2005-07-31 18:33:51,10027,1,287
7779,2.99,2005-08-01 13:36:51,10574,2,287
7786,4.99,2005-08-22 11:17:59,15084,1,287
7788,2.99,2005-08-23 07:05:15,15614,1,287
7795,3.99,2005-07-06 22:07:33,3958,1,288
7797,0.99,2005-07-08 14:38:02,4758,2,288
7799,3.99,2005-07-12 03:59:42,6518,2,288
7804,9.99,2005-08-02 02:31:15,10927,1,288
7806,1.99,2005-08-17 23:49:43,12134,1,288
7811,0.99,2005-08-21 23:21:23,14756,2,288
7813,2.99,2005-08-22 12:41:33,15119,1,288
7821,0.99,2005-07-08 08:02:42,4622,2,289
7823,8.99,2005-07-09 17:20:03,5342,2,289
7826,3.99,2005-07-11 01:43:06,6007,2,289
7827,7.99,2005-07-12 04:44:25,6536,2,289
7829,4.99,2005-07-27 07:32:45,7162,1,289
7831,2.99,2005-07-30 23:56:55,9498,1,289
7832,7.99,2005-08-01 04:05:04,10297,2,289
7833,1.99,2005-08-18 00:34:20,12158,1,289
7834,0.99,2005-08-18 01:06:10,12170,1,289
7835,7.99,2005-08-18 14:52:35,12558,2,289
7836,0.99,2005-08-19 13:34:10,13165,2,289
7844,2.99,2005-05-26 01:46:20,160,1,290
7846,8.99,2005-06-15 12:01:34,1336,2,290
7847,4.99,2005-06-15 21:55:58,1496,2,290
7854,5.99,2005-07-09 11:43:08,5214,2,290
7856,4.99,2005-07-12 18:18:50,6816,2,290
7862,0.99,2005-07-30 20:44:39,9413,1,290
7864,1.99,2005-08-01 00:33:52,10194,1,290
7872,4.99,2005-05-25 07:23:25,54,1,291
7873,4.99,2005-05-29 09:26:34,747,2,291
7879,3.99,2005-07-08 19:02:46,4862,2,291
7880,2.99,2005-07-10 12:32:43,5754,2,291
7883,5.99,2005-07-27 22:21:05,7561,1,291
7886,4.99,2005-07-29 16:46:07,8697,2,291
7892,5.99,2005-08-20 08:19:20,13665,1,291
7897,3.99,2005-06-18 05:30:36,2258,2,292
7910,4.99,2005-07-28 06:41:57,7766,1,292
7914,5.99,2005-07-31 10:43:41,9792,1,292
7929,2.99,2005-06-20 11:46:48,3025,2,293
7934,4.99,2005-07-08 04:06:30,4542,2,293
7936,3.99,2005-07-10 13:03:02,5765,2,293
7946,5.99,2005-08-20 02:01:48,13504,2,293
7947,4.99,2005-08-20 13:15:30,13817,1,293
7953,1.99,2005-05-28 13:59:54,595,1,294
7956,4.99,2005-07-06 09:19:30,3681,1,294
7959,5.99,2005-07-11 11:25:09,6185,2,294
7962,4.99,2005-07-29 23:04:25,8843,2,294
7964,2.99,2005-07-31 00:55:11,9522,1,294
7965,0.99,2005-07-31 03:51:06,9607,2,294
7967,4.99,2005-08-01 01:13:22,10220,2,294
7970,4.99,2005-08-01 15:45:11,10642,2,294
7974,2.99,2005-08-17 18:10:40,11981,2,294
7978,5.99,2005-08-23 15:34:46,15839,1,294
7982,2.99,2005-06-17 07:14:15,1935,2,295
7989,1.99,2005-07-05 23:59:15,3496,2,295
7990,9.99,2005-07-06 18:21:13,3876,1,295
7994,4.99,2005-07-09 03:59:46,5053,2,295
7998,3.99,2005-07-11 19:17:21,6331,2,295
8004,8.99,2005-07-31 07:11:04,9692,2,295
8008,3.99,2005-08-01 05:27:13,10349,1,295
8011,4.99,2005-08-17 20:34:33,12041,2,295
8014,6.99,2005-08-21 10:10:01,14387,1,295
8018,5.99,2005-05-28 03:04:04,511,1,296
8019,4.99,2005-05-30 04:22:06,869,1,296
8026,4.99,2005-07-08 00:56:30,4480,1,296
8031,6.99,2005-07-27 00:16:31,6967,1,296
8032,4.99,2005-07-27 22:38:53,7568,2,296
8033,0.99,2005-07-28 21:32:57,8171,2,296
8035,2.99,2005-07-30 16:41:34,9304,1,296
8036,4.99,2005-08-17 01:37:51,11571,2,296
8037,4.99,2005-08-17 12:43:30,11825,2,296
8038,3.99,2005-08-18 20:06:34,12689,2,296
8039,2.99,2005-08-20 01:02:26,13471,2,296
8042,1.99,2005-08-20 19:29:44,13991,1,296
8043,7.99,2005-08-21 16:40:26,14571,2,296
8044,2.99,2005-08-22 08:56:48,15023,2,296
8045,7.99,2005-08-23 16:19:02,15866,2,296
8047,0.99,2005-05-25 23:45:52,143,2,297
8048,3.99,2005-05-30 16:57:29,954,1,297
8049,3.99,2005-06-15 16:58:12,1409,1,297
8052,2.99,2005-06-18 05:38:36,2260,1,297
8053,4.99,2005-06-18 11:29:22,2339,2,297
8062,0.99,2005-07-28 10:08:54,7867,2,297
8064,2.99,2005-07-30 05:19:27,9014,2,297
8067,4.99,2005-08-01 03:03:12,10264,2,297
8071,2.99,2005-08-17 10:34:24,11780,1,297
8074,2.99,2005-08-19 19:59:21,13330,1,297
8080,3.99,2005-05-27 10:12:20,383,1,298
8081,4.99,2005-06-15 19:49:41,1454,2,298
8086,2.99,2005-07-06 11:29:00,3728,1,298
8097,6.99,2005-08-02 14:54:08,11288,2,298
8098,0.99,2005-08-17 21:58:19,12076,2,298
8099,8.99,2005-08-18 23:21:50,12765,1,298
8106,5.99,2005-05-27 02:27:10,332,1,299
8110,2.99,2005-06-19 18:05:11,2774,1,299
8118,1.99,2005-07-09 02:42:01,5033,2,299
8121,7.99,2005-07-12 19:38:11,6853,1,299
8124,9.99,2005-07-28 10:02:25,7862,2,299
8126,0.99,2005-08-01 00:42:18,10201,1,299
8129,5.99,2005-08-17 09:03:24,11746,1,299
8131,4.99,2005-08-19 09:55:20,13069,1,299
8133,3.99,2005-08-21 15:53:52,14548,1,299
8136,0.99,2005-05-27 19:52:29,457,2,300
8140,2.99,2005-06-20 22:32:44,3177,1,300
8145,4.99,2005-07-11 07:26:57,6111,2,300
8146,5.99,2005-07-12 18:23:39,6822,1,300
8149,6.99,2005-07-28 19:20:16,8117,1,300
8150,6.99,2005-07-28 23:31:05,8210,1,300
8151,3.99,2005-07-29 01:52:22,8283,1,300
8153,2.99,2005-07-30 09:46:36,9127,2,300
8154,0.99,2005-07-31 10:35:22,9791,2,300
8160,6.99,2005-08-20 01:52:30,13499,2,300
8169,0.99,2005-05-30 16:59:03,955,1,301
8173,4.99,2005-07-07 17:44:22,4316,2,301
8181,4.99,2005-07-28 08:25:00,7818,2,301
8185,2.99,2005-08-20 07:13:47,13633,2,301
8186,10.99,2005-08-22 16:24:42,15201,1,301
8208,4.99,2005-08-18 13:39:53,12516,2,302
8210,2.99,2005-08-20 16:43:02,13916,1,302
8213,2.99,2005-08-23 05:37:13,15578,2,302
8218,2.99,2005-05-30 05:01:30,871,1,303
8223,2.99,2005-06-20 17:26:05,3107,1,303
8226,4.99,2005-07-11 13:18:37,6219,2,303
8231,6.99,2005-07-29 18:28:15,8734,2,303
8234,4.99,2005-08-02 13:42:44,11253,1,303
8237,0.99,2005-08-17 23:11:12,12117,2,303
8247,4.99,2005-06-16 00:26:07,1525,2,304
8248,3.99,2005-06-17 14:03:43,2039,1,304
8252,2.99,2005-07-09 20:23:38,5411,1,304
8257,4.99,2005-07-12 14:16:52,6737,1,304
8264,5.99,2005-08-18 14:17:30,12540,1,304
8268,4.99,2005-08-22 06:05:38,14945,1,304
8272,11.99,2005-06-17 23:51:21,2166,1,305
8273,0.99,2005-06-21 14:21:49,3387,1,305
8278,4.99,2005-07-10 04:08:25,5582,2,305
8286,2.99,2005-08-02 04:17:53,10981,1,305
8287,5.99,2005-08-02 05:55:39,11035,2,305
8289,3.99,2005-08-18 16:17:50,12592,2,305
8292,2.99,2005-08-22 23:54:04,15417,2,305
8295,6.99,2005-05-28 22:05:29,672,2,306
8296,0.99,2005-06-14 23:54:34,1172,2,306
8298,6.99,2005-07-06 15:23:56,3814,1,306
8306,2.99,2005-07-28 03:54:28,7701,2,306
8307,0.99,2005-07-29 13:51:20,8620,2,306
8310,4.99,2005-07-30 20:07:06,9395,2,306
8312,6.99,2005-08-01 00:43:18,10202,1,306
8313,5.99,2005-08-02 01:12:13,10893,2,306
8315,0.99,2005-08-02 20:24:02,11440,1,306
8316,6.99,2005-08-17 05:56:27,11674,2,306
8317,0.99,2005-08-17 10:27:19,11776,2,306
8318,7.99,2005-08-18 03:00:11,12225,1,306
8322,0.99,2005-08-20 15:11:11,13873,1,306
8323,4.99,2005-08-20 19:45:43,13996,1,306
8331,0.99,2005-06-17 23:51:28,2167,1,307
8346,0.99,2005-07-28 12:16:40,7929,1,307
8351,7.99,2005-08-02 22:44:50,11491,1,307
8355,4.99,2005-08-23 03:03:53,15515,2,307
8356,3.99,2005-05-28 12:27:50,589,2,308
