assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
12782,,Rattus norvegicus,The compound was evaluated for the value in rat isolated esophageal tunica muscularis mucose,N,A,1,Intermediate,1,,CHEMBL625480,,BAO_0000218,,
12783,,Rattus norvegicus,The compound was tested for systemic plasma clearance(CL) in rats and is expressed in mL/min/kg.,N,A,1,Intermediate,1,,CHEMBL625481,,BAO_0000218,1969.0,
12784,,Rattus norvegicus,Total body clearance at an intravenous dose of 5.2 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL625482,,BAO_0000218,,
12785,,Rattus norvegicus,Total body clearance at an intravenous dose of 5.5 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL625483,,BAO_0000218,,
12786,,Rattus norvegicus,Total body clearance at an intravenous dose of 6.3 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL625484,,BAO_0000218,,
12787,,Rattus norvegicus,Total body clearance at an intravenous dose of 6.5 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL625485,,BAO_0000218,,
12788,,Canis lupus familiaris,Total plasma clearance value was obtained after intravenous administration of 1.8 mg/kg of drug in male Beagle dogs,N,A,1,Intermediate,1,,CHEMBL625486,,BAO_0000218,1969.0,
12789,,Rattus norvegicus,Total plasma clearance value was obtained after intravenous administration of 2.5 mg/kg of drug in male Dawley rats,N,A,1,Intermediate,1,,CHEMBL625487,,BAO_0000218,1969.0,
12790,,Rattus norvegicus,Total plasma clearance value was obtained after intravenous administration of 2.6 mg/kg of drug in male Dawley rats,N,A,1,Intermediate,1,,CHEMBL625488,,BAO_0000218,1969.0,
12791,,Rattus norvegicus,Total plasma clearance value was obtained after intravenous administration of 2.7 mg/kg of drug in male Dawley rats,N,A,1,Intermediate,1,,CHEMBL625489,,BAO_0000218,1969.0,
12792,,Rattus norvegicus,Total plasma clearance value was obtained after intravenous administration of 2.8 mg/kg of drug in male Dawley rats,N,A,1,Intermediate,1,,CHEMBL625490,,BAO_0000218,1969.0,
12793,,Canis lupus familiaris,Total plasma clearance value was obtained after intravenous administration of 4.9 mg/kg of drug in male Beagle dogs,N,A,1,Intermediate,1,,CHEMBL625491,,BAO_0000218,1969.0,
12794,,Rattus norvegicus,Total plasma clearance value was obtained after intravenous administration of 5.1 mg/kg of drug in male Dawley rats,N,A,1,Intermediate,1,,CHEMBL625492,,BAO_0000218,1969.0,
12795,,Homo sapiens,plasma clearance in human,N,A,1,Intermediate,1,,CHEMBL625493,,BAO_0000218,1969.0,
12796,,Rattus norvegicus,Pharmacokinetic parameter (CL/F ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,N,A,1,Intermediate,1,,CHEMBL625494,,BAO_0000218,,
12797,,Rattus norvegicus,Pharmacokinetic parameter (CL/F ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,N,A,1,Intermediate,1,,CHEMBL625495,,BAO_0000218,,
12798,,Rattus norvegicus,Pharmacokinetic parameter (CL/F) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,N,A,1,Intermediate,1,,CHEMBL625496,,BAO_0000218,,
12799,,,1-Octanol/water partition coefficient measured at 7.4,U,P,0,Autocuration,1,,CHEMBL625497,,BAO_0000100,,
12800,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625498,,BAO_0000100,,
12801,,,Partition coefficient (logP),U,A,0,Autocuration,1,,CHEMBL625499,,BAO_0000019,,
12802,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625500,,BAO_0000100,,
12803,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625501,,BAO_0000100,,
12804,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625502,,BAO_0000100,,
12805,,,Calculated partition coefficient (clogP) (relative to BAY K 8644),U,P,0,Autocuration,1,,CHEMBL625503,,BAO_0000100,,
12806,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625504,,BAO_0000100,,
12807,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625505,,BAO_0000100,,
12808,,,Calculated partition coefficient of the compound,U,P,0,Autocuration,1,,CHEMBL625506,,BAO_0000100,,
12809,,,Partition coefficient (logP),U,A,0,Autocuration,1,,CHEMBL625507,,BAO_0000019,,
12810,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625508,,BAO_0000100,,
12811,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625509,,BAO_0000100,,
12812,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625510,,BAO_0000100,,
12813,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL883125,,BAO_0000100,,
12814,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625511,,BAO_0000100,,
12815,,,Partition coefficient of the compound,U,A,0,Autocuration,1,,CHEMBL874650,,BAO_0000019,,
12816,,,Partition coefficient of the compound,U,A,0,Autocuration,1,,CHEMBL625512,,BAO_0000019,,
12817,,,Partition coefficient of compound was determined,U,A,0,Autocuration,1,,CHEMBL625513,,BAO_0000019,,
12818,,,Partition coefficient was determined,U,A,0,Autocuration,1,,CHEMBL625514,,BAO_0000019,,
12819,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL625515,,BAO_0000100,,
12820,,,partition coefficient of compound was determined,U,P,0,Autocuration,1,,CHEMBL625516,,BAO_0000100,,
12821,,Canis lupus familiaris,The total body administered intravenously in dog,N,A,1,Intermediate,1,,CHEMBL625517,,BAO_0000218,,
12822,,Rattus norvegicus,The total body administered intravenously in rats,N,A,1,Intermediate,1,,CHEMBL625518,,BAO_0000218,,
12823,,Mus musculus,Time taken for the administration to female NIH mice weighing 25-30 g.,N,A,1,Intermediate,1,,CHEMBL625519,,BAO_0000218,,
12824,,,Time taken for the administration,U,A,0,Autocuration,1,,CHEMBL625520,,BAO_0000019,,
12825,,Canis lupus familiaris,Total clearance of compound was determined in dog at 5 mg/kg intravenously admn.,N,A,1,Intermediate,1,,CHEMBL874651,,BAO_0000218,,
12826,,Simiiformes,Total clearance of compound was determined in monkey at 5 mg/kg intravenously admn.,U,A,0,Autocuration,1,,CHEMBL625521,,BAO_0000218,,
12827,,Oryctolagus cuniculus,Total clearance of compound was determined in rabbit at 5 mg/kg intravenously admn.,N,A,1,Intermediate,1,,CHEMBL623171,,BAO_0000218,,
12828,,Rattus norvegicus,Total clearance of compound was determined in rat at 5 mg/kg intravenously admn.,N,A,1,Intermediate,1,,CHEMBL623853,,BAO_0000218,,
12829,,,Plasma clearance for the compound was determined.,U,A,0,Autocuration,1,,CHEMBL623854,,BAO_0000019,,
12830,,,CLog P value of the compound,U,P,0,Autocuration,1,,CHEMBL874405,,BAO_0000100,,
12831,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL623855,,BAO_0000100,,
12832,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL623856,,BAO_0000100,,
12833,,,ClogP value of the compound; nd ='no data',U,P,0,Autocuration,1,,CHEMBL623857,,BAO_0000100,,
12834,,,ClogP value of the compound; nd ='not determined',U,P,0,Autocuration,1,,CHEMBL623858,,BAO_0000100,,
12835,,,CLog P was determined,U,P,0,Autocuration,1,,CHEMBL623859,,BAO_0000100,,
12836,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL839829,,BAO_0000100,,
12837,,,CLogP was calculated,U,A,0,Autocuration,1,,CHEMBL623860,,BAO_0000019,,
12838,,,CLogP value was determined,U,A,0,Autocuration,1,,CHEMBL623861,,BAO_0000019,,
12839,,,CLogP value was evaluated using http://esc.syrres.com/interkow/kowdemo.htm.,U,A,0,Autocuration,1,,CHEMBL623862,,BAO_0000019,,
12840,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL874406,,BAO_0000100,,
12841,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL623863,,BAO_0000100,,
12842,,,Calculated partition coefficient (clogP),U,P,0,Autocuration,1,,CHEMBL624021,,BAO_0000100,,
12843,,Canis lupus familiaris,Distribution in female dog adrenal medulla 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624022,,BAO_0000218,1236.0,
12844,,Canis lupus familiaris,Distribution in female dog adrenal medulla 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624023,,BAO_0000218,1236.0,
12845,,Canis lupus familiaris,Distribution in female dog bile 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624024,,BAO_0000218,,
12846,,Canis lupus familiaris,Distribution in female dog bile 72 hr after administration.,N,A,1,Intermediate,1,,CHEMBL624025,,BAO_0000218,,
12847,,Canis lupus familiaris,Distribution in female dog blood 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624026,,BAO_0000218,,
12848,,Canis lupus familiaris,Distribution in female dog blood 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624027,,BAO_0000218,,
12849,,Canis lupus familiaris,Distribution in female dog heart 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624028,,BAO_0000218,,
12850,,Canis lupus familiaris,Distribution in female dog heart 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624029,,BAO_0000218,,
12851,,Canis lupus familiaris,Distribution in female dog kidney 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624030,,BAO_0000218,,
12852,,Canis lupus familiaris,Distribution in female dog kidney 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624031,,BAO_0000218,,
12853,,Canis lupus familiaris,Distribution in female dog large intestine 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624032,,BAO_0000218,160.0,
12854,,Canis lupus familiaris,Distribution in female dog large intestine 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL874407,,BAO_0000218,160.0,
12855,,Canis lupus familiaris,Distribution in female dog liver 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624033,,BAO_0000218,,
12856,,Canis lupus familiaris,Distribution in female dog liver 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624034,,BAO_0000218,,
12857,,Canis lupus familiaris,Distribution in female dog lung 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624035,,BAO_0000218,,
12858,,Canis lupus familiaris,Distribution in female dog lung 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624036,,BAO_0000218,,
12859,,Canis lupus familiaris,Distribution in female dog muscle 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624037,,BAO_0000218,2385.0,
12860,,Canis lupus familiaris,Distribution in female dog muscle 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624038,,BAO_0000218,2385.0,
12861,,Canis lupus familiaris,Distribution in female dog pancreas 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624039,,BAO_0000218,,
12862,,Canis lupus familiaris,Distribution in female dog pancreas 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624040,,BAO_0000218,,
12863,,Canis lupus familiaris,Distribution in female dog small intestine 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624041,,BAO_0000218,160.0,
12864,,Canis lupus familiaris,Distribution in female dog small intestine 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624042,,BAO_0000218,160.0,
12865,,Canis lupus familiaris,Distribution in female dog spleen 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624043,,BAO_0000218,2106.0,
12866,,Canis lupus familiaris,Distribution in female dog spleen 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624044,,BAO_0000218,2106.0,
12867,,Canis lupus familiaris,Distribution in female dog stomach 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624045,,BAO_0000218,945.0,
12868,,Canis lupus familiaris,Distribution in female dog stomach 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624046,,BAO_0000218,945.0,
12869,,Canis lupus familiaris,Distribution in female dog thyroid 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624047,,BAO_0000218,2046.0,
12870,,Canis lupus familiaris,Distribution in female dog thyroid 72 hours after administration.,N,A,1,Intermediate,1,,CHEMBL624048,,BAO_0000218,2046.0,
12871,,Canis lupus familiaris,Distribution in female dog urine 24 hours after administration.,N,A,1,Intermediate,1,,CHEMBL874408,,BAO_0000218,1088.0,
12872,,Canis lupus familiaris,Distribution in female dog urine 72 hr after administration.,N,A,1,Intermediate,1,,CHEMBL624049,,BAO_0000218,1088.0,
12873,,,Mean plasma concentration measured 1 h following an oral dose of 30 mg/kg,U,A,0,Autocuration,1,,CHEMBL624050,,BAO_0000218,1969.0,
12874,,,Plasma concentration at 7 hr after intravenous dosing,U,A,0,Autocuration,1,,CHEMBL624051,,BAO_0000019,,
12875,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 0.25 hr in rats,N,A,1,Intermediate,1,,CHEMBL623278,,BAO_0000218,,
12876,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 0.5 hr in rats,N,A,1,Intermediate,1,,CHEMBL623279,,BAO_0000218,,
12877,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 1 hr in rats,N,A,1,Intermediate,1,,CHEMBL623280,,BAO_0000218,,
12878,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 2 hr in rats,N,A,1,Intermediate,1,,CHEMBL623963,,BAO_0000218,,
12879,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 4 hr in rats,N,A,1,Intermediate,1,,CHEMBL623964,,BAO_0000218,,
12880,,Rattus norvegicus,Plasma concentration of 3 mg/kg iv after 6 hr in rats,N,A,1,Intermediate,1,,CHEMBL623965,,BAO_0000218,,
12881,,Rattus norvegicus,Plasma concentration of 3 mg/kg po after 0.083 hr in rats,N,A,1,Intermediate,1,,CHEMBL623966,,BAO_0000218,,
12882,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.083 h,N,A,1,Intermediate,1,,CHEMBL874415,,BAO_0000218,,
12883,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.25 hr,N,A,1,Intermediate,1,,CHEMBL623967,,BAO_0000218,,
12884,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 0.5 hr,N,A,1,Intermediate,1,,CHEMBL623968,,BAO_0000218,,
12885,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 1 hr,N,A,1,Intermediate,1,,CHEMBL623969,,BAO_0000218,,
12886,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 2 hr,N,A,1,Intermediate,1,,CHEMBL628409,,BAO_0000218,,
12887,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 4 hr,N,A,1,Intermediate,1,,CHEMBL628410,,BAO_0000218,,
12888,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 6 hr,N,A,1,Intermediate,1,,CHEMBL628411,,BAO_0000218,,
12889,,Rattus norvegicus,Plasma concentration after 3 mg/kg peroral dosing in rat at 8 hr,N,A,1,Intermediate,1,,CHEMBL628412,,BAO_0000218,,
12890,,,Tested for the highest concentration at which toxicity was not observed or the concentration which provided the highest number of net grain counts,U,A,0,Autocuration,1,,CHEMBL628413,,BAO_0000019,,
12891,,,The concentration in plasmat; Not determined,U,A,0,Autocuration,1,,CHEMBL628414,,BAO_0000019,1969.0,
12892,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in blood,N,A,1,Intermediate,1,,CHEMBL628415,,BAO_0000218,,
12893,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in brown fat,N,A,1,Intermediate,1,,CHEMBL628416,,BAO_0000218,,
12894,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in heart,N,A,1,Intermediate,1,,CHEMBL628417,,BAO_0000218,,
12895,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in liver,N,A,1,Intermediate,1,,CHEMBL874908,,BAO_0000218,2107.0,
12896,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in plasma,N,A,1,Intermediate,1,,CHEMBL628418,,BAO_0000218,,
12897,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in skeletal muscle,N,A,1,Intermediate,1,,CHEMBL628419,,BAO_0000218,2385.0,
12898,,Rattus norvegicus,Tissue level at 10 mg/kg/po in wistar rats in subcutaneous fat,N,A,1,Intermediate,1,,CHEMBL628420,,BAO_0000218,,
12899,,,Water solubility at 37 degree C.,U,A,0,Autocuration,1,,CHEMBL628421,,BAO_0000019,,
12900,,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,U,P,0,Autocuration,1,,CHEMBL626726,,BAO_0000100,,
12901,,,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,U,P,0,Autocuration,1,,CHEMBL626727,,BAO_0000100,,
12902,,Rattus norvegicus,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626728,,BAO_0000218,178.0,
12903,,Rattus norvegicus,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626729,,BAO_0000218,178.0,
12904,,Rattus norvegicus,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626730,,BAO_0000218,178.0,
12905,,Rattus norvegicus,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626731,,BAO_0000218,178.0,
12906,,Rattus norvegicus,Distribution of radioactivity was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626732,,BAO_0000218,178.0,
12907,,Rattus norvegicus,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626733,,BAO_0000218,948.0,
12908,,Rattus norvegicus,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626734,,BAO_0000218,948.0,
12909,,Rattus norvegicus,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626735,,BAO_0000218,948.0,
12910,,Rattus norvegicus,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL874909,,BAO_0000218,948.0,
12911,,Rattus norvegicus,Distribution of radioactivity was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626736,,BAO_0000218,948.0,
12912,,Rattus norvegicus,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL626737,,BAO_0000218,2113.0,
12913,,Rattus norvegicus,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630999,,BAO_0000218,2113.0,
12914,,Rattus norvegicus,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631000,,BAO_0000218,2113.0,
12915,,Rattus norvegicus,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631001,,BAO_0000218,2113.0,
12916,,Rattus norvegicus,Distribution of radioactivity was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631002,,BAO_0000218,2113.0,
12917,,Rattus norvegicus,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631003,,BAO_0000218,2107.0,
12918,,Rattus norvegicus,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631004,,BAO_0000218,2107.0,
12919,,Rattus norvegicus,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631005,,BAO_0000218,2107.0,
12920,,Rattus norvegicus,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631006,,BAO_0000218,2107.0,
12921,,Rattus norvegicus,Distribution of radioactivity was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631007,,BAO_0000218,2107.0,
12922,,Rattus norvegicus,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631008,,BAO_0000218,2048.0,
12923,,Rattus norvegicus,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631009,,BAO_0000218,2048.0,
12924,,Rattus norvegicus,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631010,,BAO_0000218,2048.0,
12925,,Rattus norvegicus,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631011,,BAO_0000218,2048.0,
12926,,Rattus norvegicus,Distribution of radioactivity was measured in lung tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL631012,,BAO_0000218,2048.0,
12927,,Rattus norvegicus,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630271,,BAO_0000218,2046.0,
12928,,Rattus norvegicus,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630272,,BAO_0000218,2046.0,
12929,,Rattus norvegicus,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630273,,BAO_0000218,2046.0,
12930,,Rattus norvegicus,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630274,,BAO_0000218,2046.0,
12931,,Rattus norvegicus,Distribution of radioactivity was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630275,,BAO_0000218,2046.0,
12932,,Rattus norvegicus,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 15 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL875782,,BAO_0000218,,
12933,,Rattus norvegicus,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 2 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630276,,BAO_0000218,,
12934,,Rattus norvegicus,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 30 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630277,,BAO_0000218,,
12935,,Rattus norvegicus,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 5 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630278,,BAO_0000218,,
12936,,Rattus norvegicus,Mean heart/blood tissue of unfasted Fischer 344 rats administered intravenous after 60 minutes (radiolabeled with [125I]-,N,A,1,Intermediate,1,,CHEMBL630279,,BAO_0000218,,
12937,,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 10 mg/Kg,U,A,0,Autocuration,1,,CHEMBL630280,,BAO_0000019,,
12938,,,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,U,A,0,Autocuration,1,,CHEMBL630281,,BAO_0000019,,
12939,,Oryctolagus cuniculus,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 4 by Gas-liquid chromatographic analysis,N,A,1,Intermediate,1,,CHEMBL630282,,BAO_0000218,,
12940,,Oryctolagus cuniculus,Percent of 3-Methyl-thiazolidin-2-ylideneamine as administered dose was reported in rabbit 2,N,A,1,Intermediate,1,,CHEMBL630283,,BAO_0000218,,
12941,,,Alkylating activity (0.1 mM) was determined at pH 7.4; expressed as OD (540n m)/mM of drug),U,A,0,Autocuration,1,,CHEMBL630284,,BAO_0000019,,
12942,,,Alkylating activity was determined,U,A,0,Autocuration,1,,CHEMBL630285,,BAO_0000019,,
12943,Microsomes,,Amount of metabolites in the microsomal medium after 90 min incubation of BTCP (500 uM),U,A,0,Autocuration,1,,CHEMBL630286,,BAO_0000251,,
12944,,Oryctolagus cuniculus,"Formation of metabolite by rabbit liver microsomal preparation in absence of NADPH, at 2 hours",N,A,1,Intermediate,1,,CHEMBL630069,,BAO_0000218,,
12945,,Oryctolagus cuniculus,"Formation of metabolite by rabbit liver microsomal preparation in presence of Co-O2 (90:10),at 2 hour",N,A,1,Intermediate,1,,CHEMBL630070,,BAO_0000218,,
12946,,Oryctolagus cuniculus,"Formation of metabolite by rabbit liver microsomal preparation in presence of N2,at 2 hour",N,A,1,Intermediate,1,,CHEMBL630071,,BAO_0000218,,
12947,,Oryctolagus cuniculus,"Formation of metabolite by rabbit liver microsomal preparation in presence of NADPH, at 2 hours",N,A,1,Intermediate,1,,CHEMBL630072,,BAO_0000218,,
12948,,Oryctolagus cuniculus,"Formation of metabolite by rabbit liver microsomal preparation in presence of SKF525A,at 2 hour",N,A,1,Intermediate,1,,CHEMBL875110,,BAO_0000218,,
12949,,Rattus norvegicus,Compound was tested for antidiuretic activity in rats,N,A,1,Intermediate,1,,CHEMBL630073,,BAO_0000218,,
12950,,,Compound was tested for inactivation kinetic values,U,A,0,Autocuration,1,,CHEMBL630074,,BAO_0000019,,
12951,,,Compound was evaluated for the average apparent volume of distribution when administered through intravenous route,U,A,0,Autocuration,1,,CHEMBL630075,,BAO_0000218,,
12952,,,Dissociation rate calculated from the first-order equation using the t1/2 value,U,A,0,Autocuration,1,,CHEMBL630076,,BAO_0000019,,
12953,,,Compound was evaluated for pKa by titration of the compounds in 1:2 methyl alcohol and water,U,P,0,Autocuration,1,,CHEMBL630077,,BAO_0000100,,
12954,,,Aqueous solubility was measured,U,P,0,Autocuration,1,,CHEMBL630078,,BAO_0000100,,
