assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
13927,12017,A,,Intermediate,CHEMBL627492,In vivo,2113.0,50597,,1,,N,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Kidney,1,,BAO_0000218
13928,12017,A,,Intermediate,CHEMBL627493,In vivo,2113.0,50597,,1,,N,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Kidney,1,,BAO_0000218
13929,12017,A,,Intermediate,CHEMBL627494,In vivo,2107.0,50597,,1,,N,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Liver,1,,BAO_0000218
13930,12017,A,,Intermediate,CHEMBL627495,In vivo,2107.0,50597,,1,,N,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Liver,1,,BAO_0000218
13931,12017,A,,Intermediate,CHEMBL627496,In vivo,2107.0,50597,,1,,N,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,Liver,1,,BAO_0000218
13932,12017,A,,Intermediate,CHEMBL627497,In vivo,2107.0,50597,,1,,N,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Liver,1,,BAO_0000218
13933,12017,A,,Intermediate,CHEMBL627498,In vivo,2107.0,50597,,1,,N,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Liver,1,,BAO_0000218
13934,12017,A,,Intermediate,CHEMBL627499,In vivo,2048.0,50597,,1,,N,Biodistribution in lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Lung,1,,BAO_0000218
13935,12017,A,,Intermediate,CHEMBL627500,In vivo,2048.0,50597,,1,,N,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Lung,1,,BAO_0000218
13936,12017,A,,Intermediate,CHEMBL627501,In vivo,2048.0,50597,,1,,N,Biodistribution in lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,Lung,1,,BAO_0000218
13937,12017,A,,Intermediate,CHEMBL625616,In vivo,2048.0,50597,,1,,N,Biodistribution in lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Lung,1,,BAO_0000218
13938,12017,A,,Intermediate,CHEMBL625617,In vivo,2048.0,50597,,1,,N,Biodistribution in lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Lung,1,,BAO_0000218
13939,12017,A,,Intermediate,CHEMBL625618,In vivo,2385.0,50597,,1,,N,Biodistribution in muscle of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
13940,12017,A,,Intermediate,CHEMBL625619,In vivo,2385.0,50597,,1,,N,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
13941,12017,A,,Intermediate,CHEMBL625620,In vivo,2385.0,50597,,1,,N,Biodistribution in muscle of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
13942,12017,A,,Intermediate,CHEMBL625621,In vivo,2385.0,50597,,1,,N,Biodistribution in muscle of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
13943,12017,A,,Intermediate,CHEMBL625622,In vivo,2385.0,50597,,1,,N,Biodistribution in muscle of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
13944,12017,A,,Intermediate,CHEMBL625788,In vivo,2106.0,50597,,1,,N,Biodistribution in spleen of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Spleen,1,,BAO_0000218
13945,12017,A,,Intermediate,CHEMBL625789,In vivo,2106.0,50597,,1,,N,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Spleen,1,,BAO_0000218
13946,12017,A,,Intermediate,CHEMBL625790,In vivo,2106.0,50597,,1,,N,Biodistribution in spleen of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,Spleen,1,,BAO_0000218
13947,12017,A,,Intermediate,CHEMBL625791,In vivo,2106.0,50597,,1,,N,Biodistribution in spleen of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Spleen,1,,BAO_0000218
13948,12017,A,,Intermediate,CHEMBL622334,In vivo,2106.0,50597,,1,,N,Biodistribution in spleen of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Spleen,1,,BAO_0000218
13949,12017,A,,Intermediate,CHEMBL622335,In vivo,2046.0,50597,,1,,N,Biodistribution in thyroid of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
13950,12017,A,,Intermediate,CHEMBL622336,In vivo,2046.0,50597,,1,,N,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
13951,12017,A,,Intermediate,CHEMBL622337,In vivo,2046.0,50597,,1,,N,Biodistribution in thyroid of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
13952,12017,A,,Intermediate,CHEMBL622338,In vivo,2046.0,50597,,1,,N,Biodistribution in thyroid of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
13953,12017,A,,Intermediate,CHEMBL622339,In vivo,2046.0,50597,,1,,N,Biodistribution in thyroid of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
13954,12017,A,,Intermediate,CHEMBL624153,In vivo,,50597,,1,,N,Biodistribution in uterus / blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,,1,,BAO_0000218
13955,12017,A,,Intermediate,CHEMBL628430,In vivo,,50597,,1,,N,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,,1,,BAO_0000218
13956,12017,A,,Intermediate,CHEMBL628431,In vivo,,50597,,1,,N,Biodistribution in uterus / blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),Rattus norvegicus,,,1,,BAO_0000218
13957,12017,A,,Intermediate,CHEMBL628432,In vivo,,50597,,1,,N,Biodistribution in uterus / blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,,1,,BAO_0000218
13958,12017,A,,Intermediate,CHEMBL628433,In vivo,,50597,,1,,N,Biodistribution in uterus / blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,Rattus norvegicus,,,1,,BAO_0000218
13959,12017,A,,Intermediate,CHEMBL628434,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
13960,12017,A,,Intermediate,CHEMBL626789,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
13961,12017,A,,Intermediate,CHEMBL626790,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2)",Rattus norvegicus,,Spleen,1,,BAO_0000218
13962,12017,A,,Intermediate,CHEMBL626791,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
13963,12017,A,,Intermediate,CHEMBL626792,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
13964,12017,A,,Intermediate,CHEMBL626793,In vivo,2106.0,50597,,1,,N,"Biodistribution in uterus / spleen, muscle, lungs of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol",Rattus norvegicus,,Spleen,1,,BAO_0000218
13965,11510,A,,Intermediate,CHEMBL627436,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13966,11510,A,,Intermediate,CHEMBL627437,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13967,11510,A,,Intermediate,CHEMBL627438,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13968,11510,A,,Intermediate,CHEMBL627439,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13969,11510,A,,Intermediate,CHEMBL627440,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13970,11510,A,,Intermediate,CHEMBL627602,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13971,11510,A,,Intermediate,CHEMBL627603,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13972,11510,A,,Intermediate,CHEMBL627604,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13973,11510,A,,Intermediate,CHEMBL627605,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13974,11510,A,,Intermediate,CHEMBL627606,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13975,11510,A,,Intermediate,CHEMBL627607,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13976,11510,A,,Intermediate,CHEMBL627608,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13977,11510,A,,Intermediate,CHEMBL627609,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13978,11510,A,,Intermediate,CHEMBL627610,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13979,11510,A,,Intermediate,CHEMBL627611,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13980,11510,A,,Intermediate,CHEMBL627612,,,50597,,1,,N,Mean potassium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,Rattus norvegicus,,,1,,BAO_0000218
13981,8362,P,,Autocuration,CHEMBL627613,,,22229,,1,,U,Octanol:water partition coefficient is evaluated,,,,0,,BAO_0000100
13982,8257,P,,Autocuration,CHEMBL627614,,,22224,,1,,U,Partition coefficient in 1-octanol/water system,,,,0,,BAO_0000100
13983,8257,P,,Autocuration,CHEMBL627615,,,22224,,1,,U,Partition coefficient in 1-octanol/water system measured using radio active compounds,,,,0,,BAO_0000100
13984,9468,P,,Autocuration,CHEMBL627616,,,22224,,1,,U,Partition coefficient in octanol/water system was determined,,,,0,,BAO_0000100
13985,9468,P,,Autocuration,CHEMBL627617,,,22224,,1,,U,Partition coefficient in octanol/water system was determined using [14C]-labeled compounds.,,,,0,,BAO_0000100
13986,10568,A,,Autocuration,CHEMBL627618,,,22224,,1,,U,Pseudo-first-order rate constant at pH 10 and 35 degrees Centigrade,,,,0,,BAO_0000019
13987,10568,A,,Autocuration,CHEMBL627619,,,22224,,1,,U,"Pseudo-first-order rate constant at pH 10, micro=0.5, 35 degrees Centigrade",,,,0,,BAO_0000019
13988,15359,A,,Autocuration,CHEMBL627620,,,22224,,1,,U,Pseudo-first-order rate constant of the compound,,,,0,,BAO_0000019
13989,15359,A,,Autocuration,CHEMBL627621,,,22224,,1,,U,Pseudo-first-order rate constant with 1-min time point,,,,0,,BAO_0000019
13990,15359,A,,Autocuration,CHEMBL627622,,,22224,,1,,U,Pseudo-first-order rate constant without 1-min time point,,,,0,,BAO_0000019
13991,10431,A,,Autocuration,CHEMBL627623,,,22224,,1,,U,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 0.5 mM EDTA,,,,0,,BAO_0000019
13992,10431,A,,Autocuration,CHEMBL627624,,,22224,,1,,U,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 50 mM EDTA,,,,0,,BAO_0000019
13993,10431,A,,Autocuration,CHEMBL627625,,,22224,,1,,U,Pseudo-first-order rate constant was determined in pH 7.4 phosphate buffer in presence 70 mM EDTA,,,,0,,BAO_0000019
13994,15704,A,,Autocuration,CHEMBL628523,,,22224,,1,,U,Rate constants determined using 31P NMR Kinetics experiments at 37 degrees Centigrade,,,,0,,BAO_0000019
13995,15287,A,,Autocuration,CHEMBL628524,,,22224,,1,,U,The alkaline hydrolysis second order rate constant(K OH) of the compound,,,,0,,BAO_0000019
13996,7516,A,,Autocuration,CHEMBL628525,,,22224,,1,,U,The efflux rate constant of the compound,,,,0,,BAO_0000019
13997,12973,A,,Autocuration,CHEMBL625732,,,22224,,1,,U,The reaction rate constant (K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,,,,0,,BAO_0000019
13998,12973,A,,Autocuration,CHEMBL625733,,,22224,,1,,U,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,,,,0,,BAO_0000019
13999,12973,F,,Autocuration,CHEMBL625734,,,22224,,1,,U,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine,,,,0,,BAO_0000019
14000,12973,A,,Autocuration,CHEMBL625913,,,22224,,1,,U,The reaction rate constant(K) by measuring competition with nitroblue tetrazolium of the superoxide radicals formed by xanthine oxidase/xanthine; ND= not determined,,,,0,,BAO_0000019
14001,8696,A,,Autocuration,CHEMBL625914,,,22224,,1,,U,Association constant was evaluated towards synthetic peptidoglycan analogue Ac2-Lys-D-Ala-D-Ala,,,,0,,BAO_0000019
14002,15052,A,,Autocuration,CHEMBL625915,,,22224,,1,,U,Equilibrium association (binding) constant interacting with Unilamellar Vesicles of electroneutral DMPC in PBSbuffer at pH 7.4 and 37 C,,,,0,,BAO_0000019
14003,15052,A,,Autocuration,CHEMBL625916,,,22224,,1,,U,Equilibrium association (binding) constant interacting with Unilamellar Vesicles of negatively charged DMPG in PBS buffer at pH 7.4 and 37 C,,,,0,,BAO_0000019
14004,10503,A,,Autocuration,CHEMBL625917,,,22224,,1,,U,Evaluated for the mustard reactivity by determining rate constant for hydrolysis of mustard in aqueous acetone (K H),,,,0,,BAO_0000019
14005,8354,A,,Autocuration,CHEMBL625918,,,22224,,1,,U,"Effective biomolecular rate constant at the concentration 0.500 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14006,8354,A,,Autocuration,CHEMBL625919,,,22224,,1,,U,"Effective biomolecular rate constant at the concentration 0.767 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14007,8354,A,,Autocuration,CHEMBL625920,,,22224,,1,,U,"Effective biomolecular rate constant at the concentration 0.790 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14008,8354,A,,Autocuration,CHEMBL874453,,,22224,,1,,U,"Effective biomolecular rate constant at the concentration 1.00 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14009,8354,A,,Autocuration,CHEMBL625921,,,22224,,1,,U,"Effective biomolecular rate constant in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14010,10503,A,,Autocuration,CHEMBL625922,,,22224,,1,,U,Evaluated for the mustard reactivity by determining rate constant for alkylation of 4-(4-nitrobenzyl)pyridine using NBP alkylation assay,,,,0,,BAO_0000019
14011,8354,A,,Autocuration,CHEMBL625923,,,22224,,1,,U,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.500 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14012,8354,A,,Autocuration,CHEMBL625924,,,22224,,1,,U,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.767 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14013,8354,A,,Autocuration,CHEMBL625925,,,22224,,1,,U,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 0.790 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14014,8354,A,,Autocuration,CHEMBL625926,,,22224,,1,,U,"Biomolecular rate constant for reactivation and measure of the inherent reactivity of the oximate form of the reactivator at the concentration 1.00 mM [HOX] in the conditions of 25degreeC,pH 7.6",,,,0,,BAO_0000019
14015,13100,A,,Intermediate,CHEMBL627704,In vivo,2048.0,50597,,1,,N,Biodistribution in rat lung at 60 minutes after dose administration.,Rattus norvegicus,,Lung,1,,BAO_0000218
14016,13100,A,,Intermediate,CHEMBL627705,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 120 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14017,13100,A,,Intermediate,CHEMBL627706,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 15 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14018,13100,A,,Intermediate,CHEMBL627707,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 240 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14019,13100,A,,Intermediate,CHEMBL627708,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 30 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14020,13100,A,,Intermediate,CHEMBL628361,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 360 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14021,13100,A,,Intermediate,CHEMBL628362,In vivo,,50597,,1,,N,Biodistribution in rat pons/medulla at 60 minutes after dose administration.,Rattus norvegicus,,,1,,BAO_0000218
14022,13100,A,,Intermediate,CHEMBL628363,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 120 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14023,13100,A,,Intermediate,CHEMBL628364,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 1440 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14024,13100,A,,Intermediate,CHEMBL628365,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 15 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14025,13100,A,,Intermediate,CHEMBL874454,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 240 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14026,13100,A,,Intermediate,CHEMBL628531,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 30 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14027,13100,A,,Intermediate,CHEMBL628532,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 360 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14028,13100,A,,Intermediate,CHEMBL628533,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 3 hr after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14029,13100,A,,Intermediate,CHEMBL628534,In vivo,2435.0,50597,,1,,N,Biodistribution in rat striatum at 60 minutes after dose administration.,Rattus norvegicus,,Striatum,1,,BAO_0000218
14030,13100,A,,Intermediate,CHEMBL628535,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 120 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14031,13100,A,,Intermediate,CHEMBL628536,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 1440 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14032,13100,A,,Intermediate,CHEMBL628537,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 15 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14033,13100,A,,Intermediate,CHEMBL628538,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 240 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14034,13100,A,,Intermediate,CHEMBL628539,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 30 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14035,13100,A,,Intermediate,CHEMBL630297,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 360 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14036,13100,A,,Intermediate,CHEMBL630298,In vivo,2046.0,50597,,1,,N,Biodistribution in rat thyroid at 60 minutes after dose administration.,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
14037,13100,A,,Intermediate,CHEMBL630299,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat 120 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14038,13100,A,,Intermediate,CHEMBL628094,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 1440 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14039,13100,A,,Intermediate,CHEMBL628095,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 15 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14040,13100,A,,Intermediate,CHEMBL874648,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 240 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14041,13100,A,,Intermediate,CHEMBL628096,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 30 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14042,13100,A,,Intermediate,CHEMBL628097,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 360 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14043,13100,A,,Intermediate,CHEMBL628098,In vivo,955.0,50597,,1,,N,Biodistribution in rest of brain of rat at 60 minutes after dose administration.,Rattus norvegicus,,Brain,1,,BAO_0000218
14044,13331,A,,Autocuration,CHEMBL628099,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 6.5, at 37 degrees Celsius in incubation mixture - d(A)-d(T) (10:1)",,,,0,,BAO_0000019
14045,13331,A,,Autocuration,CHEMBL628100,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 6.5, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (10:1)",,,,0,,BAO_0000019
14046,13331,A,,Autocuration,CHEMBL628101,,,22224,,1,,U,Mean rate constant for the hydrolysis of compound in buffers at pH 7.4 at 37 degrees Centigrade in incubation mixture - d(A)-d(T) (10:!),,,,0,,BAO_0000019
14047,13331,A,,Autocuration,CHEMBL628102,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - 5'-GMP/5'-CMP (1:1)",,,,0,,BAO_0000019
14048,13331,A,,Autocuration,CHEMBL628103,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(A)-d(T) (1:1)",,,,0,,BAO_0000019
14049,13331,A,,Autocuration,CHEMBL628104,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (10:1)",,,,0,,BAO_0000019
14050,13331,A,,Autocuration,CHEMBL628105,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(C) (1:1)",,,,0,,BAO_0000019
14051,13331,A,,Autocuration,CHEMBL628106,,,22224,,1,,U,"Mean rate constant for the hydrolysis of compound in buffers at pH 7.4, at 37 degrees Celsius in incubation mixture - d(G)-d(T) (10:1)",,,,0,,BAO_0000019
14052,10086,A,,Intermediate,CHEMBL628107,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 0.3 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14053,10086,F,,Autocuration,CHEMBL628108,,1088.0,22224,,1,,U,Mean urine volume excretion in conscious rats at a dose of 0.3 mg/kg given orally,,,Urine,0,,BAO_0000218
14054,10086,A,,Intermediate,CHEMBL628109,,1088.0,50597,,1,,N,Mean urine volume excretion in conscious rats at a dose of 1.0 mg/kg given orally,Rattus norvegicus,,Urine,1,,BAO_0000218
14055,10086,F,,Autocuration,CHEMBL625299,,1088.0,22224,,1,,U,Mean urine volume excretion in conscious rats at a dose of 1.0 mg/kg given orally,,,Urine,0,,BAO_0000218
