confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
0.0,3510.0,,A,,,Autocuration,CHEMBL623552,1.0,,,5211.0,In vivo,U,BAO_0000218,,9615.0,,Canis lupus familiaris,Bioavailability after 1 mpk peroral administration to beagles,beagle,22224.0,
0.0,3510.0,,A,,,Autocuration,CHEMBL623553,1.0,,,5212.0,In vivo,U,BAO_0000218,,9615.0,,Canis lupus familiaris,Bioavailability after 2 mpk peroral administration to beagles,beagle,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL623554,1.0,,,5213.0,,U,BAO_0000019,,9913.0,,Bos taurus,Specificity constant of the BSA-catalyzed deprotonation of compound at pH 9,,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL623555,1.0,,,5214.0,,U,BAO_0000019,,9913.0,,Bos taurus,Specificity constant of the bovine serum albumin catalyzed reaction expressed as (kcat/KM)/kuncat,,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL623556,1.0,,,5215.0,,U,BAO_0000019,,9913.0,,Bos taurus,Michaelis-Menten kinetics of the bovine serum albumin catalyzed reaction of the compound,,22224.0,
0.0,9372.0,,A,,,Autocuration,CHEMBL623557,1.0,,,5216.0,,U,BAO_0000019,,9913.0,,Bos taurus,Solubility against bovine alpha-chymotrypsin,,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL623558,1.0,,,5217.0,,U,BAO_0000019,,9913.0,,Bos taurus,Rate constant of the bovine serum albumin catalyzed reaction of the compound,,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL623559,1.0,,,5218.0,,U,BAO_0000019,,9913.0,,Bos taurus,Rate constant of the bovine serum albumin catalyzed reaction of the compound,,22224.0,
0.0,1469.0,2106.0,A,,,Autocuration,CHEMBL623560,1.0,Spleen,,5219.0,,U,BAO_0000221,,9913.0,,Bos taurus,Half life (t) of enzymatic phosphodiester hydrolysis of compound towards calf spleen (CS-PDE) at a concentration of 20 microg,,22224.0,
0.0,4297.0,,A,,,Autocuration,CHEMBL623561,1.0,,,5220.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half life in culture medium containing 10% of heat inactivated foetal calf serum,,22224.0,
0.0,4297.0,,A,,,Autocuration,CHEMBL623562,1.0,,,5221.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half life in culture medium containing 10% of heat inactivated foetal calf serum; ND=not determined,,22224.0,
0.0,17585.0,,A,,,Autocuration,CHEMBL623563,1.0,,,5222.0,,U,BAO_0000019,,9913.0,,Bos taurus,Ability to get deaminated by adenosine deaminase (ADA); Expressed as t1/2,,22224.0,
0.0,1336.0,2106.0,A,,,Autocuration,CHEMBL623564,1.0,Spleen,,5223.0,,U,BAO_0000221,,9913.0,,Bos taurus,Enzymatic stability was assessed with bovine spleen phosphodiesterase (BS PDE) exonuclase,,22224.0,
0.0,3085.0,,A,,,Autocuration,CHEMBL873806,1.0,,,5224.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half life in presence of 2 mg/mL BSA at pH 8.8,,22224.0,
0.0,2857.0,,A,,,Autocuration,CHEMBL623565,1.0,,,5225.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 1,,22224.0,
0.0,2857.0,,A,,,Autocuration,CHEMBL623566,1.0,,,5226.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2,,22224.0,
0.0,2857.0,,A,,,Autocuration,CHEMBL623567,1.0,,,5227.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2; Not determined,,22224.0,
0.0,1540.0,,A,,,Autocuration,CHEMBL623568,1.0,,,5228.0,,U,BAO_0000019,,9913.0,,Bos taurus,Half-life in the culture medium (RPMI 1640+10% fetal calf serum FCS),,22224.0,
1.0,6316.0,1969.0,A,,,Intermediate,CHEMBL623569,1.0,Plasma,,5229.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC (Area Under Plasma concentration-time curve) was after oral administration at 5 mg/kg,,50588.0,
1.0,17594.0,1969.0,A,,,Intermediate,CHEMBL623570,1.0,Plasma,,5230.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC after administration at 100 mg/kg/day in dogs,,50588.0,
1.0,4953.0,1969.0,A,,,Intermediate,CHEMBL624254,1.0,Plasma,,5231.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC in dog at 0-24 hr by peroral administration at 3 mpk,,50588.0,
1.0,16907.0,1969.0,A,,,Intermediate,CHEMBL624255,1.0,Plasma,,5232.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC value after 15 mg/kg iv dose in Dogs,,50588.0,
1.0,16907.0,1969.0,A,,,Intermediate,CHEMBL624256,1.0,Plasma,,5233.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC value after 30 mg/kg po dose in Dogs,,50588.0,
1.0,2959.0,1969.0,A,,,Intermediate,CHEMBL624257,1.0,Plasma,,5234.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC value after administration of 4 mg/Kg oral dose in dog,,50588.0,
1.0,17594.0,1969.0,A,,,Intermediate,CHEMBL624258,1.0,Plasma,,5235.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,AUC0-infinity after single intravenous bolus of 1 mg/kg in dogs,,50588.0,
1.0,5356.0,,A,,,Intermediate,CHEMBL875277,1.0,,,5236.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area Under Curve for the compound was determined in dogs at 1 mg/kg oral dosing; 25-50 ug min/mL,,50588.0,
1.0,16807.0,,A,,,Intermediate,CHEMBL622667,1.0,,,5237.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve (AUC) value in dogs after an intravenous dose of 0.2 mg/Kg in 0.025 M aqueous methanesulfonic acid solution with 5% mannitol at a concentration of 0.2,,50588.0,
1.0,4527.0,,A,,,Intermediate,CHEMBL622668,1.0,,,5238.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve by intravenous administration at a dose of 1 uM/kg in dog was determined,,50588.0,
1.0,4527.0,,A,,,Intermediate,CHEMBL622669,1.0,,,5239.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve by oral administration at a dose of 10 uM/kg in dog was determined,,50588.0,
1.0,15660.0,,A,,,Intermediate,CHEMBL622670,1.0,,,5240.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dogs after intravenous administration of 3 mg/kg,,50588.0,
1.0,15660.0,,A,,,Intermediate,CHEMBL622671,1.0,,,5241.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dogs after oral administration of 10 mg/kg,,50588.0,
1.0,5802.0,,A,,,Intermediate,CHEMBL622672,1.0,,,5242.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,,50588.0,
1.0,3598.0,,A,,,Expert,CHEMBL622673,1.0,,,5243.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve of compound determined in dog after iv administration at a dose of 10 mg/kg,,50588.0,
1.0,3598.0,,A,,,Expert,CHEMBL622674,1.0,,,5244.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve of compound from zero time to infinity determined in dog after iv administration at a dose of 10 mg/kg,,50588.0,
1.0,5944.0,,A,,,Intermediate,CHEMBL622675,1.0,,,5245.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),,50588.0,
1.0,5944.0,,A,,,Intermediate,CHEMBL622676,1.0,,,5246.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dog at a dose of 10 mg/kg by oral administration,,50588.0,
1.0,5944.0,,A,,,Intermediate,CHEMBL622677,1.0,,,5247.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),,50588.0,
1.0,5944.0,,A,,,Intermediate,CHEMBL622678,1.0,,,5248.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve determined in dog at a dose of 5 mg/kg by oral administration,,50588.0,
1.0,4186.0,,A,,,Intermediate,CHEMBL622679,1.0,,,5249.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dog after administration of 20 mg/kg dose through peroral route,,50588.0,
1.0,5007.0,,A,,,Intermediate,CHEMBL622680,1.0,,,5250.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,50588.0,
1.0,5668.0,,A,,,Intermediate,CHEMBL622681,1.0,,,5251.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determine after peroral administration at 10 mpk in dog,,50588.0,
1.0,5668.0,,A,,,Intermediate,CHEMBL875278,1.0,,,5252.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determine after peroral administration at 5 mpk in dog,,50588.0,
1.0,5006.0,,A,,,Intermediate,CHEMBL622682,1.0,,,5253.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined,,50588.0,
1.0,5006.0,,A,,,Intermediate,CHEMBL622683,1.0,,,5254.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dogs,,50588.0,
1.0,3771.0,,A,,,Intermediate,CHEMBL622684,1.0,,,5255.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dogs at 10 mg/kg dose fo oral administration,,50588.0,
1.0,3771.0,,A,,,Intermediate,CHEMBL622685,1.0,,,5256.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dogs at 10 mg/kg dose fo oral administration (Evokes hyperglycerolemia),,50588.0,
1.0,3771.0,,A,,,Intermediate,CHEMBL622686,1.0,,,5257.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve in dogs at 3 mg/kg dose fo intravenous administration,,50588.0,
1.0,1916.0,,A,,,Intermediate,CHEMBL618344,1.0,,,5258.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,50588.0,
1.0,5302.0,,A,,,Intermediate,CHEMBL875582,1.0,,,5259.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve value in dog at a dose of 5 mg/kg,,50588.0,
1.0,5600.0,,A,,,Intermediate,CHEMBL618345,1.0,,,5260.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined after 0.1 mg/kg iv administration in dog,,50588.0,
1.0,5600.0,,A,,,Intermediate,CHEMBL618346,1.0,,,5261.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined after 0.3 mg/kg po administration in dog,,50588.0,
1.0,17764.0,,A,,,Intermediate,CHEMBL618347,1.0,,,5262.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined for compound after intravenous administration in dogs at 1.2 uM/kg,,50588.0,
1.0,4368.0,,A,,,Intermediate,CHEMBL618348,1.0,,,5263.0,,N,BAO_0000218,,9615.0,,Canis lupus familiaris,Area under curve was determined for the compound by intravenous administration of 1.2 mg/kg in dog,,50588.0,
0.0,5318.0,,A,,,Autocuration,CHEMBL618349,1.0,,,5264.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Tested for half life period at 37 degree Celsius in PBS buffer at 10.5 pH containing human serum esterase,,22224.0,
0.0,5318.0,,A,,,Autocuration,CHEMBL618350,1.0,,,5265.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,,22224.0,
0.0,5318.0,,A,,,Autocuration,CHEMBL618351,1.0,,,5266.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Tested for half life period at 37 degree Celsius in PBS buffer at 8.0 pH containing human serum esterase,,22224.0,
0.0,5318.0,,A,,,Autocuration,CHEMBL618352,1.0,,,5267.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Tested for half life period at 37 degree Celsius in PBS buffer at 8.8 pH containing human serum esterase,,22224.0,
0.0,14518.0,178.0,A,,,Autocuration,CHEMBL873494,1.0,Blood,,5268.0,,U,BAO_0000221,,9606.0,,Homo sapiens,Time taken to reduce 50% of the concentration of compound in blood plasma,,22224.0,
0.0,2209.0,1969.0,A,,,Autocuration,CHEMBL618353,1.0,Plasma,,5269.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",,22224.0,
0.0,6787.0,1969.0,A,,,Autocuration,CHEMBL618354,1.0,Plasma,,5270.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half life in human plasma,,22224.0,
0.0,4898.0,1969.0,A,,,Autocuration,CHEMBL875583,1.0,Plasma,,5271.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half life in human plasma was reported,,22224.0,
0.0,6072.0,1977.0,A,,,Autocuration,CHEMBL618355,1.0,Serum,,5272.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Half life in human serum,,22224.0,
0.0,16907.0,1969.0,A,,,Autocuration,CHEMBL618356,1.0,Plasma,,5273.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half life upon exposure to human plasma,,22224.0,
0.0,5656.0,,A,Microsomes,,Autocuration,CHEMBL618357,1.0,,,5274.0,In vitro,U,BAO_0000251,,9606.0,,Homo sapiens,t1/2 in human microsomes,,22224.0,
0.0,4755.0,1969.0,A,,,Autocuration,CHEMBL618358,1.0,Plasma,,5275.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half life period in 80% human plasma at 37 degree Centigrade,,22224.0,
0.0,17503.0,14.0,A,,,Autocuration,CHEMBL618359,1.0,Zone of skin,,5276.0,,U,BAO_0000221,,9606.0,,Homo sapiens,Half-life for rate of hydrolysis was determined in in human skin homogenate (pH 7.4),,22224.0,
0.0,12357.0,1969.0,A,,,Autocuration,CHEMBL618360,1.0,Plasma,,5277.0,In vitro,U,BAO_0000366,,9606.0,,Homo sapiens,Half-life measured in in vitro Cathepsin B assay in human plasma,,22224.0,
0.0,3076.0,,A,,,Autocuration,CHEMBL618361,1.0,,,5278.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Half-life at initial concentration of 5*10e-5 M in CEM cell extract,,22224.0,
0.0,6410.0,2107.0,A,Microsomes,,Autocuration,CHEMBL618362,1.0,Liver,,5279.0,In vitro,U,BAO_0000251,,9606.0,,Homo sapiens,Half-life determined by human liver microsome stability assay at a concentration of 5 uM,,22224.0,
0.0,3741.0,1969.0,A,,,Autocuration,CHEMBL618363,1.0,Plasma,,5280.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Half-life in chemical and enzymatic hydrolysis to form L-DOPA, in 80% human plasma",,22224.0,
0.0,3741.0,1969.0,A,,,Autocuration,CHEMBL618364,1.0,Plasma,,5281.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 1)",,22224.0,
0.0,3741.0,1969.0,A,,,Autocuration,CHEMBL875584,1.0,Plasma,,5282.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 2)",,22224.0,
0.0,1540.0,,A,,,Autocuration,CHEMBL618365,1.0,,,5283.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Half-life in the CEM cell extracts,,22224.0,
0.0,2905.0,1969.0,A,,,Autocuration,CHEMBL873495,1.0,Plasma,,5284.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half-life was calculated by Human plasma stability assay at 37 degree Centigrade,,22224.0,
0.0,2905.0,1969.0,A,,,Autocuration,CHEMBL618366,1.0,Plasma,,5285.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half-life was calculated by Human plasma stability assay at 37 degree centigrade; Not hydrolyzed,,22224.0,
0.0,5523.0,,A,,,Autocuration,CHEMBL618367,1.0,,,5286.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Half-life was determined,,22224.0,
0.0,1499.0,178.0,A,,,Autocuration,CHEMBL618368,1.0,Blood,,5287.0,,U,BAO_0000221,,9606.0,,Homo sapiens,Half-life (human blood stability),,22224.0,
0.0,1499.0,178.0,A,,,Autocuration,CHEMBL618369,1.0,Blood,,5288.0,,U,BAO_0000221,,9606.0,,Homo sapiens,Half-life (human blood stability); no data,,22224.0,
0.0,17065.0,1969.0,A,,,Autocuration,CHEMBL618370,1.0,Plasma,,5289.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Half-life in human plasma,,22224.0,
0.0,6861.0,,A,,,Autocuration,CHEMBL618371,1.0,,,5290.0,,U,BAO_0000019,,9606.0,,Homo sapiens,CYP3A4 metabolism half-life (t1/2),,22224.0,
0.0,1499.0,178.0,A,,,Autocuration,CHEMBL618372,1.0,Blood,,5291.0,,U,BAO_0000221,,9606.0,,Homo sapiens,Half-life was determined; 88% of parent remained after incubation for 120 min (human blood stability),,22224.0,
0.0,530.0,1969.0,A,,,Autocuration,CHEMBL618373,1.0,Plasma,,5292.0,In vitro,U,BAO_0000366,,9606.0,,Homo sapiens,In vitro half life in human plasma,,22224.0,
0.0,1116.0,1969.0,A,,,Autocuration,CHEMBL618374,1.0,Plasma,,5293.0,In vitro,U,BAO_0000366,,9606.0,,Homo sapiens,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in human plasma",,22224.0,
0.0,6695.0,1969.0,A,,,Autocuration,CHEMBL618375,1.0,Plasma,,5294.0,In vitro,U,BAO_0000366,,9606.0,,Homo sapiens,In vitro hydrolysis in human plasma,,22224.0,
0.0,6695.0,1969.0,A,,,Autocuration,CHEMBL618376,1.0,Plasma,,5295.0,In vitro,U,BAO_0000366,,9606.0,,Homo sapiens,In vitro hydrolysis in human plasma; no data,,22224.0,
0.0,10.0,2107.0,A,Microsomes,,Autocuration,CHEMBL618377,1.0,Liver,,5296.0,In vitro,U,BAO_0000251,,9606.0,,Homo sapiens,In vitro metabolic stability at 5 uM was determined by incubating with human liver microsomes at 37 degree C,,22224.0,
0.0,993.0,1969.0,A,,,Autocuration,CHEMBL618378,1.0,Plasma,,5297.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Plasma half life in human,,22224.0,
0.0,15429.0,1969.0,A,,,Autocuration,CHEMBL618379,1.0,Plasma,,5298.0,,U,BAO_0000366,,9606.0,,Homo sapiens,Stability after incubation with human plasma (at 37 degree C),,22224.0,
0.0,1675.0,1969.0,A,,,Autocuration,CHEMBL618380,1.0,Plasma,,5299.0,,U,BAO_0000366,,9606.0,,Homo sapiens,T1/2 was evaluated in human plasma,,22224.0,
0.0,2209.0,1969.0,A,,,Autocuration,CHEMBL618381,1.0,Plasma,,5300.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",,22224.0,
0.0,2209.0,1969.0,A,,,Autocuration,CHEMBL618382,1.0,Plasma,,5301.0,,U,BAO_0000366,,9606.0,,Homo sapiens,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I); Not determined",,22224.0,
0.0,5318.0,,A,,,Autocuration,CHEMBL618383,1.0,,,5302.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,,22224.0,
0.0,2412.0,,A,,,Autocuration,CHEMBL618384,1.0,,,5303.0,In vitro,U,BAO_0000019,,9606.0,,Homo sapiens,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase,,22224.0,
0.0,2412.0,,A,,,Autocuration,CHEMBL618385,1.0,,,5304.0,In vitro,U,BAO_0000019,,9606.0,,Homo sapiens,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase; ND=Not determined,,22224.0,
0.0,2906.0,1969.0,A,,,Autocuration,CHEMBL619099,1.0,Plasma,,5305.0,,U,BAO_0000366,,9606.0,,Homo sapiens,The release rate of the free drug from the substrate in human plasma by human plasma stability assay,,22224.0,
0.0,2906.0,1969.0,A,,,Autocuration,CHEMBL619100,1.0,Plasma,,5306.0,,U,BAO_0000366,,9606.0,,Homo sapiens,The release rate of the free drug from the substrate in human plasma by human plasma stability assay; Not hydrolyzed,,22224.0,
0.0,5495.0,,A,,,Autocuration,CHEMBL619101,1.0,,,5307.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Time taken for 50% to be consumed by serum PON1 was determined,,22224.0,
0.0,5495.0,,A,,,Autocuration,CHEMBL619102,1.0,,,5308.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Time taken for 50% to be consumed by serum PON1; NH is Not hydrolysed,,22224.0,
0.0,4397.0,2107.0,A,Microsomes,,Autocuration,CHEMBL619103,1.0,Liver,,5309.0,,U,BAO_0000251,,9606.0,,Homo sapiens,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL619268,1.0,,,5310.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 1 hour,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL619269,1.0,,,5311.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 3 hour,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL619270,1.0,,,5312.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 1 hour,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL619271,1.0,,,5313.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 3 hour,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL875585,1.0,,,5314.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 1 hour,,22224.0,
0.0,2413.0,,A,,,Autocuration,CHEMBL619272,1.0,,,5315.0,,U,BAO_0000218,,10095.0,,Mus sp.,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 24 hour,,22224.0,
1.0,6058.0,,F,,,Intermediate,CHEMBL619273,1.0,,,5316.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Compound tested for growth inhibition of renal cancer cell line 786-0,,80640.0,391.0
1.0,17708.0,,F,,,Intermediate,CHEMBL619274,1.0,,,5317.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Compound was tested for 50% growth inhibition against human renal cancer 786-0 cell line,,80640.0,391.0
1.0,14017.0,,F,,,Expert,CHEMBL619275,1.0,,,5318.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Concentration which reduced cell growth to 50 % of level against 786-0 renal cancer line,,80640.0,391.0
1.0,16818.0,,F,,,Intermediate,CHEMBL619276,1.0,,,5319.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-4 concentration",,80640.0,391.0
1.0,16818.0,,F,,,Intermediate,CHEMBL619277,1.0,,,5320.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-6 concentration",,80640.0,391.0
1.0,16818.0,,F,,,Intermediate,CHEMBL619278,1.0,,,5321.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-8 concentration",,80640.0,391.0
1.0,11970.0,,F,,,Intermediate,CHEMBL619279,1.0,,,5322.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Tested for cytotoxicity against 786-0 cell lines in renal cancer,,80640.0,391.0
1.0,12400.0,,F,,,Intermediate,CHEMBL858458,1.0,,,5323.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Tested in vitro for cytotoxicity in 786-0 cell line of Renal cancer,,80640.0,391.0
1.0,12888.0,,F,,,Expert,CHEMBL619280,1.0,,,5324.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Cytotoxic effect on renal cancer line 786-0,,80640.0,391.0
1.0,15300.0,,F,,,Intermediate,CHEMBL619281,1.0,,,5325.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,In vitro antitumor activity against Renal cancer 786-0 cell lines by 6-day assay,,80640.0,391.0
1.0,14769.0,,F,,,Intermediate,CHEMBL619282,1.0,,,5326.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Compound was evaluated for in vitro activity against 786-0 kidney cell lines (Human tumor cells ),,80640.0,391.0
1.0,15895.0,,F,,,Intermediate,CHEMBL619283,1.0,,,5327.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,"Cytotoxicity against NCI tumor panel, 786-0 renal cancer cell line",,80640.0,391.0
1.0,17376.0,,F,,,Intermediate,CHEMBL619284,1.0,,,5328.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Concentration of compound that cause 50% cytotoxicity of 786-0 renal cancer cell line,,80640.0,391.0
1.0,14882.0,,F,,,Intermediate,CHEMBL619285,1.0,,,5329.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Compound was tested for antitumor activity against 786-0 renal cancer cell line(molar concentration that inhibits 50% net cell growth).,,80640.0,391.0
1.0,14882.0,,F,,,Intermediate,CHEMBL619286,1.0,,,5330.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Compound was tested for antitumor activity against 786-0 renal cancer cell line(molar concentration leading to 50% net cell death),,80640.0,391.0
1.0,15176.0,,F,,,Intermediate,CHEMBL619287,1.0,,,5331.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,Growth inhibition of the 786-O Renal cancer cell line for 2-day in vitro assay.,,80640.0,391.0
1.0,12696.0,,F,,,Intermediate,CHEMBL857455,1.0,,,5332.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,In vitro anti tumor activity against human tumor Renal cancer cell lines was determined,,80640.0,391.0
1.0,2496.0,,F,,,Intermediate,CHEMBL883801,1.0,,,5333.0,,N,BAO_0000219,786-0,9606.0,,Homo sapiens,The compound was tested in vitro for cytotoxic activity against 786-O cell line (human perirenal carcinoma),,80640.0,391.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619288,1.0,,,5334.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression,,80641.0,972.0
1.0,11831.0,,F,,,Intermediate,CHEMBL619289,1.0,,,5335.0,,N,BAO_0000219,791T cell line,9606.0,,Homo sapiens,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression (49% inhibition achieved at 100 micro g/mL),,80641.0,972.0
