assays_ss_d,assays_ss_tst_tp,assays_dc_d,assays_crtd_b,assays_ss_tx_d,assays_ss_strn,assays_src_d,assays_dscrptn,assays_cll_d,assays_src_ss_d,assays_chmbl_d,assays_ss_sbclllr_frctn,assays_td,assays_ss_rgnsm,assays_ss_cll_tp,assays_vrnt_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_b_frmt,assays_tss_d
1942,,9443,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor,,,CHEMBL617549,,104686,,,,H,4,BAO_0000224,
1943,,9443,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 2 receptor at 1.0 uM concentration,,,CHEMBL617550,,104686,,,,H,4,BAO_0000224,
1944,,11825,Autocuration,,,1,In vitro binding affinity towards the 5-hydroxytryptamine 2 receptor at 10 e-6 M,,,CHEMBL617551,,104686,,,,H,4,BAO_0000224,
1945,,12120,Autocuration,,,1,Percent inhibition of binding of 1.0 nM [3H]ketanserin to 5-hydroxytryptamine 2 receptor in rat cortical membranes at 10 e -5 M,,,CHEMBL617552,Membranes,104686,,,,H,4,BAO_0000249,
1946,,12120,Autocuration,,,1,Percent inhibition of binding of 1.0 nM [3H]-ketanserin to 5-hydroxytryptamine 2 receptor in rat cortical membranes at 10 e-5 M.,,,CHEMBL617553,Membranes,104686,,,,H,4,BAO_0000249,
1947,,11963,Autocuration,,,1,Tested for antagonistic activity against 5-hydroxytryptamine 2 receptor from rat thoracic aorta,,,CHEMBL617554,,104686,,,,H,4,BAO_0000019,1515.0
1948,,9069,Autocuration,,,1,Binding affinity for membrane-bound 5-hydroxytryptamine 2 receptor,,,CHEMBL617555,,104686,,,,H,4,BAO_0000019,
1949,,8868,Autocuration,,,1,Compound was tested for its effect on 5-hydroxytryptamine 2 receptor saturation analysis,,,CHEMBL617556,,104686,,,,H,4,BAO_0000224,
1950,,17200,Autocuration,,,1,Inhibitory constant against human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand,,,CHEMBL617557,,10624,,,,H,8,BAO_0000357,
1951,,17200,Autocuration,,,1,Inhibitory constant against human 5-hydroxytryptamine 1D receptor using [3H]5-CT radioligand,,,CHEMBL617558,,10624,,,,H,8,BAO_0000357,
1952,,13969,Expert,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor was measured using [3H]5-HT as radioligand,,,CHEMBL617559,,17106,,,,H,8,BAO_0000357,
1953,,13392,Expert,,,1,Binding affinity for 5-hydroxytryptamine 1D receptor,,,CHEMBL617560,,17106,,,,D,9,BAO_0000357,
1954,,1742,Autocuration,,,1,Compound was tested for its ability to displace [125I]GTI binding to 5-hydroxytryptamine 1D receptor recognition sites in pig caudate membranes,,,CHEMBL617561,,17106,,,,H,8,BAO_0000249,
1955,,1742,Autocuration,,,1,Compound was tested for its ability to displace [3H]-5-HT binding to 5-hydroxytryptamine 1D receptor recognition sites in pig caudate membranes,,,CHEMBL617562,,17106,,,,H,8,BAO_0000249,
1956,,14331,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor using [3H]5-HT in pig striatum + frontalCortex,,,CHEMBL617563,,17106,,,,H,8,BAO_0000357,2435.0
1957,,12861,Autocuration,,,1,Relative agonist efficacy against 1 uM 5-hydroxytryptamine 1D receptor,,,CHEMBL617564,,17106,,,,H,8,BAO_0000019,
1958,,12861,Expert,,,1,Binding activity against 5-hydroxytryptamine 1D receptor from pig caudate membrane using [3H]5-HT as radioligand,,,CHEMBL617565,,17106,,,,H,8,BAO_0000019,
1959,,12861,Autocuration,,,1,Binding activity radioligand.,,,CHEMBL856076,,17106,,,,H,8,BAO_0000357,
1960,,12861,Autocuration,,,1,Binding activity against 5-hydroxytryptamine 2C receptor from human brain cortex using [3H]mesulergine as radioligand.,,,CHEMBL617566,,17106,,,,H,8,BAO_0000019,
1961,,12861,Expert,,,1,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,,,CHEMBL875911,,17106,,,,H,8,BAO_0000019,
1962,,12861,Autocuration,,,1,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand; NA Not Available,,,CHEMBL617567,,17106,,,,H,8,BAO_0000019,
1963,,675,Autocuration,,,1,Compound was tested for the displacement of [3H]-5-HT to 5-hydroxytryptamine 1D receptor recognition sites in pig caudate membranes,,,CHEMBL617568,,17106,,,,H,8,BAO_0000249,
1964,,12490,Expert,,,1,Displacement of [3H]5-HT binding to 5-hydroxytryptamine 1D receptor from pig caudate membrane,,,CHEMBL617569,,17106,,,,H,8,BAO_0000019,
1965,,11828,Expert,,,1,Displacement of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1D receptor in pig caudate membrane,,,CHEMBL617570,,17106,,,,H,8,BAO_0000249,
1966,,11866,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 1D receptor in piglet caudate using [3H]5-HT,,,CHEMBL617571,,17106,,,,H,8,BAO_0000357,
1967,,773,Autocuration,9823.0,,1,In Vitro Binding affinity againist 5-hydroxytryptamine 1D receptor by displacing [125I]GTI from pig caudate,,,CHEMBL617572,,105,Sus scrofa,,,H,8,BAO_0000357,
1968,,13047,Expert,9986.0,,1,The compound was tested for intrinsic activity against 5-HT1D receptor,,,CHEMBL617573,,105,Oryctolagus cuniculus,,,H,8,BAO_0000357,
1969,,13047,Autocuration,9986.0,,1,Intrinsic activity against 5-hydroxytryptamine 1 receptor using rabbit saphenous vein assay.,,,CHEMBL617574,,105,Oryctolagus cuniculus,,,H,8,BAO_0000019,
1970,,13047,Expert,9986.0,,1,The compound was tested for binding affinity against 5-HT1D receptor,,,CHEMBL617575,,105,Oryctolagus cuniculus,,,H,8,BAO_0000357,
1971,,188,Autocuration,,,1,Tested for the effect on binding at 5-hydroxytryptamine 1D receptor; No activity,,,CHEMBL617576,,10578,,,,H,8,BAO_0000357,
1972,,10639,Autocuration,,,1,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1D receptor of rat substantia nigra,,,CHEMBL617577,,10578,,,,H,8,BAO_0000019,
1973,,12438,Autocuration,,,1,Inhibition of forskolin stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor,,,CHEMBL617578,,10578,,,,H,8,BAO_0000019,
1974,,12438,Autocuration,,,1,Binding affinity was measured against serotonin 5-hydroxytryptamine 1D receptor,,,CHEMBL617579,,10578,,,,H,8,BAO_0000357,
1975,,15854,Expert,,,1,Binding affinity towards 5-hydroxytryptamine 1D receptor in rat frontal cortex using [125I]iodocyanopindolol as radio-ligand.,,,CHEMBL617580,,10578,,,,H,8,BAO_0000019,
1976,,10394,Autocuration,,,1,Inhibitory activity against 5-hydroxytryptamine 1D receptor in rat cortical membranes using [3H]5-HT as a radioligand,,,CHEMBL617581,,10578,,,,H,8,BAO_0000249,
1977,,12092,Autocuration,,,1,The binding affinity was measured on 5-hydroxytryptamine 1D receptor using [3H]- serotonin as radioligand.,,,CHEMBL617582,,10578,,,,H,8,BAO_0000357,
1978,,3389,Expert,,,1,Binding affinity to 5-hydroxytryptamine 1D receptor in the rat forebrain by [3H]- SB-204269 displacement.,,,CHEMBL617583,,10578,,,,H,8,BAO_0000019,
1979,,6011,Autocuration,,,1,Inhibition of binding towards 5-hydroxytryptamine 1D receptor at 100 nM concentration,,,CHEMBL617584,,105,,,,H,8,BAO_0000357,
1980,,4639,Autocuration,,,1,Compound was tested for binding affinity against 5-hydroxytryptamine 1D receptor,,,CHEMBL617585,,105,,,,H,8,BAO_0000357,
1981,,2474,Autocuration,,,1,Compound was measured for its binding affinity at 5-hydroxytryptamine 1D receptor at a concentration of 10 uM using [3H]5-HT as radioligand,,,CHEMBL875912,,105,,,,H,8,BAO_0000357,
1982,,5014,Autocuration,,,1,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1D receptor,,,CHEMBL617586,,105,,,,H,8,BAO_0000357,
1983,,17515,Autocuration,,,1,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1D receptor; inactive at 10 uM,,,CHEMBL617587,,105,,,,H,8,BAO_0000357,
1984,,11866,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 1D receptor was determined,,,CHEMBL617588,,105,,,,H,8,BAO_0000357,
1985,,4687,Autocuration,,,1,Evaluated for the binding affinity against 5-hydroxytryptamine 1D receptor,,,CHEMBL857980,,105,,,,H,8,BAO_0000357,
1986,,12146,Autocuration,,,1,Tested against 5-hydroxytryptamine 1D receptor,,,CHEMBL617589,,105,,,,H,8,BAO_0000357,
1987,,10321,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 1D receptor was determined by using [3H]5-HT as radioligand,,,CHEMBL617590,,105,,,,H,8,BAO_0000357,
1988,,13267,Autocuration,,,1,Antagonistic binding affinity measured against 5-hydroxytryptamine 2A receptor (human clone expressed in 293 cells) using [3H]ketanserin as radioligand,722.0,,CHEMBL617591,,105,,HEK293,,H,8,BAO_0000219,
1989,,1274,Expert,9606.0,,1,Binding affinity against 5-Hydroxytryptamine 1D receptor,,,CHEMBL617592,,105,Homo sapiens,,,D,9,BAO_0000357,
1990,,15250,Autocuration,,,1,,,,CHEMBL617593,,105,,,,H,8,BAO_0000357,
1991,,13706,Autocuration,,,1,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells.,485.0,,CHEMBL617594,,106,,CHO-K1,,H,8,BAO_0000219,
1992,,13706,Autocuration,,,1,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells.,485.0,,CHEMBL617595,,105,,CHO-K1,,H,8,BAO_0000219,
1993,,13706,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1D receptor alpha clones expressed in human embryonic kidney (HEK 293) cells line.,722.0,,CHEMBL617596,,105,,HEK293,,H,8,BAO_0000219,
1994,,13706,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1D receptor alpha clones expressed in human embryonic kidney (HEK 293) cells line; NT= not tested,722.0,,CHEMBL617597,,105,,HEK293,,H,8,BAO_0000219,
1995,,13047,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor beta using rabbit saphenous vein assay.,,,CHEMBL617598,,105,,,,H,8,BAO_0000019,
1996,,13366,Autocuration,,,1,Binding affinity of compound against 5-HT1Dalpha Binding affinity of compound against 5-HT1D alpha receptors in human,,,CHEMBL872916,,105,,,,H,8,BAO_0000357,
1997,,13366,Expert,,,1,In vitro affinity human cloned 5-hydroxytryptamine 1D receptor alpha by [3H]5-HT displacement.,,,CHEMBL617599,,105,,,,H,8,BAO_0000357,
1998,,1558,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor alpha was determined,,,CHEMBL617091,,105,,,,H,8,BAO_0000357,
1999,,12902,Expert,,,1,"Binding affinity against 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells, using [3H]-5-HT as the radioligand.",485.0,,CHEMBL617092,,105,,CHO-K1,,H,8,BAO_0000219,
2000,,13706,Autocuration,,,1,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells.,485.0,,CHEMBL617093,,105,,CHO-K1,,H,8,BAO_0000219,
2001,,13706,Autocuration,,,1,Compound was tested for intrinsic efficacy against human 5-hydroxytryptamine 1D receptor alpha measured as the reduction of forskolin-stimulated cAMP.,,,CHEMBL617094,,105,,,,H,8,BAO_0000019,
2002,,13706,Autocuration,,,1,Compound was tested for intrinsic efficacy against human 5-hydroxytryptamine 1D receptor beta measured as the reduction of forskolin-stimulated cAMP.,,,CHEMBL617095,,105,,,,H,8,BAO_0000019,
2003,,14251,Autocuration,,,1,Compound was tested for its agonist activity against human 5-hydroxytryptamine 1D receptor alpha for comparison purpose.,,,CHEMBL617096,,105,,,,H,8,BAO_0000019,
2004,,14251,Autocuration,,,1,Compound was tested for its agonist activity against human recombinant 5-hydroxytryptamine 1D receptor alpha for comparison purpose.,,,CHEMBL617097,,105,,,,H,8,BAO_0000019,
2005,,14251,Autocuration,,,1,Compound was tested for its agonist activity against human recombinant 5-hydroxytryptamine 1D receptor alpha for comparison purpose.,,,CHEMBL617098,,105,,,,H,8,BAO_0000019,
2006,,13313,Autocuration,,,1,In vitro binding affinity towards 5-HT1D alpha receptor by using [3H]5-HT as radioligand,,,CHEMBL617301,,105,,,,H,8,BAO_0000357,
2007,,13313,Autocuration,,,1,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor alpha by using [3H]5-HT as radioligand,,,CHEMBL617302,,105,,,,H,8,BAO_0000357,
2008,,13366,Autocuration,,,1,Selectivity towards 5-hydroxytryptamine 1D receptor beta to that of 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617303,,105,,,,H,8,BAO_0000357,
2009,,13051,Expert,,,1,Binding affinity to recombinant human 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617304,,105,,,,H,8,BAO_0000357,
2010,,12903,Expert,,,1,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand",449.0,,CHEMBL617305,,105,,CHO,,H,8,BAO_0000219,
2011,,12469,Autocuration,9606.0,,1,Binding affinity was measured on 5-hydroxytryptamine 1D receptor alpha in COS cells transfected with human 5-HT1D alpha gene labeled with [3H]5-HT,,,CHEMBL617306,,105,Homo sapiens,,,D,9,BAO_0000219,
2012,,5619,Autocuration,,,1,Binding affinity (in vitro) against 5-hydroxytryptamine 1D receptor alpha using radio-ligand binding assay,,,CHEMBL617307,,17106,,,,H,8,BAO_0000357,
2013,,13047,Autocuration,9986.0,,1,Binding affinity against 5-hydroxytryptamine 4 receptor using rabbit saphenous vein assay.,,,CHEMBL617308,,105,Oryctolagus cuniculus,,,H,8,BAO_0000019,
2014,,16633,Autocuration,,,1,Binding affinities against 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617309,,105,,,,H,8,BAO_0000357,
2015,,16633,Autocuration,,,1,Binding affinities towards 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617310,,105,,,,H,8,BAO_0000357,
2016,,16633,Autocuration,,,1,Binding affinities towards 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617311,,105,,,,H,8,BAO_0000357,
2017,,16633,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 1D receptor alpha using [3H]8-OH-DPAT as radioligand,,,CHEMBL617312,,105,,,,H,8,BAO_0000357,
2018,,3269,Autocuration,,,1,Affinity against 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617313,,105,,,,H,8,BAO_0000357,
2019,,12409,Expert,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor alpha,,,CHEMBL617314,,105,,,,H,8,BAO_0000357,
2020,,13706,Autocuration,,,1,Compound was tested for intrinsic efficacy against human 5-hydroxytryptamine 1D receptor beta measured as the reduction of forskolin-stimulated cAMP.,,,CHEMBL617315,,106,,,,H,8,BAO_0000019,
2021,,13706,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1D receptor beta clones expressed in human embryonic kidney (HEK 293) cells line.,722.0,,CHEMBL617316,,106,,HEK293,,H,8,BAO_0000219,
2022,,13706,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1D receptor beta clones expressed in human embryonic kidney (HEK 293) cells line; NT= not tested,722.0,,CHEMBL617317,,106,,HEK293,,H,8,BAO_0000219,
2023,,12903,Autocuration,,,1,"The compound was tested in vitro for binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",449.0,,CHEMBL617318,,106,,CHO,,H,8,BAO_0000219,
2024,,13047,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor beta using rabbit saphenous vein assay.,,,CHEMBL617319,,106,,,,H,8,BAO_0000019,
2025,,13366,Expert,,,1,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,,,CHEMBL617320,,106,,,,D,9,BAO_0000357,
2026,,13366,Expert,,,1,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,,,CHEMBL617321,,106,,,,D,9,BAO_0000357,
2027,,13366,Expert,,,1,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,,,CHEMBL617322,,106,,,,D,9,BAO_0000357,
2028,,13366,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor beta was determined using [3H]8-OH-DPAT as radioligand,,,CHEMBL616862,,106,,,,H,8,BAO_0000357,
2029,,13366,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor was determined using [3H]8-OH-DPAT as radioligand,,,CHEMBL616863,,106,,,,H,8,BAO_0000357,
2030,,12469,Autocuration,,,1,Binding affinity was measured on 5-hydroxytryptamine 1D receptor beta in CHO cells transfected with human 5-HT1D beta gene labeled with [3H]5-HT,449.0,,CHEMBL616864,,106,,CHO,,H,8,BAO_0000219,
2031,,13706,Autocuration,,,1,Compound was tested for binding affinity against cloned human 5-HT1D beta receptor expressed in CHO-K1 cells.,485.0,,CHEMBL616865,,106,,CHO-K1,,H,8,BAO_0000219,
2032,,13706,Autocuration,,,1,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells.,485.0,,CHEMBL616866,,106,,CHO-K1,,H,8,BAO_0000219,
2033,,13706,Autocuration,,,1,Compound was tested for intrinsic efficacy against human 5-hydroxytryptamine 1D receptor beta measured as the reduction of forskolin-stimulated cAMP.,,,CHEMBL616867,,106,,,,H,8,BAO_0000019,
2034,,12902,Expert,,,1,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",485.0,,CHEMBL616868,,106,,CHO-K1,,H,8,BAO_0000219,
2035,,13051,Expert,,,1,Binding affinity for cloned human 5-hydroxytryptamine 1D receptor beta,,,CHEMBL616869,,105,,,,H,8,BAO_0000357,
2036,,12903,Expert,,,1,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",449.0,,CHEMBL616870,,106,,CHO,,H,8,BAO_0000219,
2037,,1558,Autocuration,,,1,Compound was tested for its ability inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-hydroxytryptamine 1D receptor beta in CHO-K1 cells; value ranges from 0.24-0.55,485.0,,CHEMBL616871,,105,,CHO-K1,,H,8,BAO_0000219,
2038,,1558,Autocuration,,,1,Compound was tested for its ability inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-hydroxytryptamine 1D receptor beta in CHO-K1 cells; value ranges from 0.6-2.0,485.0,,CHEMBL616872,,105,,CHO-K1,,H,8,BAO_0000219,
2039,,1558,Autocuration,,,1,Compound was tested for its ability inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-hydroxytryptamine 1D receptor beta in CHO-K1 cells; value ranges from 2.8-6.5,485.0,,CHEMBL616873,,105,,CHO-K1,,H,8,BAO_0000219,
2040,,1558,Autocuration,,,1,Compound was tested for its ability inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-hydroxytryptamine 1D receptor beta in CHO-K1 cells; value ranges from 30-70,485.0,,CHEMBL616838,,105,,CHO-K1,,H,8,BAO_0000219,
2041,,1558,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor beta was determined,,,CHEMBL616839,,105,,,,H,8,BAO_0000357,
2042,,13047,Autocuration,9986.0,,1,Binding affinity against 5-hydroxytryptamine 3 receptor using rabbit saphenous vein assay.,,,CHEMBL616840,,106,Oryctolagus cuniculus,,,H,8,BAO_0000019,
2043,,13313,Autocuration,,,1,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor alpha by using [3H]-5-HT as radioligand,,,CHEMBL616841,,105,,,,H,8,BAO_0000357,
2044,,13313,Autocuration,,,1,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor beta by using [3H]5-HT as radioligand,,,CHEMBL616842,,105,,,,H,8,BAO_0000357,
2045,,12409,Expert,,,1,Binding affinity against 5-hydroxytryptamine 1D receptor beta,,,CHEMBL857976,,105,,,,H,8,BAO_0000357,
2046,,15250,Autocuration,,,1,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 1E receptor stably expressed in CHO cells,449.0,,CHEMBL616843,,10618,,CHO,,H,8,BAO_0000219,
2047,,1348,Expert,9606.0,,1,Inhibitory activity against 5-hydroxytryptamine 1E receptor subtype,,,CHEMBL616844,,10618,Homo sapiens,,,D,9,BAO_0000357,
2048,,1348,Autocuration,,,1,Inhibitory activity against 5-hydroxytryptamine 1E receptor subtype; NA denotes data not available,,,CHEMBL616845,,10618,,,,H,8,BAO_0000357,
2049,,4234,Expert,9606.0,,1,Binding affinity to cloned human 5-hydroxytryptamine 1E receptor,,,CHEMBL616846,,10618,Homo sapiens,,,D,9,BAO_0000357,
2050,,16209,Autocuration,,,1,Binding affinity towards human 5-hydroxytryptamine 1E receptor was determined using [3H]5-HT as radioligand,,,CHEMBL616847,,10618,,,,H,8,BAO_0000357,
2051,,10444,Autocuration,,,1,Binding affinity was determined against 5-hydroxytryptamine 1E receptor in human cortical homogenate,,,CHEMBL616848,,10618,,,,H,8,BAO_0000019,
2052,,3935,Autocuration,,,1,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1E receptor,,,CHEMBL616849,,10618,,,,H,8,BAO_0000357,
2053,,15818,Autocuration,,,1,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 1E receptor,,,CHEMBL872911,,10618,,,,H,8,BAO_0000357,
2054,,17085,Autocuration,,,1,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1E receptor,,,CHEMBL616850,,10618,,,,H,8,BAO_0000019,
2055,,12936,Expert,9606.0,,1,Binding affinity against human 5-hydroxytryptamine 1E receptor expressed in CHO cells,449.0,,CHEMBL616699,,10618,Homo sapiens,CHO,,D,9,BAO_0000219,
2056,,6166,Autocuration,,,1,Binding affinity towards cloned human 5-hydroxytryptamine 1E receptor was determined,,,CHEMBL616700,,10618,,,,H,8,BAO_0000357,
2057,,15779,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 1E receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,449.0,,CHEMBL616701,,10618,,CHO,,H,8,BAO_0000219,
2058,,15779,Autocuration,,,1,Binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as radioligand.,449.0,,CHEMBL616702,,10618,,CHO,,H,8,BAO_0000219,
2059,,15779,Autocuration,,,1,Binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as radioligand;ND means no data.,449.0,,CHEMBL616703,,10618,,CHO,,H,8,BAO_0000219,
2060,,13181,Autocuration,,,1,Binding affinity was determined against 5-hydroxytryptamine 1D receptor,,,CHEMBL616704,,10618,,,,H,8,BAO_0000357,
2061,,4199,Autocuration,,,1,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as the radioligand,449.0,,CHEMBL616705,,10618,,CHO,,H,8,BAO_0000219,
2062,,14875,Autocuration,,,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1E receptor,,,CHEMBL616706,,10618,,,,H,8,BAO_0000357,
2063,,15146,Autocuration,,,1,Compound was tested for its binding affinity against cloned human 5-hydroxytryptamine 1E receptor in CHO cells using [3H]-5-HT,449.0,,CHEMBL616707,,10618,,CHO,,H,8,BAO_0000219,
2064,,5213,Autocuration,,,1,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1E receptor in CHO using [3H]5-HT as a radioligand,,,CHEMBL616708,,10618,,,,H,8,BAO_0000357,
2065,,12146,Autocuration,,,1,Tested for binding affinity towards cloned human 5-hydroxytryptamine 1E receptor using [3H]5-HT as radioligand,,,CHEMBL616709,,10618,,,,H,8,BAO_0000357,
2066,,13267,Autocuration,,,1,The binding affinity (pKi) measured against 5-hydroxytryptamine 1E receptor (cloned human receptors in CHO cells) using [3H]5-HT1E as radioligand,449.0,,CHEMBL616710,,10618,,CHO,,H,8,BAO_0000219,
2067,,14818,Autocuration,,,1,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT.,449.0,,CHEMBL616711,,10618,,CHO,,H,8,BAO_0000219,
2068,,4829,Autocuration,,,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells, using [3H]5-HT as radioligand",449.0,,CHEMBL616712,,10618,,CHO,,H,8,BAO_0000219,
2069,,4373,Autocuration,,,1,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1E receptor was determined,,,CHEMBL616713,,10618,,,,H,8,BAO_0000357,
2070,,4373,Autocuration,,,1,Binding affinity for 5-hydroxytryptamine 1E receptor was determined,,,CHEMBL616714,,10618,,,,H,8,BAO_0000357,
2071,,14159,Autocuration,,,1,Compound was evaluated for the affinity at 5-hydroxytryptamine 1E receptor,,,CHEMBL616715,,10618,,,,H,8,BAO_0000357,
2072,,16633,Autocuration,,,1,Binding affinity towards 5-hydroxytryptamine 1E receptor,,,CHEMBL616716,,10618,,,,H,8,BAO_0000357,
2073,,17085,Autocuration,,,1,"In vitro effective concentration for stimulation of [35S]GTP-gamma-S, binding in mouse LM(tk-)cells expressing the human 5-HT1F receptor",,,CHEMBL616717,,279,,,,H,8,BAO_0000019,
2074,,17085,Expert,,,1,"In vitro effective concentration for stimulation of [35S]GTP-gamma-S, binding in mouse LM(tk-)cells expressing the human 5-hydroxytryptamine 1F receptor",,,CHEMBL616718,,279,,,,H,8,BAO_0000019,
2075,,16209,Autocuration,,,1,In vitro effective concentration for inhibition of skolin-stimulated adenylate cyclase in cell line expressing human 5-hydroxytryptamine 1F receptor,,,CHEMBL875905,,279,,,,H,8,BAO_0000019,
2076,,16209,Autocuration,,,1,In vitro agonist potency against human 5-hydroxytryptamine 1F receptor,,,CHEMBL616719,,279,,,,H,8,BAO_0000019,
2077,,17085,Expert,,,1,"Maximum stimulation of of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine 1F receptor",,,CHEMBL616720,,279,,,,H,8,BAO_0000019,
2078,,14159,Autocuration,,,1,Compound was evaluated for the affinity at 5-hydroxytryptamine 1F receptor,,,CHEMBL616721,,279,,,,H,8,BAO_0000357,
2079,,15250,Autocuration,,,1,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 1F receptor stably expressed in CHO cells,449.0,,CHEMBL616722,,279,,CHO,,H,8,BAO_0000219,
2080,,3805,Autocuration,,,1,In vitro binding affinity against human 5-hydroxytryptamine 1F receptor at a concentration of 100 (nM),,,CHEMBL616723,,279,,,,H,8,BAO_0000357,
2081,,16190,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 1F receptor in CHO cells using [3H]5-HT radioligand,449.0,,CHEMBL616724,,279,,CHO,,H,8,BAO_0000219,
2082,,16190,Autocuration,,,1,Binding affinity against 5-hydroxytryptamine 1F receptor in CHO using [3H]5-HT radioligand,,,CHEMBL616725,,279,,,,H,8,BAO_0000357,
2083,,16209,Autocuration,,,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor,,,CHEMBL616726,,279,,,,H,8,BAO_0000357,
2084,,16209,Autocuration,,,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor was determined,,,CHEMBL616727,,279,,,,H,8,BAO_0000357,
2085,,16209,Autocuration,,,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor using [3H]-5-HT radioligand,,,CHEMBL616728,,279,,,,H,8,BAO_0000357,
