ASI,ASOR,Ti,ASSCAT,ASSTI,SI,ASSTY,TII,VARI,CI,CHI,ASTI,SASSI,DOI,ASST,ASSCTY,RELATTY,CONFISCO,CURAB,BAFOR
13141,Human herpesvirus 1,50602,,,1,A,,,,CHEMBL877506,10298.0,,8613,,,N,1,Intermediate,BAO_0000218
13142,Mus musculus,50594,,,1,A,,,,CHEMBL627275,10090.0,,8613,,,N,1,Intermediate,BAO_0000218
13143,Mustela putorius furo,50506,,,1,A,,,,CHEMBL627643,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13144,Mustela putorius furo,50506,,,1,A,,,,CHEMBL631246,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13145,Mustela putorius furo,50506,,,1,A,,,,CHEMBL631247,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13146,Mustela putorius furo,50506,,,1,A,,,,CHEMBL629532,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13147,Mustela putorius furo,50506,,,1,A,,,,CHEMBL629533,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13148,Mustela putorius furo,50506,,,1,A,,,,CHEMBL629534,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13149,Mustela putorius furo,50506,,,1,A,,,,CHEMBL629535,9669.0,,11219,,,N,1,Intermediate,BAO_0000218
13150,,22224,,,1,A,,,,CHEMBL625932,,,14837,,,U,0,Autocuration,BAO_0000019
13151,,22224,,,1,A,,,,CHEMBL625933,,,14837,,,U,0,Autocuration,BAO_0000019
13152,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625934,10116.0,,15343,,,N,1,Intermediate,BAO_0000218
13153,Eutheria,22224,,,1,A,,,,CHEMBL625935,9347.0,,13761,,,U,0,Autocuration,BAO_0000218
13154,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625936,10116.0,,14810,,,N,1,Intermediate,BAO_0000218
13155,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625937,10116.0,,14810,,,N,1,Intermediate,BAO_0000218
13156,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625938,9615.0,,13249,,,N,1,Intermediate,BAO_0000218
13157,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL625939,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13158,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL625940,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13159,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL874464,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13160,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL625941,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13161,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL625942,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13162,Rattus norvegicus,50597,,Bile,1,A,1970.0,,,CHEMBL625943,10116.0,,9267,,,N,1,Intermediate,BAO_0000218
13163,Homo sapiens,50587,,Serum,1,A,1977.0,,,CHEMBL625944,9606.0,,15549,,,N,1,Intermediate,BAO_0000218
13164,,22224,,,1,A,,,,CHEMBL625945,,,10929,,,U,0,Autocuration,BAO_0000019
13165,,22224,,,1,A,,,,CHEMBL625946,,,15444,,,U,0,Autocuration,BAO_0000019
13166,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL625947,9615.0,,12860,,,U,0,Autocuration,BAO_0000218
13167,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625948,10116.0,,12170,,,N,1,Intermediate,BAO_0000218
13168,,22224,,,1,A,,,,CHEMBL625949,,,15173,,,U,0,Autocuration,BAO_0000218
13169,,22224,,,1,A,,,,CHEMBL625950,,,15173,,,U,0,Autocuration,BAO_0000218
13170,Eutheria,22224,,,1,A,,,,CHEMBL625951,9347.0,,15173,,,U,0,Autocuration,BAO_0000218
13171,,22224,,,1,A,,,,CHEMBL625952,,,15173,,,U,0,Autocuration,BAO_0000218
13172,,22224,,,1,A,,,,CHEMBL625953,,,15173,,,U,0,Autocuration,BAO_0000218
13173,,22224,,,1,A,,,,CHEMBL625954,,,15173,,,U,0,Autocuration,BAO_0000218
13174,,22224,,,1,A,,,,CHEMBL882959,,,15173,,,U,0,Autocuration,BAO_0000218
13175,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625955,9615.0,,11767,,,N,1,Intermediate,BAO_0000218
13176,Mustela putorius furo,22224,,,1,A,,,,CHEMBL625956,9669.0,,11219,,,U,0,Autocuration,BAO_0000218
13177,Macaca fascicularis,100710,,,1,A,,,,CHEMBL625957,9541.0,,12186,,,N,1,Intermediate,BAO_0000218
13178,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625958,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13179,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625959,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13180,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626642,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13181,Rattus norvegicus,50597,,,1,A,,,,CHEMBL631330,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13182,Rattus norvegicus,50597,,,1,A,,,,CHEMBL631331,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13183,Rattus norvegicus,50597,,,1,A,,,,CHEMBL631332,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13184,Rattus norvegicus,50597,,,1,A,,,,CHEMBL631333,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13185,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632018,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13186,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632019,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13187,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632020,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13188,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632021,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13189,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632022,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13190,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632023,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13191,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632024,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13192,Rattus norvegicus,50597,,,1,A,,,,CHEMBL874472,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13193,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632025,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13194,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632026,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13195,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632027,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13196,Rattus norvegicus,50597,,,1,A,,,,CHEMBL632028,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13197,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626430,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13198,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626431,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13199,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626432,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13200,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626433,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13201,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626434,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13202,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627280,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13203,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627281,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13204,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627282,10116.0,,11510,,,N,1,Intermediate,BAO_0000218
13205,,22224,,,1,A,,,,CHEMBL627283,,,7199,,,U,0,Autocuration,BAO_0000019
13206,,22224,,,1,A,,,,CHEMBL627284,,,7199,,,U,0,Autocuration,BAO_0000218
13207,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627285,10116.0,,7095,,,N,1,Intermediate,BAO_0000218
13208,,22224,,,1,A,,,,CHEMBL627286,,,7095,,,U,0,Autocuration,BAO_0000218
13209,Rattus norvegicus,50597,,,1,A,,,,CHEMBL875477,10116.0,,7095,,,N,1,Intermediate,BAO_0000218
13210,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627287,10116.0,,12528,,,N,1,Intermediate,BAO_0000218
13211,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL627288,9615.0,,12528,,,N,1,Intermediate,BAO_0000218
13212,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627289,10116.0,,7095,,,N,1,Intermediate,BAO_0000218
13213,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL627290,10116.0,,14223,,,N,1,Intermediate,BAO_0000218
13214,,22224,,,1,A,,,,CHEMBL627291,,,13569,,,U,0,Autocuration,BAO_0000218
13215,,22224,,,1,A,,,,CHEMBL627292,,,13569,,,U,0,Autocuration,BAO_0000218
13216,,22224,,,1,A,,,,CHEMBL627293,,,13569,,,U,0,Autocuration,BAO_0000218
13217,,22224,,,1,A,,,,CHEMBL627294,,,13569,,,U,0,Autocuration,BAO_0000218
13218,,22224,,,1,A,,,,CHEMBL875478,,,13569,,,U,0,Autocuration,BAO_0000218
13219,,22224,,,1,A,,,,CHEMBL627295,,,13979,,,U,0,Autocuration,BAO_0000218
13220,Mus musculus,50594,,,1,A,,,,CHEMBL627296,10090.0,,14315,,,N,1,Intermediate,BAO_0000218
13221,Oryctolagus cuniculus,50592,,,1,A,,,,CHEMBL626119,9986.0,,14315,,,N,1,Intermediate,BAO_0000218
13222,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626120,10116.0,,14315,,,N,1,Intermediate,BAO_0000218
13223,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626121,10116.0,,12174,,,N,1,Intermediate,BAO_0000218
13224,Cavia porcellus,22224,,,1,A,,,,CHEMBL626122,10141.0,,12797,,,U,0,Autocuration,BAO_0000218
13225,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626123,10116.0,,12797,,,N,1,Intermediate,BAO_0000218
13226,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623456,9615.0,,12797,,,N,1,Intermediate,BAO_0000218
13227,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623457,10116.0,,12797,,,N,1,Intermediate,BAO_0000218
13228,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623458,10116.0,,11500,,,N,1,Intermediate,BAO_0000218
13229,,22224,,,1,A,,,,CHEMBL623459,,,15173,,,U,0,Autocuration,BAO_0000218
13230,,22224,,,1,A,,,,CHEMBL875484,,,15173,,,U,0,Autocuration,BAO_0000218
13231,,22224,,,1,A,,,,CHEMBL623460,,,15173,,,U,0,Autocuration,BAO_0000218
13232,,22224,,,1,A,,,,CHEMBL623461,,,15173,,,U,0,Autocuration,BAO_0000218
13233,,22224,,,1,A,,,,CHEMBL623462,,,15173,,,U,0,Autocuration,BAO_0000218
13234,,22224,,,1,A,,,,CHEMBL627386,,,15173,,,U,0,Autocuration,BAO_0000218
13235,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL627387,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13236,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627388,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13237,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL627389,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13238,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL627390,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13239,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL627391,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13240,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627392,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13241,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL627393,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13242,Rattus norvegicus,50597,,Trachea,1,A,3126.0,,,CHEMBL627394,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13243,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL627395,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13244,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL875485,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13245,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627396,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13246,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627397,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13247,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL627398,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13248,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL627399,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13249,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL627400,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13250,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627401,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13251,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL627402,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13252,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL627403,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13253,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL627404,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13254,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623101,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13255,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL877480,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13256,Rattus norvegicus,50597,,Trachea,1,A,3126.0,,,CHEMBL623102,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13257,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL623103,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13258,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL623104,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13259,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623105,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13260,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623106,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13261,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL623107,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13262,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL623108,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13263,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL623109,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13264,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL623110,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13265,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL623111,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13266,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL625060,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13267,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL625061,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13268,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625062,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13269,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL625063,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13270,Rattus norvegicus,50597,,Trachea,1,A,3126.0,,,CHEMBL625064,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13271,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL625065,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13272,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL625066,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13273,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625067,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13274,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625068,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13275,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL622159,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13276,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL622160,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13277,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL622161,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13278,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL622162,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13279,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL622163,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13280,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL622313,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13281,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622314,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13282,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL622315,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13283,Rattus norvegicus,50597,,Trachea,1,A,3126.0,,,CHEMBL622316,10116.0,,14198,,,N,1,Intermediate,BAO_0000218
13284,Escherichia coli,50212,,,1,A,,,,CHEMBL877486,562.0,,15599,,,N,1,Intermediate,BAO_0000218
13285,,22224,,,1,A,,,,CHEMBL622317,,,8204,,,U,0,Autocuration,BAO_0000019
13286,,22224,,,1,A,,,,CHEMBL622318,,,8204,,,U,0,Autocuration,BAO_0000019
13287,,22224,,,1,A,,,,CHEMBL622319,,,6154,,,U,0,Autocuration,BAO_0000019
13288,,22224,,,1,A,,,,CHEMBL622320,,,6154,,,U,0,Autocuration,BAO_0000019
13289,,22224,,,1,A,,,,CHEMBL622321,,,6154,,,U,0,Autocuration,BAO_0000019
13290,,22224,,,1,A,,,,CHEMBL622322,,,6154,,,U,0,Autocuration,BAO_0000019
13291,,22224,,,1,A,,,,CHEMBL622323,,,7114,,,U,0,Autocuration,BAO_0000019
13292,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622324,10116.0,,7114,,,N,1,Intermediate,BAO_0000218
13293,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622325,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13294,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622326,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13295,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL877487,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13296,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622327,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13297,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622328,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13298,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622329,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13299,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622330,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13300,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622331,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13301,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622332,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13302,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL622333,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13303,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL627658,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13304,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL630428,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13305,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL630429,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13306,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL630430,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13307,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL630431,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13308,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL630432,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13309,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL630433,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13310,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL630434,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13311,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629372,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13312,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629553,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13313,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629554,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13314,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL874447,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13315,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629555,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13316,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629556,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13317,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629557,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13318,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629558,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13319,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629559,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13320,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL629560,10116.0,,8133,,,N,1,Intermediate,BAO_0000218
13321,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629561,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13322,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629562,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13323,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629563,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13324,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629564,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13325,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629565,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13326,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629566,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13327,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629567,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13328,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629568,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13329,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629569,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13330,Canis lupus familiaris,50588,,Urine,1,A,1088.0,,,CHEMBL629570,9615.0,,8133,,,N,1,Intermediate,BAO_0000218
13331,Simiiformes,22224,,Urine,1,A,1088.0,,,CHEMBL629571,314293.0,,8133,,,U,0,Autocuration,BAO_0000218
13332,Rattus norvegicus,22224,,,1,A,,,,CHEMBL629572,10116.0,,12170,,,U,0,Autocuration,BAO_0000218
13333,Rattus norvegicus,22224,,,1,A,,,,CHEMBL629573,10116.0,,12170,,,U,0,Autocuration,BAO_0000218
13334,Eutheria,22224,,,1,A,,,,CHEMBL629574,9347.0,,4985,,,U,0,Autocuration,BAO_0000218
13335,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL629575,9615.0,,15145,,,U,0,Autocuration,BAO_0000218
13336,Rattus norvegicus,22224,,,1,A,,,,CHEMBL874448,10116.0,,14080,,,U,0,Autocuration,BAO_0000218
13337,Primates,22224,,,1,A,,,,CHEMBL629576,9443.0,,11219,,,U,0,Autocuration,BAO_0000218
13338,Rattus norvegicus,22224,,,1,A,,,,CHEMBL629577,10116.0,,15145,,,U,0,Autocuration,BAO_0000218
13339,Rattus norvegicus,22224,,,1,A,,,,CHEMBL629578,10116.0,,15145,,,U,0,Autocuration,BAO_0000218
13340,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL629579,9615.0,,1202,,,U,0,Autocuration,BAO_0000218
13341,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL882958,9615.0,,1202,,,U,0,Autocuration,BAO_0000218
13342,Pan troglodytes,50505,,,1,A,,,,CHEMBL629580,9598.0,,1202,,,N,1,Intermediate,BAO_0000218
13343,Eutheria,22224,,,1,A,,,,CHEMBL629581,9347.0,,4026,,,U,0,Autocuration,BAO_0000218
13344,Saimiri,22224,,,1,A,,,,CHEMBL629582,9520.0,,1492,,,U,0,Autocuration,BAO_0000218
13345,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL628522,9615.0,,12793,,,N,1,Intermediate,BAO_0000218
13346,Cricetinae,100712,,,1,A,,,,CHEMBL625432,10026.0,,12793,,,N,1,Intermediate,BAO_0000218
13347,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625433,10116.0,,12793,,,U,0,Autocuration,BAO_0000218
13348,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL625434,10116.0,,14793,,,N,1,Intermediate,BAO_0000218
13349,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL625435,10116.0,,14793,,,N,1,Intermediate,BAO_0000218
13350,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625436,10116.0,,14793,,,U,0,Autocuration,BAO_0000218
13351,Macaca fascicularis,100710,,,1,A,,,,CHEMBL874588,9541.0,,14731,,,N,1,Intermediate,BAO_0000218
13352,Mus musculus,50594,,,1,A,,,,CHEMBL625437,10090.0,,14731,,,N,1,Intermediate,BAO_0000218
13353,Mustela putorius furo,22224,,,1,A,,,,CHEMBL625438,9669.0,,12187,,,U,0,Autocuration,BAO_0000218
13354,Simiiformes,22224,,,1,A,,,,CHEMBL625439,314293.0,,12187,,,U,0,Autocuration,BAO_0000218
13355,Simiiformes,22224,,,1,A,,,,CHEMBL625440,314293.0,,12187,,,U,0,Autocuration,BAO_0000218
13356,Simiiformes,22224,,,1,A,,,,CHEMBL625441,314293.0,,12187,,,U,0,Autocuration,BAO_0000218
13357,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625442,10116.0,,12187,,,U,0,Autocuration,BAO_0000218
