amount,staff_id,customer_id,payment_date,rental_id,payment_id
0.99,1,228,2005-07-08 21:07:24,4909,6146
2.99,1,228,2005-07-26 23:43:49,6948,6151
2.99,1,228,2005-07-28 20:37:56,8147,6154
3.98,2,228,2006-02-14 15:16:03,12672,6159
4.99,2,229,2005-07-06 21:06:37,3933,6165
0.99,2,229,2005-07-08 11:07:37,4694,6168
2.99,1,229,2005-07-12 20:41:35,6880,6172
5.99,2,229,2005-07-27 13:00:25,7308,6174
7.99,2,229,2005-07-28 01:14:49,7640,6176
4.99,1,229,2005-08-17 00:04:54,11521,6178
2.99,1,229,2005-08-19 02:39:47,12866,6179
8.99,2,230,2005-06-18 19:25:47,2450,6191
4.99,1,230,2005-07-09 03:33:32,5045,6196
2.99,2,230,2005-07-09 14:23:05,5269,6198
4.99,2,230,2005-07-27 15:59:19,7390,6202
3.99,2,230,2005-07-31 10:02:04,9778,6206
9.99,1,230,2005-07-31 19:20:18,10057,6208
5.99,2,230,2005-08-02 09:47:08,11148,6210
0.99,2,230,2005-08-20 20:55:32,14017,6216
2.99,1,230,2005-08-21 08:38:21,14340,6218
5.99,1,231,2005-05-27 01:57:14,329,6219
6.99,1,231,2005-05-27 22:39:10,479,6220
2.99,2,231,2005-08-02 08:26:24,11113,6234
2.99,2,231,2005-08-22 00:53:08,14806,6243
5.99,2,232,2005-07-11 14:16:10,6234,6249
5.99,1,232,2005-07-27 06:08:48,7123,6251
4.99,2,232,2005-07-28 01:58:30,7653,6252
4.99,2,232,2005-07-29 06:25:08,8401,6257
4.99,2,232,2005-07-29 15:04:42,8655,6258
6.99,1,232,2005-08-01 12:23:00,10539,6263
2.99,2,232,2005-08-20 09:33:58,13707,6266
0.99,2,232,2005-08-21 15:07:42,14527,6267
2.99,2,232,2005-08-23 04:33:39,15553,6269
2.99,2,233,2005-06-18 04:46:33,2244,6271
4.99,1,233,2005-07-11 18:50:45,6319,6279
4.99,1,233,2005-08-01 13:54:22,10582,6287
2.99,2,233,2005-08-22 19:17:24,15285,6290
0.99,2,234,2005-06-16 09:10:06,1645,6295
2.99,1,234,2005-06-16 10:57:00,1674,6296
0.99,2,234,2005-07-08 10:53:39,4686,6302
7.99,2,234,2005-08-02 04:03:13,10968,6307
3.99,1,234,2005-08-02 22:18:41,11481,6310
0.99,1,234,2005-08-18 03:00:48,12226,6312
2.99,1,234,2005-08-22 13:03:52,15129,6317
2.99,2,235,2005-07-06 03:57:35,3581,6323
6.99,1,235,2005-07-06 12:30:12,3752,6324
4.99,2,235,2005-07-11 20:34:13,6352,6329
4.99,2,235,2005-07-12 01:21:03,6466,6330
0.99,2,235,2005-07-29 20:20:16,8781,6333
3.99,1,235,2005-07-31 03:10:30,9587,6336
4.99,1,235,2005-08-18 13:16:31,12502,6339
3.99,2,235,2005-08-21 23:08:33,14749,6342
2.99,2,236,2005-05-26 15:46:56,262,6344
6.99,2,236,2005-06-18 08:51:29,2311,6350
4.99,1,236,2005-06-21 11:29:23,3353,6353
4.99,2,236,2005-07-27 01:13:45,6996,6365
4.99,2,236,2005-07-27 03:31:11,7047,6366
5.99,1,236,2005-07-30 05:16:29,9011,6372
2.99,1,236,2005-07-31 15:25:26,9934,6373
3.99,2,236,2005-08-02 22:34:06,11486,6376
4.99,2,236,2005-08-21 21:50:53,14722,6384
4.99,1,237,2005-06-17 23:08:12,2156,6390
4.99,1,237,2005-07-08 18:28:13,4844,6393
4.99,2,237,2005-07-11 03:51:59,6053,6394
4.99,1,237,2005-07-28 08:06:52,7812,6397
6.99,2,237,2005-07-29 21:16:47,8799,6401
3.99,1,237,2005-07-29 22:44:35,8835,6402
0.99,1,237,2005-08-18 11:53:07,12469,6411
6.99,2,237,2005-08-20 17:02:37,13922,6413
1.99,2,237,2005-08-23 18:28:09,15931,6418
2.99,1,238,2005-05-30 00:32:04,842,6420
4.99,1,238,2005-06-16 10:12:55,1660,6422
0.99,1,238,2005-07-07 08:22:07,4143,6424
7.99,2,238,2005-07-31 12:24:19,9841,6432
5.99,2,238,2005-08-17 00:54:28,11543,6434
2.99,1,238,2005-08-17 15:24:06,11897,6436
4.99,1,238,2005-08-21 07:48:34,14312,6437
4.99,2,239,2005-06-16 02:36:43,1560,6447
7.99,2,239,2005-07-08 21:42:10,4920,6453
0.99,1,239,2005-07-10 23:38:34,5960,6455
0.99,1,239,2005-07-12 06:03:40,6573,6456
0.99,2,239,2005-07-31 06:39:13,9676,6461
0.99,1,239,2005-08-01 20:14:14,10755,6463
4.99,2,239,2005-08-19 23:19:02,13427,6471
3.99,2,240,2005-06-18 01:47:07,2196,6477
0.99,1,240,2005-07-11 16:03:49,6272,6483
0.99,2,240,2005-08-23 08:06:49,15641,6499
3.99,1,241,2005-05-31 08:20:43,1059,6501
0.99,2,241,2005-07-06 15:41:15,3822,6507
4.99,1,241,2005-07-11 00:19:04,5981,6513
2.99,1,241,2005-07-27 17:34:40,7434,6517
2.99,1,241,2005-07-28 09:58:02,7860,6518
5.99,1,241,2005-07-31 15:44:43,9944,6521
4.99,2,242,2005-06-16 13:21:05,1702,6540
4.99,1,242,2005-06-19 13:06:50,2691,6541
1.99,2,242,2005-07-08 20:22:05,4895,6546
0.99,2,242,2005-08-01 06:12:19,10367,6552
0.99,2,242,2005-08-02 05:29:48,11020,6555
4.99,1,242,2005-08-02 13:45:39,11258,6556
0.99,2,242,2005-08-17 03:36:06,11607,6557
0.99,1,243,2005-06-15 19:32:52,1452,6568
4.99,1,243,2005-07-06 22:36:20,3965,6571
0.99,1,243,2005-07-08 18:00:14,4831,6572
2.99,2,243,2005-07-27 02:31:15,7022,6576
2.99,2,243,2005-07-30 06:16:07,9035,6579
2.99,1,243,2005-08-20 21:30:53,14033,6585
3.99,1,243,2005-08-21 06:24:55,14272,6587
2.99,2,243,2005-08-21 21:02:55,14705,6589
4.99,2,244,2005-05-28 13:21:08,592,6590
6.99,2,244,2005-06-15 01:04:22,1189,6592
0.99,2,244,2005-07-09 22:48:04,5461,6597
0.99,2,244,2005-07-10 09:32:22,5692,6598
4.99,2,244,2005-07-11 21:36:10,6374,6601
4.99,2,244,2005-07-31 19:07:43,10047,6607
6.99,2,244,2005-08-01 17:47:00,10684,6609
0.99,2,244,2005-08-02 09:58:15,11157,6611
9.99,1,244,2005-08-02 14:09:08,11267,6612
9.99,1,244,2005-08-17 09:48:06,11762,6613
0.99,1,244,2005-08-21 09:31:44,14367,6617
1.99,1,244,2005-08-22 05:07:17,14919,6619
2.99,1,245,2005-05-29 05:16:05,719,6625
8.99,2,245,2005-05-30 15:44:27,948,6627
4.99,1,245,2005-07-27 10:01:41,7230,6637
0.99,2,245,2005-07-30 08:21:02,9088,6643
0.99,1,245,2005-08-02 08:13:31,11105,6648
7.99,1,245,2005-08-18 05:43:22,12303,6650
2.99,2,245,2006-02-14 15:16:03,12682,6653
3.99,1,246,2005-05-29 02:11:44,699,6657
2.99,2,246,2005-07-09 00:54:13,4994,6666
2.99,2,246,2005-08-01 17:33:03,10683,6671
6.99,2,247,2005-07-07 11:08:11,4198,6682
2.99,2,247,2005-07-09 00:57:46,4995,6684
4.99,2,247,2005-08-18 04:22:01,12265,6693
7.99,1,247,2005-08-18 12:37:36,12482,6694
0.99,1,248,2005-07-08 18:18:23,4841,6705
0.99,1,248,2005-08-20 16:47:32,13918,6711
3.99,1,249,2005-05-28 14:01:02,597,6717
7.99,2,249,2005-07-12 11:44:33,6670,6727
7.99,1,249,2005-07-27 21:47:37,7544,6728
4.99,2,249,2005-07-28 10:33:22,7881,6730
0.99,2,249,2005-08-17 05:47:32,11668,6733
4.99,1,250,2005-05-28 18:14:29,637,6739
0.99,2,250,2005-05-29 00:32:09,687,6740
0.99,1,250,2005-08-18 07:47:31,12361,6751
4.99,2,250,2005-08-22 01:12:14,14814,6755
6.99,2,250,2005-08-22 17:52:05,15247,6756
2.99,2,251,2005-05-27 11:18:25,393,6759
4.99,1,251,2005-07-06 15:00:14,3799,6766
7.99,1,251,2005-08-01 13:41:41,10575,6777
2.99,2,251,2005-08-19 11:51:39,13121,6781
6.99,2,251,2005-08-19 17:09:22,13260,6783
0.99,1,251,2005-08-21 07:06:20,14292,6784
0.99,1,252,2005-06-20 07:41:47,2968,6792
0.99,2,252,2005-07-07 20:09:01,4372,6793
0.99,2,252,2005-07-27 05:58:32,7121,6798
4.99,1,252,2005-08-19 21:39:35,13385,6806
4.99,1,252,2005-08-21 23:52:32,14774,6808
4.99,1,253,2005-06-17 21:55:43,2142,6816
4.99,1,253,2005-06-18 19:32:51,2454,6817
2.99,2,253,2005-08-22 17:12:29,15221,6838
2.99,1,254,2005-05-26 05:01:18,183,6839
5.99,1,254,2005-05-31 15:05:12,1108,6840
2.99,1,254,2005-06-17 21:28:14,2138,6844
2.99,2,254,2005-07-09 03:20:30,5042,6847
0.99,2,254,2005-07-27 01:58:34,7011,6854
7.99,2,254,2005-07-28 23:43:59,8216,6856
1.99,2,254,2005-07-30 23:52:46,9494,6858
4.99,1,254,2005-08-01 11:48:51,10522,6859
6.99,1,254,2005-08-17 05:36:57,11665,6861
0.99,2,254,2005-08-18 00:13:15,12148,6862
0.99,1,254,2005-08-18 02:22:20,12206,6863
2.99,2,254,2005-08-19 12:06:42,13130,6868
4.99,2,254,2005-08-21 14:09:47,14497,6869
0.99,1,255,2005-07-08 04:20:19,4547,6875
0.99,1,255,2005-07-29 11:32:13,8562,6880
2.99,2,255,2005-08-19 13:09:54,13154,6884
0.99,1,255,2005-08-19 17:33:50,13268,6885
2.99,1,256,2005-06-16 02:17:07,1555,6894
4.99,2,256,2005-06-17 09:26:15,1973,6896
4.99,1,256,2005-06-19 22:07:24,2839,6900
3.99,1,256,2005-07-28 02:10:27,7661,6905
2.99,2,256,2005-08-02 05:07:07,11011,6908
0.99,2,256,2005-08-20 00:33:22,13457,6910
6.99,1,256,2005-08-20 20:16:06,14003,6912
2.99,2,256,2005-08-21 12:07:42,14445,6914
4.99,2,256,2005-08-23 16:15:45,15861,6917
7.99,1,256,2005-08-23 16:18:12,15864,6918
6.99,2,257,2005-07-08 00:02:49,4462,6924
6.99,1,257,2005-07-10 00:16:54,5495,6926
4.99,1,257,2005-07-10 18:00:07,5858,6927
5.99,1,257,2005-07-11 23:46:19,6422,6928
5.99,2,257,2005-07-12 13:23:40,6711,6929
3.99,2,257,2005-07-28 20:59:04,8156,6935
4.99,1,257,2005-08-02 12:59:08,11230,6942
0.99,1,257,2005-08-02 18:44:45,11394,6943
2.99,2,257,2005-08-19 01:55:55,12841,6946
7.99,2,257,2005-08-19 15:00:58,13203,6948
0.99,2,257,2005-08-21 01:10:29,14115,6952
8.99,2,258,2005-06-20 04:50:45,2931,6958
5.99,1,258,2005-07-08 10:30:36,4677,6960
0.99,2,258,2005-07-08 20:25:11,4897,6961
2.99,1,258,2005-07-28 08:09:48,7814,6966
5.99,1,258,2005-08-01 04:52:12,10325,6971
6.99,2,258,2005-08-01 04:57:32,10332,6972
3.99,2,258,2005-08-18 05:16:28,12296,6975
6.99,1,258,2005-08-20 09:13:25,13695,6977
6.99,2,258,2005-08-22 04:31:37,14901,6979
6.99,2,259,2005-05-29 05:30:31,722,6980
6.99,1,259,2005-07-30 15:17:31,9282,6995
3.99,1,259,2005-08-02 11:01:26,11184,6999
6.99,2,259,2005-08-18 19:43:46,12680,7000
10.99,1,259,2005-08-23 00:05:57,15425,7009
8.99,1,260,2005-05-31 14:13:59,1101,7013
7.99,1,260,2005-06-19 20:30:21,2823,7019
0.99,2,260,2005-07-07 03:42:07,4054,7022
6.99,2,260,2005-07-08 13:31:23,4741,7023
2.99,1,260,2005-07-08 19:14:45,4870,7024
2.99,2,260,2005-07-11 19:09:33,6328,7025
4.99,2,260,2005-07-30 11:50:54,9176,7033
0.99,1,260,2005-08-19 02:12:40,12852,7035
2.99,1,260,2005-08-20 18:28:28,13966,7038
7.99,1,260,2005-08-21 16:54:47,14579,7042
1.99,2,261,2005-08-01 02:29:50,10246,7061
1.99,1,261,2005-08-17 13:00:40,11834,7062
2.99,2,261,2005-08-17 16:28:24,11928,7063
1.99,1,262,2005-06-20 03:57:17,2915,7074
0.99,1,262,2005-07-11 17:16:40,6291,7079
6.99,1,262,2005-07-12 17:23:01,6805,7083
6.99,1,262,2005-07-30 08:50:25,9105,7085
0.99,2,262,2005-08-01 08:14:10,10421,7086
2.99,2,262,2005-08-20 00:55:16,13466,7088
5.99,1,262,2005-08-20 12:55:43,13808,7089
3.99,2,262,2005-08-22 18:48:42,15270,7093
0.99,1,262,2005-08-23 01:07:01,15456,7094
4.99,1,262,2005-08-23 08:04:40,15640,7095
8.99,2,263,2005-06-17 20:54:36,2126,7100
2.99,2,263,2005-07-09 07:25:28,5125,7106
4.99,2,263,2005-07-11 21:40:23,6376,7108
1.99,1,263,2005-07-12 17:36:42,6808,7110
2.99,1,263,2005-08-02 17:02:06,11339,7117
6.99,2,263,2005-08-19 04:32:15,12919,7121
3.99,1,263,2005-08-21 08:33:07,14335,7122
6.99,2,263,2005-08-21 12:13:10,14448,7123
0.99,1,263,2006-02-14 15:16:03,15293,7126
2.99,1,264,2005-07-11 22:29:29,6395,7136
8.99,1,264,2005-07-27 01:42:20,7006,7138
5.99,1,264,2005-07-31 15:19:48,9932,7142
4.99,1,264,2005-08-18 13:41:32,12518,7147
2.99,2,264,2005-08-20 05:48:59,13590,7148
4.99,1,264,2005-08-23 06:19:12,15595,7150
2.99,1,265,2005-06-19 05:59:57,2598,7155
9.99,1,265,2005-07-10 10:32:52,5710,7161
5.99,2,266,2005-07-09 18:16:08,5362,7188
2.99,1,266,2005-07-29 09:04:17,8492,7190
5.99,2,266,2005-07-30 08:58:24,9109,7191
5.99,2,266,2005-08-02 01:54:34,10910,7193
4.99,1,266,2005-08-02 16:15:07,11321,7195
6.99,1,266,2005-08-20 04:10:26,13556,7203
6.99,2,267,2005-05-25 14:57:22,91,7209
4.99,1,267,2005-05-27 17:21:04,436,7210
7.99,2,267,2005-06-19 04:40:06,2578,7215
4.99,2,267,2005-06-19 16:55:59,2754,7218
4.99,1,267,2005-07-28 22:47:06,8190,7225
1.99,1,267,2005-07-29 11:51:24,8572,7226
3.99,1,267,2005-08-22 16:35:47,15208,7240
0.0,2,267,2006-02-14 15:16:03,13713,7244
2.99,1,268,2005-06-15 16:17:21,1394,7245
4.99,2,268,2005-06-18 10:00:33,2324,7249
2.99,2,268,2005-07-10 14:33:00,5793,7257
2.99,1,268,2005-07-30 02:30:07,8931,7261
6.99,2,269,2005-06-18 22:12:09,2493,7282
9.99,1,269,2005-07-07 07:20:29,4125,7283
2.99,1,269,2005-07-12 00:25:04,6440,7286
4.99,2,269,2005-07-12 17:22:06,6804,7288
6.99,1,269,2005-07-27 21:36:09,7537,7290
4.99,1,269,2005-08-02 05:12:22,11014,7294
0.0,2,269,2006-02-14 15:16:03,12610,7303
6.99,1,270,2005-06-17 04:25:46,1896,7307
4.99,2,270,2005-07-12 04:05:16,6520,7313
2.99,1,270,2005-07-29 04:57:43,8355,7314
3.99,2,270,2005-07-29 13:48:20,8618,7315
2.99,1,270,2005-08-17 16:08:17,11917,7323
0.99,1,270,2005-08-21 18:09:51,14618,7327
6.99,2,270,2005-08-23 07:10:22,15620,7328
2.99,2,271,2005-07-08 04:17:47,4545,7332
3.99,1,271,2005-07-28 00:24:14,7618,7336
3.99,1,271,2005-08-01 14:23:58,10599,7341
4.99,2,271,2005-08-21 09:08:29,14355,7345
0.99,1,272,2005-05-25 04:18:51,33,7347
0.99,1,272,2005-05-31 09:52:50,1072,7350
5.99,1,272,2005-06-21 08:45:33,3323,7353
7.99,1,272,2005-07-29 00:41:56,8248,7358
6.99,2,273,2005-06-15 16:11:21,1391,7369
4.99,2,273,2005-06-16 17:56:10,1765,7371
0.99,1,273,2005-06-21 00:33:47,3202,7373
7.99,1,273,2005-07-09 13:55:45,5256,7376
7.99,2,273,2005-07-09 21:28:07,5435,7377
1.99,1,273,2005-07-12 09:47:58,6635,7380
5.99,2,273,2005-07-30 15:26:08,9285,7385
0.99,2,273,2005-07-30 19:48:41,9391,7386
4.99,1,273,2005-08-02 14:35:03,11282,7392
0.99,1,273,2005-08-18 20:09:19,12692,7394
2.99,2,273,2005-08-22 21:59:51,15372,7400
2.99,1,274,2005-05-26 00:17:50,147,7402
9.99,2,274,2005-06-21 06:55:36,3291,7409
2.99,2,274,2005-07-08 06:09:09,4582,7412
3.99,2,274,2005-07-11 22:18:20,6389,7413
7.99,2,274,2005-07-29 10:00:48,8517,7416
8.99,2,274,2005-08-19 12:05:04,13129,7426
8.99,1,274,2005-08-20 03:58:41,13549,7427
0.99,1,274,2005-08-20 20:42:12,14012,7428
7.99,2,274,2005-08-21 02:58:02,14164,7430
2.99,1,274,2005-08-22 18:24:16,15260,7433
4.99,1,275,2005-06-19 09:56:01,2646,7440
0.99,2,275,2005-07-07 21:14:19,4396,7442
2.99,2,275,2005-07-30 14:31:31,9258,7450
3.99,1,275,2005-08-19 08:53:57,13037,7456
0.99,2,275,2005-08-20 22:36:40,14063,7460
5.99,1,275,2005-08-21 03:32:03,14187,7461
2.99,1,275,2005-08-21 07:13:23,14296,7462
10.99,1,276,2005-05-30 02:45:16,860,7468
4.99,2,276,2005-06-19 17:23:34,2763,7470
4.99,2,276,2005-07-09 13:25:18,5246,7475
2.99,2,276,2005-07-28 09:10:06,7842,7477
5.99,2,276,2005-07-31 22:20:46,10149,7482
4.99,1,276,2005-08-20 20:06:05,14000,7491
2.99,2,277,2005-07-06 19:11:43,3897,7504
2.99,1,277,2005-07-10 20:58:55,5913,7508
2.99,2,277,2005-07-12 01:01:58,6455,7509
5.99,1,277,2005-07-12 02:17:00,6487,7510
0.99,2,277,2005-08-17 01:38:19,11574,7517
4.99,2,277,2005-08-21 04:56:31,14227,7523
4.99,1,278,2005-05-31 12:15:57,1092,7527
0.99,2,278,2005-06-15 15:40:56,1387,7528
8.99,2,278,2005-07-08 19:09:59,4866,7534
0.99,1,278,2005-07-27 10:20:27,7239,7536
5.99,2,278,2005-07-28 23:51:53,8222,7538
2.99,1,278,2005-08-01 16:11:40,10649,7541
0.99,2,278,2005-08-17 00:30:04,11531,7545
0.99,1,278,2005-08-19 00:07:58,12787,7546
2.99,1,278,2005-08-21 06:21:24,14268,7549
4.99,1,278,2005-08-22 07:37:24,14986,7551
4.99,1,278,2005-08-23 21:30:45,16019,7552
2.99,1,279,2005-05-30 21:37:11,979,7553
4.99,1,279,2005-06-17 22:28:13,2147,7556
4.99,1,279,2005-07-08 00:34:25,4476,7560
7.99,1,279,2005-07-09 00:22:02,4978,7561
9.99,1,279,2005-07-09 18:15:32,5361,7563
0.99,1,279,2005-07-11 10:48:21,6176,7564
2.99,1,279,2005-08-16 23:54:34,11515,7570
4.99,1,279,2005-08-17 07:19:29,11703,7571
2.99,2,279,2005-08-19 05:20:25,12935,7572
3.99,1,279,2005-08-21 21:27:43,14714,7578
5.99,1,279,2005-08-22 00:00:56,14779,7579
4.99,1,280,2005-05-31 02:39:16,1014,7584
0.99,2,280,2005-07-28 11:12:12,7901,7591
0.99,1,280,2005-07-29 05:11:00,8365,7593
7.99,1,280,2005-07-29 11:35:23,8565,7594
0.99,2,280,2005-07-30 08:49:26,9103,7598
9.99,1,280,2005-08-01 23:49:33,10847,7599
2.99,2,280,2005-08-22 09:36:00,15036,7607
5.99,2,280,2005-08-23 19:09:39,15950,7610
2.99,2,281,2005-05-29 10:18:59,754,7612
0.99,1,281,2005-07-08 07:15:14,4607,7615
0.99,2,281,2005-07-12 18:28:12,6825,7618
1.99,1,281,2005-08-21 03:40:40,14196,7624
2.99,1,282,2005-06-17 12:18:36,2016,7628
2.99,1,282,2005-06-21 17:06:20,3417,7631
4.99,2,282,2005-07-07 21:56:53,4412,7635
6.99,1,282,2005-07-28 23:56:01,8223,7641
1.99,2,282,2005-07-29 08:26:04,8468,7643
0.99,2,282,2005-07-29 18:57:01,8743,7644
1.99,2,282,2005-07-30 04:09:13,8973,7645
2.99,1,283,2005-06-19 12:35:21,2685,7655
0.99,1,283,2005-07-27 20:24:31,7504,7668
0.99,1,283,2005-07-28 08:14:12,7816,7669
4.99,2,283,2005-07-30 18:30:37,9353,7670
2.99,2,283,2005-07-30 23:12:53,9478,7671
0.99,2,283,2005-08-17 17:40:04,11966,7676
6.99,2,284,2005-06-19 20:01:47,2813,7684
0.99,2,284,2005-06-21 07:04:53,3296,7685
7.99,2,284,2005-07-08 22:16:18,4931,7689
6.99,1,284,2005-07-09 08:57:56,5161,7690
5.99,1,284,2005-07-11 16:15:50,6276,7691
6.99,1,284,2005-07-27 07:36:34,7164,7693
4.99,1,284,2005-07-27 18:48:32,7463,7694
4.99,1,284,2005-08-22 05:12:24,14921,7704
5.98,1,284,2006-02-14 15:16:03,12064,7706
2.99,2,285,2005-07-09 07:04:04,5112,7712
9.99,1,285,2005-07-28 05:46:28,7745,7721
0.99,2,285,2005-07-29 08:24:47,8466,7723
2.99,2,285,2005-08-01 15:33:19,10628,7725
9.99,2,285,2005-08-18 19:57:39,12687,7730
7.99,2,285,2005-08-19 11:02:03,13102,7731
0.99,2,285,2005-08-22 18:03:57,15251,7732
2.99,1,286,2005-07-08 20:21:31,4894,7742
2.99,1,286,2005-07-27 17:10:42,7422,7748
5.99,2,286,2005-07-31 20:54:20,10105,7753
0.99,1,286,2005-08-22 04:34:22,14905,7759
2.99,2,287,2005-05-30 18:53:21,964,7763
7.99,1,287,2005-06-15 05:16:40,1247,7764
6.99,2,287,2005-06-19 07:19:41,2612,7767
3.99,2,287,2005-07-11 21:51:25,6379,7772
2.99,2,287,2005-07-28 07:04:42,7777,7775
4.99,1,287,2005-08-17 07:40:55,11716,7782
1.99,2,287,2005-08-22 11:05:34,15076,7785
0.99,2,287,2005-08-22 12:56:29,15127,7787
6.99,2,288,2005-05-27 16:10:04,427,7791
4.99,1,288,2005-05-28 01:35:25,503,7792
5.99,1,288,2005-06-15 20:46:04,1466,7794
2.99,1,288,2005-07-11 22:39:05,6399,7798
0.99,2,288,2005-07-28 05:38:20,7744,7800
0.99,1,288,2005-07-31 08:56:08,9732,7803
1.99,1,288,2005-08-17 23:49:43,12134,7806
2.99,1,288,2005-08-22 12:41:33,15119,7813
6.99,1,289,2005-06-18 15:24:19,2387,7816
6.99,2,289,2005-06-20 06:02:35,2948,7818
2.99,1,289,2005-07-06 04:29:13,3588,7820
0.99,2,289,2005-07-08 08:02:42,4622,7821
4.99,1,289,2005-07-09 05:45:40,5089,7822
3.99,2,289,2005-07-11 01:43:06,6007,7826
5.99,2,289,2005-08-19 20:03:22,13336,7839
0.99,1,289,2005-08-20 23:53:40,14087,7841
4.99,2,289,2005-08-21 22:16:57,14729,7842
3.99,1,290,2005-06-20 10:45:09,3013,7849
2.99,1,290,2005-07-09 06:38:59,5105,7853
5.99,2,290,2005-07-09 11:43:08,5214,7854
2.99,2,290,2005-07-10 16:22:20,5827,7855
1.99,1,290,2005-07-28 01:47:20,7650,7859
1.99,1,290,2005-08-01 00:33:52,10194,7864
6.99,1,290,2005-08-17 02:53:55,11596,7866
3.99,2,290,2005-08-18 02:03:59,12193,7867
4.99,2,290,2005-08-18 23:40:23,12778,7868
2.99,1,290,2005-08-19 21:19:27,13367,7870
4.99,2,291,2005-05-29 09:26:34,747,7873
2.99,1,291,2005-07-12 16:44:16,6796,7882
5.99,1,291,2005-07-27 22:21:05,7561,7883
0.99,2,291,2005-07-27 22:31:17,7564,7884
5.99,2,291,2005-07-30 12:42:21,9201,7888
7.99,2,291,2005-07-31 14:55:46,9919,7889
5.99,1,291,2005-08-20 08:19:20,13665,7892
0.99,2,292,2005-07-09 13:56:43,5257,7903
4.99,1,292,2005-07-10 22:31:01,5940,7904
8.99,1,292,2005-07-11 15:59:10,6270,7905
6.99,1,292,2005-07-12 21:45:25,6900,7906
2.99,1,292,2005-08-22 12:38:20,15117,7921
5.99,1,293,2005-06-16 22:14:21,1829,7926
4.99,2,293,2005-06-21 21:11:27,3452,7931
3.99,1,293,2005-07-06 19:35:55,3906,7932
6.99,2,293,2005-07-08 22:44:28,4944,7935
4.99,1,293,2005-07-29 12:28:17,8589,7939
2.99,1,293,2005-07-29 19:03:05,8745,7940
1.99,2,293,2005-08-02 09:10:04,11131,7942
7.99,1,293,2005-08-23 02:49:04,15508,7951
1.99,1,294,2005-05-28 13:59:54,595,7953
2.99,1,294,2005-06-20 02:40:04,2900,7954
4.99,1,294,2005-07-06 09:19:30,3681,7956
2.99,1,294,2005-07-31 00:55:11,9522,7964
4.99,2,294,2005-08-01 01:13:22,10220,7967
6.99,1,294,2005-08-01 12:48:55,10551,7968
2.99,2,294,2005-08-01 14:25:21,10600,7969
2.99,2,294,2005-08-17 18:10:40,11981,7974
2.99,1,294,2005-08-21 13:22:48,14474,7976
3.99,2,295,2005-05-27 08:08:18,371,7979
2.99,1,295,2005-06-15 11:23:27,1328,7981
2.99,1,295,2005-06-17 15:26:37,2054,7983
9.99,1,295,2005-07-06 18:21:13,3876,7990
1.99,1,295,2005-07-07 22:40:02,4432,7992
2.99,1,295,2005-07-09 02:04:32,5019,7993
3.99,2,295,2005-07-11 19:17:21,6331,7998
8.99,2,295,2005-07-31 07:11:04,9692,8004
0.99,1,295,2005-08-21 06:18:22,14264,8013
4.99,2,296,2005-05-26 02:02:05,162,8017
5.99,1,296,2005-05-28 03:04:04,511,8018
4.99,1,296,2005-05-30 04:22:06,869,8019
4.99,2,296,2005-07-27 22:38:53,7568,8032
0.99,2,296,2005-07-28 21:32:57,8171,8033
2.99,1,296,2005-07-30 16:41:34,9304,8035
4.99,2,296,2005-08-17 01:37:51,11571,8036
4.99,2,296,2005-08-17 12:43:30,11825,8037
2.99,1,296,2006-02-14 15:16:03,12009,8046
2.99,2,297,2005-07-08 08:02:18,4621,8055
6.99,1,297,2005-07-11 04:23:18,6064,8059
2.99,1,297,2005-07-27 00:56:30,6984,8061
0.99,2,297,2005-07-28 10:08:54,7867,8062
2.99,2,297,2005-07-30 05:19:27,9014,8064
4.99,2,297,2005-08-17 02:14:36,11585,8070
5.99,1,297,2005-08-21 10:40:34,14403,8077
4.99,2,298,2005-06-20 16:16:53,3095,8083
4.99,2,298,2005-06-21 15:50:30,3400,8084
2.99,2,298,2005-07-07 15:47:47,4291,8087
2.99,1,298,2005-07-09 13:26:28,5247,8090
0.99,2,298,2005-07-12 17:14:17,6802,8091
6.99,2,298,2005-08-01 02:35:28,10248,8095
0.99,1,298,2005-08-19 13:49:07,13172,8100
5.99,1,299,2005-05-27 02:27:10,332,8106
4.99,2,299,2005-06-19 11:11:23,2664,8109
5.99,1,299,2005-06-21 06:36:59,3288,8114
2.99,1,299,2005-07-28 05:48:56,7746,8123
6.99,1,299,2005-08-17 04:27:24,11629,8128
4.99,2,299,2005-08-22 04:10:10,14889,8134
0.99,2,300,2005-06-15 15:17:21,1381,8139
10.99,1,300,2005-07-10 10:09:17,5705,8144
4.99,1,300,2005-07-27 01:16:29,6998,8147
6.99,1,300,2005-07-28 19:20:16,8117,8149
2.99,2,300,2005-08-18 12:39:37,12484,8156
0.99,1,300,2005-08-19 18:43:53,13296,8159
5.99,1,300,2005-08-20 09:50:52,13717,8161
7.99,1,300,2005-08-21 20:01:34,14674,8162
0.99,1,301,2005-05-30 16:59:03,955,8169
0.99,1,301,2005-06-17 00:39:54,1853,8170
6.99,1,301,2005-07-09 07:14:18,5119,8175
4.99,2,301,2005-07-28 08:25:00,7818,8181
2.99,2,301,2005-08-20 07:13:47,13633,8185
1.99,1,301,2005-08-22 18:39:11,15268,8187
5.99,2,302,2005-05-25 15:38:46,92,8189
4.99,2,302,2005-07-08 10:26:02,4676,8191
6.99,1,302,2005-07-29 05:10:08,8363,8199
