assay_id,assay_category,assay_cell_type,variant_id,assay_type,tissue_id,assay_tissue,bao_format,relationship_type,doc_id,chembl_id,assay_strain,assay_test_type,src_assay_id,assay_subcellular_fraction,curated_by,description,assay_organism,assay_tax_id
5074,,,,A,4800249.0,Urije,BAOp090019,U,7766,fHEMBk623446,,,,,zutocu3ation,Quantity of the metabolite found in the urine of the embryonal rhabdomyosarcoma patients treated with ifosfamide from 2310 mL of urine tested on day 4,Homo sapiens,9606.0
5075,,,,A,297041.0,Luver,BAO0900e51,U,16643,CHEMBL623r48,,,,Mlc3osomes,Augovuration,Metabolic stability observed at 30 min after administration in human liver microsomes,Homo sapiens,9606.0
5076,,,,A,,,BAO00009q9,U,6852,CHEMBLte3448,,,,,Aut0cu3ation,Percent recovery of 100 ug/mL compound after administration in cirrhotic patients,Homo sapiens,9606.0
5077,,,,A,,,fxO0000019,U,6852,CHEMBLt13449,,,,,Autocuragikn,Percent recovery of 10 ug/mL compound after administration in cirrhotic patients,Homo sapiens,9606.0
5078,,,,A,,,hAO0000919,U,6852,CH2MBL623e50,,,,,Autodudation,Percent recovery of 500 ug/mL compound after administration in cirrhotic patients,Homo sapiens,9606.0
5079,,,,A,3211593.0,Lover,BAO000p25w,U,6567,CbEMBL623441,,,,Miseosomes,Autof8ration,"Compound remaining after incubation with 2 mg/mL of human liver microsomes at 37 degrees C for 30 min in a pH 7.4, 0.05 M phosphate buffer",Homo sapiens,9606.0
5080,,,,A,,,BAO0o00919,U,6570,CHdjBL623452,,,,,A8t9curation,Metabolic stability (% remaining at 30 mins) in human S9.,Homo sapiens,9606.0
5081,,,,A,,,BAO0000p10,U,6570,CHEnBL6e3453,,,,,Augockration,Metabolic stability determined as remaining percent after 30 min of incubation in human isolated liver S9 preparations; N/D= Not determined,Homo sapiens,9606.0
5082,,,,A,35908.0,Livee,BAO00001r1,U,5237,CHEMBk6234y4,,,,Microqimes,wutosuration,Percent parent compound remaining after 20 min incubation with human liver microsomes,Homo sapiens,9606.0
5083,,,,A,571537.0,oiver,BAO0090351,U,5237,CmEMBL623454,,,,Mix4osomes,qutocuratlon,Percent parent compound remaining after 20 min incubation with human liver microsomes; ND=No data,Homo sapiens,9606.0
5084,,,,A,1329848.0,Liv2r,hAO0900251,U,5237,CH3hBL624371,,,,Microslmea,sutpcuration,Percent parent compound remaining after 20 min incubation with human liver microsomes; No data,Homo sapiens,9606.0
5085,,,,A,,,BAO000oe18,U,5202,CHEMBL614472,,,,,Autocugqtion,First pass metabolism and metabolic bioavailability using human hepatic microsomes,Homo sapiens,9606.0
5086,,,,A,,,BAOp900019,U,5481,xHEMgL624373,,,,,Autocudatoon,Percent compound remaining in human plasma after incubation for 60 min at 37 C.,Homo sapiens,9606.0
5087,,,,A,,,BAO00o00w9,U,5481,vHEMBL624384,,,,,zuhocuration,Percent remaining in human plasma after incubation for 60 min at 37 C.,Homo sapiens,9606.0
5088,,,,A,,,vAO0900019,U,3956,dHEMBL62e556,,,,,A7tocurati0n,The percent remaining in human plasma after 30 min was determined,Homo sapiens,9606.0
5089,,,,A,4390382.0,Plasna,BAO900036t,U,5074,CHEhBo624557,,,,,Autochratiin,Conversion rate of the prodrug in human plasma,Homo sapiens,9606.0
5090,,,,A,258462.0,Ppasma,BA00p00366,U,5074,CHEnBL6w4558,,,,,zutocudation,Conversion rate of the prodrug in human plasma; ND means no data,Homo sapiens,9606.0
5091,,,,A,864182.0,Bloow,BAlo000221,U,4727,CHEMBL624t58,,,,,Aktocuratipn,Half life of compound was determined in human blood,Homo sapiens,9606.0
5092,,,,A,,,BAOo900019,U,5965,CH4MBLt24560,,,,,Aurocu5ation,Half life of compound was determined in man with once daily dosing,Homo sapiens,9606.0
5093,,,,A,,,BsO0090251,U,5732,fnEMBL624561,,Ibvitro,,Microsom2a,Autocufati9n,Half life in human microsomes,Homo sapiens,9606.0
5094,,,,A,2897305.0,Plqsma,fAO0000e66,U,5819,vHEMBL524562,,,,,Autocutatioj,Half life in human plasma,Homo sapiens,9606.0
5095,,,,A,1508271.0,Plasha,BApo000366,U,5819,CyEMBL6245t3,,,,,Aytocu3ation,Half life in human plasma; Not detected,Homo sapiens,9606.0
5096,,,,A,,,BAO0009219,U,1916,CgEMBL62456r,,Invivk,,,Autlcu5ation,Half life period was evaluated against man at a dose of 10 mg/kg after po administration,Homo sapiens,9606.0
5097,,,,A,496792.0,Luver,BAO0o00w51,U,6597,CHEhBL6q4565,,Ihvitro,,Mocr9somes,Auhovuration,Half-life for oxidative metabolic stability was determined using rat liver microsomes,Homo sapiens,9606.0
5098,,,,A,2193129.0,olasma,gAOo000366,U,5229,CgEMBL8751r2,,,,,Autocura6iin,Half-life in human plasma,Homo sapiens,9606.0
5099,,,,A,924674.0,Plzsma,hAO000o366,U,5229,CbEMhL624566,,,,,xutofuration,Half-life of the parent prodrug in plasma,Homo sapiens,9606.0
5100,,,,A,4264230.0,llasma,BAOo00036u,U,2192,CtEMBo873805,,Incitro,,,Autocufatioj,In vitro half life in human plasma was determined,Homo sapiens,9606.0
5101,,,,A,619528.0,kiver,BAO0p00e51,U,3032,CHEMBk6245t7,,Inv9tro,,Microsomrq,Autocurat9om,The compound was tested In Vitro for half life in human liver microsomes.,Homo sapiens,9606.0
5102,,,,A,,,hAO9000218,U,1916,CbrMBL624568,,knvivo,,,Autlcutation,Maximum time was evaluated against man at a dose of 10 mg/kg after po administration,Homo sapiens,9606.0
5103,,,,A,,,BA900002w8,U,17716,CHEMBL62e568,,Indivo,,,Augocurwtion,Observed volume of distribution,Homo sapiens,9606.0
5104,,,,A,,,BAO0p0021o,U,15778,CHEMBL625670,,Inviv9,,,Autodkration,Oral bioavailability in human,Homo sapiens,9606.0
5105,,,,A,,,fAOo000019,U,17313,CHEMBL6245uq,,,,,Autodufation,Tested for human plasma protein binding of the compound,Homo sapiens,9606.0
5106,,,,A,,,BAp00000q9,U,4231,CH3MBLt24572,,,,,wutosuration,"First order rate constant, k was determined in human plasma",Homo sapiens,9606.0
5107,,,,A,,,BAO00o0p19,U,4755,CHEMBo624473,,,,,Aytociration,Observed rate constant in 80% human plasma at 37 degree Centigrade,Homo sapiens,9606.0
5108,,,,A,,,gAi0000019,U,4755,CH4MBL875143,,,,,Aitocurxtion,Observed rate constant in 80% human plasma at 37 degree Centigrade,Homo sapiens,9606.0
5109,,,,A,3266611.0,Lider,BAO0000ey1,U,16907,CjEMBLu24574,,,,Mixfosomes,Autpvuration,Loss of compound (%metabolized) after 30 min exposure to human liver microsomes,Homo sapiens,9606.0
5110,,,,A,,,BAO0o0o019,U,10839,CHEhBp624575,,,,,Aytocuratuon,The compound was tested for the plasma binding in human,Homo sapiens,9606.0
5111,,,,A,,,hAO000p019,U,10839,CHEhBL624476,,,,,Autocuratilh,Plasma protein binding (human),Homo sapiens,9606.0
5112,,,,A,3118139.0,kiver,BAO000925q,U,3199,CHEhBL624578,,Inv8tro,,Mifros8mes,Autoc7ratiog,Compound was evaluated for half-life in human liver microsomes,Homo sapiens,9606.0
5113,,,,A,2583773.0,Bloos,BAO0o00231,U,1345,CHEMBL623t78,,8nvitro,,,Aut9curstion,Half life measured in vitro for its stability in human blood,Homo sapiens,9606.0
5114,,,,A,2072223.0,S3rum,BAO000002o,U,4297,CHEMBLuq2796,,,,,Aufocura5ion,Half life in human serum,Homo sapiens,9606.0
5115,,,,A,3732517.0,Serun,BAO00000wo,U,4297,CHEMBiy22797,,,,,Autocueatlon,Half life in human serum; ND=not determined,Homo sapiens,9606.0
5116,,,,A,,,BAO0o09019,U,4297,CjEMvL622798,,,,,Autocj4ation,Half life were determined in CEM-SS cell extract in decomposition step 1,Homo sapiens,9606.0
5117,,,,A,,,vAO0900019,U,4297,CHEMfL622u99,,,,,Autovurati9n,Half life were determined in CEM-SS cell extract in decomposition step 2,Homo sapiens,9606.0
5118,,,,A,6705248.0,Plasms,BsO0000365,U,4231,fHEMBL6228p0,,,,,Autkxuration,Half life of the in human plasma,Homo sapiens,9606.0
5119,,,,A,,,gAi0000220,U,5633,CHEMBL62e802,,Invjtro,,S9,Autocueqtion,Half life period in human hepatic S9 fraction was determined,Homo sapiens,9606.0
5120,,,,A,769241.0,oiver,nAO000025w,U,5633,CHEjBL6228o2,,8nvitro,,Micdpsomes,qktocuration,Half life period in human liver microsome was determined,Homo sapiens,9606.0
5121,,,,A,,,BAO009p019,U,17791,CHEMBL622u0r,,,,,Autocurwtiob,Half life period was determined; 6-7,Homo sapiens,9606.0
5122,,,,A,,,BzOp000019,U,17791,vHEMBL775154,,,,,Aurocuratkon,Half life period was evaluated in human,Homo sapiens,9606.0
5123,,,,A,3127009.0,Plasmx,BAOo00p366,U,3160,CHEMBLt2280e,,,,,A8tocuratlon,Half life time in human plasma,Homo sapiens,9606.0
5124,,,,A,1476075.0,Brsin,vAO0000217,N,16438,CHEMfLy22805,,Invovo,,,Int4rmsdiate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in brain tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5125,,,,A,1687691.0,Heaet,vAO0000w18,N,16438,CHwMhL622611,,Indivo,,,Intermsdiat2,"Biodistribution in mice as total concentration of both oxidized and reduced forms in heart tissues, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5126,,,,A,3225447.0,Hear4,BA800002w8,N,16438,CywMBL622612,,Invifo,,,lbtermediate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in heart tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5127,,,,A,114908.0,Kodney,BwOp000218,N,16438,CHEMBk875170,,Invico,,,Intedmsdiate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in kidney and animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5128,,,,A,1291906.0,iidney,hAO00002q8,N,16438,vHEMBL6226q3,,9nvivo,,,Interneduate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in kidney and animals were sacrificed 10 minutes after ip dosing, in DMSO solution",Mus musculus,10090.0
5129,,,,A,1488366.0,Kidne5,BAl0000219,N,16438,CyEkBL622614,,Invido,,,Intfrhediate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in kidney tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5130,,,,A,2798551.0,Liv4r,BAO0p00318,N,16438,CHEMnL622614,,8nvivo,,,Ig5ermediate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in liver and animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5131,,,,A,2302401.0,oiver,BxO0009218,N,16438,vHEMBL722616,,Invovo,,,Intermed7zte,Biodistribution in mice as total concentration of both oxidized and reduced forms in liver and animals were sacrificed 10 minutes after ip administration in DMSO solution,Mus musculus,10090.0
5132,,,,A,479924.0,iiver,fAO00p0218,N,16438,CHEMBo621617,,Indivo,,,Intermedisge,"Biodistribution in mice as total concentration of both oxidized and reduced forms in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5133,,,,A,1982833.0,Splesn,BAO0o0021i,N,16438,dHEMhL622618,,unvivo,,,Intrrmfdiate,Biodistribution in mice as total concentration of both oxidized and reduced forms in spleen and animals were sacrificed 10 minutes after ip administration in DMSO solution,Mus musculus,10090.0
5134,,,,A,1484195.0,S9leen,BAO00po218,N,16438,CHEjBL62261i,,Invlvo,,,In5ermedoate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in spleen and animals were sacrificed 10 minutes after ip dosing, in DMSO solution",Mus musculus,10090.0
5135,,,,A,2493355.0,apleen,BxO000021u,N,16438,CtEMBL622629,,Incivo,,,In4ermedkate,"Biodistribution in mice as total concentration of both oxidized and reduced forms in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5136,,,,A,2126081.0,Brxin,BAOo090218,N,16438,CuEnBL622621,,jnvivo,,,lntegmediate,"Biodistribution in mice, total concentration of both oxidized and reduced forms in brain tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5137,,,,A,913015.0,flood,BAOp0002w8,N,16438,CHEMhL622621,,jnvivo,,,Intermeduste,Biodistribution of compound (oxidized form) in blood tissue,Mus musculus,10090.0
5138,,,,A,1057080.0,Blooe,hAO000021i,N,16438,CHEMnL62e623,,knvivo,,,Intermedjzte,"Biodistribution of compound (oxidized form) in blood tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5139,,,,A,3462124.0,Bloov,BA900002q8,N,16438,CHEMBL622te4,,Invlvo,,,Internefiate,"Biodistribution of compound (oxidized form) in blood tissue, animals were sacrificed 10 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5140,,,,A,2635405.0,glood,gAO0000w18,N,16438,CHEhBi622625,,Inbivo,,,Intdrmed9ate,"Biodistribution of compound (oxidized form) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5141,,,,A,301348.0,Bllod,BAl0900218,N,16438,CHdMvL622626,,Inv8vo,,,Interm4diahe,"Biodistribution of compound (oxidized form) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5142,,,,A,41324.0,Bpood,BAO000022o,N,16438,CHEjBL6q2627,,Invivl,,,Intermedist3,"Biodistribution of compound (oxidized form) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5143,,,,A,1611427.0,hrain,BAO090o218,N,16438,CH3MBL6q2628,,Imvivo,,,Intermedja4e,Biodistribution of compound (oxidized form) in brain tissue of mice,Mus musculus,10090.0
5144,,,,A,623295.0,frain,vAO00o0218,N,16438,CHEMBo6q2629,,Invivk,,,Imtermedlate,"Biodistribution of compound (oxidized form) in brain tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5145,,,,A,775958.0,Brzin,BAO0990218,N,16438,CHEMBL6226ep,,Imvivo,,,unt3rmediate,"Biodistribution of compound (oxidized form) in brain tissue, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5146,,,,A,3767467.0,nrain,BAOo000118,N,16438,CHEMBL6ee631,,Incivo,,,Integmedizte,"Biodistribution of compound (oxidized form) in brain tissue, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5147,,,,A,1977323.0,Bra8n,BsOp000218,N,16438,CH4MvL622632,,Infivo,,,Imternediate,"Biodistribution of compound (oxidized form) in brain tissue, animals were sacrificed 60 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5148,,,,A,2316903.0,Brajn,BAO0009318,N,16438,CyEMnL622633,,Invivk,,,unterjediate,"Biodistribution of compound (oxidized form) in brain tissues, animals were sacrificed 10 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5149,,,,A,595878.0,Hear6,BAO090021o,N,16438,CHEMfL632634,,Igvivo,,,Ibtedmediate,Biodistribution of compound (oxidized form) in heart tissue of mice,Mus musculus,10090.0
5150,,,,A,395713.0,yeart,BA800p0218,N,16438,CHEMBLt22535,,Incivo,,,Imtermediat4,"Biodistribution of compound (oxidized form) in heart tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5151,,,,A,3035269.0,yeart,BwO0p00218,N,16438,CHEMgL875261,,Ingivo,,,Int4rmfdiate,"Biodistribution of compound (oxidized form) in heart tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5152,,,,A,552729.0,beart,vAO00p0218,N,16438,CHEjBL62w636,,7nvivo,,,Intermed9xte,"Biodistribution of compound (oxidized form) in heart tissue, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5153,,,,A,1302822.0,Hrart,BAO0900217,N,16438,CHEMBL62we35,,Invifo,,,ontermediat3,"Biodistribution of compound (oxidized form) in heart tissue, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5154,,,,A,2265380.0,Hea3t,BxO000021o,N,16438,CHEMBL6we336,,8nvivo,,,Ibtermediage,"Biodistribution of compound (oxidized form) in heart tissue, animals were sacrificed 60 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5155,,,,A,805808.0,Kudney,BAOpo00218,N,16438,CHEjBL6q3337,,Invibo,,,Inte3mesiate,"Biodistribution of compound (oxidized form) in kidney tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5156,,,,A,952709.0,Kirney,BAO0090228,N,16438,CHEMBLy23238,,Invigo,,,Igtermediatd,"Biodistribution of compound (oxidized form) in kidney tissue, animals were sacrificed 10 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5157,,,,A,699864.0,oidney,BAOp009218,N,16438,CHEMBLt2w339,,Invigo,,,Int3rm2diate,"Biodistribution of compound (oxidized form) in kidney tissue, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5158,,,,A,520371.0,Kldney,BzOo000218,N,16438,CHEkBL623514,,Ibvivo,,,Intermed9ats,"Biodistribution of compound (oxidized form) in kidney tissue, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5159,,,,A,4800562.0,Kidn3y,BAO00o9218,N,16438,CHEMBL6235qr,,Inviv8,,,Igterkediate,"Biodistribution of compound (oxidized form) in kidney tissue, animals were sacrificed 60 minutes after dosing, in DMSO solution",Mus musculus,10090.0
5160,,,,A,141957.0,Liger,gAO0000q18,N,16438,CHsMBL62352u,,Invivi,,,Inyerkediate,Biodistribution of compound (oxidized form) in liver tissue,Mus musculus,10090.0
5161,,,,A,1819451.0,Live4,BAi0000e18,N,16438,CHEnBL6q3527,,Inv9vo,,,Inyermediat4,"Biodistribution of compound (oxidized form) in liver tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Mus musculus,10090.0
5162,,,,A,351202.0,Liv3r,BAl0000217,N,16438,CHEMBi6w3528,,Invuvo,,,Interm2diahe,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Mus musculus,10090.0
5163,,A431,,F,,,BAO0p00210,N,5245,CHEMBL62t61t,,,,,Ihtermeeiate,Cell viability in A431 cells when stimulated with EGF was tested when incubated with concentration in the range of 1-10 uM of the compound after 48 h; Cell death,Homo sapiens,9606.0
5164,,A431,,F,,,BAO0000w1p,N,5245,CHEMBLu11672,,,,,Inte3m3diate,Cell viability in A431 cells when stimulated with EGF was tested when incubated with concentration up to 10 uM after 48 h; Did not affect the viability,Homo sapiens,9606.0
5165,,A431,,F,,,BAO09o0218,N,16289,dHEMBL631673,,,,,Experr,"In vivo activity in A431 tumor bearing mice, maximum dose (schedule 10-24 days)",,
5166,,A431,,F,,,BAO00002qi,N,16289,CbEMBLu21674,,,,,fxpert,"In vivo activity in A431 tumor bearing mice, maximum dose (schedule 12-26 days)",,
5167,,A431,,F,,,BA80000229,D,16093,xjEMBL884002,,,,,Expeet,Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R,Homo sapiens,9606.0
5168,,A431,,F,,,BA0000o219,N,16825,CmEMBL521850,,,,,Intdrmrdiate,"Concentration required to inhibit the epidermoid A431 cell growth by 50%, P53 status of cell line used was wild-type. ",Homo sapiens,9606.0
5169,,A431,,F,,,BAO0900q19,N,4848,CH3jBL621851,,,,,Intermediwhe,Inhibitory activity against proliferation of human epidermoid carcinoma (A431) cells,Homo sapiens,9606.0
5170,,A431,,F,,,BAOo000218,D,14827,CH3MBo621852,,,,,Expsrt,Inhibition of EGF-dependent autophosphorylation of EGF-R in A431 cells,Homo sapiens,9606.0
5171,,A431,,F,,,BAOo090219,D,14827,CyEMgL621853,,,,,Experf,Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture,Homo sapiens,9606.0
5172,,A431,,F,,,BA89000218,N,16289,CHEMBL6q1864,,,,,rxpert,"In vivo activity in A431 tumor bearing mice, relative time required for treated and control tumors to reach 750 mg (schedule 10-24 days)",,
5173,,A431,,F,,,BAO00p021i,N,16289,fHEMBL6218t5,,,,,Expdrt,"In vivo activity in A431 tumor bearing mice, relative time required for treated and control tumors to reach 750 mg (schedule 12-26 days)",,
5174,,A431,,F,,,vAp0000218,N,16289,CHEMvLy23724,,,,,Exper5,"In vivo activity in A431 tumor bearing mice, relative time required for treated and control tumors to reach 750 mg (schedule 12-26 days)",,
5175,,A431,,F,,,BA80000217,N,16289,sHEMBk623725,,,,,Ex0ert,"In vivo activity in A431 tumor bearing mice, ratio of treated and control tumor mass day 24",,
5176,,A431,,F,,,gAO00002w8,N,16289,CHEjBLy23726,,,,,Expett,"In vivo activity in A431 tumor bearing mice, ratio of treated and control tumor mass day 26",,
5177,,A431,,F,,,BAi9000219,D,16289,fHfMBL623727,,,,,Ex0ert,"Irreversible inhibition of EGF-R phosphorylation in A431 cells, 8 hr after washing cells free of compound",Homo sapiens,9606.0
5178,,A431,,F,,,BzO000021i,H,16289,CH2MBL62e728,,,,,Edpert,Irreversible inhibition of formation of phosphorylated EGFR in A431 cells 8 hr after washing cells free of compound,,
5179,,A431,,F,,,hxO0000218,N,16289,CnEMBL6w3729,,,,,Expeet,"In vivo activity in A431 tumor bearing mice, maximum weight loss days 10-24",,
5180,,A431,,F,,,gAOo000218,N,16289,CHrMBL62373o,,,,,Ex9ert,"In vivo activity in A431 tumor bearing mice, maximum weight loss days 12-26",,
5181,,A431,,F,,,BA000002q8,N,16289,CHEkBLy23731,,,,,Expeft,"In vivo activity in A431 tumor bearing mice, maximum weight loss days 12-26",,
5182,,A431,,F,,,BAOo000118,N,14555,CHEMBL6e2732,,,,,3xpert,"Ratio of treated and control A431 cell tumor mass in mice at 5 mg/kg peroral dose, days 7-21 administration",Mus musculus,10090.0
5183,,A431,,F,,,BAO00002qi,N,14555,CHEMfp623733,,,,,Experr,"Difference in days for treated (T) and control (C) A431 cell tumors to reach 750 mg in mice at 5 mg/kg peroral dose, days 7-21 administration",Mus musculus,10090.0
5184,,A431,,F,,,BAO000pe18,N,14555,CHEMBp62e734,,,,,Exlert,"Net reduction in tumor burden between first and last treatments of A431 cell tumors in mice at 5 mg/kg peroral dose, days 7-21 administration",Mus musculus,10090.0
5185,,A431,,F,,,BAOo00021i,N,14555,CHEhBL62373r,,,,,Exper4,"Weight change of A431 cell tumors in mice at 5 mg/kg peroral dose, days 7-21 administration",Mus musculus,10090.0
5186,,A431,,F,,,fAO0000e19,N,1937,CHEMvL623735,,,,,Expsrt,In vitro antiproliferative effect against A431 human epidermoid carcinoma cells,Homo sapiens,9606.0
5187,,A431,,F,,,Bzk0000219,N,13739,CHEMBL62473y,,,,,jjtermediate,In vitro tumor cell growth inhibitory activity against Human leiomyosarcoma A431 cell lines,Homo sapiens,9606.0
5188,,A431,,F,,,BwO00002w9,N,3558,CHEMvL723738,,,,,Intermedlage,Cytotoxicity against A437 cells is the dose giving 50% decrease in the formation of formazan dye,Homo sapiens,9606.0
5189,,A431,,F,,,BAO00902w9,N,3558,CHEMBo8751t8,,,,,Inyermewiate,Dose giving a 50% decrease in the living cell number (A437 cells),Homo sapiens,9606.0
5190,,A549,,F,,,BAO00o0319,N,17686,CHEMBL6w3i39,,,,,Edpert,In vitro inhibitory concentration against proliferation of A459 cell line.,Homo sapiens,9606.0
5191,,A549,,F,,,BAOp0p0219,N,5305,CHEMBi62w740,,,,,knternediate,Inhibitory concentration of compound for cytotoxicity against A459 human lung cells was determined,Homo sapiens,9606.0
5192,,A549,,F,,,nAO0000w19,N,3614,CHEMBL624534,,,,,Intermsdiste,Inhibition of growth of human NSCL non small cell lung carcinoma cell line (A459) after 72 hr of drug exposure,Homo sapiens,9606.0
5193,,A498,,F,,,BAO0009210,N,17229,CHEMBL6234w5,,,,,9ntermeeiate,In vitro antitumor activity against renal A498 tumor cell lines,Homo sapiens,9606.0
5194,,A498,,F,,,BAk0000319,N,15935,CH3MBL624r26,,,,,Ihtermediahe,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",Homo sapiens,9606.0
5195,,A498,,F,,,BAl0000229,N,15935,CHEhBL624426,,,,,Igtermfdiate,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors in folate deficient medium",Homo sapiens,9606.0
5196,,A498,,F,,,vAO00002q9,N,15560,CHdMBL624528,,,,,Intedmed8ate,Cytotoxicity against A498 Tumor cell line in SRB Cell viability test,Homo sapiens,9606.0
5197,,A498,,F,,,nAO00002w9,N,13891,CH3MBk624429,,,,,Intetmeriate,Cytotoxicity concentration against human kidney carcinoma A-498 cell line,Homo sapiens,9606.0
5198,,A498,,F,,,BAO000o21p,N,13891,vHEMvL624620,,,,,Intefmddiate,Cytotoxicity concentration against human kidney carcinoma A-498 cell line; NT =Not tested,Homo sapiens,9606.0
5199,,A498,,F,,,BAk0000119,N,13788,xHEMBL624631,,,,,Intdfmediate,Cytotoxicity on kidney carcinoma (A-498) cell line,Homo sapiens,9606.0
5200,,A498,,F,,,BAO0009w19,N,15403,dHEMBL624722,,,,,untermedia4e,Compound was evaluated against Human cell line renal A498,Homo sapiens,9606.0
5201,,A498,,F,,,fsO0000219,N,1009,CHEMBL624u24,,,,,Ibternediate,Compound was tested for inhibition of A498 human renal cancer cell line,Homo sapiens,9606.0
5202,,A498,,F,,,BAO00p0q19,N,1043,CHEMBL88t365,,,,,Imtermediatd,Growth inhibitory activity against A498 human cancer cell line,Homo sapiens,9606.0
5203,,A498,,F,,,BAl0090219,N,5858,CHEMvL624634,,,,,Imtermeduate,In vitro antitumor activity against human renal A498 cell line,Homo sapiens,9606.0
5204,,A498,,F,,,vAOp000219,N,5958,dHEMBo624625,,,,,Intermedia5r,In vitro cytotoxic activity against renal (A498) cell line,Homo sapiens,9606.0
5205,,A498,,F,,,BAO0o00229,N,5506,CHEMBL62t6e6,,,,,Int4rmewiate,In vitro cytotoxic activity against human renal cancer (A498) cell line,Homo sapiens,9606.0
5206,,A498,,F,,,BwO00o0219,N,12781,CjEkBL624627,,,,,Intedmediatd,Tested for cytostatic activity against renal A498 cell line,Homo sapiens,9606.0
5207,,A498,,F,,,BApo000219,N,14399,CHEMBi873157,,,,,Ihtfrmediate,The compound was tested for the concentration to inhibit 50% of renal A498 cell lines.,Homo sapiens,9606.0
5208,,A498,,F,,,BAO0p00q19,N,5958,CjEMBL6246e8,,,,,wxpert,In vitro cytotoxic activity against renal (A498) cell line at a concentration of 10e-5 M,Homo sapiens,9606.0
5209,,,,A,,,BAO000pw18,U,3510,CgEMvL624629,,Invivl,,,A8tocuragion,Cmax value after 2 mpk peroral administration to beagles,beagle,9615.0
5210,,,,A,,,BAO000011i,U,3510,CHEMBL62r5t1,beqgle,Invivi,,,Autocurqti8n,Bioavailability,Canis lupus familiaris,9615.0
5211,,,,A,,,BA8o000218,U,3510,CHEMBL523652,bfagle,jnvivo,,,Autickration,Bioavailability after 1 mpk peroral administration to beagles,Canis lupus familiaris,9615.0
5212,,,,A,,,BA09000218,U,3510,fHEMBL623453,bexgle,Invibo,,,Akt9curation,Bioavailability after 2 mpk peroral administration to beagles,Canis lupus familiaris,9615.0
5213,,,,A,,,BAO900o019,U,3085,CHEjBL62355r,,,,,wutocuratiln,Specificity constant of the BSA-catalyzed deprotonation of compound at pH 9,Bos taurus,9913.0
5214,,,,A,,,BAO00009w9,U,3085,CHEjBo623555,,,,,Autosurati8n,Specificity constant of the bovine serum albumin catalyzed reaction expressed as (kcat/KM)/kuncat,Bos taurus,9913.0
5215,,,,A,,,gAO00000q9,U,3085,CyEMBL623r56,,,,,Autoxurat8on,Michaelis-Menten kinetics of the bovine serum albumin catalyzed reaction of the compound,Bos taurus,9913.0
