nome,attore_id,cognome,film_id
RITA,135,REYNOLDS,541
BEN,83,WILLIS,686
CAMERON,111,ZELLWEGER,78
MAE,79,HOFFMAN,33
JOHN,192,SUVARI,711
RUSSELL,149,TEMPLE,159
JANE,131,JACKMAN,875
RIP,26,CRAWFORD,885
DUSTIN,59,TAUTOU,121
GRETA,157,MALDEN,122
JOHNNY,5,LOLLOBRIGIDA,665
JODIE,41,DEGENERES,305
MINNIE,85,ZELLWEGER,383
MENA,53,TEMPLE,727
ED,136,MANSFIELD,401
MORGAN,114,MCDORMAND,68
AUDREY,34,OLIVIER,393
FRANCES,48,DAY-LEWIS,926
MATTHEW,8,JOHANSSON,532
LIZA,121,BERGMAN,885
DEBBIE,182,AKROYD,362
LAURA,159,BRODY,674
MICHAEL,174,BENING,797
SUSAN,110,DAVIS,360
ALBERT,125,NOLTE,450
WOODY,82,JOLIE,802
JUDE,57,CRUISE,317
SANDRA,23,KILMER,116
BEN,83,WILLIS,932
BELA,196,WALKEN,919
KENNETH,169,HOFFMAN,571
JULIANNE,123,DENCH,3
BURT,36,DUKAKIS,390
CHRISTIAN,10,GABLE,191
LAURENCE,167,BULLOCK,802
CHRISTOPHER,163,WEST,180
BEN,152,HARRIS,59
GOLDIE,39,BRODY,320
VIVIEN,158,BASINGER,840
GROUCHO,172,WILLIAMS,100
ELVIS,22,MARX,600
RUSSELL,149,TEMPLE,153
BURT,36,DUKAKIS,81
SEAN,90,GUINESS,385
PENELOPE,104,CRONYN,70
NATALIE,50,HOPKINS,645
MICHAEL,174,BENING,496
ANNE,49,CRONYN,811
SANDRA,23,KILMER,367
RUSSELL,149,TEMPLE,921
CHRISTIAN,10,GABLE,964
DAN,116,STREEP,844
RAY,64,JOHANSSON,616
MERYL,154,GIBSON,314
GRETA,130,KEITEL,208
WHOOPI,140,HURT,185
GREG,86,CHAPLIN,196
LAURA,159,BRODY,800
KIRSTEN,92,AKROYD,338
BETTE,6,NICHOLSON,193
WARREN,108,NOLTE,648
RENEE,117,TRACY,812
VIVIEN,158,BASINGER,177
HUMPHREY,164,WILLIS,957
JESSICA,67,BAILEY,256
OLYMPIA,171,PFEIFFER,549
CHARLIZE,89,DENCH,182
NICK,2,WAHLBERG,540
RUSSELL,149,TEMPLE,913
JANE,131,JACKMAN,206
KENNETH,94,TORN,724
TOM,38,MCKELLEN,618
WALTER,102,TORN,958
OPRAH,162,KILMER,18
MICHAEL,185,BOLGER,584
PARKER,46,GOLDBERG,478
MENA,53,TEMPLE,9
CATE,128,MCQUEEN,759
FAY,156,WOOD,198
PARKER,46,GOLDBERG,407
CHRIS,160,DEPP,769
ADAM,132,HOPPER,698
SPENCER,87,PECK,570
JOE,9,SWANK,200
ALBERT,125,NOLTE,338
ED,3,CHASE,966
HENRY,60,BERRY,830
RALPH,80,CRUZ,619
KENNETH,69,PALTROW,612
KIRSTEN,21,PALTROW,88
SEAN,72,WILLIAMS,743
MAE,79,HOFFMAN,853
PENELOPE,104,CRONYN,600
FAY,147,WINSLET,402
TOM,42,MIRANDA,932
HELEN,17,VOIGHT,127
ANGELA,65,HUDSON,571
JUDE,57,CRUISE,737
ZERO,11,CAGE,896
DAN,56,HARRIS,226
RAY,64,JOHANSSON,557
RALPH,80,CRUZ,553
MATTHEW,8,JOHANSSON,771
MEG,97,HAWKE,561
PENELOPE,1,GUINESS,605
ANGELA,144,WITHERSPOON,90
FRANCES,48,DAY-LEWIS,559
ROCK,188,DUKAKIS,989
MINNIE,85,ZELLWEGER,869
BURT,36,DUKAKIS,15
SPENCER,100,DEPP,714
SALMA,122,NOLTE,307
MICHAEL,174,BENING,677
GINA,107,DEGENERES,879
MICHAEL,185,BOLGER,560
LAURENCE,167,BULLOCK,628
HARRISON,115,BALE,714
MINNIE,153,KILMER,919
FAY,147,WINSLET,298
JAYNE,62,NEESON,231
HUMPHREY,184,GARLAND,500
EWAN,139,GOODING,200
SANDRA,23,KILMER,78
CUBA,15,OLIVIER,968
ADAM,132,HOPPER,345
GRETA,130,KEITEL,9
GENE,134,HOPKINS,896
JOHNNY,40,CAGE,466
GINA,107,DEGENERES,520
ED,179,GUINESS,65
ELVIS,22,MARX,89
SPENCER,100,DEPP,779
JULIANNE,123,DENCH,245
MERYL,154,GIBSON,842
ANGELA,65,HUDSON,491
IAN,155,TANDY,359
BURT,36,DUKAKIS,931
LAURENCE,167,BULLOCK,25
SANDRA,23,KILMER,435
ALBERT,146,JOHANSSON,512
WALTER,102,TORN,980
BEN,152,HARRIS,964
PENELOPE,54,PINKETT,658
WARREN,108,NOLTE,693
CUBA,15,OLIVIER,31
JOE,9,SWANK,204
KEVIN,127,GARLAND,749
SIDNEY,105,CROWE,994
RICHARD,133,PENN,286
LISA,178,MONROE,983
ALEC,29,WAYNE,547
CHRISTIAN,10,GABLE,587
JOHN,192,SUVARI,367
MATTHEW,103,LEIGH,285
CHARLIZE,89,DENCH,446
VAL,37,BOLGER,12
KEVIN,25,BLOOM,226
CHARLIZE,89,DENCH,542
ANGELA,144,WITHERSPOON,125
BOB,19,FAWCETT,212
MATTHEW,103,LEIGH,318
JEFF,180,SILVERSTONE,144
MAE,79,HOFFMAN,242
VIVIEN,14,BERGEN,472
SPENCER,87,PECK,599
JULIA,199,FAWCETT,730
SIDNEY,105,CROWE,21
GRETA,130,KEITEL,452
JADA,142,RYDER,554
RAY,64,JOHANSSON,87
RAY,64,JOHANSSON,124
DAN,18,TORN,536
JUDE,57,CRUISE,767
ADAM,71,GRANT,532
LISA,178,MONROE,164
MATTHEW,181,CARREY,195
ROCK,188,DUKAKIS,146
FAY,55,KILMER,790
KIRK,43,JOVOVICH,56
MERYL,154,GIBSON,954
CUBA,15,OLIVIER,985
DARYL,129,CRAWFORD,56
SYLVESTER,109,DERN,48
LUCILLE,138,DEE,258
MAE,79,HOFFMAN,646
MINNIE,85,ZELLWEGER,216
KEVIN,25,BLOOM,213
CATE,141,HARRIS,840
SEAN,90,GUINESS,925
HARRISON,115,BALE,887
MINNIE,85,ZELLWEGER,895
KIM,145,ALLEN,475
LISA,178,MONROE,30
VIVIEN,158,BASINGER,121
ALAN,173,DREYFUSS,564
DARYL,129,CRAWFORD,938
NICK,44,STALLONE,944
ANGELA,65,HUDSON,852
CAMERON,24,STREEP,194
AUDREY,34,OLIVIER,438
GARY,51,PHOENIX,847
JESSICA,67,BAILEY,244
MORGAN,137,WILLIAMS,263
THORA,200,TEMPLE,149
ANGELINA,76,ASTAIRE,60
ANGELINA,76,ASTAIRE,223
CATE,141,HARRIS,467
NICK,2,WAHLBERG,555
AL,165,GARLAND,72
LISA,178,MONROE,762
WOODY,82,JOLIE,870
WARREN,108,NOLTE,137
UMA,13,WOOD,843
KIRSTEN,92,AKROYD,825
ALBERT,146,JOHANSSON,278
DEBBIE,182,AKROYD,819
OPRAH,162,KILMER,909
MATTHEW,8,JOHANSSON,115
SPENCER,87,PECK,157
SYLVESTER,109,DERN,694
KENNETH,69,PALTROW,396
JEFF,180,SILVERSTONE,609
CHARLIZE,89,DENCH,162
WARREN,119,JACKMAN,738
FAY,55,KILMER,486
LIZA,121,BERGMAN,170
FRANCES,48,DAY-LEWIS,757
BELA,196,WALKEN,64
SCARLETT,81,DAMON,508
SIDNEY,105,CROWE,315
ED,179,GUINESS,85
GREG,86,CHAPLIN,482
TOM,38,MCKELLEN,223
MARY,66,TANDY,553
HUMPHREY,164,WILLIS,673
LISA,178,MONROE,197
SUSAN,101,DAVIS,263
HENRY,60,BERRY,299
HARRISON,115,BALE,302
DAN,56,HARRIS,868
DUSTIN,59,TAUTOU,129
SPENCER,100,DEPP,909
GREGORY,191,GOODING,849
GRACE,7,MOSTEL,170
BELA,196,WALKEN,684
CARMEN,52,HUNT,407
JULIA,199,FAWCETT,432
SCARLETT,81,DAMON,11
MARY,198,KEITEL,570
WARREN,119,JACKMAN,693
CATE,141,HARRIS,341
JOHN,192,SUVARI,117
PENELOPE,104,CRONYN,394
RUSSELL,112,BACALL,606
LAURA,159,BRODY,802
ED,3,CHASE,539
FAY,147,WINSLET,443
JOHN,192,SUVARI,485
SPENCER,100,DEPP,411
RIP,26,CRAWFORD,758
IAN,155,TANDY,128
PENELOPE,1,GUINESS,438
BURT,75,POSEY,870
JULIA,199,FAWCETT,953
JULIA,47,BARRYMORE,385
ANNE,49,CRONYN,558
ROCK,188,DUKAKIS,289
MARY,198,KEITEL,858
RALPH,80,CRUZ,680
FRANCES,48,DAY-LEWIS,315
RAY,64,JOHANSSON,345
HUMPHREY,184,GARLAND,642
CARMEN,52,HUNT,664
HELEN,17,VOIGHT,154
NATALIE,50,HOPKINS,897
KEVIN,25,BLOOM,411
DAN,116,STREEP,653
PENELOPE,120,MONROE,590
MEG,97,HAWKE,446
EWAN,139,GOODING,605
ANGELA,65,HUDSON,305
BURT,75,POSEY,446
RIP,68,WINSLET,357
GARY,73,PENN,666
RIP,68,WINSLET,331
FRED,16,COSTNER,548
NICK,44,STALLONE,490
GROUCHO,172,WILLIAMS,538
BOB,19,FAWCETT,144
BELA,196,WALKEN,635
SEAN,90,GUINESS,384
JULIA,199,FAWCETT,886
JULIA,27,MCQUEEN,347
JADA,142,RYDER,914
REESE,45,KILMER,115
KENNETH,169,HOFFMAN,778
KEVIN,127,GARLAND,36
KIRSTEN,21,PALTROW,142
GROUCHO,106,DUNST,469
MILLA,74,KEITEL,804
MARY,66,TANDY,300
GREGORY,191,GOODING,551
BEN,152,HARRIS,968
GENE,177,MCKELLEN,563
FRANCES,126,TOMEI,685
VIVIEN,158,BASINGER,483
FAY,55,KILMER,340
GROUCHO,106,DUNST,639
DARYL,95,WAHLBERG,294
HENRY,60,BERRY,784
WARREN,108,NOLTE,379
JOE,9,SWANK,30
CAMERON,111,ZELLWEGER,731
TOM,42,MIRANDA,505
SCARLETT,81,DAMON,389
WHOOPI,140,HURT,820
SANDRA,23,KILMER,226
WILLIAM,175,HACKMAN,729
CATE,128,MCQUEEN,899
MATTHEW,181,CARREY,420
SCARLETT,81,DAMON,564
PARKER,46,GOLDBERG,889
NICK,44,STALLONE,434
MINNIE,85,ZELLWEGER,2
RICHARD,133,PENN,280
BEN,83,WILLIS,873
JOHN,192,SUVARI,361
BELA,196,WALKEN,484
HUMPHREY,184,GARLAND,640
JULIA,27,MCQUEEN,593
MORGAN,113,HOPKINS,403
GROUCHO,106,DUNST,559
CATE,128,MCQUEEN,168
JOHNNY,40,CAGE,233
LUCILLE,138,DEE,453
KIRK,43,JOVOVICH,42
SPENCER,100,DEPP,718
AUDREY,34,OLIVIER,182
MERYL,194,ALLEN,163
BURT,193,TEMPLE,44
JAMES,84,PITT,729
ADAM,71,GRANT,385
TIM,32,HACKMAN,567
JON,176,CHASE,162
MINNIE,153,KILMER,732
KIM,145,ALLEN,155
CHRIS,160,DEPP,469
CHRIS,98,BRIDGES,634
DARYL,95,WAHLBERG,375
PENELOPE,1,GUINESS,25
SUSAN,101,DAVIS,774
LAURENCE,167,BULLOCK,800
SUSAN,110,DAVIS,156
AUDREY,34,OLIVIER,525
MORGAN,114,MCDORMAND,425
JULIA,47,BARRYMORE,734
SCARLETT,81,DAMON,332
MORGAN,114,MCDORMAND,188
RICHARD,133,PENN,806
MORGAN,114,MCDORMAND,807
JULIA,27,MCQUEEN,904
GROUCHO,78,SINATRA,880
MARY,66,TANDY,697
CATE,128,MCQUEEN,814
RENEE,187,BALL,17
MERYL,154,GIBSON,396
ALEC,29,WAYNE,862
EWAN,139,GOODING,266
TOM,42,MIRANDA,861
CHRIS,160,DEPP,275
GREGORY,191,GOODING,827
WARREN,108,NOLTE,744
MATTHEW,8,JOHANSSON,554
FAY,55,KILMER,8
ALBERT,125,NOLTE,428
MICHELLE,70,MCCONAUGHEY,227
HELEN,17,VOIGHT,469
OLYMPIA,171,PFEIFFER,645
CHRIS,98,BRIDGES,985
CHRISTIAN,61,NEESON,423
NICK,44,STALLONE,952
MATTHEW,181,CARREY,152
TOM,38,MCKELLEN,619
JANE,131,JACKMAN,320
MATTHEW,103,LEIGH,197
BETTE,6,NICHOLSON,60
FAY,147,WINSLET,145
NICK,2,WAHLBERG,742
LUCILLE,138,DEE,553
WALTER,102,TORN,418
JULIA,199,FAWCETT,689
MORGAN,137,WILLIAMS,410
SALMA,122,NOLTE,489
PENELOPE,120,MONROE,911
NICK,2,WAHLBERG,485
SALMA,122,NOLTE,718
BURT,75,POSEY,436
ANGELINA,76,ASTAIRE,912
JOHNNY,40,CAGE,374
JON,176,CHASE,517
NATALIE,50,HOPKINS,111
ALBERT,125,NOLTE,584
GARY,51,PHOENIX,974
JEFF,180,SILVERSTONE,820
LUCILLE,20,TRACY,499
SIDNEY,105,CROWE,372
GROUCHO,172,WILLIAMS,302
CARMEN,52,HUNT,203
RALPH,80,CRUZ,709
BURT,193,TEMPLE,412
MORGAN,113,HOPKINS,732
GENE,96,WILLIS,430
MILLA,33,PECK,993
WARREN,119,JACKMAN,858
CHRIS,160,DEPP,43
FAY,156,WOOD,263
FRANCES,126,TOMEI,317
PENELOPE,1,GUINESS,361
CHRIS,160,DEPP,767
BEN,152,HARRIS,615
EWAN,139,GOODING,74
JODIE,41,DEGENERES,784
GENE,96,WILLIS,66
ROCK,188,DUKAKIS,988
GARY,73,PENN,772
ALBERT,146,JOHANSSON,207
DUSTIN,59,TAUTOU,946
BEN,83,WILLIS,120
REESE,45,KILMER,407
ALBERT,146,JOHANSSON,402
BURT,36,DUKAKIS,715
JAYNE,195,SILVERSTONE,129
CHRISTIAN,10,GABLE,480
NICK,166,DEGENERES,86
DARYL,129,CRAWFORD,247
GREG,86,CHAPLIN,631
RICHARD,133,PENN,952
GOLDIE,39,BRODY,648
JAYNE,150,NOLTE,542
JULIA,27,MCQUEEN,150
WARREN,119,JACKMAN,636
GRETA,157,MALDEN,616
SEAN,90,GUINESS,771
RUSSELL,112,BACALL,443
GRETA,130,KEITEL,930
GRACE,7,MOSTEL,67
IAN,155,TANDY,361
MORGAN,137,WILLIAMS,841
DARYL,95,WAHLBERG,301
JAYNE,150,NOLTE,23
DAN,116,STREEP,742
RIP,26,CRAWFORD,564
AL,165,GARLAND,146
GRETA,130,KEITEL,431
RENEE,117,TRACY,783
SEAN,72,WILLIAMS,623
RENEE,187,BALL,224
TOM,38,MCKELLEN,458
LUCILLE,20,TRACY,589
VAL,37,BOLGER,572
HUMPHREY,184,GARLAND,87
SANDRA,30,PECK,77
KIRSTEN,92,AKROYD,470
MILLA,74,KEITEL,117
GENE,177,MCKELLEN,827
OLYMPIA,171,PFEIFFER,903
NICK,166,DEGENERES,788
RENEE,187,BALL,25
PENELOPE,104,CRONYN,309
CUBA,189,BIRCH,734
WILLIAM,175,HACKMAN,842
KIRSTEN,92,AKROYD,838
RIP,26,CRAWFORD,392
UMA,13,WOOD,522
TOM,42,MIRANDA,333
CHRISTIAN,10,GABLE,530
SUSAN,101,DAVIS,568
FAY,156,WOOD,379
ALAN,173,DREYFUSS,550
GREGORY,191,GOODING,638
JAYNE,195,SILVERSTONE,738
SALMA,122,NOLTE,795
GROUCHO,78,SINATRA,260
UMA,13,WOOD,832
BEN,83,WILLIS,631
SUSAN,110,DAVIS,625
HUMPHREY,184,GARLAND,580
RENEE,187,BALL,441
MILLA,33,PECK,574
TOM,38,MCKELLEN,24
HELEN,17,VOIGHT,378
GRETA,130,KEITEL,592
LUCILLE,138,DEE,376
MAE,79,HOFFMAN,262
DAN,18,TORN,917
SANDRA,23,KILMER,826
HELEN,17,VOIGHT,734
SPENCER,87,PECK,706
CATE,141,HARRIS,787
JESSICA,67,BAILEY,601
BURT,36,DUKAKIS,380
ANGELA,65,HUDSON,338
SEAN,90,GUINESS,520
JULIA,47,BARRYMORE,36
SEAN,72,WILLIAMS,938
KIRK,43,JOVOVICH,239
KIRSTEN,92,AKROYD,547
CHRISTOPHER,163,WEST,444
FRANCES,48,DAY-LEWIS,245
NICK,44,STALLONE,751
BEN,152,HARRIS,476
JON,176,CHASE,461
FAY,147,WINSLET,410
KARL,12,BERRY,92
MORGAN,114,MCDORMAND,210
JULIA,27,MCQUEEN,586
CUBA,15,OLIVIER,502
RAY,64,JOHANSSON,980
JANE,131,JACKMAN,450
JULIA,27,MCQUEEN,415
MILLA,74,KEITEL,537
MILLA,74,KEITEL,956
MICHAEL,174,BENING,852
CHRISTIAN,10,GABLE,930
JULIA,47,BARRYMORE,508
GROUCHO,106,DUNST,345
MATTHEW,103,LEIGH,437
GREGORY,191,GOODING,830
OPRAH,162,KILMER,41
MILLA,33,PECK,775
MERYL,194,ALLEN,719
RAY,64,JOHANSSON,852
CATE,141,HARRIS,358
JULIANNE,123,DENCH,148
SCARLETT,81,DAMON,219
SEAN,90,GUINESS,442
WOODY,82,JOLIE,954
EMILY,148,DEE,792
JENNIFER,4,DAVIS,87
OLYMPIA,171,PFEIFFER,49
WHOOPI,140,HURT,702
GREG,86,CHAPLIN,929
KEVIN,25,BLOOM,311
WOODY,82,JOLIE,838
JUDE,57,CRUISE,447
PENELOPE,1,GUINESS,1
RENEE,187,BALL,222
LAURA,159,BRODY,978
JENNIFER,4,DAVIS,490
LIZA,121,BERGMAN,222
OLYMPIA,171,PFEIFFER,146
AL,165,GARLAND,779
JON,176,CHASE,802
SPENCER,100,DEPP,967
GROUCHO,106,DUNST,126
RIP,26,CRAWFORD,544
GROUCHO,78,SINATRA,239
JEFF,180,SILVERSTONE,506
RIVER,143,DEAN,232
KARL,12,BERRY,416
CHRISTIAN,58,AKROYD,858
ALBERT,146,JOHANSSON,514
GROUCHO,78,SINATRA,428
JOHNNY,5,LOLLOBRIGIDA,203
RICHARD,133,PENN,172
JOHNNY,5,LOLLOBRIGIDA,732
DUSTIN,59,TAUTOU,241
GROUCHO,78,SINATRA,520
PENELOPE,104,CRONYN,677
GEOFFREY,151,HESTON,880
GARY,73,PENN,950
AUDREY,190,BAILEY,173
RIP,26,CRAWFORD,795
CHRISTIAN,58,AKROYD,856
MILLA,74,KEITEL,44
PENELOPE,120,MONROE,424
MINNIE,85,ZELLWEGER,711
GREGORY,191,GOODING,410
HENRY,60,BERRY,177
MERYL,194,ALLEN,498
MORGAN,113,HOPKINS,748
HARVEY,161,HOPE,669
JIM,99,MOSTEL,381
KENNETH,88,PESCI,968
MATTHEW,181,CARREY,579
GREGORY,191,GOODING,801
GENE,134,HOPKINS,897
HUMPHREY,164,WILLIS,801
SYLVESTER,109,DERN,732
MATTHEW,8,JOHANSSON,47
JUDY,35,DEAN,707
MARY,66,TANDY,871
NICK,44,STALLONE,322
JON,176,CHASE,252
GROUCHO,78,SINATRA,852
KENNETH,69,PALTROW,15
VIVIEN,14,BERGEN,415
MINNIE,153,KILMER,847
MICHAEL,185,BOLGER,138
MICHELLE,70,MCCONAUGHEY,92
MATTHEW,103,LEIGH,895
ANGELA,65,HUDSON,398
JULIANNE,123,DENCH,442
WALTER,102,TORN,20
MINNIE,85,ZELLWEGER,591
ED,136,MANSFIELD,20
AUDREY,34,OLIVIER,788
BURT,193,TEMPLE,828
PENELOPE,104,CRONYN,259
WOODY,82,JOLIE,453
NATALIE,50,HOPKINS,717
JULIA,199,FAWCETT,159
AL,165,GARLAND,360
ED,3,CHASE,40
FRANCES,126,TOMEI,194
FAY,156,WOOD,297
OLYMPIA,171,PFEIFFER,450
WALTER,102,TORN,979
ELLEN,93,PRESLEY,573
JOHNNY,5,LOLLOBRIGIDA,202
ZERO,11,CAGE,969
TIM,32,HACKMAN,431
ELLEN,93,PRESLEY,916
WOODY,28,HOFFMAN,532
CHRISTIAN,61,NEESON,990
NICK,2,WAHLBERG,550
CAMERON,111,ZELLWEGER,325
GROUCHO,172,WILLIAMS,667
KENNETH,94,TORN,788
JAYNE,150,NOLTE,728
JOHNNY,5,LOLLOBRIGIDA,730
SYLVESTER,109,DERN,657
DEBBIE,182,AKROYD,679
PENELOPE,120,MONROE,255
KIRSTEN,21,PALTROW,507
JAYNE,150,NOLTE,105
JAYNE,195,SILVERSTONE,869
JAMES,84,PITT,809
GENE,96,WILLIS,590
BELA,196,WALKEN,815
AUDREY,190,BAILEY,802
ALEC,29,WAYNE,928
RIVER,143,DEAN,792
LUCILLE,20,TRACY,531
MEG,97,HAWKE,862
ZERO,11,CAGE,433
DARYL,129,CRAWFORD,202
EWAN,139,GOODING,540
DAN,116,STREEP,48
WALTER,102,TORN,53
DARYL,129,CRAWFORD,910
MILLA,74,KEITEL,543
KENNETH,169,HOFFMAN,93
GENE,134,HOPKINS,161
BOB,19,FAWCETT,644
KARL,12,BERRY,457
GENE,177,MCKELLEN,433
KIM,145,ALLEN,243
CAMERON,111,ZELLWEGER,737
HENRY,60,BERRY,239
SCARLETT,81,DAMON,545
GENE,96,WILLIS,486
PENELOPE,54,PINKETT,636
WALTER,102,TORN,123
SISSY,31,SOBIESKI,164
JON,176,CHASE,839
ALEC,29,WAYNE,105
CUBA,189,BIRCH,940
MARY,198,KEITEL,806
IAN,155,TANDY,303
HELEN,17,VOIGHT,794
ANGELA,144,WITHERSPOON,228
PENELOPE,54,PINKETT,129
CAMERON,24,STREEP,148
TOM,38,MCKELLEN,853
RIP,68,WINSLET,378
JAYNE,150,NOLTE,386
JULIA,186,ZELLWEGER,508
PENELOPE,54,PINKETT,913
ROCK,188,DUKAKIS,412
CAMERON,24,STREEP,832
KENNETH,88,PESCI,908
RAY,64,JOHANSSON,448
HARVEY,161,HOPE,89
ED,136,MANSFIELD,420
PENELOPE,54,PINKETT,861
GRETA,130,KEITEL,107
RAY,64,JOHANSSON,88
JAYNE,150,NOLTE,75
ALBERT,125,NOLTE,238
JADA,142,RYDER,248
FRED,16,COSTNER,287
WILL,168,WILSON,519
GRETA,130,KEITEL,525
VIVIEN,158,BASINGER,555
PENELOPE,120,MONROE,717
CHRISTIAN,61,NEESON,648
SANDRA,30,PECK,732
CHRIS,98,BRIDGES,212
ALAN,173,DREYFUSS,313
GARY,51,PHOENIX,395
CHRIS,98,BRIDGES,955
HUMPHREY,184,GARLAND,661
SEAN,72,WILLIAMS,296
ELLEN,93,PRESLEY,644
FAY,156,WOOD,448
SIDNEY,105,CROWE,280
HARVEY,161,HOPE,924
SYLVESTER,109,DERN,785
WOODY,28,HOFFMAN,790
BEN,83,WILLIS,49
MATTHEW,181,CARREY,868
WILL,168,WILSON,241
WARREN,108,NOLTE,892
SPENCER,87,PECK,253
MARY,198,KEITEL,597
RIP,68,WINSLET,161
RIP,68,WINSLET,840
WARREN,119,JACKMAN,900
HUMPHREY,164,WILLIS,613
MICHAEL,174,BENING,809
SUSAN,101,DAVIS,758
SEAN,90,GUINESS,433
BETTE,6,NICHOLSON,517
RENEE,117,TRACY,273
JADA,142,RYDER,10
SUSAN,101,DAVIS,936
KENNETH,88,PESCI,839
PENELOPE,120,MONROE,208
TOM,42,MIRANDA,309
JAYNE,62,NEESON,981
RENEE,187,BALL,499
JON,176,CHASE,746
JEFF,180,SILVERSTONE,824
GROUCHO,106,DUNST,566
BURT,75,POSEY,920
CUBA,15,OLIVIER,783
TIM,32,HACKMAN,197
PENELOPE,120,MONROE,898
ZERO,11,CAGE,453
SCARLETT,81,DAMON,267
VIVIEN,14,BERGEN,495
MILLA,33,PECK,214
GARY,73,PENN,148
AL,165,GARLAND,947
GROUCHO,78,SINATRA,552
KIRSTEN,21,PALTROW,893
HENRY,60,BERRY,805
SANDRA,23,KILMER,856
BURT,36,DUKAKIS,731
RENEE,117,TRACY,10
CAMERON,24,STREEP,653
JAMES,84,PITT,281
KIRSTEN,21,PALTROW,804
SEAN,72,WILLIAMS,286
SCARLETT,124,BENING,882
DEBBIE,182,AKROYD,33
FAY,147,WINSLET,251
GINA,107,DEGENERES,369
GARY,51,PHOENIX,5
HARRISON,115,BALE,531
VAL,37,BOLGER,260
CUBA,15,OLIVIER,342
KIM,145,ALLEN,39
MICHAEL,174,BENING,827
MERYL,154,GIBSON,474
BEN,152,HARRIS,332
DAN,116,STREEP,338
FRED,16,COSTNER,271
DAN,116,STREEP,412
FRANCES,126,TOMEI,347
MICHELLE,70,MCCONAUGHEY,654
PENELOPE,104,CRONYN,945
CUBA,189,BIRCH,882
HARRISON,115,BALE,661
MERYL,194,ALLEN,940
RUSSELL,112,BACALL,173
CUBA,15,OLIVIER,924
KENNETH,69,PALTROW,791
KEVIN,25,BLOOM,564
CUBA,15,OLIVIER,326
RENEE,187,BALL,379
LISA,178,MONROE,733
ANGELA,65,HUDSON,476
MARY,198,KEITEL,545
HUMPHREY,164,WILLIS,851
KIRSTEN,21,PALTROW,700
FRANCES,126,TOMEI,96
LUCILLE,138,DEE,125
ED,179,GUINESS,588
NICK,2,WAHLBERG,518
DEBBIE,182,AKROYD,421
CAMERON,24,STREEP,969
MILLA,74,KEITEL,263
JULIA,186,ZELLWEGER,422
JULIA,47,BARRYMORE,484
JUDE,57,CRUISE,144
WALTER,102,TORN,544
SCARLETT,81,DAMON,910
WALTER,102,TORN,852
MILLA,74,KEITEL,415
LAURENCE,167,BULLOCK,734
LUCILLE,20,TRACY,784
WARREN,108,NOLTE,673
CHARLIZE,89,DENCH,488
KENNETH,69,PALTROW,722
CHRISTOPHER,91,BERRY,849
FAY,156,WOOD,593
RUSSELL,149,TEMPLE,72
SPENCER,100,DEPP,850
KENNETH,169,HOFFMAN,301
ED,3,CHASE,87
CHRISTIAN,58,AKROYD,549
OPRAH,162,KILMER,786
MARY,198,KEITEL,347
KIRSTEN,92,AKROYD,137
CARMEN,52,HUNT,999
KIRK,43,JOVOVICH,621
WILL,168,WILSON,685
SPENCER,100,DEPP,872
GRACE,7,MOSTEL,910
CATE,128,MCQUEEN,299
AUDREY,190,BAILEY,549
WILL,168,WILSON,56
SEAN,72,WILLIAMS,969
EWAN,139,GOODING,862
GROUCHO,106,DUNST,83
BETTE,6,NICHOLSON,892
FAY,147,WINSLET,688
CHRISTIAN,61,NEESON,585
REESE,45,KILMER,18
NICK,44,STALLONE,273
WOODY,28,HOFFMAN,551
RUSSELL,149,TEMPLE,354
EWAN,139,GOODING,602
ROCK,188,DUKAKIS,14
WALTER,102,TORN,728
UMA,13,WOOD,427
MORGAN,114,MCDORMAND,162
BURT,75,POSEY,445
SIDNEY,105,CROWE,29
BEN,83,WILLIS,719
CAMERON,111,ZELLWEGER,162
JAMES,84,PITT,413
CHRIS,160,DEPP,826
RIVER,143,DEAN,906
CAMERON,111,ZELLWEGER,474
OPRAH,162,KILMER,4
LAURENCE,167,BULLOCK,864
AUDREY,34,OLIVIER,389
CHRIS,160,DEPP,954
GENE,96,WILLIS,209
PENELOPE,104,CRONYN,999
SALMA,122,NOLTE,227
HENRY,60,BERRY,835
RUSSELL,183,CLOSE,388
MORGAN,113,HOPKINS,656
MEG,97,HAWKE,518
MICHAEL,185,BOLGER,360
RIVER,143,DEAN,485
JULIA,27,MCQUEEN,986
CAMERON,111,ZELLWEGER,732
KEVIN,127,GARLAND,953
KENNETH,94,TORN,517
HELEN,17,VOIGHT,957
CHRISTIAN,58,AKROYD,726
CHARLIZE,89,DENCH,47
JAYNE,62,NEESON,54
SIDNEY,105,CROWE,864
UMA,13,WOOD,833
JANE,131,JACKMAN,770
ADAM,132,HOPPER,756
CUBA,118,ALLEN,384
HUMPHREY,164,WILLIS,834
ZERO,11,CAGE,532
NICK,44,STALLONE,875
GRACE,7,MOSTEL,758
MORGAN,113,HOPKINS,292
WALTER,102,TORN,446
MEG,97,HAWKE,466
BOB,19,FAWCETT,756
TOM,38,MCKELLEN,583
GRACE,7,MOSTEL,463
RALPH,80,CRUZ,979
ANGELA,144,WITHERSPOON,260
BEN,83,WILLIS,135
SIDNEY,105,CROWE,15
ANGELA,144,WITHERSPOON,504
DARYL,95,WAHLBERG,74
JULIA,27,MCQUEEN,477
REESE,45,KILMER,895
MARY,66,TANDY,909
