assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
13356,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625441,
13357,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625442,
13358,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625443,
13359,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625444,
13360,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625445,
13361,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625446,
13362,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL882960,
13363,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625447,
13364,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625448,
13365,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625449,
13366,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL874589,
13367,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625450,
13368,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625451,
13369,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626584,
13370,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626585,
13371,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626586,
13372,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626587,
13373,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626588,
13374,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626589,
13375,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626590,
13376,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626591,
13377,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL627181,
13378,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628083,
13379,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628084,
13380,,1,,BAO_0000218,,,,50064,N,1,Expert,,CHEMBL628085,
13381,,1,,BAO_0000218,,,,50545,N,1,Expert,,CHEMBL628086,
13382,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628087,
13383,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL628088,
13384,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628089,
13385,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628090,
13386,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628091,
13387,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628092,
13388,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL628093,
13389,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL875607,
13390,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625710,
13391,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625711,
13392,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625712,
13393,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625713,
13394,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625714,
13395,,1,,BAO_0000218,,,,50797,N,1,Intermediate,,CHEMBL625715,
13396,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625716,
13397,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625717,
13398,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625718,
13399,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625719,
13400,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625720,
13401,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625721,
13402,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625722,
13403,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625723,
13404,,1,,BAO_0000218,,,,50545,N,1,Intermediate,,CHEMBL625724,
13405,,1,,BAO_0000218,,,,50545,N,1,Intermediate,,CHEMBL625725,
13406,,1,,BAO_0000218,,,,50545,N,1,Intermediate,,CHEMBL625726,
13407,,1,,BAO_0000218,,,,50545,N,1,Intermediate,,CHEMBL875608,
13408,,1,,BAO_0000218,,,,50545,N,1,Intermediate,,CHEMBL625727,
13409,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL625728,
13410,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625729,
13411,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625730,
13412,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL625731,
13413,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL626417,
13414,,1,,BAO_0000218,1088.0,Urine,,50587,N,1,Intermediate,,CHEMBL626418,
13415,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL626419,
13416,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL626592,
13417,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626593,
13418,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626594,
13419,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625035,
13420,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625036,
13421,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625037,
13422,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625038,
13423,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625039,
13424,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625040,
13425,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625041,
13426,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625042,
13427,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL874411,
13428,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625043,
13429,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625044,
13430,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625045,
13431,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625046,
13432,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625047,
13433,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625048,
13434,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625049,
13435,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625050,
13436,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625051,
13437,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL874412,
13438,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625052,
13439,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL625053,
13440,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623250,
13441,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623251,
13442,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623252,
13443,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623253,
13444,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623254,
13445,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623255,
13446,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626831,
13447,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL877494,
13448,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626832,
13449,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626833,
13450,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL626834,
13451,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626835,
13452,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626836,
13453,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL626837,
13454,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626838,
13455,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL626839,
13456,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626840,
13457,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL626841,
13458,,1,,BAO_0000219,,,,22224,U,0,Autocuration,,CHEMBL626842,
13459,,1,,BAO_0000219,,,,22224,U,0,Autocuration,,CHEMBL626843,
13460,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626844,
13461,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL877495,
13462,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626845,
13463,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626846,
13464,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626847,
13465,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628677,
13466,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628678,
13467,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628679,
13468,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628680,
13469,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628681,
13470,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628682,
13471,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628683,
13472,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628684,
13473,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL877501,
13474,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL628685,
13475,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628686,
13476,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628687,
13477,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628688,
13478,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628689,
13479,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL628690,
13480,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL629363,
13481,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL629364,
13482,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL629365,
13483,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629366,
13484,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL629367,
13485,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL629368,
13486,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL877502,
13487,,1,,BAO_0000218,2037.0,Cerebellum,,50594,N,1,Intermediate,,CHEMBL629369,
13488,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL629370,
13489,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL629371,
13490,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL626276,
13491,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL626277,
13492,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL631250,
13493,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631251,
13494,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631252,
13495,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631253,
13496,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631254,
13497,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631255,
13498,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631256,
13499,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL631257,
13500,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628009,
13501,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628010,
13502,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628011,
13503,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628012,
13504,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628013,
13505,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628014,
13506,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628015,
13507,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628016,
13508,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL874461,
13509,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628017,
13510,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628018,
13511,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628019,
13512,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628020,
13513,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628021,
13514,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628022,
13515,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL628023,
13516,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL628024,
13517,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL628025,
13518,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL628026,
13519,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL628027,
13520,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL628028,
13521,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628029,
13522,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628030,
13523,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628031,
13524,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628032,
13525,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628033,
13526,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628034,
13527,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628035,
13528,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL628036,
13529,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL874462,
13530,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628037,
13531,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628123,
13532,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628124,
13533,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628125,
13534,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628126,
13535,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628127,
13536,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628128,
13537,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628129,
13538,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628130,
13539,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628131,
13540,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628132,
13541,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628133,
13542,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628134,
13543,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628135,
13544,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628136,
13545,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628137,
13546,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628138,
13547,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628139,
13548,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628140,
13549,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628141,
13550,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628142,
13551,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628143,
13552,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628144,
13553,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628145,
13554,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL628146,
13555,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625355,
13556,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625356,
13557,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625357,
13558,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625527,
13559,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL875473,
13560,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625528,
13561,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626304,
13562,,1,,BAO_0000218,1637.0,Artery,,50588,N,1,Intermediate,,CHEMBL624138,
13563,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624139,
13564,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624140,
13565,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624141,
13566,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624142,
13567,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624143,
13568,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624144,
13569,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624145,
13570,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624146,
13571,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624147,
13572,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL883123,
13573,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624148,
13574,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL874416,
13575,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624149,
13576,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624150,
13577,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL624151,
13578,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL624152,
13579,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL622139,
13580,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622140,
13581,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL622141,
13582,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL622142,
13583,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622143,
13584,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622144,
13585,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL877473,
13586,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622145,
13587,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL622146,
13588,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622147,
13589,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL622148,
13590,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL883124,
13591,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622149,
13592,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL622150,
13593,,1,,BAO_0000100,,,,22224,U,0,Autocuration,,CHEMBL622151,
13594,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL622152,
13595,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL622153,
13596,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL877474,
13597,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622154,
13598,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL622155,
13599,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL622156,
13600,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622157,
13601,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622158,
13602,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622807,
13603,,1,,BAO_0000218,,,,50797,N,1,Intermediate,,CHEMBL622808,
13604,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622809,
13605,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622810,
13606,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL876653,
13607,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL622811,
13608,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622986,
13609,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622987,
13610,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622988,
13611,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622989,
13612,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622990,
13613,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL622991,
13614,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622227,
13615,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL622228,
13616,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622229,
13617,,1,,BAO_0000218,,,,50512,N,1,Intermediate,,CHEMBL622230,
13618,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622231,
13619,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL622232,
13620,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622233,
13621,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622234,
13622,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622235,
13623,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622236,
13624,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622237,
13625,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL877482,
13626,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622238,
13627,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622239,
13628,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL622240,
13629,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL622241,
13630,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631013,
13631,,1,,BAO_0000218,,,,50797,N,1,Intermediate,,CHEMBL631014,
13632,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631015,
13633,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631016,
13634,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631017,
13635,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631018,
13636,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL631019,
13637,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL875761,
13638,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL631020,
13639,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL631669,
13640,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL631670,
13641,,1,,BAO_0000218,2435.0,Striatum,,50594,N,1,Intermediate,,CHEMBL631671,
13642,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631672,
13643,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631673,
13644,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631856,
13645,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631857,
13646,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631858,
13647,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631859,
13648,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631860,
13649,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631861,
13650,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631862,
13651,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631863,
13652,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631864,
13653,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631865,
13654,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL631866,
13655,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629360,
13656,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629361,
13657,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629362,
13658,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630740,
13659,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630741,
13660,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630742,
13661,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630743,
13662,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630744,
13663,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630745,
13664,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630746,
13665,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630747,
13666,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630748,
13667,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632056,
13668,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632057,
13669,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632058,
