assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
14155,,In vivo,Autocuration,,CHEMBL627670,22224,U,0,1,,,BAO_0000218,1255.0,
14156,,In vivo,Autocuration,,CHEMBL627671,22224,U,0,1,,,BAO_0000218,178.0,
14157,,In vivo,Autocuration,,CHEMBL627672,22224,U,0,1,,,BAO_0000218,1474.0,
14158,,In vivo,Autocuration,,CHEMBL627673,22224,U,0,1,,,BAO_0000218,,
14159,,In vivo,Autocuration,,CHEMBL627674,22224,U,0,1,,,BAO_0000218,2113.0,
14160,,In vivo,Autocuration,,CHEMBL627675,22224,U,0,1,,,BAO_0000218,2107.0,
14161,,In vivo,Autocuration,,CHEMBL627676,22224,U,0,1,,,BAO_0000218,2048.0,
14162,,In vivo,Autocuration,,CHEMBL627677,22224,U,0,1,,,BAO_0000218,2385.0,
14163,,,Autocuration,,CHEMBL627678,22224,U,0,1,,,BAO_0000019,,
14164,,,Intermediate,,CHEMBL627679,50597,N,1,1,,,BAO_0000218,1977.0,
14165,,,Autocuration,,CHEMBL627680,22224,U,0,1,,,BAO_0000019,,
14166,,,Autocuration,,CHEMBL627681,22224,U,0,1,,,BAO_0000019,,
14167,,,Autocuration,,CHEMBL627682,22224,U,0,1,,,BAO_0000019,,
14168,,,Autocuration,,CHEMBL627683,22224,U,0,1,,,BAO_0000019,,
14169,,,Autocuration,,CHEMBL627684,22224,U,0,1,,,BAO_0000019,,
14170,,,Autocuration,,CHEMBL874441,22224,U,0,1,,,BAO_0000019,,
14171,,,Autocuration,,CHEMBL627685,22224,U,0,1,,,BAO_0000019,,
14172,,,Autocuration,,CHEMBL627686,22224,U,0,1,,,BAO_0000019,,
14173,,,Autocuration,,CHEMBL627687,22224,U,0,1,,,BAO_0000019,,
14174,,,Autocuration,,CHEMBL627688,22224,U,0,1,,,BAO_0000019,,
14175,,,Intermediate,,CHEMBL628038,50597,N,1,1,,,BAO_0000218,,
14176,,,Intermediate,,CHEMBL628039,50597,N,1,1,,,BAO_0000218,,
14177,,,Intermediate,,CHEMBL628040,50597,N,1,1,,,BAO_0000218,,
14178,,,Autocuration,,CHEMBL628041,22224,U,0,1,,,BAO_0000019,,
14179,,,Autocuration,,CHEMBL630226,22224,U,0,1,,,BAO_0000019,,
14180,,,Autocuration,,CHEMBL628042,22224,U,0,1,,,BAO_0000019,,
14181,,,Autocuration,,CHEMBL625232,22224,U,0,1,,,BAO_0000019,,
14182,,,Autocuration,,CHEMBL625233,22224,U,0,1,,,BAO_0000019,,
14183,,,Autocuration,,CHEMBL625979,22224,U,0,1,,,BAO_0000019,,
14184,,,Autocuration,,CHEMBL625980,22224,U,0,1,,,BAO_0000019,,
14185,,,Autocuration,,CHEMBL625981,22224,U,0,1,,,BAO_0000019,,
14186,,,Autocuration,,CHEMBL625982,22224,U,0,1,,,BAO_0000019,,
14187,,,Autocuration,,CHEMBL625983,22224,U,0,1,,,BAO_0000019,,
14188,,,Autocuration,,CHEMBL625984,22224,U,0,1,,,BAO_0000019,,
14189,,,Autocuration,,CHEMBL625985,22224,U,0,1,,,BAO_0000019,,
14190,,,Autocuration,,CHEMBL625986,22224,U,0,1,,,BAO_0000019,,
14191,,,Autocuration,,CHEMBL625987,22224,U,0,1,,,BAO_0000019,,
14192,,,Autocuration,,CHEMBL625988,22224,U,0,1,,,BAO_0000019,,
14193,,,Autocuration,,CHEMBL625989,22224,U,0,1,,,BAO_0000019,,
14194,,,Autocuration,,CHEMBL625990,22224,U,0,1,,,BAO_0000019,,
14195,,,Autocuration,,CHEMBL625991,22224,U,0,1,,,BAO_0000019,,
14196,,,Autocuration,,CHEMBL625992,22224,U,0,1,,,BAO_0000019,,
14197,,,Autocuration,,CHEMBL625993,22224,U,0,1,,,BAO_0000019,,
14198,,,Autocuration,,CHEMBL631973,22224,U,0,1,,,BAO_0000019,,
14199,,,Autocuration,,CHEMBL632143,22224,U,0,1,,,BAO_0000019,,
14200,,,Autocuration,,CHEMBL632144,22224,U,0,1,,,BAO_0000019,,
14201,,,Autocuration,,CHEMBL632145,22224,U,0,1,,,BAO_0000019,,
14202,,,Autocuration,,CHEMBL632146,22224,U,0,1,,,BAO_0000019,,
14203,,,Autocuration,,CHEMBL632147,22224,U,0,1,,,BAO_0000019,,
14204,,,Autocuration,,CHEMBL632148,22224,U,0,1,,,BAO_0000019,,
14205,,,Autocuration,,CHEMBL632149,22224,U,0,1,,,BAO_0000019,,
14206,,,Autocuration,,CHEMBL632150,22224,U,0,1,,,BAO_0000019,,
14207,,,Autocuration,,CHEMBL632151,22224,U,0,1,,,BAO_0000019,,
14208,,,Intermediate,,CHEMBL632152,50587,N,1,1,,,BAO_0000218,,
14209,,,Intermediate,,CHEMBL632153,50587,N,1,1,,,BAO_0000218,,
14210,,,Intermediate,,CHEMBL632154,50587,N,1,1,,,BAO_0000218,,
14211,,,Intermediate,,CHEMBL632155,50602,N,1,1,,,BAO_0000218,,
14212,,,Intermediate,,CHEMBL632156,50602,N,1,1,,,BAO_0000218,,
14213,,,Intermediate,,CHEMBL632157,50602,N,1,1,,,BAO_0000218,,
14214,,,Intermediate,,CHEMBL632158,50602,N,1,1,,,BAO_0000218,,
14215,,,Intermediate,,CHEMBL632159,50602,N,1,1,,,BAO_0000218,,
14216,,,Intermediate,,CHEMBL626305,50602,N,1,1,,,BAO_0000218,,
14217,,,Intermediate,,CHEMBL626306,50602,N,1,1,,,BAO_0000218,,
14218,,,Intermediate,,CHEMBL626307,50602,N,1,1,,,BAO_0000218,,
14219,,,Intermediate,,CHEMBL626308,50602,N,1,1,,,BAO_0000218,,
14220,,,Intermediate,,CHEMBL626479,50602,N,1,1,,,BAO_0000218,,
14221,,,Intermediate,,CHEMBL626480,50602,N,1,1,,,BAO_0000218,,
14222,,,Autocuration,,CHEMBL626481,22229,U,0,1,,,BAO_0000100,,
14223,,,Autocuration,,CHEMBL626482,22224,U,0,1,,,BAO_0000019,,
14224,,,Intermediate,,CHEMBL626483,50588,N,1,1,,,BAO_0000218,,
14225,,,Intermediate,,CHEMBL626484,50588,N,1,1,,,BAO_0000218,,
14226,,,Autocuration,,CHEMBL626485,22229,U,0,1,,,BAO_0000100,,
14227,,,Autocuration,,CHEMBL626486,22229,U,0,1,,,BAO_0000100,,
14228,,,Autocuration,,CHEMBL626487,22229,U,0,1,,,BAO_0000100,,
14229,,In vivo,Intermediate,,CHEMBL626488,50588,N,1,1,,,BAO_0000218,1969.0,
14230,,,Intermediate,,CHEMBL626489,50597,N,1,1,,,BAO_0000218,1977.0,
14231,,,Autocuration,,CHEMBL626490,22224,U,0,1,,,BAO_0000019,,
14232,,,Autocuration,,CHEMBL626491,22224,U,0,1,,,BAO_0000100,,
14233,,,Autocuration,,CHEMBL626492,22229,U,0,1,,,BAO_0000100,,
14234,,,Autocuration,,CHEMBL626493,22224,U,0,1,,,BAO_0000019,,
14235,,In vivo,Intermediate,,CHEMBL626494,50597,N,1,1,,,BAO_0000218,,
14236,,In vivo,Autocuration,,CHEMBL626495,22224,U,0,1,,,BAO_0000218,,
14237,,,Intermediate,,CHEMBL626496,50597,N,1,1,,,BAO_0000218,1969.0,
14238,,In vivo,Intermediate,,CHEMBL626497,50597,N,1,1,,,BAO_0000218,,
14239,,In vivo,Autocuration,,CHEMBL626498,22224,U,0,1,,,BAO_0000218,,
14240,,,Intermediate,,CHEMBL626499,50597,N,1,1,,,BAO_0000218,,
14241,,,Intermediate,,CHEMBL626500,50597,N,1,1,,,BAO_0000218,,
14242,,,Intermediate,,CHEMBL626501,50597,N,1,1,,,BAO_0000218,1969.0,
14243,,,Intermediate,,CHEMBL626502,50597,N,1,1,,,BAO_0000218,1969.0,
14244,,,Intermediate,,CHEMBL626503,50597,N,1,1,,,BAO_0000218,,
14245,,,Intermediate,,CHEMBL626504,50597,N,1,1,,,BAO_0000218,,
14246,,,Intermediate,,CHEMBL626505,50597,N,1,1,,,BAO_0000218,,
14247,,,Intermediate,,CHEMBL626506,50597,N,1,1,,,BAO_0000218,,
14248,,,Intermediate,,CHEMBL626507,50597,N,1,1,,,BAO_0000218,,
14249,,,Intermediate,,CHEMBL626508,50597,N,1,1,,,BAO_0000218,,
14250,,,Intermediate,,CHEMBL626509,50597,N,1,1,,,BAO_0000218,,
14251,,,Intermediate,,CHEMBL875480,50597,N,1,1,,,BAO_0000218,,
14252,,,Intermediate,,CHEMBL626510,50597,N,1,1,,,BAO_0000218,,
14253,,,Intermediate,,CHEMBL626511,50597,N,1,1,,,BAO_0000218,,
14254,,,Intermediate,,CHEMBL626512,50597,N,1,1,,,BAO_0000218,,
14255,,,Intermediate,,CHEMBL628208,50597,N,1,1,,,BAO_0000218,,
14256,,,Intermediate,,CHEMBL628209,50597,N,1,1,,,BAO_0000218,,
14257,,,Intermediate,,CHEMBL628210,50597,N,1,1,,,BAO_0000218,,
14258,,,Intermediate,,CHEMBL628211,50597,N,1,1,,,BAO_0000218,,
14259,,,Intermediate,,CHEMBL628212,50597,N,1,1,,,BAO_0000218,,
14260,,,Intermediate,,CHEMBL628213,50597,N,1,1,,,BAO_0000218,,
14261,,,Intermediate,,CHEMBL628214,50597,N,1,1,,,BAO_0000218,1088.0,
14262,,,Intermediate,,CHEMBL628215,50597,N,1,1,,,BAO_0000218,1088.0,
14263,,,Intermediate,,CHEMBL628216,50597,N,1,1,,,BAO_0000218,1088.0,
14264,,,Intermediate,,CHEMBL626595,50597,N,1,1,,,BAO_0000218,1088.0,
14265,,,Intermediate,,CHEMBL626596,50597,N,1,1,,,BAO_0000218,1088.0,
14266,,,Intermediate,,CHEMBL626597,50597,N,1,1,,,BAO_0000218,1088.0,
14267,,,Intermediate,,CHEMBL626598,50597,N,1,1,,,BAO_0000218,1088.0,
14268,,,Intermediate,,CHEMBL622242,50597,N,1,1,,,BAO_0000218,1088.0,
14269,,,Intermediate,,CHEMBL622243,50597,N,1,1,,,BAO_0000218,1088.0,
14270,,,Intermediate,,CHEMBL622244,50597,N,1,1,,,BAO_0000218,1088.0,
14271,,,Intermediate,,CHEMBL622245,50597,N,1,1,,,BAO_0000218,1088.0,
14272,,,Intermediate,,CHEMBL622246,50597,N,1,1,,,BAO_0000218,1088.0,
14273,,,Intermediate,,CHEMBL622247,50597,N,1,1,,,BAO_0000218,1088.0,
14274,,,Intermediate,,CHEMBL622248,50597,N,1,1,,,BAO_0000218,1088.0,
14275,,,Intermediate,,CHEMBL877483,50597,N,1,1,,,BAO_0000218,1088.0,
14276,,,Intermediate,,CHEMBL622249,50597,N,1,1,,,BAO_0000218,1088.0,
14277,,,Intermediate,,CHEMBL622250,50588,N,1,1,,,BAO_0000218,1088.0,
14278,,,Intermediate,,CHEMBL622251,50588,N,1,1,,,BAO_0000218,1088.0,
14279,,,Intermediate,,CHEMBL622252,50588,N,1,1,,,BAO_0000218,1088.0,
14280,,,Intermediate,,CHEMBL622253,50588,N,1,1,,,BAO_0000218,1088.0,
14281,,,Intermediate,,CHEMBL622254,50588,N,1,1,,,BAO_0000218,1088.0,
14282,,,Intermediate,,CHEMBL622255,50588,N,1,1,,,BAO_0000218,1088.0,
14283,,,Intermediate,,CHEMBL622256,50588,N,1,1,,,BAO_0000218,1088.0,
14284,,,Intermediate,,CHEMBL622257,50588,N,1,1,,,BAO_0000218,1088.0,
14285,,,Intermediate,,CHEMBL622258,50588,N,1,1,,,BAO_0000218,1088.0,
14286,,,Intermediate,,CHEMBL622259,50588,N,1,1,,,BAO_0000218,1088.0,
14287,,,Intermediate,,CHEMBL622927,50588,N,1,1,,,BAO_0000218,1088.0,
14288,,,Intermediate,,CHEMBL622928,50588,N,1,1,,,BAO_0000218,1088.0,
14289,,,Intermediate,,CHEMBL622929,50588,N,1,1,,,BAO_0000218,1088.0,
14290,,,Intermediate,,CHEMBL623182,50588,N,1,1,,,BAO_0000218,1088.0,
14291,,,Intermediate,,CHEMBL623183,50588,N,1,1,,,BAO_0000218,1088.0,
14292,,,Intermediate,,CHEMBL623184,50597,N,1,1,,,BAO_0000218,1088.0,
14293,,,Intermediate,,CHEMBL623185,50597,N,1,1,,,BAO_0000218,1088.0,
14294,,,Intermediate,,CHEMBL877484,50597,N,1,1,,,BAO_0000218,1088.0,
14295,,,Intermediate,,CHEMBL627274,50597,N,1,1,,,BAO_0000218,1088.0,
14296,,,Intermediate,,CHEMBL623186,50597,N,1,1,,,BAO_0000218,1088.0,
14297,,,Intermediate,,CHEMBL623187,50597,N,1,1,,,BAO_0000218,1088.0,
14298,,,Intermediate,,CHEMBL623188,50597,N,1,1,,,BAO_0000218,1088.0,
14299,,,Intermediate,,CHEMBL628055,50597,N,1,1,,,BAO_0000218,1088.0,
14300,,,Intermediate,,CHEMBL628056,50597,N,1,1,,,BAO_0000218,1088.0,
14301,,,Intermediate,,CHEMBL628200,50597,N,1,1,,,BAO_0000218,1088.0,
14302,,,Intermediate,,CHEMBL628201,50597,N,1,1,,,BAO_0000218,1088.0,
14303,,,Intermediate,,CHEMBL628202,50597,N,1,1,,,BAO_0000218,1088.0,
14304,,,Intermediate,,CHEMBL628203,50597,N,1,1,,,BAO_0000218,1088.0,
14305,,,Intermediate,,CHEMBL628204,50597,N,1,1,,,BAO_0000218,1088.0,
14306,,,Intermediate,,CHEMBL628205,50597,N,1,1,,,BAO_0000218,1088.0,
14307,,,Intermediate,,CHEMBL628206,50597,N,1,1,,,BAO_0000218,1088.0,
14308,,In vivo,Autocuration,,CHEMBL628207,22224,U,0,1,,,BAO_0000218,2367.0,
14309,,In vivo,Autocuration,,CHEMBL627220,22224,U,0,1,,,BAO_0000218,2367.0,
14310,,In vivo,Autocuration,,CHEMBL627221,22224,U,0,1,,,BAO_0000218,2385.0,
14311,,In vivo,Autocuration,,CHEMBL627222,22224,U,0,1,,,BAO_0000218,2367.0,
14312,,In vivo,Autocuration,,CHEMBL627223,22224,U,0,1,,,BAO_0000218,,
14313,,In vivo,Autocuration,,CHEMBL632062,22224,U,0,1,,,BAO_0000218,2385.0,
14314,,In vivo,Autocuration,,CHEMBL632063,22224,U,0,1,,,BAO_0000218,2106.0,
14315,,In vivo,Autocuration,,CHEMBL632064,22224,U,0,1,,,BAO_0000218,1255.0,
14316,,In vivo,Autocuration,,CHEMBL632065,22224,U,0,1,,,BAO_0000218,178.0,
14317,,In vivo,Autocuration,,CHEMBL632066,22224,U,0,1,,,BAO_0000218,1474.0,
14318,,In vivo,Autocuration,,CHEMBL632067,22224,U,0,1,,,BAO_0000218,,
14319,,In vivo,Autocuration,,CHEMBL629188,22224,U,0,1,,,BAO_0000218,2113.0,
14320,,In vivo,Autocuration,,CHEMBL629189,22224,U,0,1,,,BAO_0000218,2107.0,
14321,,In vivo,Autocuration,,CHEMBL629190,22224,U,0,1,,,BAO_0000218,2048.0,
14322,,In vivo,Autocuration,,CHEMBL629191,22224,U,0,1,,,BAO_0000218,2385.0,
14323,,In vivo,Autocuration,,CHEMBL629192,22224,U,0,1,,,BAO_0000218,2367.0,
14324,,In vivo,Autocuration,,CHEMBL629193,22224,U,0,1,,,BAO_0000218,2385.0,
14325,,In vivo,Autocuration,,CHEMBL629194,22224,U,0,1,,,BAO_0000218,2367.0,
14326,,In vivo,Autocuration,,CHEMBL629195,22224,U,0,1,,,BAO_0000218,,
14327,,In vivo,Autocuration,,CHEMBL629373,22224,U,0,1,,,BAO_0000218,2385.0,
14328,,In vivo,Autocuration,,CHEMBL629374,22224,U,0,1,,,BAO_0000218,2106.0,
14329,,In vivo,Autocuration,,CHEMBL629375,22224,U,0,1,,,BAO_0000218,2367.0,
14330,,In vivo,Autocuration,,CHEMBL629376,22224,U,0,1,,,BAO_0000218,1255.0,
14331,,In vivo,Autocuration,,CHEMBL629377,22224,U,0,1,,,BAO_0000218,178.0,
14332,,In vivo,Autocuration,,CHEMBL629378,22224,U,0,1,,,BAO_0000218,1474.0,
14333,,In vivo,Autocuration,,CHEMBL629379,22224,U,0,1,,,BAO_0000218,,
14334,,In vivo,Autocuration,,CHEMBL629151,22224,U,0,1,,,BAO_0000218,2113.0,
14335,,In vivo,Autocuration,,CHEMBL629152,22224,U,0,1,,,BAO_0000218,2107.0,
14336,,In vivo,Autocuration,,CHEMBL629153,22224,U,0,1,,,BAO_0000218,2048.0,
14337,,In vivo,Autocuration,,CHEMBL629154,22224,U,0,1,,,BAO_0000218,2385.0,
14338,,In vivo,Autocuration,,CHEMBL629155,22224,U,0,1,,,BAO_0000218,2367.0,
14339,,In vivo,Autocuration,,CHEMBL629156,22224,U,0,1,,,BAO_0000218,2367.0,
14340,,In vivo,Autocuration,,CHEMBL629157,22224,U,0,1,,,BAO_0000218,2385.0,
14341,,In vivo,Autocuration,,CHEMBL629158,22224,U,0,1,,,BAO_0000218,2367.0,
14342,,In vivo,Autocuration,,CHEMBL629159,22224,U,0,1,,,BAO_0000218,,
14343,,In vivo,Autocuration,,CHEMBL629160,22224,U,0,1,,,BAO_0000218,2385.0,
14344,,In vivo,Autocuration,,CHEMBL629161,22224,U,0,1,,,BAO_0000218,2106.0,
14345,,In vivo,Autocuration,,CHEMBL629162,22224,U,0,1,,,BAO_0000218,1255.0,
14346,,In vivo,Autocuration,,CHEMBL629163,22224,U,0,1,,,BAO_0000218,178.0,
14347,,In vivo,Autocuration,,CHEMBL629164,22224,U,0,1,,,BAO_0000218,1474.0,
14348,,In vivo,Autocuration,,CHEMBL629165,22224,U,0,1,,,BAO_0000218,,
14349,,In vivo,Autocuration,,CHEMBL629166,22224,U,0,1,,,BAO_0000218,2107.0,
14350,,In vivo,Autocuration,,CHEMBL629167,22224,U,0,1,,,BAO_0000218,2048.0,
14351,,In vivo,Autocuration,,CHEMBL629168,22224,U,0,1,,,BAO_0000218,2385.0,
14352,,,Autocuration,,CHEMBL629169,22224,U,0,1,,,BAO_0000019,,
14353,,,Autocuration,,CHEMBL629170,22224,U,0,1,,,BAO_0000019,,
14354,,,Autocuration,,CHEMBL631153,22224,U,0,1,,,BAO_0000019,,
14355,,,Autocuration,,CHEMBL875121,22224,U,0,1,,,BAO_0000019,,
14356,,,Autocuration,,CHEMBL631154,22224,U,0,1,,,BAO_0000019,,
14357,,,Autocuration,,CHEMBL631155,22224,U,0,1,,,BAO_0000019,,
14358,,,Autocuration,,CHEMBL631156,22224,U,0,1,,,BAO_0000019,,
14359,,,Autocuration,,CHEMBL631157,22224,U,0,1,,,BAO_0000019,,
14360,,,Autocuration,,CHEMBL631158,22224,U,0,1,,,BAO_0000019,,
14361,,,Autocuration,,CHEMBL631159,22224,U,0,1,,,BAO_0000019,,
14362,,,Autocuration,,CHEMBL631160,22224,U,0,1,,,BAO_0000019,,
14363,,,Autocuration,,CHEMBL631161,22224,U,0,1,,,BAO_0000019,,
14364,,,Autocuration,,CHEMBL631162,22224,U,0,1,,,BAO_0000019,,
14365,,,Autocuration,,CHEMBL630313,22224,U,0,1,,,BAO_0000019,,
14366,,,Autocuration,,CHEMBL630314,22224,U,0,1,,,BAO_0000019,,
14367,,,Autocuration,,CHEMBL630315,22224,U,0,1,,,BAO_0000019,,
14368,,,Autocuration,,CHEMBL630316,22224,U,0,1,,,BAO_0000019,,
14369,,,Autocuration,,CHEMBL630986,22224,U,0,1,,,BAO_0000019,,
14370,,,Autocuration,,CHEMBL630987,22224,U,0,1,,,BAO_0000019,,
14371,,,Autocuration,,CHEMBL630988,22224,U,0,1,,,BAO_0000019,,
14372,,,Autocuration,,CHEMBL630989,22224,U,0,1,,,BAO_0000019,,
14373,,,Autocuration,,CHEMBL630990,22224,U,0,1,,,BAO_0000019,,
14374,,,Autocuration,,CHEMBL630991,22224,U,0,1,,,BAO_0000019,,
14375,,,Autocuration,,CHEMBL630992,22224,U,0,1,,,BAO_0000019,,
14376,,,Autocuration,,CHEMBL630993,22224,U,0,1,,,BAO_0000019,,
14377,,,Autocuration,,CHEMBL630994,22224,U,0,1,,,BAO_0000019,,
14378,,,Intermediate,,CHEMBL630995,50597,N,1,1,,,BAO_0000218,,
14379,,,Autocuration,,CHEMBL629252,22224,U,0,1,,,BAO_0000019,,
14380,,,Autocuration,,CHEMBL629253,22224,U,0,1,,,BAO_0000019,,
14381,,,Autocuration,,CHEMBL629944,22224,U,0,1,,,BAO_0000019,,
14382,,,Intermediate,,CHEMBL629945,50512,N,1,1,,,BAO_0000218,3126.0,
14383,,,Autocuration,,CHEMBL629946,22224,U,0,1,,,BAO_0000019,,
14384,,,Autocuration,,CHEMBL629947,22224,U,0,1,,,BAO_0000019,,
14385,,,Autocuration,,CHEMBL629948,22224,U,0,1,,,BAO_0000019,,
14386,,,Autocuration,,CHEMBL856024,22224,U,0,1,,,BAO_0000019,,
14387,,,Autocuration,,CHEMBL629949,22224,U,0,1,,,BAO_0000019,,
14388,,,Autocuration,,CHEMBL629950,22224,U,0,1,,,BAO_0000019,,
14389,,,Autocuration,,CHEMBL630127,22224,U,0,1,,,BAO_0000100,,
14390,,,Autocuration,,CHEMBL630128,22224,U,0,1,,,BAO_0000100,,
14391,,,Autocuration,,CHEMBL630129,22224,U,0,1,,,BAO_0000100,,
14392,,,Autocuration,,CHEMBL630130,22224,U,0,1,,,BAO_0000019,,
14393,,,Autocuration,,CHEMBL875234,22224,U,0,1,,,BAO_0000100,,
14394,,,Autocuration,,CHEMBL630131,22224,U,0,1,,,BAO_0000100,,
14395,,,Intermediate,,CHEMBL630132,50597,N,1,1,,,BAO_0000218,,
14396,,,Autocuration,,CHEMBL630133,22224,U,0,1,,,BAO_0000019,,
14397,,,Autocuration,,CHEMBL630134,22224,U,0,1,,,BAO_0000019,,
14398,,,Autocuration,,CHEMBL630135,22224,U,0,1,,,BAO_0000019,,
14399,,,Autocuration,,CHEMBL630136,22224,U,0,1,,,BAO_0000019,,
14400,,,Autocuration,,CHEMBL630137,22224,U,0,1,,,BAO_0000019,,
14401,,,Autocuration,,CHEMBL630138,22224,U,0,1,,,BAO_0000019,,
14402,,,Autocuration,,CHEMBL630139,22224,U,0,1,,,BAO_0000019,,
14403,,,Autocuration,,CHEMBL630140,22224,U,0,1,,,BAO_0000019,,
14404,,,Autocuration,,CHEMBL875235,22224,U,0,1,,,BAO_0000019,,
14405,,,Intermediate,,CHEMBL876439,50597,N,1,1,,,BAO_0000218,,
14406,,,Intermediate,,CHEMBL630605,50597,N,1,1,,,BAO_0000218,,
14407,,,Intermediate,,CHEMBL630606,50597,N,1,1,,,BAO_0000218,,
14408,,,Intermediate,,CHEMBL630607,50597,N,1,1,,,BAO_0000218,,
14409,,,Intermediate,,CHEMBL630608,50597,N,1,1,,,BAO_0000218,,
14410,,,Intermediate,,CHEMBL630609,50597,N,1,1,,,BAO_0000218,,
14411,,,Intermediate,,CHEMBL630610,50597,N,1,1,,,BAO_0000218,,
14412,,,Intermediate,,CHEMBL630611,50597,N,1,1,,,BAO_0000218,,
14413,,,Intermediate,,CHEMBL629552,50597,N,1,1,,,BAO_0000218,,
14414,,,Intermediate,,CHEMBL629733,50597,N,1,1,,,BAO_0000218,,
14415,,,Intermediate,,CHEMBL629734,50597,N,1,1,,,BAO_0000218,,
14416,,,Intermediate,,CHEMBL629735,50597,N,1,1,,,BAO_0000218,,
14417,,,Intermediate,,CHEMBL629736,50597,N,1,1,,,BAO_0000218,,
14418,,,Intermediate,,CHEMBL629737,50597,N,1,1,,,BAO_0000218,,
14419,,,Intermediate,,CHEMBL629738,50597,N,1,1,,,BAO_0000218,,
14420,,,Intermediate,,CHEMBL629739,50597,N,1,1,,,BAO_0000218,,
14421,,,Intermediate,,CHEMBL629740,50597,N,1,1,,,BAO_0000218,,
14422,,,Intermediate,,CHEMBL629741,50597,N,1,1,,,BAO_0000218,,
14423,,,Intermediate,,CHEMBL629742,50597,N,1,1,,,BAO_0000218,,
14424,,,Intermediate,,CHEMBL629743,50597,N,1,1,,,BAO_0000218,,
14425,,,Intermediate,,CHEMBL629744,50597,N,1,1,,,BAO_0000218,,
14426,,,Intermediate,,CHEMBL629745,50597,N,1,1,,,BAO_0000218,,
14427,,,Intermediate,,CHEMBL629746,50597,N,1,1,,,BAO_0000218,,
14428,,,Intermediate,,CHEMBL629747,50597,N,1,1,,,BAO_0000218,,
14429,,,Intermediate,,CHEMBL629748,50597,N,1,1,,,BAO_0000218,,
14430,,,Intermediate,,CHEMBL629749,50597,N,1,1,,,BAO_0000218,,
14431,,,Intermediate,,CHEMBL629750,50597,N,1,1,,,BAO_0000218,,
14432,,,Intermediate,,CHEMBL629751,50597,N,1,1,,,BAO_0000218,,
14433,,,Intermediate,,CHEMBL629752,50597,N,1,1,,,BAO_0000218,,
14434,,,Intermediate,,CHEMBL629753,50597,N,1,1,,,BAO_0000218,,
14435,,,Intermediate,,CHEMBL629754,50597,N,1,1,,,BAO_0000218,,
14436,,,Intermediate,,CHEMBL629755,50597,N,1,1,,,BAO_0000218,,
14437,,,Intermediate,,CHEMBL629756,50597,N,1,1,,,BAO_0000218,,
14438,,,Intermediate,,CHEMBL629757,50597,N,1,1,,,BAO_0000218,,
14439,,,Intermediate,,CHEMBL629758,50597,N,1,1,,,BAO_0000218,,
14440,,,Intermediate,,CHEMBL629759,50597,N,1,1,,,BAO_0000218,,
14441,,,Intermediate,,CHEMBL629760,50597,N,1,1,,,BAO_0000218,,
14442,,,Intermediate,,CHEMBL876443,50597,N,1,1,,,BAO_0000218,,
14443,,,Intermediate,,CHEMBL629761,50588,N,1,1,,,BAO_0000218,,
14444,,,Intermediate,,CHEMBL629762,50588,N,1,1,,,BAO_0000218,,
14445,,,Intermediate,,CHEMBL629763,50594,N,1,1,,,BAO_0000218,,
14446,,,Intermediate,,CHEMBL629764,50594,N,1,1,,,BAO_0000218,,
14447,,,Intermediate,,CHEMBL629765,50594,N,1,1,,,BAO_0000218,,
14448,,,Intermediate,,CHEMBL629766,50594,N,1,1,,,BAO_0000218,,
14449,,,Intermediate,,CHEMBL629767,50594,N,1,1,,,BAO_0000218,,
14450,,,Intermediate,,CHEMBL629768,50588,N,1,1,,,BAO_0000218,,
14451,,,Intermediate,,CHEMBL629769,50594,N,1,1,,,BAO_0000218,,
14452,,,Intermediate,,CHEMBL629770,50588,N,1,1,,,BAO_0000218,,
14453,,,Intermediate,,CHEMBL629771,50588,N,1,1,,,BAO_0000218,,
14454,,,Intermediate,,CHEMBL629772,50594,N,1,1,,,BAO_0000218,,
14455,,,Intermediate,,CHEMBL629773,50594,N,1,1,,,BAO_0000218,,
14456,,,Intermediate,,CHEMBL625455,50594,N,1,1,,,BAO_0000218,,
14457,,,Intermediate,,CHEMBL625456,50594,N,1,1,,,BAO_0000218,,
14458,,,Intermediate,,CHEMBL625457,50594,N,1,1,,,BAO_0000218,,
14459,,,Intermediate,,CHEMBL625458,50597,N,1,1,,,BAO_0000218,1088.0,
14460,,,Intermediate,,CHEMBL625459,50597,N,1,1,,,BAO_0000218,1088.0,
14461,,,Intermediate,,CHEMBL875483,50597,N,1,1,,,BAO_0000218,1088.0,
14462,,,Intermediate,,CHEMBL634779,50597,N,1,1,,,BAO_0000218,1088.0,
14463,,,Intermediate,,CHEMBL625460,50597,N,1,1,,,BAO_0000218,1088.0,
14464,,,Intermediate,,CHEMBL626117,50597,N,1,1,,,BAO_0000218,1088.0,
14465,,,Intermediate,,CHEMBL626118,50597,N,1,1,,,BAO_0000218,1088.0,
14466,,,Intermediate,,CHEMBL628342,50597,N,1,1,,,BAO_0000218,1088.0,
14467,,,Intermediate,,CHEMBL628343,50597,N,1,1,,,BAO_0000218,1088.0,
14468,,,Intermediate,,CHEMBL628344,50597,N,1,1,,,BAO_0000218,1088.0,
14469,,,Intermediate,,CHEMBL628345,50597,N,1,1,,,BAO_0000218,1088.0,
