FiY,UrIs,SecID,ICTAAToFoDeve,OrganiSu,SecNa,FCeID,IRTCPerc,Dese,DivN,OrgCl,BilaAMar,GenEqua,TraDevel,SecPerc,Sta,ProjNu,IndIss,RegProg,ProBroCouID,ClChaAdap,BrID,SeN,FuCenN,SeID,ChIss,YouIss,DisabIss,KnowlFDeve,OrgaID,OrganiN,OrganiTy,ContID,ConN,CouRegID,CouReNa,CounRegPerc,AmSp
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,TN,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.05,102.49035
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,TN,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.05,389.71095
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,106.00128000000001
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,13604.75016
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,29.375999999999998
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,163.98456000000002
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.08,623.53752
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,141.33504
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,18139.66688
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,39.168
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,218.64607999999998
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.08,831.3833599999999
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,106.00128000000001
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.08,13604.75016
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,29.375999999999998
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.08,163.98456000000002
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,EG,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.08,623.53752
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,132.5016
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,17005.9377
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,36.72
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,204.9807
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.1,779.4219
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,176.6688
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,22674.5836
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,48.96
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,273.3076
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.1,1039.2292
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,132.5016
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,2,Africa,70,Northern Africa,0.1,17005.9377
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,36.72
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,2,Africa,70,Northern Africa,0.1,204.9807
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,MA,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,2,Africa,70,Northern Africa,0.1,779.4219
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,26.500320000000002
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,3401.18754
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,7.343999999999999
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,40.996140000000004
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,155.88438
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,35.33376
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,4534.91672
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,9.792
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,54.661519999999996
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,207.84583999999998
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,26.500320000000002
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,3401.18754
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,7.343999999999999
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,40.996140000000004
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,PS,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,155.88438
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,26.500320000000002
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,3401.18754
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,7.343999999999999
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,40.996140000000004
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,155.88438
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,35.33376
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,4534.91672
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,9.792
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,54.661519999999996
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,207.84583999999998
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,26.500320000000002
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.02,3401.18754
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,7.343999999999999
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.02,40.996140000000004
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,YE,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.02,155.88438
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,53.000640000000004
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,6802.37508
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,14.687999999999999
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,81.99228000000001
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.04,311.76876
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,70.66752
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,9069.83344
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,19.584
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,109.32303999999999
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.04,415.69167999999996
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,53.000640000000004
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.04,6802.37508
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,14.687999999999999
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.04,81.99228000000001
