assays_ASSI,assays_CURB,assays_ASORGA,assays_VARI,assays_ASSSTR,assays_DI,assays_ASSCAT,assays_ASSTTY,assays_ASSUBCELFRA,assays_T,assays_AST,assays_SRI,assays_SRASI,assays_CHEI,assays_CI,assays_BAFO,assays_TII
13900,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627884,,BAO_0000218,1088.0
13901,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627885,,BAO_0000218,1088.0
13902,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627886,,BAO_0000218,1088.0
13903,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627887,,BAO_0000218,1088.0
13904,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627888,,BAO_0000218,1088.0
13905,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL628057,,BAO_0000218,1088.0
13906,Intermediate,Mus musculus,,,8050,,,,50594,A,1,,CHEMBL627405,,BAO_0000218,1088.0
13907,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627406,,BAO_0000218,1088.0
13908,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627407,,BAO_0000218,1088.0
13909,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627408,,BAO_0000218,1088.0
13910,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627409,,BAO_0000218,1088.0
13911,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL875486,,BAO_0000218,1088.0
13912,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627410,,BAO_0000218,1088.0
13913,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627411,,BAO_0000218,1088.0
13914,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627412,,BAO_0000218,1088.0
13915,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627413,,BAO_0000218,1088.0
13916,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627414,,BAO_0000218,1088.0
13917,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627415,,BAO_0000218,1088.0
13918,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627416,,BAO_0000218,1088.0
13919,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627417,,BAO_0000218,1088.0
13920,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627418,,BAO_0000218,1088.0
13921,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627419,,BAO_0000218,1088.0
13922,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627320,,BAO_0000218,1088.0
13923,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL627321,,BAO_0000218,1088.0
13924,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627322,,BAO_0000218,2113.0
13925,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627323,,BAO_0000218,2113.0
13926,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627491,,BAO_0000218,2113.0
13927,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627492,,BAO_0000218,2113.0
13928,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627493,,BAO_0000218,2113.0
13929,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627494,,BAO_0000218,2107.0
13930,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627495,,BAO_0000218,2107.0
13931,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627496,,BAO_0000218,2107.0
13932,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627497,,BAO_0000218,2107.0
13933,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627498,,BAO_0000218,2107.0
13934,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627499,,BAO_0000218,2048.0
13935,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627500,,BAO_0000218,2048.0
13936,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL627501,,BAO_0000218,2048.0
13937,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625616,,BAO_0000218,2048.0
13938,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625617,,BAO_0000218,2048.0
13939,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625618,,BAO_0000218,2385.0
13940,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625619,,BAO_0000218,2385.0
13941,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625620,,BAO_0000218,2385.0
13942,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625621,,BAO_0000218,2385.0
13943,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625622,,BAO_0000218,2385.0
13944,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625788,,BAO_0000218,2106.0
13945,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625789,,BAO_0000218,2106.0
13946,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625790,,BAO_0000218,2106.0
13947,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL625791,,BAO_0000218,2106.0
13948,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622334,,BAO_0000218,2106.0
13949,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622335,,BAO_0000218,2046.0
13950,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622336,,BAO_0000218,2046.0
13951,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622337,,BAO_0000218,2046.0
13952,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622338,,BAO_0000218,2046.0
13953,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL622339,,BAO_0000218,2046.0
13954,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL624153,,BAO_0000218,
13955,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL628430,,BAO_0000218,
13956,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL628431,,BAO_0000218,
13957,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL628432,,BAO_0000218,
13958,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL628433,,BAO_0000218,
13959,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL628434,,BAO_0000218,2106.0
13960,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL626789,,BAO_0000218,2106.0
13961,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL626790,,BAO_0000218,2106.0
13962,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL626791,,BAO_0000218,2106.0
13963,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL626792,,BAO_0000218,2106.0
13964,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL626793,,BAO_0000218,2106.0
13965,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627436,,BAO_0000218,
13966,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627437,,BAO_0000218,
13967,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627438,,BAO_0000218,
13968,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627439,,BAO_0000218,
13969,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627440,,BAO_0000218,
13970,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627602,,BAO_0000218,
13971,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627603,,BAO_0000218,
13972,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627604,,BAO_0000218,
13973,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627605,,BAO_0000218,
13974,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627606,,BAO_0000218,
13975,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627607,,BAO_0000218,
13976,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627608,,BAO_0000218,
13977,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627609,,BAO_0000218,
13978,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627610,,BAO_0000218,
13979,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627611,,BAO_0000218,
13980,Intermediate,Rattus norvegicus,,,11510,,,,50597,A,1,,CHEMBL627612,,BAO_0000218,
13981,Autocuration,,,,8362,,,,22229,P,1,,CHEMBL627613,,BAO_0000100,
13982,Autocuration,,,,8257,,,,22224,P,1,,CHEMBL627614,,BAO_0000100,
13983,Autocuration,,,,8257,,,,22224,P,1,,CHEMBL627615,,BAO_0000100,
13984,Autocuration,,,,9468,,,,22224,P,1,,CHEMBL627616,,BAO_0000100,
13985,Autocuration,,,,9468,,,,22224,P,1,,CHEMBL627617,,BAO_0000100,
13986,Autocuration,,,,10568,,,,22224,A,1,,CHEMBL627618,,BAO_0000019,
13987,Autocuration,,,,10568,,,,22224,A,1,,CHEMBL627619,,BAO_0000019,
13988,Autocuration,,,,15359,,,,22224,A,1,,CHEMBL627620,,BAO_0000019,
13989,Autocuration,,,,15359,,,,22224,A,1,,CHEMBL627621,,BAO_0000019,
13990,Autocuration,,,,15359,,,,22224,A,1,,CHEMBL627622,,BAO_0000019,
13991,Autocuration,,,,10431,,,,22224,A,1,,CHEMBL627623,,BAO_0000019,
13992,Autocuration,,,,10431,,,,22224,A,1,,CHEMBL627624,,BAO_0000019,
13993,Autocuration,,,,10431,,,,22224,A,1,,CHEMBL627625,,BAO_0000019,
13994,Autocuration,,,,15704,,,,22224,A,1,,CHEMBL628523,,BAO_0000019,
13995,Autocuration,,,,15287,,,,22224,A,1,,CHEMBL628524,,BAO_0000019,
13996,Autocuration,,,,7516,,,,22224,A,1,,CHEMBL628525,,BAO_0000019,
13997,Autocuration,,,,12973,,,,22224,A,1,,CHEMBL625732,,BAO_0000019,
13998,Autocuration,,,,12973,,,,22224,A,1,,CHEMBL625733,,BAO_0000019,
13999,Autocuration,,,,12973,,,,22224,F,1,,CHEMBL625734,,BAO_0000019,
14000,Autocuration,,,,12973,,,,22224,A,1,,CHEMBL625913,,BAO_0000019,
14001,Autocuration,,,,8696,,,,22224,A,1,,CHEMBL625914,,BAO_0000019,
14002,Autocuration,,,,15052,,,,22224,A,1,,CHEMBL625915,,BAO_0000019,
14003,Autocuration,,,,15052,,,,22224,A,1,,CHEMBL625916,,BAO_0000019,
14004,Autocuration,,,,10503,,,,22224,A,1,,CHEMBL625917,,BAO_0000019,
14005,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625918,,BAO_0000019,
14006,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625919,,BAO_0000019,
14007,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625920,,BAO_0000019,
14008,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL874453,,BAO_0000019,
14009,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625921,,BAO_0000019,
14010,Autocuration,,,,10503,,,,22224,A,1,,CHEMBL625922,,BAO_0000019,
14011,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625923,,BAO_0000019,
14012,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625924,,BAO_0000019,
14013,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625925,,BAO_0000019,
14014,Autocuration,,,,8354,,,,22224,A,1,,CHEMBL625926,,BAO_0000019,
14015,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL627704,,BAO_0000218,2048.0
14016,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL627705,,BAO_0000218,
14017,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL627706,,BAO_0000218,
14018,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL627707,,BAO_0000218,
14019,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL627708,,BAO_0000218,
14020,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628361,,BAO_0000218,
14021,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628362,,BAO_0000218,
14022,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628363,,BAO_0000218,2435.0
14023,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628364,,BAO_0000218,2435.0
14024,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628365,,BAO_0000218,2435.0
14025,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL874454,,BAO_0000218,2435.0
14026,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628531,,BAO_0000218,2435.0
14027,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628532,,BAO_0000218,2435.0
14028,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628533,,BAO_0000218,2435.0
14029,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628534,,BAO_0000218,2435.0
14030,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628535,,BAO_0000218,2046.0
14031,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628536,,BAO_0000218,2046.0
14032,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628537,,BAO_0000218,2046.0
14033,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628538,,BAO_0000218,2046.0
14034,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628539,,BAO_0000218,2046.0
14035,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL630297,,BAO_0000218,2046.0
14036,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL630298,,BAO_0000218,2046.0
14037,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL630299,,BAO_0000218,955.0
14038,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628094,,BAO_0000218,955.0
14039,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628095,,BAO_0000218,955.0
14040,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL874648,,BAO_0000218,955.0
14041,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628096,,BAO_0000218,955.0
14042,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628097,,BAO_0000218,955.0
14043,Intermediate,Rattus norvegicus,,,13100,,In vivo,,50597,A,1,,CHEMBL628098,,BAO_0000218,955.0
14044,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628099,,BAO_0000019,
14045,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628100,,BAO_0000019,
14046,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628101,,BAO_0000019,
14047,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628102,,BAO_0000019,
14048,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628103,,BAO_0000019,
14049,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628104,,BAO_0000019,
14050,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628105,,BAO_0000019,
14051,Autocuration,,,,13331,,,,22224,A,1,,CHEMBL628106,,BAO_0000019,
14052,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL628107,,BAO_0000218,1088.0
14053,Autocuration,,,,10086,,,,22224,F,1,,CHEMBL628108,,BAO_0000218,1088.0
14054,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL628109,,BAO_0000218,1088.0
14055,Autocuration,,,,10086,,,,22224,F,1,,CHEMBL625299,,BAO_0000218,1088.0
14056,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL625300,,BAO_0000218,1088.0
14057,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL625301,,BAO_0000218,1088.0
14058,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL625302,,BAO_0000218,1088.0
14059,Intermediate,Rattus norvegicus,,,10086,,,,50597,A,1,,CHEMBL874649,,BAO_0000218,1088.0
14060,Intermediate,Rattus norvegicus,,,13248,,,,50597,A,1,,CHEMBL625303,,BAO_0000218,
14061,Intermediate,Rattus norvegicus,,,13248,,,,50597,A,1,,CHEMBL625463,,BAO_0000218,
14062,Intermediate,Homo sapiens,,,14527,,,,50587,A,1,,CHEMBL625464,,BAO_0000218,2107.0
14063,Intermediate,Homo sapiens,,,3008,,,,50587,A,1,,CHEMBL625465,,BAO_0000218,
14064,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL625466,,BAO_0000218,1088.0
14065,Intermediate,Canis lupus familiaris,,,12582,,,,50588,A,1,,CHEMBL625467,,BAO_0000218,1088.0
14066,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL625468,,BAO_0000218,1088.0
14067,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL625469,,BAO_0000218,1088.0
14068,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL625470,,BAO_0000218,1088.0
14069,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL632418,,BAO_0000218,1088.0
14070,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627250,,BAO_0000218,1088.0
14071,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627251,,BAO_0000218,1088.0
14072,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627252,,BAO_0000218,1088.0
14073,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627253,,BAO_0000218,1088.0
14074,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627254,,BAO_0000218,1088.0
14075,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL875471,,BAO_0000218,1088.0
14076,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627255,,BAO_0000218,1088.0
14077,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627256,,BAO_0000218,1088.0
14078,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627257,,BAO_0000218,1088.0
14079,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627258,,BAO_0000218,1088.0
14080,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627259,,BAO_0000218,1088.0
14081,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL627260,,BAO_0000218,1088.0
14082,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623256,,BAO_0000218,1088.0
14083,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL874413,,BAO_0000218,1088.0
14084,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623257,,BAO_0000218,1088.0
14085,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623258,,BAO_0000218,1088.0
14086,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623259,,BAO_0000218,1088.0
14087,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623260,,BAO_0000218,1088.0
14088,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623261,,BAO_0000218,1088.0
14089,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623262,,BAO_0000218,1088.0
14090,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623263,,BAO_0000218,1088.0
14091,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623264,,BAO_0000218,1088.0
14092,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623265,,BAO_0000218,1088.0
14093,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623266,,BAO_0000218,1088.0
14094,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623267,,BAO_0000218,1088.0
14095,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623268,,BAO_0000218,1088.0
14096,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623269,,BAO_0000218,1088.0
14097,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623270,,BAO_0000218,1088.0
14098,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623271,,BAO_0000218,1088.0
14099,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623272,,BAO_0000218,1088.0
14100,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623273,,BAO_0000218,1088.0
14101,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623274,,BAO_0000218,1088.0
14102,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL874414,,BAO_0000218,1088.0
14103,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623275,,BAO_0000218,1088.0
14104,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL629150,,BAO_0000218,1088.0
14105,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623276,,BAO_0000218,1088.0
14106,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623277,,BAO_0000218,1088.0
14107,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623112,,BAO_0000218,1088.0
14108,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623113,,BAO_0000218,1088.0
14109,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623800,,BAO_0000218,1088.0
14110,Intermediate,Rattus norvegicus,,,12582,,,,50597,A,1,,CHEMBL623801,,BAO_0000218,1088.0
14111,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL623802,,BAO_0000218,2106.0
14112,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL623803,,BAO_0000218,995.0
14113,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL623970,,BAO_0000218,995.0
14114,Intermediate,Rattus norvegicus,,,12017,,In vivo,,50597,A,1,,CHEMBL623971,,BAO_0000218,995.0
14115,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623972,,BAO_0000218,178.0
14116,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623973,,BAO_0000218,178.0
14117,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623974,,BAO_0000218,178.0
14118,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623975,,BAO_0000218,178.0
14119,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623976,,BAO_0000218,955.0
14120,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623977,,BAO_0000218,955.0
14121,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623978,,BAO_0000218,955.0
14122,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623979,,BAO_0000218,955.0
14123,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623980,,BAO_0000218,
14124,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL623981,,BAO_0000218,
14125,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL626278,,BAO_0000218,
14126,Intermediate,Rattus norvegicus,,,14045,,In vivo,,50597,A,1,,CHEMBL626279,,BAO_0000218,
14127,Intermediate,Mus musculus,,,14045,,In vivo,,50594,A,1,,CHEMBL626280,,BAO_0000218,
14128,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626281,,BAO_0000218,
14129,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626282,,BAO_0000218,
14130,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626283,,BAO_0000218,
14131,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626284,,BAO_0000218,
14132,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626285,,BAO_0000218,955.0
14133,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626286,,BAO_0000218,955.0
14134,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626287,,BAO_0000218,955.0
14135,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626288,,BAO_0000218,955.0
14136,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626289,,BAO_0000218,
14137,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626290,,BAO_0000218,
14138,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626291,,BAO_0000218,
14139,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL839888,,BAO_0000218,
14140,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626292,,BAO_0000218,160.0
14141,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626293,,BAO_0000218,160.0
14142,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626294,,BAO_0000218,160.0
14143,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL626295,,BAO_0000218,160.0
14144,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL627659,,BAO_0000218,2107.0
14145,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL627660,,BAO_0000218,2107.0
14146,Intermediate,Mus musculus,,,14045,,,,50594,A,1,,CHEMBL627661,,BAO_0000218,2107.0
